"hlf0001_h","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Nursing Home/Retirement Community","1985","16-34 y.","Saxony","","","",""
"Nursing Home/Retirement Community","1985","16-34 y.","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","1985","16-34 y.","Thuringia","","","",""
"Nursing Home/Retirement Community","1985","35-65 y.","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","1985","35-65 y.","Hamburg","","","",""
"Nursing Home/Retirement Community","1985","35-65 y.","Lower Saxony","","","",""
"Nursing Home/Retirement Community","1985","35-65 y.","Bremen","","","",""
"Nursing Home/Retirement Community","1985","35-65 y.","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","1985","35-65 y.","Hesse","","","",""
"Nursing Home/Retirement Community","1985","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","1985","35-65 y.","Baden-Württemberg","","","",""
"Nursing Home/Retirement Community","1985","35-65 y.","Bavaria","","","",""
"Nursing Home/Retirement Community","1985","35-65 y.","Berlin","","","",""
"Nursing Home/Retirement Community","1985","35-65 y.","Brandenburg","","","",""
"Nursing Home/Retirement Community","1985","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","1985","35-65 y.","Saxony","","","",""
"Nursing Home/Retirement Community","1985","35-65 y.","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","1985","35-65 y.","Thuringia","","","",""
"Nursing Home/Retirement Community","1985","66 and older","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","1985","66 and older","Hamburg","","","",""
"Nursing Home/Retirement Community","1985","66 and older","Lower Saxony","","","",""
"Nursing Home/Retirement Community","1985","66 and older","Bremen","","","",""
"Nursing Home/Retirement Community","1985","66 and older","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","1985","66 and older","Hesse","","","",""
"Nursing Home/Retirement Community","1985","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","1985","66 and older","Baden-Württemberg","","","",""
"Nursing Home/Retirement Community","1985","66 and older","Bavaria","","","",""
"Nursing Home/Retirement Community","1985","66 and older","Berlin","","","",""
"Nursing Home/Retirement Community","1985","66 and older","Brandenburg","","","",""
"Nursing Home/Retirement Community","1985","66 and older","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","1985","66 and older","Saxony","","","",""
"Nursing Home/Retirement Community","1985","66 and older","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","1985","66 and older","Thuringia","","","",""
"Tenant","1985","16-34 y.","Schleswig-Holstein","","","",""
"Tenant","1985","16-34 y.","Hamburg","","","",""
"Tenant","1985","16-34 y.","Lower Saxony","","","",""
"Tenant","1985","16-34 y.","Bremen","","","",""
"Tenant","1985","16-34 y.","North Rhine-Westphalia","","","",""
"Tenant","1985","16-34 y.","Hesse","","","",""
"Tenant","1985","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Tenant","1985","16-34 y.","Baden-Württemberg","","","",""
"Tenant","1985","16-34 y.","Bavaria","","","",""
"Tenant","1985","16-34 y.","Berlin","","","",""
"Tenant","1985","16-34 y.","Brandenburg","","","",""
"Tenant","1985","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Tenant","1985","16-34 y.","Saxony","","","",""
"Tenant","1985","16-34 y.","Saxony-Anhalt","","","",""
"Tenant","1985","16-34 y.","Thuringia","","","",""
"Tenant","1985","35-65 y.","Schleswig-Holstein","","","",""
"Tenant","1985","35-65 y.","Hamburg","","","",""
"Tenant","1985","35-65 y.","Lower Saxony","","","",""
"Tenant","1985","35-65 y.","Bremen","","","",""
"Tenant","1985","35-65 y.","North Rhine-Westphalia","","","",""
"Tenant","1985","35-65 y.","Hesse","","","",""
"Tenant","1985","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Tenant","1985","35-65 y.","Baden-Württemberg","","","",""
"Tenant","1985","35-65 y.","Bavaria","","","",""
"Tenant","1985","35-65 y.","Berlin","","","",""
"Tenant","1985","35-65 y.","Brandenburg","","","",""
"Tenant","1985","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Tenant","1985","35-65 y.","Saxony","","","",""
"Tenant","1985","35-65 y.","Saxony-Anhalt","","","",""
"Tenant","1985","35-65 y.","Thuringia","","","",""
"Tenant","1985","66 and older","Schleswig-Holstein","","","",""
"Tenant","1985","66 and older","Hamburg","","","",""
"Tenant","1985","66 and older","Lower Saxony","","","",""
"Tenant","1985","66 and older","Bremen","","","",""
"Tenant","1985","66 and older","North Rhine-Westphalia","","","",""
"Tenant","1985","66 and older","Hesse","","","",""
"Tenant","1985","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Tenant","1985","66 and older","Baden-Württemberg","","","",""
"Tenant","1985","66 and older","Bavaria","","","",""
"Tenant","1985","66 and older","Berlin","","","",""
"Tenant","1985","66 and older","Brandenburg","","","",""
"Tenant","1985","66 and older","Mecklenburg-Western Pomerania","","","",""
"Tenant","1985","66 and older","Saxony","","","",""
"Tenant","1985","66 and older","Saxony-Anhalt","","","",""
"Tenant","1985","66 and older","Thuringia","","","",""
"Main Tenant","1986","16-34 y.","Schleswig-Holstein","62","0.564694264536804","0.474078647123668","0.655309881949941"
"Main Tenant","1986","16-34 y.","Hamburg","68","0.793381197058902","0.707308680578667","0.879453713539138"
"Main Tenant","1986","16-34 y.","Lower Saxony","240","0.554813920787774","0.506824672675932","0.602803168899615"
"Main Tenant","1986","16-34 y.","Bremen","20","","",""
"Main Tenant","1986","16-34 y.","North Rhine-Westphalia","786","0.648122367116222","0.620339664142363","0.67590507009008"
"Main Tenant","1986","16-34 y.","Hesse","304","0.63330639067234","0.587490911631395","0.679121869713284"
"Main Tenant","1986","16-34 y.","Rhineland-Palatinate,Saarland","153","0.478989608749608","0.42207962337437","0.535899594124845"
"Main Tenant","1986","16-34 y.","Baden-Württemberg","520","0.538440400678501","0.50395994222433","0.572920859132673"
"Main Tenant","1986","16-34 y.","Bavaria","356","0.467504273013711","0.42961102500031","0.505397521027113"
"Main Tenant","1986","16-34 y.","Berlin","114","0.901255765142234","0.849167160835763","0.953344369448705"
"Main Tenant","1986","16-34 y.","Brandenburg","","","",""
"Main Tenant","1986","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Main Tenant","1986","16-34 y.","Saxony","","","",""
"Main Tenant","1986","16-34 y.","Saxony-Anhalt","","","",""
"Main Tenant","1986","16-34 y.","Thuringia","","","",""
"Main Tenant","1986","35-65 y.","Schleswig-Holstein","64","0.340875469404871","0.271045304141564","0.410705634668178"
"Main Tenant","1986","35-65 y.","Hamburg","102","0.754486253705034","0.680501882463948","0.828470624946119"
"Main Tenant","1986","35-65 y.","Lower Saxony","211","0.345668566860321","0.306796019169533","0.384541114551109"
"Main Tenant","1986","35-65 y.","Bremen","33","0.616004400021331","0.481195638152696","0.750813161889967"
"Main Tenant","1986","35-65 y.","North Rhine-Westphalia","913","0.550979757358818","0.525766539494213","0.576192975223423"
"Main Tenant","1986","35-65 y.","Hesse","301","0.446855191443959","0.404726882726722","0.488983500161196"
"Main Tenant","1986","35-65 y.","Rhineland-Palatinate,Saarland","119","0.272135764279888","0.227210005951778","0.317061522607998"
"Main Tenant","1986","35-65 y.","Baden-Württemberg","558","0.392936901939307","0.363253768346559","0.422620035532056"
"Main Tenant","1986","35-65 y.","Bavaria","440","0.409759363398714","0.378049738713128","0.4414689880843"
"Main Tenant","1986","35-65 y.","Berlin","175","0.897119575634265","0.854147234290678","0.940091916977852"
"Main Tenant","1986","35-65 y.","Brandenburg","","","",""
"Main Tenant","1986","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Main Tenant","1986","35-65 y.","Saxony","","","",""
"Main Tenant","1986","35-65 y.","Saxony-Anhalt","","","",""
"Main Tenant","1986","35-65 y.","Thuringia","","","",""
"Main Tenant","1986","66 and older","Schleswig-Holstein","13","","",""
"Main Tenant","1986","66 and older","Hamburg","34","0.834803274373951","0.72113246507807","0.948474083669833"
"Main Tenant","1986","66 and older","Lower Saxony","55","0.52304161916795","0.434412477844068","0.611670760491833"
"Main Tenant","1986","66 and older","Bremen","24","","",""
"Main Tenant","1986","66 and older","North Rhine-Westphalia","142","0.653474540513093","0.593270674542687","0.713678406483498"
"Main Tenant","1986","66 and older","Hesse","42","0.528797729366434","0.426238234546737","0.63135722418613"
"Main Tenant","1986","66 and older","Rhineland-Palatinate,Saarland","34","0.390038699065132","0.292972680874279","0.487104717255985"
"Main Tenant","1986","66 and older","Baden-Württemberg","52","0.380877614919438","0.306100008158405","0.455655221680472"
"Main Tenant","1986","66 and older","Bavaria","97","0.562460721377507","0.492107169141685","0.632814273613328"
"Main Tenant","1986","66 and older","Berlin","30","0.866700819616747","0.755669581214112","0.977732058019381"
"Main Tenant","1986","66 and older","Brandenburg","","","",""
"Main Tenant","1986","66 and older","Mecklenburg-Western Pomerania","","","",""
"Main Tenant","1986","66 and older","Saxony","","","",""
"Main Tenant","1986","66 and older","Saxony-Anhalt","","","",""
"Main Tenant","1986","66 and older","Thuringia","","","",""
"Sub-Tenant","1986","16-34 y.","Schleswig-Holstein","3","","",""
"Sub-Tenant","1986","16-34 y.","Hamburg","1","","",""
"Sub-Tenant","1986","16-34 y.","Lower Saxony","7","","",""
"Sub-Tenant","1986","16-34 y.","Bremen","","","",""
"Sub-Tenant","1986","16-34 y.","North Rhine-Westphalia","17","","",""
"Sub-Tenant","1986","16-34 y.","Hesse","16","","",""
"Sub-Tenant","1986","16-34 y.","Rhineland-Palatinate,Saarland","14","","",""
"Sub-Tenant","1986","16-34 y.","Baden-Württemberg","22","","",""
"Sub-Tenant","1986","16-34 y.","Bavaria","11","","",""
"Sub-Tenant","1986","16-34 y.","Berlin","6","","",""
"Sub-Tenant","1986","16-34 y.","Brandenburg","","","",""
"Sub-Tenant","1986","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Sub-Tenant","1986","16-34 y.","Saxony","","","",""
"Sub-Tenant","1986","16-34 y.","Saxony-Anhalt","","","",""
"Sub-Tenant","1986","16-34 y.","Thuringia","","","",""
"Sub-Tenant","1986","35-65 y.","Schleswig-Holstein","1","","",""
"Sub-Tenant","1986","35-65 y.","Hamburg","2","","",""
"Sub-Tenant","1986","35-65 y.","Lower Saxony","9","","",""
"Sub-Tenant","1986","35-65 y.","Bremen","","","",""
"Sub-Tenant","1986","35-65 y.","North Rhine-Westphalia","15","","",""
"Sub-Tenant","1986","35-65 y.","Hesse","24","","",""
"Sub-Tenant","1986","35-65 y.","Rhineland-Palatinate,Saarland","2","","",""
"Sub-Tenant","1986","35-65 y.","Baden-Württemberg","17","","",""
"Sub-Tenant","1986","35-65 y.","Bavaria","10","","",""
"Sub-Tenant","1986","35-65 y.","Berlin","2","","",""
"Sub-Tenant","1986","35-65 y.","Brandenburg","","","",""
"Sub-Tenant","1986","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Sub-Tenant","1986","35-65 y.","Saxony","","","",""
"Sub-Tenant","1986","35-65 y.","Saxony-Anhalt","","","",""
"Sub-Tenant","1986","35-65 y.","Thuringia","","","",""
"Sub-Tenant","1986","66 and older","Schleswig-Holstein","2","","",""
"Sub-Tenant","1986","66 and older","Hamburg","2","","",""
"Sub-Tenant","1986","66 and older","Lower Saxony","","","",""
"Sub-Tenant","1986","66 and older","Bremen","","","",""
"Sub-Tenant","1986","66 and older","North Rhine-Westphalia","7","","",""
"Sub-Tenant","1986","66 and older","Hesse","","","",""
"Sub-Tenant","1986","66 and older","Rhineland-Palatinate,Saarland","3","","",""
"Sub-Tenant","1986","66 and older","Baden-Württemberg","1","","",""
"Sub-Tenant","1986","66 and older","Bavaria","4","","",""
"Sub-Tenant","1986","66 and older","Berlin","","","",""
"Sub-Tenant","1986","66 and older","Brandenburg","","","",""
"Sub-Tenant","1986","66 and older","Mecklenburg-Western Pomerania","","","",""
"Sub-Tenant","1986","66 and older","Saxony","","","",""
"Sub-Tenant","1986","66 and older","Saxony-Anhalt","","","",""
"Sub-Tenant","1986","66 and older","Thuringia","","","",""
"Owner","1986","16-34 y.","Schleswig-Holstein","50","0.404632680507965","0.314926545634641","0.49433881538129"
"Owner","1986","16-34 y.","Hamburg","16","","",""
"Owner","1986","16-34 y.","Lower Saxony","165","0.42323744704528","0.375529574120544","0.470945319970016"
"Owner","1986","16-34 y.","Bremen","6","","",""
"Owner","1986","16-34 y.","North Rhine-Westphalia","332","0.336253137185315","0.308768843952762","0.363737430417869"
"Owner","1986","16-34 y.","Hesse","105","0.338583022743844","0.293592205294867","0.383573840192821"
"Owner","1986","16-34 y.","Rhineland-Palatinate,Saarland","129","0.475690591879792","0.418797656472916","0.532583527286667"
"Owner","1986","16-34 y.","Baden-Württemberg","261","0.428803838322078","0.39457341337238","0.463034263271776"
"Owner","1986","16-34 y.","Bavaria","299","0.509939574999914","0.471973548071835","0.547905601927993"
"Owner","1986","16-34 y.","Berlin","6","","",""
"Owner","1986","16-34 y.","Brandenburg","","","",""
"Owner","1986","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Owner","1986","16-34 y.","Saxony","","","",""
"Owner","1986","16-34 y.","Saxony-Anhalt","","","",""
"Owner","1986","16-34 y.","Thuringia","","","",""
"Owner","1986","35-65 y.","Schleswig-Holstein","112","0.652047718377839","0.581876180932181","0.722219255823498"
"Owner","1986","35-65 y.","Hamburg","26","","",""
"Owner","1986","35-65 y.","Lower Saxony","355","0.647088306594467","0.608028600701092","0.686148012487842"
"Owner","1986","35-65 y.","Bremen","17","","",""
"Owner","1986","35-65 y.","North Rhine-Westphalia","567","0.437048850258036","0.411905228146925","0.462192472369148"
"Owner","1986","35-65 y.","Hesse","210","0.529888892323779","0.487596343019813","0.572181441627745"
"Owner","1986","35-65 y.","Rhineland-Palatinate,Saarland","256","0.726111847766676","0.68109596195561","0.771127733577741"
"Owner","1986","35-65 y.","Baden-Württemberg","465","0.599647738872829","0.569869386519876","0.629426091225781"
"Owner","1986","35-65 y.","Bavaria","474","0.582537490400267","0.550740736506924","0.61433424429361"
"Owner","1986","35-65 y.","Berlin","15","","",""
"Owner","1986","35-65 y.","Brandenburg","","","",""
"Owner","1986","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Owner","1986","35-65 y.","Saxony","","","",""
"Owner","1986","35-65 y.","Saxony-Anhalt","","","",""
"Owner","1986","35-65 y.","Thuringia","","","",""
"Owner","1986","66 and older","Schleswig-Holstein","17","","",""
"Owner","1986","66 and older","Hamburg","5","","",""
"Owner","1986","66 and older","Lower Saxony","67","0.476958380832049","0.388329239508167","0.565587522155932"
"Owner","1986","66 and older","Bremen","9","","",""
"Owner","1986","66 and older","North Rhine-Westphalia","91","0.31645663199755","0.257615284740133","0.375297979254966"
"Owner","1986","66 and older","Hesse","49","0.471202270633566","0.368642775813869","0.573761765453263"
"Owner","1986","66 and older","Rhineland-Palatinate,Saarland","60","0.562082468796661","0.4633503607696","0.660814576823722"
"Owner","1986","66 and older","Baden-Württemberg","109","0.60899644178244","0.533853478752088","0.684139404812792"
"Owner","1986","66 and older","Bavaria","90","0.410044490763504","0.340292512622684","0.479796468904325"
"Owner","1986","66 and older","Berlin","6","","",""
"Owner","1986","66 and older","Brandenburg","","","",""
"Owner","1986","66 and older","Mecklenburg-Western Pomerania","","","",""
"Owner","1986","66 and older","Saxony","","","",""
"Owner","1986","66 and older","Saxony-Anhalt","","","",""
"Owner","1986","66 and older","Thuringia","","","",""
"Nursing Home/Retirement Community","1986","16-34 y.","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","1986","16-34 y.","Hamburg","","","",""
"Nursing Home/Retirement Community","1986","16-34 y.","Lower Saxony","","","",""
"Nursing Home/Retirement Community","1986","16-34 y.","Bremen","","","",""
"Nursing Home/Retirement Community","1986","16-34 y.","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","1986","16-34 y.","Hesse","","","",""
"Nursing Home/Retirement Community","1986","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","1986","16-34 y.","Baden-Württemberg","","","",""
