"hlf0001_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Tenant","1998","vocational + Abi","Rural Area","","","",""
"Tenant","1998","higher vocational","Urban Area","1","","",""
"Tenant","1998","higher vocational","Rural Area","","","",""
"Tenant","1998","higher education","Urban Area","1","","",""
"Tenant","1998","higher education","Rural Area","","","",""
"Main Tenant","1999","in school","Urban Area","109","0.464326813206616","0.397350671568127","0.531302954845106"
"Main Tenant","1999","in school","Rural Area","31","0.273654603712898","0.189571412380031","0.357737795045765"
"Main Tenant","1999","inadequately","Urban Area","287","0.762499827000506","0.718418118579158","0.806581535421855"
"Main Tenant","1999","inadequately","Rural Area","48","0.534604258583143","0.417754860259159","0.651453656907127"
"Main Tenant","1999","general elemantary","Urban Area","1092","0.600418048269099","0.577243074545389","0.623593021992808"
"Main Tenant","1999","general elemantary","Rural Area","347","0.421214565422051","0.385759324437121","0.456669806406981"
"Main Tenant","1999","middle vocational","Urban Area","2473","0.543223488181372","0.528444426153622","0.558002550209123"
"Main Tenant","1999","middle vocational","Rural Area","1127","0.407415714553823","0.388543556964556","0.426287872143089"
"Main Tenant","1999","vocational + Abi","Urban Area","233","0.562828382880579","0.513724138583107","0.611932627178051"
"Main Tenant","1999","vocational + Abi","Rural Area","56","0.466078206701595","0.376071409200604","0.556085004202585"
"Main Tenant","1999","higher vocational","Urban Area","233","0.43880713024933","0.396031567709553","0.481582692789107"
"Main Tenant","1999","higher vocational","Rural Area","123","0.436853220045761","0.381279950169818","0.492426489921704"
"Main Tenant","1999","higher education","Urban Area","706","0.509553542943647","0.482027074451309","0.537080011435985"
"Main Tenant","1999","higher education","Rural Area","265","0.348573563046372","0.313373643234343","0.3837734828584"
"Sub-Tenant","1999","in school","Urban Area","3","","",""
"Sub-Tenant","1999","in school","Rural Area","3","","",""
"Sub-Tenant","1999","inadequately","Urban Area","13","","",""
"Sub-Tenant","1999","inadequately","Rural Area","1","","",""
"Sub-Tenant","1999","general elemantary","Urban Area","50","0.0340204337629658","0.0254432771036635","0.0425975904222681"
"Sub-Tenant","1999","general elemantary","Rural Area","27","","",""
"Sub-Tenant","1999","middle vocational","Urban Area","92","0.0213408522869936","0.0170531232737738","0.0256285813002135"
"Sub-Tenant","1999","middle vocational","Rural Area","73","0.0314079513385701","0.0247088298232061","0.0381070728539342"
"Sub-Tenant","1999","vocational + Abi","Urban Area","11","","",""
"Sub-Tenant","1999","vocational + Abi","Rural Area","4","","",""
"Sub-Tenant","1999","higher vocational","Urban Area","11","","",""
"Sub-Tenant","1999","higher vocational","Rural Area","3","","",""
"Sub-Tenant","1999","higher education","Urban Area","16","","",""
"Sub-Tenant","1999","higher education","Rural Area","15","","",""
"Owner","1999","in school","Urban Area","101","0.508509742774835","0.441372208820006","0.575647276729664"
"Owner","1999","in school","Rural Area","74","0.67077788534321","0.582150062406781","0.75940570827964"
"Owner","1999","inadequately","Urban Area","58","0.18967995864528","0.149068780287859","0.2302911370027"
"Owner","1999","inadequately","Rural Area","21","","",""
"Owner","1999","general elemantary","Urban Area","566","0.35393776539477","0.331312687703697","0.376562843085844"
"Owner","1999","general elemantary","Rural Area","371","0.537078836579558","0.501273934334505","0.572883738824611"
"Owner","1999","middle vocational","Urban Area","1790","0.432208263234903","0.417510650946358","0.446905875523449"
"Owner","1999","middle vocational","Rural Area","1399","0.556864747602269","0.537785088354915","0.575944406849623"
"Owner","1999","vocational + Abi","Urban Area","148","0.412570484932477","0.363836489630259","0.461304480234695"
"Owner","1999","vocational + Abi","Rural Area","58","0.514326696603291","0.42414908327967","0.604504309926912"
"Owner","1999","higher vocational","Urban Area","271","0.527436281451784","0.484401657974618","0.570470904928951"
"Owner","1999","higher vocational","Rural Area","179","0.548493146575922","0.492735407665381","0.604250885486463"
"Owner","1999","higher education","Urban Area","544","0.477041109016912","0.449538654061255","0.504543563972568"
"Owner","1999","higher education","Rural Area","424","0.617361199842165","0.581458597395322","0.653263802289007"
"Nursing Home/Retirement Community","1999","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","1999","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","1999","inadequately","Urban Area","","","",""
"Nursing Home/Retirement Community","1999","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","1999","general elemantary","Urban Area","8","","",""
"Nursing Home/Retirement Community","1999","general elemantary","Rural Area","","","",""
"Nursing Home/Retirement Community","1999","middle vocational","Urban Area","9","","",""
"Nursing Home/Retirement Community","1999","middle vocational","Rural Area","5","","",""
"Nursing Home/Retirement Community","1999","vocational + Abi","Urban Area","","","",""
"Nursing Home/Retirement Community","1999","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","1999","higher vocational","Urban Area","2","","",""
"Nursing Home/Retirement Community","1999","higher vocational","Rural Area","1","","",""
"Nursing Home/Retirement Community","1999","higher education","Urban Area","1","","",""
"Nursing Home/Retirement Community","1999","higher education","Rural Area","","","",""
"Tenant","1999","in school","Urban Area","","","",""
"Tenant","1999","in school","Rural Area","","","",""
"Tenant","1999","inadequately","Urban Area","","","",""
"Tenant","1999","inadequately","Rural Area","","","",""
"Tenant","1999","general elemantary","Urban Area","","","",""
"Tenant","1999","general elemantary","Rural Area","","","",""
"Tenant","1999","middle vocational","Urban Area","","","",""
"Tenant","1999","middle vocational","Rural Area","","","",""
"Tenant","1999","vocational + Abi","Urban Area","","","",""
"Tenant","1999","vocational + Abi","Rural Area","","","",""
"Tenant","1999","higher vocational","Urban Area","","","",""
"Tenant","1999","higher vocational","Rural Area","","","",""
"Tenant","1999","higher education","Urban Area","","","",""
"Tenant","1999","higher education","Rural Area","","","",""
"Main Tenant","2000","in school","Urban Area","146","0.441730146565882","0.387657678365956","0.495802614765808"
"Main Tenant","2000","in school","Rural Area","59","0.380749888238157","0.308601537816609","0.452898238659704"
"Main Tenant","2000","inadequately","Urban Area","268","0.814767507187348","0.772660957966806","0.85687405640789"
"Main Tenant","2000","inadequately","Rural Area","49","0.579141262660774","0.470274583971664","0.688007941349884"
"Main Tenant","2000","general elemantary","Urban Area","1457","0.604323855735841","0.584865439218843","0.623782272252838"
"Main Tenant","2000","general elemantary","Rural Area","510","0.462331995694495","0.433553538430786","0.491110452958204"
"Main Tenant","2000","middle vocational","Urban Area","4264","0.54300653675627","0.532162217013661","0.553850856498878"
"Main Tenant","2000","middle vocational","Rural Area","1895","0.420845684611301","0.406838319112327","0.434853050110275"
"Main Tenant","2000","vocational + Abi","Urban Area","508","0.593651467971439","0.56116399331786","0.626138942625018"
"Main Tenant","2000","vocational + Abi","Rural Area","116","0.454292972776259","0.392818388102399","0.515767557450119"
"Main Tenant","2000","higher vocational","Urban Area","570","0.499686638288251","0.471514142352691","0.52785913422381"
"Main Tenant","2000","higher vocational","Rural Area","239","0.371395366928471","0.335185488240382","0.40760524561656"
"Main Tenant","2000","higher education","Urban Area","1314","0.512941930061357","0.49391863239001","0.531965227732704"
"Main Tenant","2000","higher education","Rural Area","419","0.384879388477588","0.357211097302475","0.412547679652701"
"Sub-Tenant","2000","in school","Urban Area","3","","",""
"Sub-Tenant","2000","in school","Rural Area","3","","",""
"Sub-Tenant","2000","inadequately","Urban Area","6","","",""
"Sub-Tenant","2000","inadequately","Rural Area","2","","",""
"Sub-Tenant","2000","general elemantary","Urban Area","44","0.0200542092894058","0.014475849905038","0.0256325686737737"
"Sub-Tenant","2000","general elemantary","Rural Area","18","","",""
"Sub-Tenant","2000","middle vocational","Urban Area","113","0.0175554978896244","0.014696555657319","0.0204144401219298"
"Sub-Tenant","2000","middle vocational","Rural Area","83","0.0185154238022221","0.0146906439614556","0.0223402036429887"
"Sub-Tenant","2000","vocational + Abi","Urban Area","16","","",""
"Sub-Tenant","2000","vocational + Abi","Rural Area","6","","",""
"Sub-Tenant","2000","higher vocational","Urban Area","16","","",""
"Sub-Tenant","2000","higher vocational","Rural Area","8","","",""
"Sub-Tenant","2000","higher education","Urban Area","22","","",""
"Sub-Tenant","2000","higher education","Rural Area","9","","",""
"Owner","2000","in school","Urban Area","175","0.550531825524606","0.496367134021458","0.604696517027754"
"Owner","2000","in school","Rural Area","112","0.612957770505064","0.540586212738107","0.685329328272021"
"Owner","2000","inadequately","Urban Area","52","0.148587627337759","0.110036638951602","0.187138615723916"
"Owner","2000","inadequately","Rural Area","28","","",""
"Owner","2000","general elemantary","Urban Area","916","0.367660017744352","0.348473276615029","0.386846758873675"
"Owner","2000","general elemantary","Rural Area","622","0.512694053574245","0.483842883357802","0.541545223790687"
"Owner","2000","middle vocational","Urban Area","3719","0.437818141124711","0.427017983814399","0.448618298435024"
"Owner","2000","middle vocational","Rural Area","2789","0.558225944677066","0.544136204464938","0.572315684889194"
"Owner","2000","vocational + Abi","Urban Area","354","0.385300697048276","0.353109873261764","0.417491520834788"
"Owner","2000","vocational + Abi","Rural Area","130","0.510110844126827","0.44839040437903","0.571831283874625"
"Owner","2000","higher vocational","Urban Area","621","0.482624181267237","0.454468696569347","0.510779665965127"
"Owner","2000","higher vocational","Rural Area","437","0.609921222400657","0.573367376709696","0.646475068091618"
"Owner","2000","higher education","Urban Area","1315","0.475436563258306","0.456429867275532","0.49444325924108"
"Owner","2000","higher education","Rural Area","759","0.604889673239996","0.57709016290992","0.632689183570072"
"Nursing Home/Retirement Community","2000","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","2000","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","2000","inadequately","Urban Area","1","","",""
"Nursing Home/Retirement Community","2000","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","2000","general elemantary","Urban Area","9","","",""
"Nursing Home/Retirement Community","2000","general elemantary","Rural Area","3","","",""
"Nursing Home/Retirement Community","2000","middle vocational","Urban Area","10","","",""
"Nursing Home/Retirement Community","2000","middle vocational","Rural Area","5","","",""
"Nursing Home/Retirement Community","2000","vocational + Abi","Urban Area","","","",""
"Nursing Home/Retirement Community","2000","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","2000","higher vocational","Urban Area","3","","",""
"Nursing Home/Retirement Community","2000","higher vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","2000","higher education","Urban Area","1","","",""
"Nursing Home/Retirement Community","2000","higher education","Rural Area","1","","",""
"Tenant","2000","in school","Urban Area","","","",""
"Tenant","2000","in school","Rural Area","","","",""
"Tenant","2000","inadequately","Urban Area","","","",""
"Tenant","2000","inadequately","Rural Area","","","",""
