"hlf0001_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Nursing Home/Retirement Community","1997","Employed","higher education","","","","","4"
"Nursing Home/Retirement Community","1997","Not Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1997","Not Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1997","Not Employed","higher education","","","","","4"
"Nursing Home/Retirement Community","1997","Employed","in school","","","","","4"
"Nursing Home/Retirement Community","1997","Employed","inadequately","","","","","4"
"Owner","1997","Employed","general elemantary","363","0.371001729082006","0.342984335456862","0.399019122707149","3"
"Owner","1997","Employed","middle vocational","1821","0.453104005383557","0.438197539792512","0.468010470974603","3"
"Owner","1997","Employed","vocational + Abi","123","0.342785915663424","0.292555595459693","0.393016235867155","3"
"Owner","1997","Employed","higher vocational","307","0.552880541273495","0.512486803976092","0.593274278570897","3"
"Owner","1997","Employed","higher education","649","0.487228336146763","0.461148019376943","0.513308652916582","3"
"Owner","1997","Not Employed","in school","143","0.54390659246121","0.48773280866854","0.600080376253881","3"
"Owner","1997","Not Employed","inadequately","26","","","","3"
"Owner","1997","Not Employed","general elemantary","503","0.435378170919344","0.407418839542768","0.463337502295919","3"
"Owner","1997","Not Employed","middle vocational","984","0.475706664278487","0.454988189433623","0.496425139123351","3"
"Owner","1997","Not Employed","vocational + Abi","45","0.447706922732211","0.356824294997292","0.53858955046713","3"
"Owner","1997","Not Employed","higher vocational","94","0.526812019603062","0.454075336389354","0.599548702816769","3"
"Owner","1997","Not Employed","higher education","144","0.441524627649332","0.390512095809665","0.492537159488999","3"
"Owner","1997","Employed","in school","6","","","","3"
"Owner","1997","Employed","inadequately","38","0.280664747932647","0.221290741317166","0.340038754548129","3"
"Sub-Tenant","1997","Not Employed","in school","5","","","","2"
"Sub-Tenant","1997","Not Employed","inadequately","6","","","","2"
"Sub-Tenant","1997","Not Employed","general elemantary","31","0.0363975170006815","0.0258366528077444","0.0469583811936187","2"
"Sub-Tenant","1997","Not Employed","middle vocational","46","0.0280897296634717","0.0212350389917721","0.0349444203351713","2"
"Sub-Tenant","1997","Not Employed","vocational + Abi","5","","","","2"
"Sub-Tenant","1997","Not Employed","higher vocational","7","","","","2"
"Sub-Tenant","1997","Not Employed","higher education","1","","","","2"
"Sub-Tenant","1997","Employed","in school","","","","","2"
"Sub-Tenant","1997","Employed","inadequately","7","","","","2"
"Sub-Tenant","1997","Employed","general elemantary","38","0.0337694956324646","0.0232929599065605","0.0442460313583688","2"
"Sub-Tenant","1997","Employed","middle vocational","140","0.0350147419690501","0.0295103523839476","0.0405191315541527","2"
"Sub-Tenant","1997","Employed","vocational + Abi","7","","","","2"
"Sub-Tenant","1997","Employed","higher vocational","15","","","","2"
"Sub-Tenant","1997","Employed","higher education","29","","","","2"
"Tenant","1997","Not Employed","in school","","","","","5"
"Tenant","1997","Not Employed","inadequately","","","","","5"
"Tenant","1997","Not Employed","general elemantary","","","","","5"
"Tenant","1997","Not Employed","middle vocational","","","","","5"
"Tenant","1997","Not Employed","vocational + Abi","","","","","5"
"Tenant","1997","Not Employed","higher vocational","","","","","5"
"Tenant","1997","Not Employed","higher education","","","","","5"
"Tenant","1997","Employed","in school","","","","","5"
"Tenant","1997","Employed","inadequately","","","","","5"
"Tenant","1997","Employed","general elemantary","","","","","5"
"Tenant","1997","Employed","middle vocational","","","","","5"
"Tenant","1997","Employed","vocational + Abi","","","","","5"
"Tenant","1997","Employed","higher vocational","","","","","5"
"Tenant","1997","Employed","higher education","","","","","5"
"Main Tenant","1998","Not Employed","in school","155","0.444446769064627","0.389746284260558","0.499147253868696","1"
"Main Tenant","1998","Not Employed","inadequately","202","0.831741898957978","0.784114572921226","0.87936922499473","1"
"Main Tenant","1998","Not Employed","general elemantary","741","0.515131776295145","0.488560684823153","0.541702867767137","1"
"Main Tenant","1998","Not Employed","middle vocational","1246","0.469763517562339","0.45026205343777","0.489264981686907","1"
"Main Tenant","1998","Not Employed","vocational + Abi","64","0.414300014918337","0.328288242048344","0.500311787788331","1"
"Main Tenant","1998","Not Employed","higher vocational","94","0.418629213997059","0.351260873519425","0.485997554474693","1"
"Main Tenant","1998","Not Employed","higher education","231","0.506347391457731","0.459201785264784","0.553492997650678","1"
"Main Tenant","1998","Employed","in school","11","","","","1"
"Main Tenant","1998","Employed","inadequately","158","0.654790221073068","0.590639801583747","0.718940640562389","1"
"Main Tenant","1998","Employed","general elemantary","761","0.610455583653003","0.582887829683309","0.638023337622698","1"
"Main Tenant","1998","Employed","middle vocational","2382","0.507635182484619","0.493095869378646","0.522174495590591","1"
"Main Tenant","1998","Employed","vocational + Abi","229","0.570439421469884","0.521057110114503","0.619821732825265","1"
"Main Tenant","1998","Employed","higher vocational","268","0.432393268937098","0.393460424945779","0.471326112928417","1"
"Main Tenant","1998","Employed","higher education","774","0.466890131952688","0.442029129157258","0.491751134748119","1"
"Nursing Home/Retirement Community","1998","Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1998","Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1998","Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1998","Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1998","Employed","higher education","","","","","4"
"Nursing Home/Retirement Community","1998","Not Employed","in school","","","","","4"
"Nursing Home/Retirement Community","1998","Not Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","1998","Not Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1998","Not Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1998","Not Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1998","Not Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1998","Not Employed","higher education","","","","","4"
"Nursing Home/Retirement Community","1998","Employed","in school","","","","","4"
"Nursing Home/Retirement Community","1998","Employed","inadequately","","","","","4"
"Owner","1998","Employed","general elemantary","392","0.345609755284828","0.318724927326157","0.372494583243499","3"
"Owner","1998","Employed","middle vocational","2008","0.453327723811969","0.438850203237725","0.467805244386212","3"
"Owner","1998","Employed","vocational + Abi","146","0.395546685282676","0.346767482840408","0.444325887724943","3"
"Owner","1998","Employed","higher vocational","340","0.546563322107979","0.507440383851313","0.585686260364645","3"
"Owner","1998","Employed","higher education","738","0.501073583752533","0.476157950054577","0.52598921745049","3"
"Owner","1998","Not Employed","middle vocational","1199","0.501969145072251","0.482432076133545","0.521506214010957","3"
"Owner","1998","Not Employed","vocational + Abi","53","0.48378607550556","0.396528255603675","0.571043895407444","3"
"Owner","1998","Not Employed","higher vocational","106","0.533545136640419","0.465420393725817","0.60166987955502","3"
"Owner","1998","Not Employed","in school","155","0.542371514143744","0.487528234115273","0.597214794172216","3"
"Owner","1998","Not Employed","inadequately","30","0.158919606282506","0.112373708343959","0.205465504221052","3"
"Owner","1998","Not Employed","general elemantary","575","0.43738949506454","0.411015467530833","0.463763522598248","3"
"Owner","1998","Not Employed","higher education","193","0.473886159917074","0.426801103680072","0.520971216154076","3"
"Owner","1998","Employed","in school","5","","","","3"
"Owner","1998","Employed","inadequately","46","0.31004084270735","0.247634603817247","0.372447081597454","3"
"Sub-Tenant","1998","Not Employed","vocational + Abi","9","","","","2"
"Sub-Tenant","1998","Not Employed","higher vocational","5","","","","2"
"Sub-Tenant","1998","Not Employed","higher education","7","","","","2"
"Sub-Tenant","1998","Employed","in school","1","","","","2"
"Sub-Tenant","1998","Employed","inadequately","7","","","","2"
"Sub-Tenant","1998","Employed","general elemantary","49","0.0439346610621687","0.0323484006841216","0.0555209214402158","2"
"Sub-Tenant","1998","Employed","middle vocational","152","0.0390370937034127","0.0334043942805904","0.0446697931262349","2"
"Sub-Tenant","1998","Employed","vocational + Abi","11","","","","2"
"Sub-Tenant","1998","Employed","higher vocational","14","","","","2"
"Sub-Tenant","1998","Employed","higher education","35","0.0320362842947784","0.0232611546263045","0.0408114139632523","2"
"Sub-Tenant","1998","Not Employed","inadequately","5","","","","2"
"Sub-Tenant","1998","Not Employed","general elemantary","35","0.0351812867107306","0.0253860016022821","0.0449765718191791","2"
"Sub-Tenant","1998","Not Employed","in school","7","","","","2"
"Sub-Tenant","1998","Not Employed","middle vocational","62","0.0228070194566593","0.0169736805555753","0.0286403583577433","2"
"Tenant","1998","Not Employed","in school","","","","","5"
"Tenant","1998","Not Employed","inadequately","","","","","5"
"Tenant","1998","Not Employed","general elemantary","8","","","","5"
"Tenant","1998","Not Employed","middle vocational","9","","","","5"
"Tenant","1998","Not Employed","vocational + Abi","","","","","5"
"Tenant","1998","Not Employed","higher vocational","1","","","","5"
"Tenant","1998","Not Employed","higher education","1","","","","5"
"Tenant","1998","Employed","in school","","","","","5"
"Tenant","1998","Employed","inadequately","","","","","5"
"Tenant","1998","Employed","general elemantary","","","","","5"
"Tenant","1998","Employed","middle vocational","","","","","5"
"Tenant","1998","Employed","vocational + Abi","","","","","5"
"Tenant","1998","Employed","higher vocational","","","","","5"
"Tenant","1998","Employed","higher education","","","","","5"
"Main Tenant","1999","Not Employed","in school","121","0.427202950549225","0.368843518344773","0.485562382753678","1"
"Main Tenant","1999","Not Employed","inadequately","189","0.808734549071702","0.757571499222794","0.85989759892061","1"
"Main Tenant","1999","Not Employed","general elemantary","692","0.517221946194677","0.489793245811006","0.544650646578349","1"
"Main Tenant","1999","Not Employed","middle vocational","1188","0.47968543622277","0.459495233020512","0.499875639425028","1"
"Main Tenant","1999","Not Employed","vocational + Abi","59","0.44907933820108","0.354833480879062","0.543325195523098","1"
"Main Tenant","1999","Not Employed","higher vocational","96","0.492625221681264","0.422274268669747","0.562976174692781","1"
"Main Tenant","1999","Not Employed","higher education","221","0.48714218433039","0.439677603464922","0.534606765195859","1"
"Main Tenant","1999","Employed","in school","19","","","","1"
"Main Tenant","1999","Employed","inadequately","146","0.647013089724692","0.580945890500872","0.713080288948512","1"
