"hlf0001_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Nursing Home/Retirement Community","1998","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","1998","Hamburg","","","",""
"Nursing Home/Retirement Community","1998","Lower Saxony","","","",""
"Nursing Home/Retirement Community","1998","Bremen","","","",""
"Nursing Home/Retirement Community","1998","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","1998","Hesse","","","",""
"Nursing Home/Retirement Community","1998","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","1998","Baden-Württemberg","","","",""
"Nursing Home/Retirement Community","1998","Bavaria","","","",""
"Nursing Home/Retirement Community","1998","Berlin","","","",""
"Nursing Home/Retirement Community","1998","Brandenburg","","","",""
"Nursing Home/Retirement Community","1998","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","1998","Saxony","","","",""
"Nursing Home/Retirement Community","1998","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","1998","Thuringia","","","",""
"Tenant","1998","Schleswig-Holstein","","","",""
"Tenant","1998","Hamburg","","","",""
"Tenant","1998","Lower Saxony","2","","",""
"Tenant","1998","Bremen","","","",""
"Tenant","1998","North Rhine-Westphalia","3","","",""
"Tenant","1998","Hesse","1","","",""
"Tenant","1998","Rhineland-Palatinate,Saarland","","","",""
"Tenant","1998","Baden-Württemberg","3","","",""
"Tenant","1998","Bavaria","3","","",""
"Tenant","1998","Berlin","","","",""
"Tenant","1998","Brandenburg","","","",""
"Tenant","1998","Mecklenburg-Western Pomerania","1","","",""
"Tenant","1998","Saxony","3","","",""
"Tenant","1998","Saxony-Anhalt","1","","",""
"Tenant","1998","Thuringia","2","","",""
"Main Tenant","1999","Schleswig-Holstein","125","0.343368008970272","0.292137100759271","0.394598917181272"
"Main Tenant","1999","Hamburg","108","0.837539285632117","0.776436523045114","0.898642048219121"
"Main Tenant","1999","Lower Saxony","523","0.426079236962253","0.397816411001253","0.454342062923254"
"Main Tenant","1999","Bremen","55","0.628227811586279","0.527824019438518","0.728631603734041"
"Main Tenant","1999","North Rhine-Westphalia","1577","0.544263766973721","0.525540360936317","0.562987173011125"
"Main Tenant","1999","Hesse","499","0.486382733232503","0.453746909584672","0.519018556880334"
"Main Tenant","1999","Rhineland-Palatinate,Saarland","336","0.428481487230389","0.393618965866115","0.463344008594663"
"Main Tenant","1999","Baden-Württemberg","904","0.429568853102176","0.406323185502851","0.4528145207015"
"Main Tenant","1999","Bavaria","805","0.412721596972016","0.390003055978663","0.435440137965368"
"Main Tenant","1999","Berlin","433","0.846936824834988","0.815870912849385","0.878002736820591"
"Main Tenant","1999","Brandenburg","310","0.569570205360452","0.530017641555753","0.609122769165152"
"Main Tenant","1999","Mecklenburg-Western Pomerania","236","0.564183278850254","0.515710589679697","0.612655968020812"
"Main Tenant","1999","Saxony","714","0.629912415609211","0.602091350436585","0.657733480781837"
"Main Tenant","1999","Saxony-Anhalt","389","0.610023728689473","0.573735914314068","0.646311543064878"
"Main Tenant","1999","Thuringia","299","0.495532372761843","0.459087905242449","0.531976840281237"
"Sub-Tenant","1999","Schleswig-Holstein","12","","",""
"Sub-Tenant","1999","Hamburg","1","","",""
"Sub-Tenant","1999","Lower Saxony","37","0.0449245408097025","0.0330858113400056","0.0567632702793994"
"Sub-Tenant","1999","Bremen","","","",""
"Sub-Tenant","1999","North Rhine-Westphalia","45","0.0185989700499009","0.013519819719488","0.0236781203803137"
"Sub-Tenant","1999","Hesse","25","","",""
"Sub-Tenant","1999","Rhineland-Palatinate,Saarland","19","","",""
"Sub-Tenant","1999","Baden-Württemberg","60","0.0398058004139938","0.0306250805592217","0.048986520268766"
"Sub-Tenant","1999","Bavaria","32","0.0160833573059898","0.0102784226839877","0.0218882919279919"
"Sub-Tenant","1999","Berlin","17","","",""
"Sub-Tenant","1999","Brandenburg","20","","",""
"Sub-Tenant","1999","Mecklenburg-Western Pomerania","4","","",""
"Sub-Tenant","1999","Saxony","27","","",""
"Sub-Tenant","1999","Saxony-Anhalt","5","","",""
"Sub-Tenant","1999","Thuringia","25","","",""
"Owner","1999","Schleswig-Holstein","193","0.624363439382195","0.572112538712709","0.676614340051681"
"Owner","1999","Hamburg","30","0.15273218858233","0.0931440643665278","0.212320312798132"
"Owner","1999","Lower Saxony","612","0.52157121630479","0.493020968089244","0.550121464520336"
"Owner","1999","Bremen","34","0.371772188413721","0.271368396265959","0.472175980561482"
"Owner","1999","North Rhine-Westphalia","1092","0.4343744306279","0.415739833496254","0.453009027759546"
"Owner","1999","Hesse","375","0.473924904335243","0.441321396211007","0.506528412459478"
"Owner","1999","Rhineland-Palatinate,Saarland","418","0.546680093438495","0.511609215650927","0.581750971226063"
"Owner","1999","Baden-Württemberg","775","0.526670339681964","0.50322398632018","0.550116693043748"
"Owner","1999","Bavaria","963","0.565810088033613","0.542938041180628","0.588682134886597"
"Owner","1999","Berlin","66","0.124972957743519","0.0964403147886717","0.153505600698365"
"Owner","1999","Brandenburg","271","0.400682196532223","0.361537001794828","0.439827391269618"
"Owner","1999","Mecklenburg-Western Pomerania","161","0.420606027741861","0.372349085809148","0.468862969674573"
"Owner","1999","Saxony","414","0.34342964508162","0.316068079900964","0.370791210262277"
"Owner","1999","Saxony-Anhalt","299","0.374663362065926","0.338651472807277","0.410675251324575"
"Owner","1999","Thuringia","397","0.466113442563047","0.429751318067786","0.502475567058308"
"Nursing Home/Retirement Community","1999","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","1999","Hamburg","1","","",""
"Nursing Home/Retirement Community","1999","Lower Saxony","4","","",""
"Nursing Home/Retirement Community","1999","Bremen","","","",""
"Nursing Home/Retirement Community","1999","North Rhine-Westphalia","4","","",""
"Nursing Home/Retirement Community","1999","Hesse","2","","",""
"Nursing Home/Retirement Community","1999","Rhineland-Palatinate,Saarland","1","","",""
"Nursing Home/Retirement Community","1999","Baden-Württemberg","3","","",""
"Nursing Home/Retirement Community","1999","Bavaria","4","","",""
"Nursing Home/Retirement Community","1999","Berlin","","","",""
"Nursing Home/Retirement Community","1999","Brandenburg","1","","",""
"Nursing Home/Retirement Community","1999","Mecklenburg-Western Pomerania","1","","",""
"Nursing Home/Retirement Community","1999","Saxony","2","","",""
"Nursing Home/Retirement Community","1999","Saxony-Anhalt","1","","",""
"Nursing Home/Retirement Community","1999","Thuringia","2","","",""
"Tenant","1999","Schleswig-Holstein","","","",""
"Tenant","1999","Hamburg","","","",""
"Tenant","1999","Lower Saxony","","","",""
"Tenant","1999","Bremen","","","",""
"Tenant","1999","North Rhine-Westphalia","","","",""
"Tenant","1999","Hesse","","","",""
"Tenant","1999","Rhineland-Palatinate,Saarland","","","",""
"Tenant","1999","Baden-Württemberg","","","",""
"Tenant","1999","Bavaria","","","",""
"Tenant","1999","Berlin","","","",""
"Tenant","1999","Brandenburg","","","",""
"Tenant","1999","Mecklenburg-Western Pomerania","","","",""
"Tenant","1999","Saxony","","","",""
"Tenant","1999","Saxony-Anhalt","","","",""
"Tenant","1999","Thuringia","","","",""
"Main Tenant","2000","Schleswig-Holstein","262","0.367408042133267","0.332070915529167","0.402745168737366"
"Main Tenant","2000","Hamburg","223","0.789146982311725","0.742987989475209","0.835305975148241"
"Main Tenant","2000","Lower Saxony","808","0.423799426330503","0.402345191665329","0.445253660995678"
"Main Tenant","2000","Bremen","104","0.580353996316819","0.509810464058624","0.650897528575014"
"Main Tenant","2000","North Rhine-Westphalia","2739","0.546874053630945","0.533315286781652","0.560432820480239"
"Main Tenant","2000","Hesse","834","0.496257458735078","0.472384514893178","0.520130402576979"
"Main Tenant","2000","Rhineland-Palatinate,Saarland","560","0.405171846438967","0.380041614667525","0.430302078210409"
"Main Tenant","2000","Baden-Württemberg","1387","0.452157465817443","0.434269937438612","0.470044994196274"
"Main Tenant","2000","Bavaria","1391","0.437056682539231","0.420381379876933","0.45373198520153"
"Main Tenant","2000","Berlin","691","0.864248976606477","0.840847720665172","0.887650232547782"
"Main Tenant","2000","Brandenburg","528","0.578913932327139","0.548643746989328","0.609184117664951"
"Main Tenant","2000","Mecklenburg-Western Pomerania","326","0.580854332859637","0.540276389617271","0.621432276102002"
"Main Tenant","2000","Saxony","1040","0.619497649027577","0.596999777924315","0.641995520130839"
"Main Tenant","2000","Saxony-Anhalt","500","0.526064176062293","0.496047638700562","0.556080713424023"
"Main Tenant","2000","Thuringia","442","0.49165684542324","0.461532696068936","0.521780994777543"
"Sub-Tenant","2000","Schleswig-Holstein","16","","",""
"Sub-Tenant","2000","Hamburg","4","","",""
"Sub-Tenant","2000","Lower Saxony","45","0.0291298103701066","0.0218285907345804","0.0364310300056328"
"Sub-Tenant","2000","Bremen","3","","",""
"Sub-Tenant","2000","North Rhine-Westphalia","58","0.0124256705463209","0.00940841647808855","0.0154429246145532"
"Sub-Tenant","2000","Hesse","26","","",""
"Sub-Tenant","2000","Rhineland-Palatinate,Saarland","12","","",""
"Sub-Tenant","2000","Baden-Württemberg","42","0.0187331828215899","0.0138604011705282","0.0236059644726515"
"Sub-Tenant","2000","Bavaria","33","0.00970865302552501","0.00641230171263409","0.0130050043384159"
"Sub-Tenant","2000","Berlin","17","","",""
"Sub-Tenant","2000","Brandenburg","21","","",""
"Sub-Tenant","2000","Mecklenburg-Western Pomerania","7","","",""
"Sub-Tenant","2000","Saxony","27","","",""
"Sub-Tenant","2000","Saxony-Anhalt","15","","",""
"Sub-Tenant","2000","Thuringia","24","","",""
"Owner","2000","Schleswig-Holstein","436","0.598338613817233","0.56240518774624","0.634272039888227"
"Owner","2000","Hamburg","72","0.18752157808301","0.143352431706087","0.231690724459932"
"Owner","2000","Lower Saxony","1183","0.545568140117125","0.523950668998853","0.567185611235397"
"Owner","2000","Bremen","81","0.406012294392473","0.335813850245893","0.476210738539053"
"Owner","2000","North Rhine-Westphalia","2375","0.43809047068246","0.424576524972846","0.451604416392075"
"Owner","2000","Hesse","818","0.476211883303831","0.452365304919236","0.500058461688425"
"Owner","2000","Rhineland-Palatinate,Saarland","893","0.581993540881394","0.556745267465857","0.607241814296932"
"Owner","2000","Baden-Württemberg","1541","0.526312920424539","0.508367840613299","0.544258000235779"
"Owner","2000","Bavaria","1972","0.551218228222656","0.534497626644579","0.567938829800734"
"Owner","2000","Berlin","115","0.112844992213432","0.0912283082572483","0.134461676169615"
"Owner","2000","Brandenburg","473","0.397350262567529","0.367348837711916","0.427351687423142"
"Owner","2000","Mecklenburg-Western Pomerania","234","0.404567644190133","0.364204432864689","0.444930855515578"
"Owner","2000","Saxony","719","0.360782232190389","0.33852916339959","0.383035300981188"
"Owner","2000","Saxony-Anhalt","547","0.45671920319596","0.426774620021562","0.486663786370359"
"Owner","2000","Thuringia","589","0.485223806798205","0.455108621861666","0.515338991734744"
"Nursing Home/Retirement Community","2000","Schleswig-Holstein","1","","",""
"Nursing Home/Retirement Community","2000","Hamburg","1","","",""
"Nursing Home/Retirement Community","2000","Lower Saxony","2","","",""
"Nursing Home/Retirement Community","2000","Bremen","","","",""
"Nursing Home/Retirement Community","2000","North Rhine-Westphalia","6","","",""
"Nursing Home/Retirement Community","2000","Hesse","7","","",""
"Nursing Home/Retirement Community","2000","Rhineland-Palatinate,Saarland","1","","",""
"Nursing Home/Retirement Community","2000","Baden-Württemberg","4","","",""
"Nursing Home/Retirement Community","2000","Bavaria","3","","",""
"Nursing Home/Retirement Community","2000","Berlin","","","",""
"Nursing Home/Retirement Community","2000","Brandenburg","","","",""
"Nursing Home/Retirement Community","2000","Mecklenburg-Western Pomerania","1","","",""
"Nursing Home/Retirement Community","2000","Saxony","3","","",""
"Nursing Home/Retirement Community","2000","Saxony-Anhalt","1","","",""
"Nursing Home/Retirement Community","2000","Thuringia","3","","",""
"Tenant","2000","Schleswig-Holstein","","","",""
"Tenant","2000","Hamburg","","","",""
"Tenant","2000","Lower Saxony","","","",""
"Tenant","2000","Bremen","","","",""
"Tenant","2000","North Rhine-Westphalia","","","",""
"Tenant","2000","Hesse","","","",""
"Tenant","2000","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2000","Baden-Württemberg","","","",""
"Tenant","2000","Bavaria","","","",""
"Tenant","2000","Berlin","","","",""
"Tenant","2000","Brandenburg","","","",""
"Tenant","2000","Mecklenburg-Western Pomerania","","","",""
"Tenant","2000","Saxony","","","",""
"Tenant","2000","Saxony-Anhalt","","","",""
"Tenant","2000","Thuringia","","","",""
"Main Tenant","2001","Schleswig-Holstein","236","0.34975253063982","0.313175262294009","0.38632979898563"
"Main Tenant","2001","Hamburg","202","0.777473531000475","0.728313133179265","0.826633928821685"
"Main Tenant","2001","Lower Saxony","728","0.415053544246464","0.392673117000594","0.437433971492333"
"Main Tenant","2001","Bremen","84","0.542535044509443","0.464854482183903","0.620215606834982"
"Main Tenant","2001","North Rhine-Westphalia","2458","0.542879110684279","0.528605341560364","0.557152879808195"
"Main Tenant","2001","Hesse","728","0.480315854547039","0.454973242104318","0.505658466989761"
"Main Tenant","2001","Rhineland-Palatinate,Saarland","516","0.403089467826037","0.376971836343024","0.429207099309051"
"Main Tenant","2001","Baden-Württemberg","1249","0.474851269236004","0.455744549320899","0.493957989151109"
"Main Tenant","2001","Bavaria","1240","0.43136386904673","0.413815915086572","0.448911823006889"
"Main Tenant","2001","Berlin","659","0.860442213008915","0.836369255543015","0.884515170474815"
"Main Tenant","2001","Brandenburg","506","0.589850265689835","0.558768716151611","0.620931815228059"
"Main Tenant","2001","Mecklenburg-Western Pomerania","280","0.547449252465134","0.50450264951968","0.590395855410588"
"Main Tenant","2001","Saxony","928","0.606558532134843","0.58300868523262","0.630108379037066"
"Main Tenant","2001","Saxony-Anhalt","455","0.493557518676805","0.462647518310592","0.524467519043017"
"Main Tenant","2001","Thuringia","407","0.517884428060271","0.486471605262049","0.549297250858493"
"Sub-Tenant","2001","Schleswig-Holstein","12","","",""
"Sub-Tenant","2001","Hamburg","2","","",""
"Sub-Tenant","2001","Lower Saxony","32","0.0179643207323647","0.01193140462329","0.0239972368414394"
"Sub-Tenant","2001","Bremen","6","","",""
"Sub-Tenant","2001","North Rhine-Westphalia","52","0.0164556022926932","0.0128103680257577","0.0201008365596287"
"Sub-Tenant","2001","Hesse","17","","",""
"Sub-Tenant","2001","Rhineland-Palatinate,Saarland","11","","",""
"Sub-Tenant","2001","Baden-Württemberg","43","0.0208947708225251","0.0154220957114444","0.0263674459336059"
"Sub-Tenant","2001","Bavaria","39","0.0137848643270295","0.00965368109783717","0.0179160475562219"
"Sub-Tenant","2001","Berlin","18","","",""
