"hlf0001_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Nursing Home/Retirement Community","1987","16-34 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1987","35-65 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1987","35-65 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1987","35-65 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","1987","35-65 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1987","35-65 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1987","35-65 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1987","66 and older","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1987","66 and older","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1987","66 and older","Single parent ","","","",""
"Nursing Home/Retirement Community","1987","66 and older","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1987","66 and older","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1987","66 and older","Couple + C. LE and GT 16","","","",""
"Tenant","1987","16-34 y.","1-pers.-HH","","","",""
"Tenant","1987","16-34 y.","(Married) couple without C. ","","","",""
"Tenant","1987","16-34 y.","Single parent ","","","",""
"Tenant","1987","16-34 y.","Couple + C. LE 16 ","","","",""
"Tenant","1987","16-34 y.","Couple + C. GT 16 ","","","",""
"Tenant","1987","16-34 y.","Couple + C. LE and GT 16","","","",""
"Tenant","1987","35-65 y.","1-pers.-HH","","","",""
"Tenant","1987","35-65 y.","(Married) couple without C. ","","","",""
"Tenant","1987","35-65 y.","Single parent ","","","",""
"Tenant","1987","35-65 y.","Couple + C. LE 16 ","","","",""
"Tenant","1987","35-65 y.","Couple + C. GT 16 ","","","",""
"Tenant","1987","35-65 y.","Couple + C. LE and GT 16","","","",""
"Tenant","1987","66 and older","1-pers.-HH","","","",""
"Tenant","1987","66 and older","(Married) couple without C. ","","","",""
"Tenant","1987","66 and older","Single parent ","","","",""
"Tenant","1987","66 and older","Couple + C. LE 16 ","","","",""
"Tenant","1987","66 and older","Couple + C. GT 16 ","","","",""
"Tenant","1987","66 and older","Couple + C. LE and GT 16","","","",""
"Main Tenant","1988","16-34 y.","1-pers.-HH","236","0.825458065873897","0.78091876566391","0.869997366083884"
"Main Tenant","1988","16-34 y.","(Married) couple without C. ","460","0.739769176844695","0.703906586737181","0.77563176695221"
"Main Tenant","1988","16-34 y.","Single parent ","149","0.54798737335293","0.486416999666301","0.609557747039559"
"Main Tenant","1988","16-34 y.","Couple + C. LE 16 ","791","0.647575930425888","0.619446797790963","0.675705063060813"
"Main Tenant","1988","16-34 y.","Couple + C. GT 16 ","383","0.287766822208897","0.258717317652173","0.316816326765622"
"Main Tenant","1988","16-34 y.","Couple + C. LE and GT 16","257","0.336454768682905","0.292895810516488","0.380013726849323"
"Main Tenant","1988","35-65 y.","1-pers.-HH","280","0.676062003705641","0.630928684354419","0.721195323056863"
"Main Tenant","1988","35-65 y.","(Married) couple without C. ","668","0.485977663090126","0.457931895828891","0.514023430351362"
"Main Tenant","1988","35-65 y.","Single parent ","141","0.528580795905549","0.464758343915231","0.592403247895866"
"Main Tenant","1988","35-65 y.","Couple + C. LE 16 ","623","0.439176279110749","0.410150035387117","0.468202522834382"
"Main Tenant","1988","35-65 y.","Couple + C. GT 16 ","518","0.330613446952771","0.304204870769476","0.357022023136066"
"Main Tenant","1988","35-65 y.","Couple + C. LE and GT 16","356","0.347616135541752","0.310664018845364","0.384568252238139"
"Main Tenant","1988","66 and older","1-pers.-HH","258","0.712926727507539","0.667441002536805","0.758412452478272"
"Main Tenant","1988","66 and older","(Married) couple without C. ","235","0.493385510657349","0.449253203685319","0.537517817629378"
"Main Tenant","1988","66 and older","Single parent ","8","","",""
"Main Tenant","1988","66 and older","Couple + C. LE 16 ","","","",""
"Main Tenant","1988","66 and older","Couple + C. GT 16 ","14","","",""
"Main Tenant","1988","66 and older","Couple + C. LE and GT 16","","","",""
"Sub-Tenant","1988","16-34 y.","1-pers.-HH","28","","",""
"Sub-Tenant","1988","16-34 y.","(Married) couple without C. ","21","","",""
"Sub-Tenant","1988","16-34 y.","Single parent ","4","","",""
"Sub-Tenant","1988","16-34 y.","Couple + C. LE 16 ","31","0.0314542629427368","0.021176986600359","0.0417315392851146"
"Sub-Tenant","1988","16-34 y.","Couple + C. GT 16 ","5","","",""
"Sub-Tenant","1988","16-34 y.","Couple + C. LE and GT 16","6","","",""
"Sub-Tenant","1988","35-65 y.","1-pers.-HH","35","0.0651221704094621","0.041325569412477","0.0889187714064473"
"Sub-Tenant","1988","35-65 y.","(Married) couple without C. ","17","","",""
"Sub-Tenant","1988","35-65 y.","Single parent ","6","","",""
"Sub-Tenant","1988","35-65 y.","Couple + C. LE 16 ","9","","",""
"Sub-Tenant","1988","35-65 y.","Couple + C. GT 16 ","4","","",""
"Sub-Tenant","1988","35-65 y.","Couple + C. LE and GT 16","6","","",""
"Sub-Tenant","1988","66 and older","1-pers.-HH","9","","",""
"Sub-Tenant","1988","66 and older","(Married) couple without C. ","4","","",""
"Sub-Tenant","1988","66 and older","Single parent ","1","","",""
"Sub-Tenant","1988","66 and older","Couple + C. LE 16 ","","","",""
"Sub-Tenant","1988","66 and older","Couple + C. GT 16 ","","","",""
"Sub-Tenant","1988","66 and older","Couple + C. LE and GT 16","","","",""
"Owner","1988","16-34 y.","1-pers.-HH","15","","",""
"Owner","1988","16-34 y.","(Married) couple without C. ","94","0.203041078091097","0.17016166228503","0.235920493897165"
"Owner","1988","16-34 y.","Single parent ","98","0.4382329781927","0.376850858925549","0.49961509745985"
"Owner","1988","16-34 y.","Couple + C. LE 16 ","286","0.320969806631375","0.293481065969461","0.34845854729329"
"Owner","1988","16-34 y.","Couple + C. GT 16 ","545","0.70897556611693","0.679828984313713","0.738122147920147"
"Owner","1988","16-34 y.","Couple + C. LE and GT 16","189","0.647810618089248","0.60377632447888","0.691844911699616"
"Owner","1988","35-65 y.","1-pers.-HH","98","0.258815825884897","0.21657508291524","0.301056568854554"
"Owner","1988","35-65 y.","(Married) couple without C. ","535","0.499259322903919","0.471202550866433","0.527316094941404"
"Owner","1988","35-65 y.","Single parent ","88","0.432153986734123","0.368818266683047","0.495489706785198"
"Owner","1988","35-65 y.","Couple + C. LE 16 ","491","0.553947205986806","0.524874494862061","0.583019917111551"
"Owner","1988","35-65 y.","Couple + C. GT 16 ","697","0.668019910526431","0.641583836427503","0.69445598462536"
"Owner","1988","35-65 y.","Couple + C. LE and GT 16","276","0.638238889726129","0.600953359594444","0.675524419857814"
"Owner","1988","66 and older","1-pers.-HH","113","0.26236862302119","0.218137096112392","0.306600149929989"
"Owner","1988","66 and older","(Married) couple without C. ","254","0.495453037759694","0.451318693630647","0.539587381888741"
"Owner","1988","66 and older","Single parent ","14","","",""
"Owner","1988","66 and older","Couple + C. LE 16 ","","","",""
"Owner","1988","66 and older","Couple + C. GT 16 ","43","0.771153601354351","0.662096700994829","0.880210501713873"
"Owner","1988","66 and older","Couple + C. LE and GT 16","1","","",""
"Nursing Home/Retirement Community","1988","16-34 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1988","16-34 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1988","16-34 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","1988","16-34 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1988","16-34 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1988","16-34 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1988","35-65 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1988","35-65 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1988","35-65 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","1988","35-65 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1988","35-65 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1988","35-65 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1988","66 and older","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1988","66 and older","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1988","66 and older","Single parent ","","","",""
"Nursing Home/Retirement Community","1988","66 and older","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1988","66 and older","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1988","66 and older","Couple + C. LE and GT 16","","","",""
"Tenant","1988","16-34 y.","1-pers.-HH","","","",""
"Tenant","1988","16-34 y.","(Married) couple without C. ","","","",""
"Tenant","1988","16-34 y.","Single parent ","","","",""
"Tenant","1988","16-34 y.","Couple + C. LE 16 ","","","",""
"Tenant","1988","16-34 y.","Couple + C. GT 16 ","","","",""
"Tenant","1988","16-34 y.","Couple + C. LE and GT 16","","","",""
"Tenant","1988","35-65 y.","1-pers.-HH","","","",""
"Tenant","1988","35-65 y.","(Married) couple without C. ","","","",""
"Tenant","1988","35-65 y.","Single parent ","","","",""
"Tenant","1988","35-65 y.","Couple + C. LE 16 ","","","",""
"Tenant","1988","35-65 y.","Couple + C. GT 16 ","","","",""
"Tenant","1988","35-65 y.","Couple + C. LE and GT 16","","","",""
"Tenant","1988","66 and older","1-pers.-HH","","","",""
"Tenant","1988","66 and older","(Married) couple without C. ","","","",""
"Tenant","1988","66 and older","Single parent ","","","",""
"Tenant","1988","66 and older","Couple + C. LE 16 ","","","",""
"Tenant","1988","66 and older","Couple + C. GT 16 ","","","",""
"Tenant","1988","66 and older","Couple + C. LE and GT 16","","","",""
"Main Tenant","1989","16-34 y.","1-pers.-HH","225","0.793765076165336","0.746289189085146","0.841240963245526"
"Main Tenant","1989","16-34 y.","(Married) couple without C. ","493","0.744189501173747","0.709733990853289","0.778645011494205"
"Main Tenant","1989","16-34 y.","Single parent ","133","0.509349172413337","0.444173136631707","0.574525208194967"
"Main Tenant","1989","16-34 y.","Couple + C. LE 16 ","769","0.649314348492919","0.62073582060591","0.677892876379929"
"Main Tenant","1989","16-34 y.","Couple + C. GT 16 ","339","0.252151889970881","0.223765768347029","0.280538011594733"
"Main Tenant","1989","16-34 y.","Couple + C. LE and GT 16","239","0.388644855867309","0.341577182571037","0.435712529163581"
"Main Tenant","1989","35-65 y.","1-pers.-HH","290","0.694981891652423","0.650577837739243","0.739385945565604"
"Main Tenant","1989","35-65 y.","(Married) couple without C. ","651","0.494886748678797","0.466323529449885","0.523449967907708"
"Main Tenant","1989","35-65 y.","Single parent ","124","0.489313474352364","0.423258194350592","0.555368754354135"
"Main Tenant","1989","35-65 y.","Couple + C. LE 16 ","604","0.444567282198153","0.414806945960332","0.474327618435973"
"Main Tenant","1989","35-65 y.","Couple + C. GT 16 ","477","0.295613956966624","0.26965480086679","0.321573113066458"
"Main Tenant","1989","35-65 y.","Couple + C. LE and GT 16","331","0.404723549650274","0.364639144975282","0.444807954325265"
"Main Tenant","1989","66 and older","1-pers.-HH","253","0.702445227761511","0.656295716180399","0.748594739342622"
"Main Tenant","1989","66 and older","(Married) couple without C. ","211","0.466109492199405","0.421105901613179","0.511113082785631"
"Main Tenant","1989","66 and older","Single parent ","10","","",""
"Main Tenant","1989","66 and older","Couple + C. LE 16 ","","","",""
"Main Tenant","1989","66 and older","Couple + C. GT 16 ","14","","",""
"Main Tenant","1989","66 and older","Couple + C. LE and GT 16","","","",""
"Sub-Tenant","1989","16-34 y.","1-pers.-HH","34","0.128971634109528","0.0896429659209694","0.168300302298087"
"Sub-Tenant","1989","16-34 y.","(Married) couple without C. ","22","","",""
"Sub-Tenant","1989","16-34 y.","Single parent ","3","","",""
"Sub-Tenant","1989","16-34 y.","Couple + C. LE 16 ","20","","",""
"Sub-Tenant","1989","16-34 y.","Couple + C. GT 16 ","7","","",""
"Sub-Tenant","1989","16-34 y.","Couple + C. LE and GT 16","5","","",""
"Sub-Tenant","1989","35-65 y.","1-pers.-HH","30","0.0677672980758364","0.0435265891262532","0.0920080070254195"
"Sub-Tenant","1989","35-65 y.","(Married) couple without C. ","12","","",""
"Sub-Tenant","1989","35-65 y.","Single parent ","5","","",""
"Sub-Tenant","1989","35-65 y.","Couple + C. LE 16 ","8","","",""
"Sub-Tenant","1989","35-65 y.","Couple + C. GT 16 ","5","","",""
"Sub-Tenant","1989","35-65 y.","Couple + C. LE and GT 16","8","","",""
"Sub-Tenant","1989","66 and older","1-pers.-HH","5","","",""
"Sub-Tenant","1989","66 and older","(Married) couple without C. ","6","","",""
"Sub-Tenant","1989","66 and older","Single parent ","","","",""
"Sub-Tenant","1989","66 and older","Couple + C. LE 16 ","","","",""
"Sub-Tenant","1989","66 and older","Couple + C. GT 16 ","","","",""
"Sub-Tenant","1989","66 and older","Couple + C. LE and GT 16","","","",""
"Owner","1989","16-34 y.","1-pers.-HH","14","","",""
"Owner","1989","16-34 y.","(Married) couple without C. ","101","0.224657835016175","0.191699503266755","0.257616166765594"
"Owner","1989","16-34 y.","Single parent ","90","0.465656464776625","0.400622988460923","0.530689941092326"
"Owner","1989","16-34 y.","Couple + C. LE 16 ","280","0.330822122388037","0.302643392442946","0.359000852333128"
"Owner","1989","16-34 y.","Couple + C. GT 16 ","552","0.736450013905107","0.707651413532668","0.765248614277545"
"Owner","1989","16-34 y.","Couple + C. LE and GT 16","168","0.603614222218027","0.556382014380893","0.65084643005516"
"Owner","1989","35-65 y.","1-pers.-HH","93","0.23725081027174","0.196223996048543","0.278277624494938"
"Owner","1989","35-65 y.","(Married) couple without C. ","514","0.49542860954009","0.466865090497367","0.523992128582814"
"Owner","1989","35-65 y.","Single parent ","91","0.476752207441486","0.410753290408995","0.542751124473976"
"Owner","1989","35-65 y.","Couple + C. LE 16 ","459","0.547070404990325","0.517258459688376","0.576882350292275"
"Owner","1989","35-65 y.","Couple + C. GT 16 ","703","0.696923680545555","0.670778518097423","0.723068842993688"
"Owner","1989","35-65 y.","Couple + C. LE and GT 16","237","0.58467637133654","0.544433594467662","0.624919148205417"
"Owner","1989","66 and older","1-pers.-HH","116","0.275873059076371","0.230756142186035","0.320989975966707"
"Owner","1989","66 and older","(Married) couple without C. ","255","0.521121230463413","0.476054166361833","0.566188294564993"
"Owner","1989","66 and older","Single parent ","17","","",""
"Owner","1989","66 and older","Couple + C. LE 16 ","","","",""
"Owner","1989","66 and older","Couple + C. GT 16 ","47","0.800318785102479","0.699999764381729","0.900637805823228"
"Owner","1989","66 and older","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1989","16-34 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1989","16-34 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1989","16-34 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","1989","16-34 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1989","16-34 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1989","16-34 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1989","35-65 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1989","35-65 y.","(Married) couple without C. ","","","",""
