"hlf0001_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Nursing Home/Retirement Community","2007","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","2007","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","2007","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","2007","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","2007","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","2007","Couple + C. LE and GT 16","Female","","","",""
"Tenant","2007","1-pers.-HH","Male","","","",""
"Tenant","2007","1-pers.-HH","Female","","","",""
"Tenant","2007","(Married) couple without C. ","Male","","","",""
"Tenant","2007","(Married) couple without C. ","Female","","","",""
"Tenant","2007","Single parent ","Male","","","",""
"Tenant","2007","Single parent ","Female","","","",""
"Tenant","2007","Couple + C. LE 16 ","Male","","","",""
"Tenant","2007","Couple + C. LE 16 ","Female","","","",""
"Tenant","2007","Couple + C. GT 16 ","Male","","","",""
"Tenant","2007","Couple + C. GT 16 ","Female","","","",""
"Tenant","2007","Couple + C. LE and GT 16","Male","","","",""
"Tenant","2007","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","2008","1-pers.-HH","Male","862","0.689769217462593","0.664564879084511","0.714973555840675"
"Main Tenant","2008","1-pers.-HH","Female","1137","0.656927363128513","0.634773446505592","0.679081279751435"
"Main Tenant","2008","(Married) couple without C. ","Male","1451","0.454952144007839","0.438506397529961","0.471397890485716"
"Main Tenant","2008","(Married) couple without C. ","Female","1465","0.440441501551353","0.424140771881429","0.456742231221277"
"Main Tenant","2008","Single parent ","Male","179","0.627805994281293","0.575965125173096","0.679646863389491"
"Main Tenant","2008","Single parent ","Female","553","0.753621909571734","0.723687592289717","0.783556226853751"
"Main Tenant","2008","Couple + C. LE 16 ","Male","680","0.498198374617189","0.473418625692891","0.522978123541487"
"Main Tenant","2008","Couple + C. LE 16 ","Female","709","0.478476571401815","0.454380746163865","0.502572396639765"
"Main Tenant","2008","Couple + C. GT 16 ","Male","511","0.339826925292749","0.318102139586928","0.361551710998569"
"Main Tenant","2008","Couple + C. GT 16 ","Female","470","0.35473212906572","0.331562908406072","0.377901349725369"
"Main Tenant","2008","Couple + C. LE and GT 16","Male","163","0.278609716010677","0.244889024117947","0.312330407903406"
"Main Tenant","2008","Couple + C. LE and GT 16","Female","163","0.292456127723355","0.257566322084245","0.327345933362465"
"Sub-Tenant","2008","1-pers.-HH","Male","59","0.054541191983979","0.0421684894560499","0.066913894511908"
"Sub-Tenant","2008","1-pers.-HH","Female","70","0.0422944752923044","0.0329025069998745","0.0516864435847344"
"Sub-Tenant","2008","(Married) couple without C. ","Male","54","0.0185625052160654","0.014104885327751","0.0230201251043798"
"Sub-Tenant","2008","(Married) couple without C. ","Female","66","0.0254679980739255","0.0202950795679646","0.0306409165798863"
"Sub-Tenant","2008","Single parent ","Male","1","","",""
"Sub-Tenant","2008","Single parent ","Female","8","","",""
"Sub-Tenant","2008","Couple + C. LE 16 ","Male","15","","",""
"Sub-Tenant","2008","Couple + C. LE 16 ","Female","20","","",""
"Sub-Tenant","2008","Couple + C. GT 16 ","Male","7","","",""
"Sub-Tenant","2008","Couple + C. GT 16 ","Female","7","","",""
"Sub-Tenant","2008","Couple + C. LE and GT 16","Male","6","","",""
"Sub-Tenant","2008","Couple + C. LE and GT 16","Female","8","","",""
"Owner","2008","1-pers.-HH","Male","367","0.248305299296735","0.224765937104832","0.271844661488639"
"Owner","2008","1-pers.-HH","Female","525","0.279331856384959","0.258394266109756","0.300269446660162"
"Owner","2008","(Married) couple without C. ","Male","2012","0.525113545045141","0.508621484637511","0.541605605452771"
"Owner","2008","(Married) couple without C. ","Female","2026","0.532368472929112","0.515985291693108","0.548751654165117"
"Owner","2008","Single parent ","Male","154","0.368898098091299","0.317151975842486","0.420644220340112"
"Owner","2008","Single parent ","Female","235","0.24061259791094","0.210917659263316","0.270307536558564"
"Owner","2008","Couple + C. LE 16 ","Male","869","0.490611321959759","0.465835781119206","0.515386862800312"
"Owner","2008","Couple + C. LE 16 ","Female","922","0.507037844950217","0.482922052797019","0.531153637103415"
"Owner","2008","Couple + C. GT 16 ","Male","1308","0.652867230197548","0.631031991374786","0.67470246902031"
"Owner","2008","Couple + C. GT 16 ","Female","1161","0.636799526800874","0.613509729370585","0.660089324231163"
"Owner","2008","Couple + C. LE and GT 16","Male","510","0.703833840672517","0.669492599093984","0.738175082251051"
"Owner","2008","Couple + C. LE and GT 16","Female","482","0.684111966834915","0.648456865017603","0.719767068652227"
"Nursing Home/Retirement Community","2008","1-pers.-HH","Male","6","","",""
"Nursing Home/Retirement Community","2008","1-pers.-HH","Female","32","0.0214463051942232","0.014685983351543","0.0282066270369033"
"Nursing Home/Retirement Community","2008","(Married) couple without C. ","Male","5","","",""
"Nursing Home/Retirement Community","2008","(Married) couple without C. ","Female","6","","",""
"Nursing Home/Retirement Community","2008","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","2008","Single parent ","Female","","","",""
"Nursing Home/Retirement Community","2008","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","2008","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","2008","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","2008","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","2008","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","2008","Couple + C. LE and GT 16","Female","","","",""
"Tenant","2008","1-pers.-HH","Male","","","",""
"Tenant","2008","1-pers.-HH","Female","","","",""
"Tenant","2008","(Married) couple without C. ","Male","","","",""
"Tenant","2008","(Married) couple without C. ","Female","","","",""
"Tenant","2008","Single parent ","Male","","","",""
"Tenant","2008","Single parent ","Female","","","",""
"Tenant","2008","Couple + C. LE 16 ","Male","","","",""
"Tenant","2008","Couple + C. LE 16 ","Female","","","",""
"Tenant","2008","Couple + C. GT 16 ","Male","","","",""
"Tenant","2008","Couple + C. GT 16 ","Female","","","",""
"Tenant","2008","Couple + C. LE and GT 16","Male","","","",""
"Tenant","2008","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","2009","1-pers.-HH","Male","805","0.675448631353952","0.649208092568958","0.701689170138946"
"Main Tenant","2009","1-pers.-HH","Female","1092","0.665675889459809","0.643164318024525","0.688187460895093"
"Main Tenant","2009","(Married) couple without C. ","Male","1364","0.453644286053975","0.436681578500939","0.470606993607011"
"Main Tenant","2009","(Married) couple without C. ","Female","1386","0.435250825504696","0.418516742757307","0.451984908252085"
"Main Tenant","2009","Single parent ","Male","156","0.619848003526292","0.565370222145487","0.674325784907097"
"Main Tenant","2009","Single parent ","Female","502","0.746439942178704","0.714815800869517","0.77806408348789"
"Main Tenant","2009","Couple + C. LE 16 ","Male","584","0.476400532811694","0.450106803168967","0.502694262454421"
"Main Tenant","2009","Couple + C. LE 16 ","Female","616","0.457954531146113","0.432519727536788","0.483389334755438"
"Main Tenant","2009","Couple + C. GT 16 ","Male","460","0.313520131122508","0.291784328298409","0.335255933946607"
"Main Tenant","2009","Couple + C. GT 16 ","Female","412","0.33355619424506","0.309704237240773","0.357408151249348"
"Main Tenant","2009","Couple + C. LE and GT 16","Male","178","0.345602668019223","0.309266054685567","0.381939281352879"
"Main Tenant","2009","Couple + C. LE and GT 16","Female","182","0.366564945219835","0.3291154433331","0.404014447106571"
"Sub-Tenant","2009","1-pers.-HH","Male","62","0.0581773068025519","0.0450584423730141","0.0712961712320897"
"Sub-Tenant","2009","1-pers.-HH","Female","54","0.0292892513582771","0.0212430739392284","0.0373354287773257"
"Sub-Tenant","2009","(Married) couple without C. ","Male","48","0.0156832280761627","0.0114498712222916","0.0199165849300338"
"Sub-Tenant","2009","(Married) couple without C. ","Female","75","0.0324147771002507","0.0264372653104288","0.0383922888900727"
"Sub-Tenant","2009","Single parent ","Male","3","","",""
"Sub-Tenant","2009","Single parent ","Female","9","","",""
"Sub-Tenant","2009","Couple + C. LE 16 ","Male","24","","",""
"Sub-Tenant","2009","Couple + C. LE 16 ","Female","31","0.0239230813400781","0.016122087602416","0.0317240750777402"
"Sub-Tenant","2009","Couple + C. GT 16 ","Male","7","","",""
"Sub-Tenant","2009","Couple + C. GT 16 ","Female","5","","",""
"Sub-Tenant","2009","Couple + C. LE and GT 16","Male","5","","",""
"Sub-Tenant","2009","Couple + C. LE and GT 16","Female","4","","",""
"Owner","2009","1-pers.-HH","Male","348","0.25988269133355","0.235303147379319","0.28446223528778"
"Owner","2009","1-pers.-HH","Female","513","0.286740422543234","0.265160056038205","0.308320789048263"
"Owner","2009","(Married) couple without C. ","Male","1894","0.528657856062872","0.511649780013238","0.545665932112507"
"Owner","2009","(Married) couple without C. ","Female","1908","0.531529633413939","0.514687034317605","0.548372232510272"
"Owner","2009","Single parent ","Male","146","0.365424537227088","0.311381635227993","0.419467439226183"
"Owner","2009","Single parent ","Female","216","0.243473911482306","0.212276464410827","0.274671358553784"
"Owner","2009","Couple + C. LE 16 ","Male","778","0.510137543659256","0.483819888190748","0.536455199127764"
"Owner","2009","Couple + C. LE 16 ","Female","827","0.518122387513809","0.492613947299181","0.543630827728438"
"Owner","2009","Couple + C. GT 16 ","Male","1283","0.678927767338834","0.65705306126127","0.700802473416398"
"Owner","2009","Couple + C. GT 16 ","Female","1084","0.655761559239158","0.63172565831282","0.679797460165495"
"Owner","2009","Couple + C. LE and GT 16","Male","475","0.646300978716555","0.609769312573199","0.682832644859911"
"Owner","2009","Couple + C. LE and GT 16","Female","450","0.627516695953958","0.58994285598392","0.665090535923996"
"Nursing Home/Retirement Community","2009","1-pers.-HH","Male","8","","",""
"Nursing Home/Retirement Community","2009","1-pers.-HH","Female","28","","",""
"Nursing Home/Retirement Community","2009","(Married) couple without C. ","Male","3","","",""
"Nursing Home/Retirement Community","2009","(Married) couple without C. ","Female","3","","",""
"Nursing Home/Retirement Community","2009","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","2009","Single parent ","Female","","","",""
"Nursing Home/Retirement Community","2009","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","2009","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","2009","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","2009","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","2009","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","2009","Couple + C. LE and GT 16","Female","","","",""
"Tenant","2009","1-pers.-HH","Male","","","",""
"Tenant","2009","1-pers.-HH","Female","","","",""
"Tenant","2009","(Married) couple without C. ","Male","","","",""
"Tenant","2009","(Married) couple without C. ","Female","","","",""
"Tenant","2009","Single parent ","Male","","","",""
"Tenant","2009","Single parent ","Female","","","",""
"Tenant","2009","Couple + C. LE 16 ","Male","","","",""
"Tenant","2009","Couple + C. LE 16 ","Female","","","",""
"Tenant","2009","Couple + C. GT 16 ","Male","","","",""
"Tenant","2009","Couple + C. GT 16 ","Female","","","",""
"Tenant","2009","Couple + C. LE and GT 16","Male","","","",""
"Tenant","2009","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","2010","1-pers.-HH","Male","729","0.664815422856075","0.637437052398132","0.692193793314018"
"Main Tenant","2010","1-pers.-HH","Female","1021","0.642387853487477","0.619012046176014","0.66576366079894"
"Main Tenant","2010","(Married) couple without C. ","Male","1278","0.446855652073325","0.429441215634332","0.464270088512317"
"Main Tenant","2010","(Married) couple without C. ","Female","1315","0.442908565089718","0.425716862429766","0.46010026774967"
"Main Tenant","2010","Single parent ","Male","267","0.592560564897375","0.547804128594917","0.637317001199832"
"Main Tenant","2010","Single parent ","Female","1497","0.766227539486935","0.747316251435794","0.785138827538075"
"Main Tenant","2010","Couple + C. LE 16 ","Male","1931","0.482413706753227","0.466377749941084","0.49844966356537"
"Main Tenant","2010","Couple + C. LE 16 ","Female","2105","0.468058879298169","0.452700878425634","0.483416880170705"
"Main Tenant","2010","Couple + C. GT 16 ","Male","408","0.304805604988234","0.282271208298411","0.327340001678057"
"Main Tenant","2010","Couple + C. GT 16 ","Female","356","0.31153901048432","0.287060069326312","0.336017951642328"
"Main Tenant","2010","Couple + C. LE and GT 16","Male","278","0.314402692274525","0.284120877702624","0.344684506846426"
"Main Tenant","2010","Couple + C. LE and GT 16","Female","285","0.333083974456052","0.301996876262453","0.36417107264965"
"Sub-Tenant","2010","1-pers.-HH","Male","58","0.0539531508572809","0.0408498785299926","0.0670564231845692"
"Sub-Tenant","2010","1-pers.-HH","Female","64","0.0442840999504319","0.0342506533296883","0.0543175465711755"
"Sub-Tenant","2010","(Married) couple without C. ","Male","44","0.0175610304041185","0.0129602199110471","0.0221618408971899"
"Sub-Tenant","2010","(Married) couple without C. ","Female","51","0.0177256144295176","0.0131587757597479","0.0222924530992873"
"Sub-Tenant","2010","Single parent ","Male","1","","",""
"Sub-Tenant","2010","Single parent ","Female","33","0.00874019795494803","0.00458109243329267","0.0128993034766034"
"Sub-Tenant","2010","Couple + C. LE 16 ","Male","46","0.0104677381873926","0.00720159605417124","0.013733880320614"
"Sub-Tenant","2010","Couple + C. LE 16 ","Female","54","0.0127519516958952","0.00929849405734456","0.0162054093344459"
"Sub-Tenant","2010","Couple + C. GT 16 ","Male","6","","",""
"Sub-Tenant","2010","Couple + C. GT 16 ","Female","10","","",""
"Sub-Tenant","2010","Couple + C. LE and GT 16","Male","1","","",""
"Sub-Tenant","2010","Couple + C. LE and GT 16","Female","2","","",""
"Owner","2010","1-pers.-HH","Male","349","0.272552204222196","0.246727176015821","0.298377232428571"
