"hlf0001_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Nursing Home/Retirement Community","1985","Mecklenburg-Western Pomerania","no migration background","","","",""
"Nursing Home/Retirement Community","1985","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Nursing Home/Retirement Community","1985","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Nursing Home/Retirement Community","1985","Saxony","no migration background","","","",""
"Nursing Home/Retirement Community","1985","Saxony","direct migration background","","","",""
"Nursing Home/Retirement Community","1985","Saxony","indirect migration background","","","",""
"Nursing Home/Retirement Community","1985","Saxony-Anhalt","no migration background","","","",""
"Nursing Home/Retirement Community","1985","Saxony-Anhalt","direct migration background","","","",""
"Nursing Home/Retirement Community","1985","Saxony-Anhalt","indirect migration background","","","",""
"Nursing Home/Retirement Community","1985","Thuringia","no migration background","","","",""
"Nursing Home/Retirement Community","1985","Thuringia","direct migration background","","","",""
"Nursing Home/Retirement Community","1985","Thuringia","indirect migration background","","","",""
"Tenant","1985","Schleswig-Holstein","no migration background","","","",""
"Tenant","1985","Schleswig-Holstein","direct migration background","","","",""
"Tenant","1985","Schleswig-Holstein","indirect migration background","","","",""
"Tenant","1985","Hamburg","no migration background","","","",""
"Tenant","1985","Hamburg","direct migration background","","","",""
"Tenant","1985","Hamburg","indirect migration background","","","",""
"Tenant","1985","Lower Saxony","no migration background","","","",""
"Tenant","1985","Lower Saxony","direct migration background","","","",""
"Tenant","1985","Lower Saxony","indirect migration background","","","",""
"Tenant","1985","Bremen","no migration background","","","",""
"Tenant","1985","Bremen","direct migration background","","","",""
"Tenant","1985","Bremen","indirect migration background","","","",""
"Tenant","1985","North Rhine-Westphalia","no migration background","","","",""
"Tenant","1985","North Rhine-Westphalia","direct migration background","","","",""
"Tenant","1985","North Rhine-Westphalia","indirect migration background","","","",""
"Tenant","1985","Hesse","no migration background","","","",""
"Tenant","1985","Hesse","direct migration background","","","",""
"Tenant","1985","Hesse","indirect migration background","","","",""
"Tenant","1985","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Tenant","1985","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Tenant","1985","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Tenant","1985","Baden-Württemberg","no migration background","","","",""
"Tenant","1985","Baden-Württemberg","direct migration background","","","",""
"Tenant","1985","Baden-Württemberg","indirect migration background","","","",""
"Tenant","1985","Bavaria","no migration background","","","",""
"Tenant","1985","Bavaria","direct migration background","","","",""
"Tenant","1985","Bavaria","indirect migration background","","","",""
"Tenant","1985","Berlin","no migration background","","","",""
"Tenant","1985","Berlin","direct migration background","","","",""
"Tenant","1985","Berlin","indirect migration background","","","",""
"Tenant","1985","Brandenburg","no migration background","","","",""
"Tenant","1985","Brandenburg","direct migration background","","","",""
"Tenant","1985","Brandenburg","indirect migration background","","","",""
"Tenant","1985","Mecklenburg-Western Pomerania","no migration background","","","",""
"Tenant","1985","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Tenant","1985","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Tenant","1985","Saxony","no migration background","","","",""
"Tenant","1985","Saxony","direct migration background","","","",""
"Tenant","1985","Saxony","indirect migration background","","","",""
"Tenant","1985","Saxony-Anhalt","no migration background","","","",""
"Tenant","1985","Saxony-Anhalt","direct migration background","","","",""
"Tenant","1985","Saxony-Anhalt","indirect migration background","","","",""
"Tenant","1985","Thuringia","no migration background","","","",""
"Tenant","1985","Thuringia","direct migration background","","","",""
"Tenant","1985","Thuringia","indirect migration background","","","",""
"Main Tenant","1986","Schleswig-Holstein","no migration background","113","0.420878108001175","0.363560399363508","0.478195816638841"
"Main Tenant","1986","Schleswig-Holstein","direct migration background","25","","",""
"Main Tenant","1986","Schleswig-Holstein","indirect migration background","1","","",""
"Main Tenant","1986","Hamburg","no migration background","138","0.783292692471663","0.723762402894684","0.842822982048641"
"Main Tenant","1986","Hamburg","direct migration background","65","0.85172683087569","0.768477544320997","0.934976117430383"
"Main Tenant","1986","Hamburg","indirect migration background","1","","",""
"Main Tenant","1986","Lower Saxony","no migration background","358","0.428395885036544","0.396575124701212","0.460216645371876"
"Main Tenant","1986","Lower Saxony","direct migration background","140","0.686426064188854","0.616684691410966","0.756167436966743"
"Main Tenant","1986","Lower Saxony","indirect migration background","8","","",""
"Main Tenant","1986","Bremen","no migration background","56","0.732852849057969","0.638789098342099","0.826916599773839"
"Main Tenant","1986","Bremen","direct migration background","21","","",""
"Main Tenant","1986","Bremen","indirect migration background","","","",""
"Main Tenant","1986","North Rhine-Westphalia","no migration background","1120","0.576849656912805","0.555436529416477","0.598262784409133"
"Main Tenant","1986","North Rhine-Westphalia","direct migration background","693","0.787313173390179","0.758577365142902","0.816048981637455"
"Main Tenant","1986","North Rhine-Westphalia","indirect migration background","28","","",""
"Main Tenant","1986","Hesse","no migration background","312","0.484870169004143","0.446770741989535","0.522969596018751"
"Main Tenant","1986","Hesse","direct migration background","325","0.772120263557328","0.72994560045315","0.814294926661506"
"Main Tenant","1986","Hesse","indirect migration background","10","","",""
"Main Tenant","1986","Rhineland-Palatinate,Saarland","no migration background","193","0.336627163251966","0.299814294972699","0.373440031531232"
"Main Tenant","1986","Rhineland-Palatinate,Saarland","direct migration background","105","0.748006995884774","0.672794469294829","0.823219522474719"
"Main Tenant","1986","Rhineland-Palatinate,Saarland","indirect migration background","8","","",""
"Main Tenant","1986","Baden-Württemberg","no migration background","455","0.399725118573504","0.371847122548505","0.427603114598503"
"Main Tenant","1986","Baden-Württemberg","direct migration background","644","0.682647042108008","0.649898904092254","0.715395180123761"
"Main Tenant","1986","Baden-Württemberg","indirect migration background","31","0.466916782469632","0.31779842529079","0.616035139648475"
"Main Tenant","1986","Bavaria","no migration background","550","0.429953285825141","0.403718899972069","0.456187671678212"
"Main Tenant","1986","Bavaria","direct migration background","316","0.699735252106904","0.653709101536429","0.74576140267738"
"Main Tenant","1986","Bavaria","indirect migration background","27","","",""
"Main Tenant","1986","Berlin","no migration background","217","0.89258597060087","0.853892643929677","0.931279297272063"
"Main Tenant","1986","Berlin","direct migration background","99","0.882848147594543","0.821334564265181","0.944361730923905"
"Main Tenant","1986","Berlin","indirect migration background","3","","",""
"Main Tenant","1986","Brandenburg","no migration background","","","",""
"Main Tenant","1986","Brandenburg","direct migration background","","","",""
"Main Tenant","1986","Brandenburg","indirect migration background","","","",""
"Main Tenant","1986","Mecklenburg-Western Pomerania","no migration background","","","",""
"Main Tenant","1986","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Main Tenant","1986","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Main Tenant","1986","Saxony","no migration background","","","",""
"Main Tenant","1986","Saxony","direct migration background","","","",""
"Main Tenant","1986","Saxony","indirect migration background","","","",""
"Main Tenant","1986","Saxony-Anhalt","no migration background","","","",""
"Main Tenant","1986","Saxony-Anhalt","direct migration background","","","",""
"Main Tenant","1986","Saxony-Anhalt","indirect migration background","","","",""
"Main Tenant","1986","Thuringia","no migration background","","","",""
"Main Tenant","1986","Thuringia","direct migration background","","","",""
"Main Tenant","1986","Thuringia","indirect migration background","","","",""
"Sub-Tenant","1986","Schleswig-Holstein","no migration background","6","","",""
"Sub-Tenant","1986","Schleswig-Holstein","direct migration background","","","",""
"Sub-Tenant","1986","Schleswig-Holstein","indirect migration background","","","",""
"Sub-Tenant","1986","Hamburg","no migration background","4","","",""
"Sub-Tenant","1986","Hamburg","direct migration background","1","","",""
"Sub-Tenant","1986","Hamburg","indirect migration background","","","",""
"Sub-Tenant","1986","Lower Saxony","no migration background","9","","",""
"Sub-Tenant","1986","Lower Saxony","direct migration background","7","","",""
