"hlf0001_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Owner","1998","Not Employed","(Married) couple without C. ","971","0.565348305589055","0.543546763940895","0.587149847237215"
"Owner","1998","Not Employed","Single parent ","77","0.307991389650056","0.25219639329435","0.363786386005762"
"Owner","1998","Not Employed","Couple + C. LE 16 ","278","0.429513341744724","0.393653891604999","0.46537279188445"
"Owner","1998","Not Employed","Couple + C. GT 16 ","447","0.632605940680621","0.600196515681702","0.665015365679539"
"Owner","1998","Not Employed","Couple + C. LE and GT 16","213","0.625888754884683","0.57804769732199","0.673729812447376"
"Owner","1998","Employed","1-pers.-HH","122","0.160696713281752","0.136080117594042","0.185313308969462"
"Owner","1998","Employed","(Married) couple without C. ","808","0.422066707749244","0.401438151265571","0.442695264232918"
"Owner","1998","Employed","Single parent ","126","0.31223813273249","0.269469847578761","0.355006417886219"
"Owner","1998","Employed","Couple + C. LE 16 ","1075","0.515711347105966","0.495637810993139","0.535784883218793"
"Owner","1998","Employed","Couple + C. GT 16 ","995","0.627449540001108","0.604600612368132","0.650298467634085"
"Owner","1998","Employed","Couple + C. LE and GT 16","482","0.624621375973074","0.59233387664421","0.656908875301937"
"Nursing Home/Retirement Community","1998","Not Employed","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1998","Not Employed","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1998","Not Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","1998","Not Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1998","Not Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1998","Not Employed","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1998","Employed","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1998","Employed","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1998","Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","1998","Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1998","Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1998","Employed","Couple + C. LE and GT 16","","","",""
"Tenant","1998","Not Employed","1-pers.-HH","17","","",""
"Tenant","1998","Not Employed","(Married) couple without C. ","2","","",""
"Tenant","1998","Not Employed","Single parent ","","","",""
"Tenant","1998","Not Employed","Couple + C. LE 16 ","","","",""
"Tenant","1998","Not Employed","Couple + C. GT 16 ","","","",""
"Tenant","1998","Not Employed","Couple + C. LE and GT 16","","","",""
"Tenant","1998","Employed","1-pers.-HH","","","",""
"Tenant","1998","Employed","(Married) couple without C. ","","","",""
"Tenant","1998","Employed","Single parent ","","","",""
"Tenant","1998","Employed","Couple + C. LE 16 ","","","",""
"Tenant","1998","Employed","Couple + C. GT 16 ","","","",""
"Tenant","1998","Employed","Couple + C. LE and GT 16","","","",""
"Main Tenant","1999","Not Employed","1-pers.-HH","555","0.63877076475804","0.606344399893564","0.671197129622515"
"Main Tenant","1999","Not Employed","(Married) couple without C. ","915","0.411434593196557","0.389231682643068","0.433637503750047"
"Main Tenant","1999","Not Employed","Single parent ","178","0.683538848825982","0.626341877100897","0.740735820551067"
"Main Tenant","1999","Not Employed","Couple + C. LE 16 ","387","0.549521263424203","0.511153964025655","0.58788856282275"
"Main Tenant","1999","Not Employed","Couple + C. GT 16 ","348","0.375849398928712","0.341639298037084","0.41005949982034"
"Main Tenant","1999","Not Employed","Couple + C. LE and GT 16","135","0.356321902987874","0.304254965266202","0.408388840709546"
"Main Tenant","1999","Employed","1-pers.-HH","665","0.756320970896103","0.72756199891232","0.785079942879885"
"Main Tenant","1999","Employed","(Married) couple without C. ","1379","0.561185307275591","0.540726156746314","0.581644457804869"
"Main Tenant","1999","Employed","Single parent ","315","0.662863881382518","0.619896742699899","0.705831020065136"
"Main Tenant","1999","Employed","Couple + C. LE 16 ","1214","0.446886851315178","0.426946320754108","0.466827381876248"
"Main Tenant","1999","Employed","Couple + C. GT 16 ","685","0.349938205421199","0.32752152495028","0.372354885892119"
"Main Tenant","1999","Employed","Couple + C. LE and GT 16","314","0.308210078259032","0.276965285828024","0.33945487069004"
"Sub-Tenant","1999","Not Employed","1-pers.-HH","32","0.0386206671319352","0.0256132346488867","0.0516280996149837"
"Sub-Tenant","1999","Not Employed","(Married) couple without C. ","35","0.0168788403785813","0.0110666883484547","0.0226909924087078"
"Sub-Tenant","1999","Not Employed","Single parent ","14","","",""
"Sub-Tenant","1999","Not Employed","Couple + C. LE 16 ","11","","",""
"Sub-Tenant","1999","Not Employed","Couple + C. GT 16 ","15","","",""
"Sub-Tenant","1999","Not Employed","Couple + C. LE and GT 16","2","","",""
"Sub-Tenant","1999","Employed","1-pers.-HH","53","0.0623851756688763","0.0461833430015155","0.0785870083362371"
"Sub-Tenant","1999","Employed","(Married) couple without C. ","63","0.022324744516117","0.0162338029655609","0.028415686066673"
"Sub-Tenant","1999","Employed","Single parent ","16","","",""
"Sub-Tenant","1999","Employed","Couple + C. LE 16 ","44","0.0182172447026372","0.0128533533117204","0.0235811360935541"
"Sub-Tenant","1999","Employed","Couple + C. GT 16 ","28","","",""
"Sub-Tenant","1999","Employed","Couple + C. LE and GT 16","9","","",""
"Owner","1999","Not Employed","1-pers.-HH","234","0.292936795823099","0.262214732098533","0.323658859547664"
"Owner","1999","Not Employed","(Married) couple without C. ","935","0.569910947594165","0.547572919400597","0.592248975787732"
"Owner","1999","Not Employed","Single parent ","62","0.257273051253245","0.203515067424898","0.311031035081593"
"Owner","1999","Not Employed","Couple + C. LE 16 ","248","0.436179072656933","0.39793757958462","0.474420565729246"
"Owner","1999","Not Employed","Couple + C. GT 16 ","407","0.609571826979764","0.575114169787546","0.644029484171983"
"Owner","1999","Not Employed","Couple + C. LE and GT 16","188","0.635127060105744","0.582790214129685","0.687463906081803"
"Owner","1999","Employed","1-pers.-HH","136","0.180760474766235","0.154981336612652","0.206539612919818"
"Owner","1999","Employed","(Married) couple without C. ","818","0.416489948208292","0.396165427890873","0.43681446852571"
"Owner","1999","Employed","Single parent ","134","0.299578745640001","0.257943917938452","0.341213573341549"
"Owner","1999","Employed","Couple + C. LE 16 ","1130","0.534895903982185","0.514890807603331","0.554901000361039"
"Owner","1999","Employed","Couple + C. GT 16 ","1026","0.633017847274898","0.610364689524137","0.655671005025659"
"Owner","1999","Employed","Couple + C. LE and GT 16","516","0.676850635257932","0.645204900455426","0.708496370060437"
"Nursing Home/Retirement Community","1999","Not Employed","1-pers.-HH","22","","",""
"Nursing Home/Retirement Community","1999","Not Employed","(Married) couple without C. ","2","","",""
"Nursing Home/Retirement Community","1999","Not Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","1999","Not Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1999","Not Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1999","Not Employed","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1999","Employed","1-pers.-HH","2","","",""
"Nursing Home/Retirement Community","1999","Employed","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1999","Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","1999","Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1999","Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1999","Employed","Couple + C. LE and GT 16","","","",""
"Tenant","1999","Not Employed","1-pers.-HH","","","",""
"Tenant","1999","Not Employed","(Married) couple without C. ","","","",""
"Tenant","1999","Not Employed","Single parent ","","","",""
"Tenant","1999","Not Employed","Couple + C. LE 16 ","","","",""
"Tenant","1999","Not Employed","Couple + C. GT 16 ","","","",""
"Tenant","1999","Not Employed","Couple + C. LE and GT 16","","","",""
"Tenant","1999","Employed","1-pers.-HH","","","",""
"Tenant","1999","Employed","(Married) couple without C. ","","","",""
"Tenant","1999","Employed","Single parent ","","","",""
"Tenant","1999","Employed","Couple + C. LE 16 ","","","",""
"Tenant","1999","Employed","Couple + C. GT 16 ","","","",""
"Tenant","1999","Employed","Couple + C. LE and GT 16","","","",""
"Main Tenant","2000","Not Employed","1-pers.-HH","1005","0.637514635326071","0.613981941317463","0.661047329334678"
"Main Tenant","2000","Not Employed","(Married) couple without C. ","1596","0.417298178815127","0.401584554968553","0.433011802661701"
"Main Tenant","2000","Not Employed","Single parent ","270","0.672564553642342","0.626518599507651","0.718610507777033"
"Main Tenant","2000","Not Employed","Couple + C. LE 16 ","626","0.556275995191497","0.527153484662885","0.585398505720109"
"Main Tenant","2000","Not Employed","Couple + C. GT 16 ","438","0.357532514189037","0.329975740139353","0.38508928823872"
"Main Tenant","2000","Not Employed","Couple + C. LE and GT 16","236","0.410331349853997","0.369370913210614","0.451291786497379"
"Main Tenant","2000","Employed","1-pers.-HH","1357","0.770634538134457","0.751037284825267","0.790231791443648"
"Main Tenant","2000","Employed","(Married) couple without C. ","2048","0.527335225742831","0.51148035831988","0.543190093165781"
"Main Tenant","2000","Employed","Single parent ","541","0.689478657684022","0.657554645726238","0.721402669641806"
"Main Tenant","2000","Employed","Couple + C. LE 16 ","1979","0.485949399591334","0.470724782426271","0.501174016756398"
"Main Tenant","2000","Employed","Couple + C. GT 16 ","955","0.34251910730507","0.324960574332712","0.360077640277429"
"Main Tenant","2000","Employed","Couple + C. LE and GT 16","490","0.348164210292682","0.323156273211928","0.373172147373435"
"Sub-Tenant","2000","Not Employed","1-pers.-HH","38","0.0255590949742013","0.0178335020798367","0.0332846878685658"
"Sub-Tenant","2000","Not Employed","(Married) couple without C. ","29","","",""
"Sub-Tenant","2000","Not Employed","Single parent ","5","","",""
"Sub-Tenant","2000","Not Employed","Couple + C. LE 16 ","8","","",""
"Sub-Tenant","2000","Not Employed","Couple + C. GT 16 ","8","","",""
"Sub-Tenant","2000","Not Employed","Couple + C. LE and GT 16","5","","",""
"Sub-Tenant","2000","Employed","1-pers.-HH","72","0.0426367449449108","0.0332192074326599","0.0520542824571617"
"Sub-Tenant","2000","Employed","(Married) couple without C. ","81","0.0175531353258126","0.013382766258015","0.0217235043936103"
"Sub-Tenant","2000","Employed","Single parent ","12","","",""
"Sub-Tenant","2000","Employed","Couple + C. LE 16 ","42","0.010942020878607","0.00777312794924852","0.0141109138079654"
"Sub-Tenant","2000","Employed","Couple + C. GT 16 ","18","","",""
"Sub-Tenant","2000","Employed","Couple + C. LE and GT 16","10","","",""
"Owner","2000","Not Employed","1-pers.-HH","531","0.314864710623071","0.292127798000553","0.337601623245588"
"Owner","2000","Not Employed","(Married) couple without C. ","2155","0.573572897535067","0.557813245255541","0.589332549814594"
"Owner","2000","Not Employed","Single parent ","124","0.313020255490994","0.267519371936988","0.358521139045001"
"Owner","2000","Not Employed","Couple + C. LE 16 ","484","0.428704603200114","0.399695344902265","0.457713861497963"
"Owner","2000","Not Employed","Couple + C. GT 16 ","716","0.634840208181095","0.607156853619658","0.662523562742533"
"Owner","2000","Not Employed","Couple + C. LE and GT 16","313","0.578380974007891","0.537260292087961","0.619501655927821"
"Owner","2000","Employed","1-pers.-HH","338","0.185700571978869","0.167574418779562","0.203826725178177"
"Owner","2000","Employed","(Married) couple without C. ","1680","0.455111638931357","0.439297143450022","0.470926134412691"
"Owner","2000","Employed","Single parent ","254","0.294231490481832","0.262791164668722","0.325671816294941"
"Owner","2000","Employed","Couple + C. LE 16 ","2119","0.503108579530059","0.487878241891876","0.518338917168242"
"Owner","2000","Employed","Couple + C. GT 16 ","1833","0.647970635988041","0.630299219367541","0.66564205260854"
"Owner","2000","Employed","Couple + C. LE and GT 16","894","0.643885536569708","0.618748397643621","0.669022675495796"
"Nursing Home/Retirement Community","2000","Not Employed","1-pers.-HH","29","","",""
"Nursing Home/Retirement Community","2000","Not Employed","(Married) couple without C. ","3","","",""
"Nursing Home/Retirement Community","2000","Not Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","2000","Not Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2000","Not Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2000","Not Employed","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2000","Employed","1-pers.-HH","1","","",""
"Nursing Home/Retirement Community","2000","Employed","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","2000","Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","2000","Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2000","Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2000","Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2000","Not Employed","1-pers.-HH","","","",""
"Tenant","2000","Not Employed","(Married) couple without C. ","","","",""
"Tenant","2000","Not Employed","Single parent ","","","",""
"Tenant","2000","Not Employed","Couple + C. LE 16 ","","","",""
"Tenant","2000","Not Employed","Couple + C. GT 16 ","","","",""
"Tenant","2000","Not Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2000","Employed","1-pers.-HH","","","",""
"Tenant","2000","Employed","(Married) couple without C. ","","","",""
"Tenant","2000","Employed","Single parent ","","","",""
"Tenant","2000","Employed","Couple + C. LE 16 ","","","",""
"Tenant","2000","Employed","Couple + C. GT 16 ","","","",""
"Tenant","2000","Employed","Couple + C. LE and GT 16","","","",""
