"m11126","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Good","2018","35-65 y.","general elemantary","462","0.315225202369704","0.291236848277412","0.339213556461995"
"Good","2018","35-65 y.","middle vocational","2627","0.366372929350296","0.355057629140609","0.377688229559984"
"Good","2018","35-65 y.","vocational + Abi","663","0.427359878300743","0.402441319906281","0.452278436695206"
"Good","2018","35-65 y.","higher vocational","421","0.429005867088813","0.397923359289139","0.460088374888487"
"Good","2018","35-65 y.","higher education","2030","0.456370352332898","0.441542992798118","0.471197711867678"
"Good","2018","66 and older","in school","","","",""
"Good","2018","66 and older","inadequately","5","","",""
"Good","2018","66 and older","general elemantary","117","0.196548963742867","0.164909663791033","0.228188263694701"
"Good","2018","66 and older","middle vocational","648","0.241390135991505","0.224829637375702","0.257950634607307"
"Good","2018","66 and older","vocational + Abi","32","0.199893673241298","0.136934992579073","0.262852353903524"
"Good","2018","66 and older","higher vocational","95","0.258057055078067","0.212539697953371","0.303574412202764"
"Good","2018","66 and older","higher education","478","0.348800809733843","0.322893513976999","0.374708105490686"
"Satisfactory","2018","16-34 y.","in school","94","0.128869802147564","0.104031230469916","0.153708373825211"
"Satisfactory","2018","16-34 y.","inadequately","160","0.175783244057403","0.153279296764814","0.198287191349993"
"Satisfactory","2018","16-34 y.","general elemantary","301","0.208202677387909","0.188467638348064","0.227937716427754"
"Satisfactory","2018","16-34 y.","middle vocational","553","0.211760093731376","0.196375187351157","0.227145000111595"
"Satisfactory","2018","16-34 y.","vocational + Abi","110","0.227893854610966","0.19261187148993","0.263175837732001"
"Satisfactory","2018","16-34 y.","higher vocational","26","","",""
"Satisfactory","2018","16-34 y.","higher education","210","0.18430605402924","0.164067850707165","0.204544257351315"
"Satisfactory","2018","35-65 y.","in school","","","",""
"Satisfactory","2018","35-65 y.","inadequately","279","0.258934314349247","0.231998854588737","0.285869774109756"
"Satisfactory","2018","35-65 y.","general elemantary","467","0.348384595454452","0.323784247850985","0.372984943057919"
"Satisfactory","2018","35-65 y.","middle vocational","2483","0.383050141907352","0.371633450066088","0.394466833748616"
"Satisfactory","2018","35-65 y.","vocational + Abi","450","0.308155201165123","0.284897100560018","0.331413301770229"
"Satisfactory","2018","35-65 y.","higher vocational","362","0.336831376076684","0.307149806179639","0.366512945973729"
"Satisfactory","2018","35-65 y.","higher education","1184","0.291199136025808","0.277674963564219","0.304723308487397"
"Satisfactory","2018","66 and older","in school","","","",""
"Satisfactory","2018","66 and older","inadequately","30","0.621174164633813","0.501388649910886","0.740959679356739"
"Satisfactory","2018","66 and older","general elemantary","269","0.445648687834707","0.406075536586897","0.485221839082516"
"Satisfactory","2018","66 and older","middle vocational","1111","0.436755455231937","0.417561164333903","0.455949746129972"
"Satisfactory","2018","66 and older","vocational + Abi","80","0.509879350414166","0.43118066932581","0.588578031502523"
"Satisfactory","2018","66 and older","higher vocational","163","0.467425131943227","0.415523587864708","0.519326676021746"
"Satisfactory","2018","66 and older","higher education","510","0.403218942987023","0.376553156773279","0.429884729200768"
"Poor","2018","16-34 y.","in school","24","","",""
"Poor","2018","16-34 y.","inadequately","69","0.12819300821071","0.10842824625541","0.147957770166009"
"Poor","2018","16-34 y.","general elemantary","130","0.0982280957475758","0.0837619101412453","0.112694281353906"
"Poor","2018","16-34 y.","middle vocational","184","0.0844032554994898","0.073934976053209","0.0948715349457705"
"Poor","2018","16-34 y.","vocational + Abi","33","0.0620766695366817","0.041781342682156","0.0823719963912073"
"Poor","2018","16-34 y.","higher vocational","10","","",""
"Poor","2018","16-34 y.","higher education","67","0.0466078212731313","0.0356050083707573","0.0576106341755053"
"Poor","2018","35-65 y.","in school","","","",""
"Poor","2018","35-65 y.","inadequately","158","0.252098614578492","0.22539877601964","0.278798453137343"
"Poor","2018","35-65 y.","general elemantary","244","0.203559292290651","0.18277006767534","0.224348516905962"
"Poor","2018","35-65 y.","middle vocational","1053","0.150672139389213","0.142270932238854","0.159073346539571"
"Poor","2018","35-65 y.","vocational + Abi","202","0.150082320720876","0.132092022884905","0.168072618556848"
"Poor","2018","35-65 y.","higher vocational","114","0.14111621944245","0.11925248821887","0.162979950666029"
"Poor","2018","35-65 y.","higher education","420","0.107185420999202","0.0979766423106806","0.116394199687724"
"Poor","2018","66 and older","in school","","","",""
"Poor","2018","66 and older","inadequately","18","","",""
"Poor","2018","66 and older","general elemantary","160","0.269609163867297","0.234278096200355","0.30494023153424"
"Poor","2018","66 and older","middle vocational","564","0.226530107706196","0.210331075134776","0.242729140277615"
"Poor","2018","66 and older","vocational + Abi","34","0.206272939041564","0.14257300775989","0.269972870323238"
"Poor","2018","66 and older","higher vocational","68","0.193330902016555","0.152250729077489","0.23441107495562"
"Poor","2018","66 and older","higher education","221","0.176724538654417","0.155989854290793","0.197459223018042"
"Bad ","2018","16-34 y.","in school","4","","",""
"Bad ","2018","16-34 y.","inadequately","15","","",""
"Bad ","2018","16-34 y.","general elemantary","30","0.0292746665130606","0.0210809302582963","0.0374684027678249"
"Bad ","2018","16-34 y.","middle vocational","31","0.00911066523967881","0.0055327404254349","0.0126885900539227"
"Bad ","2018","16-34 y.","vocational + Abi","6","","",""
"Bad ","2018","16-34 y.","higher vocational","","","",""
"Bad ","2018","16-34 y.","higher education","7","","",""
"Bad ","2018","35-65 y.","in school","1","","",""
"Bad ","2018","35-65 y.","inadequately","73","0.118325940189033","0.0984652082065154","0.138186672171551"
"Bad ","2018","35-65 y.","general elemantary","87","0.0547879337065813","0.0430383307825154","0.0665375366306473"
"Bad ","2018","35-65 y.","middle vocational","279","0.0431699920141137","0.0383969428434575","0.0479430411847699"
"Bad ","2018","35-65 y.","vocational + Abi","34","0.0215354805700854","0.0142235008483612","0.0288474602918096"
"Bad ","2018","35-65 y.","higher vocational","31","0.0444320314750708","0.0314916377826562","0.0573724251674853"
"Bad ","2018","35-65 y.","higher education","68","0.018077523476705","0.0141114422189478","0.0220436047344623"
"Bad ","2018","66 and older","in school","","","",""
"Bad ","2018","66 and older","inadequately","8","","",""
"Bad ","2018","66 and older","general elemantary","49","0.0801457486291751","0.0585279466744529","0.101763550583897"
"Bad ","2018","66 and older","middle vocational","164","0.0639813194403799","0.0545108117645639","0.0734518271161958"
"Bad ","2018","66 and older","vocational + Abi","6","","",""
"Bad ","2018","66 and older","higher vocational","15","","",""
"Bad ","2018","66 and older","higher education","50","0.0365987578510358","0.0263914035688247","0.0468061121332469"
"Very good","2019","16-34 y.","in school","229","0.355472415617646","0.317331236854858","0.393613594380435"
"Very good","2019","16-34 y.","inadequately","413","0.306524721856065","0.27638657877425","0.33666286493788"
"Very good","2019","16-34 y.","general elemantary","411","0.211676715885038","0.19020962239944","0.233143809370637"
"Very good","2019","16-34 y.","middle vocational","594","0.196103466156867","0.180195324310736","0.212011608002998"
"Very good","2019","16-34 y.","vocational + Abi","107","0.235047315261898","0.197880271163819","0.272214359359977"
"Very good","2019","16-34 y.","higher vocational","17","","",""
"Very good","2019","16-34 y.","higher education","419","0.27222109369996","0.248006824627922","0.296435362771998"
"Very good","2019","35-65 y.","in school","","","",""
"Very good","2019","35-65 y.","inadequately","179","0.142335587063707","0.120691139988504","0.16398003413891"
"Very good","2019","35-65 y.","general elemantary","160","0.0547409654167447","0.042606717846229","0.0668752129872604"
"Very good","2019","35-65 y.","middle vocational","521","0.0495525031459323","0.0443814505059401","0.0547235557859244"
"Very good","2019","35-65 y.","vocational + Abi","176","0.102078484973694","0.087206708266936","0.116950261680452"
"Very good","2019","35-65 y.","higher vocational","108","0.0837156944250393","0.0676804956388884","0.0997508932111902"
"Very good","2019","35-65 y.","higher education","811","0.141260081211999","0.131483177621758","0.15103698480224"
"Very good","2019","66 and older","in school","","","",""
"Very good","2019","66 and older","inadequately","4","","",""
"Very good","2019","66 and older","general elemantary","16","","",""
"Very good","2019","66 and older","middle vocational","94","0.0277881053247788","0.0214555952664507","0.0341206153831068"
"Very good","2019","66 and older","vocational + Abi","3","","",""
"Very good","2019","66 and older","higher vocational","18","","",""
"Very good","2019","66 and older","higher education","85","0.0466268335451413","0.0358414774905841","0.0574121895996984"
"Good","2019","16-34 y.","in school","268","0.471863172914106","0.432084373480172","0.511641972348041"
"Good","2019","16-34 y.","inadequately","294","0.290000490718352","0.260338749895462","0.319662231541241"
"Good","2019","16-34 y.","general elemantary","599","0.465452046708919","0.439239130834769","0.49166496258307"
"Good","2019","16-34 y.","middle vocational","1111","0.502807512560964","0.482774793541744","0.522840231580183"
"Good","2019","16-34 y.","vocational + Abi","253","0.486720521068087","0.442909853764214","0.53053118837196"
"Good","2019","16-34 y.","higher vocational","77","0.703738455717228","0.626714735732215","0.780762175702241"
"Good","2019","16-34 y.","higher education","618","0.528744525644866","0.501588770077433","0.555900281212299"
"Good","2019","35-65 y.","in school","1","","",""
"Good","2019","35-65 y.","inadequately","314","0.218204806983492","0.192618376231486","0.243791237735498"
"Good","2019","35-65 y.","general elemantary","453","0.320984996634046","0.29608133203725","0.345888661230841"
"Good","2019","35-65 y.","middle vocational","2605","0.370528380607391","0.359020882542639","0.382035878672143"
"Good","2019","35-65 y.","vocational + Abi","711","0.408772653461886","0.384623899139714","0.432921407784058"
"Good","2019","35-65 y.","higher vocational","513","0.421093659372406","0.392507929435915","0.449679389308898"
"Good","2019","35-65 y.","higher education","2387","0.485947573344039","0.471917524056842","0.499977622631235"
"Good","2019","66 and older","in school","","","",""
"Good","2019","66 and older","inadequately","7","","",""
"Good","2019","66 and older","general elemantary","130","0.232305183445593","0.19726593795086","0.267344428940326"
"Good","2019","66 and older","middle vocational","670","0.244166698302719","0.227615776693067","0.260717619912371"
"Good","2019","66 and older","vocational + Abi","48","0.245897629558057","0.180974856331144","0.310820402784971"
"Good","2019","66 and older","higher vocational","113","0.253041504362888","0.209893580522081","0.296189428203695"
"Good","2019","66 and older","higher education","522","0.317964713028714","0.294142727943394","0.341786698114034"
"Satisfactory","2019","16-34 y.","in school","80","0.11531005600343","0.0898593672029665","0.140760744803893"
"Satisfactory","2019","16-34 y.","inadequately","109","0.236286759088149","0.208518215774561","0.264055302401737"
"Satisfactory","2019","16-34 y.","general elemantary","245","0.214054832329153","0.192500073483444","0.235609591174863"
"Satisfactory","2019","16-34 y.","middle vocational","504","0.219507107435894","0.202923251688989","0.2360909631828"
"Satisfactory","2019","16-34 y.","vocational + Abi","98","0.18486393644407","0.15083845797374","0.2188894149144"
"Satisfactory","2019","16-34 y.","higher vocational","35","0.188882656498234","0.122856032541642","0.254909280454827"
