"m11126","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Satisfactory","2001","Saxony","Not Employed","279","0.447929262756547","0.4093725727711","0.486485952741994"
"Satisfactory","2001","Saxony","Employed","319","0.315957380969624","0.28731469985384","0.344600062085408"
"Satisfactory","2001","Saxony-Anhalt","Not Employed","146","0.366722799315379","0.320245707312226","0.413199891318533"
"Satisfactory","2001","Saxony-Anhalt","Employed","173","0.304006296043172","0.266952630071382","0.341059962014961"
"Satisfactory","2001","Thuringia","Not Employed","153","0.461217706177979","0.41103106517663","0.511404347179327"
"Satisfactory","2001","Thuringia","Employed","188","0.307232842319157","0.270006570008007","0.344459114630307"
"Poor","2001","Schleswig-Holstein","Not Employed","40","0.172495963964409","0.124191341826175","0.220800586102643"
"Poor","2001","Schleswig-Holstein","Employed","28","","",""
"Poor","2001","Hamburg","Not Employed","25","","",""
"Poor","2001","Hamburg","Employed","10","","",""
"Poor","2001","Lower Saxony","Not Employed","130","0.197543090832692","0.167835644016233","0.227250537649151"
"Poor","2001","Lower Saxony","Employed","97","0.101921779540559","0.0845859055645246","0.119257653516594"
"Poor","2001","Bremen","Not Employed","11","","",""
"Poor","2001","Bremen","Employed","9","","",""
"Poor","2001","North Rhine-Westphalia","Not Employed","354","0.218878053518115","0.199658524468564","0.238097582567666"
"Poor","2001","North Rhine-Westphalia","Employed","238","0.0850866417974788","0.0749248688204354","0.0952484147745222"
"Poor","2001","Hesse","Not Employed","105","0.234037944438405","0.197751533708644","0.270324355168166"
"Poor","2001","Hesse","Employed","89","0.0952805896107948","0.0767562128086309","0.113804966412959"
"Poor","2001","Rhineland-Palatinate,Saarland","Not Employed","103","0.193701949098338","0.160613789479273","0.226790108717403"
"Poor","2001","Rhineland-Palatinate,Saarland","Employed","69","0.0850853812106206","0.0658115563267581","0.104359206094483"
"Poor","2001","Baden-Württemberg","Not Employed","176","0.18824181878981","0.162617594684407","0.213866042895213"
"Poor","2001","Baden-Württemberg","Employed","142","0.0748933156261386","0.0624826904208693","0.0873039408314078"
"Poor","2001","Bavaria","Not Employed","203","0.226220783909909","0.200669998160273","0.251771569659546"
"Poor","2001","Bavaria","Employed","183","0.0953390882048948","0.0825446492370196","0.10813352717277"
"Poor","2001","Berlin","Not Employed","50","0.192796671751513","0.146255770594052","0.239337572908974"
"Poor","2001","Berlin","Employed","58","0.115387983187322","0.087901376964893","0.142874589409751"
"Poor","2001","Brandenburg","Not Employed","84","0.225554019573144","0.184074221072443","0.267033818073844"
"Poor","2001","Brandenburg","Employed","49","0.10582607478011","0.0805727823512711","0.131079367208948"
"Poor","2001","Mecklenburg-Western Pomerania","Not Employed","40","0.247753555051863","0.183048225227178","0.312458884876548"
"Poor","2001","Mecklenburg-Western Pomerania","Employed","23","","",""
"Poor","2001","Saxony","Not Employed","129","0.213333357584776","0.181570291827748","0.245096423341804"
"Poor","2001","Saxony","Employed","64","0.0733692962330132","0.057304754000858","0.0894338384651684"
"Poor","2001","Saxony-Anhalt","Not Employed","92","0.225942686730641","0.185609849969513","0.266275523491768"
"Poor","2001","Saxony-Anhalt","Employed","75","0.123712539962788","0.0971898604290215","0.150235219496554"
"Poor","2001","Thuringia","Not Employed","67","0.199984687351922","0.159715208652958","0.240254166050886"
"Poor","2001","Thuringia","Employed","43","0.0845139520849103","0.0620693373206196","0.106958566849201"
"Bad ","2001","Schleswig-Holstein","Not Employed","18","","",""
"Bad ","2001","Schleswig-Holstein","Employed","8","","",""
"Bad ","2001","Hamburg","Not Employed","12","","",""
"Bad ","2001","Hamburg","Employed","3","","",""
"Bad ","2001","Lower Saxony","Not Employed","37","0.0602406799060307","0.0424874736441563","0.077993886167905"
"Bad ","2001","Lower Saxony","Employed","22","","",""
"Bad ","2001","Bremen","Not Employed","6","","",""
"Bad ","2001","Bremen","Employed","2","","",""
"Bad ","2001","North Rhine-Westphalia","Not Employed","130","0.0817701145253662","0.0690334641491886","0.0945067649015438"
"Bad ","2001","North Rhine-Westphalia","Employed","41","0.0167921676938695","0.0121123939297277","0.0214719414580113"
"Bad ","2001","Hesse","Not Employed","37","0.0699851258699753","0.0481203480884203","0.0918499036515304"
"Bad ","2001","Hesse","Employed","12","","",""
"Bad ","2001","Rhineland-Palatinate,Saarland","Not Employed","38","0.0776844646855645","0.0552732878496374","0.100095641521492"
"Bad ","2001","Rhineland-Palatinate,Saarland","Employed","8","","",""
"Bad ","2001","Baden-Württemberg","Not Employed","69","0.0814255611676394","0.0634981784560347","0.099352943879244"
"Bad ","2001","Baden-Württemberg","Employed","27","","",""
"Bad ","2001","Bavaria","Not Employed","75","0.0796656594396102","0.0631293774360796","0.0962019414431408"
"Bad ","2001","Bavaria","Employed","22","","",""
"Bad ","2001","Berlin","Not Employed","16","","",""
"Bad ","2001","Berlin","Employed","10","","",""
"Bad ","2001","Brandenburg","Not Employed","31","0.0774565059541176","0.0509264501296309","0.103986561778604"
"Bad ","2001","Brandenburg","Employed","8","","",""
"Bad ","2001","Mecklenburg-Western Pomerania","Not Employed","16","","",""
"Bad ","2001","Mecklenburg-Western Pomerania","Employed","4","","",""
"Bad ","2001","Saxony","Not Employed","40","0.0739677979805546","0.0536754616642418","0.0942601342968673"
"Bad ","2001","Saxony","Employed","9","","",""
"Bad ","2001","Saxony-Anhalt","Not Employed","44","0.122727418744326","0.0910819784049702","0.154372859083682"
"Bad ","2001","Saxony-Anhalt","Employed","13","","",""
"Bad ","2001","Thuringia","Not Employed","32","0.0873531295374289","0.0589269100608949","0.115779349013963"
"Bad ","2001","Thuringia","Employed","6","","",""
"Very good","2002","Schleswig-Holstein","Not Employed","30","0.0837909977956762","0.0498500421094736","0.117731953481879"
"Very good","2002","Schleswig-Holstein","Employed","92","0.16124528305824","0.127891073885446","0.194599492231033"
"Very good","2002","Hamburg","Not Employed","10","","",""
"Very good","2002","Hamburg","Employed","45","0.188770391499569","0.136340369583371","0.241200413415767"
"Very good","2002","Lower Saxony","Not Employed","53","0.0546433527502364","0.0382787488653709","0.071007956635102"
"Very good","2002","Lower Saxony","Employed","129","0.10276244279528","0.0858684178098676","0.119656467780692"
"Very good","2002","Bremen","Not Employed","6","","",""
"Very good","2002","Bremen","Employed","14","","",""
"Very good","2002","North Rhine-Westphalia","Not Employed","149","0.0726113149151765","0.0605932832146264","0.0846293466157266"
"Very good","2002","North Rhine-Westphalia","Employed","349","0.108884357813602","0.0979102923914039","0.119858423235801"
"Very good","2002","Hesse","Not Employed","36","0.0535672482453986","0.0344878027346058","0.0726466937561913"
"Very good","2002","Hesse","Employed","108","0.087338340527391","0.0707293218779512","0.103947359176831"
"Very good","2002","Rhineland-Palatinate,Saarland","Not Employed","41","0.0828470257930007","0.0595328375626966","0.106161214023305"
"Very good","2002","Rhineland-Palatinate,Saarland","Employed","100","0.116831587970891","0.0951605969976635","0.138502578944118"
"Very good","2002","Baden-Württemberg","Not Employed","85","0.044710157500631","0.0314205879647159","0.057999727036546"
"Very good","2002","Baden-Württemberg","Employed","231","0.116222194717142","0.101758031017236","0.130686358417047"
"Very good","2002","Bavaria","Not Employed","88","0.0675766427391825","0.0524296387710778","0.0827236467072871"
"Very good","2002","Bavaria","Employed","309","0.144740403066113","0.130074879009184","0.159405927123042"
"Very good","2002","Berlin","Not Employed","23","","",""
"Very good","2002","Berlin","Employed","61","0.112020502537929","0.0854928754521835","0.138548129623674"
"Very good","2002","Brandenburg","Not Employed","21","","",""
"Very good","2002","Brandenburg","Employed","33","0.0592919750868102","0.0399208243740223","0.0786631257995981"
"Very good","2002","Mecklenburg-Western Pomerania","Not Employed","13","","",""
"Very good","2002","Mecklenburg-Western Pomerania","Employed","37","0.130510014759286","0.0946506614329148","0.166369368085656"
"Very good","2002","Saxony","Not Employed","37","0.0497736243944725","0.0326964017218085","0.0668508470671365"
"Very good","2002","Saxony","Employed","111","0.0980081501381221","0.0798592144726592","0.116157085803585"
"Very good","2002","Saxony-Anhalt","Not Employed","22","","",""
"Very good","2002","Saxony-Anhalt","Employed","49","0.104891531397856","0.0797368564767541","0.130046206318957"
"Very good","2002","Thuringia","Not Employed","29","","",""
"Very good","2002","Thuringia","Employed","42","0.0743390483036234","0.0531542216869142","0.0955238749203326"
"Good","2002","Schleswig-Holstein","Not Employed","79","0.274561413276601","0.219891525124557","0.329231301428645"
"Good","2002","Schleswig-Holstein","Employed","206","0.420830933466199","0.37605484442771","0.465607022504687"
"Good","2002","Hamburg","Not Employed","42","0.303385947128963","0.21899623388304","0.387775660374887"
"Good","2002","Hamburg","Employed","108","0.499448963859635","0.432458814676223","0.566439113043048"
"Good","2002","Lower Saxony","Not Employed","222","0.261452136729472","0.229813015848311","0.293091257610634"
"Good","2002","Lower Saxony","Employed","583","0.434713911937611","0.407133667021849","0.462294156853372"
"Good","2002","Bremen","Not Employed","12","","",""
"Good","2002","Bremen","Employed","58","0.487900715761692","0.395328237220493","0.58047319430289"
"Good","2002","North Rhine-Westphalia","Not Employed","527","0.26343752595461","0.243036880319799","0.28383817158942"
"Good","2002","North Rhine-Westphalia","Employed","1446","0.461531339969631","0.443968344935543","0.479094335003719"
"Good","2002","Hesse","Not Employed","150","0.242542113131166","0.206222264949218","0.278861961313114"
"Good","2002","Hesse","Employed","548","0.470878672958397","0.441514434281165","0.500242911635629"
"Good","2002","Rhineland-Palatinate,Saarland","Not Employed","162","0.280874291903035","0.24286241179685","0.31888617200922"
"Good","2002","Rhineland-Palatinate,Saarland","Employed","384","0.430615256097538","0.397209255307374","0.464021256887703"
"Good","2002","Baden-Württemberg","Not Employed","278","0.283099207528589","0.254129834832026","0.312068580225151"
"Good","2002","Baden-Württemberg","Employed","978","0.504353304715467","0.481788541027887","0.526918068403048"
"Good","2002","Bavaria","Not Employed","291","0.239072743849424","0.213335711730668","0.264809775968179"
"Good","2002","Bavaria","Employed","1060","0.448931563534126","0.428199307740122","0.469663819328129"
"Good","2002","Berlin","Not Employed","66","0.201791639298637","0.155600485290666","0.247982793306608"
"Good","2002","Berlin","Employed","238","0.398149497556352","0.356976207106224","0.439322788006481"
"Good","2002","Brandenburg","Not Employed","97","0.233914002170414","0.192325485851684","0.275502518489144"
"Good","2002","Brandenburg","Employed","260","0.469606886462398","0.428671753657571","0.510542019267225"
"Good","2002","Mecklenburg-Western Pomerania","Not Employed","46","0.186491294037418","0.129431268818109","0.243551319256726"
"Good","2002","Mecklenburg-Western Pomerania","Employed","166","0.428689301297149","0.376008091113409","0.481370511480889"
"Good","2002","Saxony","Not Employed","154","0.21968743047702","0.187175633544864","0.252199227409176"
"Good","2002","Saxony","Employed","523","0.520190696540009","0.489695293254182","0.550686099825836"
"Good","2002","Saxony-Anhalt","Not Employed","113","0.238296656735213","0.196701049044402","0.279892264426024"
"Good","2002","Saxony-Anhalt","Employed","277","0.471149998047222","0.430171454835691","0.512128541258753"
"Good","2002","Thuringia","Not Employed","109","0.279627725603605","0.234501926817996","0.324753524389214"
"Good","2002","Thuringia","Employed","327","0.550690417169311","0.510519010101546","0.590861824237075"
"Satisfactory","2002","Schleswig-Holstein","Not Employed","84","0.357368466589974","0.298664528174535","0.416072405005413"
"Satisfactory","2002","Schleswig-Holstein","Employed","137","0.335144598995071","0.292332219761145","0.377956978228997"
"Satisfactory","2002","Hamburg","Not Employed","25","","",""
"Satisfactory","2002","Hamburg","Employed","49","0.219466238050497","0.16401376612844","0.274918709972554"
"Satisfactory","2002","Lower Saxony","Not Employed","292","0.433264661925361","0.397586229249591","0.468943094601131"
"Satisfactory","2002","Lower Saxony","Employed","393","0.333920672677027","0.307681699773498","0.360159645580556"
"Satisfactory","2002","Bremen","Not Employed","18","","",""
"Satisfactory","2002","Bremen","Employed","27","","",""
"Satisfactory","2002","North Rhine-Westphalia","Not Employed","671","0.378309896488742","0.355849825409068","0.400769967568416"
"Satisfactory","2002","North Rhine-Westphalia","Employed","975","0.321333047829553","0.304880854213437","0.33778524144567"
"Satisfactory","2002","Hesse","Not Employed","180","0.350336180917303","0.309910435555736","0.39076192627887"
"Satisfactory","2002","Hesse","Employed","330","0.323146629063292","0.295633897258794","0.350659360867791"
"Satisfactory","2002","Rhineland-Palatinate,Saarland","Not Employed","194","0.358524352906212","0.31796319305143","0.399085512760994"
"Satisfactory","2002","Rhineland-Palatinate,Saarland","Employed","271","0.345885495626957","0.313795479695857","0.377975511558058"
"Satisfactory","2002","Baden-Württemberg","Not Employed","321","0.387350243411466","0.356024723821488","0.418675763001445"
"Satisfactory","2002","Baden-Württemberg","Employed","496","0.28174346418219","0.261441223818822","0.302045704545557"
"Satisfactory","2002","Bavaria","Not Employed","385","0.385250558465745","0.355884708802296","0.414616408129193"
"Satisfactory","2002","Bavaria","Employed","640","0.304404727358487","0.285224324399397","0.323585130317577"
