"m11126","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Good","2019","Not Working","direct migration background","1445","0.285428331554133","0.271794411672839","0.299062251435426","2"
"Good","2019","Not Working","no migration background","2055","0.274145612347484","0.263614097131386","0.284677127563582","2"
"Poor","2019","Full Time","direct migration background","147","0.0714333754219785","0.0597821105398182","0.0830846403041387","4"
"Poor","2019","Part Time","indirect migration background","65","0.0975914638473331","0.0737464751053479","0.121436452589318","4"
"Poor","2019","Full Time","no migration background","780","0.110195540261914","0.103444729091029","0.1169463514328","4"
"Poor","2019","Part Time","direct migration background","184","0.129048227475371","0.113209119062727","0.144887335888014","4"
"Poor","2019","Not Working","indirect migration background","57","0.145728415658999","0.113554997374558","0.17790183394344","4"
"Poor","2019","Part Time","no migration background","603","0.123223913214179","0.11449257363359","0.131955252794767","4"
"Poor","2019","Full Time","indirect migration background","42","0.0365474296400662","0.0228314372645681","0.0502634220155644","4"
"Poor","2019","Not Working","no migration background","1345","0.218240254614345","0.208488572439653","0.227991936789036","4"
"Poor","2019","Not Working","direct migration background","560","0.23112068794628","0.218394515608814","0.243846860283746","4"
"Satisfactory","2019","Full Time","direct migration background","454","0.292734086086508","0.272149413379117","0.313318758793899","3"
"Satisfactory","2019","Part Time","direct migration background","422","0.301772693270107","0.280085865021058","0.323459521519156","3"
"Satisfactory","2019","Part Time","indirect migration background","125","0.210643370246141","0.177879127417128","0.243407613075154","3"
"Satisfactory","2019","Not Working","no migration background","2510","0.38306479865102","0.371587720085827","0.394541877216213","3"
"Satisfactory","2019","Not Working","indirect migration background","95","0.209265278768402","0.172172352525681","0.246358205011123","3"
"Satisfactory","2019","Full Time","no migration background","2370","0.295199148600716","0.285365438017745","0.305032859183688","3"
"Satisfactory","2019","Part Time","no migration background","1705","0.308942145839404","0.296668182670069","0.321216109008738","3"
"Satisfactory","2019","Full Time","indirect migration background","208","0.302790772287112","0.269206454795359","0.336375089778866","3"
"Satisfactory","2019","Not Working","direct migration background","875","0.317846589941814","0.303789380776767","0.331903799106862","3"
"Very good","2019","Full Time","no migration background","1074","0.108354909433846","0.101653795991155","0.115056022876538","1"
"Very good","2019","Full Time","direct migration background","390","0.161638805638189","0.144985350366898","0.178292260909479","1"
"Very good","2019","Full Time","indirect migration background","119","0.15040941129022","0.124280218216254","0.176538604364186","1"
"Very good","2019","Part Time","no migration background","662","0.114158026830853","0.105710678815582","0.122605374846123","1"
"Very good","2019","Not Working","no migration background","549","0.0568064742631699","0.0513416678776842","0.0622712806486556","1"
"Very good","2019","Not Working","direct migration background","1141","0.0954301473446052","0.0865603611054395","0.104299933583771","1"
"Very good","2019","Part Time","indirect migration background","139","0.21645229878107","0.183361791132927","0.249542806429214","1"
"Very good","2019","Not Working","indirect migration background","119","0.250262383515257","0.210763980014476","0.289760787016037","1"
"Very good","2019","Part Time","direct migration background","407","0.181627854438378","0.163413058852861","0.199842650023895","1"
