"m11126","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Bad ","2000","Saxony-Anhalt","direct migration background","4","","",""
"Bad ","2000","Saxony-Anhalt","indirect migration background","","","",""
"Bad ","2000","Thuringia","no migration background","41","0.0553546171579634","0.0413896214198068","0.06931961289612"
"Bad ","2000","Thuringia","direct migration background","1","","",""
"Bad ","2000","Thuringia","indirect migration background","","","",""
"Very good","2001","Schleswig-Holstein","no migration background","117","0.158409329565068","0.128694384726048","0.188124274404089"
"Very good","2001","Schleswig-Holstein","direct migration background","16","","",""
"Very good","2001","Schleswig-Holstein","indirect migration background","2","","",""
"Very good","2001","Hamburg","no migration background","45","0.155049507225203","0.109161418698561","0.200937595751845"
"Very good","2001","Hamburg","direct migration background","4","","",""
"Very good","2001","Hamburg","indirect migration background","4","","",""
"Very good","2001","Lower Saxony","no migration background","138","0.091269248775361","0.0770553867739186","0.105483110776803"
"Very good","2001","Lower Saxony","direct migration background","32","0.136842573717405","0.0924265378055644","0.181258609629245"
"Very good","2001","Lower Saxony","indirect migration background","10","","",""
"Very good","2001","Bremen","no migration background","12","","",""
"Very good","2001","Bremen","direct migration background","3","","",""
"Very good","2001","Bremen","indirect migration background","","","",""
"Very good","2001","North Rhine-Westphalia","no migration background","334","0.083667334153006","0.0746797222859479","0.0926549460200642"
"Very good","2001","North Rhine-Westphalia","direct migration background","98","0.124985537216385","0.102040744340076","0.147930330092695"
"Very good","2001","North Rhine-Westphalia","indirect migration background","56","0.195847843829891","0.144560207348098","0.247135480311684"
"Very good","2001","Hesse","no migration background","98","0.0877797166762575","0.0711102682300708","0.104449165122444"
"Very good","2001","Hesse","direct migration background","35","0.110134741953832","0.0749434189529906","0.145326064954674"
"Very good","2001","Hesse","indirect migration background","18","","",""
"Very good","2001","Rhineland-Palatinate,Saarland","no migration background","100","0.0917283807031226","0.0746710337248889","0.108785727681356"
"Very good","2001","Rhineland-Palatinate,Saarland","direct migration background","25","","",""
"Very good","2001","Rhineland-Palatinate,Saarland","indirect migration background","8","","",""
"Very good","2001","Baden-Württemberg","no migration background","219","0.128154160216603","0.112537866763619","0.143770453669586"
"Very good","2001","Baden-Württemberg","direct migration background","65","0.114419809488999","0.0902261354467982","0.1386134835312"
"Very good","2001","Baden-Württemberg","indirect migration background","61","0.356498093008287","0.289614668312766","0.423381517703808"
"Very good","2001","Bavaria","no migration background","380","0.151025195828498","0.137044785278427","0.16500560637857"
"Very good","2001","Bavaria","direct migration background","59","0.164077460655525","0.128742928430452","0.199411992880597"
"Very good","2001","Bavaria","indirect migration background","31","0.336943733525853","0.249406470530579","0.424480996521126"
"Very good","2001","Berlin","no migration background","75","0.0991347926328775","0.0769490147673348","0.12132057049842"
"Very good","2001","Berlin","direct migration background","6","","",""
"Very good","2001","Berlin","indirect migration background","6","","",""
"Very good","2001","Brandenburg","no migration background","60","0.0700324650903164","0.0537181906128397","0.086346739567793"
"Very good","2001","Brandenburg","direct migration background","1","","",""
"Very good","2001","Brandenburg","indirect migration background","","","",""
"Very good","2001","Mecklenburg-Western Pomerania","no migration background","47","0.100783404553751","0.0743964202873157","0.127170388820186"
"Very good","2001","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Very good","2001","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very good","2001","Saxony","no migration background","127","0.0694812088376394","0.057064783608638","0.0818976340666408"
"Very good","2001","Saxony","direct migration background","","","",""
"Very good","2001","Saxony","indirect migration background","2","","",""
"Very good","2001","Saxony-Anhalt","no migration background","54","0.0434969614692007","0.0306342607540428","0.0563596621843585"
"Very good","2001","Saxony-Anhalt","direct migration background","","","",""
"Very good","2001","Saxony-Anhalt","indirect migration background","","","",""
"Very good","2001","Thuringia","no migration background","81","0.075538649193344","0.0587079527059896","0.0923693456806984"
"Very good","2001","Thuringia","direct migration background","","","",""
"Very good","2001","Thuringia","indirect migration background","","","",""
"Good","2001","Schleswig-Holstein","no migration background","213","0.363126100456806","0.323988918388476","0.402263282525135"
"Good","2001","Schleswig-Holstein","direct migration background","25","","",""
"Good","2001","Schleswig-Holstein","indirect migration background","3","","",""
"Good","2001","Hamburg","no migration background","96","0.376628478107703","0.315198664544089","0.438058291671316"
"Good","2001","Hamburg","direct migration background","9","","",""
"Good","2001","Hamburg","indirect migration background","4","","",""
"Good","2001","Lower Saxony","no migration background","618","0.348867323097499","0.325344083279671","0.372390562915327"
"Good","2001","Lower Saxony","direct migration background","93","0.392332540173759","0.329230365209661","0.455434715137857"
"Good","2001","Lower Saxony","indirect migration background","30","0.546288111936666","0.412255305717208","0.680320918156124"
"Good","2001","Bremen","no migration background","48","0.364904997290329","0.280512791618666","0.449297202961992"
"Good","2001","Bremen","direct migration background","9","","",""
"Good","2001","Bremen","indirect migration background","5","","",""
"Good","2001","North Rhine-Westphalia","no migration background","1460","0.38045935127124","0.364700346265557","0.396218356276922"
"Good","2001","North Rhine-Westphalia","direct migration background","334","0.407424307149576","0.373333127469845","0.441515486829306"
"Good","2001","North Rhine-Westphalia","indirect migration background","107","0.45726142413844","0.392879818921062","0.521643029355817"
"Good","2001","Hesse","no migration background","441","0.374629850186672","0.346116776021654","0.40314292435169"
"Good","2001","Hesse","direct migration background","112","0.383522376119397","0.328862919272266","0.438181832966527"
"Good","2001","Hesse","indirect migration background","40","0.500308305350719","0.388629013822291","0.611987596879148"
"Good","2001","Rhineland-Palatinate,Saarland","no migration background","420","0.364877898801948","0.336429741515728","0.393326056088168"
"Good","2001","Rhineland-Palatinate,Saarland","direct migration background","81","0.367552295451419","0.303842145007283","0.431262445895555"
"Good","2001","Rhineland-Palatinate,Saarland","indirect migration background","16","","",""
"Good","2001","Baden-Württemberg","no migration background","739","0.384912967704316","0.362180775784959","0.407645159623672"
"Good","2001","Baden-Württemberg","direct migration background","289","0.43188886513611","0.394241037391797","0.469536692880423"
"Good","2001","Baden-Württemberg","indirect migration background","92","0.427684287829009","0.358597585984725","0.496770989673293"
"Good","2001","Bavaria","no migration background","989","0.366375650119748","0.347563993141577","0.385187307097919"
"Good","2001","Bavaria","direct migration background","162","0.364356114109764","0.318440348171564","0.410271880047965"
"Good","2001","Bavaria","indirect migration background","49","0.363594103712909","0.274507050664988","0.45268115676083"
"Good","2001","Berlin","no migration background","267","0.387311142402174","0.351146707047622","0.423475577756725"
"Good","2001","Berlin","direct migration background","23","","",""
"Good","2001","Berlin","indirect migration background","14","","",""
"Good","2001","Brandenburg","no migration background","348","0.349737595439825","0.319251651481189","0.380223539398461"
"Good","2001","Brandenburg","direct migration background","4","","",""
"Good","2001","Brandenburg","indirect migration background","1","","",""
"Good","2001","Mecklenburg-Western Pomerania","no migration background","206","0.351766497800888","0.309910657755615","0.393622337846161"
"Good","2001","Mecklenburg-Western Pomerania","direct migration background","4","","",""
"Good","2001","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Good","2001","Saxony","no migration background","674","0.391102226254614","0.367272576568149","0.414931875941078"
"Good","2001","Saxony","direct migration background","5","","",""
"Good","2001","Saxony","indirect migration background","3","","",""
"Good","2001","Saxony-Anhalt","no migration background","398","0.393627868901532","0.362819261799746","0.424436476003317"
"Good","2001","Saxony-Anhalt","direct migration background","4","","",""
"Good","2001","Saxony-Anhalt","indirect migration background","6","","",""
"Good","2001","Thuringia","no migration background","394","0.374077178658072","0.343258493815113","0.404895863501032"
"Good","2001","Thuringia","direct migration background","3","","",""
