"m11126","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Satisfactory","2004","general elemantary","Female","609","0.349941301119128","0.327633347982149","0.372249254256107"
"Satisfactory","2004","middle vocational","Male","1737","0.337944220175514","0.325055651764024","0.350832788587005"
"Satisfactory","2004","middle vocational","Female","1881","0.344445385023474","0.332057087154936","0.356833682892013"
"Satisfactory","2004","vocational + Abi","Male","129","0.27026581099912","0.230823576340437","0.309708045657803"
"Satisfactory","2004","vocational + Abi","Female","174","0.233542204555667","0.201742693291217","0.265341715820118"
"Satisfactory","2004","higher vocational","Male","345","0.360073140933226","0.329354131678713","0.390792150187738"
"Satisfactory","2004","higher vocational","Female","235","0.331805831893719","0.297048464024183","0.366563199763254"
"Satisfactory","2004","higher education","Male","736","0.311694726333923","0.29325954154271","0.330129911125136"
"Satisfactory","2004","higher education","Female","537","0.304804095978762","0.283990424151133","0.325617767806392"
"Poor","2004","in school","Male","4","","",""
"Poor","2004","in school","Female","11","","",""
"Poor","2004","inadequately","Male","20","","",""
"Poor","2004","inadequately","Female","37","0.298652784485866","0.225412118597315","0.371893450374416"
"Poor","2004","general elemantary","Male","101","0.129815573979801","0.107127200854428","0.152503947105175"
"Poor","2004","general elemantary","Female","389","0.237616868937614","0.217709626346286","0.257524111528942"
"Poor","2004","middle vocational","Male","662","0.143242638697431","0.133697110663488","0.152788166731373"
"Poor","2004","middle vocational","Female","837","0.171200552152041","0.16138026196023","0.181020842343853"
"Poor","2004","vocational + Abi","Male","39","0.11142122333272","0.0834754881269747","0.139366958538466"
"Poor","2004","vocational + Abi","Female","86","0.154539262136921","0.127371130428345","0.181707393845498"
"Poor","2004","higher vocational","Male","113","0.138243249104074","0.116155015579043","0.160331482629104"
"Poor","2004","higher vocational","Female","88","0.157681239288858","0.130779411906442","0.184583066671274"
"Poor","2004","higher education","Male","234","0.110364302269426","0.097892976288749","0.122835628250103"
"Poor","2004","higher education","Female","215","0.138984664720098","0.123343338058709","0.154625991381488"
"Bad ","2004","in school","Male","3","","",""
"Bad ","2004","in school","Female","","","",""
"Bad ","2004","inadequately","Male","9","","",""
"Bad ","2004","inadequately","Female","15","","",""
"Bad ","2004","general elemantary","Male","41","0.0581278771775148","0.0423327725643503","0.0739229817906792"
"Bad ","2004","general elemantary","Female","135","0.0856149923469289","0.0725284385543028","0.098701546139555"
"Bad ","2004","middle vocational","Male","219","0.0470966092264393","0.0413242395661578","0.0528689788867207"
"Bad ","2004","middle vocational","Female","224","0.0491781032775109","0.043540656054633","0.0548155505003888"
"Bad ","2004","vocational + Abi","Male","15","","",""
"Bad ","2004","vocational + Abi","Female","14","","",""
"Bad ","2004","higher vocational","Male","35","0.0403108156655497","0.0277238002243365","0.052897831106763"
"Bad ","2004","higher vocational","Female","23","","",""
"Bad ","2004","higher education","Male","52","0.0367158432109338","0.0292307677751877","0.0442009186466799"
"Bad ","2004","higher education","Female","37","0.0308484943966241","0.0230304609398713","0.0386665278533769"
"Very good","2005","in school","Male","125","0.398347825741316","0.343938685008349","0.452756966474283"
"Very good","2005","in school","Female","104","0.299061673786924","0.250323581571866","0.347799766001982"
"Very good","2005","inadequately","Male","9","","",""
"Very good","2005","inadequately","Female","2","","",""
"Very good","2005","general elemantary","Male","114","0.139941746038845","0.115626297084583","0.164257194993107"
"Very good","2005","general elemantary","Female","111","0.0585464642535672","0.047142110710896","0.0699508177962384"
"Very good","2005","middle vocational","Male","386","0.0723031449274913","0.065045653976903","0.0795606358780797"
"Very good","2005","middle vocational","Female","392","0.074962003992697","0.0679241853377416","0.0819998226476523"
"Very good","2005","vocational + Abi","Male","48","0.0997955402633801","0.0726113877778707","0.12697969274889"
"Very good","2005","vocational + Abi","Female","73","0.109042105511382","0.0854054751096263","0.132678735913137"
"Very good","2005","higher vocational","Male","49","0.0685072062359198","0.0519573413837862","0.0850570710880533"
"Very good","2005","higher vocational","Female","47","0.065358136828005","0.0466154302557958","0.0841008434002142"
"Very good","2005","higher education","Male","208","0.0959626541055788","0.0839436466358986","0.107981661575259"
"Very good","2005","higher education","Female","208","0.0958201244055101","0.0824434732186159","0.109196775592404"
"Good","2005","in school","Male","137","0.418958596128625","0.364123704492837","0.473793487764413"
"Good","2005","in school","Female","158","0.428975423802274","0.376289833788518","0.481661013816031"
"Good","2005","inadequately","Male","33","0.341217831077192","0.249207883757607","0.433227778396777"
"Good","2005","inadequately","Female","36","0.239755824884168","0.169035343623594","0.310476306144743"
"Good","2005","general elemantary","Male","321","0.385113307240324","0.351006856726465","0.419219757754183"
"Good","2005","general elemantary","Female","461","0.257760787528164","0.236513609202018","0.279007965854309"
"Good","2005","middle vocational","Male","1884","0.369306492206469","0.355782418834439","0.382830565578499"
"Good","2005","middle vocational","Female","2167","0.367997880894057","0.355108869185214","0.380886892602901"
"Good","2005","vocational + Abi","Male","209","0.448030360341804","0.402927823668867","0.493132897014741"
"Good","2005","vocational + Abi","Female","308","0.446698631625088","0.408998050638993","0.484399212611184"
"Good","2005","higher vocational","Male","324","0.351163238337222","0.319891010606329","0.382435466068116"
"Good","2005","higher vocational","Female","280","0.365749607534069","0.329225285231082","0.402273929837057"
"Good","2005","higher education","Male","1052","0.434451842807323","0.414224915605396","0.45467877000925"
"Good","2005","higher education","Female","826","0.434361292522338","0.411835154650037","0.456887430394639"
"Satisfactory","2005","in school","Male","40","0.156823223458666","0.116409170811048","0.197237276106283"
"Satisfactory","2005","in school","Female","58","0.206843540665889","0.163726528711607","0.249960552620171"
"Satisfactory","2005","inadequately","Male","37","0.369759843341164","0.276076816751142","0.463442869931186"
"Satisfactory","2005","inadequately","Female","54","0.476007158804081","0.393278974597004","0.558735343011157"
"Satisfactory","2005","general elemantary","Male","199","0.258303628330539","0.227625910746824","0.288981345914254"
"Satisfactory","2005","general elemantary","Female","576","0.367474095031863","0.344054821796235","0.39089336826749"
"Satisfactory","2005","middle vocational","Male","1715","0.358879535912662","0.345437995754615","0.372321076070708"
"Satisfactory","2005","middle vocational","Female","1804","0.343348185676474","0.33065786359197","0.356038507760978"
"Satisfactory","2005","vocational + Abi","Male","145","0.282789149897859","0.241943628200836","0.323634671594882"
"Satisfactory","2005","vocational + Abi","Female","198","0.290747971862252","0.256311511904009","0.325184431820494"
"Satisfactory","2005","higher vocational","Male","357","0.377326217899748","0.34557024997568","0.409082185823817"
"Satisfactory","2005","higher vocational","Female","222","0.359098273501413","0.322718311669378","0.395478235333448"
"Satisfactory","2005","higher education","Male","766","0.318222495866378","0.299215605652696","0.33722938608006"
"Satisfactory","2005","higher education","Female","561","0.303419817956477","0.282526897642067","0.324312738270888"
"Poor","2005","in school","Male","9","","",""
"Poor","2005","in school","Female","18","","",""
"Poor","2005","inadequately","Male","14","","",""
"Poor","2005","inadequately","Female","28","","",""
"Poor","2005","general elemantary","Male","100","0.143368095632284","0.118805848575683","0.167930342688886"
"Poor","2005","general elemantary","Female","361","0.237194497180946","0.216532128611789","0.257856865750103"
"Poor","2005","middle vocational","Male","700","0.153226403899498","0.143132589260574","0.163320218538421"
"Poor","2005","middle vocational","Female","820","0.169646967551665","0.159616016051218","0.179677919052113"
"Poor","2005","vocational + Abi","Male","49","0.130067017789763","0.0995588490003693","0.160575186579157"
"Poor","2005","vocational + Abi","Female","70","0.121430137630696","0.0966609790199369","0.146199296241455"
"Poor","2005","higher vocational","Male","136","0.167707954996915","0.143231344501029","0.192184565492801"
"Poor","2005","higher vocational","Female","92","0.145110564207823","0.118401150789792","0.171819977625853"
"Poor","2005","higher education","Male","232","0.122069157925977","0.108710666340992","0.135427649510961"
"Poor","2005","higher education","Female","220","0.136988229705381","0.121362453318078","0.152614006092685"
"Bad ","2005","in school","Male","","","",""
"Bad ","2005","in school","Female","1","","",""
"Bad ","2005","inadequately","Male","9","","",""
"Bad ","2005","inadequately","Female","20","","",""
"Bad ","2005","general elemantary","Male","48","0.0732732227580074","0.0550093355195121","0.0915371099965027"
"Bad ","2005","general elemantary","Female","119","0.0790241560054604","0.0659195205722748","0.092128791438646"
"Bad ","2005","middle vocational","Male","207","0.0462844230538803","0.0403969120466795","0.0521719340610812"
"Bad ","2005","middle vocational","Female","195","0.044044961885106","0.0385608722502236","0.0495290515199885"
"Bad ","2005","vocational + Abi","Male","16","","",""
"Bad ","2005","vocational + Abi","Female","19","","",""
"Bad ","2005","higher vocational","Male","29","","",""
"Bad ","2005","higher vocational","Female","27","","",""
"Bad ","2005","higher education","Male","49","0.0292938492947434","0.0224127724802411","0.0361749261092457"
"Bad ","2005","higher education","Female","45","0.0294105354102933","0.0217323097673169","0.0370887610532697"
"Very good","2006","in school","Male","127","0.450234064382064","0.395977171637321","0.504490957126808"
"Very good","2006","in school","Female","104","0.291998600981227","0.241787440675911","0.342209761286543"
"Very good","2006","inadequately","Male","12","","",""
"Very good","2006","inadequately","Female","3","","",""
"Very good","2006","general elemantary","Male","130","0.161729373184296","0.136294081237363","0.187164665131228"
"Very good","2006","general elemantary","Female","110","0.0580169161342306","0.0470577818377411","0.0689760504307202"
"Very good","2006","middle vocational","Male","411","0.077087142487661","0.0698960161784026","0.0842782687969195"
"Very good","2006","middle vocational","Female","454","0.084742463518534","0.0776021844365977","0.0918827426004703"
"Very good","2006","vocational + Abi","Male","56","0.134173904802139","0.103808800644383","0.164539008959895"
