"m11126","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Poor","1998","Berlin","West Germany","51","0.183824018127968","0.139772295197272","0.227875741058664"
"Poor","1998","Berlin","East Germany","26","","",""
"Poor","1998","Brandenburg","West Germany","","","",""
"Poor","1998","Brandenburg","East Germany","64","0.102940266330934","0.0790973639091389","0.126783168752729"
"Poor","1998","Mecklenburg-Western Pomerania","West Germany","","","",""
"Poor","1998","Mecklenburg-Western Pomerania","East Germany","50","0.114448545567711","0.0836706289035222","0.145226462231899"
"Poor","1998","Saxony","West Germany","","","",""
"Poor","1998","Saxony","East Germany","130","0.128218731961282","0.109191077687635","0.147246386234928"
"Poor","1998","Saxony-Anhalt","West Germany","","","",""
"Poor","1998","Saxony-Anhalt","East Germany","105","0.170062012729892","0.142070812378608","0.198053213081175"
"Poor","1998","Thuringia","West Germany","","","",""
"Poor","1998","Thuringia","East Germany","75","0.111024844929619","0.0882971725457884","0.133752517313449"
"Bad ","1998","Schleswig-Holstein","West Germany","8","","",""
"Bad ","1998","Schleswig-Holstein","East Germany","","","",""
"Bad ","1998","Hamburg","West Germany","16","","",""
"Bad ","1998","Hamburg","East Germany","","","",""
"Bad ","1998","Lower Saxony","West Germany","44","0.052268383346861","0.0396913707553561","0.0648453959383659"
"Bad ","1998","Lower Saxony","East Germany","","","",""
"Bad ","1998","Bremen","West Germany","5","","",""
"Bad ","1998","Bremen","East Germany","","","",""
"Bad ","1998","North Rhine-Westphalia","West Germany","104","0.0391843481582447","0.0320594573290989","0.0463092389873905"
"Bad ","1998","North Rhine-Westphalia","East Germany","","","",""
"Bad ","1998","Hesse","West Germany","33","0.034544730186305","0.0229195175970436","0.0461699427755665"
"Bad ","1998","Hesse","East Germany","","","",""
"Bad ","1998","Rhineland-Palatinate,Saarland","West Germany","29","","",""
"Bad ","1998","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Bad ","1998","Baden-Württemberg","West Germany","70","0.0423414636062837","0.0331104738190124","0.0515724533935551"
"Bad ","1998","Baden-Württemberg","East Germany","","","",""
"Bad ","1998","Bavaria","West Germany","68","0.045864280331116","0.0363930659557388","0.0553354947064932"
"Bad ","1998","Bavaria","East Germany","","","",""
"Bad ","1998","Berlin","West Germany","7","","",""
"Bad ","1998","Berlin","East Germany","7","","",""
"Bad ","1998","Brandenburg","West Germany","","","",""
"Bad ","1998","Brandenburg","East Germany","25","","",""
"Bad ","1998","Mecklenburg-Western Pomerania","West Germany","","","",""
"Bad ","1998","Mecklenburg-Western Pomerania","East Germany","10","","",""
"Bad ","1998","Saxony","West Germany","","","",""
"Bad ","1998","Saxony","East Germany","33","0.0393788809774306","0.0283097507480081","0.0504480112068532"
"Bad ","1998","Saxony-Anhalt","West Germany","","","",""
"Bad ","1998","Saxony-Anhalt","East Germany","32","0.0435381682901319","0.0283339553786344","0.0587423812016295"
"Bad ","1998","Thuringia","West Germany","","","",""
"Bad ","1998","Thuringia","East Germany","34","0.0590768775068635","0.042020535411303","0.076133219602424"
"Very good","1999","Schleswig-Holstein","West Germany","48","0.126547875227018","0.0906773196939713","0.162418430760064"
"Very good","1999","Schleswig-Holstein","East Germany","","","",""
"Very good","1999","Hamburg","West Germany","22","","",""
"Very good","1999","Hamburg","East Germany","","","",""
"Very good","1999","Lower Saxony","West Germany","113","0.0931761530410958","0.0765486170471426","0.109803689035049"
"Very good","1999","Lower Saxony","East Germany","","","",""
"Very good","1999","Bremen","West Germany","6","","",""
"Very good","1999","Bremen","East Germany","","","",""
"Very good","1999","North Rhine-Westphalia","West Germany","257","0.081243807106313","0.0709632069829579","0.0915244072296681"
"Very good","1999","North Rhine-Westphalia","East Germany","","","",""
"Very good","1999","Hesse","West Germany","82","0.0803417630644138","0.0625534083549387","0.0981301177738889"
"Very good","1999","Hesse","East Germany","","","",""
"Very good","1999","Rhineland-Palatinate,Saarland","West Germany","60","0.0895716289332348","0.0694405768873747","0.109702680979095"
"Very good","1999","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Very good","1999","Baden-Württemberg","West Germany","191","0.0992196257974623","0.0851686479167322","0.113270603678192"
"Very good","1999","Baden-Württemberg","East Germany","","","",""
"Very good","1999","Bavaria","West Germany","229","0.115036230655001","0.100288224362037","0.129784236947965"
"Very good","1999","Bavaria","East Germany","","","",""
"Very good","1999","Berlin","West Germany","47","0.138424490121176","0.0986776844776441","0.178171295764707"
"Very good","1999","Berlin","East Germany","19","","",""
"Very good","1999","Brandenburg","West Germany","","","",""
"Very good","1999","Brandenburg","East Germany","29","","",""
"Very good","1999","Mecklenburg-Western Pomerania","West Germany","","","",""
"Very good","1999","Mecklenburg-Western Pomerania","East Germany","22","","",""
"Very good","1999","Saxony","West Germany","","","",""
"Very good","1999","Saxony","East Germany","96","0.0727445399658673","0.0577793817710402","0.0877096981606944"
"Very good","1999","Saxony-Anhalt","West Germany","","","",""
"Very good","1999","Saxony-Anhalt","East Germany","44","0.0616040173598767","0.0437029444702398","0.0795050902495136"
"Very good","1999","Thuringia","West Germany","","","",""
"Very good","1999","Thuringia","East Germany","42","0.057663777459056","0.0406604476284493","0.0746671072896628"
"Good","1999","Schleswig-Holstein","West Germany","149","0.435666086407674","0.382168267874759","0.489163904940588"
"Good","1999","Schleswig-Holstein","East Germany","","","",""
"Good","1999","Hamburg","West Germany","56","0.380007049300419","0.298430028807153","0.461584069793685"
"Good","1999","Hamburg","East Germany","","","",""
"Good","1999","Lower Saxony","West Germany","512","0.408153684438408","0.380039183588878","0.436268185287937"
"Good","1999","Lower Saxony","East Germany","","","",""
"Good","1999","Bremen","West Germany","34","0.34578622082749","0.246412754271917","0.445159687383064"
"Good","1999","Bremen","East Germany","","","",""
"Good","1999","North Rhine-Westphalia","West Germany","1113","0.387724560064969","0.369390516051913","0.406058604078024"
"Good","1999","North Rhine-Westphalia","East Germany","","","",""
"Good","1999","Hesse","West Germany","392","0.397785165296026","0.365755537960317","0.429814792631734"
"Good","1999","Hesse","East Germany","","","",""
"Good","1999","Rhineland-Palatinate,Saarland","West Germany","317","0.384021338812319","0.349735178099886","0.418307499524752"
"Good","1999","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Good","1999","Baden-Württemberg","West Germany","759","0.38147024625682","0.358640087434463","0.404300405079177"
"Good","1999","Baden-Württemberg","East Germany","","","",""
"Good","1999","Bavaria","West Germany","748","0.367698680054985","0.345411181554632","0.389986178555339"
"Good","1999","Bavaria","East Germany","","","",""
"Good","1999","Berlin","West Germany","97","0.324494511313506","0.270609595238019","0.378379427388993"
"Good","1999","Berlin","East Germany","83","0.396280888004052","0.332227352234612","0.460334423773491"
"Good","1999","Brandenburg","West Germany","","","",""
"Good","1999","Brandenburg","East Germany","229","0.370155792407281","0.331584988546584","0.408726596267979"
"Good","1999","Mecklenburg-Western Pomerania","West Germany","","","",""
"Good","1999","Mecklenburg-Western Pomerania","East Germany","189","0.44852634226097","0.399908976032381","0.497143708489559"
"Good","1999","Saxony","West Germany","","","",""
"Good","1999","Saxony","East Germany","470","0.39604039612691","0.367859480449293","0.424221311804527"
"Good","1999","Saxony-Anhalt","West Germany","","","",""
"Good","1999","Saxony-Anhalt","East Germany","282","0.390190240731953","0.353872664204187","0.426507817259719"
"Good","1999","Thuringia","West Germany","","","",""
"Good","1999","Thuringia","East Germany","286","0.355445992065195","0.320532285329551","0.39035969880084"
"Satisfactory","1999","Schleswig-Holstein","West Germany","98","0.287898243351729","0.239046321113094","0.336750165590364"
"Satisfactory","1999","Schleswig-Holstein","East Germany","","","",""
"Satisfactory","1999","Hamburg","West Germany","36","0.285846773826881","0.209911950725694","0.361781596928069"
"Satisfactory","1999","Hamburg","East Germany","","","",""
"Satisfactory","1999","Lower Saxony","West Germany","377","0.320017688831836","0.293333755777844","0.346701621885828"
"Satisfactory","1999","Lower Saxony","East Germany","","","",""
"Satisfactory","1999","Bremen","West Germany","25","","",""
"Satisfactory","1999","Bremen","East Germany","","","",""
"Satisfactory","1999","North Rhine-Westphalia","West Germany","893","0.341922727660394","0.324073245345863","0.359772209974926"
"Satisfactory","1999","North Rhine-Westphalia","East Germany","","","",""
"Satisfactory","1999","Hesse","West Germany","276","0.338516078152742","0.307548933257372","0.369483223048113"
"Satisfactory","1999","Hesse","East Germany","","","",""
"Satisfactory","1999","Rhineland-Palatinate,Saarland","West Germany","272","0.36864381378622","0.334634408363389","0.40265321920905"
"Satisfactory","1999","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Satisfactory","1999","Baden-Württemberg","West Germany","479","0.305701218975041","0.28404811872345","0.327354319226632"
"Satisfactory","1999","Baden-Württemberg","East Germany","","","",""
"Satisfactory","1999","Bavaria","West Germany","534","0.315456834157546","0.293977360396764","0.336936307918328"
"Satisfactory","1999","Bavaria","East Germany","","","",""
"Satisfactory","1999","Berlin","West Germany","93","0.334636897657889","0.280328703565406","0.388945091750372"
"Satisfactory","1999","Berlin","East Germany","78","0.3380724431809","0.276123457656808","0.400021428704993"
"Satisfactory","1999","Brandenburg","West Germany","","","",""
"Satisfactory","1999","Brandenburg","East Germany","243","0.403115871820702","0.363931777816209","0.442299965825196"
"Satisfactory","1999","Mecklenburg-Western Pomerania","West Germany","","","",""
"Satisfactory","1999","Mecklenburg-Western Pomerania","East Germany","127","0.328743189603797","0.282822563666473","0.374663815541121"
"Satisfactory","1999","Saxony","West Germany","","","",""
"Satisfactory","1999","Saxony","East Germany","422","0.364259225337891","0.336530703111072","0.391987747564709"
"Satisfactory","1999","Saxony-Anhalt","West Germany","","","",""
"Satisfactory","1999","Saxony-Anhalt","East Germany","245","0.363751003078053","0.327933349737304","0.399568656418801"
"Satisfactory","1999","Thuringia","West Germany","","","",""
"Satisfactory","1999","Thuringia","East Germany","280","0.387335155983261","0.351801946939541","0.42286836502698"
"Poor","1999","Schleswig-Holstein","West Germany","26","","",""
"Poor","1999","Schleswig-Holstein","East Germany","","","",""
"Poor","1999","Hamburg","West Germany","15","","",""
"Poor","1999","Hamburg","East Germany","","","",""
"Poor","1999","Lower Saxony","West Germany","135","0.135970676787666","0.116364138895803","0.155577214679529"
"Poor","1999","Lower Saxony","East Germany","","","",""
"Poor","1999","Bremen","West Germany","17","","",""
"Poor","1999","Bremen","East Germany","","","",""
"Poor","1999","North Rhine-Westphalia","West Germany","349","0.149146300978139","0.135741607635023","0.162550994321255"
"Poor","1999","North Rhine-Westphalia","East Germany","","","",""
"Poor","1999","Hesse","West Germany","116","0.146109841213636","0.122994909859406","0.169224772567866"
"Poor","1999","Hesse","East Germany","","","",""
"Poor","1999","Rhineland-Palatinate,Saarland","West Germany","100","0.122694604794269","0.0995661575336803","0.145823052054857"
"Poor","1999","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Poor","1999","Baden-Württemberg","West Germany","233","0.16263916971444","0.145294453633866","0.179983885795014"
"Poor","1999","Baden-Württemberg","East Germany","","","",""
"Poor","1999","Bavaria","West Germany","225","0.152566513745521","0.135946335808037","0.169186691683005"
"Poor","1999","Bavaria","East Germany","","","",""
"Poor","1999","Berlin","West Germany","41","0.162205103724298","0.119777333834073","0.204632873614523"
"Poor","1999","Berlin","East Germany","39","0.189495963559647","0.13817419017935","0.240817736939943"
"Poor","1999","Brandenburg","West Germany","","","",""
"Poor","1999","Brandenburg","East Germany","82","0.140257377400495","0.112517985817884","0.167996768983106"
"Poor","1999","Mecklenburg-Western Pomerania","West Germany","","","",""
"Poor","1999","Mecklenburg-Western Pomerania","East Germany","48","0.107908143780094","0.0775785242155009","0.138237763344688"
"Poor","1999","Saxony","West Germany","","","",""
"Poor","1999","Saxony","East Germany","142","0.12931367153285","0.109979102529629","0.148648240536072"
"Poor","1999","Saxony-Anhalt","West Germany","","","",""
"Poor","1999","Saxony-Anhalt","East Germany","86","0.121990402418337","0.0976238583399275","0.146356946496747"
"Poor","1999","Thuringia","West Germany","","","",""
"Poor","1999","Thuringia","East Germany","79","0.134018457853676","0.10916904577588","0.158867869931472"
"Bad ","1999","Schleswig-Holstein","West Germany","9","","",""
"Bad ","1999","Schleswig-Holstein","East Germany","","","",""
"Bad ","1999","Hamburg","West Germany","7","","",""
"Bad ","1999","Hamburg","East Germany","","","",""
"Bad ","1999","Lower Saxony","West Germany","37","0.0426817969009951","0.0311189826644946","0.0542446111374955"
