"ple0044_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No","1999","Saxony-Anhalt","Male","206","0.654924107379658","0.602918715501961","0.706929499257355","2"
"No","1999","Saxony-Anhalt","Female","246","0.736627214847386","0.690613628130192","0.782640801564579","2"
"Yes","1999","Schleswig-Holstein","Male","55","0.346714427219734","0.269515875373585","0.423912979065882","1"
"Yes","1999","Schleswig-Holstein","Female","61","0.300540047022713","0.231002005078104","0.370078088967323","1"
"Yes","1999","Hamburg","Male","18","","","","1"
"Yes","1999","Hamburg","Female","13","","","","1"
"Yes","1999","Lower Saxony","Male","224","0.386951740176841","0.346648274323801","0.427255206029882","1"
"Yes","1999","Lower Saxony","Female","145","0.227499399824938","0.192684910123554","0.262313889526322","1"
"Yes","1999","Bremen","Male","16","","","","1"
"Yes","1999","Bremen","Female","8","","","","1"
"Yes","1999","Hesse","Male","136","0.3134625223252","0.26909671561028","0.357828329040119","1"
"Yes","1999","Hesse","Female","118","0.217862998991994","0.179849999072303","0.255875998911685","1"
"Yes","1999","Rhineland-Palatinate,Saarland","Male","106","0.297154914643722","0.249682168283627","0.344627661003817","1"
"Yes","1999","Rhineland-Palatinate,Saarland","Female","78","0.178111452649478","0.140236033754276","0.21598687154468","1"
"Yes","1999","Baden-Württemberg","Male","249","0.298794530591462","0.267484356552062","0.330104704630862","1"
"Yes","1999","Baden-Württemberg","Female","190","0.200965079769196","0.17407347280396","0.227856686734433","1"
"Yes","1999","Bavaria","Male","316","0.366287759561855","0.333530706066569","0.39904481305714","1"
"Yes","1999","Bavaria","Female","230","0.234073030510549","0.206239610034328","0.261906450986771","1"
"Yes","1999","Berlin","Male","96","0.411267307983666","0.34808560886455","0.474449007102782","1"
"Yes","1999","Berlin","Female","63","0.212368469681502","0.162559819272421","0.262177120090583","1"
"Yes","1999","Brandenburg","Male","102","0.339275762532663","0.283214955369153","0.395336569696172","1"
"Yes","1999","Brandenburg","Female","76","0.251837819855942","0.202800898763881","0.300874740948003","1"
"Yes","1999","Mecklenburg-Western Pomerania","Male","68","0.362051064332106","0.29260989068423","0.431492237979981","1"
"Yes","1999","Mecklenburg-Western Pomerania","Female","62","0.246417840270963","0.186089492268846","0.306746188273081","1"
"Yes","1999","Saxony","Male","206","0.355310652788323","0.314564227152353","0.396057078424294","1"
"Yes","1999","Saxony","Female","183","0.281057756701018","0.244411555575309","0.317703957826727","1"
"Yes","1999","Saxony-Anhalt","Male","115","0.345075892620342","0.293070500742645","0.397081284498039","1"
"Yes","1999","North Rhine-Westphalia","Male","492","0.378614194531307","0.351832260954735","0.405396128107878","1"
"Yes","1999","Saxony-Anhalt","Female","106","0.263372785152614","0.217359198435421","0.309386371869807","1"
"Yes","1999","Thuringia","Male","119","0.302074744474632","0.252832649309046","0.351316839640218","1"
"Yes","1999","North Rhine-Westphalia","Female","340","0.21846143777086","0.196476726477409","0.240446149064312","1"
"Yes","1999","Thuringia","Female","86","0.187904012754863","0.147211156937334","0.228596868572392","1"
"No","2000","Schleswig-Holstein","Male","210","0.667101317199319","0.615867307282937","0.718335327115701","2"
"No","2000","Schleswig-Holstein","Female","266","0.749807941983838","0.705251904939588","0.794363979028088","2"
"No","2000","Hamburg","Male","81","0.657363653979715","0.573830898539878","0.740896409419552","2"
"No","2000","Lower Saxony","Male","645","0.665877060867979","0.636300274623029","0.695453847112928","2"
"No","2000","Lower Saxony","Female","751","0.769083681734683","0.742964341561118","0.795203021908248","2"
"No","2000","Hamburg","Female","131","0.849365617199848","0.793235598581315","0.905495635818382","2"
"No","2000","North Rhine-Westphalia","Male","1555","0.65616650437762","0.63713169100377","0.67520131775147","2"
"No","2000","Bremen","Male","55","0.650973266406942","0.549039194923709","0.752907337890175","2"
"No","2000","Bremen","Female","77","0.811397390127314","0.733946626242564","0.888848154012063","2"
"No","2000","North Rhine-Westphalia","Female","1947","0.766693903815513","0.750424569052522","0.782963238578504","2"
"No","2000","Hesse","Male","514","0.669955510805851","0.636785266852097","0.703125754759605","2"
"No","2000","Hesse","Female","657","0.803850152201131","0.776900907204629","0.830799397197634","2"
"No","2000","Rhineland-Palatinate,Saarland","Male","449","0.696120054277753","0.660897525405698","0.731342583149808","2"
"No","2000","Berlin","Male","223","0.622729126617877","0.573605715297735","0.67185253793802","2"
"No","2000","Rhineland-Palatinate,Saarland","Female","617","0.801204292435005","0.773051947441908","0.829356637428102","2"
"No","2000","Baden-Württemberg","Male","958","0.675974640674539","0.651494199545854","0.700455081803225","2"
"No","2000","Berlin","Female","312","0.752611844801338","0.711394309491989","0.793829380110688","2"
"No","2000","Brandenburg","Male","301","0.613426455128364","0.569953227246948","0.656899683009781","2"
"No","2000","Brandenburg","Female","401","0.811938276364611","0.77792442378021","0.845952128949012","2"
"No","2000","Baden-Württemberg","Female","1134","0.761195510918133","0.739510771052673","0.782880250783593","2"
"No","2000","Bavaria","Male","1010","0.646615559745784","0.622947624088984","0.670283495402583","2"
"No","2000","Bavaria","Female","1218","0.753388488171865","0.732910632588601","0.773866343755128","2"
"No","2000","Mecklenburg-Western Pomerania","Male","162","0.647765153156881","0.589022144961028","0.706508161352735","2"
"No","2000","Mecklenburg-Western Pomerania","Female","206","0.753272197563262","0.70382500034846","0.802719394778064","2"
"No","2000","Saxony","Male","508","0.655076685546194","0.622581461991852","0.687571909100536","2"
"No","2000","Saxony","Female","658","0.751119565681474","0.722996990775562","0.779242140587387","2"
"No","2000","Saxony-Anhalt","Male","301","0.635145693637781","0.591990749384","0.678300637891562","2"
"No","2000","Saxony-Anhalt","Female","403","0.760490891442606","0.725111511873132","0.79587027101208","2"
"No","2000","Thuringia","Male","319","0.673766396317715","0.632169857011163","0.715362935624267","2"
"No","2000","Thuringia","Female","393","0.780509118007323","0.745171276733691","0.815846959280956","2"
"Yes","2000","Schleswig-Holstein","Male","115","0.332898682800681","0.281664672884299","0.384132692717063","1"
"Yes","2000","Schleswig-Holstein","Female","97","0.250192058016162","0.205636020971912","0.294748095060412","1"
"Yes","2000","Hamburg","Male","43","0.342636346020285","0.259103590580448","0.426169101460122","1"
"Yes","2000","Hamburg","Female","25","","","","1"
"Yes","2000","Lower Saxony","Male","332","0.334122939132021","0.304546152887072","0.363699725376971","1"
"Yes","2000","Lower Saxony","Female","249","0.230916318265317","0.204796978091752","0.257035658438882","1"
"Yes","2000","Bremen","Male","29","","","","1"
"Yes","2000","Bremen","Female","21","","","","1"
"Yes","2000","Hesse","Male","258","0.330044489194149","0.296874245240395","0.363214733147903","1"
"Yes","2000","Hesse","Female","177","0.196149847798869","0.169200602802366","0.223099092795371","1"
"Yes","2000","Rhineland-Palatinate,Saarland","Male","206","0.303879945722247","0.268657416850192","0.339102474594302","1"
"Yes","2000","Rhineland-Palatinate,Saarland","Female","155","0.198795707564995","0.170643362571898","0.226948052558092","1"
"Yes","2000","Baden-Württemberg","Male","446","0.324025359325461","0.299544918196775","0.348505800454146","1"
"Yes","2000","Baden-Württemberg","Female","351","0.238804489081867","0.217119749216407","0.260489228947327","1"
"Yes","2000","Bavaria","Male","557","0.353384440254216","0.329716504597417","0.377052375911016","1"
"Yes","2000","Bavaria","Female","484","0.246611511828135","0.226133656244872","0.267089367411399","1"
"Yes","2000","Berlin","Male","151","0.377270873382123","0.328147462061981","0.426394284702265","1"
"Yes","2000","Berlin","Female","109","0.247388155198662","0.206170619889312","0.288605690508011","1"
"Yes","2000","Brandenburg","Male","181","0.386573544871636","0.343100316990219","0.430046772753052","1"
"Yes","2000","Brandenburg","Female","106","0.188061723635389","0.154047871050988","0.22207557621979","1"
"Yes","2000","Mecklenburg-Western Pomerania","Male","92","0.352234846843119","0.293491838647265","0.410977855038972","1"
"Yes","2000","Mecklenburg-Western Pomerania","Female","86","0.246727802436738","0.197280605221936","0.29617499965154","1"
"Yes","2000","Saxony","Male","314","0.344923314453806","0.312428090899464","0.377418538008148","1"
"Yes","2000","Saxony","Female","250","0.248880434318526","0.220757859412613","0.277003009224438","1"
"Yes","2000","Saxony-Anhalt","Male","177","0.364854306362219","0.321699362108438","0.408009250616","1"
"Yes","2000","Saxony-Anhalt","Female","156","0.239509108557394","0.20412972898792","0.274888488126868","1"
"Yes","2000","Thuringia","Male","169","0.326233603682285","0.284637064375733","0.367830142988837","1"
"Yes","2000","North Rhine-Westphalia","Male","837","0.34383349562238","0.32479868224853","0.36286830899623","1"
"Yes","2000","Thuringia","Female","134","0.219490881992676","0.184153040719044","0.254828723266309","1"
"Yes","2000","North Rhine-Westphalia","Female","649","0.233306096184487","0.217036761421496","0.249575430947478","1"
"No","2001","Schleswig-Holstein","Male","189","0.67047304755622","0.616925650008095","0.724020445104344","2"
"No","2001","Brandenburg","Male","296","0.654131108284489","0.610474114952643","0.697788101616336","2"
"No","2001","Schleswig-Holstein","Female","241","0.766151145278083","0.720482726771637","0.811819563784528","2"
"No","2001","Hamburg","Male","73","0.652149483611465","0.565099423687925","0.739199543535006","2"
"No","2001","Lower Saxony","Male","585","0.669462544195379","0.638575046870199","0.700350041520559","2"
"No","2001","Brandenburg","Female","378","0.80663206283889","0.771374316866083","0.841889808811698","2"
"No","2001","Hamburg","Female","119","0.790421044459243","0.725717305098028","0.855124783820459","2"
"No","2001","Lower Saxony","Female","688","0.763807728742768","0.7363318484287","0.791283609056836","2"
"No","2001","Bremen","Female","58","0.728036607659364","0.631726249399834","0.824346965918893","2"
"No","2001","North Rhine-Westphalia","Male","1421","0.662421806646712","0.642625584493666","0.682218028799758","2"
"No","2001","Bremen","Male","46","0.632649120981675","0.519716068425831","0.74558217353752","2"
"No","2001","North Rhine-Westphalia","Female","1765","0.764467132862882","0.74735463870344","0.781579627022324","2"
"No","2001","Hesse","Male","467","0.646164638468422","0.610487028291587","0.681842248645258","2"
"No","2001","Hesse","Female","555","0.770303918078685","0.74009899029768","0.800508845859691","2"
"No","2001","Rhineland-Palatinate,Saarland","Male","426","0.691881956447952","0.655331532226384","0.728432380669521","2"
"No","2001","Rhineland-Palatinate,Saarland","Female","532","0.786136255520178","0.755630214356894","0.816642296683461","2"
"No","2001","Baden-Württemberg","Male","818","0.64511070908685","0.618435831903575","0.671785586270125","2"
"No","2001","Baden-Württemberg","Female","996","0.757356502216733","0.734204438359034","0.780508566074432","2"
"No","2001","Bavaria","Male","904","0.63296873561287","0.607774679618558","0.658162791607182","2"
"No","2001","Bavaria","Female","1129","0.738950251059016","0.717190187451527","0.760710314666506","2"
"No","2001","Berlin","Male","231","0.630079430626151","0.581280976986038","0.678877884266264","2"
"No","2001","Berlin","Female","287","0.743144002870045","0.700058527694122","0.786229478045968","2"
"No","2001","Mecklenburg-Western Pomerania","Male","140","0.64417478719685","0.582700946023789","0.705648628369911","2"
"No","2001","Mecklenburg-Western Pomerania","Female","194","0.733465218450746","0.680230880011856","0.786699556889636","2"
"No","2001","Saxony","Male","491","0.669910532751429","0.636522191643411","0.703298873859446","2"
"No","2001","Saxony","Female","626","0.779150691951074","0.751048246478762","0.807253137423386","2"
"No","2001","Saxony-Anhalt","Male","309","0.659185626883299","0.616425409213783","0.701945844552815","2"
"No","2001","Saxony-Anhalt","Female","378","0.76948792135899","0.733078457943017","0.805897384774962","2"
"No","2001","Thuringia","Male","302","0.699924492318443","0.657768333224334","0.742080651412551","2"
"No","2001","Thuringia","Female","357","0.804117712808492","0.768464225739748","0.839771199877236","2"
"Yes","2001","Schleswig-Holstein","Male","107","0.32952695244378","0.275979554895655","0.383074349991905","1"
"Yes","2001","Schleswig-Holstein","Female","89","0.233848854721917","0.188180436215472","0.279517273228363","1"
"Yes","2001","Hamburg","Male","42","0.347850516388535","0.260800456464994","0.434900576312075","1"
"Yes","2001","Hamburg","Female","33","0.209578955540757","0.144875216179541","0.274282694901972","1"
"Yes","2001","Lower Saxony","Male","306","0.330537455804621","0.299649958479441","0.361424953129801","1"
"Yes","2001","Lower Saxony","Female","230","0.236192271257232","0.208716390943164","0.2636681515713","1"
"Yes","2001","Bremen","Male","24","","","","1"
"Yes","2001","Bremen","Female","24","","","","1"
"Yes","2001","Hesse","Male","223","0.353835361531578","0.318157751354742","0.389512971708413","1"
"Yes","2001","Hesse","Female","190","0.229696081921315","0.199491154140309","0.25990100970232","1"
"Yes","2001","Rhineland-Palatinate,Saarland","Male","187","0.308118043552048","0.271567619330479","0.344668467773616","1"
"Yes","2001","Rhineland-Palatinate,Saarland","Female","162","0.213863744479822","0.183357703316539","0.244369785643106","1"
"Yes","2001","Baden-Württemberg","Male","418","0.35488929091315","0.328214413729875","0.381564168096425","1"
"Yes","2001","Baden-Württemberg","Female","321","0.242643497783267","0.219491433925568","0.265795561640966","1"
"Yes","2001","Bavaria","Male","502","0.36703126438713","0.341837208392818","0.392225320381442","1"
