"m11104","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Several times a year","2008","Couple + C. LE and GT 16","Female","142","0.256936072621284","0.221768177596133","0.292103967646435"
"At least once a month","2008","1-pers.-HH","Male","115","0.0882535713641461","0.0727440031540566","0.103763139574236"
"At least once a month","2008","1-pers.-HH","Female","105","0.0578184512274712","0.0468894225723627","0.0687474798825797"
"At least once a month","2008","(Married) couple without C. ","Male","223","0.0692235020905781","0.0608213290201285","0.0776256751610278"
"At least once a month","2008","(Married) couple without C. ","Female","218","0.0600995941036825","0.0522769168350843","0.0679222713722806"
"At least once a month","2008","Single parent ","Male","33","0.0913375379882293","0.0593709165423527","0.123304159434106"
"At least once a month","2008","Single parent ","Female","70","0.101900338650522","0.0805743868143283","0.123226290486717"
"At least once a month","2008","Couple + C. LE 16 ","Male","174","0.115834975181768","0.0999388854590381","0.131731064904497"
"At least once a month","2008","Couple + C. LE 16 ","Female","135","0.087401274801639","0.0737409719740524","0.101061577629226"
"At least once a month","2008","Couple + C. GT 16 ","Male","156","0.097651565803544","0.0838382473717104","0.111464884235377"
"At least once a month","2008","Couple + C. GT 16 ","Female","127","0.0779024921520119","0.0646953469922619","0.0911096373117618"
"At least once a month","2008","Couple + C. LE and GT 16","Male","56","0.0758764448722307","0.0548971500024008","0.0968557397420605"
"At least once a month","2008","Couple + C. LE and GT 16","Female","49","0.070888695038739","0.0502328433159202","0.0915445467615577"
"At lease once a week","2008","1-pers.-HH","Male","488","0.394935606020464","0.368207974786611","0.421663237254317"
"At lease once a week","2008","1-pers.-HH","Female","668","0.373620356456109","0.350967909454525","0.396272803457692"
"At lease once a week","2008","(Married) couple without C. ","Male","1311","0.360277206723969","0.344386015962743","0.376168397485195"
"At lease once a week","2008","(Married) couple without C. ","Female","1487","0.395762254517382","0.379666926321215","0.41185758271355"
"At lease once a week","2008","Single parent ","Male","127","0.415857803243559","0.36116848476861","0.470547121718508"
"At lease once a week","2008","Single parent ","Female","260","0.319299857557059","0.286434706920261","0.352165008193858"
"At lease once a week","2008","Couple + C. LE 16 ","Male","621","0.404496494891313","0.380118199948382","0.428874789834245"
"At lease once a week","2008","Couple + C. LE 16 ","Female","693","0.426466948029212","0.402545722306599","0.450388173751825"
"At lease once a week","2008","Couple + C. GT 16 ","Male","742","0.411814150551101","0.388911845128471","0.434716455973732"
"At lease once a week","2008","Couple + C. GT 16 ","Female","732","0.417317979738002","0.393018654819421","0.441617304656584"
"At lease once a week","2008","Couple + C. LE and GT 16","Male","274","0.43621175148164","0.396922019141455","0.475501483821825"
"At lease once a week","2008","Couple + C. LE and GT 16","Female","285","0.464634966664834","0.424492718584283","0.504777214745385"
"Almost never or never","2009","1-pers.-HH","Male","491","0.385562921721078","0.358239657792648","0.412886185649509"
"Almost never or never","2009","1-pers.-HH","Female","840","0.512310022497509","0.488322333516772","0.536297711478246"
"Almost never or never","2009","(Married) couple without C. ","Male","1521","0.45288846280325","0.435884437485667","0.469892488120832"
"Almost never or never","2009","(Married) couple without C. ","Female","1419","0.427249934311113","0.410513586561894","0.443986282060331"
"Almost never or never","2009","Single parent ","Male","79","0.234984500677586","0.185846237690578","0.284122763664594"
"Almost never or never","2009","Single parent ","Female","301","0.465330136142642","0.428458375875655","0.502201896409629"
"Almost never or never","2009","Couple + C. LE 16 ","Male","389","0.281338281798973","0.257623020026231","0.305053543571716"
"Almost never or never","2009","Couple + C. LE 16 ","Female","453","0.290264427109528","0.267014438381674","0.313514415837382"
"Almost never or never","2009","Couple + C. GT 16 ","Male","511","0.27820050367259","0.256867574913074","0.299533432432106"
"Almost never or never","2009","Couple + C. GT 16 ","Female","439","0.294906048347885","0.271483575829951","0.318328520865819"
"Almost never or never","2009","Couple + C. LE and GT 16","Male","168","0.285267812833256","0.248863536104463","0.321672089562049"
"Almost never or never","2009","Couple + C. LE and GT 16","Female","157","0.272273996042931","0.236203078673038","0.308344913412824"
"Several times a year","2009","1-pers.-HH","Male","222","0.187125742390703","0.165231763673693","0.209019721107713"
"Several times a year","2009","1-pers.-HH","Female","191","0.108891233096263","0.0939422419743188","0.123840224218207"
"Several times a year","2009","(Married) couple without C. ","Male","515","0.169737995949619","0.156914238515477","0.182561753383761"
"Several times a year","2009","(Married) couple without C. ","Female","476","0.137921723860856","0.126255594067816","0.149587853653896"
"Several times a year","2009","Single parent ","Male","61","0.247823163618926","0.197785617854901","0.297860709382951"
"Several times a year","2009","Single parent ","Female","141","0.174821711846149","0.146745273841337","0.20289814985096"
"Several times a year","2009","Couple + C. LE 16 ","Male","335","0.233810195025761","0.211487267037807","0.256133123013715"
"Several times a year","2009","Couple + C. LE 16 ","Female","312","0.20767178559828","0.186893062204612","0.228450508991947"
"Several times a year","2009","Couple + C. GT 16 ","Male","389","0.236133608251882","0.215915019314667","0.256352197189098"
"Several times a year","2009","Couple + C. GT 16 ","Female","262","0.205965993164291","0.185193686998434","0.226738299330147"
"Several times a year","2009","Couple + C. LE and GT 16","Male","124","0.217027157152776","0.183792994513191","0.25026131979236"
"Several times a year","2009","Couple + C. LE and GT 16","Female","122","0.216214497996325","0.182855639835913","0.249573356156738"
"At least once a month","2009","1-pers.-HH","Male","96","0.0855903983056551","0.0698857161660533","0.101295080445257"
"At least once a month","2009","1-pers.-HH","Female","88","0.0542884088714949","0.0434145678185096","0.0651622499244802"
"At least once a month","2009","(Married) couple without C. ","Male","198","0.0627188449737058","0.0544365223012602","0.0710011676461515"
"At least once a month","2009","(Married) couple without C. ","Female","206","0.0638433061819039","0.0555720956929153","0.0721145166708925"
"At least once a month","2009","Single parent ","Male","23","","",""
"At least once a month","2009","Single parent ","Female","50","0.0721443598766435","0.0530189026412737","0.0912698171120133"
"At least once a month","2009","Couple + C. LE 16 ","Male","134","0.0989528704358842","0.08320437010619","0.114701370765578"
"At least once a month","2009","Couple + C. LE 16 ","Female","126","0.0856534097212345","0.071318158587069","0.0999886608553999"
"At least once a month","2009","Couple + C. GT 16 ","Male","176","0.10502925702243","0.0904336283640381","0.119624885680822"
"At least once a month","2009","Couple + C. GT 16 ","Female","115","0.0973459870342771","0.0821199427477646","0.11257203132079"
"At least once a month","2009","Couple + C. LE and GT 16","Male","60","0.108627340522941","0.0835400604290002","0.133714620616881"
"At least once a month","2009","Couple + C. LE and GT 16","Female","40","0.0752233573248425","0.0538503841641022","0.0965963304855827"
"At lease once a week","2009","1-pers.-HH","Male","410","0.341720937582563","0.315096094688668","0.368345780476458"
"At lease once a week","2009","1-pers.-HH","Female","549","0.324510335534733","0.302041855765737","0.34697881530373"
"At lease once a week","2009","(Married) couple without C. ","Male","1058","0.314654696273425","0.298791525217335","0.330517867329515"
"At lease once a week","2009","(Married) couple without C. ","Female","1255","0.370985035646127","0.354641508088838","0.387328563203416"
"At lease once a week","2009","Single parent ","Male","123","0.427656850266716","0.370319048930679","0.484994651602753"
"At lease once a week","2009","Single parent ","Female","211","0.287703792134566","0.254240124529093","0.321167459740039"
"At lease once a week","2009","Couple + C. LE 16 ","Male","523","0.385898652739381","0.360223803153732","0.41157350232503"
"At lease once a week","2009","Couple + C. LE 16 ","Female","573","0.416410377570958","0.391158591287902","0.441662163854015"
"At lease once a week","2009","Couple + C. GT 16 ","Male","619","0.380636631053097","0.357521769939505","0.403751492166689"
"At lease once a week","2009","Couple + C. GT 16 ","Female","640","0.401781971453548","0.376599846482326","0.426964096424769"
"At lease once a week","2009","Couple + C. LE and GT 16","Male","239","0.389077689491027","0.349771086932897","0.428384292049158"
"At lease once a week","2009","Couple + C. LE and GT 16","Female","266","0.436288148635901","0.396101161425529","0.476475135846274"
"Almost never or never","2010","1-pers.-HH","Male","","","",""
"Almost never or never","2010","1-pers.-HH","Female","","","",""
"Almost never or never","2010","(Married) couple without C. ","Male","","","",""
"Almost never or never","2010","(Married) couple without C. ","Female","","","",""
"Almost never or never","2010","Single parent ","Male","","","",""
"Almost never or never","2010","Single parent ","Female","","","",""
"Almost never or never","2010","Couple + C. LE 16 ","Male","","","",""
"Almost never or never","2010","Couple + C. LE 16 ","Female","","","",""
"Almost never or never","2010","Couple + C. GT 16 ","Male","","","",""
"Almost never or never","2010","Couple + C. GT 16 ","Female","","","",""
"Almost never or never","2010","Couple + C. LE and GT 16","Male","","","",""
"Almost never or never","2010","Couple + C. LE and GT 16","Female","","","",""
"Several times a year","2010","1-pers.-HH","Male","","","",""
"Several times a year","2010","1-pers.-HH","Female","","","",""
"Several times a year","2010","(Married) couple without C. ","Male","","","",""
"Several times a year","2010","(Married) couple without C. ","Female","","","",""
"Several times a year","2010","Single parent ","Male","","","",""
"Several times a year","2010","Single parent ","Female","","","",""
"Several times a year","2010","Couple + C. LE 16 ","Male","","","",""
"Several times a year","2010","Couple + C. LE 16 ","Female","","","",""
"Several times a year","2010","Couple + C. GT 16 ","Male","","","",""
"Several times a year","2010","Couple + C. GT 16 ","Female","","","",""
"Several times a year","2010","Couple + C. LE and GT 16","Male","","","",""
"Several times a year","2010","Couple + C. LE and GT 16","Female","","","",""
"At least once a month","2010","1-pers.-HH","Male","","","",""
"At least once a month","2010","1-pers.-HH","Female","","","",""
"At least once a month","2010","(Married) couple without C. ","Male","","","",""
