"m11104","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"At lease once a week","2008","Single parent ","West Germany","290","0.358267060713315","0.325102753880371","0.391431367546259"
"At lease once a week","2008","Single parent ","East Germany","97","0.306215347138439","0.25241942482097","0.360011269455908"
"At lease once a week","2008","Couple + C. LE 16 ","West Germany","1108","0.431853030580147","0.41277294146216","0.450933119698134"
"At lease once a week","2008","Couple + C. LE 16 ","East Germany","206","0.310830597894871","0.274101687130021","0.347559508659722"
"At lease once a week","2008","Couple + C. GT 16 ","West Germany","1135","0.421869805361757","0.402225992086662","0.441513618636852"
"At lease once a week","2008","Couple + C. GT 16 ","East Germany","339","0.381352308708445","0.350101663296101","0.412602954120789"
"At lease once a week","2008","Couple + C. LE and GT 16","West Germany","466","0.458655298423074","0.427249126291258","0.490061470554889"
"At lease once a week","2008","Couple + C. LE and GT 16","East Germany","93","0.398908478712869","0.336697569709592","0.461119387716147"
"Almost never or never","2009","1-pers.-HH","West Germany","946","0.443747234409127","0.422746582213771","0.464747886604483"
"Almost never or never","2009","1-pers.-HH","East Germany","385","0.502302601263566","0.46620488340563","0.538400319121502"
"Almost never or never","2009","(Married) couple without C. ","West Germany","2025","0.417025875928561","0.403143540714505","0.430908211142617"
"Almost never or never","2009","(Married) couple without C. ","East Germany","915","0.532361289288306","0.509324117596915","0.555398460979697"
"Almost never or never","2009","Single parent ","West Germany","266","0.370394354264349","0.335169761712277","0.40561894681642"
"Almost never or never","2009","Single parent ","East Germany","114","0.507048568760476","0.447080604385819","0.567016533135132"
"Almost never or never","2009","Couple + C. LE 16 ","West Germany","627","0.263297670385537","0.245083359499889","0.281511981271185"
"Almost never or never","2009","Couple + C. LE 16 ","East Germany","215","0.40755805310257","0.368207366040452","0.446908740164688"
"Almost never or never","2009","Couple + C. GT 16 ","West Germany","657","0.28068247960859","0.262390557358969","0.298974401858211"
"Almost never or never","2009","Couple + C. GT 16 ","East Germany","293","0.309969500736183","0.278563024225839","0.341375977246526"
"Almost never or never","2009","Couple + C. LE and GT 16","West Germany","254","0.271656227165886","0.243474334256257","0.299838120075515"
"Almost never or never","2009","Couple + C. LE and GT 16","East Germany","71","0.318234930240548","0.256544566583524","0.379925293897571"
"Several times a year","2009","1-pers.-HH","West Germany","312","0.147412678559919","0.132427369135337","0.1623979879845"
"Several times a year","2009","1-pers.-HH","East Germany","101","0.131044013319544","0.106681514587901","0.155406512051186"
"Several times a year","2009","(Married) couple without C. ","West Germany","683","0.147217829434585","0.13724184765753","0.15719381121164"
"Several times a year","2009","(Married) couple without C. ","East Germany","308","0.180897025952759","0.163124233777243","0.198669818128275"
"Several times a year","2009","Single parent ","West Germany","150","0.202868073547343","0.173535413658136","0.23220073343655"
"Several times a year","2009","Single parent ","East Germany","52","0.169173039435751","0.124204029403505","0.214142049467998"
"Several times a year","2009","Couple + C. LE 16 ","West Germany","492","0.217986468379948","0.200911295213518","0.235061641546377"
"Several times a year","2009","Couple + C. LE 16 ","East Germany","155","0.236875956600176","0.202827867807911","0.270924045392442"
"Several times a year","2009","Couple + C. GT 16 ","West Germany","440","0.216967415830797","0.200187933786593","0.233746897875001"
"Several times a year","2009","Couple + C. GT 16 ","East Germany","211","0.251743930966113","0.222270532266071","0.281217329666154"
"Several times a year","2009","Couple + C. LE and GT 16","West Germany","195","0.214496746257622","0.188490571858187","0.240502920657056"
"Several times a year","2009","Couple + C. LE and GT 16","East Germany","51","0.227721038054594","0.172179907829931","0.283262168279257"
"At least once a month","2009","1-pers.-HH","West Germany","129","0.0670228719299612","0.0564528502922502","0.0775928935676723"
"At least once a month","2009","1-pers.-HH","East Germany","55","0.0744145002227109","0.0554670225959222","0.0933619778494996"
"At least once a month","2009","(Married) couple without C. ","West Germany","308","0.0681723647379768","0.0610761237013112","0.0752686057746424"
"At least once a month","2009","(Married) couple without C. ","East Germany","96","0.0437939604730437","0.0343456631813846","0.0532422577647028"
"At least once a month","2009","Single parent ","West Germany","52","0.0767362357544809","0.0573210015674909","0.0961514699414709"
"At least once a month","2009","Single parent ","East Germany","21","","",""
"At least once a month","2009","Couple + C. LE 16 ","West Germany","204","0.0938199469899246","0.0817613146009918","0.105878579378857"
"At least once a month","2009","Couple + C. LE 16 ","East Germany","56","0.0846706990119933","0.062376599521564","0.106964798502423"
"At least once a month","2009","Couple + C. GT 16 ","West Germany","201","0.0919351661912488","0.0801729099419024","0.103697422440595"
"At least once a month","2009","Couple + C. GT 16 ","East Germany","90","0.149822289134977","0.125585858418394","0.17405871985156"
"At least once a month","2009","Couple + C. LE and GT 16","West Germany","79","0.0923438804065504","0.0740014511700244","0.110686309643076"
"At least once a month","2009","Couple + C. LE and GT 16","East Germany","21","","",""
"At lease once a week","2009","1-pers.-HH","West Germany","763","0.341817215100993","0.32176792101077","0.361866509191217"
"At lease once a week","2009","1-pers.-HH","East Germany","196","0.292238885194179","0.259404665668225","0.325073104720134"
"At lease once a week","2009","(Married) couple without C. ","West Germany","1830","0.367583929898877","0.354009046967671","0.381158812830083"
"At lease once a week","2009","(Married) couple without C. ","East Germany","483","0.242947724285891","0.223146590867898","0.262748857703884"
"At lease once a week","2009","Single parent ","West Germany","254","0.350001336433828","0.315210042949739","0.384792629917916"
"At lease once a week","2009","Single parent ","East Germany","80","0.245225882255414","0.193621793588721","0.296829970922107"
"At lease once a week","2009","Couple + C. LE 16 ","West Germany","923","0.424895914244591","0.404452298046854","0.445339530442328"
"At lease once a week","2009","Couple + C. LE 16 ","East Germany","173","0.270895291285261","0.235305096949787","0.306485485620734"
"At lease once a week","2009","Couple + C. GT 16 ","West Germany","1020","0.410414938369365","0.39038976933056","0.430440107408169"
"At lease once a week","2009","Couple + C. GT 16 ","East Germany","239","0.288464279162727","0.257698355015585","0.319230203309869"
"At lease once a week","2009","Couple + C. LE and GT 16","West Germany","429","0.421503146169942","0.39021765100137","0.452788641338514"
"At lease once a week","2009","Couple + C. LE and GT 16","East Germany","76","0.356844244918832","0.293395437699965","0.420293052137699"
"Almost never or never","2010","1-pers.-HH","West Germany","","","",""
"Almost never or never","2010","1-pers.-HH","East Germany","","","",""
"Almost never or never","2010","(Married) couple without C. ","West Germany","","","",""
"Almost never or never","2010","(Married) couple without C. ","East Germany","","","",""
"Almost never or never","2010","Single parent ","West Germany","","","",""
"Almost never or never","2010","Single parent ","East Germany","","","",""
"Almost never or never","2010","Couple + C. LE 16 ","West Germany","","","",""
"Almost never or never","2010","Couple + C. LE 16 ","East Germany","","","",""
"Almost never or never","2010","Couple + C. GT 16 ","West Germany","","","",""
"Almost never or never","2010","Couple + C. GT 16 ","East Germany","","","",""
"Almost never or never","2010","Couple + C. LE and GT 16","West Germany","","","",""
"Almost never or never","2010","Couple + C. LE and GT 16","East Germany","","","",""
"Several times a year","2010","1-pers.-HH","West Germany","","","",""
"Several times a year","2010","1-pers.-HH","East Germany","","","",""
"Several times a year","2010","(Married) couple without C. ","West Germany","","","",""
"Several times a year","2010","(Married) couple without C. ","East Germany","","","",""
"Several times a year","2010","Single parent ","West Germany","","","",""
"Several times a year","2010","Single parent ","East Germany","","","",""
"Several times a year","2010","Couple + C. LE 16 ","West Germany","","","",""
"Several times a year","2010","Couple + C. LE 16 ","East Germany","","","",""
"Several times a year","2010","Couple + C. GT 16 ","West Germany","","","",""
"Several times a year","2010","Couple + C. GT 16 ","East Germany","","","",""
"Several times a year","2010","Couple + C. LE and GT 16","West Germany","","","",""
"Several times a year","2010","Couple + C. LE and GT 16","East Germany","","","",""
"At least once a month","2010","1-pers.-HH","West Germany","","","",""
"At least once a month","2010","1-pers.-HH","East Germany","","","",""
"At least once a month","2010","(Married) couple without C. ","West Germany","","","",""
"At least once a month","2010","(Married) couple without C. ","East Germany","","","",""
"At least once a month","2010","Single parent ","West Germany","","","",""
"At least once a month","2010","Single parent ","East Germany","","","",""
"At least once a month","2010","Couple + C. LE 16 ","West Germany","","","",""
"At least once a month","2010","Couple + C. LE 16 ","East Germany","","","",""
"At least once a month","2010","Couple + C. GT 16 ","West Germany","","","",""
"At least once a month","2010","Couple + C. GT 16 ","East Germany","","","",""
"At least once a month","2010","Couple + C. LE and GT 16","West Germany","","","",""
"At least once a month","2010","Couple + C. LE and GT 16","East Germany","","","",""
"At lease once a week","2010","1-pers.-HH","West Germany","","","",""
"At lease once a week","2010","1-pers.-HH","East Germany","","","",""
"At lease once a week","2010","(Married) couple without C. ","West Germany","","","",""
"At lease once a week","2010","(Married) couple without C. ","East Germany","","","",""
