"m11104","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"At least once a month","1997","Couple + C. LE and GT 16","no migration background","56","0.0723471088626049","0.0543276733752338","0.090366544349976","3"
"At least once a month","1997","Couple + C. LE and GT 16","direct migration background","8","","","","3"
"At least once a month","1997","Couple + C. LE 16 ","direct migration background","35","0.0488639489978459","0.0319354025183059","0.0657924954773859","3"
"Several times a year","1997","1-pers.-HH","direct migration background","13","","","","2"
"Several times a year","1997","1-pers.-HH","no migration background","169","0.128742963828163","0.109848726914328","0.147637200741997","2"
"Several times a year","1997","1-pers.-HH","indirect migration background","12","","","","2"
"Several times a year","1997","(Married) couple without C. ","no migration background","491","0.163917286392543","0.150415647244404","0.177418925540682","2"
"Several times a year","1997","(Married) couple without C. ","direct migration background","66","0.104627683254386","0.0803586418999171","0.128896724608855","2"
"Several times a year","1997","(Married) couple without C. ","indirect migration background","17","","","","2"
"Several times a year","1997","Single parent ","no migration background","96","0.18839546746404","0.153595031980834","0.223195902947247","2"
"Several times a year","1997","Couple + C. LE 16 ","no migration background","547","0.261279416693521","0.242626400590803","0.279932432796238","2"
"Several times a year","1997","Couple + C. LE 16 ","direct migration background","117","0.212977449506489","0.180828671721554","0.245126227291424","2"
"Several times a year","1997","Single parent ","direct migration background","27","","","","2"
"Several times a year","1997","Single parent ","indirect migration background","7","","","","2"
"Several times a year","1997","Couple + C. LE 16 ","indirect migration background","25","","","","2"
"Several times a year","1997","Couple + C. GT 16 ","no migration background","369","0.206028982080557","0.186797272816913","0.225260691344202","2"
"Several times a year","1997","Couple + C. GT 16 ","direct migration background","59","0.138991636089538","0.107782976914247","0.170200295264829","2"
"Several times a year","1997","Couple + C. GT 16 ","indirect migration background","48","0.245321464365338","0.184139972351126","0.306502956379551","2"
"Several times a year","1997","Couple + C. LE and GT 16","indirect migration background","31","0.315672560128065","0.234193975169596","0.397151145086533","2"
"Several times a year","1997","Couple + C. LE and GT 16","no migration background","190","0.23405275733786","0.204602157193026","0.263503357482694","2"
"Several times a year","1997","Couple + C. LE and GT 16","direct migration background","44","0.181786726450518","0.137322216066453","0.226251236834584","2"
"Almost never or never","1998","(Married) couple without C. ","no migration background","1564","0.452417183724076","0.435825408605264","0.469008958842887","1"
"Almost never or never","1998","1-pers.-HH","no migration background","741","0.527641384315759","0.502402279521709","0.552880489109809","1"
"Almost never or never","1998","1-pers.-HH","direct migration background","116","0.634826139649278","0.566543759802081","0.703108519496475","1"
"Almost never or never","1998","1-pers.-HH","indirect migration background","9","","","","1"
"Almost never or never","1998","(Married) couple without C. ","direct migration background","416","0.607188328774606","0.568208194210788","0.646168463338424","1"
"Almost never or never","1998","(Married) couple without C. ","indirect migration background","16","","","","1"
"Almost never or never","1998","Single parent ","no migration background","197","0.332185920912557","0.293245707308627","0.371126134516486","1"
"Almost never or never","1998","Single parent ","direct migration background","58","0.482429295816637","0.384977671211633","0.579880920421641","1"
"Almost never or never","1998","Single parent ","indirect migration background","7","","","","1"
"Almost never or never","1998","Couple + C. LE 16 ","no migration background","691","0.263405102535598","0.245708656448249","0.281101548622948","1"
"Almost never or never","1998","Couple + C. LE 16 ","direct migration background","342","0.498321248184175","0.458932668306375","0.537709828061974","1"
"Almost never or never","1998","Couple + C. LE 16 ","indirect migration background","41","0.463277932623323","0.358496580710975","0.568059284535672","1"
"Almost never or never","1998","Couple + C. GT 16 ","no migration background","618","0.316585719064547","0.29565964914871","0.337511788980384","1"
"Almost never or never","1998","Couple + C. GT 16 ","direct migration background","294","0.585234473075657","0.540260225640275","0.63020872051104","1"
"Almost never or never","1998","Couple + C. GT 16 ","indirect migration background","33","0.167878304622204","0.115553120488696","0.220203488755712","1"
"Almost never or never","1998","Couple + C. LE and GT 16","no migration background","224","0.224252389877207","0.196537240230203","0.251967539524211","1"
"Almost never or never","1998","Couple + C. LE and GT 16","direct migration background","165","0.57782784978317","0.518361787798606","0.637293911767733","1"
"Almost never or never","1998","Couple + C. LE and GT 16","indirect migration background","31","0.196229698204026","0.123005063292556","0.269454333115496","1"
"At lease once a week","1998","1-pers.-HH","direct migration background","44","0.221239539385498","0.162373512173164","0.280105566597832","4"
"At lease once a week","1998","1-pers.-HH","no migration background","454","0.283367882829384","0.260585872344628","0.30614989331414","4"
"At lease once a week","1998","1-pers.-HH","indirect migration background","21","","","","4"
"At lease once a week","1998","(Married) couple without C. ","no migration background","917","0.266996326128313","0.252249311206683","0.281743341049944","4"
"At lease once a week","1998","(Married) couple without C. ","direct migration background","80","0.195808188937458","0.164135518382917","0.227480859491998","4"
"At lease once a week","1998","(Married) couple without C. ","indirect migration background","34","0.501915289115625","0.394349080116787","0.609481498114464","4"
"At lease once a week","1998","Single parent ","no migration background","203","0.382206553010577","0.342032037656436","0.422381068364718","4"
"At lease once a week","1998","Single parent ","direct migration background","20","","","","4"
"At lease once a week","1998","Single parent ","indirect migration background","20","","","","4"
"At lease once a week","1998","Couple + C. LE 16 ","no migration background","728","0.333244753440588","0.314307172864379","0.352182334016798","4"
"At lease once a week","1998","Couple + C. LE 16 ","indirect migration background","17","","","","4"
"At lease once a week","1998","Couple + C. GT 16 ","no migration background","645","0.370068121424949","0.348346731177514","0.391789511672385","4"
"At lease once a week","1998","Couple + C. GT 16 ","direct migration background","71","0.177999290794816","0.143081813419484","0.212916768170149","4"
"At lease once a week","1998","Couple + C. LE 16 ","direct migration background","88","0.182041767625833","0.151643148757692","0.212440386493974","4"
"At lease once a week","1998","Couple + C. GT 16 ","indirect migration background","82","0.460295253076163","0.390517589686698","0.530072916465629","4"
