"m11104","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"At lease once a week","1991","vocational + Abi","Urban Area","","","","","4"
"At lease once a week","1991","vocational + Abi","Rural Area","","","","","4"
"At lease once a week","1991","middle vocational","Urban Area","","","","","4"
"At least once a month","1991","in school","Urban Area","","","","","3"
"At least once a month","1991","in school","Rural Area","","","","","3"
"At least once a month","1991","inadequately","Urban Area","","","","","3"
"At least once a month","1991","inadequately","Rural Area","","","","","3"
"At least once a month","1991","general elemantary","Urban Area","","","","","3"
"At least once a month","1991","general elemantary","Rural Area","","","","","3"
"At least once a month","1991","middle vocational","Urban Area","","","","","3"
"At least once a month","1991","middle vocational","Rural Area","","","","","3"
"At least once a month","1991","vocational + Abi","Urban Area","","","","","3"
"At least once a month","1991","vocational + Abi","Rural Area","","","","","3"
"At least once a month","1991","higher vocational","Urban Area","","","","","3"
"At least once a month","1991","higher vocational","Rural Area","","","","","3"
"At least once a month","1991","higher education","Urban Area","","","","","3"
"At least once a month","1991","higher education","Rural Area","","","","","3"
"Several times a year","1991","inadequately","Urban Area","","","","","2"
"Several times a year","1991","inadequately","Rural Area","","","","","2"
"Several times a year","1991","general elemantary","Urban Area","","","","","2"
"Several times a year","1991","higher vocational","Rural Area","","","","","2"
"Several times a year","1991","higher education","Urban Area","","","","","2"
"Several times a year","1991","higher education","Rural Area","","","","","2"
"Several times a year","1991","in school","Rural Area","","","","","2"
"Several times a year","1991","general elemantary","Rural Area","","","","","2"
"Several times a year","1991","higher vocational","Urban Area","","","","","2"
"Several times a year","1991","in school","Urban Area","","","","","2"
"Several times a year","1991","middle vocational","Urban Area","","","","","2"
"Several times a year","1991","middle vocational","Rural Area","","","","","2"
"Several times a year","1991","vocational + Abi","Urban Area","","","","","2"
"Several times a year","1991","vocational + Abi","Rural Area","","","","","2"
"Almost never or never","1992","in school","Urban Area","20","","","","1"
"Almost never or never","1992","in school","Rural Area","7","","","","1"
"Almost never or never","1992","inadequately","Urban Area","437","0.817835043690066","0.784563872079146","0.851106215300985","1"
"Almost never or never","1992","inadequately","Rural Area","74","0.77519558201847","0.693782261243204","0.856608902793736","1"
"Almost never or never","1992","general elemantary","Urban Area","1255","0.685578281946033","0.664832474097476","0.706324089794589","1"
"Almost never or never","1992","general elemantary","Rural Area","525","0.685669711307343","0.653619479974172","0.717719942640513","1"
"Almost never or never","1992","middle vocational","Urban Area","2203","0.537328571079413","0.522196990192597","0.55246015196623","1"
"Almost never or never","1992","middle vocational","Rural Area","1481","0.603229347564551","0.583586833548077","0.622871861581024","1"
"Almost never or never","1992","vocational + Abi","Urban Area","114","0.326836412410894","0.273669918393558","0.38000290642823","1"
"Almost never or never","1992","vocational + Abi","Rural Area","31","0.415636508855966","0.309611717501443","0.521661300210489","1"
"Almost never or never","1992","higher vocational","Urban Area","209","0.417696030846919","0.373484129516885","0.461907932176952","1"
"Almost never or never","1992","higher vocational","Rural Area","161","0.535275210376536","0.476751416161842","0.593799004591231","1"
"Almost never or never","1992","higher education","Urban Area","393","0.367154812102601","0.337248960513092","0.397060663692111","1"
"Almost never or never","1992","higher education","Rural Area","324","0.504304499524338","0.464789275991488","0.543819723057188","1"
"At lease once a week","1992","inadequately","Rural Area","13","","","","4"
"At lease once a week","1992","higher vocational","Rural Area","50","0.212165492742158","0.164192052432407","0.26013893305191","4"
"At lease once a week","1992","higher education","Urban Area","314","0.341082895401146","0.311670649951623","0.370495140850669","4"
"At lease once a week","1992","higher education","Rural Area","124","0.260768695676663","0.226068778726637","0.295468612626688","4"
"At lease once a week","1992","general elemantary","Urban Area","331","0.161371873556165","0.144934054717266","0.177809692395065","4"
"At lease once a week","1992","inadequately","Urban Area","33","0.0798589447968552","0.0564925447660087","0.103225344827702","4"
"At lease once a week","1992","in school","Rural Area","32","0.648264537439969","0.524300739366215","0.772228335513723","4"
"At lease once a week","1992","higher vocational","Urban Area","126","0.293374603255513","0.252557702871742","0.334191503639284","4"
"At lease once a week","1992","general elemantary","Rural Area","127","0.158227298479519","0.133032047117516","0.183422549841523","4"
"At lease once a week","1992","in school","Urban Area","85","0.66792735251205","0.586339730928317","0.749514974095783","4"
"At lease once a week","1992","middle vocational","Rural Area","383","0.180871289929615","0.165417074505812","0.196325505353418","4"
"At lease once a week","1992","vocational + Abi","Urban Area","98","0.365953278108302","0.311354119702016","0.420552436514588","4"
"At lease once a week","1992","vocational + Abi","Rural Area","20","","","","4"
"At lease once a week","1992","middle vocational","Urban Area","999","0.240740461845085","0.227765751565724","0.253715172124447","4"
"At least once a month","1992","in school","Urban Area","7","","","","3"
"At least once a month","1992","in school","Rural Area","5","","","","3"
"At least once a month","1992","inadequately","Urban Area","16","","","","3"
"At least once a month","1992","inadequately","Rural Area","2","","","","3"
"At least once a month","1992","general elemantary","Urban Area","101","0.045286443321546","0.0359953631247814","0.0545775235183106","3"
"At least once a month","1992","general elemantary","Rural Area","40","0.0356656512270917","0.0228624235834573","0.0484688788707261","3"
"At least once a month","1992","middle vocational","Urban Area","269","0.0642750500267032","0.0568324734371532","0.0717176266162532","3"
"At least once a month","1992","middle vocational","Rural Area","108","0.0455871884541689","0.0372123660876762","0.0539620108206616","3"
"At least once a month","1992","vocational + Abi","Urban Area","30","0.0972581008011753","0.0636721854420919","0.130844016160259","3"
"At least once a month","1992","vocational + Abi","Rural Area","7","","","","3"
"At least once a month","1992","higher vocational","Urban Area","38","0.0793241561710373","0.055097680089149","0.103550632252926","3"
"At least once a month","1992","higher vocational","Rural Area","16","","","","3"
"At least once a month","1992","higher education","Urban Area","75","0.0893066679275655","0.0716132864285132","0.107000049426618","3"
"At least once a month","1992","higher education","Rural Area","28","","","","3"
"Several times a year","1992","higher education","Rural Area","139","0.175844479009664","0.145757437310628","0.2059315207087","2"
"Several times a year","1992","inadequately","Urban Area","31","0.0566680349228266","0.0367381784379657","0.0765978914076875","2"
"Several times a year","1992","higher education","Urban Area","216","0.202455624568687","0.177525458469759","0.227385790667615","2"
"Several times a year","1992","higher vocational","Rural Area","52","0.165761770628476","0.122126947310199","0.209396593946753","2"
"Several times a year","1992","inadequately","Rural Area","12","","","","2"
"Several times a year","1992","general elemantary","Urban Area","237","0.107763401176256","0.0939079325599158","0.121618869792596","2"
"Several times a year","1992","in school","Rural Area","13","","","","2"
"Several times a year","1992","general elemantary","Rural Area","114","0.120437338986046","0.0979677805412526","0.14290689743084","2"
"Several times a year","1992","in school","Urban Area","16","","","","2"
"Several times a year","1992","middle vocational","Urban Area","700","0.157655917048798","0.146596610446198","0.168715223651399","2"
"Several times a year","1992","higher vocational","Urban Area","105","0.209605209726531","0.173116608632319","0.246093810820744","2"
"Several times a year","1992","middle vocational","Rural Area","411","0.170312174051665","0.155219497144192","0.185404850959138","2"
