"m11104","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Almost never or never","1988","Part Time","Couple + C. LE and GT 16","124","0.473250074317422","0.409684568831854","0.536815579802991","1"
"Almost never or never","1988","Not Working","1-pers.-HH","416","0.826860994664216","0.794214470288453","0.859507519039979","1"
"Almost never or never","1988","Not Working","(Married) couple without C. ","733","0.782547714041812","0.756162981435564","0.80893244664806","1"
"Almost never or never","1988","Not Working","Single parent ","94","0.572789964067248","0.498863098850546","0.64671682928395","1"
"Almost never or never","1988","Not Working","Couple + C. LE 16 ","350","0.523490020397885","0.482343787578896","0.564636253216874","1"
"Almost never or never","1988","Not Working","Couple + C. GT 16 ","385","0.538444334168572","0.50182667793779","0.575061990399353","1"
"Almost never or never","1988","Not Working","Couple + C. LE and GT 16","201","0.482644992289968","0.43138129924403","0.533908685335907","1"
"At lease once a week","1988","Full Time","1-pers.-HH","135","0.369855163613812","0.323685205567073","0.416025121660552","4"
"At lease once a week","1988","Full Time","(Married) couple without C. ","287","0.311457536523229","0.282654501440182","0.340260571606276","4"
"At lease once a week","1988","Full Time","Couple + C. LE and GT 16","117","0.280848402134598","0.240643993741289","0.321052810527907","4"
"At lease once a week","1988","Part Time","(Married) couple without C. ","86","0.27059806623488","0.222737272843934","0.318458859625826","4"
"At lease once a week","1988","Part Time","Single parent ","37","0.267193196729518","0.19170682182171","0.342679571637326","4"
"At lease once a week","1988","Part Time","Couple + C. LE 16 ","131","0.294255436881452","0.254069820406208","0.334441053356696","4"
"At lease once a week","1988","Full Time","Single parent ","56","0.278937690646181","0.217545778753351","0.34032960253901","4"
"At lease once a week","1988","Full Time","Couple + C. LE 16 ","264","0.262062833108322","0.236679663860471","0.287446002356173","4"
"At lease once a week","1988","Full Time","Couple + C. GT 16 ","274","0.273620033385102","0.246641631388342","0.300598435381861","4"
"At lease once a week","1988","Part Time","1-pers.-HH","36","0.308154216308225","0.225195252906358","0.391113179710092","4"
"At lease once a week","1988","Part Time","Couple + C. GT 16 ","127","0.317286985877346","0.272775851128015","0.361798120626676","4"
"At lease once a week","1988","Part Time","Couple + C. LE and GT 16","69","0.330017616636799","0.270152453338618","0.389882779934979","4"
"At lease once a week","1988","Not Working","1-pers.-HH","61","0.1043610370098","0.0779820008993372","0.130740073120263","4"
"At lease once a week","1988","Not Working","(Married) couple without C. ","139","0.151726041071548","0.12877970101648","0.174672381126615","4"
"At lease once a week","1988","Not Working","Single parent ","49","0.241269665741437","0.177328735153264","0.305210596329611","4"
"At lease once a week","1988","Not Working","Couple + C. LE 16 ","103","0.231814852922583","0.197049754942525","0.26657995090264","4"
"At lease once a week","1988","Not Working","Couple + C. GT 16 ","216","0.291637307073637","0.258251838654165","0.325022775493108","4"
"At lease once a week","1988","Not Working","Couple + C. LE and GT 16","107","0.359186584167373","0.309968182061265","0.40840498627348","4"
"At least once a month","1988","Part Time","Couple + C. LE and GT 16","14","","","","3"
"At least once a month","1988","Full Time","1-pers.-HH","23","","","","3"
"At least once a month","1988","Full Time","(Married) couple without C. ","64","0.0687005105483127","0.0529679963821763","0.0844330247144491","3"
"At least once a month","1988","Full Time","Single parent ","18","","","","3"
"At least once a month","1988","Full Time","Couple + C. LE 16 ","81","0.0813541283023689","0.0655744807325517","0.0971337758721861","3"
"At least once a month","1988","Part Time","Single parent ","9","","","","3"
"At least once a month","1988","Full Time","Couple + C. GT 16 ","74","0.0777509420494276","0.0615463804172732","0.093955503681582","3"
"At least once a month","1988","Full Time","Couple + C. LE and GT 16","23","","","","3"
"At least once a month","1988","Part Time","1-pers.-HH","12","","","","3"
"At least once a month","1988","Part Time","(Married) couple without C. ","11","","","","3"
"At least once a month","1988","Part Time","Couple + C. LE 16 ","26","","","","3"
"At least once a month","1988","Part Time","Couple + C. GT 16 ","24","","","","3"
"At least once a month","1988","Not Working","1-pers.-HH","15","","","","3"
"At least once a month","1988","Not Working","(Married) couple without C. ","16","","","","3"
"At least once a month","1988","Not Working","Single parent ","2","","","","3"
"At least once a month","1988","Not Working","Couple + C. LE 16 ","28","","","","3"
"At least once a month","1988","Not Working","Couple + C. GT 16 ","39","0.0584748843236562","0.0412399856431381","0.0757097830041742","3"
"At least once a month","1988","Not Working","Couple + C. LE and GT 16","16","","","","3"
"Several times a year","1988","Full Time","1-pers.-HH","63","0.156691288483225","0.121926534126378","0.191456042840072","2"
"Several times a year","1988","Full Time","Single parent ","33","0.159962491659722","0.109782616133211","0.210142367186233","2"
"Several times a year","1988","Full Time","Couple + C. LE 16 ","215","0.206290980344608","0.182934671194166","0.229647289495051","2"
"Several times a year","1988","Part Time","(Married) couple without C. ","42","0.126609141108043","0.0907853992689291","0.162432882947157","2"
"Several times a year","1988","Part Time","Couple + C. GT 16 ","62","0.151057379918689","0.116809508185109","0.185305251652269","2"
"Several times a year","1988","Part Time","Couple + C. LE and GT 16","30","0.146115173123735","0.101145345307583","0.191085000939887","2"
"Several times a year","1988","Full Time","(Married) couple without C. ","158","0.170612592341182","0.147215724261968","0.194009460420397","2"
"Several times a year","1988","Full Time","Couple + C. GT 16 ","172","0.179390273834558","0.156172096528713","0.202608451140404","2"
"Several times a year","1988","Part Time","1-pers.-HH","18","","","","2"
"Several times a year","1988","Full Time","Couple + C. LE and GT 16","70","0.18031169805215","0.145919194361203","0.214704201743098","2"
"Several times a year","1988","Part Time","Single parent ","18","","","","2"
"Several times a year","1988","Part Time","Couple + C. LE 16 ","79","0.165509280738049","0.132737008960906","0.198281552515192","2"
"Several times a year","1988","Not Working","Single parent ","27","","","","2"
"Several times a year","1988","Not Working","Couple + C. LE 16 ","85","0.184820768047338","0.152843466368575","0.216798069726101","2"
"Several times a year","1988","Not Working","Couple + C. GT 16 ","72","0.111443474434136","0.0883293234248826","0.134557625443389","2"
"Several times a year","1988","Not Working","Couple + C. LE and GT 16","41","0.106084583519259","0.0744926642994507","0.137676502739067","2"
"Several times a year","1988","Not Working","1-pers.-HH","24","","","","2"
"Several times a year","1988","Not Working","(Married) couple without C. ","51","0.050641451084884","0.0366170766500235","0.0646658255197446","2"
"Almost never or never","1989","Full Time","1-pers.-HH","","","","","1"
"Almost never or never","1989","Full Time","(Married) couple without C. ","","","","","1"
"Almost never or never","1989","Full Time","Single parent ","","","","","1"
"Almost never or never","1989","Full Time","Couple + C. LE 16 ","","","","","1"
"Almost never or never","1989","Full Time","Couple + C. GT 16 ","","","","","1"
"Almost never or never","1989","Full Time","Couple + C. LE and GT 16","","","","","1"
"Almost never or never","1989","Part Time","1-pers.-HH","","","","","1"
"Almost never or never","1989","Part Time","(Married) couple without C. ","","","","","1"
"Almost never or never","1989","Part Time","Single parent ","","","","","1"
"Almost never or never","1989","Part Time","Couple + C. LE 16 ","","","","","1"
"Almost never or never","1989","Part Time","Couple + C. GT 16 ","","","","","1"
"Almost never or never","1989","Part Time","Couple + C. LE and GT 16","","","","","1"
"Almost never or never","1989","Not Working","1-pers.-HH","","","","","1"
"Almost never or never","1989","Not Working","(Married) couple without C. ","","","","","1"
"Almost never or never","1989","Not Working","Single parent ","","","","","1"
"Almost never or never","1989","Not Working","Couple + C. LE 16 ","","","","","1"
"Almost never or never","1989","Not Working","Couple + C. GT 16 ","","","","","1"
"Almost never or never","1989","Not Working","Couple + C. LE and GT 16","","","","","1"
"At lease once a week","1989","Full Time","(Married) couple without C. ","","","","","4"
"At lease once a week","1989","Part Time","Single parent ","","","","","4"
"At lease once a week","1989","Part Time","Couple + C. LE 16 ","","","","","4"
"At lease once a week","1989","Full Time","1-pers.-HH","","","","","4"
"At lease once a week","1989","Full Time","Single parent ","","","","","4"
"At lease once a week","1989","Full Time","Couple + C. LE 16 ","","","","","4"
"At lease once a week","1989","Full Time","Couple + C. GT 16 ","","","","","4"
"At lease once a week","1989","Full Time","Couple + C. LE and GT 16","","","","","4"
"At lease once a week","1989","Part Time","1-pers.-HH","","","","","4"
"At lease once a week","1989","Part Time","(Married) couple without C. ","","","","","4"
"At lease once a week","1989","Part Time","Couple + C. GT 16 ","","","","","4"
"At lease once a week","1989","Part Time","Couple + C. LE and GT 16","","","","","4"
"At lease once a week","1989","Not Working","1-pers.-HH","","","","","4"
"At lease once a week","1989","Not Working","(Married) couple without C. ","","","","","4"
"At lease once a week","1989","Not Working","Single parent ","","","","","4"
"At lease once a week","1989","Not Working","Couple + C. LE 16 ","","","","","4"
"At lease once a week","1989","Not Working","Couple + C. GT 16 ","","","","","4"
"At lease once a week","1989","Not Working","Couple + C. LE and GT 16","","","","","4"
"At least once a month","1989","Full Time","1-pers.-HH","","","","","3"
"At least once a month","1989","Full Time","(Married) couple without C. ","","","","","3"
"At least once a month","1989","Full Time","Single parent ","","","","","3"
"At least once a month","1989","Full Time","Couple + C. LE 16 ","","","","","3"
"At least once a month","1989","Part Time","Single parent ","","","","","3"
"At least once a month","1989","Part Time","Couple + C. LE and GT 16","","","","","3"
"At least once a month","1989","Not Working","1-pers.-HH","","","","","3"
"At least once a month","1989","Not Working","(Married) couple without C. ","","","","","3"
"At least once a month","1989","Not Working","Single parent ","","","","","3"
"At least once a month","1989","Not Working","Couple + C. LE 16 ","","","","","3"
"At least once a month","1989","Not Working","Couple + C. GT 16 ","","","","","3"
"At least once a month","1989","Not Working","Couple + C. LE and GT 16","","","","","3"
"At least once a month","1989","Full Time","Couple + C. GT 16 ","","","","","3"
"At least once a month","1989","Full Time","Couple + C. LE and GT 16","","","","","3"
"At least once a month","1989","Part Time","1-pers.-HH","","","","","3"
"At least once a month","1989","Part Time","(Married) couple without C. ","","","","","3"
"At least once a month","1989","Part Time","Couple + C. LE 16 ","","","","","3"
