"m11104","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Almost never or never","2009","general elemantary","West Germany","902","0.58595012921552","0.561301540111517","0.610598718319523"
"Almost never or never","2009","general elemantary","East Germany","164","0.724888959486085","0.671020335771679","0.778757583200491"
"Almost never or never","2009","middle vocational","West Germany","2680","0.397630023758448","0.385883170633012","0.409376876883884"
"Almost never or never","2009","middle vocational","East Germany","1264","0.536528410037622","0.516544732002637","0.556512088072607"
"Almost never or never","2009","vocational + Abi","West Germany","217","0.263841030719406","0.234196046924309","0.293486014514504"
"Almost never or never","2009","vocational + Abi","East Germany","41","0.287544821241315","0.215825870926608","0.359263771556021"
"Almost never or never","2009","higher vocational","West Germany","314","0.319900679340037","0.290379579121195","0.349421779558878"
"Almost never or never","2009","higher vocational","East Germany","172","0.410778090061974","0.360716548873651","0.460839631250298"
"Almost never or never","2009","higher education","West Germany","587","0.205999391865797","0.191091076419715","0.220907707311879"
"Almost never or never","2009","higher education","East Germany","349","0.309936273015883","0.283802863124428","0.336069682907338"
"Several times a year","2009","in school","West Germany","37","0.11547916885841","0.0763289705933507","0.154629367123469"
"Several times a year","2009","in school","East Germany","12","","",""
"Several times a year","2009","inadequately","West Germany","22","","",""
"Several times a year","2009","inadequately","East Germany","3","","",""
"Several times a year","2009","general elemantary","West Germany","212","0.146402983858987","0.128712617808047","0.164093349909927"
"Several times a year","2009","general elemantary","East Germany","33","0.0892176417160475","0.0548318678964126","0.123603415535682"
"Several times a year","2009","middle vocational","West Germany","1174","0.176812602954674","0.16765553871997","0.185969667189378"
"Several times a year","2009","middle vocational","East Germany","472","0.192423510629236","0.17662600918416","0.208221012074313"
"Several times a year","2009","vocational + Abi","West Germany","174","0.199651972086014","0.172763229864021","0.226540714308007"
"Several times a year","2009","vocational + Abi","East Germany","33","0.200606262784897","0.137152849300129","0.264059676269666"
"Several times a year","2009","higher vocational","West Germany","211","0.230166279371833","0.203524814461224","0.256807744282442"
"Several times a year","2009","higher vocational","East Germany","75","0.213324113644196","0.171639188092897","0.255009039195496"
"Several times a year","2009","higher education","West Germany","429","0.157903283940996","0.144461350062987","0.171345217819005"
"Several times a year","2009","higher education","East Germany","251","0.181400965222252","0.159625337246174","0.20317659319833"
"At least once a month","2009","in school","West Germany","21","","",""
"At least once a month","2009","in school","East Germany","8","","",""
"At least once a month","2009","inadequately","West Germany","4","","",""
"At least once a month","2009","inadequately","East Germany","1","","",""
"At least once a month","2009","general elemantary","West Germany","85","0.0489839315931922","0.0381831257649725","0.0597847374214119"
"At least once a month","2009","general elemantary","East Germany","20","","",""
"At least once a month","2009","middle vocational","West Germany","461","0.0757340897547326","0.0693837864588633","0.0820843930506019"
"At least once a month","2009","middle vocational","East Germany","153","0.0643442915873566","0.0545114158451334","0.0741771673295797"
"At least once a month","2009","vocational + Abi","West Germany","85","0.0907035628057672","0.0713856961579326","0.110021429453602"
"At least once a month","2009","vocational + Abi","East Germany","24","","",""
"At least once a month","2009","higher vocational","West Germany","57","0.0745065851589993","0.0578869003413594","0.0911262699766391"
"At least once a month","2009","higher vocational","East Germany","23","","",""
"At least once a month","2009","higher education","West Germany","254","0.101760913091701","0.0906161290045295","0.112905697178873"
"At least once a month","2009","higher education","East Germany","103","0.0863879762076628","0.070512643688677","0.102263308726649"
"At lease once a week","2009","in school","West Germany","180","0.72513350879933","0.67044475906169","0.77982225853697"
"At lease once a week","2009","in school","East Germany","27","","",""
"At lease once a week","2009","inadequately","West Germany","12","","",""
"At lease once a week","2009","inadequately","East Germany","2","","",""
"At lease once a week","2009","general elemantary","West Germany","335","0.218662955332301","0.197978588764435","0.239347321900166"
"At lease once a week","2009","general elemantary","East Germany","47","0.129169439120154","0.0887125164509121","0.169626361789395"
"At lease once a week","2009","middle vocational","West Germany","2353","0.349823283532145","0.338376318456057","0.361270248608233"
"At lease once a week","2009","middle vocational","East Germany","503","0.206703787745785","0.19047599654272","0.222931578948851"
"At lease once a week","2009","vocational + Abi","West Germany","373","0.445803434388812","0.412368700889044","0.479238167888581"
"At lease once a week","2009","vocational + Abi","East Germany","55","0.358419979061386","0.282435673909008","0.434404284213764"
"At lease once a week","2009","higher vocational","West Germany","377","0.375426456129131","0.344779099895736","0.406073812362526"
"At lease once a week","2009","higher vocational","East Germany","101","0.286873549041942","0.240848987264818","0.332898110819065"
"At lease once a week","2009","higher education","West Germany","1557","0.534336411101506","0.515948655961628","0.552724166241385"
"At lease once a week","2009","higher education","East Germany","500","0.422274785554203","0.394363906578607","0.450185664529799"
"Almost never or never","2010","in school","West Germany","","","",""
"Almost never or never","2010","in school","East Germany","","","",""
"Almost never or never","2010","inadequately","West Germany","","","",""
"Almost never or never","2010","inadequately","East Germany","","","",""
"Almost never or never","2010","general elemantary","West Germany","","","",""
"Almost never or never","2010","general elemantary","East Germany","","","",""
