"m11104","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Almost never or never","1986","Lower Saxony","Part Time","91","0.464234402901685","0.393321157319539","0.535147648483832"
"Almost never or never","1986","Lower Saxony","Not Working","295","0.693202888114914","0.651059932534957","0.735345843694871"
"Almost never or never","1986","Bremen","Full Time","16","","",""
"Almost never or never","1986","Bremen","Part Time","13","","",""
"Almost never or never","1986","Bremen","Not Working","46","0.743612125419723","0.631240654246328","0.855983596593119"
"Almost never or never","1986","North Rhine-Westphalia","Full Time","659","0.472054394964973","0.444412795625039","0.499695994304906"
"Almost never or never","1986","North Rhine-Westphalia","Part Time","218","0.478249180596793","0.431837555790591","0.524660805402995"
"Almost never or never","1986","North Rhine-Westphalia","Not Working","755","0.690948023675132","0.664158596470848","0.717737450879417"
"Almost never or never","1986","Hesse","Full Time","278","0.513178220817333","0.468181793948135","0.558174647686532"
"Almost never or never","1986","Hesse","Part Time","113","0.505989728012475","0.434522324128664","0.577457131896287"
"Almost never or never","1986","Hesse","Not Working","263","0.731337154278487","0.686651840163485","0.776022468393488"
"Almost never or never","1986","Rhineland-Palatinate,Saarland","Full Time","181","0.467201155105974","0.414401070038978","0.520001240172969"
"Almost never or never","1986","Rhineland-Palatinate,Saarland","Part Time","69","0.625140751863538","0.534676963936354","0.715604539790721"
"Almost never or never","1986","Rhineland-Palatinate,Saarland","Not Working","243","0.809781636149526","0.766301979583288","0.853261292715764"
"Almost never or never","1986","Baden-Württemberg","Full Time","568","0.505906110777715","0.474949462401406","0.536862759154023"
"Almost never or never","1986","Baden-Württemberg","Part Time","187","0.483715170002977","0.431435351786391","0.535994988219564"
"Almost never or never","1986","Baden-Württemberg","Not Working","443","0.724541986379146","0.689794714470441","0.759289258287852"
"Almost never or never","1986","Bavaria","Full Time","381","0.412344412027079","0.379055474063098","0.445633349991059"
"Almost never or never","1986","Bavaria","Part Time","163","0.458385728718898","0.405423137365378","0.511348320072418"
"Almost never or never","1986","Bavaria","Not Working","396","0.740550846901832","0.704939354955089","0.776162338848576"
"Almost never or never","1986","Berlin","Full Time","87","0.495729271351964","0.420348791075546","0.571109751628383"
"Almost never or never","1986","Berlin","Part Time","44","0.606939355957599","0.493328103614401","0.720550608300797"
"Almost never or never","1986","Berlin","Not Working","83","0.827822090438976","0.75727014894282","0.898374031935132"
"Almost never or never","1986","Brandenburg","Full Time","","","",""
"Almost never or never","1986","Brandenburg","Part Time","","","",""
"Almost never or never","1986","Brandenburg","Not Working","","","",""
"Almost never or never","1986","Mecklenburg-Western Pomerania","Full Time","","","",""
"Almost never or never","1986","Mecklenburg-Western Pomerania","Part Time","","","",""
"Almost never or never","1986","Mecklenburg-Western Pomerania","Not Working","","","",""
"Almost never or never","1986","Saxony","Full Time","","","",""
"Almost never or never","1986","Saxony","Part Time","","","",""
"Almost never or never","1986","Saxony","Not Working","","","",""
"Almost never or never","1986","Saxony-Anhalt","Full Time","","","",""
"Almost never or never","1986","Saxony-Anhalt","Part Time","","","",""
"Almost never or never","1986","Saxony-Anhalt","Not Working","","","",""
"Almost never or never","1986","Thuringia","Full Time","","","",""
"Almost never or never","1986","Thuringia","Part Time","","","",""
"Almost never or never","1986","Thuringia","Not Working","","","",""
"Several times a year","1986","Schleswig-Holstein","Full Time","23","","",""
"Several times a year","1986","Schleswig-Holstein","Part Time","11","","",""
"Several times a year","1986","Schleswig-Holstein","Not Working","9","","",""
"Several times a year","1986","Hamburg","Full Time","13","","",""
"Several times a year","1986","Hamburg","Part Time","6","","",""
"Several times a year","1986","Hamburg","Not Working","8","","",""
"Several times a year","1986","Lower Saxony","Full Time","77","0.167642490189628","0.133167287924738","0.202117692454519"
"Several times a year","1986","Lower Saxony","Part Time","25","","",""
"Several times a year","1986","Lower Saxony","Not Working","34","0.0612085506582147","0.03930271698271","0.0831143843337195"
"Several times a year","1986","Bremen","Full Time","8","","",""
"Several times a year","1986","Bremen","Part Time","2","","",""
"Several times a year","1986","Bremen","Not Working","3","","",""
"Several times a year","1986","North Rhine-Westphalia","Full Time","176","0.152186948531294","0.132298023576427","0.172075873486161"
"Several times a year","1986","North Rhine-Westphalia","Part Time","63","0.138274824897922","0.106202973233455","0.170346676562389"
"Several times a year","1986","North Rhine-Westphalia","Not Working","115","0.0891987490367726","0.0726747117278827","0.105722786345663"
"Several times a year","1986","Hesse","Full Time","57","0.139424630117783","0.10824125444479","0.170608005790776"
"Several times a year","1986","Hesse","Part Time","28","","",""
"Several times a year","1986","Hesse","Not Working","17","","",""
"Several times a year","1986","Rhineland-Palatinate,Saarland","Full Time","45","0.156015915667846","0.117614024577307","0.194417806758384"
"Several times a year","1986","Rhineland-Palatinate,Saarland","Part Time","13","","",""
"Several times a year","1986","Rhineland-Palatinate,Saarland","Not Working","20","","",""
"Several times a year","1986","Baden-Württemberg","Full Time","152","0.183806379558764","0.159824063696352","0.207788695421177"
"Several times a year","1986","Baden-Württemberg","Part Time","55","0.187942640747848","0.147073025576501","0.228812255919195"
"Several times a year","1986","Baden-Württemberg","Not Working","44","0.0619806313345","0.0432265787586324","0.0807346839103675"
"Several times a year","1986","Bavaria","Full Time","144","0.176343764350547","0.150570970677329","0.202116558023765"
"Several times a year","1986","Bavaria","Part Time","51","0.138874591036989","0.102116476132427","0.175632705941551"
"Several times a year","1986","Bavaria","Not Working","39","0.0546397429081375","0.0361751561439751","0.0731043296723"
"Several times a year","1986","Berlin","Full Time","24","","",""
"Several times a year","1986","Berlin","Part Time","10","","",""
"Several times a year","1986","Berlin","Not Working","7","","",""
"Several times a year","1986","Brandenburg","Full Time","","","",""
"Several times a year","1986","Brandenburg","Part Time","","","",""
"Several times a year","1986","Brandenburg","Not Working","","","",""
"Several times a year","1986","Mecklenburg-Western Pomerania","Full Time","","","",""
"Several times a year","1986","Mecklenburg-Western Pomerania","Part Time","","","",""
"Several times a year","1986","Mecklenburg-Western Pomerania","Not Working","","","",""
"Several times a year","1986","Saxony","Full Time","","","",""
"Several times a year","1986","Saxony","Part Time","","","",""
"Several times a year","1986","Saxony","Not Working","","","",""
"Several times a year","1986","Saxony-Anhalt","Full Time","","","",""
"Several times a year","1986","Saxony-Anhalt","Part Time","","","",""
"Several times a year","1986","Saxony-Anhalt","Not Working","","","",""
"Several times a year","1986","Thuringia","Full Time","","","",""
"Several times a year","1986","Thuringia","Part Time","","","",""
"Several times a year","1986","Thuringia","Not Working","","","",""
"At least once a month","1986","Schleswig-Holstein","Full Time","10","","",""
"At least once a month","1986","Schleswig-Holstein","Part Time","4","","",""
"At least once a month","1986","Schleswig-Holstein","Not Working","2","","",""
"At least once a month","1986","Hamburg","Full Time","13","","",""
"At least once a month","1986","Hamburg","Part Time","1","","",""
"At least once a month","1986","Hamburg","Not Working","5","","",""
"At least once a month","1986","Lower Saxony","Full Time","28","","",""
"At least once a month","1986","Lower Saxony","Part Time","14","","",""
"At least once a month","1986","Lower Saxony","Not Working","16","","",""
"At least once a month","1986","Bremen","Full Time","5","","",""
"At least once a month","1986","Bremen","Part Time","","","",""
"At least once a month","1986","Bremen","Not Working","1","","",""
"At least once a month","1986","North Rhine-Westphalia","Full Time","77","0.0666169567073448","0.0528100972755811","0.0804238161391085"
"At least once a month","1986","North Rhine-Westphalia","Part Time","23","","",""
"At least once a month","1986","North Rhine-Westphalia","Not Working","44","0.0325460404066727","0.0222590293011511","0.0428330515121943"
"At least once a month","1986","Hesse","Full Time","25","","",""
"At least once a month","1986","Hesse","Part Time","4","","",""
"At least once a month","1986","Hesse","Not Working","7","","",""
"At least once a month","1986","Rhineland-Palatinate,Saarland","Full Time","28","","",""
"At least once a month","1986","Rhineland-Palatinate,Saarland","Part Time","7","","",""
"At least once a month","1986","Rhineland-Palatinate,Saarland","Not Working","8","","",""
"At least once a month","1986","Baden-Württemberg","Full Time","67","0.0710237053142399","0.0551192716487752","0.0869281389797047"
"At least once a month","1986","Baden-Württemberg","Part Time","20","","",""
"At least once a month","1986","Baden-Württemberg","Not Working","24","","",""
"At least once a month","1986","Bavaria","Full Time","60","0.0750489366247634","0.0572317102656535","0.0928661629838733"
"At least once a month","1986","Bavaria","Part Time","26","","",""
"At least once a month","1986","Bavaria","Not Working","23","","",""
"At least once a month","1986","Berlin","Full Time","19","","",""
"At least once a month","1986","Berlin","Part Time","2","","",""
"At least once a month","1986","Berlin","Not Working","4","","",""
"At least once a month","1986","Brandenburg","Full Time","","","",""
"At least once a month","1986","Brandenburg","Part Time","","","",""
"At least once a month","1986","Brandenburg","Not Working","","","",""
"At least once a month","1986","Mecklenburg-Western Pomerania","Full Time","","","",""
"At least once a month","1986","Mecklenburg-Western Pomerania","Part Time","","","",""
"At least once a month","1986","Mecklenburg-Western Pomerania","Not Working","","","",""
"At least once a month","1986","Saxony","Full Time","","","",""
"At least once a month","1986","Saxony","Part Time","","","",""
"At least once a month","1986","Saxony","Not Working","","","",""
"At least once a month","1986","Saxony-Anhalt","Full Time","","","",""
"At least once a month","1986","Saxony-Anhalt","Part Time","","","",""
"At least once a month","1986","Saxony-Anhalt","Not Working","","","",""
"At least once a month","1986","Thuringia","Full Time","","","",""
"At least once a month","1986","Thuringia","Part Time","","","",""
