"m11104","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Almost never or never","2009","Not Employed","middle vocational","2054","0.581868424238135","0.565596848348765","0.598140000127504","1"
"Almost never or never","2009","Employed","inadequately","43","0.449769562184618","0.334055469868632","0.565483654500603","1"
"Almost never or never","2009","Employed","higher education","499","0.160720477817089","0.147426497578483","0.174014458055695","1"
"Almost never or never","2009","Not Employed","in school","21","","","","1"
"Almost never or never","2009","Employed","general elemantary","324","0.438342653342996","0.402831886783436","0.473853419902557","1"
"Almost never or never","2009","Employed","middle vocational","1890","0.32827683765183","0.315900253248847","0.340653422054813","1"
"Almost never or never","2009","Not Employed","inadequately","81","0.839333700300431","0.766254808964737","0.912412591636125","1"
"Almost never or never","2009","Not Employed","general elemantary","742","0.717209294305304","0.689943197643647","0.744475390966961","1"
"Almost never or never","2009","Employed","vocational + Abi","153","0.193435818420906","0.165316719362348","0.221554917479463","1"
"Almost never or never","2009","Employed","higher vocational","263","0.250068046930899","0.221885224924098","0.278250868937699","1"
"At lease once a week","2009","Not Employed","in school","166","0.718506722190518","0.662758949752195","0.774254494628841","4"
"At lease once a week","2009","Not Employed","inadequately","7","","","","4"
"At lease once a week","2009","Not Employed","general elemantary","172","0.147782440646513","0.126296513134529","0.169268368158496","4"
"At lease once a week","2009","Not Employed","middle vocational","943","0.26655095700963","0.251964969594622","0.281136944424638","4"
"At lease once a week","2009","Not Employed","vocational + Abi","84","0.347991134776523","0.288223782284278","0.407758487268768","4"
"At lease once a week","2009","Not Employed","higher vocational","130","0.314152332735513","0.269917755115488","0.358386910355537","4"
"At lease once a week","2009","Not Employed","higher education","478","0.393028810957204","0.364139102895223","0.421918519019185","4"
"At lease once a week","2009","Employed","in school","41","0.677474820218593","0.559197668375515","0.79575197206167","4"
"At lease once a week","2009","Employed","inadequately","7","","","","4"
"At lease once a week","2009","Employed","general elemantary","210","0.294602388899217","0.261977233897078","0.327227543901356","4"
"At lease once a week","2009","Employed","middle vocational","1913","0.355430910939344","0.342815602886503","0.368046218992185","4"
"At lease once a week","2009","Employed","vocational + Abi","344","0.466245522277072","0.430732176420053","0.501758868134091","4"
"At lease once a week","2009","Employed","higher vocational","348","0.375942978305811","0.34442070186268","0.407465254748943","4"
"At lease once a week","2009","Employed","higher education","1579","0.550420391726063","0.532414415688064","0.568426367764061","4"
"At least once a month","2009","Not Employed","vocational + Abi","26","","","","3"
"At least once a month","2009","Not Employed","higher vocational","10","","","","3"
"At least once a month","2009","Not Employed","higher education","40","0.0439729980868525","0.031845393217718","0.0561006029559869","3"
"At least once a month","2009","Not Employed","middle vocational","163","0.0508156701099015","0.0435707292157302","0.0580606110040728","3"
"At least once a month","2009","Employed","in school","6","","","","3"
"At least once a month","2009","Not Employed","inadequately","1","","","","3"
"At least once a month","2009","Not Employed","general elemantary","43","0.0382651211701802","0.0266507238327016","0.0498795185076588","3"
"At least once a month","2009","Employed","inadequately","4","","","","3"
"At least once a month","2009","Not Employed","in school","23","","","","3"
"At least once a month","2009","Employed","general elemantary","62","0.0660107979220611","0.0482404521539791","0.083781143690143","3"
"At least once a month","2009","Employed","middle vocational","451","0.0874837579325532","0.0800369604694546","0.0949305553956519","3"
"At least once a month","2009","Employed","higher education","317","0.117487105707682","0.105831851763461","0.129142359651903","3"
"At least once a month","2009","Employed","vocational + Abi","83","0.109413476070948","0.087191280993481","0.131635671148416","3"
"At least once a month","2009","Employed","higher vocational","70","0.101471644207081","0.0818207331557004","0.121122555258462","3"
"Several times a year","2009","Not Employed","in school","40","0.107827199402717","0.069379820400065","0.146274578405368","2"
"Several times a year","2009","Not Employed","inadequately","8","","","","2"
"Several times a year","2009","Not Employed","general elemantary","91","0.0967431438780033","0.0788460225867838","0.114640265169223","2"
"Several times a year","2009","Not Employed","middle vocational","370","0.100764948642334","0.090834883540742","0.110695013743926","2"
"Several times a year","2009","Not Employed","vocational + Abi","29","","","","2"
"Several times a year","2009","Not Employed","higher vocational","60","0.13110259265245","0.0989387596799029","0.163266425624998","2"
"Several times a year","2009","Not Employed","higher education","143","0.139695543780458","0.119190330848885","0.16020075671203","2"
"Several times a year","2009","Employed","in school","9","","","","2"
"Several times a year","2009","Employed","inadequately","17","","","","2"
"Several times a year","2009","Employed","general elemantary","154","0.201044159835725","0.172361159497747","0.229727160173704","2"
"Several times a year","2009","Employed","middle vocational","1276","0.228808493476272","0.217737089056487","0.239879897896057","2"
"Several times a year","2009","Employed","vocational + Abi","178","0.230905183231074","0.200905251159077","0.260905115303072","2"
"Several times a year","2009","Employed","higher vocational","226","0.272517330556209","0.243540369545082","0.301494291567335","2"
"Several times a year","2009","Employed","higher education","537","0.171372024749166","0.157731977720683","0.18501207177765","2"
"Almost never or never","2010","Not Employed","vocational + Abi","","","","","1"
"Almost never or never","2010","Not Employed","higher vocational","","","","","1"
"Almost never or never","2010","Not Employed","higher education","","","","","1"
"Almost never or never","2010","Employed","in school","","","","","1"
"Almost never or never","2010","Employed","higher education","","","","","1"
"Almost never or never","2010","Not Employed","middle vocational","","","","","1"
"Almost never or never","2010","Employed","inadequately","","","","","1"
"Almost never or never","2010","Employed","higher vocational","","","","","1"
"Almost never or never","2010","Not Employed","inadequately","","","","","1"
"Almost never or never","2010","Employed","middle vocational","","","","","1"
"Almost never or never","2010","Employed","vocational + Abi","","","","","1"
"Almost never or never","2010","Not Employed","in school","","","","","1"
"Almost never or never","2010","Not Employed","general elemantary","","","","","1"
"Almost never or never","2010","Employed","general elemantary","","","","","1"
"At lease once a week","2010","Not Employed","in school","","","","","4"
"At lease once a week","2010","Not Employed","inadequately","","","","","4"
"At lease once a week","2010","Not Employed","general elemantary","","","","","4"
"At lease once a week","2010","Not Employed","middle vocational","","","","","4"
"At lease once a week","2010","Not Employed","vocational + Abi","","","","","4"
"At lease once a week","2010","Not Employed","higher vocational","","","","","4"
"At lease once a week","2010","Not Employed","higher education","","","","","4"
"At lease once a week","2010","Employed","in school","","","","","4"
"At lease once a week","2010","Employed","inadequately","","","","","4"
"At lease once a week","2010","Employed","general elemantary","","","","","4"
