"m11104","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"At least once a month","1988","Part Time","middle vocational","52","0.0608587823721158","0.0445649810475089","0.0771525836967226"
"At least once a month","1988","Part Time","vocational + Abi","4","","",""
"At least once a month","1988","Part Time","higher vocational","7","","",""
"At least once a month","1988","Part Time","higher education","7","","",""
"At least once a month","1988","Not Working","in school","9","","",""
"At least once a month","1988","Not Working","inadequately","3","","",""
"At least once a month","1988","Not Working","general elemantary","35","0.0230809971010364","0.0145672508831028","0.0315947433189701"
"At least once a month","1988","Not Working","middle vocational","59","0.0362415534712441","0.0267361103944104","0.0457469965480778"
"At least once a month","1988","Not Working","vocational + Abi","3","","",""
"At least once a month","1988","Not Working","higher vocational","6","","",""
"At least once a month","1988","Not Working","higher education","7","","",""
"At lease once a week","1988","Full Time","in school","","","",""
"At lease once a week","1988","Full Time","inadequately","24","","",""
"At lease once a week","1988","Full Time","general elemantary","192","0.220789081377682","0.194385658384543","0.247192504370821"
"At lease once a week","1988","Full Time","middle vocational","636","0.284264124424086","0.266165303165734","0.302362945682439"
"At lease once a week","1988","Full Time","vocational + Abi","49","0.378859737158126","0.299351131034121","0.458368343282131"
"At lease once a week","1988","Full Time","higher vocational","93","0.318828239061136","0.265376311251832","0.372280166870441"
"At lease once a week","1988","Full Time","higher education","185","0.437800832079197","0.390578377962744","0.485023286195649"
"At lease once a week","1988","Part Time","in school","5","","",""
"At lease once a week","1988","Part Time","inadequately","6","","",""
"At lease once a week","1988","Part Time","general elemantary","131","0.227594421692332","0.192991557639812","0.262197285744852"
"At lease once a week","1988","Part Time","middle vocational","246","0.305168015610849","0.27378427223854","0.336551758983159"
"At lease once a week","1988","Part Time","vocational + Abi","14","","",""
"At lease once a week","1988","Part Time","higher vocational","39","0.393810847505387","0.295560474924873","0.492061220085902"
"At lease once a week","1988","Part Time","higher education","61","0.3980945131756","0.318419648049865","0.477769378301334"
"At lease once a week","1988","Not Working","in school","111","0.727023728944741","0.656434389656773","0.797613068232708"
"At lease once a week","1988","Not Working","inadequately","15","","",""
"At lease once a week","1988","Not Working","general elemantary","200","0.137428227015598","0.117907331755908","0.156949122275288"
"At lease once a week","1988","Not Working","middle vocational","288","0.17451525305731","0.155210862904836","0.193819643209785"
"At lease once a week","1988","Not Working","vocational + Abi","18","","",""
"At lease once a week","1988","Not Working","higher vocational","28","","",""
"At lease once a week","1988","Not Working","higher education","37","0.26957358951412","0.1932948830664","0.34585229596184"
"Almost never or never","1989","Full Time","in school","","","",""
"Almost never or never","1989","Full Time","inadequately","","","",""
"Almost never or never","1989","Full Time","general elemantary","","","",""
"Almost never or never","1989","Full Time","middle vocational","","","",""
"Almost never or never","1989","Full Time","vocational + Abi","","","",""
"Almost never or never","1989","Full Time","higher vocational","","","",""
"Almost never or never","1989","Full Time","higher education","","","",""
"Almost never or never","1989","Part Time","in school","","","",""
"Almost never or never","1989","Part Time","inadequately","","","",""
"Almost never or never","1989","Part Time","general elemantary","","","",""
"Almost never or never","1989","Part Time","middle vocational","","","",""
"Almost never or never","1989","Part Time","vocational + Abi","","","",""
"Almost never or never","1989","Part Time","higher vocational","","","",""
"Almost never or never","1989","Part Time","higher education","","","",""
"Almost never or never","1989","Not Working","in school","","","",""
"Almost never or never","1989","Not Working","inadequately","","","",""
"Almost never or never","1989","Not Working","general elemantary","","","",""
"Almost never or never","1989","Not Working","middle vocational","","","",""
"Almost never or never","1989","Not Working","vocational + Abi","","","",""
"Almost never or never","1989","Not Working","higher vocational","","","",""
"Almost never or never","1989","Not Working","higher education","","","",""
"Several times a year","1989","Full Time","in school","","","",""
"Several times a year","1989","Full Time","inadequately","","","",""
"Several times a year","1989","Full Time","general elemantary","","","",""
"Several times a year","1989","Full Time","middle vocational","","","",""
"Several times a year","1989","Full Time","vocational + Abi","","","",""
"Several times a year","1989","Full Time","higher vocational","","","",""
"Several times a year","1989","Full Time","higher education","","","",""
"Several times a year","1989","Part Time","in school","","","",""
"Several times a year","1989","Part Time","inadequately","","","",""
"Several times a year","1989","Part Time","general elemantary","","","",""
"Several times a year","1989","Part Time","middle vocational","","","",""
"Several times a year","1989","Part Time","vocational + Abi","","","",""
"Several times a year","1989","Part Time","higher vocational","","","",""
"Several times a year","1989","Part Time","higher education","","","",""
"Several times a year","1989","Not Working","in school","","","",""
"Several times a year","1989","Not Working","inadequately","","","",""
"Several times a year","1989","Not Working","general elemantary","","","",""
"Several times a year","1989","Not Working","middle vocational","","","",""
"Several times a year","1989","Not Working","vocational + Abi","","","",""
"Several times a year","1989","Not Working","higher vocational","","","",""
"Several times a year","1989","Not Working","higher education","","","",""
"At least once a month","1989","Full Time","in school","","","",""
"At least once a month","1989","Full Time","inadequately","","","",""
"At least once a month","1989","Full Time","general elemantary","","","",""
"At least once a month","1989","Full Time","middle vocational","","","",""
"At least once a month","1989","Full Time","vocational + Abi","","","",""
"At least once a month","1989","Full Time","higher vocational","","","",""
"At least once a month","1989","Full Time","higher education","","","",""
"At least once a month","1989","Part Time","in school","","","",""
"At least once a month","1989","Part Time","inadequately","","","",""
"At least once a month","1989","Part Time","general elemantary","","","",""
"At least once a month","1989","Part Time","middle vocational","","","",""
"At least once a month","1989","Part Time","vocational + Abi","","","",""
"At least once a month","1989","Part Time","higher vocational","","","",""
"At least once a month","1989","Part Time","higher education","","","",""
"At least once a month","1989","Not Working","in school","","","",""
