"m11104","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"At least once a month","2008","Not Employed","Couple + C. LE 16 ","34","0.0769752273436471","0.0534698739404777","0.100480580746816","3"
"At least once a month","2008","Not Employed","1-pers.-HH","59","0.043636366712274","0.03341020086893","0.053862532555618","3"
"At least once a month","2008","Not Employed","(Married) couple without C. ","136","0.0339001136037918","0.0280242663274697","0.0397759608801139","3"
"At least once a month","2008","Not Employed","Single parent ","27","","","","3"
"At least once a month","2008","Employed","Couple + C. LE 16 ","275","0.106503099305516","0.0948781222444922","0.118128076366539","3"
"At least once a month","2008","Employed","Couple + C. GT 16 ","223","0.102963710587191","0.0908827154213749","0.115044705753007","3"
"At least once a month","2008","Not Employed","Couple + C. GT 16 ","60","0.0513369175859518","0.0371153287278739","0.0655585064440297","3"
"At least once a month","2008","Not Employed","Couple + C. LE and GT 16","30","0.0673514144286946","0.038990525308652","0.0957123035487371","3"
"At least once a month","2008","Employed","1-pers.-HH","161","0.0984089279689498","0.0833551251028543","0.113462730835045","3"
"At least once a month","2008","Employed","(Married) couple without C. ","305","0.0967648267584493","0.0868392105065238","0.106690443010375","3"
"At least once a month","2008","Employed","Single parent ","76","0.104183948872019","0.0816490523791452","0.126718845364893","3"
"At least once a month","2008","Employed","Couple + C. LE and GT 16","75","0.0756314288373815","0.0584049093618706","0.0928579483128925","3"
"Several times a year","2008","Not Employed","Couple + C. GT 16 ","146","0.17554071884873","0.151024653711915","0.200056783985546","2"
"Several times a year","2008","Employed","(Married) couple without C. ","737","0.232913807793263","0.21872264446577","0.247104971120755","2"
"Several times a year","2008","Not Employed","Couple + C. LE 16 ","84","0.168844279424475","0.135809684086953","0.201878874761996","2"
"Several times a year","2008","Not Employed","Couple + C. LE and GT 16","52","0.161552370097606","0.119905525603393","0.203199214591819","2"
"Several times a year","2008","Employed","1-pers.-HH","265","0.171371768449374","0.15232708866116","0.190416448237588","2"
"Several times a year","2008","Not Employed","1-pers.-HH","138","0.0995171031534237","0.0845318663350976","0.11450233997175","2"
"Several times a year","2008","Not Employed","(Married) couple without C. ","484","0.135480471818878","0.124368665550648","0.146592278087108","2"
"Several times a year","2008","Not Employed","Single parent ","58","0.175165529521317","0.136897490312669","0.213433568729966","2"
"Several times a year","2008","Employed","Couple + C. LE 16 ","654","0.234900938901933","0.218925026626466","0.250876851177399","2"
"Several times a year","2008","Employed","Couple + C. GT 16 ","575","0.272282216999778","0.254587372741732","0.289977061257823","2"
"Several times a year","2008","Employed","Couple + C. LE and GT 16","225","0.244510390175705","0.216508541216567","0.272512239134843","2"
"Several times a year","2008","Employed","Single parent ","150","0.218800457744284","0.188303898459198","0.249297017029371","2"
"Almost never or never","2009","Not Employed","1-pers.-HH","953","0.650874605952874","0.626389229424308","0.675359982481441","1"
"Almost never or never","2009","Not Employed","(Married) couple without C. ","1929","0.591685178628362","0.575097605977103","0.60827275127962","1"
"Almost never or never","2009","Not Employed","Single parent ","144","0.47582790214605","0.41814942978783","0.533506374504269","1"
"Almost never or never","2009","Not Employed","Couple + C. LE 16 ","179","0.394730344507948","0.348204970786941","0.441255718228954","1"
"Almost never or never","2009","Not Employed","Couple + C. GT 16 ","316","0.364993994100523","0.332339976021558","0.397648012179488","1"
"Almost never or never","2009","Not Employed","Couple + C. LE and GT 16","82","0.304077169457292","0.252109015203766","0.356045323710818","1"
"Almost never or never","2009","Employed","1-pers.-HH","378","0.269528394047308","0.246538752197458","0.292518035897158","1"
"Almost never or never","2009","Employed","(Married) couple without C. ","1011","0.29559303088679","0.279965104524829","0.31122095724875","1"
"Almost never or never","2009","Employed","Single parent ","236","0.366937319065282","0.331258671789653","0.40261596634091","1"
"Almost never or never","2009","Employed","Couple + C. LE 16 ","663","0.266777247221453","0.249159796866884","0.284394697576022","1"
"Almost never or never","2009","Employed","Couple + C. GT 16 ","634","0.255744218948025","0.237976043474344","0.273512394421706","1"
"Almost never or never","2009","Employed","Couple + C. LE and GT 16","243","0.271504586699299","0.24203689884688","0.300972274551718","1"
"At lease once a week","2009","Not Employed","1-pers.-HH","339","0.23403086547765","0.21228335204744","0.25577837890786","4"
"At lease once a week","2009","Not Employed","(Married) couple without C. ","1001","0.27611264466396","0.261025100179975","0.291200189147946","4"
"At lease once a week","2009","Not Employed","Single parent ","84","0.284712101053564","0.232593200083202","0.336831002023927","4"
"At lease once a week","2009","Not Employed","Couple + C. LE 16 ","126","0.310348400159221","0.266312711531728","0.354384088786714","4"
"At lease once a week","2009","Not Employed","Couple + C. GT 16 ","320","0.389767482724678","0.356688257546781","0.422846707902576","4"
"At lease once a week","2009","Not Employed","Couple + C. LE and GT 16","146","0.474813177488557","0.418399665765467","0.531226689211646","4"
"At lease once a week","2009","Employed","1-pers.-HH","620","0.425332298102638","0.399716915326582","0.450947680878694","4"
"At lease once a week","2009","Employed","(Married) couple without C. ","1312","0.405962787152106","0.389144088953314","0.422781485350897","4"
"At lease once a week","2009","Employed","Single parent ","250","0.346046485437511","0.310831319230457","0.381261651644565","4"
"At lease once a week","2009","Employed","Couple + C. LE 16 ","970","0.416700055793899","0.397061549915684","0.436338561672115","4"
"At lease once a week","2009","Employed","Couple + C. GT 16 ","939","0.390070476467531","0.370205402714204","0.409935550220858","4"
"At lease once a week","2009","Employed","Couple + C. LE and GT 16","359","0.391086954016812","0.358753033349951","0.423420874683674","4"
"At least once a month","2009","Not Employed","Couple + C. LE 16 ","34","0.0900320597956309","0.0627876877914753","0.117276431799787","3"
"At least once a month","2009","Not Employed","1-pers.-HH","51","0.035109984007517","0.0256558527915074","0.0445641152235266","3"
"At least once a month","2009","Not Employed","(Married) couple without C. ","116","0.0343868914255105","0.0282374176253214","0.0405363652256996","3"
"At least once a month","2009","Not Employed","Single parent ","18","","","","3"
"At least once a month","2009","Not Employed","Couple + C. GT 16 ","71","0.0986776510291628","0.0784495867699941","0.118905715288332","3"
"At least once a month","2009","Employed","(Married) couple without C. ","288","0.0908499080202379","0.0810070214948203","0.100692794545656","3"
"At least once a month","2009","Employed","Couple + C. LE 16 ","226","0.0928080841734902","0.0812498048439248","0.104366363503056","3"
"At least once a month","2009","Employed","Couple + C. GT 16 ","220","0.102741669925518","0.0903761929498332","0.115107146901204","3"
"At least once a month","2009","Not Employed","Couple + C. LE and GT 16","19","","","","3"
"At least once a month","2009","Employed","1-pers.-HH","133","0.100004165213793","0.0844603520163589","0.115547978411227","3"
"At least once a month","2009","Employed","Single parent ","55","0.0712708008246015","0.0522254291966298","0.0903161724525731","3"
"At least once a month","2009","Employed","Couple + C. LE and GT 16","81","0.105172910587989","0.0848462716653133","0.125499549510664","3"
"Several times a year","2009","Not Employed","Couple + C. LE 16 ","85","0.2048891955372","0.166470862336876","0.243307528737524","2"
"Several times a year","2009","Not Employed","Couple + C. LE and GT 16","54","0.166619423230911","0.124522598057152","0.20871624840467","2"
"Several times a year","2009","Employed","1-pers.-HH","300","0.205135142636261","0.184213539668688","0.226056745603833","2"
"Several times a year","2009","Not Employed","Couple + C. GT 16 ","128","0.146560872145636","0.122572534740371","0.170549209550901","2"
"Several times a year","2009","Employed","(Married) couple without C. ","664","0.207594273940866","0.19370358050812","0.221484967373613","2"
"Several times a year","2009","Not Employed","1-pers.-HH","113","0.0799845445619584","0.0660507949116733","0.0939182942122435","2"
"Several times a year","2009","Not Employed","(Married) couple without C. ","327","0.0978152852821675","0.0877901321346541","0.107840438429681","2"
"Several times a year","2009","Not Employed","Single parent ","42","0.148565339109323","0.107489517473721","0.189641160744924","2"
"Several times a year","2009","Employed","Couple + C. LE 16 ","562","0.223714612811157","0.207114594076408","0.240314631545907","2"
"Several times a year","2009","Employed","Couple + C. GT 16 ","523","0.251443634658926","0.233774658274457","0.269112611043395","2"
"Several times a year","2009","Employed","Couple + C. LE and GT 16","192","0.2322355486959","0.204257178404761","0.260213918987038","2"
"Several times a year","2009","Employed","Single parent ","160","0.215745394672606","0.185295318186304","0.246195471158907","2"
"Almost never or never","2010","Not Employed","1-pers.-HH","","","","","1"
"Almost never or never","2010","Not Employed","(Married) couple without C. ","","","","","1"
"Almost never or never","2010","Not Employed","Single parent ","","","","","1"
"Almost never or never","2010","Not Employed","Couple + C. LE 16 ","","","","","1"
"Almost never or never","2010","Not Employed","Couple + C. GT 16 ","","","","","1"
"Almost never or never","2010","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Almost never or never","2010","Employed","1-pers.-HH","","","","","1"
"Almost never or never","2010","Employed","(Married) couple without C. ","","","","","1"
"Almost never or never","2010","Employed","Couple + C. LE 16 ","","","","","1"
"Almost never or never","2010","Employed","Couple + C. GT 16 ","","","","","1"
"Almost never or never","2010","Employed","Couple + C. LE and GT 16","","","","","1"
"Almost never or never","2010","Employed","Single parent ","","","","","1"
"At lease once a week","2010","Not Employed","1-pers.-HH","","","","","4"
"At lease once a week","2010","Not Employed","(Married) couple without C. ","","","","","4"
"At lease once a week","2010","Not Employed","Single parent ","","","","","4"
"At lease once a week","2010","Not Employed","Couple + C. LE 16 ","","","","","4"
"At lease once a week","2010","Not Employed","Couple + C. GT 16 ","","","","","4"
"At lease once a week","2010","Not Employed","Couple + C. LE and GT 16","","","","","4"
"At lease once a week","2010","Employed","1-pers.-HH","","","","","4"
"At lease once a week","2010","Employed","(Married) couple without C. ","","","","","4"
"At lease once a week","2010","Employed","Single parent ","","","","","4"
"At lease once a week","2010","Employed","Couple + C. LE 16 ","","","","","4"
