"plb0050","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes","2006","Lower Saxony","Couple + C. GT 16 ","97","0.544052329344191","0.47396733159192","0.614137327096461","1"
"Yes","2006","Lower Saxony","Couple + C. LE and GT 16","45","0.380070677140877","0.285870595974185","0.474270758307569","1"
"Yes","2006","Bremen","1-pers.-HH","9","","","","1"
"Yes","2006","Bremen","(Married) couple without C. ","18","","","","1"
"Yes","2006","Bremen","Single parent ","2","","","","1"
"Yes","2006","Bremen","Couple + C. LE 16 ","9","","","","1"
"Yes","2006","Bremen","Couple + C. GT 16 ","5","","","","1"
"Yes","2006","Bremen","Couple + C. LE and GT 16","2","","","","1"
"Yes","2006","North Rhine-Westphalia","1-pers.-HH","163","0.577696696074083","0.519946014713509","0.635447377434656","1"
"Yes","2006","North Rhine-Westphalia","(Married) couple without C. ","404","0.529889924195138","0.493758197693172","0.566021650697105","1"
"Yes","2006","North Rhine-Westphalia","Single parent ","60","0.573020413401588","0.484148769551188","0.661892057251989","1"
"Yes","2006","North Rhine-Westphalia","Couple + C. LE 16 ","331","0.53303938639258","0.493768380822127","0.572310391963034","1"
"Yes","2006","North Rhine-Westphalia","Couple + C. GT 16 ","252","0.503215522941986","0.45801325915776","0.548417786726212","1"
"Yes","2006","North Rhine-Westphalia","Couple + C. LE and GT 16","113","0.507453172681347","0.439673932342531","0.575232413020163","1"
"Yes","2006","Hesse","1-pers.-HH","56","0.527660703298151","0.433067350836549","0.622254055759754","1"
"Yes","2006","Hesse","(Married) couple without C. ","160","0.518023934131138","0.461481420320619","0.574566447941657","1"
"Yes","2006","Hesse","Single parent ","25","","","","1"
"Yes","2006","Hesse","Couple + C. LE 16 ","153","0.676339870330408","0.616520579961496","0.73615916069932","1"
"Yes","2006","Rhineland-Palatinate,Saarland","1-pers.-HH","44","0.563047713222371","0.457602168199852","0.66849325824489","1"
"No","2007","Hamburg","Couple + C. GT 16 ","","","","","2"
"No","2007","Hamburg","Couple + C. LE and GT 16","","","","","2"
"No","2007","Lower Saxony","1-pers.-HH","","","","","2"
"No","2007","Lower Saxony","(Married) couple without C. ","","","","","2"
"No","2007","Lower Saxony","Single parent ","","","","","2"
"No","2007","Lower Saxony","Couple + C. LE 16 ","","","","","2"
"No","2007","Lower Saxony","Couple + C. GT 16 ","","","","","2"
"No","2007","Lower Saxony","Couple + C. LE and GT 16","","","","","2"
"No","2007","Bremen","1-pers.-HH","","","","","2"
"No","2007","Schleswig-Holstein","1-pers.-HH","","","","","2"
"No","2007","Schleswig-Holstein","(Married) couple without C. ","","","","","2"
"No","2007","Schleswig-Holstein","Single parent ","","","","","2"
"No","2007","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","2"
"No","2007","Hamburg","1-pers.-HH","","","","","2"
"No","2007","Hamburg","(Married) couple without C. ","","","","","2"
"No","2007","Hamburg","Single parent ","","","","","2"
"No","2007","Hamburg","Couple + C. LE 16 ","","","","","2"
"No","2007","Bremen","(Married) couple without C. ","","","","","2"
"No","2007","Brandenburg","Couple + C. LE 16 ","","","","","2"
"No","2007","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","2"
"No","2007","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","2"
"No","2007","Mecklenburg-Western Pomerania","Single parent ","","","","","2"
"No","2007","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","2"
"No","2007","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","2"
"No","2007","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","2"
"No","2007","Saxony","1-pers.-HH","","","","","2"
"No","2007","Saxony","(Married) couple without C. ","","","","","2"
"No","2007","Saxony","Single parent ","","","","","2"
"No","2007","Saxony","Couple + C. LE 16 ","","","","","2"
"No","2007","Saxony","Couple + C. GT 16 ","","","","","2"
"No","2007","Schleswig-Holstein","Couple + C. LE 16 ","","","","","2"
"No","2007","Schleswig-Holstein","Couple + C. GT 16 ","","","","","2"
"No","2007","Berlin","Couple + C. LE and GT 16","","","","","2"
"No","2007","Brandenburg","1-pers.-HH","","","","","2"
"No","2007","Brandenburg","(Married) couple without C. ","","","","","2"
"No","2007","Brandenburg","Single parent ","","","","","2"
"No","2007","Brandenburg","Couple + C. GT 16 ","","","","","2"
"No","2007","Brandenburg","Couple + C. LE and GT 16","","","","","2"
"No","2007","Bremen","Single parent ","","","","","2"
"No","2007","Bremen","Couple + C. LE 16 ","","","","","2"
"No","2007","Bremen","Couple + C. GT 16 ","","","","","2"
"No","2007","Bremen","Couple + C. LE and GT 16","","","","","2"
"No","2007","North Rhine-Westphalia","1-pers.-HH","","","","","2"
"No","2007","Berlin","Single parent ","","","","","2"
"No","2007","Berlin","Couple + C. LE 16 ","","","","","2"
"No","2007","Berlin","Couple + C. GT 16 ","","","","","2"
"No","2007","North Rhine-Westphalia","(Married) couple without C. ","","","","","2"
"No","2007","North Rhine-Westphalia","Single parent ","","","","","2"
"No","2007","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","2"
"No","2007","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","2"
"No","2007","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","2"
"No","2007","Bavaria","Couple + C. LE and GT 16","","","","","2"
"No","2007","Berlin","1-pers.-HH","","","","","2"
"No","2007","Berlin","(Married) couple without C. ","","","","","2"
"No","2007","Hesse","1-pers.-HH","","","","","2"
"No","2007","Hesse","(Married) couple without C. ","","","","","2"
"No","2007","Hesse","Single parent ","","","","","2"
"No","2007","Hesse","Couple + C. LE 16 ","","","","","2"
"No","2007","Hesse","Couple + C. GT 16 ","","","","","2"
"No","2007","Hesse","Couple + C. LE and GT 16","","","","","2"
"No","2007","Rhineland-Palatinate,Saarland","1-pers.-HH","","","","","2"
"No","2007","Bavaria","Single parent ","","","","","2"
"No","2007","Bavaria","Couple + C. LE 16 ","","","","","2"
"No","2007","Bavaria","Couple + C. GT 16 ","","","","","2"
"No","2007","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","","","2"
"No","2007","Rhineland-Palatinate,Saarland","Single parent ","","","","","2"
"No","2007","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","","","2"
"No","2007","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","","","2"
"No","2007","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","2"
"No","2007","Baden-Württemberg","Single parent ","","","","","2"
"No","2007","Baden-Württemberg","Couple + C. LE 16 ","","","","","2"
"No","2007","Baden-Württemberg","Couple + C. GT 16 ","","","","","2"
"No","2007","Baden-Württemberg","Couple + C. LE and GT 16","","","","","2"
"No","2007","Bavaria","1-pers.-HH","","","","","2"
"No","2007","Bavaria","(Married) couple without C. ","","","","","2"
"No","2007","Baden-Württemberg","1-pers.-HH","","","","","2"
"No","2007","Baden-Württemberg","(Married) couple without C. ","","","","","2"
"No","2007","Saxony","Couple + C. LE and GT 16","","","","","2"
"No","2007","Saxony-Anhalt","1-pers.-HH","","","","","2"
"No","2007","Saxony-Anhalt","(Married) couple without C. ","","","","","2"
"No","2007","Saxony-Anhalt","Single parent ","","","","","2"
"No","2007","Saxony-Anhalt","Couple + C. LE 16 ","","","","","2"
"No","2007","Saxony-Anhalt","Couple + C. GT 16 ","","","","","2"
"No","2007","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","2"
"No","2007","Thuringia","1-pers.-HH","","","","","2"
"No","2007","Thuringia","(Married) couple without C. ","","","","","2"
"No","2007","Thuringia","Single parent ","","","","","2"
"No","2007","Thuringia","Couple + C. LE 16 ","","","","","2"
"No","2007","Thuringia","Couple + C. GT 16 ","","","","","2"
"No","2007","Thuringia","Couple + C. LE and GT 16","","","","","2"
"Yes","2007","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","","","1"
"Yes","2007","Rhineland-Palatinate,Saarland","Single parent ","","","","","1"
"Yes","2007","Hesse","(Married) couple without C. ","","","","","1"
"Yes","2007","Hesse","Single parent ","","","","","1"
"Yes","2007","Hesse","Couple + C. LE 16 ","","","","","1"
"Yes","2007","Hesse","Couple + C. GT 16 ","","","","","1"
"Yes","2007","Hesse","Couple + C. LE and GT 16","","","","","1"
"Yes","2007","Rhineland-Palatinate,Saarland","1-pers.-HH","","","","","1"
"Yes","2007","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","","","1"
"Yes","2007","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","","","1"
"Yes","2007","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","1"
"Yes","2007","Baden-Württemberg","1-pers.-HH","","","","","1"
"Yes","2007","Baden-Württemberg","(Married) couple without C. ","","","","","1"
"Yes","2007","Schleswig-Holstein","1-pers.-HH","","","","","1"
"Yes","2007","Schleswig-Holstein","(Married) couple without C. ","","","","","1"
"Yes","2007","Schleswig-Holstein","Single parent ","","","","","1"
"Yes","2007","Schleswig-Holstein","Couple + C. LE 16 ","","","","","1"
"Yes","2007","Schleswig-Holstein","Couple + C. GT 16 ","","","","","1"
"Yes","2007","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","1"
"Yes","2007","Hamburg","1-pers.-HH","","","","","1"
"Yes","2007","Hamburg","(Married) couple without C. ","","","","","1"
"Yes","2007","Hamburg","Single parent ","","","","","1"
"Yes","2007","Hamburg","Couple + C. LE 16 ","","","","","1"
"Yes","2007","Hamburg","Couple + C. GT 16 ","","","","","1"
"Yes","2007","Hamburg","Couple + C. LE and GT 16","","","","","1"
"Yes","2007","Lower Saxony","1-pers.-HH","","","","","1"
"Yes","2007","Lower Saxony","(Married) couple without C. ","","","","","1"
"Yes","2007","Lower Saxony","Single parent ","","","","","1"
"Yes","2007","Lower Saxony","Couple + C. LE 16 ","","","","","1"
"Yes","2007","Lower Saxony","Couple + C. GT 16 ","","","","","1"
"Yes","2007","Lower Saxony","Couple + C. LE and GT 16","","","","","1"
"Yes","2007","Bremen","1-pers.-HH","","","","","1"
"Yes","2007","Bremen","(Married) couple without C. ","","","","","1"
"Yes","2007","Bremen","Single parent ","","","","","1"
"Yes","2007","Bremen","Couple + C. LE 16 ","","","","","1"
"Yes","2007","Bremen","Couple + C. GT 16 ","","","","","1"
"Yes","2007","Bremen","Couple + C. LE and GT 16","","","","","1"
"Yes","2007","North Rhine-Westphalia","1-pers.-HH","","","","","1"
"Yes","2007","North Rhine-Westphalia","(Married) couple without C. ","","","","","1"
"Yes","2007","North Rhine-Westphalia","Single parent ","","","","","1"
"Yes","2007","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","1"
"Yes","2007","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","1"
"Yes","2007","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","1"
"Yes","2007","Hesse","1-pers.-HH","","","","","1"
"Yes","2007","Baden-Württemberg","Single parent ","","","","","1"
"Yes","2007","Baden-Württemberg","Couple + C. LE 16 ","","","","","1"
"Yes","2007","Baden-Württemberg","Couple + C. GT 16 ","","","","","1"
"Yes","2007","Baden-Württemberg","Couple + C. LE and GT 16","","","","","1"
"Yes","2007","Bavaria","1-pers.-HH","","","","","1"
"Yes","2007","Bavaria","(Married) couple without C. ","","","","","1"
"Yes","2007","Bavaria","Single parent ","","","","","1"
"Yes","2007","Bavaria","Couple + C. LE 16 ","","","","","1"
"Yes","2007","Bavaria","Couple + C. GT 16 ","","","","","1"
"Yes","2007","Bavaria","Couple + C. LE and GT 16","","","","","1"
"Yes","2007","Berlin","1-pers.-HH","","","","","1"
"Yes","2007","Berlin","(Married) couple without C. ","","","","","1"
"Yes","2007","Berlin","Single parent ","","","","","1"
"Yes","2007","Berlin","Couple + C. LE 16 ","","","","","1"
"Yes","2007","Berlin","Couple + C. GT 16 ","","","","","1"
"Yes","2007","Berlin","Couple + C. LE and GT 16","","","","","1"
"Yes","2007","Brandenburg","1-pers.-HH","","","","","1"
"Yes","2007","Brandenburg","(Married) couple without C. ","","","","","1"
"Yes","2007","Brandenburg","Single parent ","","","","","1"
"Yes","2007","Brandenburg","Couple + C. LE 16 ","","","","","1"
"Yes","2007","Brandenburg","Couple + C. GT 16 ","","","","","1"
"Yes","2007","Brandenburg","Couple + C. LE and GT 16","","","","","1"
"Yes","2007","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","1"
"Yes","2007","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","1"
"Yes","2007","Mecklenburg-Western Pomerania","Single parent ","","","","","1"
"Yes","2007","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","1"
"Yes","2007","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","1"
"Yes","2007","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","1"
"Yes","2007","Saxony","1-pers.-HH","","","","","1"
"Yes","2007","Saxony","(Married) couple without C. ","","","","","1"
"Yes","2007","Saxony","Single parent ","","","","","1"
"Yes","2007","Saxony","Couple + C. LE 16 ","","","","","1"
"Yes","2007","Saxony","Couple + C. GT 16 ","","","","","1"
"Yes","2007","Saxony","Couple + C. LE and GT 16","","","","","1"
"Yes","2007","Saxony-Anhalt","1-pers.-HH","","","","","1"
"Yes","2007","Saxony-Anhalt","(Married) couple without C. ","","","","","1"
"Yes","2007","Saxony-Anhalt","Single parent ","","","","","1"
"Yes","2007","Saxony-Anhalt","Couple + C. LE 16 ","","","","","1"
"Yes","2007","Saxony-Anhalt","Couple + C. GT 16 ","","","","","1"
"Yes","2007","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","1"
"Yes","2007","Thuringia","1-pers.-HH","","","","","1"
"Yes","2007","Thuringia","(Married) couple without C. ","","","","","1"
"Yes","2007","Thuringia","Single parent ","","","","","1"
"Yes","2007","Thuringia","Couple + C. LE 16 ","","","","","1"
"Yes","2007","Thuringia","Couple + C. GT 16 ","","","","","1"
"Yes","2007","Thuringia","Couple + C. LE and GT 16","","","","","1"
"No","2008","Berlin","Couple + C. LE and GT 16","","","","","2"
"No","2008","Brandenburg","1-pers.-HH","","","","","2"
"No","2008","Brandenburg","(Married) couple without C. ","","","","","2"
"No","2008","Brandenburg","Single parent ","","","","","2"
"No","2008","Brandenburg","Couple + C. LE 16 ","","","","","2"
"No","2008","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","2"
"No","2008","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","2"
"No","2008","Mecklenburg-Western Pomerania","Single parent ","","","","","2"
"No","2008","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","2"
"No","2008","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","2"
"No","2008","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","2"
"No","2008","Saxony","1-pers.-HH","","","","","2"
"No","2008","Saxony","(Married) couple without C. ","","","","","2"
"No","2008","Saxony","Single parent ","","","","","2"
"No","2008","Saxony","Couple + C. LE 16 ","","","","","2"
"No","2008","Saxony","Couple + C. GT 16 ","","","","","2"
"No","2008","Brandenburg","Couple + C. GT 16 ","","","","","2"
"No","2008","Brandenburg","Couple + C. LE and GT 16","","","","","2"
"No","2008","Schleswig-Holstein","1-pers.-HH","","","","","2"
"No","2008","Schleswig-Holstein","(Married) couple without C. ","","","","","2"
"No","2008","Schleswig-Holstein","Single parent ","","","","","2"
"No","2008","Schleswig-Holstein","Couple + C. LE 16 ","","","","","2"
"No","2008","Schleswig-Holstein","Couple + C. GT 16 ","","","","","2"
"No","2008","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","2"
"No","2008","Hamburg","1-pers.-HH","","","","","2"
"No","2008","Hamburg","(Married) couple without C. ","","","","","2"
"No","2008","Hamburg","Single parent ","","","","","2"
"No","2008","Hamburg","Couple + C. LE 16 ","","","","","2"
"No","2008","Hamburg","Couple + C. GT 16 ","","","","","2"
"No","2008","Hamburg","Couple + C. LE and GT 16","","","","","2"
"No","2008","Lower Saxony","1-pers.-HH","","","","","2"
"No","2008","Lower Saxony","(Married) couple without C. ","","","","","2"
"No","2008","Lower Saxony","Single parent ","","","","","2"
"No","2008","Lower Saxony","Couple + C. LE 16 ","","","","","2"
"No","2008","Lower Saxony","Couple + C. GT 16 ","","","","","2"
"No","2008","Lower Saxony","Couple + C. LE and GT 16","","","","","2"
"No","2008","Bremen","1-pers.-HH","","","","","2"
"No","2008","Bremen","(Married) couple without C. ","","","","","2"
"No","2008","Bremen","Single parent ","","","","","2"
"No","2008","Bremen","Couple + C. LE 16 ","","","","","2"
"No","2008","Bremen","Couple + C. GT 16 ","","","","","2"
"No","2008","Bremen","Couple + C. LE and GT 16","","","","","2"
