"pli0081","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Daily","2013","Mecklenburg-Western Pomerania","(Married) couple without C. ","6","","","","1"
"Daily","2013","Mecklenburg-Western Pomerania","Single parent ","10","","","","1"
"Daily","2013","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","9","","","","1"
"Daily","2013","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","2","","","","1"
"Daily","2013","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","3","","","","1"
"Daily","2013","Saxony","1-pers.-HH","26","","","","1"
"Daily","2013","Saxony","(Married) couple without C. ","44","0.0622670204961747","0.0424991092540546","0.0820349317382948","1"
"Daily","2013","Saxony","Single parent ","11","","","","1"
"Daily","2013","Saxony","Couple + C. LE 16 ","23","","","","1"
"Daily","2013","Saxony","Couple + C. GT 16 ","9","","","","1"
"Daily","2013","Saxony","Couple + C. LE and GT 16","1","","","","1"
"Daily","2013","Saxony-Anhalt","1-pers.-HH","21","","","","1"
"Daily","2013","Saxony-Anhalt","(Married) couple without C. ","38","0.14245963083719","0.105307662603756","0.179611599070624","1"
"Daily","2013","Saxony-Anhalt","Single parent ","18","","","","1"
"Daily","2013","Saxony-Anhalt","Couple + C. LE 16 ","24","","","","1"
"Daily","2013","Saxony-Anhalt","Couple + C. GT 16 ","9","","","","1"
"Daily","2013","Saxony-Anhalt","Couple + C. LE and GT 16","2","","","","1"
"Daily","2013","Thuringia","1-pers.-HH","15","","","","1"
"Daily","2013","Thuringia","(Married) couple without C. ","28","","","","1"
"Daily","2013","Thuringia","Single parent ","11","","","","1"
"Daily","2013","Thuringia","Couple + C. LE 16 ","34","0.155779134189611","0.107191708635781","0.204366559743442","1"
"Daily","2013","Thuringia","Couple + C. GT 16 ","10","","","","1"
"Daily","2013","Thuringia","Couple + C. LE and GT 16","3","","","","1"
"Daily","2013","Schleswig-Holstein","1-pers.-HH","14","","","","1"
"Daily","2013","Schleswig-Holstein","(Married) couple without C. ","26","","","","1"
"Daily","2013","Schleswig-Holstein","Single parent ","6","","","","1"
"Daily","2013","Hamburg","(Married) couple without C. ","5","","","","1"
"Daily","2013","Hamburg","Single parent ","6","","","","1"
"Daily","2013","Hamburg","Couple + C. LE 16 ","","","","","1"
"Daily","2013","Hamburg","Couple + C. GT 16 ","2","","","","1"
"Daily","2013","Hamburg","Couple + C. LE and GT 16","","","","","1"
"Daily","2013","Lower Saxony","1-pers.-HH","27","","","","1"
"Daily","2013","Lower Saxony","(Married) couple without C. ","66","0.0766023380024607","0.0575555135095312","0.0956491624953902","1"
"Daily","2013","Lower Saxony","Single parent ","25","","","","1"
"Daily","2013","Lower Saxony","Couple + C. LE 16 ","56","0.0625672885438956","0.0433326883325813","0.0818018887552099","1"
"Daily","2013","Lower Saxony","Couple + C. GT 16 ","17","","","","1"
"Daily","2013","Lower Saxony","Couple + C. LE and GT 16","15","","","","1"
"Daily","2013","Bremen","1-pers.-HH","","","","","1"
"Daily","2013","Bremen","(Married) couple without C. ","3","","","","1"
"Daily","2013","North Rhine-Westphalia","Single parent ","47","0.0879347588095207","0.0637098762544695","0.112159641364572","1"
"Daily","2013","North Rhine-Westphalia","Couple + C. LE 16 ","126","0.0706111157643607","0.0570805363418465","0.0841416951868748","1"
"Daily","2013","North Rhine-Westphalia","Couple + C. GT 16 ","44","0.0609652372869656","0.0423700095127337","0.0795604650611976","1"
"Daily","2013","North Rhine-Westphalia","Couple + C. LE and GT 16","42","0.109947578272989","0.0794811735904659","0.140413982955512","1"
"Daily","2013","Schleswig-Holstein","Couple + C. LE 16 ","18","","","","1"
"Daily","2013","Schleswig-Holstein","Couple + C. GT 16 ","6","","","","1"
"Daily","2013","Schleswig-Holstein","Couple + C. LE and GT 16","4","","","","1"
"Daily","2013","Hamburg","1-pers.-HH","3","","","","1"
"Daily","2013","Bremen","Single parent ","3","","","","1"
"Daily","2013","Bremen","Couple + C. LE 16 ","2","","","","1"
"Daily","2013","Bremen","Couple + C. GT 16 ","2","","","","1"
"Daily","2013","Bremen","Couple + C. LE and GT 16","","","","","1"
"Daily","2013","North Rhine-Westphalia","1-pers.-HH","62","0.109765541898126","0.0856225899255875","0.133908493870664","1"
"Daily","2013","North Rhine-Westphalia","(Married) couple without C. ","125","0.0813220597498666","0.0672486372032203","0.0953954822965129","1"
"Min 1x per month","2013","Saxony","1-pers.-HH","65","0.222095914468838","0.171278233741063","0.272913595196613","3"
"Min 1x per month","2013","Saxony","Couple + C. GT 16 ","82","0.495441395690241","0.424720226789031","0.566162564591451","3"
"Min 1x per month","2013","Saxony","Couple + C. LE 16 ","167","0.473260137362336","0.425679970240533","0.52084030448414","3"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","(Married) couple without C. ","77","0.343838301035148","0.27928789359368","0.408388708476616","3"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Single parent ","15","","","","3"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","7","","","","3"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","12","","","","3"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","42","0.27721347895453","0.203590037728784","0.350836920180277","3"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","1-pers.-HH","33","0.331225307523916","0.238042299798047","0.424408315249785","3"
"Min 1x per month","2013","Saxony","(Married) couple without C. ","212","0.391975784589415","0.352038162617916","0.431913406560914","3"
"Min 1x per month","2013","Saxony","Single parent ","49","0.418320551220537","0.337471201184925","0.499169901256149","3"
"Min 1x per month","2013","Saxony","Couple + C. LE and GT 16","42","0.4303751400299","0.332842821209174","0.527907458850626","3"
"Min 1x per month","2013","Saxony-Anhalt","1-pers.-HH","36","0.197439036929678","0.134363943366971","0.260514130492385","3"
"Min 1x per month","2013","Saxony-Anhalt","(Married) couple without C. ","107","0.278710153174851","0.2310517006169","0.326368605732801","3"
"Min 1x per month","2013","Brandenburg","Couple + C. GT 16 ","37","0.400362229402245","0.293659231492638","0.507065227311853","3"
"Min 1x per month","2013","Brandenburg","Couple + C. LE and GT 16","18","","","","3"
"Min 1x per month","2013","Hesse","1-pers.-HH","61","0.287873907527667","0.230107988078789","0.345639826976544","3"
"Min 1x per month","2013","Hesse","(Married) couple without C. ","149","0.300158881112967","0.260613244894212","0.339704517331721","3"
"Min 1x per month","2013","Hesse","Single parent ","42","0.256470380541947","0.190239946610859","0.322700814473036","3"
"Min 1x per month","2013","Hesse","Couple + C. LE 16 ","141","0.277087569643127","0.236923263434382","0.317251875851871","3"
"Min 1x per month","2013","Hesse","Couple + C. GT 16 ","59","0.378652147018915","0.305086091885653","0.452218202152177","3"
"Min 1x per month","2013","Hesse","Couple + C. LE and GT 16","46","0.336977616587269","0.263736876867771","0.410218356306767","3"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","1-pers.-HH","48","0.228559352490534","0.172300358494477","0.284818346486592","3"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","(Married) couple without C. ","117","0.308505209189995","0.264121138313134","0.352889280066856","3"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Single parent ","37","0.227814500842238","0.16220756299709","0.293421438687387","3"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","80","0.267479858422898","0.221369150731804","0.313590566113992","3"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","37","0.256348127855884","0.185766879317386","0.326929376394383","3"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","25","","","","3"
"Min 1x per month","2013","Baden-Württemberg","1-pers.-HH","97","0.23982256869653","0.196375183205307","0.283269954187753","3"
"Min 1x per month","2013","Baden-Württemberg","(Married) couple without C. ","271","0.335903843101027","0.303497801776976","0.368309884425078","3"
"Min 1x per month","2013","Baden-Württemberg","Single parent ","75","0.327109455146232","0.269412885295003","0.384806024997462","3"
"Min 1x per month","2013","Baden-Württemberg","Couple + C. LE 16 ","245","0.2878475994375","0.257392359656911","0.31830283921809","3"
"Min 1x per month","2013","Baden-Württemberg","Couple + C. GT 16 ","123","0.314251880260013","0.266029977027067","0.362473783492959","3"
"Min 1x per month","2013","Baden-Württemberg","Couple + C. LE and GT 16","106","0.362349395853281","0.308404130976022","0.416294660730539","3"
"Min 1x per month","2013","Bavaria","1-pers.-HH","156","0.246607251933401","0.210649528169398","0.282564975697404","3"
"Min 1x per month","2013","Bavaria","(Married) couple without C. ","373","0.314971080687543","0.287767324551575","0.34217483682351","3"
"Min 1x per month","2013","Bavaria","Single parent ","105","0.238945509756858","0.196891553717061","0.280999465796655","3"
"Min 1x per month","2013","Bavaria","Couple + C. LE 16 ","295","0.324459352952795","0.295528916053566","0.353389789852025","3"
"Min 1x per month","2013","Bavaria","Couple + C. GT 16 ","168","0.383710008211543","0.339978404170464","0.427441612252622","3"
"Min 1x per month","2013","Bavaria","Couple + C. LE and GT 16","142","0.314020936637301","0.268985669600187","0.359056203674415","3"
"Min 1x per month","2013","Berlin","1-pers.-HH","66","0.239647771150318","0.184954453126115","0.294341089174521","3"
"Min 1x per month","2013","Berlin","(Married) couple without C. ","110","0.319051750823252","0.266655656039384","0.37144784560712","3"
"Min 1x per month","2013","Berlin","Single parent ","44","0.352872360016229","0.270088265654364","0.435656454378095","3"
"Min 1x per month","2013","Berlin","Couple + C. LE 16 ","81","0.453212837896885","0.385233843290891","0.521191832502878","3"
"Min 1x per month","2013","Berlin","Couple + C. GT 16 ","20","","","","3"
"Min 1x per month","2013","Berlin","Couple + C. LE and GT 16","7","","","","3"
"Min 1x per month","2013","Brandenburg","1-pers.-HH","42","0.279796728960098","0.208666986401308","0.350926471518888","3"
"Min 1x per month","2013","Brandenburg","(Married) couple without C. ","149","0.344560696107711","0.297813889763866","0.391307502451556","3"
"Min 1x per month","2013","Brandenburg","Single parent ","28","","","","3"
"Min 1x per month","2013","Brandenburg","Couple + C. LE 16 ","54","0.31360762682627","0.252438611874422","0.374776641778118","3"
"Min 1x per month","2013","Saxony-Anhalt","Single parent ","25","","","","3"
"Min 1x per month","2013","Saxony-Anhalt","Couple + C. LE 16 ","52","0.298781633830091","0.235970505154815","0.361592762505367","3"
"Min 1x per month","2013","Saxony-Anhalt","Couple + C. GT 16 ","30","0.338144631366059","0.244000116853165","0.432289145878954","3"
"Min 1x per month","2013","Saxony-Anhalt","Couple + C. LE and GT 16","14","","","","3"
"Min 1x per month","2013","Thuringia","1-pers.-HH","35","0.223331012089135","0.156232987799276","0.290429036378994","3"
"Min 1x per month","2013","Thuringia","(Married) couple without C. ","135","0.389219360263405","0.337085689993406","0.441353030533404","3"
"Min 1x per month","2013","Thuringia","Single parent ","16","","","","3"
"Min 1x per month","2013","Thuringia","Couple + C. LE 16 ","55","0.300361979877923","0.238943313147126","0.36178064660872","3"
"Min 1x per month","2013","Thuringia","Couple + C. GT 16 ","44","0.352112830362333","0.270632695281655","0.433592965443011","3"
"Min 1x per month","2013","Thuringia","Couple + C. LE and GT 16","26","","","","3"
"Min 1x per month","2013","Schleswig-Holstein","1-pers.-HH","36","0.229557349277451","0.15887769836572","0.300237000189183","3"
"Min 1x per month","2013","Schleswig-Holstein","(Married) couple without C. ","77","0.358409801619891","0.298607429135505","0.418212174104278","3"
"Min 1x per month","2013","Schleswig-Holstein","Single parent ","25","","","","3"
"Min 1x per month","2013","Schleswig-Holstein","Couple + C. LE 16 ","96","0.462050967814202","0.399622804731028","0.524479130897376","3"
"Min 1x per month","2013","Schleswig-Holstein","Couple + C. GT 16 ","28","","","","3"
"Min 1x per month","2013","Schleswig-Holstein","Couple + C. LE and GT 16","27","","","","3"
"Min 1x per month","2013","Hamburg","1-pers.-HH","18","","","","3"
"Min 1x per month","2013","Hamburg","(Married) couple without C. ","44","0.351003659661818","0.266996907472609","0.435010411851028","3"
"Min 1x per month","2013","Hamburg","Single parent ","15","","","","3"
"Min 1x per month","2013","Hamburg","Couple + C. LE 16 ","29","","","","3"
"Min 1x per month","2013","Hamburg","Couple + C. GT 16 ","6","","","","3"
"Min 1x per month","2013","Hamburg","Couple + C. LE and GT 16","5","","","","3"
"Min 1x per month","2013","Lower Saxony","1-pers.-HH","71","0.250364769851709","0.199711611036403","0.301017928667015","3"
"Min 1x per month","2013","Lower Saxony","(Married) couple without C. ","256","0.349116215793622","0.31497775635827","0.383254675228973","3"
"Min 1x per month","2013","Lower Saxony","Single parent ","67","0.22850113905087","0.178604020331269","0.27839825777047","3"
"Min 1x per month","2013","Lower Saxony","Couple + C. LE 16 ","154","0.286457445476487","0.250550419036696","0.322364471916279","3"
"Min 1x per month","2013","Lower Saxony","Couple + C. GT 16 ","82","0.260439918935859","0.2079939084491","0.312885929422618","3"
"Min 1x per month","2013","Lower Saxony","Couple + C. LE and GT 16","82","0.413944216461057","0.350565347271103","0.477323085651011","3"
"Min 1x per month","2013","Bremen","1-pers.-HH","9","","","","3"
"Min 1x per month","2013","Bremen","(Married) couple without C. ","16","","","","3"
"Min 1x per month","2013","Bremen","Single parent ","6","","","","3"
"Min 1x per month","2013","Bremen","Couple + C. LE 16 ","17","","","","3"
"Min 1x per month","2013","Bremen","Couple + C. GT 16 ","6","","","","3"
"Min 1x per month","2013","Bremen","Couple + C. LE and GT 16","1","","","","3"
"Min 1x per month","2013","North Rhine-Westphalia","1-pers.-HH","163","0.257589461723723","0.223814779847861","0.291364143599585","3"
"Min 1x per month","2013","North Rhine-Westphalia","(Married) couple without C. ","417","0.280809559792641","0.257670708467816","0.303948411117467","3"
"Min 1x per month","2013","North Rhine-Westphalia","Single parent ","119","0.238336718742767","0.201891091668903","0.274782345816631","3"
"Min 1x per month","2013","North Rhine-Westphalia","Couple + C. LE 16 ","387","0.293041038799268","0.26900059695437","0.317081480644167","3"
"Min 1x per month","2013","North Rhine-Westphalia","Couple + C. GT 16 ","240","0.379672043926238","0.341955271598102","0.417388816254374","3"
"Min 1x per month","2013","North Rhine-Westphalia","Couple + C. LE and GT 16","127","0.28550363839724","0.241516428683704","0.329490848110776","3"
"Min 1x per week","2013","Hesse","1-pers.-HH","74","0.259019740038507","0.203126171223371","0.314913308853644","2"
"Min 1x per week","2013","Hesse","(Married) couple without C. ","213","0.380921740211493","0.339021752400709","0.422821728022278","2"
"Min 1x per week","2013","Hesse","Single parent ","58","0.348831943633572","0.276547553170872","0.421116334096272","2"
"Min 1x per week","2013","Hesse","Couple + C. LE 16 ","203","0.432155019481153","0.387699716146752","0.476610322815553","2"
"Min 1x per week","2013","Hesse","Couple + C. GT 16 ","59","0.34386299827072","0.271821979938865","0.415904016602574","2"
"Min 1x per week","2013","Hesse","Couple + C. LE and GT 16","46","0.266293755594571","0.197803356216793","0.334784154972349","2"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","1-pers.-HH","85","0.413553082205065","0.347571733379945","0.479534431030185","2"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","(Married) couple without C. ","165","0.356608974432992","0.310579601408102","0.402638347457882","2"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","Single parent ","66","0.449130962213167","0.371325704762131","0.526936219664203","2"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","191","0.491092127437732","0.439014938837337","0.543169316038127","2"
"Min 1x per week","2013","Hamburg","Single parent ","12","","","","2"
"Min 1x per week","2013","Hamburg","Couple + C. LE 16 ","54","0.6418648680338","0.548819818599666","0.734909917467934","2"
"Min 1x per week","2013","Hamburg","Couple + C. GT 16 ","14","","","","2"
"Min 1x per week","2013","Hamburg","Couple + C. LE and GT 16","7","","","","2"
"Min 1x per week","2013","Lower Saxony","1-pers.-HH","100","0.345531282329974","0.289930223318373","0.401132341341575","2"
"Min 1x per week","2013","Lower Saxony","(Married) couple without C. ","276","0.355542056351786","0.321261334151291","0.389822778552282","2"
