"plh0204_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"7","2010","16-34 y.","secondary school degree","268","0.158429553802464","0.142521898407778","0.174337209197151"
"7","2010","16-34 y.","college entrance qualification","288","0.17775888559274","0.160915071172561","0.194602700012918"
"7","2010","16-34 y.","Other degree","43","0.105674523626763","0.0765158943602019","0.134833152893323"
"7","2010","16-34 y.","no degree/no degree yet","97","0.230384443687596","0.195257363970161","0.26551152340503"
"7","2010","35-65 y.","lower secondary degree","342","0.0902157818048354","0.0805731706443792","0.0998583929652915"
"7","2010","35-65 y.","secondary school degree","468","0.0896343182468574","0.0814572167544067","0.0978114197393081"
"7","2010","35-65 y.","college entrance qualification","523","0.126232038882453","0.116043909598332","0.136420168166575"
"7","2010","35-65 y.","Other degree","66","0.0600056284201022","0.0451513702462884","0.074859886593916"
"7","2010","35-65 y.","no degree/no degree yet","10","","",""
"7","2010","66 and older","lower secondary degree","120","0.0447745285385431","0.0363682249453338","0.0531808321317524"
"7","2010","66 and older","secondary school degree","54","0.0692916117672438","0.051019308942097","0.0875639145923906"
"7","2010","66 and older","college entrance qualification","71","0.0898164155978337","0.0692990765051283","0.110333754690539"
"7","2010","66 and older","Other degree","8","","",""
"7","2010","66 and older","no degree/no degree yet","2","","",""
"8","2010","16-34 y.","lower secondary degree","151","0.124539896468403","0.105355444839912","0.143724348096895"
"8","2010","16-34 y.","secondary school degree","171","0.0878751547525114","0.0755411806801666","0.100209128824856"
"8","2010","16-34 y.","college entrance qualification","155","0.0902805428979124","0.077654245434135","0.10290684036169"
"8","2010","16-34 y.","Other degree","26","","",""
"8","2010","16-34 y.","no degree/no degree yet","67","0.129121816620053","0.101147655530301","0.157095977709806"
"8","2010","35-65 y.","lower secondary degree","258","0.0714087128829846","0.0627416469396579","0.0800757788263112"
"8","2010","35-65 y.","secondary school degree","294","0.0576773699604252","0.0510038214102472","0.0643509185106032"
"8","2010","35-65 y.","college entrance qualification","292","0.0634624307345453","0.0559836199789848","0.0709412414901058"
"8","2010","35-65 y.","Other degree","59","0.064043220668182","0.0487303425322779","0.0793560988040862"
"8","2010","35-65 y.","no degree/no degree yet","9","","",""
"8","2010","66 and older","lower secondary degree","91","0.0354664826344376","0.0279484477903486","0.0429845174785267"
"8","2010","66 and older","secondary school degree","37","0.0369780831795102","0.0234000638863228","0.0505561024726976"
"8","2010","66 and older","college entrance qualification","62","0.0746916908128141","0.0558266367673246","0.0935567448583036"
"8","2010","66 and older","Other degree","8","","",""
"8","2010","66 and older","no degree/no degree yet","1","","",""
"9","2010","16-34 y.","lower secondary degree","35","0.04657358898387","0.0343305170218719","0.0588166609458681"
"9","2010","16-34 y.","secondary school degree","49","0.016411809364387","0.0108766806856511","0.0219469380431229"
"9","2010","16-34 y.","college entrance qualification","35","0.0191415030941333","0.0131045695901499","0.0251784365981167"
"9","2010","16-34 y.","Other degree","13","","",""
"9","2010","16-34 y.","no degree/no degree yet","13","","",""
"9","2010","35-65 y.","lower secondary degree","47","0.0127444037045496","0.00896904033012594","0.0165197670789732"
"9","2010","35-65 y.","secondary school degree","59","0.0087023396229041","0.00604360896003349","0.0113610702857747"
"9","2010","35-65 y.","college entrance qualification","54","0.0159918106389266","0.0121435917538812","0.0198400295239721"
"9","2010","35-65 y.","Other degree","15","","",""
"9","2010","35-65 y.","no degree/no degree yet","1","","",""
"9","2010","66 and older","lower secondary degree","10","","",""
"9","2010","66 and older","secondary school degree","8","","",""
"9","2010","66 and older","college entrance qualification","8","","",""
"9","2010","66 and older","Other degree","2","","",""
"9","2010","66 and older","no degree/no degree yet","","","",""
"10 Very willing to take risks","2010","16-34 y.","lower secondary degree","39","0.0368366818482434","0.0258929062646403","0.0477804574318465"
"10 Very willing to take risks","2010","16-34 y.","secondary school degree","31","0.0142765842823189","0.00910846498153065","0.0194447035831072"
"10 Very willing to take risks","2010","16-34 y.","college entrance qualification","18","","",""
"10 Very willing to take risks","2010","16-34 y.","Other degree","25","","",""
"10 Very willing to take risks","2010","16-34 y.","no degree/no degree yet","26","","",""
"10 Very willing to take risks","2010","35-65 y.","lower secondary degree","56","0.0109293111888303","0.00742990578720828","0.0144287165904524"
"10 Very willing to take risks","2010","35-65 y.","secondary school degree","51","0.0134711671222557","0.0101711834363002","0.0167711508082113"
"10 Very willing to take risks","2010","35-65 y.","college entrance qualification","26","","",""
"10 Very willing to take risks","2010","35-65 y.","Other degree","17","","",""
"10 Very willing to take risks","2010","35-65 y.","no degree/no degree yet","12","","",""
"10 Very willing to take risks","2010","66 and older","lower secondary degree","9","","",""
"10 Very willing to take risks","2010","66 and older","secondary school degree","4","","",""
"10 Very willing to take risks","2010","66 and older","college entrance qualification","5","","",""
"10 Very willing to take risks","2010","66 and older","Other degree","","","",""
"10 Very willing to take risks","2010","66 and older","no degree/no degree yet","","","",""
"0 Not at all Willing to take risks","2011","16-34 y.","lower secondary degree","17","","",""
"0 Not at all Willing to take risks","2011","16-34 y.","secondary school degree","29","","",""
"0 Not at all Willing to take risks","2011","16-34 y.","college entrance qualification","18","","",""
"0 Not at all Willing to take risks","2011","16-34 y.","Other degree","4","","",""
"0 Not at all Willing to take risks","2011","16-34 y.","no degree/no degree yet","6","","",""
"0 Not at all Willing to take risks","2011","35-65 y.","lower secondary degree","189","0.0570567457626021","0.0490264719840999","0.0650870195411044"
"0 Not at all Willing to take risks","2011","35-65 y.","secondary school degree","134","0.0326332944280955","0.0271545197975274","0.0381120690586636"
"0 Not at all Willing to take risks","2011","35-65 y.","college entrance qualification","59","0.0176693697875035","0.0130383450278599","0.0223003945471472"
"0 Not at all Willing to take risks","2011","35-65 y.","Other degree","70","0.0834090031714585","0.0636861893902991","0.103131816952618"
"0 Not at all Willing to take risks","2011","35-65 y.","no degree/no degree yet","16","","",""
"0 Not at all Willing to take risks","2011","66 and older","lower secondary degree","312","0.119860452452352","0.108077753875997","0.131643151028706"
"0 Not at all Willing to take risks","2011","66 and older","secondary school degree","58","0.0724497100726184","0.0559739715368958","0.088925448608341"
"0 Not at all Willing to take risks","2011","66 and older","college entrance qualification","39","0.0399391617239553","0.027326944337186","0.0525513791107246"
"0 Not at all Willing to take risks","2011","66 and older","Other degree","35","0.156926136527942","0.113050181587638","0.200802091468247"
"0 Not at all Willing to take risks","2011","66 and older","no degree/no degree yet","13","","",""
"1","2011","16-34 y.","lower secondary degree","20","","",""
"1","2011","16-34 y.","secondary school degree","27","","",""
"1","2011","16-34 y.","college entrance qualification","43","0.0190843190387869","0.0124340074620423","0.0257346306155315"
"1","2011","16-34 y.","Other degree","8","","",""
"1","2011","16-34 y.","no degree/no degree yet","9","","",""
"1","2011","35-65 y.","lower secondary degree","157","0.0477375806519029","0.0403561150652647","0.055119046238541"
"1","2011","35-65 y.","secondary school degree","171","0.0457227563770453","0.0392816437361508","0.0521638690179397"
"1","2011","35-65 y.","college entrance qualification","120","0.0339739836061441","0.0276059495432221","0.0403420176690662"
"1","2011","35-65 y.","Other degree","56","0.0667587218740002","0.0489543936569349","0.0845630500910655"
"1","2011","35-65 y.","no degree/no degree yet","9","","",""
"1","2011","66 and older","lower secondary degree","258","0.0995215070877723","0.0886615980448303","0.110381416130714"
"1","2011","66 and older","secondary school degree","62","0.0747997480177965","0.0580801523295975","0.0915193437059956"
"1","2011","66 and older","college entrance qualification","33","0.0320876392103999","0.0207367600925787","0.043438518328221"
"1","2011","66 and older","Other degree","32","0.119406452910088","0.0802910529245572","0.158521852895618"
"1","2011","66 and older","no degree/no degree yet","18","","",""
"2","2011","16-34 y.","lower secondary degree","28","","",""
"2","2011","16-34 y.","secondary school degree","76","0.0644922906182353","0.0504358076231786","0.078548773613292"
"2","2011","16-34 y.","college entrance qualification","128","0.0791787514608139","0.0660543407921322","0.0923031621294957"
"2","2011","16-34 y.","Other degree","12","","",""
"2","2011","16-34 y.","no degree/no degree yet","17","","",""
"2","2011","35-65 y.","lower secondary degree","350","0.117040150793327","0.105910744732525","0.12816955685413"
"2","2011","35-65 y.","secondary school degree","453","0.113817159657665","0.104023997441091","0.123610321874239"
"2","2011","35-65 y.","college entrance qualification","321","0.0913540617202915","0.0812266374230785","0.101481486017505"
"2","2011","35-65 y.","Other degree","98","0.12502027079858","0.101428321363158","0.148612220234002"
"2","2011","35-65 y.","no degree/no degree yet","19","","",""
"2","2011","66 and older","lower secondary degree","444","0.153501956743436","0.140425171822771","0.166578741664101"
"2","2011","66 and older","secondary school degree","93","0.103338825884111","0.0839922649085753","0.122685386859647"
"2","2011","66 and older","college entrance qualification","87","0.102821093866467","0.0832586443254064","0.122383543407528"
"2","2011","66 and older","Other degree","39","0.140828862273682","0.0988692175246291","0.182788507022734"
"2","2011","66 and older","no degree/no degree yet","14","","",""
"3","2011","16-34 y.","lower secondary degree","54","0.0885498277302486","0.0656456515011498","0.111454003959347"
"3","2011","16-34 y.","secondary school degree","129","0.104103276379973","0.0866265431076566","0.121580009652289"
"3","2011","16-34 y.","college entrance qualification","225","0.131519947891775","0.115092747376302","0.147947148407249"
"3","2011","16-34 y.","Other degree","15","","",""
"3","2011","16-34 y.","no degree/no degree yet","24","","",""
"3","2011","35-65 y.","lower secondary degree","422","0.134781909182467","0.12295931801225","0.146604500352684"
"3","2011","35-65 y.","secondary school degree","563","0.132743083390196","0.122280540648245","0.143205626132147"
"3","2011","35-65 y.","college entrance qualification","519","0.174095290683545","0.160766332269063","0.187424249098027"
"3","2011","35-65 y.","Other degree","78","0.097752321109283","0.0765686589722444","0.118935983246322"
