"plh0204_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"3","2010","Single parent ","West Germany","200","0.126572395687923","0.111029869330648","0.142114922045198"
"3","2010","Single parent ","East Germany","60","0.0923893584630384","0.0674282662420852","0.117350450683992"
"3","2010","Couple + C. LE 16 ","West Germany","915","0.14443877991954","0.135735445027757","0.153142114811323"
"3","2010","Couple + C. LE 16 ","East Germany","211","0.177999902991426","0.158590619799935","0.197409186182917"
"3","2010","Couple + C. GT 16 ","West Germany","317","0.134836074337928","0.120475543991412","0.149196604684444"
"3","2010","Couple + C. GT 16 ","East Germany","116","0.135115362158123","0.109899304032012","0.160331420284234"
"3","2010","Couple + C. LE and GT 16","West Germany","161","0.117517709469109","0.100268767505393","0.134766651432824"
"3","2010","Couple + C. LE and GT 16","East Germany","34","0.149960436674672","0.107839165627138","0.192081707722205"
"4","2010","1-pers.-HH","West Germany","180","0.0822611162614519","0.0703729114541018","0.0941493210688021"
"4","2010","1-pers.-HH","East Germany","63","0.0935416801859232","0.0718617451435231","0.115221615228323"
"4","2010","(Married) couple without C. ","West Germany","486","0.108355817452082","0.0993831920876317","0.117328442816532"
"4","2010","(Married) couple without C. ","East Germany","169","0.0844021693334176","0.071222447577014","0.0975818910898212"
"4","2010","Single parent ","West Germany","173","0.0961376388449952","0.0823580413369463","0.109917236353044"
"4","2010","Single parent ","East Germany","47","0.126290885247485","0.0976575290159468","0.154924241479023"
"4","2010","Couple + C. LE 16 ","West Germany","637","0.103430759135382","0.0958913898258736","0.11097012844489"
"4","2010","Couple + C. LE 16 ","East Germany","140","0.11114670400533","0.0951979405340385","0.127095467476621"
"4","2010","Couple + C. GT 16 ","West Germany","206","0.0945518606784985","0.0822495962393941","0.106854125117603"
"4","2010","Couple + C. GT 16 ","East Germany","69","0.110873685246385","0.0877135167902233","0.134033853702548"
"4","2010","Couple + C. LE and GT 16","West Germany","131","0.0778030719626663","0.0634558436126825","0.0921503003126501"
"4","2010","Couple + C. LE and GT 16","East Germany","19","","",""
"5","2010","1-pers.-HH","West Germany","397","0.202728063394389","0.185333257479481","0.220122869309298"
"5","2010","1-pers.-HH","East Germany","170","0.277127307637597","0.243803697536171","0.310450917739023"
"5","2010","(Married) couple without C. ","West Germany","870","0.182112400618589","0.170971656491607","0.19325314474557"
"5","2010","(Married) couple without C. ","East Germany","377","0.209744627949821","0.190442454617901","0.22904680128174"
"5","2010","Single parent ","West Germany","408","0.216211137952167","0.1969679407374","0.235454335166934"
"5","2010","Single parent ","East Germany","118","0.29062609059252","0.251487270852892","0.329764910332148"
"5","2010","Couple + C. LE 16 ","West Germany","1308","0.194791263222329","0.184986045987588","0.204596480457071"
"5","2010","Couple + C. LE 16 ","East Germany","331","0.199787180575599","0.179498666493001","0.220075694658197"
"5","2010","Couple + C. GT 16 ","West Germany","416","0.191668305929765","0.175118679928298","0.208217931931233"
"5","2010","Couple + C. GT 16 ","East Germany","153","0.22955154493077","0.198530412709379","0.260572677152161"
"5","2010","Couple + C. LE and GT 16","West Germany","281","0.190389940933638","0.169360983118017","0.211418898749258"
"5","2010","Couple + C. LE and GT 16","East Germany","63","0.20432930759534","0.15676013883659","0.251898476354089"
"6","2010","1-pers.-HH","West Germany","175","0.0897146545228296","0.0773500598867233","0.102079249158936"
"6","2010","1-pers.-HH","East Germany","72","0.0921249992986279","0.0705930548222026","0.113656943775053"
"6","2010","(Married) couple without C. ","West Germany","458","0.0934354809943335","0.0850340570540575","0.101836904934609"
"6","2010","(Married) couple without C. ","East Germany","183","0.101815557230782","0.0874782729966125","0.116152841464951"
"6","2010","Single parent ","West Germany","174","0.0971108567639127","0.0832691461923413","0.110952567335484"
"6","2010","Single parent ","East Germany","56","0.0915064021234918","0.0666527912136259","0.116360013033358"
"6","2010","Couple + C. LE 16 ","West Germany","697","0.112558426237263","0.104733556168093","0.120383296306432"
"6","2010","Couple + C. LE 16 ","East Germany","158","0.115257182652265","0.0990537808326371","0.131460584471894"
"6","2010","Couple + C. GT 16 ","West Germany","264","0.116233020808725","0.102757304002116","0.129708737615333"
"6","2010","Couple + C. GT 16 ","East Germany","92","0.120910617140738","0.0968617580951305","0.144959476186346"
"6","2010","Couple + C. LE and GT 16","West Germany","164","0.132850696256848","0.114670998452517","0.151030394061178"
"6","2010","Couple + C. LE and GT 16","East Germany","33","0.116368811398663","0.0785378509419305","0.154199771855396"
"7","2010","1-pers.-HH","West Germany","197","0.0917250288599366","0.0792364789247192","0.104213578795154"
"7","2010","1-pers.-HH","East Germany","66","0.0948221299424664","0.0730097381029578","0.116634521781975"
"7","2010","(Married) couple without C. ","West Germany","413","0.08553827677164","0.0774647992084434","0.0936117543348367"
"7","2010","(Married) couple without C. ","East Germany","150","0.0764073650117166","0.0638127498563844","0.0890019801670488"
"7","2010","Single parent ","West Germany","176","0.106503523661376","0.0920834637081261","0.120923583614626"
"7","2010","Single parent ","East Germany","66","0.133478729108634","0.104163150866398","0.162794307350871"
"7","2010","Couple + C. LE 16 ","West Germany","706","0.119964504614176","0.111920084915164","0.128008924313187"
"7","2010","Couple + C. LE 16 ","East Germany","183","0.104459841179457","0.0889402279823292","0.119979454376585"
"7","2010","Couple + C. GT 16 ","West Germany","271","0.131743494390638","0.117523257207492","0.145963731573784"
"7","2010","Couple + C. GT 16 ","East Germany","92","0.143991699765293","0.11809446119521","0.169888938335376"
"7","2010","Couple + C. LE and GT 16","West Germany","174","0.142312460103962","0.123599442934553","0.161025477273371"
"7","2010","Couple + C. LE and GT 16","East Germany","37","0.149732748409778","0.107637829782761","0.191827667036794"
"8","2010","1-pers.-HH","West Germany","120","0.0462869726240191","0.0371962656580715","0.0553776795899667"
"8","2010","1-pers.-HH","East Germany","39","0.0629244069271511","0.0448452425917974","0.0810035712625049"
"8","2010","(Married) couple without C. ","West Germany","255","0.0547796111448059","0.0482109986609845","0.0613482236286274"
"8","2010","(Married) couple without C. ","East Germany","107","0.0656004026844395","0.0538623343466476","0.0773384710222313"
"8","2010","Single parent ","West Germany","153","0.104008913949406","0.0897388545482891","0.118278973350522"
"8","2010","Single parent ","East Germany","47","0.0686880585310368","0.0468863250678092","0.0904897919942644"
"8","2010","Couple + C. LE 16 ","West Germany","464","0.0723276060587833","0.0659145120607178","0.0787407000568488"
"8","2010","Couple + C. LE 16 ","East Germany","131","0.0830806916752372","0.0690758149538735","0.0970855683966008"
"8","2010","Couple + C. GT 16 ","West Germany","176","0.0798178240578891","0.0684230667891381","0.0912125813266401"
"8","2010","Couple + C. GT 16 ","East Germany","48","0.0672513521542738","0.0487766023813358","0.0857261019272117"
"8","2010","Couple + C. LE and GT 16","West Germany","113","0.103263017418458","0.0869639502812144","0.119562084555701"
"8","2010","Couple + C. LE and GT 16","East Germany","33","0.128682149616194","0.0891781553795518","0.168186143852836"
"9","2010","1-pers.-HH","West Germany","25","","",""
"9","2010","1-pers.-HH","East Germany","8","","",""
"9","2010","(Married) couple without C. ","West Germany","51","0.011587681359999","0.00849834656965692","0.0146770161503412"
"9","2010","(Married) couple without C. ","East Germany","13","","",""
"9","2010","Single parent ","West Germany","32","0.0198134465107487","0.0132990672484861","0.0263278257730114"
"9","2010","Single parent ","East Germany","14","","",""
"9","2010","Couple + C. LE 16 ","West Germany","103","0.016199926820052","0.0130743642650949","0.0193254893750091"
"9","2010","Couple + C. LE 16 ","East Germany","33","0.0243775229664425","0.0165522523530319","0.0322027935798532"
"9","2010","Couple + C. GT 16 ","West Germany","34","0.0210745495933569","0.015035450046458","0.0271136491402559"
"9","2010","Couple + C. GT 16 ","East Germany","16","","",""
"9","2010","Couple + C. LE and GT 16","West Germany","28","","",""
"9","2010","Couple + C. LE and GT 16","East Germany","8","","",""
"10 Very willing to take risks","2010","1-pers.-HH","West Germany","20","","",""
"10 Very willing to take risks","2010","1-pers.-HH","East Germany","6","","",""
"10 Very willing to take risks","2010","(Married) couple without C. ","West Germany","32","0.00898375236619747","0.00626000450746348","0.0117075002249315"
"10 Very willing to take risks","2010","(Married) couple without C. ","East Germany","8","","",""
"10 Very willing to take risks","2010","Single parent ","West Germany","41","0.0194172073975227","0.0129669926436338","0.0258674221514116"
"10 Very willing to take risks","2010","Single parent ","East Germany","15","","",""
"10 Very willing to take risks","2010","Couple + C. LE 16 ","West Germany","113","0.0143746932069706","0.0114277385148926","0.0173216478990486"
"10 Very willing to take risks","2010","Couple + C. LE 16 ","East Germany","28","","",""
"10 Very willing to take risks","2010","Couple + C. GT 16 ","West Germany","25","","",""
"10 Very willing to take risks","2010","Couple + C. GT 16 ","East Germany","2","","",""
"10 Very willing to take risks","2010","Couple + C. LE and GT 16","West Germany","37","0.0328523104947596","0.023304865582351","0.0423997554071683"
"10 Very willing to take risks","2010","Couple + C. LE and GT 16","East Germany","5","","",""
"0 Not at all Willing to take risks","2011","1-pers.-HH","West Germany","192","0.0740360611020472","0.0640878648731909","0.0839842573309035"
"0 Not at all Willing to take risks","2011","1-pers.-HH","East Germany","45","0.0431311725869404","0.0298735192714766","0.0563888259024041"
"0 Not at all Willing to take risks","2011","(Married) couple without C. ","West Germany","370","0.0638588416241804","0.0577013973190411","0.0700162859293198"
"0 Not at all Willing to take risks","2011","(Married) couple without C. ","East Germany","82","0.0336452964930183","0.025881329546656","0.0414092634393805"
"0 Not at all Willing to take risks","2011","Single parent ","West Germany","48","0.0504036058453463","0.035948972272058","0.0648582394186345"
"0 Not at all Willing to take risks","2011","Single parent ","East Germany","6","","",""
"0 Not at all Willing to take risks","2011","Couple + C. LE 16 ","West Germany","71","0.0304990150589769","0.0236830760780322","0.0373149540399216"
"0 Not at all Willing to take risks","2011","Couple + C. LE 16 ","East Germany","19","","",""
"0 Not at all Willing to take risks","2011","Couple + C. GT 16 ","West Germany","110","0.0468721531107995","0.0385668414548869","0.0551774647667121"
"0 Not at all Willing to take risks","2011","Couple + C. GT 16 ","East Germany","16","","",""
"0 Not at all Willing to take risks","2011","Couple + C. LE and GT 16","West Germany","31","0.0261306628455607","0.0164167596192296","0.0358445660718917"
"0 Not at all Willing to take risks","2011","Couple + C. LE and GT 16","East Germany","1","","",""
"1","2011","1-pers.-HH","West Germany","194","0.0677963008940264","0.0582445263288367","0.077348075459216"
"1","2011","1-pers.-HH","East Germany","49","0.0464701800878936","0.032732951034637","0.0602074091411501"
"1","2011","(Married) couple without C. ","West Germany","326","0.0578907532302312","0.0520094369173718","0.0637720695430906"
"1","2011","(Married) couple without C. ","East Germany","87","0.0464766040762044","0.0374122661897903","0.0555409419626186"
"1","2011","Single parent ","West Germany","40","0.050608936143849","0.0361264564321983","0.0650914158554996"
"1","2011","Single parent ","East Germany","5","","",""
"1","2011","Couple + C. LE 16 ","West Germany","106","0.0398984019180135","0.032140487112626","0.047656316723401"
"1","2011","Couple + C. LE 16 ","East Germany","23","","",""
"1","2011","Couple + C. GT 16 ","West Germany","128","0.0422193305803219","0.0343177930311164","0.0501208681295274"
"1","2011","Couple + C. GT 16 ","East Germany","13","","",""
"1","2011","Couple + C. LE and GT 16","West Germany","49","0.0370623285721199","0.0255587317305384","0.0485659254137014"
"1","2011","Couple + C. LE and GT 16","East Germany","8","","",""
"2","2011","1-pers.-HH","West Germany","345","0.132944339730757","0.120044507315229","0.145844172146285"
"2","2011","1-pers.-HH","East Germany","95","0.107385156851205","0.0871806152177894","0.127589698484621"
"2","2011","(Married) couple without C. ","West Germany","665","0.107948548394784","0.100133662169046","0.115763434620521"
"2","2011","(Married) couple without C. ","East Germany","224","0.110143350041927","0.096663272779686","0.123623427304167"
