"plh0204_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"4","2006","Full Time","no degree/no degree yet","8","","",""
"4","2006","Part Time","lower secondary degree","160","0.116542022100029","0.0994822751192569","0.133601769080801"
"4","2006","Part Time","secondary school degree","173","0.0916713571833455","0.0780579752075499","0.105284739159141"
"4","2006","Part Time","college entrance qualification","174","0.118787560365102","0.101941864445776","0.135633256284429"
"4","2006","Part Time","Other degree","31","0.105628419044561","0.0686918410144426","0.14256499707468"
"4","2006","Part Time","no degree/no degree yet","11","","",""
"4","2006","Not Working","lower secondary degree","423","0.0932192305675831","0.0843863784240976","0.102052082711069"
"4","2006","Not Working","secondary school degree","171","0.101753939738436","0.0876136238199064","0.115894255656966"
"4","2006","Not Working","college entrance qualification","160","0.110274898113624","0.0939830567293152","0.126566739497932"
"4","2006","Not Working","Other degree","50","0.102555396615957","0.0769675171923746","0.128143276039539"
"4","2006","Not Working","no degree/no degree yet","34","0.0639822587466484","0.0423361832386345","0.0856283342546622"
"5","2006","Full Time","lower secondary degree","504","0.261648996868202","0.242682398461005","0.280615595275399"
"5","2006","Full Time","secondary school degree","741","0.25110592537893","0.235528440033651","0.266683410724208"
"5","2006","Full Time","college entrance qualification","549","0.186603384032319","0.17208713367438","0.201119634390257"
"5","2006","Full Time","Other degree","86","0.211561516844051","0.170712207157103","0.252410826530999"
"5","2006","Full Time","no degree/no degree yet","7","","",""
"5","2006","Part Time","lower secondary degree","383","0.30048091885842","0.276105808272031","0.324856029444809"
"5","2006","Part Time","secondary school degree","464","0.277074700456768","0.255960587368225","0.298188813545311"
"5","2006","Part Time","college entrance qualification","300","0.201123711900348","0.18025312946281","0.221994294337886"
"5","2006","Part Time","Other degree","64","0.240573163708105","0.189207390201194","0.291938937215015"
"5","2006","Part Time","no degree/no degree yet","19","","",""
"5","2006","Not Working","lower secondary degree","953","0.228392899950411","0.215639192224628","0.241146607676194"
"5","2006","Not Working","secondary school degree","470","0.26290705267045","0.242317444522897","0.283496660818003"
"5","2006","Not Working","college entrance qualification","321","0.202590150487664","0.181684971984914","0.223495328990414"
"5","2006","Not Working","Other degree","100","0.183913327989745","0.151237548596409","0.216589107383081"
"5","2006","Not Working","no degree/no degree yet","87","0.183283909114983","0.149061934050456","0.21750588417951"
"6","2006","Full Time","lower secondary degree","272","0.120884702891258","0.106817522091888","0.134951883690628"
"6","2006","Full Time","secondary school degree","443","0.147964107396535","0.135209537796248","0.160718676996821"
"6","2006","Full Time","college entrance qualification","398","0.142625144324171","0.129595668893596","0.155654619754745"
"6","2006","Full Time","Other degree","44","0.114281965161315","0.0824605805577429","0.146103349764888"
"6","2006","Full Time","no degree/no degree yet","5","","",""
"6","2006","Part Time","lower secondary degree","127","0.0871031865438794","0.0721109567626912","0.102095416325067"
"6","2006","Part Time","secondary school degree","204","0.108674282797093","0.0939914685232881","0.123357097070899"
"6","2006","Part Time","college entrance qualification","197","0.141829219375644","0.123664324707941","0.159994114043347"
"6","2006","Part Time","Other degree","34","0.131452709277123","0.090846843156574","0.172058575397672"
"6","2006","Part Time","no degree/no degree yet","7","","",""
"6","2006","Not Working","lower secondary degree","338","0.0818036578590492","0.0734773743582101","0.0901299413598883"
"6","2006","Not Working","secondary school degree","198","0.105194869741935","0.0908450201830524","0.119544719300819"
"6","2006","Not Working","college entrance qualification","191","0.149031756582847","0.130509239428935","0.167554273736759"
"6","2006","Not Working","Other degree","40","0.0635462818069171","0.0429713008238428","0.0841212627899913"
"6","2006","Not Working","no degree/no degree yet","68","0.130003411621893","0.100256389633871","0.159750433609914"
"7","2006","Full Time","lower secondary degree","268","0.115158911003861","0.101384282577535","0.128933539430188"
"7","2006","Full Time","secondary school degree","422","0.136274219495266","0.123950169068712","0.148598269921819"
"7","2006","Full Time","college entrance qualification","501","0.185993318639271","0.171495382981716","0.200491254296827"
"7","2006","Full Time","Other degree","42","0.0980359956200112","0.0682940165457645","0.127777974694258"
"7","2006","Full Time","no degree/no degree yet","7","","",""
"7","2006","Part Time","lower secondary degree","143","0.102657645563809","0.0865210060970801","0.118794285030538"
"7","2006","Part Time","secondary school degree","214","0.128490552122375","0.112703561799269","0.14427754244548"
"7","2006","Part Time","college entrance qualification","206","0.153478876279715","0.134711378585755","0.172246373973676"
"7","2006","Part Time","Other degree","26","","",""
"7","2006","Part Time","no degree/no degree yet","19","","",""
"7","2006","Not Working","lower secondary degree","307","0.0686817771914908","0.0609981397239968","0.0763654146589847"
"7","2006","Not Working","secondary school degree","184","0.083771780155726","0.0708138230088842","0.0967297373025678"
"7","2006","Not Working","college entrance qualification","228","0.15595584431056","0.137085173898416","0.174826514722704"
"7","2006","Not Working","Other degree","40","0.0827639266216891","0.0595252004885864","0.106002652754792"
"7","2006","Not Working","no degree/no degree yet","74","0.14310580573418","0.112131643284742","0.174079968183618"
"8","2006","Full Time","lower secondary degree","223","0.102204314243632","0.089132921960054","0.115275706527211"
"8","2006","Full Time","secondary school degree","347","0.114181460030531","0.102757179667934","0.125605740393127"
"8","2006","Full Time","college entrance qualification","309","0.102586987993929","0.0912815906186648","0.113892385369192"
"8","2006","Full Time","Other degree","38","0.0799177618355303","0.052796027439933","0.107039496231128"
"8","2006","Full Time","no degree/no degree yet","5","","",""
"8","2006","Part Time","lower secondary degree","94","0.0692797770459228","0.0557792358441038","0.0827803182477418"
"8","2006","Part Time","secondary school degree","135","0.079886202497365","0.0670957957599053","0.0926766092348247"
"8","2006","Part Time","college entrance qualification","127","0.0957426954495382","0.0804225812109342","0.111062809688142"
"8","2006","Part Time","Other degree","18","","",""
"8","2006","Part Time","no degree/no degree yet","15","","",""
"8","2006","Not Working","lower secondary degree","196","0.0432687945596468","0.0370875002672238","0.0494500888520699"
"8","2006","Not Working","secondary school degree","111","0.06917538221826","0.0573068900021852","0.0810438744343348"
"8","2006","Not Working","college entrance qualification","126","0.111618233172476","0.0952398393761491","0.127996626968803"
"8","2006","Not Working","Other degree","23","","",""
"8","2006","Not Working","no degree/no degree yet","63","0.121672828656597","0.092757222136108","0.150588435177086"
"9","2006","Full Time","lower secondary degree","64","0.0267206531804339","0.0197617504523569","0.0336795559085109"
"9","2006","Full Time","secondary school degree","72","0.0242821174849804","0.0187528947634013","0.0298113402065595"
"9","2006","Full Time","college entrance qualification","77","0.0254549126015828","0.019586369685775","0.0313234555173906"
"9","2006","Full Time","Other degree","9","","",""
"9","2006","Full Time","no degree/no degree yet","1","","",""
"9","2006","Part Time","lower secondary degree","22","","",""
"9","2006","Part Time","secondary school degree","38","0.0351315202551664","0.0264457122227346","0.0438173282875982"
"9","2006","Part Time","college entrance qualification","29","","",""
"9","2006","Part Time","Other degree","3","","",""
"9","2006","Part Time","no degree/no degree yet","6","","",""
"9","2006","Not Working","lower secondary degree","29","","",""
"9","2006","Not Working","secondary school degree","40","0.0185189868013065","0.0122132564165897","0.0248247171860234"
"9","2006","Not Working","college entrance qualification","29","","",""
"9","2006","Not Working","Other degree","8","","",""
"9","2006","Not Working","no degree/no degree yet","16","","",""
"10 Very willing to take risks","2006","Full Time","lower secondary degree","42","0.0230098807168705","0.0165399333685003","0.0294798280652407"
"10 Very willing to take risks","2006","Full Time","secondary school degree","37","0.0140796151355514","0.0098473293229592","0.0183119009481435"
"10 Very willing to take risks","2006","Full Time","college entrance qualification","30","0.0114238811400775","0.00746424383857188","0.0153835184415832"
"10 Very willing to take risks","2006","Full Time","Other degree","16","","",""
"10 Very willing to take risks","2006","Full Time","no degree/no degree yet","1","","",""
"10 Very willing to take risks","2006","Part Time","lower secondary degree","19","","",""
"10 Very willing to take risks","2006","Part Time","secondary school degree","10","","",""
"10 Very willing to take risks","2006","Part Time","college entrance qualification","15","","",""
"10 Very willing to take risks","2006","Part Time","Other degree","5","","",""
"10 Very willing to take risks","2006","Part Time","no degree/no degree yet","4","","",""
"10 Very willing to take risks","2006","Not Working","lower secondary degree","44","0.0118984477221077","0.00860430055694242","0.015192594887273"
