"plh0204_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"1","2010","(3a) lower tertiary education","Male","25","","",""
"1","2010","(3a) lower tertiary education","Female","24","","",""
"1","2010","(3b) higher tertiary education","Male","55","0.0384683260548051","0.0294575435246608","0.0474791085849494"
"1","2010","(3b) higher tertiary education","Female","88","0.0667394293858274","0.0548160671970374","0.0786627915746174"
"2","2010","(0) in school","Male","11","","",""
"2","2010","(0) in school","Female","14","","",""
"2","2010","(1a) inadequately completed","Male","12","","",""
"2","2010","(1a) inadequately completed","Female","31","0.250033261743282","0.190755601268121","0.309310922218444"
"2","2010","(1b) general elementary school","Male","55","0.0932108400492978","0.0701207399529119","0.116300940145684"
"2","2010","(1b) general elementary school","Female","190","0.163996510776295","0.143656309871918","0.184336711680672"
"2","2010","(1c) basic vocational qualification","Male","299","0.107505298657826","0.0964578401840776","0.118552757131574"
"2","2010","(1c) basic vocational qualification","Female","398","0.162197425755341","0.148033381705315","0.176361469805368"
"2","2010","(2b) intermediate general qualification","Male","8","","",""
"2","2010","(2b) intermediate general qualification","Female","42","0.106181379860039","0.0763978573021975","0.135964902417881"
"2","2010","(2a) intermediate vocational","Male","219","0.0902164603143951","0.0788442948615474","0.101588625767243"
"2","2010","(2a) intermediate vocational","Female","552","0.160043517701357","0.148278762259682","0.171808273143032"
"2","2010","(2c_gen) general maturity certificate","Male","26","","",""
"2","2010","(2c_gen) general maturity certificate","Female","61","0.149953564655542","0.118967763804599","0.180939365506485"
"2","2010","(2c_voc) vocational maturity certificate","Male","61","0.0615453817287992","0.0453508914821971","0.0777398719754013"
"2","2010","(2c_voc) vocational maturity certificate","Female","200","0.168878205306625","0.148582815093305","0.189173595519945"
"2","2010","(3a) lower tertiary education","Male","86","0.0907728902216945","0.0731424857806318","0.108403294662757"
"2","2010","(3a) lower tertiary education","Female","144","0.168712276366047","0.144578446281841","0.192846106450252"
"2","2010","(3b) higher tertiary education","Male","187","0.121950280604814","0.10661894385731","0.137281617352317"
"2","2010","(3b) higher tertiary education","Female","254","0.143764738022534","0.127002624551212","0.160526851493856"
"3","2010","(0) in school","Male","23","","",""
"3","2010","(0) in school","Female","15","","",""
"3","2010","(1a) inadequately completed","Male","19","","",""
"3","2010","(1a) inadequately completed","Female","28","","",""
"3","2010","(1b) general elementary school","Male","83","0.124856410811691","0.0986030730664194","0.151109748556963"
"3","2010","(1b) general elementary school","Female","184","0.137373305021045","0.118463088151052","0.156283521891039"
"3","2010","(1c) basic vocational qualification","Male","401","0.13902553286919","0.126686331837282","0.151364733901098"
"3","2010","(1c) basic vocational qualification","Female","420","0.159164486154331","0.14510812024889","0.173220852059771"
"3","2010","(2b) intermediate general qualification","Male","26","","",""
"3","2010","(2b) intermediate general qualification","Female","54","0.120084194944757","0.0886580821603262","0.151510307729187"
"3","2010","(2a) intermediate vocational","Male","319","0.150032764359014","0.135857688606549","0.164207840111479"
"3","2010","(2a) intermediate vocational","Female","602","0.171900369172927","0.159793965057373","0.18400677328848"
"3","2010","(2c_gen) general maturity certificate","Male","51","0.150212089337375","0.115586740723186","0.184837437951563"
"3","2010","(2c_gen) general maturity certificate","Female","83","0.187754428817714","0.153862071686229","0.221646785949198"
"3","2010","(2c_voc) vocational maturity certificate","Male","117","0.154897747805003","0.13051738912182","0.179278106488186"
"3","2010","(2c_voc) vocational maturity certificate","Female","219","0.172660170188905","0.152185528209984","0.193134812167825"
"3","2010","(3a) lower tertiary education","Male","136","0.132447991864141","0.111645351844957","0.153250631883325"
"3","2010","(3a) lower tertiary education","Female","177","0.214284902531942","0.187842216972704","0.240727588091181"
"3","2010","(3b) higher tertiary education","Male","252","0.165141820138092","0.147745237136565","0.182538403139618"
"3","2010","(3b) higher tertiary education","Female","306","0.184573595939792","0.166038996497242","0.203108195382342"
"4","2010","(0) in school","Male","19","","",""
"4","2010","(0) in school","Female","24","","",""
"4","2010","(1a) inadequately completed","Male","6","","",""
"4","2010","(1a) inadequately completed","Female","15","","",""
"4","2010","(1b) general elementary school","Male","40","0.0740965350591581","0.0532937611410137","0.0948993089773025"
"4","2010","(1b) general elementary school","Female","103","0.0705508429643739","0.0564839620222651","0.0846177239064827"
"4","2010","(1c) basic vocational qualification","Male","283","0.0999667584109414","0.0892687804398814","0.110664736382001"
"4","2010","(1c) basic vocational qualification","Female","237","0.0934311809406781","0.0822486334084203","0.104613728472936"
"4","2010","(2b) intermediate general qualification","Male","14","","",""
"4","2010","(2b) intermediate general qualification","Female","28","","",""
"4","2010","(2a) intermediate vocational","Male","224","0.0995753447514561","0.0876894785023953","0.111461211000517"
"4","2010","(2a) intermediate vocational","Female","390","0.100366992717623","0.0907250707385412","0.110008914696704"
"4","2010","(2c_gen) general maturity certificate","Male","43","0.0760899768612915","0.0503940077023466","0.101785946020236"
"4","2010","(2c_gen) general maturity certificate","Female","51","0.0848000947419133","0.0606221625666479","0.108978026917179"
"4","2010","(2c_voc) vocational maturity certificate","Male","80","0.0912975044969619","0.0718885016710882","0.110706507322836"
"4","2010","(2c_voc) vocational maturity certificate","Female","158","0.0994173655725717","0.0832078074018594","0.115626923743284"
"4","2010","(3a) lower tertiary education","Male","126","0.139653797189289","0.118381666005031","0.160925928373548"
"4","2010","(3a) lower tertiary education","Female","116","0.104741756242327","0.0850079293204902","0.124475583164163"
"4","2010","(3b) higher tertiary education","Male","178","0.114227073551249","0.0993240360970121","0.129130111005486"
"4","2010","(3b) higher tertiary education","Female","199","0.113239287345585","0.0980999168024593","0.12837865788871"
"5","2010","(0) in school","Male","34","0.141254947264642","0.0959475493965248","0.186562345132759"
"5","2010","(0) in school","Female","37","0.202861412753555","0.145682231861553","0.260040593645558"
"5","2010","(1a) inadequately completed","Male","34","0.163265301343629","0.104116860892643","0.222413741794616"
"5","2010","(1a) inadequately completed","Female","39","0.149721862700529","0.100879768431784","0.198563956969275"
"5","2010","(1b) general elementary school","Male","135","0.218679213624167","0.185850196105378","0.251508231142956"
"5","2010","(1b) general elementary school","Female","215","0.148437306831544","0.128906790018353","0.167967823644734"
"5","2010","(1c) basic vocational qualification","Male","669","0.215421142230419","0.200758674066309","0.23008361039453"
"5","2010","(1c) basic vocational qualification","Female","592","0.219977688967166","0.204061566397077","0.235893811537254"
"5","2010","(2b) intermediate general qualification","Male","53","0.275084557316937","0.215532331736475","0.3346367828974"
"5","2010","(2b) intermediate general qualification","Female","99","0.214189998152023","0.174526999083621","0.253852997220425"
"5","2010","(2a) intermediate vocational","Male","529","0.228093207327102","0.211437240478917","0.244749174175287"
"5","2010","(2a) intermediate vocational","Female","835","0.208839606531947","0.19579670641225","0.221882506651644"
"5","2010","(2c_gen) general maturity certificate","Male","64","0.153740697202468","0.118783823289928","0.188697571115008"
"5","2010","(2c_gen) general maturity certificate","Female","104","0.20412117304657","0.169140311117963","0.239102034975176"
"5","2010","(2c_voc) vocational maturity certificate","Male","177","0.225242628355797","0.197093103976379","0.253392152735215"
"5","2010","(2c_voc) vocational maturity certificate","Female","272","0.228887717399578","0.206128971749242","0.251646463049914"
"5","2010","(3a) lower tertiary education","Male","214","0.211684445094618","0.186615126683296","0.236753763505939"
"5","2010","(3a) lower tertiary education","Female","177","0.165497524530202","0.141548557266139","0.189446491794264"
"5","2010","(3b) higher tertiary education","Male","307","0.144292744324388","0.127829556968799","0.160755931679977"
"5","2010","(3b) higher tertiary education","Female","302","0.161892288510504","0.144294056764261","0.179490520256747"
"6","2010","(0) in school","Male","34","0.115049341607684","0.0735408683569709","0.156557814858398"
"6","2010","(0) in school","Female","31","0.179905318746615","0.125288639664579","0.234521997828651"
"6","2010","(1a) inadequately completed","Male","15","","",""
"6","2010","(1a) inadequately completed","Female","13","","",""
"6","2010","(1b) general elementary school","Male","56","0.0798836661581861","0.058351396556877","0.101415935759495"
"6","2010","(1b) general elementary school","Female","81","0.0606479650397627","0.0475363498083368","0.0737595802711885"
"6","2010","(1c) basic vocational qualification","Male","323","0.115136830162211","0.103752963154943","0.126520697169479"
"6","2010","(1c) basic vocational qualification","Female","182","0.0560109277315785","0.0471757699153532","0.0648460855478037"
"6","2010","(2b) intermediate general qualification","Male","25","","",""
"6","2010","(2b) intermediate general qualification","Female","37","0.0817765684003427","0.0552845037175969","0.108268633083089"
"6","2010","(2a) intermediate vocational","Male","325","0.124066950935168","0.110981317471888","0.137152584398448"
"6","2010","(2a) intermediate vocational","Female","350","0.0916267562547355","0.0823695745301869","0.100883937979284"
"6","2010","(2c_gen) general maturity certificate","Male","51","0.136334013262832","0.103078668482898","0.169589358042765"
"6","2010","(2c_gen) general maturity certificate","Female","54","0.0818410915499194","0.0580503688103997","0.105631814289439"
"6","2010","(2c_voc) vocational maturity certificate","Male","115","0.130571296761684","0.107867224776751","0.153275368746617"
"6","2010","(2c_voc) vocational maturity certificate","Female","115","0.0760381327286759","0.0616792379393376","0.0903970275180142"
