"plh0204_h","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"6","2005","Employed","(2c_gen) general maturity certificate","","","",""
"6","2005","Employed","(2c_voc) vocational maturity certificate","","","",""
"6","2005","Employed","(3a) lower tertiary education","","","",""
"6","2005","Employed","(3b) higher tertiary education","","","",""
"7","2005","Not Employed","(0) in school","","","",""
"7","2005","Not Employed","(1a) inadequately completed","","","",""
"7","2005","Not Employed","(1b) general elementary school","","","",""
"7","2005","Not Employed","(1c) basic vocational qualification","","","",""
"7","2005","Not Employed","(2b) intermediate general qualification","","","",""
"7","2005","Not Employed","(2a) intermediate vocational","","","",""
"7","2005","Not Employed","(2c_gen) general maturity certificate","","","",""
"7","2005","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"7","2005","Not Employed","(3a) lower tertiary education","","","",""
"7","2005","Not Employed","(3b) higher tertiary education","","","",""
"7","2005","Employed","(0) in school","","","",""
"7","2005","Employed","(1a) inadequately completed","","","",""
"7","2005","Employed","(1b) general elementary school","","","",""
"7","2005","Employed","(1c) basic vocational qualification","","","",""
"7","2005","Employed","(2b) intermediate general qualification","","","",""
"7","2005","Employed","(2a) intermediate vocational","","","",""
"7","2005","Employed","(2c_gen) general maturity certificate","","","",""
"7","2005","Employed","(2c_voc) vocational maturity certificate","","","",""
"7","2005","Employed","(3a) lower tertiary education","","","",""
"7","2005","Employed","(3b) higher tertiary education","","","",""
"8","2005","Not Employed","(0) in school","","","",""
"8","2005","Not Employed","(1a) inadequately completed","","","",""
"8","2005","Not Employed","(1b) general elementary school","","","",""
"8","2005","Not Employed","(1c) basic vocational qualification","","","",""
"8","2005","Not Employed","(2b) intermediate general qualification","","","",""
"8","2005","Not Employed","(2a) intermediate vocational","","","",""
"8","2005","Not Employed","(2c_gen) general maturity certificate","","","",""
"8","2005","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"8","2005","Not Employed","(3a) lower tertiary education","","","",""
"8","2005","Not Employed","(3b) higher tertiary education","","","",""
"8","2005","Employed","(0) in school","","","",""
"8","2005","Employed","(1a) inadequately completed","","","",""
"8","2005","Employed","(1b) general elementary school","","","",""
"8","2005","Employed","(1c) basic vocational qualification","","","",""
"8","2005","Employed","(2b) intermediate general qualification","","","",""
"8","2005","Employed","(2a) intermediate vocational","","","",""
"8","2005","Employed","(2c_gen) general maturity certificate","","","",""
"8","2005","Employed","(2c_voc) vocational maturity certificate","","","",""
"8","2005","Employed","(3a) lower tertiary education","","","",""
"8","2005","Employed","(3b) higher tertiary education","","","",""
"9","2005","Not Employed","(0) in school","","","",""
"9","2005","Not Employed","(1a) inadequately completed","","","",""
"9","2005","Not Employed","(1b) general elementary school","","","",""
"9","2005","Not Employed","(1c) basic vocational qualification","","","",""
"9","2005","Not Employed","(2b) intermediate general qualification","","","",""
"9","2005","Not Employed","(2a) intermediate vocational","","","",""
"9","2005","Not Employed","(2c_gen) general maturity certificate","","","",""
"9","2005","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"9","2005","Not Employed","(3a) lower tertiary education","","","",""
"9","2005","Not Employed","(3b) higher tertiary education","","","",""
"9","2005","Employed","(0) in school","","","",""
"9","2005","Employed","(1a) inadequately completed","","","",""
"9","2005","Employed","(1b) general elementary school","","","",""
"9","2005","Employed","(1c) basic vocational qualification","","","",""
"9","2005","Employed","(2b) intermediate general qualification","","","",""
"9","2005","Employed","(2a) intermediate vocational","","","",""
"9","2005","Employed","(2c_gen) general maturity certificate","","","",""
"9","2005","Employed","(2c_voc) vocational maturity certificate","","","",""
"9","2005","Employed","(3a) lower tertiary education","","","",""
"9","2005","Employed","(3b) higher tertiary education","","","",""
"10 Very willing to take risks","2005","Not Employed","(0) in school","","","",""
"10 Very willing to take risks","2005","Not Employed","(1a) inadequately completed","","","",""
"10 Very willing to take risks","2005","Not Employed","(1b) general elementary school","","","",""
"10 Very willing to take risks","2005","Not Employed","(1c) basic vocational qualification","","","",""
"10 Very willing to take risks","2005","Not Employed","(2b) intermediate general qualification","","","",""
"10 Very willing to take risks","2005","Not Employed","(2a) intermediate vocational","","","",""
"10 Very willing to take risks","2005","Not Employed","(2c_gen) general maturity certificate","","","",""
"10 Very willing to take risks","2005","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"10 Very willing to take risks","2005","Not Employed","(3a) lower tertiary education","","","",""
"10 Very willing to take risks","2005","Not Employed","(3b) higher tertiary education","","","",""
"10 Very willing to take risks","2005","Employed","(0) in school","","","",""
"10 Very willing to take risks","2005","Employed","(1a) inadequately completed","","","",""
"10 Very willing to take risks","2005","Employed","(1b) general elementary school","","","",""
"10 Very willing to take risks","2005","Employed","(1c) basic vocational qualification","","","",""
"10 Very willing to take risks","2005","Employed","(2b) intermediate general qualification","","","",""
"10 Very willing to take risks","2005","Employed","(2a) intermediate vocational","","","",""
"10 Very willing to take risks","2005","Employed","(2c_gen) general maturity certificate","","","",""
"10 Very willing to take risks","2005","Employed","(2c_voc) vocational maturity certificate","","","",""
"10 Very willing to take risks","2005","Employed","(3a) lower tertiary education","","","",""
"10 Very willing to take risks","2005","Employed","(3b) higher tertiary education","","","",""
"0 Not at all Willing to take risks","2006","Not Employed","(0) in school","6","","",""
"0 Not at all Willing to take risks","2006","Not Employed","(1a) inadequately completed","31","0.157366326048137","0.100223580910878","0.214509071185396"
"0 Not at all Willing to take risks","2006","Not Employed","(1b) general elementary school","207","0.183639323733475","0.162327905848851","0.2049507416181"
"0 Not at all Willing to take risks","2006","Not Employed","(1c) basic vocational qualification","290","0.103283934857959","0.0926053265517462","0.113962543164172"
"0 Not at all Willing to take risks","2006","Not Employed","(2b) intermediate general qualification","12","","",""
"0 Not at all Willing to take risks","2006","Not Employed","(2a) intermediate vocational","88","0.0755623553967047","0.0613954843064821","0.0897292264869273"
"0 Not at all Willing to take risks","2006","Not Employed","(2c_gen) general maturity certificate","10","","",""
"0 Not at all Willing to take risks","2006","Not Employed","(2c_voc) vocational maturity certificate","24","","",""
"0 Not at all Willing to take risks","2006","Not Employed","(3a) lower tertiary education","15","","",""
"0 Not at all Willing to take risks","2006","Not Employed","(3b) higher tertiary education","28","","",""
"0 Not at all Willing to take risks","2006","Employed","(0) in school","","","",""
"0 Not at all Willing to take risks","2006","Employed","(1a) inadequately completed","6","","",""
"0 Not at all Willing to take risks","2006","Employed","(1b) general elementary school","45","0.069453029855024","0.0502176140458971","0.0886884456641509"
"0 Not at all Willing to take risks","2006","Employed","(1c) basic vocational qualification","124","0.048506680693302","0.0408610109259298","0.0561523504606742"
"0 Not at all Willing to take risks","2006","Employed","(2b) intermediate general qualification","7","","",""
"0 Not at all Willing to take risks","2006","Employed","(2a) intermediate vocational","91","0.0213584784637758","0.0167749522000007","0.0259420047275508"
"0 Not at all Willing to take risks","2006","Employed","(2c_gen) general maturity certificate","2","","",""
"0 Not at all Willing to take risks","2006","Employed","(2c_voc) vocational maturity certificate","24","","",""
"0 Not at all Willing to take risks","2006","Employed","(3a) lower tertiary education","15","","",""
"0 Not at all Willing to take risks","2006","Employed","(3b) higher tertiary education","37","0.0190028911193706","0.0131950223114783","0.0248107599272629"
"1","2006","Not Employed","(0) in school","","","",""
"1","2006","Not Employed","(1a) inadequately completed","13","","",""
"1","2006","Not Employed","(1b) general elementary school","135","0.108002493425097","0.0909185873346823","0.125086399515511"
"1","2006","Not Employed","(1c) basic vocational qualification","221","0.0760837682855042","0.0667805523878458","0.0853869841831626"
"1","2006","Not Employed","(2b) intermediate general qualification","7","","",""
"1","2006","Not Employed","(2a) intermediate vocational","64","0.0516022750358827","0.0397442581694221","0.0634602919023433"
"1","2006","Not Employed","(2c_gen) general maturity certificate","11","","",""
"1","2006","Not Employed","(2c_voc) vocational maturity certificate","17","","",""
"1","2006","Not Employed","(3a) lower tertiary education","15","","",""
"1","2006","Not Employed","(3b) higher tertiary education","13","","",""
"1","2006","Employed","(0) in school","1","","",""
"1","2006","Employed","(1a) inadequately completed","6","","",""
"1","2006","Employed","(1b) general elementary school","24","","",""
"1","2006","Employed","(1c) basic vocational qualification","104","0.0292753459453811","0.0232759029155549","0.0352747889752073"
"1","2006","Employed","(2b) intermediate general qualification","9","","",""
"1","2006","Employed","(2a) intermediate vocational","109","0.0291708798602516","0.023835701888589","0.0345060578319143"
"1","2006","Employed","(2c_gen) general maturity certificate","11","","",""
"1","2006","Employed","(2c_voc) vocational maturity certificate","25","","",""
"1","2006","Employed","(3a) lower tertiary education","19","","",""
"1","2006","Employed","(3b) higher tertiary education","39","0.0202553414989062","0.0142629617043146","0.0262477212934979"
