"plh0204_h","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"7","2005","(1b) general elementary school","East Germany","","","",""
"7","2005","(1c) basic vocational qualification","West Germany","","","",""
"7","2005","(1c) basic vocational qualification","East Germany","","","",""
"7","2005","(2b) intermediate general qualification","West Germany","","","",""
"7","2005","(2b) intermediate general qualification","East Germany","","","",""
"7","2005","(2a) intermediate vocational","West Germany","","","",""
"7","2005","(2a) intermediate vocational","East Germany","","","",""
"7","2005","(2c_gen) general maturity certificate","West Germany","","","",""
"7","2005","(2c_gen) general maturity certificate","East Germany","","","",""
"7","2005","(2c_voc) vocational maturity certificate","West Germany","","","",""
"7","2005","(2c_voc) vocational maturity certificate","East Germany","","","",""
"7","2005","(3a) lower tertiary education","West Germany","","","",""
"7","2005","(3a) lower tertiary education","East Germany","","","",""
"7","2005","(3b) higher tertiary education","West Germany","","","",""
"7","2005","(3b) higher tertiary education","East Germany","","","",""
"8","2005","(0) in school","West Germany","","","",""
"8","2005","(0) in school","East Germany","","","",""
"8","2005","(1a) inadequately completed","West Germany","","","",""
"8","2005","(1a) inadequately completed","East Germany","","","",""
"8","2005","(1b) general elementary school","West Germany","","","",""
"8","2005","(1b) general elementary school","East Germany","","","",""
"8","2005","(1c) basic vocational qualification","West Germany","","","",""
"8","2005","(1c) basic vocational qualification","East Germany","","","",""
"8","2005","(2b) intermediate general qualification","West Germany","","","",""
"8","2005","(2b) intermediate general qualification","East Germany","","","",""
"8","2005","(2a) intermediate vocational","West Germany","","","",""
"8","2005","(2a) intermediate vocational","East Germany","","","",""
"8","2005","(2c_gen) general maturity certificate","West Germany","","","",""
"8","2005","(2c_gen) general maturity certificate","East Germany","","","",""
"8","2005","(2c_voc) vocational maturity certificate","West Germany","","","",""
"8","2005","(2c_voc) vocational maturity certificate","East Germany","","","",""
"8","2005","(3a) lower tertiary education","West Germany","","","",""
"8","2005","(3a) lower tertiary education","East Germany","","","",""
"8","2005","(3b) higher tertiary education","West Germany","","","",""
"8","2005","(3b) higher tertiary education","East Germany","","","",""
"9","2005","(0) in school","West Germany","","","",""
"9","2005","(0) in school","East Germany","","","",""
"9","2005","(1a) inadequately completed","West Germany","","","",""
"9","2005","(1a) inadequately completed","East Germany","","","",""
"9","2005","(1b) general elementary school","West Germany","","","",""
"9","2005","(1b) general elementary school","East Germany","","","",""
"9","2005","(1c) basic vocational qualification","West Germany","","","",""
"9","2005","(1c) basic vocational qualification","East Germany","","","",""
"9","2005","(2b) intermediate general qualification","West Germany","","","",""
"9","2005","(2b) intermediate general qualification","East Germany","","","",""
"9","2005","(2a) intermediate vocational","West Germany","","","",""
"9","2005","(2a) intermediate vocational","East Germany","","","",""
"9","2005","(2c_gen) general maturity certificate","West Germany","","","",""
"9","2005","(2c_gen) general maturity certificate","East Germany","","","",""
"9","2005","(2c_voc) vocational maturity certificate","West Germany","","","",""
"9","2005","(2c_voc) vocational maturity certificate","East Germany","","","",""
"9","2005","(3a) lower tertiary education","West Germany","","","",""
"9","2005","(3a) lower tertiary education","East Germany","","","",""
"9","2005","(3b) higher tertiary education","West Germany","","","",""
"9","2005","(3b) higher tertiary education","East Germany","","","",""
"10 Very willing to take risks","2005","(0) in school","West Germany","","","",""
"10 Very willing to take risks","2005","(0) in school","East Germany","","","",""
"10 Very willing to take risks","2005","(1a) inadequately completed","West Germany","","","",""
"10 Very willing to take risks","2005","(1a) inadequately completed","East Germany","","","",""
"10 Very willing to take risks","2005","(1b) general elementary school","West Germany","","","",""
"10 Very willing to take risks","2005","(1b) general elementary school","East Germany","","","",""
"10 Very willing to take risks","2005","(1c) basic vocational qualification","West Germany","","","",""
"10 Very willing to take risks","2005","(1c) basic vocational qualification","East Germany","","","",""
"10 Very willing to take risks","2005","(2b) intermediate general qualification","West Germany","","","",""
"10 Very willing to take risks","2005","(2b) intermediate general qualification","East Germany","","","",""
"10 Very willing to take risks","2005","(2a) intermediate vocational","West Germany","","","",""
"10 Very willing to take risks","2005","(2a) intermediate vocational","East Germany","","","",""
"10 Very willing to take risks","2005","(2c_gen) general maturity certificate","West Germany","","","",""
"10 Very willing to take risks","2005","(2c_gen) general maturity certificate","East Germany","","","",""
"10 Very willing to take risks","2005","(2c_voc) vocational maturity certificate","West Germany","","","",""
"10 Very willing to take risks","2005","(2c_voc) vocational maturity certificate","East Germany","","","",""
"10 Very willing to take risks","2005","(3a) lower tertiary education","West Germany","","","",""
"10 Very willing to take risks","2005","(3a) lower tertiary education","East Germany","","","",""
"10 Very willing to take risks","2005","(3b) higher tertiary education","West Germany","","","",""
"10 Very willing to take risks","2005","(3b) higher tertiary education","East Germany","","","",""
"0 Not at all Willing to take risks","2006","(0) in school","West Germany","6","","",""
"0 Not at all Willing to take risks","2006","(0) in school","East Germany","","","",""
"0 Not at all Willing to take risks","2006","(1a) inadequately completed","West Germany","34","0.137844978269967","0.0915486610631473","0.184141295476787"
"0 Not at all Willing to take risks","2006","(1a) inadequately completed","East Germany","3","","",""
"0 Not at all Willing to take risks","2006","(1b) general elementary school","West Germany","230","0.149456857520558","0.132567920825483","0.166345794215634"
"0 Not at all Willing to take risks","2006","(1b) general elementary school","East Germany","22","","",""
"0 Not at all Willing to take risks","2006","(1c) basic vocational qualification","West Germany","339","0.0767003770549959","0.069315301426136","0.0840854526838558"
"0 Not at all Willing to take risks","2006","(1c) basic vocational qualification","East Germany","75","0.0704918186215735","0.0557930452390306","0.0851905920041164"
"0 Not at all Willing to take risks","2006","(2b) intermediate general qualification","West Germany","15","","",""
"0 Not at all Willing to take risks","2006","(2b) intermediate general qualification","East Germany","4","","",""
"0 Not at all Willing to take risks","2006","(2a) intermediate vocational","West Germany","129","0.0405163989732649","0.0338526465248638","0.0471801514216659"
"0 Not at all Willing to take risks","2006","(2a) intermediate vocational","East Germany","50","0.0261699765414128","0.0187868863895548","0.0335530666932709"
"0 Not at all Willing to take risks","2006","(2c_gen) general maturity certificate","West Germany","12","","",""
"0 Not at all Willing to take risks","2006","(2c_gen) general maturity certificate","East Germany","","","",""
"0 Not at all Willing to take risks","2006","(2c_voc) vocational maturity certificate","West Germany","44","0.0358744245752642","0.0261394828110161","0.0456093663395122"
"0 Not at all Willing to take risks","2006","(2c_voc) vocational maturity certificate","East Germany","4","","",""
"0 Not at all Willing to take risks","2006","(3a) lower tertiary education","West Germany","18","","",""
"0 Not at all Willing to take risks","2006","(3a) lower tertiary education","East Germany","12","","",""
"0 Not at all Willing to take risks","2006","(3b) higher tertiary education","West Germany","55","0.0295188805217633","0.0223089488497067","0.0367288121938199"
"0 Not at all Willing to take risks","2006","(3b) higher tertiary education","East Germany","10","","",""
"1","2006","(0) in school","West Germany","1","","",""
"1","2006","(0) in school","East Germany","","","",""
"1","2006","(1a) inadequately completed","West Germany","16","","",""
"1","2006","(1a) inadequately completed","East Germany","3","","",""
"1","2006","(1b) general elementary school","West Germany","145","0.0852282186809544","0.0720017381750346","0.0984546991868742"
"1","2006","(1b) general elementary school","East Germany","14","","",""
"1","2006","(1c) basic vocational qualification","West Germany","254","0.0516077383698124","0.0454681920101039","0.057747284729521"
"1","2006","(1c) basic vocational qualification","East Germany","71","0.0583494239950074","0.0448893234772634","0.0718095245127514"
"1","2006","(2b) intermediate general qualification","West Germany","14","","",""
"1","2006","(2b) intermediate general qualification","East Germany","2","","",""
"1","2006","(2a) intermediate vocational","West Germany","126","0.0386545178296006","0.0321393661295309","0.0451696695296702"
"1","2006","(2a) intermediate vocational","East Germany","47","0.0274588810308105","0.0199011691977772","0.0350165928638439"
"1","2006","(2c_gen) general maturity certificate","West Germany","21","","",""
"1","2006","(2c_gen) general maturity certificate","East Germany","1","","",""
"1","2006","(2c_voc) vocational maturity certificate","West Germany","39","0.0270718705656027","0.0185766707834907","0.0355670703477146"
