"plh0204_h","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"2","2019","higher vocational","West Germany","77","0.087831451865227","0.0720003375370352","0.103662566193419"
"2","2019","higher vocational","East Germany","37","0.0793777627210644","0.0541190094764563","0.104636515965672"
"2","2019","higher education","West Germany","460","0.0813645795438801","0.0744032338757356","0.0883259252120246"
"2","2019","higher education","East Germany","155","0.109335609813833","0.0943867446553174","0.124284474972349"
"3","2019","in school","West Germany","24","","",""
"3","2019","in school","East Germany","4","","",""
"3","2019","inadequately","West Germany","98","0.0650898784348402","0.0530625526798847","0.0771172041897956"
"3","2019","inadequately","East Germany","22","","",""
"3","2019","general elemantary","West Germany","231","0.093352420812624","0.0823686679732629","0.104336173651985"
"3","2019","general elemantary","East Germany","46","0.095288043671843","0.0685725335672573","0.122003553776429"
"3","2019","middle vocational","West Germany","1062","0.124799184309342","0.117970155245377","0.131628213373307"
"3","2019","middle vocational","East Germany","277","0.105479654082277","0.0938739711324116","0.117085337032143"
"3","2019","vocational + Abi","West Germany","252","0.136822949824228","0.121455074599247","0.152190825049208"
"3","2019","vocational + Abi","East Germany","42","0.11788317185716","0.0831960705146406","0.152570273199679"
"3","2019","higher vocational","West Germany","143","0.129430041567042","0.110655545396203","0.148204537737882"
"3","2019","higher vocational","East Germany","52","0.119551437868066","0.0892368862510937","0.149865989485039"
"3","2019","higher education","West Germany","729","0.1444864050895","0.135534182661992","0.153438627517009"
"3","2019","higher education","East Germany","194","0.138947842039576","0.122378281235839","0.155517402843312"
"4","2019","in school","West Germany","23","","",""
"4","2019","in school","East Germany","4","","",""
"4","2019","inadequately","West Germany","98","0.0690520467962127","0.0566903413340339","0.0814137522583914"
"4","2019","inadequately","East Germany","21","","",""
"4","2019","general elemantary","West Germany","205","0.0839671658588973","0.0734963873250918","0.0944379443927028"
"4","2019","general elemantary","East Germany","41","0.0638988498037674","0.0416454172028904","0.0861522824046445"
"4","2019","middle vocational","West Germany","789","0.0936642160642284","0.0876437426124869","0.0996846895159698"
"4","2019","middle vocational","East Germany","226","0.0887412800913775","0.077997059031326","0.0994855011514289"
"4","2019","vocational + Abi","West Germany","200","0.102858226858084","0.0892740144183286","0.11644243929784"
"4","2019","vocational + Abi","East Germany","34","0.109041125196971","0.0755134808910869","0.142568769502854"
"4","2019","higher vocational","West Germany","114","0.0944082566734089","0.0780544023898884","0.110762110956929"
"4","2019","higher vocational","East Germany","42","0.126048962717141","0.0950365937778214","0.15706133165646"
"4","2019","higher education","West Germany","562","0.105306195851265","0.0974904920757058","0.113121899626825"
"4","2019","higher education","East Germany","150","0.0850599766640139","0.0716961969946128","0.098423756333415"
"5","2019","in school","West Germany","38","0.184649757795007","0.139038487627678","0.230261027962337"
"5","2019","in school","East Germany","12","","",""
"5","2019","inadequately","West Germany","202","0.166948647441767","0.148766099046438","0.185131195837096"
"5","2019","inadequately","East Germany","44","0.150967043531942","0.104798576953034","0.19713551011085"
"5","2019","general elemantary","West Germany","468","0.186573562478151","0.171865586900165","0.201281538056137"
"5","2019","general elemantary","East Germany","80","0.1729411817891","0.138529451512034","0.207352912066165"
"5","2019","middle vocational","West Germany","1700","0.194348528031288","0.186172102962756","0.20252495309982"
"5","2019","middle vocational","East Germany","557","0.217015514256517","0.201441046579211","0.232589981933823"
"5","2019","vocational + Abi","West Germany","320","0.179463830033323","0.162303653963828","0.196624006102819"
"5","2019","vocational + Abi","East Germany","66","0.179992874858427","0.138667622057097","0.221318127659757"
"5","2019","higher vocational","West Germany","230","0.180872054565519","0.159343715994592","0.202400393136447"
"5","2019","higher vocational","East Germany","72","0.164622420051627","0.129972068006458","0.199272772096795"
"5","2019","higher education","West Germany","943","0.161626361779348","0.152253357416864","0.170999366141833"
"5","2019","higher education","East Germany","293","0.206835122690581","0.187432329902678","0.226237915478484"
"6","2019","in school","West Germany","33","0.0970025356995758","0.0622120491861461","0.131793022213005"
"6","2019","in school","East Germany","11","","",""
"6","2019","inadequately","West Germany","93","0.0957858735181903","0.0814371327747797","0.110134614261601"
"6","2019","inadequately","East Germany","11","","",""
"6","2019","general elemantary","West Germany","230","0.0848152989061451","0.0742966446442205","0.0953339531680697"
"6","2019","general elemantary","East Germany","36","0.0858165446163899","0.0603311541853326","0.111301935047447"
"6","2019","middle vocational","West Germany","1017","0.116653273920872","0.110020223499161","0.123286324342583"
"6","2019","middle vocational","East Germany","343","0.1300767861057","0.117367194338974","0.142786377872425"
"6","2019","vocational + Abi","West Germany","220","0.121214446607513","0.106619481718519","0.135809411496508"
"6","2019","vocational + Abi","East Germany","44","0.103297015413475","0.0705593848437835","0.136034645983166"
"6","2019","higher vocational","West Germany","167","0.150093483026309","0.130117166758064","0.170069799294554"
"6","2019","higher vocational","East Germany","64","0.174784170761016","0.139298209264798","0.210270132257234"
"6","2019","higher education","West Germany","823","0.149684854352701","0.140600735648928","0.158768973056473"
"6","2019","higher education","East Germany","222","0.138856176307703","0.122291200319877","0.155421152295529"
"7","2019","in school","West Germany","54","0.19689882702631","0.150154125869092","0.243643528183528"
"7","2019","in school","East Germany","10","","",""
"7","2019","inadequately","West Germany","102","0.0704923357373408","0.0580120407417198","0.0829726307329618"
"7","2019","inadequately","East Germany","20","","",""
"7","2019","general elemantary","West Germany","304","0.104696504876859","0.0931375135446365","0.116255496209082"
"7","2019","general elemantary","East Germany","49","0.0802550275736139","0.0555344316297301","0.104975623517498"
"7","2019","middle vocational","West Germany","1166","0.135132765396469","0.128068706929781","0.142196823863156"
"7","2019","middle vocational","East Germany","343","0.125224611586445","0.11271959227712","0.137729630895769"
"7","2019","vocational + Abi","West Germany","269","0.144008065097617","0.128307595126114","0.159708535069119"
"7","2019","vocational + Abi","East Germany","38","0.100380099369404","0.0680555568766275","0.13270464186218"
"7","2019","higher vocational","West Germany","205","0.158245585082629","0.137832558070032","0.178658612095226"
"7","2019","higher vocational","East Germany","62","0.0940563797352622","0.0667812724483685","0.121331487022156"
"7","2019","higher education","West Germany","990","0.172560125384426","0.162938634772367","0.182181615996484"
"7","2019","higher education","East Germany","273","0.148694631574949","0.131651056623153","0.165738206526746"
"8","2019","in school","West Germany","53","0.146985828854634","0.105362045830662","0.188609611878606"
"8","2019","in school","East Germany","4","","",""
"8","2019","inadequately","West Germany","140","0.115476810331529","0.0998945873724222","0.131059033290636"
"8","2019","inadequately","East Germany","13","","",""
"8","2019","general elemantary","West Germany","276","0.10171239267877","0.0903003510879462","0.113124434269594"
"8","2019","general elemantary","East Germany","54","0.0862209169908716","0.0606812032194851","0.111760630762258"
"8","2019","middle vocational","West Germany","990","0.107364331766688","0.100967478898839","0.113761184634537"
"8","2019","middle vocational","East Germany","320","0.109757270126295","0.0979469380678898","0.1215676021847"
"8","2019","vocational + Abi","West Germany","206","0.0982368505936584","0.084927162872771","0.111546538314546"
"8","2019","vocational + Abi","East Germany","40","0.170834818375459","0.130350412264214","0.211319224486703"
"8","2019","higher vocational","West Germany","145","0.0886893484596035","0.0727885891740319","0.104590107745175"
"8","2019","higher vocational","East Germany","58","0.115890998790415","0.085982162763304","0.145799834817526"
"8","2019","higher education","West Germany","637","0.0959404338188753","0.0884414351653688","0.103439432472382"
"8","2019","higher education","East Germany","218","0.107750416240857","0.0928971139614267","0.122603718520287"
"9","2019","in school","West Germany","16","","",""
"9","2019","in school","East Germany","3","","",""
"9","2019","inadequately","West Germany","99","0.0369858878201645","0.0277843214595505","0.0461874541807785"
"9","2019","inadequately","East Germany","6","","",""
"9","2019","general elemantary","West Germany","155","0.0458973889335022","0.037996785953692","0.0537979919133125"
"9","2019","general elemantary","East Germany","23","","",""
"9","2019","middle vocational","West Germany","375","0.0326902133619464","0.0290157755698871","0.0363646511540057"
"9","2019","middle vocational","East Germany","84","0.0235060713060657","0.0177818549471496","0.0292302876649817"
"9","2019","vocational + Abi","West Germany","74","0.0293845646236497","0.021832466301007","0.0369366629462925"
"9","2019","vocational + Abi","East Germany","10","","",""
"9","2019","higher vocational","West Germany","56","0.0435185511305771","0.0321075329533505","0.0549295693078038"
"9","2019","higher vocational","East Germany","20","","",""
"9","2019","higher education","West Germany","238","0.0298398517660219","0.0255074975277211","0.0341722060043227"
