"plh0204_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"3","2014","Employed","vocational + Abi","206","0.130309971499079","0.113992221212689","0.146627721785468","3"
"3","2014","Employed","higher vocational","116","0.106397207537563","0.0884190060750332","0.124375409000093","3"
"3","2014","Employed","higher education","639","0.138496834099509","0.128564373518324","0.148429294680695","3"
"4","2014","Not Employed","vocational + Abi","30","0.0918392840699742","0.0636430460114798","0.120035522128469","4"
"4","2014","Not Employed","higher vocational","44","0.0980657185893193","0.0707689194329392","0.125362517745699","4"
"4","2014","Not Employed","higher education","152","0.111803901728369","0.0962112661244814","0.127396537332258","4"
"4","2014","Employed","in school","6","","","","4"
"4","2014","Employed","inadequately","16","","","","4"
"4","2014","Not Employed","general elemantary","108","0.0774653256846128","0.0639368929598742","0.0909937584093513","4"
"4","2014","Not Employed","middle vocational","392","0.0882739932839445","0.0799824531832544","0.0965655333846345","4"
"4","2014","Employed","vocational + Abi","165","0.103087247550544","0.0883482894586644","0.117826205642424","4"
"4","2014","Employed","higher vocational","112","0.106266078220516","0.0882976405776582","0.124234515863374","4"
"4","2014","Employed","higher education","500","0.110412898949995","0.101401076366534","0.119424721533457","4"
"4","2014","Employed","middle vocational","723","0.090056103464037","0.0837957316812634","0.0963164752468105","4"
"4","2014","Not Employed","in school","32","0.101980426121205","0.0708492096637451","0.133111642578666","4"
"4","2014","Not Employed","inadequately","16","","","","4"
"4","2014","Employed","general elemantary","118","0.0751927943161138","0.0622513883222274","0.0881342003100001","4"
"5","2014","Not Employed","middle vocational","976","0.209470658956711","0.197577225595914","0.221364092317508","5"
"5","2014","Not Employed","vocational + Abi","81","0.182258321588266","0.144566483411988","0.219950159764545","5"
"5","2014","Not Employed","higher vocational","118","0.239949523840851","0.200753064939577","0.279145982742124","5"
"5","2014","Not Employed","higher education","334","0.210620612300168","0.190444850323941","0.230796374276395","5"
"5","2014","Employed","in school","17","","","","5"
"5","2014","Employed","inadequately","44","0.237543940401867","0.181435093639065","0.29365278716467","5"
"5","2014","Not Employed","inadequately","43","0.140552731323943","0.0997700991832381","0.181335363464647","5"
"5","2014","Employed","middle vocational","1690","0.220427722203507","0.211362101576484","0.22949334283053","5"
"5","2014","Employed","vocational + Abi","305","0.186335795115814","0.167461968402505","0.205209621829124","5"
"5","2014","Employed","higher vocational","221","0.184468861637813","0.161854169649478","0.207083553626148","5"
"5","2014","Not Employed","in school","72","0.165168571595925","0.126969053850339","0.203368089341511","5"
"5","2014","Not Employed","general elemantary","275","0.187735162697223","0.167973471901432","0.207496853493014","5"
"5","2014","Employed","general elemantary","307","0.198326134851664","0.17875767776574","0.217894591937589","5"
"5","2014","Employed","higher education","872","0.18427102624761","0.173122692552409","0.195419359942811","5"
"6","2014","Not Employed","in school","45","0.111151546926001","0.0788170286914155","0.143486065160586","6"
"6","2014","Not Employed","inadequately","22","","","","6"
"6","2014","Not Employed","general elemantary","103","0.0626851193700011","0.0504184277890416","0.0749518109509606","6"
"6","2014","Not Employed","middle vocational","452","0.100998656583491","0.0921917251295338","0.109805588037449","6"
"6","2014","Not Employed","vocational + Abi","39","0.103263166083561","0.0735532934003519","0.13297303876677","6"
"6","2014","Not Employed","higher vocational","60","0.14250082839601","0.110416628108907","0.174585028683114","6"
"6","2014","Not Employed","higher education","214","0.116504704394378","0.100629823665455","0.132379585123302","6"
"6","2014","Employed","in school","13","","","","6"
"6","2014","Employed","inadequately","24","","","","6"
"6","2014","Employed","general elemantary","166","0.108261492900059","0.093013119670299","0.123509866129819","6"
"6","2014","Employed","middle vocational","959","0.120180600712865","0.113069281181409","0.127291920244321","6"
"6","2014","Employed","vocational + Abi","208","0.145429893742678","0.128341946116211","0.162517841369144","6"
"6","2014","Employed","higher vocational","162","0.14548683419295","0.124928870470459","0.16604479791544","6"
"6","2014","Employed","higher education","723","0.161326459297174","0.150749574836309","0.171903343758039","6"
"7","2014","Not Employed","general elemantary","114","0.0546414378454553","0.0431397440350422","0.0661431316558684","7"
"7","2014","Not Employed","middle vocational","464","0.0998079724711983","0.0910473120820087","0.108568632860388","7"
"7","2014","Not Employed","vocational + Abi","45","0.0835825248470736","0.0565616135318713","0.110603436162276","7"
"7","2014","Not Employed","higher vocational","38","0.0887758772548719","0.0626707532769654","0.114881001232779","7"
"7","2014","Not Employed","higher education","210","0.151805870600422","0.134050549379413","0.16956119182143","7"
"7","2014","Not Employed","in school","72","0.206545580101462","0.164900497934935","0.248190662267988","7"
"7","2014","Not Employed","inadequately","19","","","","7"
"7","2014","Employed","in school","17","","","","7"
"7","2014","Employed","inadequately","23","","","","7"
"7","2014","Employed","general elemantary","217","0.14134752300757","0.124250497406866","0.158444548608274","7"
"7","2014","Employed","middle vocational","1107","0.142883185110189","0.135229919074888","0.15053645114549","7"
"7","2014","Employed","vocational + Abi","231","0.146835313549906","0.129679121247112","0.1639915058527","7"
"7","2014","Employed","higher vocational","197","0.174640100526385","0.152503927645105","0.196776273407664","7"
"7","2014","Employed","higher education","710","0.153762704659534","0.143390285137766","0.164135124181302","7"
"8","2014","Not Employed","middle vocational","318","0.0693926547888046","0.0619654288299217","0.0768198807476876","8"
"8","2014","Not Employed","vocational + Abi","29","","","","8"
"8","2014","Not Employed","higher vocational","33","0.0657401561080051","0.042993640649505","0.0884866715665052","8"
"8","2014","Not Employed","higher education","151","0.0901716937364238","0.0759990309151853","0.104344356557662","8"
"8","2014","Employed","in school","9","","","","8"
"8","2014","Not Employed","inadequately","22","","","","8"
"8","2014","Not Employed","general elemantary","117","0.059567815052369","0.0475901534618074","0.0715454766429306","8"
"8","2014","Employed","vocational + Abi","137","0.0882908023083881","0.0745385094475001","0.102043095169276","8"
"8","2014","Employed","higher vocational","108","0.106575323547017","0.0885838733513153","0.124566773742719","8"
"8","2014","Employed","higher education","408","0.0954494812009677","0.0870003571227839","0.103898605279151","8"
"8","2014","Not Employed","in school","61","0.192320610258232","0.151776554256383","0.23286466626008","8"
"8","2014","Employed","general elemantary","196","0.135098363343182","0.118322837179974","0.15187388950639","8"
"8","2014","Employed","inadequately","22","","","","8"
"8","2014","Employed","middle vocational","842","0.106605144150417","0.0998560257708539","0.11335426252998","8"
"9","2014","Not Employed","in school","18","","","","9"
"9","2014","Not Employed","inadequately","9","","","","9"
"9","2014","Not Employed","general elemantary","43","0.0239974462349299","0.0162526418648449","0.031742250605015","9"
"9","2014","Not Employed","middle vocational","69","0.0107570109336417","0.00774203435476489","0.0137719875125186","9"
"9","2014","Not Employed","vocational + Abi","9","","","","9"
"9","2014","Not Employed","higher vocational","11","","","","9"
"9","2014","Not Employed","higher education","22","","","","9"
"9","2014","Employed","in school","6","","","","9"
"9","2014","Employed","inadequately","9","","","","9"
"9","2014","Employed","general elemantary","67","0.0318730329689052","0.0232522720269469","0.0404937939108635","9"
"9","2014","Employed","vocational + Abi","41","0.023379888826421","0.0160554684015598","0.0307043092512822","9"
"9","2014","Employed","higher vocational","21","","","","9"
"9","2014","Employed","higher education","87","0.0172600147765344","0.0135150444295803","0.0210049851234885","9"
"9","2014","Employed","middle vocational","216","0.0246858089832766","0.0212924313351685","0.0280791866313847","9"
"0 Not at all Willing to take risks","2015","Not Employed","in school","9","","","","0"
"0 Not at all Willing to take risks","2015","Not Employed","inadequately","52","0.124826794653908","0.0907785504302708","0.158875038877545","0"
"0 Not at all Willing to take risks","2015","Not Employed","general elemantary","183","0.125970882589896","0.10974762031874","0.142194144861053","0"
"0 Not at all Willing to take risks","2015","Not Employed","middle vocational","353","0.080287634485278","0.0724864799041973","0.0880887890663588","0"
"0 Not at all Willing to take risks","2015","Not Employed","vocational + Abi","40","0.0897953586893907","0.0659676658492519","0.11362305152953","0"
"0 Not at all Willing to take risks","2015","Not Employed","higher vocational","20","","","","0"
"0 Not at all Willing to take risks","2015","Not Employed","higher education","70","0.0297282119041019","0.0223600750354893","0.0370963487727146","0"
"0 Not at all Willing to take risks","2015","Employed","in school","","","","","0"
"0 Not at all Willing to take risks","2015","Employed","inadequately","13","","","","0"
"0 Not at all Willing to take risks","2015","Employed","higher vocational","20","","","","0"
"0 Not at all Willing to take risks","2015","Employed","higher education","73","0.0143851814195375","0.0108696753695083","0.0179006874695668","0"
"0 Not at all Willing to take risks","2015","Employed","middle vocational","250","0.0332219443526983","0.0291797073701357","0.0372641813352609","0"
"0 Not at all Willing to take risks","2015","Employed","vocational + Abi","62","0.026049631115705","0.0182740156599487","0.0338252465714613","0"
"0 Not at all Willing to take risks","2015","Employed","general elemantary","58","0.0369176472382129","0.0269183043353769","0.0469169901410488","0"
"1","2015","Not Employed","vocational + Abi","37","0.0671800753000657","0.0463157341376243","0.0880444164625071","1"
"1","2015","Not Employed","higher vocational","14","","","","1"
"1","2015","Not Employed","higher education","79","0.0341414619262953","0.0262633089958935","0.0420196148566971","1"
"1","2015","Employed","in school","2","","","","1"
"1","2015","Employed","inadequately","6","","","","1"
"1","2015","Employed","vocational + Abi","64","0.0313128822087476","0.022810926139872","0.0398148382776232","1"
"1","2015","Employed","higher vocational","34","0.0280010945566791","0.0182385018897847","0.0377636872235736","1"
