"plh0204_h","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"3","2014","16-34 y.","no migration background","403","0.0973388587333459","0.0881894437139574","0.106488273752734","3"
"3","2014","35-65 y.","no migration background","1544","0.134462809105922","0.128251433321838","0.140674184890007","3"
"3","2014","16-34 y.","direct migration background","120","0.0950048432832277","0.0797052253863982","0.110304461180057","3"
"3","2014","16-34 y.","indirect migration background","94","0.0896140983622257","0.0727118021359624","0.106516394588489","3"
"3","2014","66 and older","direct migration background","53","0.120629440139253","0.0899521665226986","0.151306713755808","3"
"3","2014","35-65 y.","indirect migration background","80","0.109846504397355","0.0863437259837198","0.133349282810989","3"
"3","2014","66 and older","no migration background","559","0.118758489571527","0.109346191956466","0.128170787186589","3"
"3","2014","66 and older","indirect migration background","","","","","3"
"4","2014","66 and older","no migration background","421","0.0907700605648653","0.0824116438040232","0.0991284773257075","4"
"4","2014","66 and older","direct migration background","25","","","","4"
"4","2014","16-34 y.","no migration background","419","0.102746624253329","0.093374691563559","0.1121185569431","4"
"4","2014","16-34 y.","direct migration background","88","0.0739465551903143","0.0602925022147032","0.0876006081659254","4"
"4","2014","16-34 y.","indirect migration background","78","0.0678074233529321","0.0529297089301033","0.0826851377757608","4"
"4","2014","35-65 y.","direct migration background","236","0.0731495745258435","0.0641865968488462","0.0821125522028408","4"
"4","2014","35-65 y.","indirect migration background","56","0.101367602432672","0.0786828388305666","0.124052366034777","4"
"4","2014","35-65 y.","no migration background","1143","0.101511960708561","0.0960132786871746","0.107010642729947","4"
"4","2014","66 and older","indirect migration background","","","","","4"
"5","2014","66 and older","no migration background","1020","0.219034564849986","0.207001172454414","0.231067957245558","5"
"5","2014","66 and older","direct migration background","68","0.158952111788681","0.124513339862198","0.193390883715164","5"
"5","2014","16-34 y.","no migration background","740","0.184544566360254","0.172570585047078","0.19651854767343","5"
"5","2014","16-34 y.","direct migration background","222","0.142774300768305","0.124520336488381","0.161028265048228","5"
"5","2014","16-34 y.","indirect migration background","211","0.174451795197436","0.15199469289736","0.196908897497511","5"
"5","2014","35-65 y.","no migration background","2495","0.218713319586037","0.211186930359063","0.226239708813012","5"
"5","2014","35-65 y.","direct migration background","575","0.17796214603986","0.164796223025767","0.191128069053953","5"
"5","2014","35-65 y.","indirect migration background","136","0.180375240800176","0.151475787234011","0.209274694366342","5"
"5","2014","66 and older","indirect migration background","2","","","","5"
"6","2014","16-34 y.","no migration background","566","0.143770535081773","0.132940799369373","0.154600270794173","6"
"6","2014","16-34 y.","direct migration background","153","0.119231569074542","0.102322835398412","0.136140302750671","6"
"6","2014","16-34 y.","indirect migration background","132","0.140351981081432","0.119797127660188","0.160906834502676","6"
"6","2014","35-65 y.","indirect migration background","78","0.112286988535031","0.0885571575671635","0.136016819502899","6"
"6","2014","35-65 y.","direct migration background","311","0.0973404779278474","0.0871369511914334","0.107544004664262","6"
"6","2014","66 and older","direct migration background","35","0.0673754507120096","0.0437647755530452","0.0909861258709741","6"
"6","2014","66 and older","no migration background","488","0.102982113522957","0.0941391609240736","0.11182506612184","6"
"6","2014","66 and older","indirect migration background","1","","","","6"
"6","2014","35-65 y.","no migration background","1483","0.125956670838108","0.119915502804827","0.13199783887139","6"
"7","2014","16-34 y.","no migration background","719","0.18056278370746","0.168689802175515","0.192435765239405","7"
"7","2014","16-34 y.","direct migration background","244","0.193973234411558","0.173341762180213","0.214604706642904","7"
"7","2014","16-34 y.","indirect migration background","152","0.170884472176524","0.148610195890218","0.193158748462829","7"
"7","2014","35-65 y.","no migration background","1532","0.132315069550489","0.126145859891091","0.138484279209887","7"
"7","2014","35-65 y.","indirect migration background","70","0.114209151437422","0.0903029991562707","0.138115303718574","7"
"7","2014","66 and older","no migration background","437","0.092079322059177","0.0836669038368923","0.100491740281462","7"
"7","2014","35-65 y.","direct migration background","374","0.112496728834896","0.101620044760822","0.12337341290897","7"
"7","2014","66 and older","indirect migration background","","","","","7"
"7","2014","66 and older","direct migration background","43","0.0955852647933605","0.0678914086841371","0.123279120902584","7"
"8","2014","16-34 y.","no migration background","501","0.134760812195903","0.124220882120131","0.145300742271674","8"
"8","2014","16-34 y.","direct migration background","191","0.124534669313826","0.107306100724778","0.141763237902874","8"
"8","2014","16-34 y.","indirect migration background","169","0.16740705715142","0.145314396540023","0.189499717762817","8"
"8","2014","35-65 y.","no migration background","953","0.0827985020652526","0.077781001092402","0.0878160030381032","8"
"8","2014","66 and older","no migration background","330","0.0678872190308306","0.0605683481416324","0.0752060899200288","8"
"8","2014","66 and older","direct migration background","19","","","","8"
"8","2014","35-65 y.","direct migration background","295","0.0979497669775039","0.0877178112847982","0.10818172267021","8"
"8","2014","35-65 y.","indirect migration background","81","0.119611851019563","0.0952215121539566","0.14400218988517","8"
"8","2014","66 and older","indirect migration background","","","","","8"
"9","2014","66 and older","no migration background","51","0.0125872216727894","0.00934360027194158","0.0158308430736372","9"
"9","2014","66 and older","direct migration background","6","","","","9"
"9","2014","16-34 y.","indirect migration background","46","0.0377290731747728","0.0264536843307743","0.0490044620187713","9"
"9","2014","35-65 y.","no migration background","242","0.0184175093295642","0.0159694457182898","0.0208655729408386","9"
"9","2014","35-65 y.","direct migration background","99","0.0288810316815144","0.0231162328632521","0.0346458304997766","9"
"9","2014","35-65 y.","indirect migration background","20","","","","9"
"9","2014","16-34 y.","direct migration background","65","0.0291960555893718","0.0204116487543461","0.0379804624243974","9"
"9","2014","66 and older","indirect migration background","","","","","9"
"9","2014","16-34 y.","no migration background","125","0.0273725613913468","0.0223361777208695","0.032408945061824","9"
"0 Not at all Willing to take risks","2015","16-34 y.","indirect migration background","36","0.031496064217045","0.0206602472892497","0.0423318811448403","0"
"0 Not at all Willing to take risks","2015","66 and older","direct migration background","51","0.123243712953822","0.0924591588785725","0.154028267029071","0"
"0 Not at all Willing to take risks","2015","16-34 y.","no migration background","72","0.0144629966789924","0.0106438479830143","0.0182821453749705","0"
"0 Not at all Willing to take risks","2015","16-34 y.","direct migration background","117","0.0556949310975968","0.0455135623390324","0.0658762998561613","0"
"0 Not at all Willing to take risks","2015","66 and older","no migration background","301","0.0771902601741484","0.0694044349432197","0.0849760854050771","0"
"0 Not at all Willing to take risks","2015","35-65 y.","no migration background","328","0.030788116726053","0.0275621731454583","0.0340140603066476","0"
"0 Not at all Willing to take risks","2015","35-65 y.","direct migration background","304","0.0897817409341276","0.0803580688662463","0.099205413002009","0"
"0 Not at all Willing to take risks","2015","35-65 y.","indirect migration background","34","0.0473541107700312","0.0314369855860999","0.0632712359539626","0"
"0 Not at all Willing to take risks","2015","66 and older","indirect migration background","1","","","","0"
"1","2015","16-34 y.","no migration background","92","0.0222467166965256","0.0175288185529596","0.0269646148400917","1"
"1","2015","16-34 y.","direct migration background","96","0.0390081761746485","0.0304125040661728","0.0476038482831241","1"
"1","2015","16-34 y.","indirect migration background","28","","","","1"
"1","2015","35-65 y.","no migration background","455","0.0391389306594829","0.035517412918631","0.0427604484003347","1"
"1","2015","66 and older","direct migration background","49","0.100483696907067","0.0723281895459969","0.128639204268137","1"
"1","2015","35-65 y.","direct migration background","240","0.0587770933462471","0.0510234882350847","0.0665306984574094","1"
"1","2015","35-65 y.","indirect migration background","36","0.0376962494442702","0.0234229229322856","0.0519695759562549","1"
"1","2015","66 and older","no migration background","275","0.068447713183737","0.0610813961988576","0.0758140301686165","1"
"1","2015","66 and older","indirect migration background","1","","","","1"
"10 Very willing to take risks","2015","16-34 y.","no migration background","107","0.0225883964041808","0.0178352367460504","0.0273415560623112","10"
"10 Very willing to take risks","2015","16-34 y.","direct migration background","98","0.0434648217715514","0.0344124663698203","0.0525171771732825","10"
"10 Very willing to take risks","2015","16-34 y.","indirect migration background","60","0.0481253060124706","0.0348464866534202","0.061404125371521","10"
"10 Very willing to take risks","2015","35-65 y.","no migration background","151","0.0133810782249497","0.0112353430768432","0.0155268133730562","10"
"10 Very willing to take risks","2015","35-65 y.","direct migration background","111","0.0303207194507253","0.0246682634431103","0.0359731754583404","10"
"10 Very willing to take risks","2015","35-65 y.","indirect migration background","16","","","","10"
"10 Very willing to take risks","2015","66 and older","no migration background","37","0.00812720055762454","0.0055080178637574","0.0107463832514917","10"
"10 Very willing to take risks","2015","66 and older","direct migration background","5","","","","10"
"10 Very willing to take risks","2015","66 and older","indirect migration background","","","","","10"
"2","2015","16-34 y.","indirect migration background","63","0.0448659184572588","0.0320227176555901","0.0577091192589275","2"
"2","2015","35-65 y.","no migration background","1024","0.0863445099723972","0.0810992811507006","0.0915897387940938","2"
"2","2015","16-34 y.","no migration background","277","0.0656557017625708","0.0577326836172033","0.0735787199079383","2"
"2","2015","16-34 y.","direct migration background","170","0.0688094670749443","0.0575715572062096","0.0800473769436789","2"
"2","2015","35-65 y.","direct migration background","435","0.108532565152925","0.0982787341047865","0.118786396201064","2"
"2","2015","35-65 y.","indirect migration background","70","0.104445667464944","0.0815258463032746","0.127365488626613","2"
"2","2015","66 and older","no migration background","523","0.115753250426749","0.106420263720147","0.12508623713335","2"
"2","2015","66 and older","direct migration background","67","0.170821284678579","0.135575587925691","0.206066981431468","2"
"2","2015","66 and older","indirect migration background","","","","","2"
"3","2015","16-34 y.","no migration background","426","0.115984844448057","0.105741743934727","0.126227944961387","3"
"3","2015","16-34 y.","direct migration background","193","0.111029449068566","0.0970816734866214","0.124977224650511","3"
"3","2015","35-65 y.","direct migration background","359","0.104418966682081","0.0943381545487089","0.114499778815453","3"
"3","2015","16-34 y.","indirect migration background","87","0.108730902752823","0.0894172801163073","0.128044525389338","3"
"3","2015","35-65 y.","no migration background","1480","0.137934023986772","0.131494380926673","0.144373667046871","3"
"3","2015","35-65 y.","indirect migration background","68","0.0971644900242657","0.0749683148282637","0.119360665220268","3"
"3","2015","66 and older","no migration background","551","0.128517536393915","0.118754658989551","0.138280413798278","3"
"3","2015","66 and older","direct migration background","51","0.119963088471646","0.0895342553121221","0.15039192163117","3"
"3","2015","66 and older","indirect migration background","","","","","3"
"4","2015","16-34 y.","no migration background","351","0.0859980176291603","0.0770295396556376","0.0949664956026829","4"
"4","2015","16-34 y.","direct migration background","122","0.0800678007726273","0.0680188555079675","0.092116746037287","4"
"4","2015","16-34 y.","indirect migration background","61","0.0597438926469029","0.0450393114495356","0.0744484738442701","4"
"4","2015","35-65 y.","direct migration background","266","0.0743948516077187","0.0657444214577432","0.0830452817576941","4"
"4","2015","35-65 y.","indirect migration background","63","0.102945354074602","0.0801716923260827","0.125719015823121","4"
"4","2015","66 and older","no migration background","453","0.0966889020167616","0.0880675713834611","0.105310232650062","4"
"4","2015","35-65 y.","no migration background","1206","0.112405894085027","0.106507176724342","0.118304611445712","4"
"4","2015","66 and older","indirect migration background","1","","","","4"
"4","2015","66 and older","direct migration background","33","0.0772668243867392","0.052260743298375","0.102272905475103","4"
"5","2015","66 and older","no migration background","897","0.194621865492823","0.1830723691285","0.206171361857146","5"
"5","2015","16-34 y.","no migration background","641","0.181041257510249","0.168723809230647","0.193358705789851","5"
"5","2015","16-34 y.","direct migration background","354","0.187457682351114","0.170130945190779","0.204784419511449","5"
"5","2015","16-34 y.","indirect migration background","168","0.166722665520928","0.143598028345618","0.189847302696238","5"
"5","2015","35-65 y.","no migration background","2148","0.199286919929185","0.191827008017256","0.206746831841114","5"
"5","2015","35-65 y.","direct migration background","620","0.173085496603087","0.160614130574088","0.185556862632087","5"
"5","2015","35-65 y.","indirect migration background","132","0.196995362357961","0.167189131010973","0.22680159370495","5"
"5","2015","66 and older","direct migration background","73","0.170125655624039","0.134937045700316","0.205314265547761","5"
"5","2015","66 and older","indirect migration background","","","","","5"
"6","2015","16-34 y.","no migration background","517","0.141376483779767","0.130231205045243","0.152521762514291","6"
"6","2015","16-34 y.","direct migration background","186","0.109947687493712","0.0960595826120768","0.123835792375347","6"
"6","2015","16-34 y.","indirect migration background","129","0.14499717685592","0.123152462611929","0.166841891099911","6"
"6","2015","35-65 y.","indirect migration background","85","0.100140480464136","0.0776441214999132","0.12263683942836","6"
"6","2015","66 and older","direct migration background","35","0.0823146197845742","0.0565753376396664","0.108053901929482","6"
"6","2015","35-65 y.","direct migration background","327","0.100272076326322","0.0903706220662774","0.110173530586367","6"
"6","2015","66 and older","indirect migration background","1","","","","6"
"6","2015","66 and older","no migration background","517","0.108875395022825","0.0997887951763447","0.117961994869305","6"
"6","2015","35-65 y.","no migration background","1428","0.136780993527537","0.130364035268191","0.143197951786883","6"
"7","2015","16-34 y.","no migration background","638","0.17317581510135","0.161071195028705","0.185280435173995","7"
"7","2015","16-34 y.","direct migration background","283","0.159382344428067","0.143132038908607","0.175632649947526","7"
"7","2015","16-34 y.","indirect migration background","142","0.16403952079915","0.141064816020918","0.187014225577381","7"
"7","2015","35-65 y.","no migration background","1543","0.135136816211351","0.128752470635451","0.14152116178725","7"
"7","2015","35-65 y.","indirect migration background","97","0.147530822741989","0.120954140436954","0.174107505047024","7"
"7","2015","66 and older","no migration background","536","0.110059260637663","0.100929462963492","0.119189058311835","7"
"7","2015","35-65 y.","direct migration background","383","0.117412716220865","0.106800898476617","0.128024533965113","7"
"7","2015","66 and older","direct migration background","48","0.114540794765415","0.0847161410101314","0.1443654485207","7"
"7","2015","66 and older","indirect migration background","1","","","","7"
"8","2015","16-34 y.","no migration background","458","0.127333164241239","0.116669757909139","0.137996570573339","8"
"8","2015","16-34 y.","direct migration background","241","0.10952254410089","0.0956580062518919","0.123387081949888","8"
"8","2015","16-34 y.","indirect migration background","163","0.155526014852448","0.133041812770546","0.178010216934351","8"
"8","2015","66 and older","no migration background","362","0.0781797235895494","0.0703483578414325","0.0860110893376662","8"
"8","2015","66 and older","indirect migration background","","","","","8"
"8","2015","35-65 y.","no migration background","991","0.0871600857164196","0.0818924955848811","0.0924276758479581","8"
"8","2015","35-65 y.","direct migration background","364","0.109939526366493","0.0996275936587338","0.120251459074253","8"
"8","2015","35-65 y.","indirect migration background","62","0.094701108994127","0.0727582320923287","0.116643985895925","8"
"8","2015","66 and older","direct migration background","20","","","","8"
"9","2015","66 and older","no migration background","62","0.0135388925042045","0.0101675811181204","0.0169102038902887","9"
"9","2015","66 and older","direct migration background","6","","","","9"
"9","2015","16-34 y.","direct migration background","89","0.0356150956662831","0.0273872823187585","0.0438429090138077","9"
"9","2015","16-34 y.","indirect migration background","61","0.0541318198361783","0.0400931990787","0.0681704405936565","9"
"9","2015","16-34 y.","no migration background","175","0.0501366057479083","0.0431557446466805","0.0571174668491361","9"
"9","2015","35-65 y.","no migration background","261","0.0216426309608254","0.0189251930646316","0.0243600688570192","9"
"9","2015","35-65 y.","direct migration background","126","0.0330642473094083","0.0271699571434796","0.0389585374753371","9"
"9","2015","35-65 y.","indirect migration background","21","","","","9"
"9","2015","66 and older","indirect migration background","","","","","9"
"0 Not at all Willing to take risks","2016","16-34 y.","no migration background","53","0.0146194307361541","0.0105725423818509","0.0186663190904572","0"
"0 Not at all Willing to take risks","2016","16-34 y.","direct migration background","574","0.0675855358194976","0.0595818316748329","0.0755892399641622","0"
"0 Not at all Willing to take risks","2016","16-34 y.","indirect migration background","30","0.0297494846576473","0.0187049400415697","0.040794029273725","0"
"0 Not at all Willing to take risks","2016","35-65 y.","indirect migration background","34","0.0458813139070392","0.0298704304902169","0.0618921973238614","0"
"0 Not at all Willing to take risks","2016","66 and older","indirect migration background","","","","","0"
"0 Not at all Willing to take risks","2016","66 and older","no migration background","296","0.0782235586625468","0.070253956639332","0.0861931606857616","0"
"0 Not at all Willing to take risks","2016","66 and older","direct migration background","57","0.113108098213737","0.082996360365115","0.143219836062359","0"
"0 Not at all Willing to take risks","2016","35-65 y.","direct migration background","720","0.076187710811484","0.0687143684249199","0.0836610531980481","0"
"0 Not at all Willing to take risks","2016","35-65 y.","no migration background","280","0.0285950300703858","0.0253592042990992","0.0318308558416724","0"
"1","2016","16-34 y.","indirect migration background","16","","","","1"
"1","2016","16-34 y.","no migration background","82","0.0251418195988001","0.0198631671544102","0.0304204720431899","1"
"1","2016","16-34 y.","direct migration background","180","0.0466548285980634","0.0399307461521702","0.0533789110439567","1"
"1","2016","66 and older","no migration background","267","0.0699982942972763","0.0624257704635453","0.0775708181310074","1"
"1","2016","35-65 y.","indirect migration background","24","","","","1"
"1","2016","66 and older","indirect migration background","1","","","","1"
"1","2016","35-65 y.","direct migration background","295","0.0651281115819623","0.0581772147437348","0.0720790084201898","1"
"1","2016","35-65 y.","no migration background","431","0.0422721536635016","0.0383656527068904","0.0461786546201128","1"
"1","2016","66 and older","direct migration background","50","0.154545069002594","0.120179270994705","0.188910867010482","1"
"10 Very willing to take risks","2016","16-34 y.","no migration background","87","0.0219570072402156","0.0170159539185967","0.0268980605618345","10"
"10 Very willing to take risks","2016","16-34 y.","direct migration background","364","0.0501186668307116","0.0431621141760855","0.0570752194853377","10"
"10 Very willing to take risks","2016","16-34 y.","indirect migration background","60","0.0494718550964433","0.0353748214045595","0.063568888788327","10"
"10 Very willing to take risks","2016","35-65 y.","no migration background","131","0.014266393379786","0.0119640156842724","0.0165687710752996","10"
"10 Very willing to take risks","2016","35-65 y.","indirect migration background","21","","","","10"
"10 Very willing to take risks","2016","66 and older","no migration background","34","0.00760043772822773","0.00502282520989707","0.0101780502465584","10"
"10 Very willing to take risks","2016","66 and older","direct migration background","9","","","","10"
"10 Very willing to take risks","2016","66 and older","indirect migration background","","","","","10"
"10 Very willing to take risks","2016","35-65 y.","direct migration background","284","0.0259179055175238","0.0214420270987724","0.0303937839362753","10"
"2","2016","16-34 y.","no migration background","222","0.0567106063881045","0.0489121505650122","0.0645090622111967","2"
"2","2016","16-34 y.","direct migration background","270","0.0870106329494834","0.0780243793861898","0.095996886512777","2"
"2","2016","16-34 y.","indirect migration background","50","0.0614590313723711","0.0458460578750558","0.0770720048696863","2"
"2","2016","35-65 y.","no migration background","1000","0.100030791713115","0.0942054639154366","0.105856119510794","2"
"2","2016","35-65 y.","direct migration background","492","0.1105120497936","0.101680124203342","0.119343975383858","2"
"2","2016","66 and older","no migration background","520","0.127831951281989","0.117921924160066","0.137741978403912","2"
"2","2016","66 and older","indirect migration background","","","","","2"
"2","2016","35-65 y.","indirect migration background","65","0.0895439356279304","0.0676943222279586","0.111393549027902","2"
"2","2016","66 and older","direct migration background","59","0.143280557327738","0.109971175831679","0.176589938823796","2"
"3","2016","16-34 y.","no migration background","359","0.114069860125922","0.103351232385145","0.124788487866698","3"
"3","2016","16-34 y.","direct migration background","232","0.0697108045259088","0.0615915027950283","0.0778301062567893","3"
"3","2016","16-34 y.","indirect migration background","72","0.0880034739934338","0.0695867385422143","0.106420209444653","3"
"3","2016","35-65 y.","no migration background","1338","0.131377788118399","0.12481911285427","0.137936463382527","3"
"3","2016","35-65 y.","direct migration background","405","0.0950731065360875","0.086810517741595","0.10333569533058","3"
"3","2016","35-65 y.","indirect migration background","74","0.128812023438084","0.10317720127046","0.154446845605707","3"
"3","2016","66 and older","no migration background","515","0.116510208029928","0.106987996945584","0.126032419114273","3"
"3","2016","66 and older","direct migration background","57","0.124253468781569","0.0928919490504643","0.155614988512674","3"
"3","2016","66 and older","indirect migration background","","","","","3"
"4","2016","16-34 y.","no migration background","336","0.107902191102846","0.0974411390441308","0.11836324316156","4"
"4","2016","16-34 y.","direct migration background","201","0.077015896483214","0.0685153481073834","0.0855164448590446","4"
"4","2016","16-34 y.","indirect migration background","64","0.0679425558687201","0.0515834927071556","0.0843016190302846","4"
"4","2016","35-65 y.","no migration background","992","0.0979800880566486","0.0922082164040088","0.103751959709288","4"
"4","2016","35-65 y.","indirect migration background","52","0.0724895544206243","0.0526471959587555","0.092331912882493","4"
"4","2016","66 and older","no migration background","381","0.0869648860120426","0.0786017193064119","0.0953280527176732","4"
"4","2016","66 and older","direct migration background","27","","","","4"
"4","2016","35-65 y.","direct migration background","291","0.0877055143139006","0.079737290495569","0.0956737381322321","4"
"4","2016","66 and older","indirect migration background","","","","","4"
"5","2016","16-34 y.","direct migration background","627","0.155424633185022","0.143873122721417","0.166976143648627","5"
"5","2016","16-34 y.","indirect migration background","123","0.129679306674668","0.107839884471819","0.151518728877517","5"
"5","2016","35-65 y.","no migration background","1989","0.192926103636147","0.185264991179678","0.200587216092615","5"
"5","2016","66 and older","no migration background","892","0.19855674258742","0.186717231811347","0.210396253363492","5"
"5","2016","66 and older","direct migration background","63","0.147982923523714","0.114224389650705","0.181741457396723","5"
"5","2016","66 and older","indirect migration background","","","","","5"
"5","2016","16-34 y.","no migration background","608","0.170224060133419","0.157552068235684","0.182896052031154","5"
"5","2016","35-65 y.","indirect migration background","120","0.1607819695917","0.132672526163696","0.188891413019704","5"
"5","2016","35-65 y.","direct migration background","795","0.145636716080046","0.135700128226289","0.155573303933803","5"
"6","2016","16-34 y.","direct migration background","314","0.107024203169855","0.0971677539094672","0.116880652430242","6"
"6","2016","16-34 y.","indirect migration background","119","0.161241655919496","0.137334759437733","0.18514855240126","6"
"6","2016","35-65 y.","no migration background","1306","0.126027776870469","0.119584279688857","0.13247127405208","6"
"6","2016","16-34 y.","no migration background","468","0.159583697796576","0.147235729911946","0.171931665681206","6"
"6","2016","66 and older","direct migration background","38","0.0842206676548602","0.0578173570356692","0.110623978274051","6"
"6","2016","66 and older","no migration background","530","0.10932621443246","0.100064816645949","0.118587612218971","6"
"6","2016","35-65 y.","indirect migration background","84","0.137410984507846","0.111065338106585","0.163756630909106","6"
"6","2016","35-65 y.","direct migration background","427","0.106829692414254","0.0981282013769042","0.115531183451604","6"
"6","2016","66 and older","indirect migration background","2","","","","6"
"7","2016","16-34 y.","no migration background","564","0.162351718255231","0.149917648747318","0.174785787763144","7"
"7","2016","16-34 y.","direct migration background","421","0.15993189586813","0.148245396615438","0.171618395120823","7"
"7","2016","16-34 y.","indirect migration background","163","0.193007232822212","0.167351302782066","0.218663162862359","7"
"7","2016","35-65 y.","no migration background","1498","0.148103745807489","0.141207447074794","0.155000044540185","7"
"7","2016","66 and older","direct migration background","34","0.0644766147591475","0.0411268739695958","0.0878263555486991","7"
"7","2016","66 and older","indirect migration background","1","","","","7"
"7","2016","66 and older","no migration background","481","0.104071611396377","0.0950089065492772","0.113134316243478","7"
"7","2016","35-65 y.","indirect migration background","91","0.117431907695545","0.0927962965475481","0.142067518843542","7"
"7","2016","35-65 y.","direct migration background","511","0.130894418822199","0.121393242370123","0.140395595274276","7"
"8","2016","16-34 y.","no migration background","467","0.130228596233821","0.118880846813663","0.141576345653979","8"
"8","2016","35-65 y.","no migration background","972","0.0968503942339188","0.0911083010636816","0.102592487404156","8"
"8","2016","16-34 y.","direct migration background","434","0.132741786522654","0.121924017980004","0.143559555065303","8"
"8","2016","16-34 y.","indirect migration background","148","0.149397195672651","0.126223207700294","0.172571183645008","8"
"8","2016","66 and older","direct migration background","22","","","","8"
"8","2016","35-65 y.","direct migration background","466","0.105131255850528","0.0964910090961547","0.113771502604902","8"
"8","2016","35-65 y.","indirect migration background","67","0.126193200013536","0.100782194053915","0.151604205973157","8"
"8","2016","66 and older","no migration background","370","0.0837431888127665","0.0755219284404377","0.0919644491850954","8"
"8","2016","66 and older","indirect migration background","","","","","8"
"9","2016","66 and older","direct migration background","9","","","","9"
"9","2016","66 and older","indirect migration background","","","","","9"
"9","2016","16-34 y.","no migration background","133","0.0372110123889107","0.030829034500437","0.0435929902773844","9"
"9","2016","16-34 y.","direct migration background","162","0.0467811160474606","0.0400483852019096","0.0535138468930116","9"
"9","2016","16-34 y.","indirect migration background","64","0.0599351913027022","0.0445044782616804","0.075365904343724","9"
"9","2016","35-65 y.","no migration background","254","0.0215697344501405","0.0187492284462518","0.0243902404540291","9"
"9","2016","35-65 y.","indirect migration background","24","","","","9"
"9","2016","66 and older","no migration background","75","0.0171729067589661","0.0133170977506316","0.0210287157673006","9"
"9","2016","35-65 y.","direct migration background","155","0.0509835182784142","0.044787219822199","0.0571798167346294","9"
"0 Not at all Willing to take risks","2017","16-34 y.","no migration background","54","0.0132735932826607","0.00976581476278297","0.0167813718025384","0"
"0 Not at all Willing to take risks","2017","16-34 y.","direct migration background","890","0.0843873311551459","0.0760800694499538","0.0926945928603381","0"
"0 Not at all Willing to take risks","2017","16-34 y.","indirect migration background","24","","","","0"
"0 Not at all Willing to take risks","2017","35-65 y.","indirect migration background","31","0.0224493632617475","0.0116586425258853","0.0332400839976098","0"
"0 Not at all Willing to take risks","2017","35-65 y.","direct migration background","985","0.0682637092143648","0.0614234729241921","0.0751039455045375","0"
"0 Not at all Willing to take risks","2017","35-65 y.","no migration background","349","0.0313185422285187","0.0281562511199634","0.0344808333370739","0"
"0 Not at all Willing to take risks","2017","66 and older","no migration background","216","0.0541095898545203","0.0475547420048066","0.060664437704234","0"
"0 Not at all Willing to take risks","2017","66 and older","indirect migration background","3","","","","0"
"0 Not at all Willing to take risks","2017","66 and older","direct migration background","58","0.0808654152142214","0.0565771568203668","0.105153673608076","0"
"1","2017","16-34 y.","no migration background","125","0.0306874125742878","0.0254011151039067","0.0359737100446689","1"
"1","2017","16-34 y.","direct migration background","164","0.0378545166794357","0.032151001585075","0.0435580317737964","1"
"1","2017","16-34 y.","indirect migration background","24","","","","1"
"1","2017","35-65 y.","indirect migration background","36","0.0544213949721731","0.0378974986494079","0.0709452912949384","1"
"1","2017","35-65 y.","direct migration background","307","0.0716349136251904","0.064640498126655","0.0786293291237258","1"
"1","2017","66 and older","no migration background","280","0.0756711892421134","0.0680084577507413","0.0833339207334855","1"
"1","2017","66 and older","indirect migration background","2","","","","1"
"1","2017","35-65 y.","no migration background","484","0.037312517000431","0.0338715499033821","0.0407534840974799","1"
"1","2017","66 and older","direct migration background","60","0.12414569426013","0.0947687123635745","0.153522676156685","1"
"10 Very willing to take risks","2017","16-34 y.","no migration background","88","0.0190068087214303","0.0148215035084805","0.0231921139343802","10"
"10 Very willing to take risks","2017","16-34 y.","direct migration background","386","0.0531025292065931","0.0464010225818511","0.059804035831335","10"
"10 Very willing to take risks","2017","16-34 y.","indirect migration background","57","0.0435611381670987","0.0307489296126844","0.056373346721513","10"
"10 Very willing to take risks","2017","35-65 y.","no migration background","151","0.0147225275778633","0.0125358686434494","0.0169091865122772","10"
"10 Very willing to take risks","2017","35-65 y.","indirect migration background","21","","","","10"
"10 Very willing to take risks","2017","66 and older","no migration background","30","0.0070198914996173","0.00460086538212763","0.00943891761710696","10"
"10 Very willing to take risks","2017","66 and older","direct migration background","3","","","","10"
"10 Very willing to take risks","2017","66 and older","indirect migration background","","","","","10"
"10 Very willing to take risks","2017","35-65 y.","direct migration background","270","0.0303510948482402","0.0256981908289844","0.0350039988674961","10"
"2","2017","16-34 y.","no migration background","301","0.0721755765588673","0.0642438530482243","0.0801073000695103","2"
"2","2017","16-34 y.","direct migration background","289","0.0834487926273855","0.0751836231080119","0.0917139621467592","2"
"2","2017","16-34 y.","indirect migration background","79","0.073735938115337","0.0573318234915356","0.0901400527391383","2"
"2","2017","66 and older","no migration background","584","0.138423646624551","0.128417724657838","0.148429568591264","2"
"2","2017","35-65 y.","indirect migration background","86","0.0966339523124456","0.0751123024712688","0.118155602153622","2"
"2","2017","35-65 y.","no migration background","1389","0.118343802566382","0.112479275752392","0.124208329380372","2"
"2","2017","35-65 y.","direct migration background","531","0.113724103884562","0.10511336562897","0.122334842140153","2"
"2","2017","66 and older","direct migration background","75","0.171913050064013","0.13829923523909","0.205526864888937","2"
"2","2017","66 and older","indirect migration background","3","","","","2"
"3","2017","66 and older","direct migration background","58","0.124219829362237","0.0948353210430496","0.153604337681424","3"
"3","2017","35-65 y.","no migration background","1724","0.150845337003785","0.144347483312285","0.157343190695284","3"
"3","2017","66 and older","no migration background","627","0.140773446167999","0.130696723654638","0.15085016868136","3"
