"plh0204_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"5","2006","Employed","Couple + C. LE and GT 16","248","0.221662963119102","0.196775156835654","0.24655076940255"
"6","2006","Not Employed","1-pers.-HH","117","0.0711636573462175","0.0588696864699729","0.0834576282224622"
"6","2006","Not Employed","(Married) couple without C. ","404","0.100177498238492","0.090861590930778","0.109493405546207"
"6","2006","Not Employed","Single parent ","48","0.119288587604967","0.0876822868249573","0.150894888384978"
"6","2006","Not Employed","Couple + C. LE 16 ","70","0.104755263036666","0.0828676710231032","0.126642855050229"
"6","2006","Not Employed","Couple + C. GT 16 ","121","0.121602061475998","0.101777026401492","0.141427096550504"
"6","2006","Not Employed","Couple + C. LE and GT 16","62","0.129324995335517","0.0970015835755476","0.161648407095486"
"6","2006","Employed","1-pers.-HH","224","0.144682098426841","0.127723777701172","0.161640419152509"
"6","2006","Employed","(Married) couple without C. ","527","0.129601533342152","0.119001984018742","0.140201082665562"
"6","2006","Employed","Single parent ","91","0.103430324978083","0.0817803568051652","0.125080293151001"
"6","2006","Employed","Couple + C. LE 16 ","408","0.126916534331375","0.115297418272781","0.138535650389968"
"6","2006","Employed","Couple + C. GT 16 ","347","0.122930825380726","0.110331178489538","0.135530472271915"
"6","2006","Employed","Couple + C. LE and GT 16","135","0.104635474393159","0.0862956312125722","0.122975317573745"
"7","2006","Not Employed","1-pers.-HH","120","0.0672368082700477","0.0552616104940418","0.0792120060460535"
"7","2006","Not Employed","(Married) couple without C. ","364","0.0878328494692646","0.0790501637250703","0.0966155352134588"
"7","2006","Not Employed","Single parent ","53","0.125257262305222","0.0929798255463361","0.157534699064107"
"7","2006","Not Employed","Couple + C. LE 16 ","88","0.110286704639815","0.0878981637249079","0.132675245554723"
"7","2006","Not Employed","Couple + C. GT 16 ","156","0.136532306260794","0.115704736324467","0.157359876197121"
"7","2006","Not Employed","Couple + C. LE and GT 16","47","0.106857415617141","0.0770989419609873","0.136615889273295"
"7","2006","Employed","1-pers.-HH","264","0.14755270344853","0.13045573860583","0.164649668291229"
"7","2006","Employed","(Married) couple without C. ","515","0.126100410423137","0.11562400517808","0.136576815668193"
"7","2006","Employed","Single parent ","106","0.153995505286306","0.128334028099586","0.179656982473026"
"7","2006","Employed","Couple + C. LE 16 ","452","0.137301619723094","0.125288565779206","0.149314673666982"
"7","2006","Employed","Couple + C. GT 16 ","364","0.12995944000811","0.117056617689714","0.142862262326506"
"7","2006","Employed","Couple + C. LE and GT 16","148","0.13554328665105","0.115033231226884","0.156053342075216"
"8","2006","Not Employed","1-pers.-HH","96","0.0598733327365959","0.0485283627156132","0.0712183027575786"
"8","2006","Not Employed","(Married) couple without C. ","219","0.054972848999952","0.0479005940419068","0.0620451039579973"
"8","2006","Not Employed","Single parent ","33","0.118066534889431","0.0866007384830221","0.14953233129584"
"8","2006","Not Employed","Couple + C. LE 16 ","55","0.0798890687034696","0.0605113367064922","0.0992668007004471"
"8","2006","Not Employed","Couple + C. GT 16 ","79","0.0620198027854263","0.047389279255731","0.0766503263151216"
"8","2006","Not Employed","Couple + C. LE and GT 16","46","0.142871093569947","0.109162302613037","0.176579884526857"
"8","2006","Employed","1-pers.-HH","177","0.104118985199996","0.0893957993511501","0.118842171048843"
"8","2006","Employed","(Married) couple without C. ","362","0.0920503297973552","0.082926717254033","0.101173942340677"
"8","2006","Employed","Single parent ","71","0.0905805974870785","0.0701753910313257","0.110985803942831"
"8","2006","Employed","Couple + C. LE 16 ","326","0.0939586759672422","0.0837744376670993","0.104142914267385"
"8","2006","Employed","Couple + C. GT 16 ","257","0.100900843765202","0.089343387851024","0.112458299679379"
"8","2006","Employed","Couple + C. LE and GT 16","120","0.126117824193992","0.106226171053233","0.14600947733475"
"9","2006","Not Employed","1-pers.-HH","16","","",""
"9","2006","Not Employed","(Married) couple without C. ","52","0.013372127019656","0.00980811975983656","0.0169361342794753"
"9","2006","Not Employed","Single parent ","11","","",""
"9","2006","Not Employed","Couple + C. LE 16 ","10","","",""
"9","2006","Not Employed","Couple + C. GT 16 ","22","","",""
"9","2006","Not Employed","Couple + C. LE and GT 16","14","","",""
"9","2006","Employed","1-pers.-HH","38","0.0179681420297483","0.0115645148600951","0.0243717691994016"
"9","2006","Employed","(Married) couple without C. ","86","0.0192773621336899","0.0149380571555451","0.0236166671118347"
"9","2006","Employed","Single parent ","30","0.0429899166490325","0.0285693324962741","0.0574105008017908"
"9","2006","Employed","Couple + C. LE 16 ","70","0.0279948278889416","0.0222369918394341","0.0337526639384491"
"9","2006","Employed","Couple + C. GT 16 ","71","0.0341499723174009","0.027181122942552","0.0411188216922499"
"9","2006","Employed","Couple + C. LE and GT 16","34","0.0313742320427323","0.020928935758022","0.0418195283274427"
"10 Very willing to take risks","2006","Not Employed","1-pers.-HH","29","","",""
"10 Very willing to take risks","2006","Not Employed","(Married) couple without C. ","31","0.00880042821600132","0.00590245679375776","0.0116983996382449"
"10 Very willing to take risks","2006","Not Employed","Single parent ","5","","",""
"10 Very willing to take risks","2006","Not Employed","Couple + C. LE 16 ","17","","",""
"10 Very willing to take risks","2006","Not Employed","Couple + C. GT 16 ","13","","",""
"10 Very willing to take risks","2006","Not Employed","Couple + C. LE and GT 16","11","","",""
"10 Very willing to take risks","2006","Employed","1-pers.-HH","27","","",""
"10 Very willing to take risks","2006","Employed","(Married) couple without C. ","50","0.0132203120104083","0.00961573569510833","0.0168248883257083"
"10 Very willing to take risks","2006","Employed","Single parent ","9","","",""
"10 Very willing to take risks","2006","Employed","Couple + C. LE 16 ","41","0.0162880852022969","0.0118697863539214","0.0207063840506724"
"10 Very willing to take risks","2006","Employed","Couple + C. GT 16 ","37","0.0169071106224934","0.0119600979139509","0.0218541233310359"
"10 Very willing to take risks","2006","Employed","Couple + C. LE and GT 16","12","","",""
"0 Not at all Willing to take risks","2007","Not Employed","1-pers.-HH","","","",""
"0 Not at all Willing to take risks","2007","Not Employed","(Married) couple without C. ","","","",""
"0 Not at all Willing to take risks","2007","Not Employed","Single parent ","","","",""
"0 Not at all Willing to take risks","2007","Not Employed","Couple + C. LE 16 ","","","",""
"0 Not at all Willing to take risks","2007","Not Employed","Couple + C. GT 16 ","","","",""
"0 Not at all Willing to take risks","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"0 Not at all Willing to take risks","2007","Employed","1-pers.-HH","","","",""
"0 Not at all Willing to take risks","2007","Employed","(Married) couple without C. ","","","",""
"0 Not at all Willing to take risks","2007","Employed","Single parent ","","","",""
"0 Not at all Willing to take risks","2007","Employed","Couple + C. LE 16 ","","","",""
"0 Not at all Willing to take risks","2007","Employed","Couple + C. GT 16 ","","","",""
"0 Not at all Willing to take risks","2007","Employed","Couple + C. LE and GT 16","","","",""
"1","2007","Not Employed","1-pers.-HH","","","",""
"1","2007","Not Employed","(Married) couple without C. ","","","",""
"1","2007","Not Employed","Single parent ","","","",""
"1","2007","Not Employed","Couple + C. LE 16 ","","","",""
"1","2007","Not Employed","Couple + C. GT 16 ","","","",""
"1","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"1","2007","Employed","1-pers.-HH","","","",""
"1","2007","Employed","(Married) couple without C. ","","","",""
"1","2007","Employed","Single parent ","","","",""
"1","2007","Employed","Couple + C. LE 16 ","","","",""
"1","2007","Employed","Couple + C. GT 16 ","","","",""
"1","2007","Employed","Couple + C. LE and GT 16","","","",""
"2","2007","Not Employed","1-pers.-HH","","","",""
"2","2007","Not Employed","(Married) couple without C. ","","","",""
"2","2007","Not Employed","Single parent ","","","",""
"2","2007","Not Employed","Couple + C. LE 16 ","","","",""
"2","2007","Not Employed","Couple + C. GT 16 ","","","",""
"2","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"2","2007","Employed","1-pers.-HH","","","",""
"2","2007","Employed","(Married) couple without C. ","","","",""
"2","2007","Employed","Single parent ","","","",""
"2","2007","Employed","Couple + C. LE 16 ","","","",""
"2","2007","Employed","Couple + C. GT 16 ","","","",""
"2","2007","Employed","Couple + C. LE and GT 16","","","",""
"3","2007","Not Employed","1-pers.-HH","","","",""
"3","2007","Not Employed","(Married) couple without C. ","","","",""
"3","2007","Not Employed","Single parent ","","","",""
"3","2007","Not Employed","Couple + C. LE 16 ","","","",""
"3","2007","Not Employed","Couple + C. GT 16 ","","","",""
"3","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"3","2007","Employed","1-pers.-HH","","","",""
"3","2007","Employed","(Married) couple without C. ","","","",""
"3","2007","Employed","Single parent ","","","",""
"3","2007","Employed","Couple + C. LE 16 ","","","",""
"3","2007","Employed","Couple + C. GT 16 ","","","",""
"3","2007","Employed","Couple + C. LE and GT 16","","","",""
"4","2007","Not Employed","1-pers.-HH","","","",""
"4","2007","Not Employed","(Married) couple without C. ","","","",""
"4","2007","Not Employed","Single parent ","","","",""
"4","2007","Not Employed","Couple + C. LE 16 ","","","",""
"4","2007","Not Employed","Couple + C. GT 16 ","","","",""
"4","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"4","2007","Employed","1-pers.-HH","","","",""
"4","2007","Employed","(Married) couple without C. ","","","",""
"4","2007","Employed","Single parent ","","","",""
"4","2007","Employed","Couple + C. LE 16 ","","","",""
"4","2007","Employed","Couple + C. GT 16 ","","","",""
"4","2007","Employed","Couple + C. LE and GT 16","","","",""
"5","2007","Not Employed","1-pers.-HH","","","",""
"5","2007","Not Employed","(Married) couple without C. ","","","",""
"5","2007","Not Employed","Single parent ","","","",""
"5","2007","Not Employed","Couple + C. LE 16 ","","","",""
"5","2007","Not Employed","Couple + C. GT 16 ","","","",""
"5","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"5","2007","Employed","1-pers.-HH","","","",""
"5","2007","Employed","(Married) couple without C. ","","","",""
"5","2007","Employed","Single parent ","","","",""
"5","2007","Employed","Couple + C. LE 16 ","","","",""
"5","2007","Employed","Couple + C. GT 16 ","","","",""
"5","2007","Employed","Couple + C. LE and GT 16","","","",""
"6","2007","Not Employed","1-pers.-HH","","","",""
"6","2007","Not Employed","(Married) couple without C. ","","","",""
"6","2007","Not Employed","Single parent ","","","",""
"6","2007","Not Employed","Couple + C. LE 16 ","","","",""
"6","2007","Not Employed","Couple + C. GT 16 ","","","",""
"6","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"6","2007","Employed","1-pers.-HH","","","",""
"6","2007","Employed","(Married) couple without C. ","","","",""
"6","2007","Employed","Single parent ","","","",""
"6","2007","Employed","Couple + C. LE 16 ","","","",""
"6","2007","Employed","Couple + C. GT 16 ","","","",""
"6","2007","Employed","Couple + C. LE and GT 16","","","",""
"7","2007","Not Employed","1-pers.-HH","","","",""
"7","2007","Not Employed","(Married) couple without C. ","","","",""
"7","2007","Not Employed","Single parent ","","","",""
"7","2007","Not Employed","Couple + C. LE 16 ","","","",""
"7","2007","Not Employed","Couple + C. GT 16 ","","","",""
"7","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"7","2007","Employed","1-pers.-HH","","","",""
"7","2007","Employed","(Married) couple without C. ","","","",""
"7","2007","Employed","Single parent ","","","",""
"7","2007","Employed","Couple + C. LE 16 ","","","",""
"7","2007","Employed","Couple + C. GT 16 ","","","",""
"7","2007","Employed","Couple + C. LE and GT 16","","","",""
"8","2007","Not Employed","1-pers.-HH","","","",""
"8","2007","Not Employed","(Married) couple without C. ","","","",""
"8","2007","Not Employed","Single parent ","","","",""
"8","2007","Not Employed","Couple + C. LE 16 ","","","",""
"8","2007","Not Employed","Couple + C. GT 16 ","","","",""
"8","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"8","2007","Employed","1-pers.-HH","","","",""
"8","2007","Employed","(Married) couple without C. ","","","",""
"8","2007","Employed","Single parent ","","","",""
"8","2007","Employed","Couple + C. LE 16 ","","","",""
"8","2007","Employed","Couple + C. GT 16 ","","","",""
"8","2007","Employed","Couple + C. LE and GT 16","","","",""
"9","2007","Not Employed","1-pers.-HH","","","",""
"9","2007","Not Employed","(Married) couple without C. ","","","",""
"9","2007","Not Employed","Single parent ","","","",""
"9","2007","Not Employed","Couple + C. LE 16 ","","","",""
"9","2007","Not Employed","Couple + C. GT 16 ","","","",""
"9","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"9","2007","Employed","1-pers.-HH","","","",""
"9","2007","Employed","(Married) couple without C. ","","","",""
"9","2007","Employed","Single parent ","","","",""
"9","2007","Employed","Couple + C. LE 16 ","","","",""
"9","2007","Employed","Couple + C. GT 16 ","","","",""
"9","2007","Employed","Couple + C. LE and GT 16","","","",""
"10 Very willing to take risks","2007","Not Employed","1-pers.-HH","","","",""
"10 Very willing to take risks","2007","Not Employed","(Married) couple without C. ","","","",""
