"plh0204_h","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"5","2007","Employed","college entrance qualification","","","",""
"5","2007","Employed","Other degree","","","",""
"5","2007","Employed","no degree/no degree yet","","","",""
"6","2007","Not Employed","lower secondary degree","","","",""
"6","2007","Not Employed","secondary school degree","","","",""
"6","2007","Not Employed","college entrance qualification","","","",""
"6","2007","Not Employed","Other degree","","","",""
"6","2007","Not Employed","no degree/no degree yet","","","",""
"6","2007","Employed","lower secondary degree","","","",""
"6","2007","Employed","secondary school degree","","","",""
"6","2007","Employed","college entrance qualification","","","",""
"6","2007","Employed","Other degree","","","",""
"6","2007","Employed","no degree/no degree yet","","","",""
"7","2007","Not Employed","lower secondary degree","","","",""
"7","2007","Not Employed","secondary school degree","","","",""
"7","2007","Not Employed","college entrance qualification","","","",""
"7","2007","Not Employed","Other degree","","","",""
"7","2007","Not Employed","no degree/no degree yet","","","",""
"7","2007","Employed","lower secondary degree","","","",""
"7","2007","Employed","secondary school degree","","","",""
"7","2007","Employed","college entrance qualification","","","",""
"7","2007","Employed","Other degree","","","",""
"7","2007","Employed","no degree/no degree yet","","","",""
"8","2007","Not Employed","lower secondary degree","","","",""
"8","2007","Not Employed","secondary school degree","","","",""
"8","2007","Not Employed","college entrance qualification","","","",""
"8","2007","Not Employed","Other degree","","","",""
"8","2007","Not Employed","no degree/no degree yet","","","",""
"8","2007","Employed","lower secondary degree","","","",""
"8","2007","Employed","secondary school degree","","","",""
"8","2007","Employed","college entrance qualification","","","",""
"8","2007","Employed","Other degree","","","",""
"8","2007","Employed","no degree/no degree yet","","","",""
"9","2007","Not Employed","lower secondary degree","","","",""
"9","2007","Not Employed","secondary school degree","","","",""
"9","2007","Not Employed","college entrance qualification","","","",""
"9","2007","Not Employed","Other degree","","","",""
"9","2007","Not Employed","no degree/no degree yet","","","",""
"9","2007","Employed","lower secondary degree","","","",""
"9","2007","Employed","secondary school degree","","","",""
"9","2007","Employed","college entrance qualification","","","",""
"9","2007","Employed","Other degree","","","",""
"9","2007","Employed","no degree/no degree yet","","","",""
"10 Very willing to take risks","2007","Not Employed","lower secondary degree","","","",""
"10 Very willing to take risks","2007","Not Employed","secondary school degree","","","",""
"10 Very willing to take risks","2007","Not Employed","college entrance qualification","","","",""
"10 Very willing to take risks","2007","Not Employed","Other degree","","","",""
"10 Very willing to take risks","2007","Not Employed","no degree/no degree yet","","","",""
"10 Very willing to take risks","2007","Employed","lower secondary degree","","","",""
"10 Very willing to take risks","2007","Employed","secondary school degree","","","",""
"10 Very willing to take risks","2007","Employed","college entrance qualification","","","",""
"10 Very willing to take risks","2007","Employed","Other degree","","","",""
"10 Very willing to take risks","2007","Employed","no degree/no degree yet","","","",""
"0 Not at all Willing to take risks","2008","Not Employed","lower secondary degree","343","0.106187845469833","0.096086200157431","0.116289490782236"
"0 Not at all Willing to take risks","2008","Not Employed","secondary school degree","85","0.0614307631024147","0.0495343227097021","0.0733272034951272"
"0 Not at all Willing to take risks","2008","Not Employed","college entrance qualification","40","0.034796529492289","0.024991492513622","0.044601566470956"
"0 Not at all Willing to take risks","2008","Not Employed","Other degree","44","0.0986723847783166","0.0700147346179339","0.127330034938699"
"0 Not at all Willing to take risks","2008","Not Employed","no degree/no degree yet","20","","",""
"0 Not at all Willing to take risks","2008","Employed","lower secondary degree","118","0.0455266882896614","0.0379632307712454","0.0530901458080773"
"0 Not at all Willing to take risks","2008","Employed","secondary school degree","105","0.0249977827506972","0.0202729392911705","0.029722626210224"
"0 Not at all Willing to take risks","2008","Employed","college entrance qualification","56","0.0119898448870046","0.00852748286286757","0.0154522069111417"
"0 Not at all Willing to take risks","2008","Employed","Other degree","32","0.0509427741728627","0.0322583477363288","0.0696272006093966"
"0 Not at all Willing to take risks","2008","Employed","no degree/no degree yet","13","","",""
"1","2008","Not Employed","lower secondary degree","358","0.105233305804122","0.0951717973901048","0.115294814218138"
"1","2008","Not Employed","secondary school degree","98","0.0663459238911868","0.0540151299046504","0.0786767178777233"
"1","2008","Not Employed","college entrance qualification","63","0.0454603801766134","0.0343152448949708","0.0566055154582559"
"1","2008","Not Employed","Other degree","47","0.0973273639568382","0.0688444744683241","0.125810253445352"
"1","2008","Not Employed","no degree/no degree yet","27","","",""
"1","2008","Employed","lower secondary degree","112","0.039848095190133","0.0327510233034413","0.0469451670768247"
"1","2008","Employed","secondary school degree","165","0.0328507616352218","0.0274562349406207","0.0382452883298228"
"1","2008","Employed","college entrance qualification","120","0.0375333118543235","0.0314870592657583","0.0435795644428886"
"1","2008","Employed","Other degree","39","0.0658167315506588","0.0447461523971483","0.0868873107041694"
"1","2008","Employed","no degree/no degree yet","","","",""
"2","2008","Not Employed","lower secondary degree","579","0.155368381280982","0.14349029239068","0.167246470171284"
"2","2008","Not Employed","secondary school degree","202","0.144931207359066","0.127490166347418","0.162372248370714"
"2","2008","Not Employed","college entrance qualification","142","0.109086722157562","0.0924075114550666","0.125765932860057"
"2","2008","Not Employed","Other degree","69","0.176647305056689","0.139999506676865","0.213295103436514"
"2","2008","Not Employed","no degree/no degree yet","30","0.0983853622415046","0.0695209872225939","0.127249737260415"
"2","2008","Employed","lower secondary degree","332","0.112288321982588","0.100832962834044","0.123743681131132"
"2","2008","Employed","secondary school degree","489","0.10522777732348","0.0959412076119872","0.114514347034972"
"2","2008","Employed","college entrance qualification","410","0.112432372574363","0.102383174564924","0.122481570583803"
"2","2008","Employed","Other degree","68","0.129221481637435","0.100716977767726","0.157725985507144"
"2","2008","Employed","no degree/no degree yet","7","","",""
"3","2008","Not Employed","lower secondary degree","526","0.138662838923649","0.127331056715725","0.149994621131572"
"3","2008","Not Employed","secondary school degree","239","0.143456269155969","0.126089243075547","0.160823295236391"
"3","2008","Not Employed","college entrance qualification","196","0.135597336245156","0.117280289218538","0.153914383271775"
"3","2008","Not Employed","Other degree","69","0.15317031678587","0.118561498765805","0.187779134805936"
"3","2008","Not Employed","no degree/no degree yet","61","0.148972134596422","0.11446484507651","0.183479424116334"
"3","2008","Employed","lower secondary degree","427","0.146011746500035","0.133199499763759","0.158823993236311"
"3","2008","Employed","secondary school degree","662","0.162399387774068","0.151237322320886","0.173561453227249"
"3","2008","Employed","college entrance qualification","616","0.160885086868566","0.149196726214989","0.172573447522143"
"3","2008","Employed","Other degree","47","0.075346727225296","0.0529175198191114","0.0977759346314807"
"3","2008","Employed","no degree/no degree yet","17","","",""
"4","2008","Not Employed","lower secondary degree","374","0.103352293251389","0.093370638076458","0.113333948426319"
"4","2008","Not Employed","secondary school degree","174","0.0973350268995404","0.0826495250627725","0.112020528736308"
"4","2008","Not Employed","college entrance qualification","165","0.110039461161388","0.0932965321528194","0.126782390169956"
"4","2008","Not Employed","Other degree","46","0.101838052953671","0.0727754977628669","0.130900608144475"
"4","2008","Not Employed","no degree/no degree yet","44","0.119374828304393","0.0879524998057858","0.150797156803001"
"4","2008","Employed","lower secondary degree","290","0.101691760028182","0.0907254373428043","0.112658082713559"
"4","2008","Employed","secondary school degree","492","0.122797439901824","0.112864484637132","0.132730395166515"
"4","2008","Employed","college entrance qualification","492","0.131249143686264","0.120507249963325","0.141991037409202"
"4","2008","Employed","Other degree","54","0.0985523842955209","0.073224664672921","0.123880103918121"
"4","2008","Employed","no degree/no degree yet","19","","",""
"5","2008","Not Employed","lower secondary degree","661","0.18862399754734","0.175796523796324","0.201451471298356"
"5","2008","Not Employed","secondary school degree","340","0.206346732815046","0.18629716004874","0.226396305581352"
"5","2008","Not Employed","college entrance qualification","284","0.215301850920507","0.193310747097587","0.237292954743427"
"5","2008","Not Employed","Other degree","56","0.149493182833107","0.115228160481378","0.183758205184836"
"5","2008","Not Employed","no degree/no degree yet","75","0.190118919340967","0.152090372320052","0.228147466361881"
