"plh0175","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1993","66 and older","no migration background","16","","","","0"
"0 Completely dissatisfied","1993","66 and older","direct migration background","2","","","","0"
"0 Completely dissatisfied","1993","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1993","16-34 y.","direct migration background","8","","","","1"
"1 on Scale 1 to 10","1993","16-34 y.","no migration background","55","0.0157864509465097","0.0116456628966169","0.0199272389964025","1"
"1 on Scale 1 to 10","1993","16-34 y.","indirect migration background","7","","","","1"
"1 on Scale 1 to 10","1993","35-65 y.","no migration background","70","0.0135049212735943","0.0103543803397481","0.0166554622074406","1"
"1 on Scale 1 to 10","1993","35-65 y.","direct migration background","16","","","","1"
"1 on Scale 1 to 10","1993","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1993","66 and older","no migration background","10","","","","1"
"1 on Scale 1 to 10","1993","66 and older","direct migration background","1","","","","1"
"1 on Scale 1 to 10","1993","66 and older","indirect migration background","","","","","1"
"10 Completely satisfied","1993","16-34 y.","no migration background","153","0.0480765038499907","0.0409698765211051","0.0551831311788764","10"
"10 Completely satisfied","1993","16-34 y.","direct migration background","48","0.0555686630786384","0.039573629695582","0.0715636964616949","10"
"10 Completely satisfied","1993","16-34 y.","indirect migration background","23","","","","10"
"10 Completely satisfied","1993","35-65 y.","no migration background","265","0.0622399812810519","0.0556456278525507","0.0688343347095532","10"
"10 Completely satisfied","1993","35-65 y.","direct migration background","85","0.0778779778442665","0.0643615743641331","0.0913943813243999","10"
"10 Completely satisfied","1993","35-65 y.","indirect migration background","3","","","","10"
"10 Completely satisfied","1993","66 and older","no migration background","162","0.129837161060327","0.111628498848192","0.148045823272462","10"
"10 Completely satisfied","1993","66 and older","direct migration background","19","","","","10"
"10 Completely satisfied","1993","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","1993","16-34 y.","direct migration background","30","0.0371201768500589","0.0239201126411728","0.050320241058945","2"
"2 on Scale 1 to 10","1993","16-34 y.","no migration background","149","0.0390720504103011","0.0326351825554371","0.0455089182651651","2"
"2 on Scale 1 to 10","1993","35-65 y.","no migration background","221","0.0377362197566624","0.0325348479123158","0.042937591601009","2"
"2 on Scale 1 to 10","1993","35-65 y.","direct migration background","60","0.0341159237481764","0.0249600311831397","0.0432718163132131","2"
"2 on Scale 1 to 10","1993","16-34 y.","indirect migration background","18","","","","2"
"2 on Scale 1 to 10","1993","35-65 y.","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","1993","66 and older","no migration background","38","0.0322783783526875","0.0227040273728161","0.0418527293325589","2"
"2 on Scale 1 to 10","1993","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1993","66 and older","direct migration background","7","","","","2"
"3 on Scale 1 to 10","1993","16-34 y.","no migration background","241","0.0677212666456546","0.0593742456801593","0.07606828761115","3"
"3 on Scale 1 to 10","1993","16-34 y.","direct migration background","51","0.0631873621851564","0.0461999796940912","0.0801747446762215","3"
"3 on Scale 1 to 10","1993","35-65 y.","direct migration background","104","0.0531250559891086","0.0418126331483492","0.0644374788298681","3"
"3 on Scale 1 to 10","1993","35-65 y.","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1993","16-34 y.","indirect migration background","18","","","","3"
"3 on Scale 1 to 10","1993","35-65 y.","no migration background","322","0.0553653342392221","0.0491230643863183","0.0616076040921259","3"
"3 on Scale 1 to 10","1993","66 and older","no migration background","63","0.0455428283104323","0.0342483418430229","0.0568373147778417","3"
"3 on Scale 1 to 10","1993","66 and older","direct migration background","9","","","","3"
"3 on Scale 1 to 10","1993","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1993","16-34 y.","no migration background","260","0.064520475505851","0.0563591255209502","0.0726818254907519","4"
"4 on Scale 1 to 10","1993","16-34 y.","direct migration background","87","0.124843496309863","0.101764824784106","0.14792216783562","4"
"4 on Scale 1 to 10","1993","16-34 y.","indirect migration background","34","0.0859013323071811","0.0584747057912266","0.113327958823136","4"
"4 on Scale 1 to 10","1993","35-65 y.","no migration background","330","0.0547411083194464","0.0485320775020524","0.0609501391368404","4"
"4 on Scale 1 to 10","1993","35-65 y.","direct migration background","130","0.0935895667140392","0.0788990935681719","0.108280039859907","4"
"4 on Scale 1 to 10","1993","35-65 y.","indirect migration background","4","","","","4"
"4 on Scale 1 to 10","1993","66 and older","direct migration background","20","","","","4"
"4 on Scale 1 to 10","1993","66 and older","no migration background","67","0.0510975194239021","0.039168933384201","0.0630261054636032","4"
"4 on Scale 1 to 10","1993","66 and older","indirect migration background","","","","","4"
"5 on Scale 1 to 10","1993","16-34 y.","no migration background","614","0.174026020243511","0.16143136288935","0.186620677597672","5"
"5 on Scale 1 to 10","1993","16-34 y.","direct migration background","135","0.155024976274881","0.129754830044376","0.180295122505386","5"
"5 on Scale 1 to 10","1993","16-34 y.","indirect migration background","86","0.234517452654928","0.193047729554367","0.27598717575549","5"
"5 on Scale 1 to 10","1993","35-65 y.","direct migration background","261","0.163444736771792","0.144794154056796","0.182095319486789","5"
"5 on Scale 1 to 10","1993","35-65 y.","no migration background","862","0.155944424416092","0.146041531472638","0.165847317359545","5"
"5 on Scale 1 to 10","1993","66 and older","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1993","35-65 y.","indirect migration background","3","","","","5"
"5 on Scale 1 to 10","1993","66 and older","no migration background","191","0.15356754570286","0.134036560861423","0.173098530544297","5"
"5 on Scale 1 to 10","1993","66 and older","direct migration background","32","0.177203389395175","0.116896074871341","0.237510703919009","5"
"6 on Scale 1 to 10","1993","16-34 y.","direct migration background","111","0.12954817306168","0.106101944234773","0.152994401888588","6"
"6 on Scale 1 to 10","1993","16-34 y.","no migration background","478","0.144062821839926","0.132397600508527","0.155728043171324","6"
"6 on Scale 1 to 10","1993","16-34 y.","indirect migration background","54","0.13436098765751","0.100981404500354","0.167740570814667","6"
"6 on Scale 1 to 10","1993","35-65 y.","no migration background","591","0.109919427620764","0.101381675793061","0.118457179448466","6"
"6 on Scale 1 to 10","1993","35-65 y.","direct migration background","186","0.108791540932164","0.0930862194208057","0.124496862443521","6"
"6 on Scale 1 to 10","1993","66 and older","direct migration background","11","","","","6"
"6 on Scale 1 to 10","1993","66 and older","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1993","35-65 y.","indirect migration background","4","","","","6"
"6 on Scale 1 to 10","1993","66 and older","no migration background","142","0.101998126183523","0.0856030671081671","0.118393185258879","6"
"7 on Scale 1 to 10","1993","16-34 y.","no migration background","594","0.168114543870481","0.155691429356878","0.180537658384084","7"
"7 on Scale 1 to 10","1993","16-34 y.","direct migration background","138","0.212226324418034","0.183677689907216","0.240774958928853","7"
"7 on Scale 1 to 10","1993","16-34 y.","indirect migration background","72","0.174052681926932","0.13694255513623","0.211162808717634","7"
"7 on Scale 1 to 10","1993","35-65 y.","no migration background","931","0.18377461258461","0.173203043700979","0.194346181468242","7"
"7 on Scale 1 to 10","1993","35-65 y.","direct migration background","262","0.158831618970215","0.140395497179418","0.177267740761012","7"
"7 on Scale 1 to 10","1993","35-65 y.","indirect migration background","8","","","","7"
"7 on Scale 1 to 10","1993","66 and older","direct migration background","22","","","","7"
"7 on Scale 1 to 10","1993","66 and older","indirect migration background","2","","","","7"
"7 on Scale 1 to 10","1993","66 and older","no migration background","192","0.145415154109648","0.126318349906656","0.16451195831264","7"
"8 on Scale 1 to 10","1993","16-34 y.","no migration background","611","0.182173615165316","0.169351213515076","0.194996016815556","8"
"8 on Scale 1 to 10","1993","16-34 y.","direct migration background","113","0.139893043356742","0.115673872467239","0.164112214246245","8"
"8 on Scale 1 to 10","1993","66 and older","no migration background","310","0.227471330360699","0.204762283610256","0.250180377111142","8"
"8 on Scale 1 to 10","1993","66 and older","direct migration background","22","","","","8"
"8 on Scale 1 to 10","1993","16-34 y.","indirect migration background","60","0.132009259751754","0.0988781755184048","0.165140343985103","8"
"8 on Scale 1 to 10","1993","35-65 y.","no migration background","1035","0.212325149653254","0.201162537235424","0.223487762071085","8"
"8 on Scale 1 to 10","1993","35-65 y.","direct migration background","274","0.200181964998193","0.179999803004385","0.220364126992001","8"
"8 on Scale 1 to 10","1993","35-65 y.","indirect migration background","3","","","","8"
"8 on Scale 1 to 10","1993","66 and older","indirect migration background","2","","","","8"
"9 on Scale 1 to 10","1993","16-34 y.","no migration background","239","0.073335001965294","0.0646750972613656","0.0819949066692225","9"
"9 on Scale 1 to 10","1993","16-34 y.","direct migration background","41","0.0441781419782741","0.0298306105578405","0.0585256733987077","9"
"9 on Scale 1 to 10","1993","16-34 y.","indirect migration background","22","","","","9"
"9 on Scale 1 to 10","1993","35-65 y.","no migration background","422","0.0923666045849905","0.0844633793392423","0.100269829830739","9"
"9 on Scale 1 to 10","1993","35-65 y.","direct migration background","98","0.0740632556036418","0.0608548110949243","0.0872717001123592","9"
"9 on Scale 1 to 10","1993","35-65 y.","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1993","66 and older","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1993","66 and older","no migration background","118","0.090171168839967","0.0746547331844619","0.105687604495472","9"
"9 on Scale 1 to 10","1993","66 and older","direct migration background","9","","","","9"
"0 Completely dissatisfied","1994","16-34 y.","no migration background","103","0.0281863977969152","0.0226444084468219","0.0337283871470084","0"
"0 Completely dissatisfied","1994","16-34 y.","direct migration background","30","0.047379823671384","0.0320208912573282","0.0627387560854399","0"
"0 Completely dissatisfied","1994","16-34 y.","indirect migration background","13","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","no migration background","107","0.0235237643063434","0.0193588941051015","0.0276886345075853","0"
"0 Completely dissatisfied","1994","35-65 y.","direct migration background","35","0.0366370436065491","0.0268793252553374","0.0463947619577608","0"
"0 Completely dissatisfied","1994","35-65 y.","indirect migration background","1","","","","0"
