"ple0081_h","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2008","Mecklenburg-Western Pomerania","Single parent ","13","","",""
"Yes","2008","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","23","","",""
"Yes","2008","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","24","","",""
"Yes","2008","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","15","","",""
"Yes","2008","Saxony","1-pers.-HH","64","0.314603201639069","0.254591384436371","0.374615018841767"
"Yes","2008","Saxony","(Married) couple without C. ","114","0.210810374637948","0.177586866935058","0.244033882340838"
"Yes","2008","Saxony","Single parent ","28","","",""
"Yes","2008","Saxony","Couple + C. LE 16 ","51","0.276526316104613","0.214691985232091","0.338360646977135"
"Yes","2008","Saxony","Couple + C. GT 16 ","48","0.150950155480315","0.105371942469769","0.196528368490861"
"Yes","2008","Saxony","Couple + C. LE and GT 16","18","","",""
"Yes","2008","Saxony-Anhalt","1-pers.-HH","37","0.229403984890502","0.154177403480388","0.304630566300615"
"Yes","2008","Saxony-Anhalt","(Married) couple without C. ","71","0.206487767004629","0.161427763501197","0.251547770508061"
"Yes","2008","Saxony-Anhalt","Single parent ","26","","",""
"Yes","2008","Saxony-Anhalt","Couple + C. LE 16 ","28","","",""
"Yes","2008","Saxony-Anhalt","Couple + C. GT 16 ","70","0.312839237115538","0.24725684366657","0.378421630564507"
"Yes","2008","Saxony-Anhalt","Couple + C. LE and GT 16","11","","",""
"Yes","2008","Thuringia","1-pers.-HH","36","0.312294356330971","0.233534369892994","0.391054342768947"
"Yes","2008","Thuringia","(Married) couple without C. ","53","0.143268417773527","0.104882606598399","0.181654228948656"
"Yes","2008","Thuringia","Single parent ","31","0.581184036135157","0.459356273572698","0.703011798697615"
"Yes","2008","Thuringia","Couple + C. LE 16 ","27","","",""
"Yes","2008","Thuringia","Couple + C. GT 16 ","52","0.261205858684178","0.198906355170626","0.323505362197729"
"Yes","2008","Thuringia","Couple + C. LE and GT 16","12","","",""
"No","2008","Schleswig-Holstein","1-pers.-HH","65","0.650924264112576","0.55749710300142","0.744351425223732"
"No","2008","Schleswig-Holstein","(Married) couple without C. ","180","0.739050831788899","0.681669325370509","0.796432338207289"
"No","2008","Schleswig-Holstein","Single parent ","19","","",""
"No","2008","Schleswig-Holstein","Couple + C. LE 16 ","67","0.69314677119203","0.596789452625901","0.789504089758159"
"No","2008","Schleswig-Holstein","Couple + C. GT 16 ","63","0.799549163484794","0.714938443916408","0.884159883053179"
"No","2008","Schleswig-Holstein","Couple + C. LE and GT 16","22","","",""
"No","2008","Hamburg","1-pers.-HH","55","0.62261499500002","0.516395261984556","0.728834728015483"
"No","2008","Hamburg","(Married) couple without C. ","73","0.710982662992465","0.622577250048908","0.799388075936021"
"No","2008","Hamburg","Single parent ","8","","",""
"No","2008","Hamburg","Couple + C. LE 16 ","31","0.738441052044719","0.598708046710329","0.87817405737911"
"No","2008","Hamburg","Couple + C. GT 16 ","19","","",""
"No","2008","Hamburg","Couple + C. LE and GT 16","20","","",""
"No","2008","Lower Saxony","1-pers.-HH","181","0.712591486670935","0.656605239242497","0.768577734099372"
"No","2008","Lower Saxony","(Married) couple without C. ","516","0.799362888671422","0.768504476553734","0.83022130078911"
"No","2008","Lower Saxony","Single parent ","53","0.574157195440922","0.472563336358582","0.675751054523263"
"No","2008","Lower Saxony","Couple + C. LE 16 ","213","0.614638813084699","0.56131550578032","0.667962120389079"
"No","2008","Lower Saxony","Couple + C. GT 16 ","200","0.684025992690847","0.630146058571575","0.73790592681012"
"No","2008","Lower Saxony","Couple + C. LE and GT 16","88","0.722546097046015","0.640713304867383","0.804378889224648"
"No","2008","Bremen","1-pers.-HH","20","","",""
"No","2008","Bremen","(Married) couple without C. ","48","0.846245533128149","0.754974171129097","0.937516895127201"
"No","2008","Bremen","Single parent ","7","","",""
"No","2008","Bremen","Couple + C. LE 16 ","14","","",""
"No","2008","Bremen","Couple + C. GT 16 ","10","","",""
"No","2008","Bremen","Couple + C. LE and GT 16","2","","",""
"No","2008","North Rhine-Westphalia","1-pers.-HH","401","0.686978738914835","0.648809356930227","0.725148120899444"
"No","2008","North Rhine-Westphalia","(Married) couple without C. ","1095","0.754928900869193","0.732804890263085","0.777052911475301"
"No","2008","North Rhine-Westphalia","Single parent ","108","0.527903404168291","0.45888852562702","0.596918282709562"
"No","2008","North Rhine-Westphalia","Couple + C. LE 16 ","459","0.645578500187096","0.60986165931598","0.681295341058211"
"No","2008","North Rhine-Westphalia","Couple + C. GT 16 ","475","0.65216373987779","0.616522583695963","0.687804896059617"
"No","2008","North Rhine-Westphalia","Couple + C. LE and GT 16","186","0.751661281111357","0.698736214112048","0.804586348110667"
"No","2008","Hesse","1-pers.-HH","122","0.709292951089885","0.642956468230807","0.775629433948964"
"No","2008","Hesse","(Married) couple without C. ","392","0.743665193121977","0.705846577349273","0.781483808894681"
"No","2008","Hesse","Single parent ","35","0.460879675968994","0.337792035392723","0.583967316545266"
"No","2008","Hesse","Couple + C. LE 16 ","200","0.722553765639708","0.668848488497904","0.776259042781512"
"No","2008","Hesse","Couple + C. GT 16 ","137","0.606033395287282","0.538314311093222","0.673752479481341"
"No","2008","Hesse","Couple + C. LE and GT 16","58","0.769887239993215","0.673333172786065","0.866441307200365"
"No","2008","Rhineland-Palatinate,Saarland","1-pers.-HH","155","0.777964203925071","0.719630159159935","0.836298248690208"
"No","2008","Rhineland-Palatinate,Saarland","(Married) couple without C. ","267","0.798612983189081","0.756233779966446","0.840992186411716"
"No","2008","Rhineland-Palatinate,Saarland","Single parent ","43","0.707177741829095","0.599806029323","0.814549454335191"
"No","2008","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","124","0.723920752480419","0.659673580828242","0.788167924132596"
"No","2008","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","148","0.79980134341629","0.743923887833164","0.855678798999416"
"No","2008","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","55","0.591647591151331","0.48590300154195","0.697392180760713"
"No","2008","Baden-Württemberg","1-pers.-HH","257","0.694069664176996","0.646269786392943","0.741869541961049"
"No","2008","Baden-Württemberg","(Married) couple without C. ","629","0.798972817664804","0.770955263975971","0.826990371353637"
"No","2008","Baden-Württemberg","Single parent ","88","0.628954718292344","0.546854291086673","0.711055145498016"
"No","2008","Baden-Württemberg","Couple + C. LE 16 ","338","0.756512037724432","0.715898940202259","0.797125135246604"
"No","2008","Baden-Württemberg","Couple + C. GT 16 ","341","0.768140007897617","0.728841204298242","0.807438811496993"
"No","2008","Baden-Württemberg","Couple + C. LE and GT 16","127","0.661056122986888","0.59132213214775","0.730790113826026"
"No","2008","Bavaria","1-pers.-HH","284","0.688755402665532","0.644209530880938","0.733301274450126"
"No","2008","Bavaria","(Married) couple without C. ","738","0.784730071883011","0.758566577174476","0.810893566591545"
"No","2008","Bavaria","Single parent ","86","0.551068352246983","0.473757159209384","0.628379545284582"
"No","2008","Bavaria","Couple + C. LE 16 ","382","0.743933186437993","0.706237809406633","0.781628563469352"
"No","2008","Bavaria","Couple + C. GT 16 ","356","0.706378618015751","0.665161817033478","0.747595418998024"
"No","2008","Bavaria","Couple + C. LE and GT 16","154","0.769414951947439","0.711472622082466","0.827357281812411"
"No","2008","Berlin","1-pers.-HH","107","0.617997495614467","0.545595339075566","0.690399652153368"
"No","2008","Berlin","(Married) couple without C. ","190","0.725075388863729","0.671420949099846","0.778729828627611"
"No","2008","Berlin","Single parent ","34","0.471399657681058","0.339475266780411","0.603324048581705"
"No","2008","Berlin","Couple + C. LE 16 ","61","0.719946888118124","0.62965333998102","0.810240436255227"
"No","2008","Berlin","Couple + C. GT 16 ","67","0.749373461687636","0.662682233308442","0.836064690066829"
"No","2008","Berlin","Couple + C. LE and GT 16","21","","",""
"No","2008","Brandenburg","1-pers.-HH","91","0.630914766716867","0.550693526480516","0.711136006953218"
"No","2008","Brandenburg","(Married) couple without C. ","264","0.793267326974582","0.748966695347894","0.83756795860127"
"No","2008","Brandenburg","Single parent ","20","","",""
"No","2008","Brandenburg","Couple + C. LE 16 ","66","0.621396421000554","0.527267141063058","0.715525700938051"
"No","2008","Brandenburg","Couple + C. GT 16 ","121","0.69285402998636","0.622678236589236","0.763029823383484"
"No","2008","Brandenburg","Couple + C. LE and GT 16","32","0.70817017801306","0.570684614523026","0.845655741503093"
"No","2008","Mecklenburg-Western Pomerania","1-pers.-HH","52","0.579798082588527","0.474243801963763","0.685352363213292"
"No","2008","Mecklenburg-Western Pomerania","(Married) couple without C. ","165","0.803682551450189","0.749440488153253","0.857924614747126"
"No","2008","Mecklenburg-Western Pomerania","Single parent ","12","","",""
"No","2008","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","36","0.444653055318502","0.317854320848102","0.571451789788903"
"No","2008","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","55","0.716122788046545","0.616698255474211","0.815547320618879"
"No","2008","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","17","","",""
"No","2008","Saxony","1-pers.-HH","166","0.685396798360931","0.625384981158233","0.745408615563629"
"No","2008","Saxony","(Married) couple without C. ","465","0.789189625362052","0.755966117659162","0.822413133064942"
"No","2008","Saxony","Single parent ","47","0.589350458455559","0.478013348638848","0.700687568272271"
"No","2008","Saxony","Couple + C. LE 16 ","150","0.723473683895387","0.661639353022865","0.785308014767909"
"No","2008","Saxony","Couple + C. GT 16 ","189","0.849049844519685","0.803471631509139","0.894628057530231"
"No","2008","Saxony","Couple + C. LE and GT 16","66","0.799096202100886","0.71341174395718","0.884780660244592"
"No","2008","Saxony-Anhalt","1-pers.-HH","83","0.770596015109498","0.695369433699385","0.845822596519612"
"No","2008","Saxony-Anhalt","(Married) couple without C. ","239","0.793512232995371","0.748452229491939","0.838572236498803"
"No","2008","Saxony-Anhalt","Single parent ","23","","",""
"No","2008","Saxony-Anhalt","Couple + C. LE 16 ","70","0.707515799289106","0.61745115665621","0.797580441922003"
"No","2008","Saxony-Anhalt","Couple + C. GT 16 ","122","0.687160762884462","0.621578369435493","0.75274315633343"
"No","2008","Saxony-Anhalt","Couple + C. LE and GT 16","20","","",""
"No","2008","Thuringia","1-pers.-HH","97","0.687705643669029","0.608945657231053","0.766465630107006"
"No","2008","Thuringia","(Married) couple without C. ","267","0.856731582226472","0.818345771051344","0.895117393401601"
"No","2008","Thuringia","Single parent ","32","0.418815963864843","0.296988201302385","0.540643726427302"
"No","2008","Thuringia","Couple + C. LE 16 ","83","0.808272980517822","0.734707777219076","0.881838183816569"
"No","2008","Thuringia","Couple + C. GT 16 ","139","0.738794141315822","0.676494637802271","0.801093644829374"
"No","2008","Thuringia","Couple + C. LE and GT 16","28","","",""
"Yes","2009","Schleswig-Holstein","1-pers.-HH","","","",""
"Yes","2009","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Yes","2009","Schleswig-Holstein","Single parent ","","","",""
"Yes","2009","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Yes","2009","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Yes","2009","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Yes","2009","Hamburg","1-pers.-HH","","","",""
"Yes","2009","Hamburg","(Married) couple without C. ","","","",""
"Yes","2009","Hamburg","Single parent ","","","",""
"Yes","2009","Hamburg","Couple + C. LE 16 ","","","",""
"Yes","2009","Hamburg","Couple + C. GT 16 ","","","",""
"Yes","2009","Hamburg","Couple + C. LE and GT 16","","","",""
"Yes","2009","Lower Saxony","1-pers.-HH","","","",""
"Yes","2009","Lower Saxony","(Married) couple without C. ","","","",""
"Yes","2009","Lower Saxony","Single parent ","","","",""
"Yes","2009","Lower Saxony","Couple + C. LE 16 ","","","",""
"Yes","2009","Lower Saxony","Couple + C. GT 16 ","","","",""
"Yes","2009","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Yes","2009","Bremen","1-pers.-HH","","","",""
"Yes","2009","Bremen","(Married) couple without C. ","","","",""
"Yes","2009","Bremen","Single parent ","","","",""
"Yes","2009","Bremen","Couple + C. LE 16 ","","","",""
"Yes","2009","Bremen","Couple + C. GT 16 ","","","",""
"Yes","2009","Bremen","Couple + C. LE and GT 16","","","",""
"Yes","2009","North Rhine-Westphalia","1-pers.-HH","","","",""
"Yes","2009","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Yes","2009","North Rhine-Westphalia","Single parent ","","","",""
"Yes","2009","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Yes","2009","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Yes","2009","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Yes","2009","Hesse","1-pers.-HH","","","",""
"Yes","2009","Hesse","(Married) couple without C. ","","","",""
"Yes","2009","Hesse","Single parent ","","","",""
"Yes","2009","Hesse","Couple + C. LE 16 ","","","",""
"Yes","2009","Hesse","Couple + C. GT 16 ","","","",""
"Yes","2009","Hesse","Couple + C. LE and GT 16","","","",""
"Yes","2009","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Yes","2009","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Yes","2009","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Yes","2009","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Yes","2009","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Yes","2009","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Yes","2009","Baden-Württemberg","1-pers.-HH","","","",""
"Yes","2009","Baden-Württemberg","(Married) couple without C. ","","","",""
"Yes","2009","Baden-Württemberg","Single parent ","","","",""
"Yes","2009","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Yes","2009","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Yes","2009","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Yes","2009","Bavaria","1-pers.-HH","","","",""
"Yes","2009","Bavaria","(Married) couple without C. ","","","",""
"Yes","2009","Bavaria","Single parent ","","","",""
"Yes","2009","Bavaria","Couple + C. LE 16 ","","","",""
"Yes","2009","Bavaria","Couple + C. GT 16 ","","","",""
"Yes","2009","Bavaria","Couple + C. LE and GT 16","","","",""
"Yes","2009","Berlin","1-pers.-HH","","","",""
"Yes","2009","Berlin","(Married) couple without C. ","","","",""
"Yes","2009","Berlin","Single parent ","","","",""
"Yes","2009","Berlin","Couple + C. LE 16 ","","","",""
"Yes","2009","Berlin","Couple + C. GT 16 ","","","",""
"Yes","2009","Berlin","Couple + C. LE and GT 16","","","",""
"Yes","2009","Brandenburg","1-pers.-HH","","","",""
"Yes","2009","Brandenburg","(Married) couple without C. ","","","",""
"Yes","2009","Brandenburg","Single parent ","","","",""
"Yes","2009","Brandenburg","Couple + C. LE 16 ","","","",""
"Yes","2009","Brandenburg","Couple + C. GT 16 ","","","",""
"Yes","2009","Brandenburg","Couple + C. LE and GT 16","","","",""
"Yes","2009","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Yes","2009","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Yes","2009","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Yes","2009","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Yes","2009","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Yes","2009","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Yes","2009","Saxony","1-pers.-HH","","","",""
"Yes","2009","Saxony","(Married) couple without C. ","","","",""
"Yes","2009","Saxony","Single parent ","","","",""
"Yes","2009","Saxony","Couple + C. LE 16 ","","","",""
"Yes","2009","Saxony","Couple + C. GT 16 ","","","",""
