"ple0081_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2007","Bavaria","general elemantary","","","",""
"No","2007","Bavaria","middle vocational","","","",""
"No","2007","Bavaria","vocational + Abi","","","",""
"No","2007","Bavaria","higher vocational","","","",""
"No","2007","Bavaria","higher education","","","",""
"No","2007","Berlin","in school","","","",""
"No","2007","Berlin","inadequately","","","",""
"No","2007","Berlin","general elemantary","","","",""
"No","2007","Berlin","middle vocational","","","",""
"No","2007","Berlin","vocational + Abi","","","",""
"No","2007","Berlin","higher vocational","","","",""
"No","2007","Berlin","higher education","","","",""
"No","2007","Brandenburg","in school","","","",""
"No","2007","Brandenburg","inadequately","","","",""
"No","2007","Brandenburg","general elemantary","","","",""
"No","2007","Brandenburg","middle vocational","","","",""
"No","2007","Brandenburg","vocational + Abi","","","",""
"No","2007","Brandenburg","higher vocational","","","",""
"No","2007","Brandenburg","higher education","","","",""
"No","2007","Mecklenburg-Western Pomerania","in school","","","",""
"No","2007","Mecklenburg-Western Pomerania","inadequately","","","",""
"No","2007","Mecklenburg-Western Pomerania","general elemantary","","","",""
"No","2007","Mecklenburg-Western Pomerania","middle vocational","","","",""
"No","2007","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"No","2007","Mecklenburg-Western Pomerania","higher vocational","","","",""
"No","2007","Mecklenburg-Western Pomerania","higher education","","","",""
"No","2007","Saxony","in school","","","",""
"No","2007","Saxony","inadequately","","","",""
"No","2007","Saxony","general elemantary","","","",""
"No","2007","Saxony","middle vocational","","","",""
"No","2007","Saxony","vocational + Abi","","","",""
"No","2007","Saxony","higher vocational","","","",""
"No","2007","Saxony","higher education","","","",""
"No","2007","Saxony-Anhalt","in school","","","",""
"No","2007","Saxony-Anhalt","inadequately","","","",""
"No","2007","Saxony-Anhalt","general elemantary","","","",""
"No","2007","Saxony-Anhalt","middle vocational","","","",""
"No","2007","Saxony-Anhalt","vocational + Abi","","","",""
"No","2007","Saxony-Anhalt","higher vocational","","","",""
"No","2007","Saxony-Anhalt","higher education","","","",""
"No","2007","Thuringia","in school","","","",""
"No","2007","Thuringia","inadequately","","","",""
"No","2007","Thuringia","general elemantary","","","",""
"No","2007","Thuringia","middle vocational","","","",""
"No","2007","Thuringia","vocational + Abi","","","",""
"No","2007","Thuringia","higher vocational","","","",""
"No","2007","Thuringia","higher education","","","",""
"Yes","2008","Schleswig-Holstein","in school","1","","",""
"Yes","2008","Schleswig-Holstein","inadequately","1","","",""
"Yes","2008","Schleswig-Holstein","general elemantary","22","","",""
"Yes","2008","Schleswig-Holstein","middle vocational","79","0.301564278490393","0.24936998345454","0.353758573526246"
"Yes","2008","Schleswig-Holstein","vocational + Abi","9","","",""
"Yes","2008","Schleswig-Holstein","higher vocational","10","","",""
"Yes","2008","Schleswig-Holstein","higher education","15","","",""
"Yes","2008","Hamburg","in school","2","","",""
"Yes","2008","Hamburg","inadequately","1","","",""
"Yes","2008","Hamburg","general elemantary","4","","",""
"Yes","2008","Hamburg","middle vocational","42","0.479938150010849","0.389022377926776","0.570853922094922"
"Yes","2008","Hamburg","vocational + Abi","6","","",""
"Yes","2008","Hamburg","higher vocational","5","","",""
"Yes","2008","Hamburg","higher education","16","","",""
"Yes","2008","Lower Saxony","in school","5","","",""
"Yes","2008","Lower Saxony","inadequately","7","","",""
"Yes","2008","Lower Saxony","general elemantary","62","0.287699952937927","0.226473397701665","0.348926508174189"
"Yes","2008","Lower Saxony","middle vocational","272","0.302974275774639","0.273550013924395","0.332398537624883"
"Yes","2008","Lower Saxony","vocational + Abi","27","","",""
"Yes","2008","Lower Saxony","higher vocational","26","","",""
"Yes","2008","Lower Saxony","higher education","61","0.177005018692879","0.134517768154649","0.219492269231109"
"Yes","2008","Bremen","in school","","","",""
"Yes","2008","Bremen","inadequately","","","",""
"Yes","2008","Bremen","general elemantary","4","","",""
"Yes","2008","Bremen","middle vocational","21","","",""
"Yes","2008","Bremen","vocational + Abi","1","","",""
"Yes","2008","Bremen","higher vocational","3","","",""
"Yes","2008","Bremen","higher education","5","","",""
"Yes","2008","North Rhine-Westphalia","in school","8","","",""
"Yes","2008","North Rhine-Westphalia","inadequately","22","","",""
"Yes","2008","North Rhine-Westphalia","general elemantary","157","0.327699685104941","0.285355209290784","0.370044160919098"
"Yes","2008","North Rhine-Westphalia","middle vocational","606","0.334401267201512","0.313221223915313","0.35558131048771"
"Yes","2008","North Rhine-Westphalia","vocational + Abi","85","0.263123094165137","0.213129205858786","0.313116982471489"
"Yes","2008","North Rhine-Westphalia","higher vocational","75","0.303872988994168","0.249414811731586","0.358331166256751"
"Yes","2008","North Rhine-Westphalia","higher education","160","0.227131065797618","0.197784424421486","0.25647770717375"
"Yes","2008","Hesse","in school","4","","",""
"Yes","2008","Hesse","inadequately","3","","",""
"Yes","2008","Hesse","general elemantary","43","0.336575604089002","0.256864606833659","0.416286601344344"
"Yes","2008","Hesse","middle vocational","197","0.342164102781073","0.304909488229573","0.379418717332573"
"Yes","2008","Hesse","vocational + Abi","22","","",""
"Yes","2008","Hesse","higher vocational","27","","",""
"Yes","2008","Hesse","higher education","56","0.169607855773245","0.128931802024662","0.210283909521827"
"Yes","2008","Rhineland-Palatinate,Saarland","in school","3","","",""
"Yes","2008","Rhineland-Palatinate,Saarland","inadequately","7","","",""
"Yes","2008","Rhineland-Palatinate,Saarland","general elemantary","46","0.243027131254136","0.177975619669574","0.308078642838698"
"Yes","2008","Rhineland-Palatinate,Saarland","middle vocational","173","0.276388376937901","0.239545585275052","0.313231168600749"
"Yes","2008","Rhineland-Palatinate,Saarland","vocational + Abi","8","","",""
"Yes","2008","Rhineland-Palatinate,Saarland","higher vocational","22","","",""
"Yes","2008","Rhineland-Palatinate,Saarland","higher education","26","","",""
"Yes","2008","Baden-Württemberg","in school","8","","",""
"Yes","2008","Baden-Württemberg","inadequately","15","","",""
"Yes","2008","Baden-Württemberg","general elemantary","74","0.249737971994809","0.201396317903924","0.298079626085693"
"Yes","2008","Baden-Württemberg","middle vocational","322","0.29725267991502","0.270814008010899","0.32369135181914"
"Yes","2008","Baden-Württemberg","vocational + Abi","30","0.218207285221706","0.149296217272674","0.287118353170738"
"Yes","2008","Baden-Württemberg","higher vocational","33","0.224065359463691","0.16156968403819","0.286561034889191"
"Yes","2008","Baden-Württemberg","higher education","61","0.1385135692076","0.106946115230654","0.170081023184546"
"Yes","2008","Bavaria","in school","10","","",""
"Yes","2008","Bavaria","inadequately","7","","",""
"Yes","2008","Bavaria","general elemantary","78","0.293009463955954","0.241846119791999","0.344172808119908"
"Yes","2008","Bavaria","middle vocational","449","0.2963743465355","0.272901972074257","0.319846720996743"
"Yes","2008","Bavaria","vocational + Abi","31","0.272879701778379","0.197460064047662","0.348299339509097"
"Yes","2008","Bavaria","higher vocational","59","0.265047864290415","0.205636182918484","0.324459545662346"
"Yes","2008","Bavaria","higher education","81","0.169991512342621","0.138936277426174","0.201046747259068"
"Yes","2008","Berlin","in school","3","","",""
"Yes","2008","Berlin","inadequately","8","","",""
"Yes","2008","Berlin","general elemantary","23","","",""
"Yes","2008","Berlin","middle vocational","94","0.331857027868375","0.277284347311901","0.386429708424849"
"Yes","2008","Berlin","vocational + Abi","18","","",""
"Yes","2008","Berlin","higher vocational","6","","",""
"Yes","2008","Berlin","higher education","74","0.281651220307232","0.226765200775731","0.336537239838733"
"Yes","2008","Brandenburg","in school","1","","",""
"Yes","2008","Brandenburg","inadequately","","","",""
"Yes","2008","Brandenburg","general elemantary","26","","",""
"Yes","2008","Brandenburg","middle vocational","137","0.365062693777001","0.318231608339813","0.411893779214188"
"Yes","2008","Brandenburg","vocational + Abi","11","","",""
"Yes","2008","Brandenburg","higher vocational","12","","",""
"Yes","2008","Brandenburg","higher education","35","0.1867933123501","0.137381558074961","0.236205066625239"
"Yes","2008","Mecklenburg-Western Pomerania","in school","2","","",""
"Yes","2008","Mecklenburg-Western Pomerania","inadequately","1","","",""
"Yes","2008","Mecklenburg-Western Pomerania","general elemantary","8","","",""
"Yes","2008","Mecklenburg-Western Pomerania","middle vocational","92","0.39824685649038","0.337196953743443","0.459296759237317"
"Yes","2008","Mecklenburg-Western Pomerania","vocational + Abi","5","","",""
"Yes","2008","Mecklenburg-Western Pomerania","higher vocational","5","","",""
"Yes","2008","Mecklenburg-Western Pomerania","higher education","29","","",""
"Yes","2008","Saxony","in school","6","","",""
"Yes","2008","Saxony","inadequately","1","","",""
"Yes","2008","Saxony","general elemantary","18","","",""
"Yes","2008","Saxony","middle vocational","200","0.268819154194786","0.237524986163311","0.300113322226261"
"Yes","2008","Saxony","vocational + Abi","24","","",""
"Yes","2008","Saxony","higher vocational","18","","",""
"Yes","2008","Saxony","higher education","64","0.202544458901429","0.161028959750185","0.244059958052673"
"Yes","2008","Saxony-Anhalt","in school","1","","",""
"Yes","2008","Saxony-Anhalt","inadequately","5","","",""
"Yes","2008","Saxony-Anhalt","general elemantary","17","","",""
"Yes","2008","Saxony-Anhalt","middle vocational","146","0.309962304444575","0.265993518456522","0.353931090432628"
"Yes","2008","Saxony-Anhalt","vocational + Abi","13","","",""
"Yes","2008","Saxony-Anhalt","higher vocational","19","","",""
"Yes","2008","Saxony-Anhalt","higher education","43","0.203539286819741","0.147877599708586","0.259200973930896"
"Yes","2008","Thuringia","in school","2","","",""
"Yes","2008","Thuringia","inadequately","2","","",""
"Yes","2008","Thuringia","general elemantary","15","","",""
"Yes","2008","Thuringia","middle vocational","148","0.282856440271982","0.244182776565289","0.321530103978676"
"Yes","2008","Thuringia","vocational + Abi","9","","",""
"Yes","2008","Thuringia","higher vocational","12","","",""
"Yes","2008","Thuringia","higher education","24","","",""
"No","2008","Schleswig-Holstein","in school","9","","",""
"No","2008","Schleswig-Holstein","inadequately","4","","",""
"No","2008","Schleswig-Holstein","general elemantary","38","0.674797941388223","0.556265840117816","0.793330042658631"
"No","2008","Schleswig-Holstein","middle vocational","218","0.698435721509607","0.646241426473754","0.75063001654546"
"No","2008","Schleswig-Holstein","vocational + Abi","28","","",""
"No","2008","Schleswig-Holstein","higher vocational","39","0.692974863238491","0.563824462384052","0.82212526409293"
"No","2008","Schleswig-Holstein","higher education","76","0.802974477487018","0.721252379094687","0.884696575879349"
"No","2008","Hamburg","in school","6","","",""
"No","2008","Hamburg","inadequately","","","",""
"No","2008","Hamburg","general elemantary","20","","",""
"No","2008","Hamburg","middle vocational","74","0.520061849989151","0.429146077905078","0.610977622073224"
"No","2008","Hamburg","vocational + Abi","20","","",""
"No","2008","Hamburg","higher vocational","20","","",""
"No","2008","Hamburg","higher education","65","0.854259276170394","0.777418650160049","0.93109990218074"
"No","2008","Lower Saxony","in school","34","0.856714338858839","0.746754227408401","0.966674450309276"
"No","2008","Lower Saxony","inadequately","11","","",""
"No","2008","Lower Saxony","general elemantary","148","0.712300047062073","0.651073491825811","0.773526602298334"
"No","2008","Lower Saxony","middle vocational","665","0.697025724225361","0.667601462375117","0.726449986075605"
"No","2008","Lower Saxony","vocational + Abi","83","0.641780899915632","0.552178526891725","0.731383272939539"
"No","2008","Lower Saxony","higher vocational","82","0.790845926638825","0.714142402534989","0.867549450742662"
"No","2008","Lower Saxony","higher education","249","0.822994981307121","0.780507730768891","0.865482231845351"
"No","2008","Bremen","in school","1","","",""
"No","2008","Bremen","inadequately","","","",""
"No","2008","Bremen","general elemantary","10","","",""
"No","2008","Bremen","middle vocational","49","0.781311190824672","0.684477970919819","0.878144410729525"
"No","2008","Bremen","vocational + Abi","9","","",""
"No","2008","Bremen","higher vocational","5","","",""
"No","2008","Bremen","higher education","27","","",""
"No","2008","North Rhine-Westphalia","in school","64","0.866377993499518","0.78778668067438","0.944969306324656"
"No","2008","North Rhine-Westphalia","inadequately","37","0.569201372739446","0.442846437361241","0.695556308117651"
