"pli0098_h","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2010","in school","East Germany","","","","","3"
"Min 1x per month","2010","inadequately","West Germany","","","","","3"
"Min 1x per month","2010","inadequately","East Germany","","","","","3"
"Min 1x per month","2010","general elemantary","West Germany","","","","","3"
"Min 1x per month","2010","general elemantary","East Germany","","","","","3"
"Min 1x per month","2010","middle vocational","West Germany","","","","","3"
"Min 1x per month","2010","middle vocational","East Germany","","","","","3"
"Min 1x per month","2010","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2010","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2010","higher vocational","West Germany","","","","","3"
"Min 1x per month","2010","higher vocational","East Germany","","","","","3"
"Min 1x per month","2010","higher education","West Germany","","","","","3"
"Min 1x per month","2010","higher education","East Germany","","","","","3"
"Min 1x per week","2010","in school","West Germany","","","","","2"
"Min 1x per week","2010","in school","East Germany","","","","","2"
"Min 1x per week","2010","inadequately","West Germany","","","","","2"
"Min 1x per week","2010","inadequately","East Germany","","","","","2"
"Min 1x per week","2010","general elemantary","West Germany","","","","","2"
"Min 1x per week","2010","general elemantary","East Germany","","","","","2"
"Min 1x per week","2010","middle vocational","West Germany","","","","","2"
"Min 1x per week","2010","middle vocational","East Germany","","","","","2"
"Min 1x per week","2010","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2010","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2010","higher vocational","West Germany","","","","","2"
"Min 1x per week","2010","higher vocational","East Germany","","","","","2"
"Min 1x per week","2010","higher education","West Germany","","","","","2"
"Min 1x per week","2010","higher education","East Germany","","","","","2"
"Never","2010","in school","West Germany","","","","","5"
"Never","2010","in school","East Germany","","","","","5"
"Never","2010","inadequately","West Germany","","","","","5"
"Never","2010","inadequately","East Germany","","","","","5"
"Never","2010","general elemantary","West Germany","","","","","5"
"Never","2010","general elemantary","East Germany","","","","","5"
"Never","2010","middle vocational","West Germany","","","","","5"
"Never","2010","middle vocational","East Germany","","","","","5"
"Never","2010","vocational + Abi","West Germany","","","","","5"
"Never","2010","vocational + Abi","East Germany","","","","","5"
"Never","2010","higher vocational","West Germany","","","","","5"
"Never","2010","higher vocational","East Germany","","","","","5"
"Never","2010","higher education","West Germany","","","","","5"
"Never","2010","higher education","East Germany","","","","","5"
"Rarely","2010","in school","West Germany","","","","","4"
"Rarely","2010","in school","East Germany","","","","","4"
"Rarely","2010","inadequately","West Germany","","","","","4"
"Rarely","2010","inadequately","East Germany","","","","","4"
"Rarely","2010","general elemantary","West Germany","","","","","4"
"Rarely","2010","general elemantary","East Germany","","","","","4"
"Rarely","2010","middle vocational","West Germany","","","","","4"
"Rarely","2010","middle vocational","East Germany","","","","","4"
"Rarely","2010","vocational + Abi","West Germany","","","","","4"
"Rarely","2010","vocational + Abi","East Germany","","","","","4"
"Rarely","2010","higher vocational","West Germany","","","","","4"
"Rarely","2010","higher vocational","East Germany","","","","","4"
"Rarely","2010","higher education","West Germany","","","","","4"
"Rarely","2010","higher education","East Germany","","","","","4"
"Daily","2011","in school","West Germany","","","","","1"
"Daily","2011","in school","East Germany","","","","","1"
"Daily","2011","inadequately","West Germany","","","","","1"
"Daily","2011","inadequately","East Germany","","","","","1"
"Daily","2011","general elemantary","West Germany","","","","","1"
"Daily","2011","general elemantary","East Germany","","","","","1"
"Daily","2011","middle vocational","West Germany","","","","","1"
"Daily","2011","middle vocational","East Germany","","","","","1"
"Daily","2011","vocational + Abi","West Germany","","","","","1"
"Daily","2011","vocational + Abi","East Germany","","","","","1"
"Daily","2011","higher vocational","West Germany","","","","","1"
"Daily","2011","higher vocational","East Germany","","","","","1"
"Daily","2011","higher education","West Germany","","","","","1"
"Daily","2011","higher education","East Germany","","","","","1"
"Min 1x per month","2011","general elemantary","East Germany","12","","","","3"
"Min 1x per month","2011","middle vocational","West Germany","1137","0.0915431117275672","0.0860376622426558","0.0970485612124785","3"
"Min 1x per month","2011","middle vocational","East Germany","132","0.0331927760854808","0.0271580093745232","0.0392275427964384","3"
"Min 1x per month","2011","vocational + Abi","West Germany","177","0.0936398138531412","0.0798439121808963","0.107435715525386","3"
"Min 1x per month","2011","vocational + Abi","East Germany","17","","","","3"
"Min 1x per month","2011","higher vocational","West Germany","169","0.0902065374793225","0.0751137151932702","0.105299359765375","3"
"Min 1x per month","2011","higher vocational","East Germany","24","","","","3"
"Min 1x per month","2011","higher education","West Germany","583","0.106989865847393","0.0980979562600922","0.115881775434693","3"
"Min 1x per month","2011","higher education","East Germany","136","0.0679242916662469","0.0554542509779643","0.0803943323545295","3"
"Min 1x per month","2011","in school","West Germany","45","0.0772170565931747","0.05180899325251","0.102625119933839","3"
"Min 1x per month","2011","in school","East Germany","3","","","","3"
"Min 1x per month","2011","inadequately","West Germany","30","0.100808503439622","0.0698364886599987","0.131780518219244","3"
"Min 1x per month","2011","inadequately","East Germany","","","","","3"
"Min 1x per month","2011","general elemantary","West Germany","250","0.114413718171728","0.102078344474535","0.12674909186892","3"
"Min 1x per week","2011","general elemantary","East Germany","13","","","","2"
"Min 1x per week","2011","middle vocational","West Germany","1004","0.0872308367592465","0.0818438825417572","0.0926177909767357","2"
"Min 1x per week","2011","middle vocational","East Germany","128","0.0333123467080552","0.0272670940826743","0.039357599333436","2"
"Min 1x per week","2011","vocational + Abi","West Germany","163","0.0832634584349245","0.0701801101135849","0.0963468067562642","2"
"Min 1x per week","2011","vocational + Abi","East Germany","10","","","","2"
"Min 1x per week","2011","higher vocational","West Germany","144","0.0978993747376464","0.0822427732706011","0.113555976204692","2"
"Min 1x per week","2011","higher vocational","East Germany","25","","","","2"
"Min 1x per week","2011","higher education","West Germany","481","0.0889196498521181","0.0807317459874285","0.0971075537168077","2"
"Min 1x per week","2011","higher education","East Germany","71","0.0386205282687022","0.0290709048947383","0.0481701516426662","2"
"Min 1x per week","2011","in school","West Germany","39","0.0671938559248303","0.0433637680615545","0.0910239437881061","2"
"Min 1x per week","2011","in school","East Germany","4","","","","2"
"Min 1x per week","2011","inadequately","West Germany","29","","","","2"
"Min 1x per week","2011","inadequately","East Germany","","","","","2"
"Min 1x per week","2011","general elemantary","West Germany","283","0.119310186363472","0.106748496421816","0.131871876305127","2"
"Never","2011","in school","West Germany","206","0.559302874759588","0.512046674610287","0.606559074908888","5"
"Never","2011","in school","East Germany","36","0.806120736561835","0.695428852868052","0.916812620255618","5"
"Never","2011","inadequately","West Germany","245","0.602572233310537","0.552230468156555","0.65291399846452","5"
"Never","2011","inadequately","East Germany","44","0.930548894606751","0.858631051771529","1.00246673744197","5"
"Never","2011","general elemantary","West Germany","1358","0.511107074137273","0.491735690436779","0.530478457837768","5"
"Never","2011","general elemantary","East Germany","341","0.832559911678899","0.796152074656205","0.868967748701593","5"
"Never","2011","middle vocational","West Germany","5164","0.524474431941096","0.514940393849801","0.53400847003239","5"
"Never","2011","middle vocational","East Germany","2676","0.781189070366565","0.767261308286813","0.795116832446318","5"
"Never","2011","vocational + Abi","West Germany","812","0.498631348716712","0.474953742864928","0.522308954568497","5"
"Never","2011","vocational + Abi","East Germany","217","0.815799532571676","0.771337045149993","0.860262019993359","5"
"Never","2011","higher vocational","West Germany","603","0.482926155742782","0.456599439358808","0.509252872126756","5"
"Never","2011","higher vocational","East Germany","326","0.701807820844698","0.660406052037893","0.743209589651503","5"
"Never","2011","higher education","West Germany","2097","0.487713251971752","0.473334063973055","0.50209243997045","5"
"Never","2011","higher education","East Germany","1079","0.725683297459863","0.703571227173963","0.747795367745763","5"
"Rarely","2011","general elemantary","East Germany","38","0.102069770448162","0.0725490281347033","0.13159051276162","4"
"Rarely","2011","middle vocational","West Germany","3235","0.296751619572091","0.288030370197409","0.305472868946772","4"
"Rarely","2011","middle vocational","East Germany","449","0.152305806839899","0.140201314235476","0.164410299444321","4"
"Rarely","2011","vocational + Abi","West Germany","561","0.324465378995222","0.302294781519619","0.346635976470825","4"
"Rarely","2011","vocational + Abi","East Germany","48","0.127464599355495","0.0892135823920027","0.165715616318987","4"
"Rarely","2011","higher vocational","West Germany","468","0.328967932040249","0.304214896469444","0.353720967611054","4"
"Rarely","2011","higher vocational","East Germany","94","0.196282407734271","0.160336115948134","0.232228699520407","4"
"Rarely","2011","higher education","West Germany","1481","0.316377232328737","0.302998764047181","0.329755700610293","4"
"Rarely","2011","higher education","East Germany","278","0.167771882605188","0.149253182533891","0.186290582676485","4"
