"pli0098_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Rarely","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1993","(3a) lower tertiary education","Male","","","",""
"Rarely","1993","(3a) lower tertiary education","Female","","","",""
"Rarely","1993","(3b) higher tertiary education","Male","","","",""
"Rarely","1993","(3b) higher tertiary education","Female","","","",""
"Never","1993","(0) in school","Male","","","",""
"Never","1993","(0) in school","Female","","","",""
"Never","1993","(1a) inadequately completed","Male","","","",""
"Never","1993","(1a) inadequately completed","Female","","","",""
"Never","1993","(1b) general elementary school","Male","","","",""
"Never","1993","(1b) general elementary school","Female","","","",""
"Never","1993","(1c) basic vocational qualification","Male","","","",""
"Never","1993","(1c) basic vocational qualification","Female","","","",""
"Never","1993","(2b) intermediate general qualification","Male","","","",""
"Never","1993","(2b) intermediate general qualification","Female","","","",""
"Never","1993","(2a) intermediate vocational","Male","","","",""
"Never","1993","(2a) intermediate vocational","Female","","","",""
"Never","1993","(2c_gen) general maturity certificate","Male","","","",""
"Never","1993","(2c_gen) general maturity certificate","Female","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","1993","(3a) lower tertiary education","Male","","","",""
"Never","1993","(3a) lower tertiary education","Female","","","",""
"Never","1993","(3b) higher tertiary education","Male","","","",""
"Never","1993","(3b) higher tertiary education","Female","","","",""
"Daily","1994","(0) in school","Male","","","",""
"Daily","1994","(0) in school","Female","","","",""
"Daily","1994","(1a) inadequately completed","Male","","","",""
"Daily","1994","(1a) inadequately completed","Female","","","",""
"Daily","1994","(1b) general elementary school","Male","","","",""
"Daily","1994","(1b) general elementary school","Female","","","",""
"Daily","1994","(1c) basic vocational qualification","Male","","","",""
"Daily","1994","(1c) basic vocational qualification","Female","","","",""
"Daily","1994","(2b) intermediate general qualification","Male","","","",""
"Daily","1994","(2b) intermediate general qualification","Female","","","",""
"Daily","1994","(2a) intermediate vocational","Male","","","",""
"Daily","1994","(2a) intermediate vocational","Female","","","",""
"Daily","1994","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1994","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1994","(3a) lower tertiary education","Male","","","",""
"Daily","1994","(3a) lower tertiary education","Female","","","",""
"Daily","1994","(3b) higher tertiary education","Male","","","",""
"Daily","1994","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1994","(0) in school","Male","11","","",""
"Min 1x per week","1994","(0) in school","Female","13","","",""
"Min 1x per week","1994","(1a) inadequately completed","Male","53","0.164647022540532","0.120492479077235","0.208801566003829"
"Min 1x per week","1994","(1a) inadequately completed","Female","62","0.115904401214343","0.0835484816827428","0.148260320745942"
"Min 1x per week","1994","(1b) general elementary school","Male","94","0.121473642648843","0.0971164353335661","0.14583084996412"
"Min 1x per week","1994","(1b) general elementary school","Female","220","0.179197339442708","0.158814541782255","0.199580137103162"
"Min 1x per week","1994","(1c) basic vocational qualification","Male","211","0.0967020621643159","0.0845008069244459","0.108903317404186"
"Min 1x per week","1994","(1c) basic vocational qualification","Female","184","0.120307609706067","0.105278827002602","0.135336392409532"
"Min 1x per week","1994","(2b) intermediate general qualification","Male","9","","",""
"Min 1x per week","1994","(2b) intermediate general qualification","Female","33","0.156624264660753","0.114937639355218","0.198310889966288"
"Min 1x per week","1994","(2a) intermediate vocational","Male","67","0.0627137365345108","0.0488687381158577","0.0765587349531639"
"Min 1x per week","1994","(2a) intermediate vocational","Female","112","0.104020776446964","0.0879774824848397","0.120064070409088"
"Min 1x per week","1994","(2c_gen) general maturity certificate","Male","19","","",""
"Min 1x per week","1994","(2c_gen) general maturity certificate","Female","20","","",""
"Min 1x per week","1994","(2c_voc) vocational maturity certificate","Male","31","0.100290162063191","0.064851774677974","0.135728549448408"
"Min 1x per week","1994","(2c_voc) vocational maturity certificate","Female","30","0.146270731834585","0.101748265887314","0.190793197781856"
"Min 1x per week","1994","(3a) lower tertiary education","Male","22","","",""
"Min 1x per week","1994","(3a) lower tertiary education","Female","31","0.100869720694103","0.0724050880033481","0.129334353384859"
"Min 1x per week","1994","(3b) higher tertiary education","Male","53","0.104774310560829","0.0776848087041232","0.131863812417536"
"Min 1x per week","1994","(3b) higher tertiary education","Female","37","0.155805343995488","0.1152366172662","0.196374070724776"
"Min 1x per month","1994","(0) in school","Male","14","","",""
"Min 1x per month","1994","(0) in school","Female","10","","",""
"Min 1x per month","1994","(1a) inadequately completed","Male","31","0.0884823067458686","0.0546700455473945","0.122294567944343"
"Min 1x per month","1994","(1a) inadequately completed","Female","61","0.120240257470753","0.0873656058060959","0.153114909135409"
"Min 1x per month","1994","(1b) general elementary school","Male","79","0.0961432192836935","0.07416369909453","0.118122739472857"
"Min 1x per month","1994","(1b) general elementary school","Female","171","0.120791418288285","0.103471627713038","0.138111208863531"
"Min 1x per month","1994","(1c) basic vocational qualification","Male","191","0.0819568671896384","0.0706329847280842","0.0932807496511926"
"Min 1x per month","1994","(1c) basic vocational qualification","Female","169","0.0940137118285427","0.0805312794502339","0.107496144206852"
"Min 1x per month","1994","(2b) intermediate general qualification","Male","18","","",""
"Min 1x per month","1994","(2b) intermediate general qualification","Female","28","","",""
"Min 1x per month","1994","(2a) intermediate vocational","Male","68","0.078429239648993","0.0630767507646234","0.0937817285333626"
"Min 1x per month","1994","(2a) intermediate vocational","Female","117","0.0818992229219795","0.0674890366718085","0.0963094091721504"
"Min 1x per month","1994","(2c_gen) general maturity certificate","Male","17","","",""
"Min 1x per month","1994","(2c_gen) general maturity certificate","Female","23","","",""
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","Male","17","","",""
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","Female","23","","",""
"Min 1x per month","1994","(3a) lower tertiary education","Male","20","","",""
"Min 1x per month","1994","(3a) lower tertiary education","Female","18","","",""
"Min 1x per month","1994","(3b) higher tertiary education","Male","35","0.0815841887860921","0.0573722247214736","0.105796152850711"
"Min 1x per month","1994","(3b) higher tertiary education","Female","28","","",""
"Rarely","1994","(0) in school","Male","27","","",""
"Rarely","1994","(0) in school","Female","30","0.307723589782902","0.221076295907373","0.394370883658432"
"Rarely","1994","(1a) inadequately completed","Male","74","0.262695552051666","0.210297730411743","0.315093373691589"
"Rarely","1994","(1a) inadequately completed","Female","91","0.24978962118847","0.206034096367419","0.293545146009521"
"Rarely","1994","(1b) general elementary school","Male","171","0.245917436441013","0.213809442067931","0.278025430814094"
"Rarely","1994","(1b) general elementary school","Female","369","0.269550670066802","0.245967950195818","0.293133389937786"
"Rarely","1994","(1c) basic vocational qualification","Male","655","0.311793285705242","0.292669935990584","0.3309166354199"
"Rarely","1994","(1c) basic vocational qualification","Female","548","0.303025810213436","0.281795321237309","0.324256299189562"
"Rarely","1994","(2b) intermediate general qualification","Male","35","0.208636405077928","0.148775326582013","0.268497483573842"
"Rarely","1994","(2b) intermediate general qualification","Female","71","0.263461339626226","0.212935575886883","0.313987103365569"
"Rarely","1994","(2a) intermediate vocational","Male","266","0.250066297292826","0.225336846954127","0.274795747631525"
"Rarely","1994","(2a) intermediate vocational","Female","379","0.311280684260884","0.286948463732256","0.335612904789512"
"Rarely","1994","(2c_gen) general maturity certificate","Male","54","0.228497488640985","0.172634056840464","0.284360920441507"
"Rarely","1994","(2c_gen) general maturity certificate","Female","59","0.292812610526099","0.227765005871309","0.357860215180889"
"Rarely","1994","(2c_voc) vocational maturity certificate","Male","72","0.244134172191946","0.193454920648094","0.294813423735798"
"Rarely","1994","(2c_voc) vocational maturity certificate","Female","73","0.244841123074026","0.190665769371189","0.299016476776862"
"Rarely","1994","(3a) lower tertiary education","Male","113","0.319241472803038","0.274657409806138","0.363825535799939"
"Rarely","1994","(3a) lower tertiary education","Female","98","0.215985658263109","0.177091146519921","0.254880170006296"
"Rarely","1994","(3b) higher tertiary education","Male","120","0.260738010601235","0.221904316339044","0.299571704863425"
"Rarely","1994","(3b) higher tertiary education","Female","76","0.23204704219549","0.184826145422876","0.279267938968103"
"Never","1994","(0) in school","Male","40","0.448546862855739","0.346919093102678","0.550174632608799"
"Never","1994","(0) in school","Female","56","0.48792624319869","0.394088362592486","0.581764123804894"
"Never","1994","(1a) inadequately completed","Male","113","0.484175118661933","0.424675275235451","0.543674962088416"
"Never","1994","(1a) inadequately completed","Female","162","0.514065720126435","0.463547009306317","0.564584430946553"
"Never","1994","(1b) general elementary school","Male","347","0.536465701626451","0.499284708565124","0.573646694687778"
"Never","1994","(1b) general elementary school","Female","600","0.430460572202205","0.40414533897464","0.45677580542977"
"Never","1994","(1c) basic vocational qualification","Male","1197","0.509547784940804","0.488910054086959","0.530185515794649"
"Never","1994","(1c) basic vocational qualification","Female","899","0.482652868251954","0.459568377042269","0.50573735946164"
