"plb0218","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2007","16-34 y.","(3b) higher tertiary education","42","0.145167591376974","0.10496885439892","0.185366328355028"
"Yes, every week","2007","35-65 y.","(0) in school","","","",""
"Yes, every week","2007","35-65 y.","(1a) inadequately completed","7","","",""
"Yes, every week","2007","35-65 y.","(1b) general elementary school","47","0.145327719862298","0.106284110280409","0.184371329444187"
"Yes, every week","2007","35-65 y.","(1c) basic vocational qualification","321","0.161136992955554","0.145206162149895","0.177067823761212"
"Yes, every week","2007","35-65 y.","(2b) intermediate general qualification","7","","",""
"Yes, every week","2007","35-65 y.","(2a) intermediate vocational","332","0.12671141537227","0.113833055686002","0.139589775058538"
"Yes, every week","2007","35-65 y.","(2c_gen) general maturity certificate","18","","",""
"Yes, every week","2007","35-65 y.","(2c_voc) vocational maturity certificate","80","0.109214245665301","0.0863678414363539","0.132060649894249"
"Yes, every week","2007","35-65 y.","(3a) lower tertiary education","105","0.117129289239477","0.0963044497446194","0.137954128734335"
"Yes, every week","2007","35-65 y.","(3b) higher tertiary education","294","0.191768356565421","0.17223832084828","0.211298392282563"
"Yes, every week","2007","66 and older","(0) in school","","","",""
"Yes, every week","2007","66 and older","(1a) inadequately completed","","","",""
"Yes, every week","2007","66 and older","(1b) general elementary school","2","","",""
"Yes, every week","2007","66 and older","(1c) basic vocational qualification","20","","",""
"Yes, every week","2007","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every week","2007","66 and older","(2a) intermediate vocational","10","","",""
"Yes, every week","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2007","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every week","2007","66 and older","(3a) lower tertiary education","6","","",""
"Yes, every week","2007","66 and older","(3b) higher tertiary education","7","","",""
"Yes, every 2 weeks","2007","16-34 y.","(0) in school","6","","",""
"Yes, every 2 weeks","2007","16-34 y.","(1a) inadequately completed","4","","",""
"Yes, every 2 weeks","2007","16-34 y.","(1b) general elementary school","27","","",""
"Yes, every 2 weeks","2007","16-34 y.","(1c) basic vocational qualification","82","0.191867190652676","0.153564718804801","0.230169662500551"
"Yes, every 2 weeks","2007","16-34 y.","(2b) intermediate general qualification","40","0.163067865405512","0.114361999483145","0.211773731327879"
"Yes, every 2 weeks","2007","16-34 y.","(2a) intermediate vocational","164","0.201692163125616","0.173550336553576","0.229833989697656"
"Yes, every 2 weeks","2007","16-34 y.","(2c_gen) general maturity certificate","32","0.0995706826219817","0.0654020468993937","0.13373931834457"
"Yes, every 2 weeks","2007","16-34 y.","(2c_voc) vocational maturity certificate","61","0.170407014370641","0.131567560907113","0.209246467834169"
"Yes, every 2 weeks","2007","16-34 y.","(3a) lower tertiary education","20","","",""
"Yes, every 2 weeks","2007","16-34 y.","(3b) higher tertiary education","51","0.210338055479301","0.163831238681968","0.256844872276634"
"Yes, every 2 weeks","2007","35-65 y.","(0) in school","","","",""
"Yes, every 2 weeks","2007","35-65 y.","(1a) inadequately completed","7","","",""
"Yes, every 2 weeks","2007","35-65 y.","(1b) general elementary school","41","0.17050300050146","0.128840115015924","0.212165885986996"
"Yes, every 2 weeks","2007","35-65 y.","(1c) basic vocational qualification","321","0.153313676462656","0.137702091470972","0.168925261454339"
"Yes, every 2 weeks","2007","35-65 y.","(2b) intermediate general qualification","10","","",""
"Yes, every 2 weeks","2007","35-65 y.","(2a) intermediate vocational","432","0.185708777800248","0.170653808284698","0.200763747315798"
"Yes, every 2 weeks","2007","35-65 y.","(2c_gen) general maturity certificate","9","","",""
"Yes, every 2 weeks","2007","35-65 y.","(2c_voc) vocational maturity certificate","97","0.146445153761851","0.120548431546885","0.172341875976816"
"Yes, every 2 weeks","2007","35-65 y.","(3a) lower tertiary education","92","0.112290184117964","0.0918442591725152","0.132736109063413"
"Yes, every 2 weeks","2007","35-65 y.","(3b) higher tertiary education","153","0.107100223962553","0.091759594291822","0.122440853633284"
"Yes, every 2 weeks","2007","66 and older","(0) in school","","","",""
"Yes, every 2 weeks","2007","66 and older","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2007","66 and older","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2007","66 and older","(1c) basic vocational qualification","4","","",""
"Yes, every 2 weeks","2007","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2007","66 and older","(2a) intermediate vocational","1","","",""
"Yes, every 2 weeks","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2007","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2007","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2007","66 and older","(3b) higher tertiary education","8","","",""
"Yes, every 3-4 weeks","2007","16-34 y.","(0) in school","1","","",""
"Yes, every 3-4 weeks","2007","16-34 y.","(1a) inadequately completed","5","","",""
"Yes, every 3-4 weeks","2007","16-34 y.","(1b) general elementary school","21","","",""
"Yes, every 3-4 weeks","2007","16-34 y.","(1c) basic vocational qualification","44","0.0897764643723589","0.0619703468773599","0.117582581867358"
"Yes, every 3-4 weeks","2007","16-34 y.","(2b) intermediate general qualification","21","","",""
"Yes, every 3-4 weeks","2007","16-34 y.","(2a) intermediate vocational","71","0.114454745764246","0.0921270011224013","0.13678249040609"
"Yes, every 3-4 weeks","2007","16-34 y.","(2c_gen) general maturity certificate","33","0.14442514792217","0.104311930363793","0.184538365480548"
"Yes, every 3-4 weeks","2007","16-34 y.","(2c_voc) vocational maturity certificate","32","0.0535474071901063","0.0302924525527663","0.0768023618274464"
"Yes, every 3-4 weeks","2007","16-34 y.","(3a) lower tertiary education","17","","",""
"Yes, every 3-4 weeks","2007","16-34 y.","(3b) higher tertiary education","33","0.136966165859093","0.0977326125337658","0.17619971918442"
"Yes, every 3-4 weeks","2007","35-65 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2007","35-65 y.","(1a) inadequately completed","5","","",""
"Yes, every 3-4 weeks","2007","35-65 y.","(1b) general elementary school","19","","",""
"Yes, every 3-4 weeks","2007","35-65 y.","(1c) basic vocational qualification","199","0.0969937284811506","0.0841700539582967","0.109817403004004"
"Yes, every 3-4 weeks","2007","35-65 y.","(2b) intermediate general qualification","6","","",""
"Yes, every 3-4 weeks","2007","35-65 y.","(2a) intermediate vocational","256","0.106403731557843","0.0944659702616066","0.11834149285408"
"Yes, every 3-4 weeks","2007","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"Yes, every 3-4 weeks","2007","35-65 y.","(2c_voc) vocational maturity certificate","71","0.106354321178667","0.0837728709545312","0.128935771402803"
"Yes, every 3-4 weeks","2007","35-65 y.","(3a) lower tertiary education","75","0.0759764803979543","0.0588178961059643","0.0931350646899442"
"Yes, every 3-4 weeks","2007","35-65 y.","(3b) higher tertiary education","167","0.113951470827865","0.0981885983690987","0.129714343286631"
"Yes, every 3-4 weeks","2007","66 and older","(0) in school","","","",""
"Yes, every 3-4 weeks","2007","66 and older","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2007","66 and older","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2007","66 and older","(1c) basic vocational qualification","2","","",""
"Yes, every 3-4 weeks","2007","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2007","66 and older","(2a) intermediate vocational","3","","",""
"Yes, every 3-4 weeks","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2007","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2007","66 and older","(3a) lower tertiary education","1","","",""
"Yes, every 3-4 weeks","2007","66 and older","(3b) higher tertiary education","6","","",""
"Rarely","2007","16-34 y.","(0) in school","5","","",""
"Rarely","2007","16-34 y.","(1a) inadequately completed","3","","",""
"Rarely","2007","16-34 y.","(1b) general elementary school","29","","",""
"Rarely","2007","16-34 y.","(1c) basic vocational qualification","83","0.242862002207972","0.201150831350281","0.284573173065662"
"Rarely","2007","16-34 y.","(2b) intermediate general qualification","29","","",""
"Rarely","2007","16-34 y.","(2a) intermediate vocational","186","0.24412683884771","0.213999914256074","0.274253763439347"
"Rarely","2007","16-34 y.","(2c_gen) general maturity certificate","42","0.14304087015143","0.103088071211067","0.182993669091793"
"Rarely","2007","16-34 y.","(2c_voc) vocational maturity certificate","82","0.249000360382039","0.204330284238046","0.293670436526032"
"Rarely","2007","16-34 y.","(3a) lower tertiary education","47","0.298394062593046","0.231176957187401","0.365611167998691"
"Rarely","2007","16-34 y.","(3b) higher tertiary education","83","0.273186682955185","0.222338166853881","0.324035199056489"
"Rarely","2007","35-65 y.","(0) in school","","","",""
"Rarely","2007","35-65 y.","(1a) inadequately completed","5","","",""
"Rarely","2007","35-65 y.","(1b) general elementary school","52","0.16992819379565","0.128321186943346","0.211535200647954"
"Rarely","2007","35-65 y.","(1c) basic vocational qualification","476","0.231011753489783","0.212748751534282","0.249274755445284"
"Rarely","2007","35-65 y.","(2b) intermediate general qualification","14","","",""
"Rarely","2007","35-65 y.","(2a) intermediate vocational","612","0.23890962198831","0.222401079788578","0.255418164188042"
"Rarely","2007","35-65 y.","(2c_gen) general maturity certificate","18","","",""
"Rarely","2007","35-65 y.","(2c_voc) vocational maturity certificate","194","0.269150042749336","0.236663543114008","0.301636542384664"
"Rarely","2007","35-65 y.","(3a) lower tertiary education","298","0.353584014188008","0.322623888923828","0.384544139452189"
"Rarely","2007","35-65 y.","(3b) higher tertiary education","497","0.305957908355876","0.283098215752468","0.328817600959284"
"Rarely","2007","66 and older","(0) in school","","","",""
"Rarely","2007","66 and older","(1a) inadequately completed","","","",""
"Rarely","2007","66 and older","(1b) general elementary school","2","","",""
"Rarely","2007","66 and older","(1c) basic vocational qualification","8","","",""
"Rarely","2007","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2007","66 and older","(2a) intermediate vocational","4","","",""
"Rarely","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"Rarely","2007","66 and older","(3a) lower tertiary education","9","","",""
"Rarely","2007","66 and older","(3b) higher tertiary education","15","","",""
"No, never","2008","16-34 y.","(0) in school","","","",""
"No, never","2008","16-34 y.","(1a) inadequately completed","","","",""
"No, never","2008","16-34 y.","(1b) general elementary school","","","",""
"No, never","2008","16-34 y.","(1c) basic vocational qualification","","","",""
"No, never","2008","16-34 y.","(2b) intermediate general qualification","","","",""
"No, never","2008","16-34 y.","(2a) intermediate vocational","","","",""
"No, never","2008","16-34 y.","(2c_gen) general maturity certificate","","","",""
"No, never","2008","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"No, never","2008","16-34 y.","(3a) lower tertiary education","","","",""
"No, never","2008","16-34 y.","(3b) higher tertiary education","","","",""
"No, never","2008","35-65 y.","(0) in school","","","",""
"No, never","2008","35-65 y.","(1a) inadequately completed","","","",""
"No, never","2008","35-65 y.","(1b) general elementary school","","","",""
"No, never","2008","35-65 y.","(1c) basic vocational qualification","","","",""
"No, never","2008","35-65 y.","(2b) intermediate general qualification","","","",""
"No, never","2008","35-65 y.","(2a) intermediate vocational","","","",""
"No, never","2008","35-65 y.","(2c_gen) general maturity certificate","","","",""
"No, never","2008","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"No, never","2008","35-65 y.","(3a) lower tertiary education","","","",""
