"m11125","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"5 on Scale 1 to 10","1996","Couple + C. LE 16 ","West Germany","241","0.119379652181047","0.1057783422839","0.132980962078194"
"5 on Scale 1 to 10","1996","Couple + C. LE 16 ","East Germany","113","0.148843521149416","0.12452608155321","0.173160960745622"
"5 on Scale 1 to 10","1996","Couple + C. GT 16 ","West Germany","220","0.128936906838106","0.112996746764926","0.144877066911286"
"5 on Scale 1 to 10","1996","Couple + C. GT 16 ","East Germany","100","0.153071040622874","0.125948912352205","0.180193168893542"
"5 on Scale 1 to 10","1996","Couple + C. LE and GT 16","West Germany","79","0.109481709413139","0.0884288086469998","0.130534610179279"
"5 on Scale 1 to 10","1996","Couple + C. LE and GT 16","East Germany","65","0.150346609827507","0.115666079771805","0.18502713988321"
"6 on Scale 1 to 10","1996","1-pers.-HH","West Germany","99","0.0906887599685566","0.0739970484507018","0.107380471486411"
"6 on Scale 1 to 10","1996","1-pers.-HH","East Germany","37","0.0888982214317919","0.05912508989605","0.118671352967534"
"6 on Scale 1 to 10","1996","(Married) couple without C. ","West Germany","319","0.127249021146853","0.114245473205177","0.14025256908853"
"6 on Scale 1 to 10","1996","(Married) couple without C. ","East Germany","149","0.14190057749127","0.120733605848179","0.16306754913436"
"6 on Scale 1 to 10","1996","Single parent ","West Germany","50","0.101220186015254","0.0743212720332967","0.128119099997212"
"6 on Scale 1 to 10","1996","Single parent ","East Germany","18","","",""
"6 on Scale 1 to 10","1996","Couple + C. LE 16 ","West Germany","224","0.0954298428341063","0.0831049130051485","0.107754772663064"
"6 on Scale 1 to 10","1996","Couple + C. LE 16 ","East Germany","87","0.102653030296738","0.0819175422945026","0.123388518298974"
"6 on Scale 1 to 10","1996","Couple + C. GT 16 ","West Germany","165","0.0950802590480784","0.0811284842508966","0.10903203384526"
"6 on Scale 1 to 10","1996","Couple + C. GT 16 ","East Germany","75","0.103935760641354","0.0809475150161797","0.126924006266529"
"6 on Scale 1 to 10","1996","Couple + C. LE and GT 16","West Germany","85","0.0905806302430604","0.0712289131834383","0.109932347302683"
"6 on Scale 1 to 10","1996","Couple + C. LE and GT 16","East Germany","42","0.107826609623756","0.077730828658466","0.137922390589045"
"7 on Scale 1 to 10","1996","1-pers.-HH","West Germany","181","0.15444199072907","0.133437011425351","0.175446970032789"
"7 on Scale 1 to 10","1996","1-pers.-HH","East Germany","39","0.0940696041909228","0.0635297747826348","0.124609433599211"
"7 on Scale 1 to 10","1996","(Married) couple without C. ","West Germany","394","0.159830204094572","0.145531310805782","0.174129097383362"
"7 on Scale 1 to 10","1996","(Married) couple without C. ","East Germany","174","0.167329041051673","0.144686758178889","0.189971323924457"
"7 on Scale 1 to 10","1996","Single parent ","West Germany","66","0.122043550156388","0.092851242410553","0.151235857902222"
"7 on Scale 1 to 10","1996","Single parent ","East Germany","20","","",""
"7 on Scale 1 to 10","1996","Couple + C. LE 16 ","West Germany","382","0.192000654904333","0.175478066563406","0.20852324324526"
"7 on Scale 1 to 10","1996","Couple + C. LE 16 ","East Germany","153","0.171471265991447","0.145720056146379","0.197222475836515"
"7 on Scale 1 to 10","1996","Couple + C. GT 16 ","West Germany","271","0.160543259800223","0.143082045323697","0.178004474276749"
"7 on Scale 1 to 10","1996","Couple + C. GT 16 ","East Germany","136","0.20707799321527","0.176554378277243","0.237601608153297"
"7 on Scale 1 to 10","1996","Couple + C. LE and GT 16","West Germany","132","0.165487076468607","0.140430697340803","0.190543455596411"
"7 on Scale 1 to 10","1996","Couple + C. LE and GT 16","East Germany","86","0.192438607085916","0.154186806234601","0.23069040793723"
"8 on Scale 1 to 10","1996","1-pers.-HH","West Germany","242","0.194941161717683","0.171914369362611","0.217967954072754"
"8 on Scale 1 to 10","1996","1-pers.-HH","East Germany","76","0.232072973358076","0.187909136966766","0.276236809749386"
"8 on Scale 1 to 10","1996","(Married) couple without C. ","West Germany","545","0.209452163985758","0.193574157730145","0.225330170241372"
"8 on Scale 1 to 10","1996","(Married) couple without C. ","East Germany","174","0.164819408446645","0.142313724590742","0.187325092302547"
"8 on Scale 1 to 10","1996","Single parent ","West Germany","103","0.213787381172833","0.177224908036935","0.250349854308731"
"8 on Scale 1 to 10","1996","Single parent ","East Germany","56","0.310115403011342","0.240788798638374","0.37944200738431"
"8 on Scale 1 to 10","1996","Couple + C. LE 16 ","West Germany","590","0.256587280396744","0.238266086172525","0.274908474620963"
"8 on Scale 1 to 10","1996","Couple + C. LE 16 ","East Germany","230","0.289190420288507","0.258215031884432","0.320165808692582"
"8 on Scale 1 to 10","1996","Couple + C. GT 16 ","West Germany","378","0.221920398871844","0.202155714879439","0.241685082864249"
"8 on Scale 1 to 10","1996","Couple + C. GT 16 ","East Germany","150","0.215628874569314","0.184649830410754","0.246607918727875"
"8 on Scale 1 to 10","1996","Couple + C. LE and GT 16","West Germany","202","0.250924085576321","0.221692402050713","0.280155769101928"
"8 on Scale 1 to 10","1996","Couple + C. LE and GT 16","East Germany","102","0.244991801826633","0.203259761433943","0.286723842219324"
"9 on Scale 1 to 10","1996","1-pers.-HH","West Germany","92","0.0674484273093758","0.0528706872486841","0.0820261673700674"
"9 on Scale 1 to 10","1996","1-pers.-HH","East Germany","22","","",""
"9 on Scale 1 to 10","1996","(Married) couple without C. ","West Germany","235","0.0851945876419546","0.0743012784403375","0.0960878968435717"
"9 on Scale 1 to 10","1996","(Married) couple without C. ","East Germany","51","0.0496715491767804","0.036492364007367","0.0628507343461938"
"9 on Scale 1 to 10","1996","Single parent ","West Germany","66","0.135852138010419","0.105295765604418","0.16640851041642"
"9 on Scale 1 to 10","1996","Single parent ","East Germany","12","","",""
"9 on Scale 1 to 10","1996","Couple + C. LE 16 ","West Germany","296","0.126390966028619","0.112451767678583","0.140330164378655"
"9 on Scale 1 to 10","1996","Couple + C. LE 16 ","East Germany","109","0.133270523542867","0.110050801925392","0.156490245160343"
"9 on Scale 1 to 10","1996","Couple + C. GT 16 ","West Germany","226","0.131600007632972","0.115520708646099","0.147679306619844"
"9 on Scale 1 to 10","1996","Couple + C. GT 16 ","East Germany","85","0.127112964824311","0.10202140255991","0.152204527088711"
"9 on Scale 1 to 10","1996","Couple + C. LE and GT 16","West Germany","130","0.14644681549179","0.122608531123299","0.17028509986028"
"9 on Scale 1 to 10","1996","Couple + C. LE and GT 16","East Germany","45","0.123832805937323","0.0918711435016046","0.155794468373041"
"10 Completely satisfied","1996","1-pers.-HH","West Germany","71","0.0543089933680322","0.041136185280071","0.0674818014559935"
"10 Completely satisfied","1996","1-pers.-HH","East Germany","15","","",""
"10 Completely satisfied","1996","(Married) couple without C. ","West Germany","157","0.0509888329468231","0.0424053675029768","0.0595722983906693"
"10 Completely satisfied","1996","(Married) couple without C. ","East Germany","32","0.0276733876906346","0.0177231125095795","0.0376236628716896"
"10 Completely satisfied","1996","Single parent ","West Germany","59","0.106628931258796","0.0791038889120139","0.134153973605579"
"10 Completely satisfied","1996","Single parent ","East Germany","18","","",""
"10 Completely satisfied","1996","Couple + C. LE 16 ","West Germany","217","0.0990640758667042","0.0865319060357368","0.111596245697672"
"10 Completely satisfied","1996","Couple + C. LE 16 ","East Germany","44","0.0534345370575519","0.0380694676571527","0.0687996064579511"
"10 Completely satisfied","1996","Couple + C. GT 16 ","West Germany","159","0.0871725236613925","0.0737552768233521","0.100589770499433"
"10 Completely satisfied","1996","Couple + C. GT 16 ","East Germany","37","0.0535726780167517","0.0366109900456577","0.0705343659878457"
"10 Completely satisfied","1996","Couple + C. LE and GT 16","West Germany","117","0.127094754999336","0.10463696056691","0.149552549431763"
"10 Completely satisfied","1996","Couple + C. LE and GT 16","East Germany","18","","",""
"0 Completely dissatisfied","1997","1-pers.-HH","West Germany","24","","",""
"0 Completely dissatisfied","1997","1-pers.-HH","East Germany","7","","",""
"0 Completely dissatisfied","1997","(Married) couple without C. ","West Germany","41","0.0194450684987203","0.0140772104726117","0.0248129265248288"
"0 Completely dissatisfied","1997","(Married) couple without C. ","East Germany","15","","",""
"0 Completely dissatisfied","1997","Single parent ","West Germany","4","","",""
"0 Completely dissatisfied","1997","Single parent ","East Germany","2","","",""
"0 Completely dissatisfied","1997","Couple + C. LE 16 ","West Germany","11","","",""
"0 Completely dissatisfied","1997","Couple + C. LE 16 ","East Germany","","","",""
"0 Completely dissatisfied","1997","Couple + C. GT 16 ","West Germany","14","","",""
"0 Completely dissatisfied","1997","Couple + C. GT 16 ","East Germany","10","","",""
"0 Completely dissatisfied","1997","Couple + C. LE and GT 16","West Germany","5","","",""
"0 Completely dissatisfied","1997","Couple + C. LE and GT 16","East Germany","1","","",""
"1 on Scale 1 to 10","1997","1-pers.-HH","West Germany","27","","",""
"1 on Scale 1 to 10","1997","1-pers.-HH","East Germany","6","","",""
"1 on Scale 1 to 10","1997","(Married) couple without C. ","West Germany","42","0.0192315981684406","0.0138927049018419","0.0245704914350394"
"1 on Scale 1 to 10","1997","(Married) couple without C. ","East Germany","18","","",""
"1 on Scale 1 to 10","1997","Single parent ","West Germany","5","","",""
"1 on Scale 1 to 10","1997","Single parent ","East Germany","2","","",""
"1 on Scale 1 to 10","1997","Couple + C. LE 16 ","West Germany","6","","",""
"1 on Scale 1 to 10","1997","Couple + C. LE 16 ","East Germany","3","","",""
"1 on Scale 1 to 10","1997","Couple + C. GT 16 ","West Germany","18","","",""
"1 on Scale 1 to 10","1997","Couple + C. GT 16 ","East Germany","5","","",""
"1 on Scale 1 to 10","1997","Couple + C. LE and GT 16","West Germany","8","","",""
"1 on Scale 1 to 10","1997","Couple + C. LE and GT 16","East Germany","3","","",""
"2 on Scale 1 to 10","1997","1-pers.-HH","West Germany","43","0.032831000031157","0.0223053804101959","0.0433566196521181"
"2 on Scale 1 to 10","1997","1-pers.-HH","East Germany","16","","",""
"2 on Scale 1 to 10","1997","(Married) couple without C. ","West Germany","88","0.0413081966582298","0.0335721702610747","0.0490442230553849"
"2 on Scale 1 to 10","1997","(Married) couple without C. ","East Germany","35","0.0369608914685934","0.0256246142466077","0.0482971686905791"
"2 on Scale 1 to 10","1997","Single parent ","West Germany","13","","",""
"2 on Scale 1 to 10","1997","Single parent ","East Germany","2","","",""
"2 on Scale 1 to 10","1997","Couple + C. LE 16 ","West Germany","33","0.0204249567461513","0.0144221813741879","0.0264277321181147"
"2 on Scale 1 to 10","1997","Couple + C. LE 16 ","East Germany","5","","",""
"2 on Scale 1 to 10","1997","Couple + C. GT 16 ","West Germany","47","0.0294148591988036","0.0212071663306252","0.037622552066982"
"2 on Scale 1 to 10","1997","Couple + C. GT 16 ","East Germany","20","","",""
"2 on Scale 1 to 10","1997","Couple + C. LE and GT 16","West Germany","14","","",""
"2 on Scale 1 to 10","1997","Couple + C. LE and GT 16","East Germany","7","","",""
"3 on Scale 1 to 10","1997","1-pers.-HH","West Germany","70","0.0771263100236679","0.061367375869736","0.0928852441775997"
"3 on Scale 1 to 10","1997","1-pers.-HH","East Germany","30","0.0822355346736005","0.053817355629863","0.110653713717338"
"3 on Scale 1 to 10","1997","(Married) couple without C. ","West Germany","167","0.0670579929773717","0.0573347101725732","0.0767812757821703"
"3 on Scale 1 to 10","1997","(Married) couple without C. ","East Germany","87","0.0812289674012035","0.0648141373636679","0.0976437974387391"
"3 on Scale 1 to 10","1997","Single parent ","West Germany","21","","",""
"3 on Scale 1 to 10","1997","Single parent ","East Germany","12","","",""
"3 on Scale 1 to 10","1997","Couple + C. LE 16 ","West Germany","77","0.0433092649493703","0.0346709535882362","0.0519475763105043"
"3 on Scale 1 to 10","1997","Couple + C. LE 16 ","East Germany","30","0.0436718081928791","0.028650167944203","0.0586934484415553"
"3 on Scale 1 to 10","1997","Couple + C. GT 16 ","West Germany","93","0.0557062765111889","0.0445652166544406","0.0668473363679371"
"3 on Scale 1 to 10","1997","Couple + C. GT 16 ","East Germany","34","0.0491471970284374","0.0336033072963536","0.0646910867605211"
"3 on Scale 1 to 10","1997","Couple + C. LE and GT 16","West Germany","24","","",""
"3 on Scale 1 to 10","1997","Couple + C. LE and GT 16","East Germany","19","","",""
"4 on Scale 1 to 10","1997","1-pers.-HH","West Germany","70","0.0786990327762505","0.0627938050161944","0.0946042605363067"
"4 on Scale 1 to 10","1997","1-pers.-HH","East Germany","32","0.0909936369941239","0.0612434403713156","0.120743833616932"
"4 on Scale 1 to 10","1997","(Married) couple without C. ","West Germany","182","0.0755833457611866","0.065307744232629","0.0858589472897443"
"4 on Scale 1 to 10","1997","(Married) couple without C. ","East Germany","86","0.0856890181747685","0.0688705348691426","0.102507501480394"
"4 on Scale 1 to 10","1997","Single parent ","West Germany","28","","",""
"4 on Scale 1 to 10","1997","Single parent ","East Germany","9","","",""
"4 on Scale 1 to 10","1997","Couple + C. LE 16 ","West Germany","98","0.0462873180560726","0.0373708583540927","0.0552037777580524"
"4 on Scale 1 to 10","1997","Couple + C. LE 16 ","East Germany","50","0.080069934405004","0.0601207367423328","0.100019132067675"
"4 on Scale 1 to 10","1997","Couple + C. GT 16 ","West Germany","100","0.0610006625384871","0.0493749170893695","0.0726264079876047"
"4 on Scale 1 to 10","1997","Couple + C. GT 16 ","East Germany","49","0.0672606856726022","0.0492506542528292","0.0852707170923752"
"4 on Scale 1 to 10","1997","Couple + C. LE and GT 16","West Germany","34","0.0456004204124441","0.0313736078295114","0.0598272329953768"
"4 on Scale 1 to 10","1997","Couple + C. LE and GT 16","East Germany","27","","",""
"5 on Scale 1 to 10","1997","1-pers.-HH","West Germany","164","0.152816360699713","0.131562974301262","0.174069747098165"
"5 on Scale 1 to 10","1997","1-pers.-HH","East Germany","82","0.224784744495468","0.181603471746325","0.267966017244611"
"5 on Scale 1 to 10","1997","(Married) couple without C. ","West Germany","387","0.150767552038555","0.136857538605283","0.164677565471827"
"5 on Scale 1 to 10","1997","(Married) couple without C. ","East Germany","225","0.210657839387898","0.186155997113201","0.235159681662595"
"5 on Scale 1 to 10","1997","Single parent ","West Germany","57","0.119747880381804","0.09001391652405","0.149481844239558"
"5 on Scale 1 to 10","1997","Single parent ","East Germany","27","","",""
