"m11125","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"0 Completely dissatisfied","1988","(Married) couple without C. ","71","0.0386628077192661","0.0307614890846385","0.0465641263538938"
"0 Completely dissatisfied","1988","1-pers.-HH","31","0.033488336610082","0.0227035991757002","0.0442730740444638"
"0 Completely dissatisfied","1988","Couple + C. GT 16 ","32","0.0159532819995539","0.0107235832355525","0.0211829807635554"
"0 Completely dissatisfied","1988","Couple + C. LE 16 ","16","","",""
"0 Completely dissatisfied","1988","Couple + C. LE and GT 16","10","","",""
"0 Completely dissatisfied","1988","Single parent ","7","","",""
"1 on Scale 1 to 10","1988","(Married) couple without C. ","44","0.0200910890043244","0.014340536129439","0.0258416418792098"
"1 on Scale 1 to 10","1988","1-pers.-HH","25","","",""
"1 on Scale 1 to 10","1988","Couple + C. GT 16 ","29","","",""
"1 on Scale 1 to 10","1988","Couple + C. LE 16 ","13","","",""
"1 on Scale 1 to 10","1988","Couple + C. LE and GT 16","10","","",""
"1 on Scale 1 to 10","1988","Single parent ","5","","",""
"10 Completely satisfied","1988","(Married) couple without C. ","229","0.0847076237010254","0.0732957703898742","0.0961194770121766"
"10 Completely satisfied","1988","1-pers.-HH","105","0.0865233063748814","0.0696704108851461","0.103376201864617"
"10 Completely satisfied","1988","Couple + C. GT 16 ","267","0.104626912869623","0.0918517184587963","0.117402107280449"
"10 Completely satisfied","1988","Couple + C. LE 16 ","277","0.107601707514266","0.0947375306119971","0.120465884416536"
"10 Completely satisfied","1988","Couple + C. LE and GT 16","196","0.141958395523885","0.121229848297397","0.162686942750372"
"10 Completely satisfied","1988","Single parent ","74","0.141668559430235","0.111285109704294","0.172052009156177"
"2 on Scale 1 to 10","1988","(Married) couple without C. ","87","0.0381404631637761","0.0302905687049609","0.0459903576225912"
"2 on Scale 1 to 10","1988","1-pers.-HH","56","0.0561026887800438","0.0423079509599518","0.0698974266001357"
"2 on Scale 1 to 10","1988","Couple + C. GT 16 ","51","0.024108038191253","0.0177058918081298","0.0305101845743761"
"2 on Scale 1 to 10","1988","Couple + C. LE 16 ","36","0.0154178566993329","0.0103030286671662","0.0205326847314996"
"2 on Scale 1 to 10","1988","Couple + C. LE and GT 16","18","","",""
"2 on Scale 1 to 10","1988","Single parent ","12","","",""
"3 on Scale 1 to 10","1988","(Married) couple without C. ","113","0.0524915060134554","0.0433514031944707","0.0616316088324401"
"3 on Scale 1 to 10","1988","1-pers.-HH","61","0.0606143946293151","0.0463100134365447","0.0749187758220855"
"3 on Scale 1 to 10","1988","Couple + C. GT 16 ","100","0.0445103537996238","0.035902650080416","0.0531180575188315"
"3 on Scale 1 to 10","1988","Couple + C. LE 16 ","76","0.0323650426455497","0.0250184336989145","0.039711651592185"
"3 on Scale 1 to 10","1988","Couple + C. LE and GT 16","47","0.0409283172945289","0.0291611580677646","0.0526954765212932"
"3 on Scale 1 to 10","1988","Single parent ","19","","",""
"4 on Scale 1 to 10","1988","(Married) couple without C. ","133","0.061615897943004","0.0517610093194876","0.0714707865665204"
"4 on Scale 1 to 10","1988","1-pers.-HH","52","0.0499170246662022","0.0368624011419512","0.0629716481904531"
"4 on Scale 1 to 10","1988","Couple + C. GT 16 ","116","0.058555181515239","0.0487552307306654","0.0683551322998125"
"4 on Scale 1 to 10","1988","Couple + C. LE 16 ","96","0.0461456679315316","0.0374360409909689","0.0548552948720942"
"4 on Scale 1 to 10","1988","Couple + C. LE and GT 16","42","0.041973128663399","0.030063213505177","0.053883043821621"
"4 on Scale 1 to 10","1988","Single parent ","21","","",""
"5 on Scale 1 to 10","1988","(Married) couple without C. ","384","0.182720929225702","0.166883147800626","0.198558710650777"
"5 on Scale 1 to 10","1988","1-pers.-HH","174","0.168320763985763","0.14589196520499","0.190749562766535"
"5 on Scale 1 to 10","1988","Couple + C. GT 16 ","330","0.151877502209008","0.136897226414711","0.166857778003306"
"5 on Scale 1 to 10","1988","Couple + C. LE 16 ","265","0.121253580384273","0.107702556001628","0.134804604766917"
"5 on Scale 1 to 10","1988","Couple + C. LE and GT 16","140","0.127950074386062","0.108110831372577","0.147789317399548"
"5 on Scale 1 to 10","1988","Single parent ","69","0.139296362811611","0.109126763654815","0.169465961968407"
"6 on Scale 1 to 10","1988","(Married) couple without C. ","222","0.0986131097687259","0.0863940453424352","0.110832174195017"
"6 on Scale 1 to 10","1988","1-pers.-HH","98","0.0960460724021393","0.0783827583198437","0.113709386484435"
"6 on Scale 1 to 10","1988","Couple + C. GT 16 ","191","0.0871671742586123","0.0753933946415002","0.0989409538757243"
"6 on Scale 1 to 10","1988","Couple + C. LE 16 ","201","0.0974133370883958","0.0851036582197956","0.109723015956996"
"6 on Scale 1 to 10","1988","Couple + C. LE and GT 16","84","0.0823060494533662","0.0659830876645303","0.0986290112422022"
"6 on Scale 1 to 10","1988","Single parent ","46","0.101509077133862","0.0751953650007729","0.127822789266952"
"7 on Scale 1 to 10","1988","(Married) couple without C. ","344","0.143846287620232","0.129463594641245","0.158228980599219"
"7 on Scale 1 to 10","1988","1-pers.-HH","150","0.136174434514388","0.115614579146046","0.156734289882731"
"7 on Scale 1 to 10","1988","Couple + C. GT 16 ","306","0.154139463231266","0.139068184665506","0.169210741797025"
"7 on Scale 1 to 10","1988","Couple + C. LE 16 ","327","0.149053543926997","0.134268748253904","0.163838339600089"
"7 on Scale 1 to 10","1988","Couple + C. LE and GT 16","158","0.160064741974463","0.138287398715913","0.181842085233013"
"7 on Scale 1 to 10","1988","Single parent ","67","0.130088488356123","0.100777544394389","0.159399432317856"
"8 on Scale 1 to 10","1988","(Married) couple without C. ","471","0.207909183409863","0.191277380337148","0.224540986482578"
"8 on Scale 1 to 10","1988","1-pers.-HH","205","0.185263113504795","0.161973493255138","0.208552733754453"
"8 on Scale 1 to 10","1988","Couple + C. GT 16 ","481","0.222364967878077","0.205008358610269","0.239721577145885"
"8 on Scale 1 to 10","1988","Couple + C. LE 16 ","597","0.272116095132311","0.253640381167464","0.290591809097157"
"8 on Scale 1 to 10","1988","Couple + C. LE and GT 16","248","0.23527174665769","0.210079168919168","0.260464324396213"
"8 on Scale 1 to 10","1988","Single parent ","109","0.212448553510813","0.176808430970411","0.248088676051216"
"9 on Scale 1 to 10","1988","(Married) couple without C. ","189","0.0712011024306263","0.060661621719707","0.0817405831415456"
"9 on Scale 1 to 10","1988","1-pers.-HH","112","0.0992463114399798","0.0813229505091977","0.117169672370762"
"9 on Scale 1 to 10","1988","Couple + C. GT 16 ","302","0.124789678635194","0.110995706555612","0.138583650714775"
"9 on Scale 1 to 10","1988","Couple + C. LE 16 ","325","0.146817354383895","0.132124615508398","0.161510093259391"
"9 on Scale 1 to 10","1988","Couple + C. LE and GT 16","136","0.128148161321967","0.108295822228616","0.148000500415319"
"9 on Scale 1 to 10","1988","Single parent ","77","0.148675557003609","0.117677093255984","0.179674020751234"
"0 Completely dissatisfied","1989","(Married) couple without C. ","69","0.0333640219457894","0.025955134650266","0.0407729092413129"
"0 Completely dissatisfied","1989","1-pers.-HH","35","0.0369946318577602","0.0256640243028364","0.048325239412684"
"0 Completely dissatisfied","1989","Couple + C. GT 16 ","45","0.0214864387579528","0.0153516604029209","0.0276212171129846"
"0 Completely dissatisfied","1989","Couple + C. LE 16 ","15","","",""
"0 Completely dissatisfied","1989","Couple + C. LE and GT 16","18","","",""
"0 Completely dissatisfied","1989","Single parent ","10","","",""
"1 on Scale 1 to 10","1989","(Married) couple without C. ","35","0.0160510420352342","0.0108663828574163","0.0212357012130521"
"1 on Scale 1 to 10","1989","1-pers.-HH","22","","",""
"1 on Scale 1 to 10","1989","Couple + C. GT 16 ","25","","",""
"1 on Scale 1 to 10","1989","Couple + C. LE 16 ","15","","",""
"1 on Scale 1 to 10","1989","Couple + C. LE and GT 16","10","","",""
"1 on Scale 1 to 10","1989","Single parent ","5","","",""
"10 Completely satisfied","1989","(Married) couple without C. ","215","0.0809777922690713","0.0697232384935441","0.0922323460445985"
"10 Completely satisfied","1989","1-pers.-HH","110","0.0952803516099324","0.0776553901751553","0.112905313044709"
"10 Completely satisfied","1989","Couple + C. GT 16 ","276","0.115028954253632","0.101529961976223","0.12852794653104"
"10 Completely satisfied","1989","Couple + C. LE 16 ","290","0.128717640012305","0.11452903498414","0.14290624504047"
"10 Completely satisfied","1989","Couple + C. LE and GT 16","159","0.152081998952331","0.129610635654562","0.174553362250101"
"10 Completely satisfied","1989","Single parent ","58","0.102933041338429","0.0755483813202016","0.130317701356656"
"2 on Scale 1 to 10","1989","(Married) couple without C. ","96","0.0460849134727589","0.0374349044918363","0.0547349224536814"
"2 on Scale 1 to 10","1989","1-pers.-HH","39","0.0375675132747736","0.0261529092582287","0.0489821172913186"
"2 on Scale 1 to 10","1989","Couple + C. GT 16 ","57","0.028226681454247","0.0212194634592831","0.035233899449211"
"2 on Scale 1 to 10","1989","Couple + C. LE 16 ","42","0.0193133587672076","0.0134824635365027","0.0251442539979124"
"2 on Scale 1 to 10","1989","Couple + C. LE and GT 16","15","","",""
"2 on Scale 1 to 10","1989","Single parent ","15","","",""
"3 on Scale 1 to 10","1989","(Married) couple without C. ","122","0.0548777372084427","0.0454821396589244","0.0642733347579611"
"3 on Scale 1 to 10","1989","1-pers.-HH","71","0.0690017000619755","0.0537866344977931","0.0842167656261579"
"3 on Scale 1 to 10","1989","Couple + C. GT 16 ","112","0.0525285281368058","0.0430897903931891","0.0619672658804225"
"3 on Scale 1 to 10","1989","Couple + C. LE 16 ","72","0.0346800159848329","0.0269279671961137","0.0424320647735521"
"3 on Scale 1 to 10","1989","Couple + C. LE and GT 16","33","0.027813347293134","0.0175233551345526","0.0381033394517155"
"3 on Scale 1 to 10","1989","Single parent ","23","","",""
"4 on Scale 1 to 10","1989","(Married) couple without C. ","120","0.0567226780169523","0.0471797780461474","0.0662655779877571"
"4 on Scale 1 to 10","1989","1-pers.-HH","67","0.0659387497775708","0.0510407651866939","0.0808367343684476"
"4 on Scale 1 to 10","1989","Couple + C. GT 16 ","116","0.0594549855427157","0.0494499839069008","0.0694599871785306"
"4 on Scale 1 to 10","1989","Couple + C. LE 16 ","84","0.0386061938197683","0.0304437471344081","0.0467686405051286"
"4 on Scale 1 to 10","1989","Couple + C. LE and GT 16","39","0.0401541956701694","0.0278690647724886","0.0524393265678502"
"4 on Scale 1 to 10","1989","Single parent ","25","","",""
"5 on Scale 1 to 10","1989","(Married) couple without C. ","364","0.170365529469145","0.154855359064462","0.185875699873827"
"5 on Scale 1 to 10","1989","1-pers.-HH","178","0.17984046012307","0.15678560690215","0.202895313343991"
"5 on Scale 1 to 10","1989","Couple + C. GT 16 ","282","0.136775982869892","0.122238141963846","0.151313823775938"
"5 on Scale 1 to 10","1989","Couple + C. LE 16 ","280","0.135899690250783","0.121380830228648","0.150418550272919"
"5 on Scale 1 to 10","1989","Couple + C. LE and GT 16","122","0.126407185835878","0.105612421866116","0.14720194980564"
"5 on Scale 1 to 10","1989","Single parent ","76","0.186164676897626","0.151086708784266","0.221242645010987"
"6 on Scale 1 to 10","1989","(Married) couple without C. ","231","0.109235588740202","0.0963665586304698","0.122104618849934"
"6 on Scale 1 to 10","1989","1-pers.-HH","111","0.103282478720665","0.0850136525859019","0.121551304855429"
"6 on Scale 1 to 10","1989","Couple + C. GT 16 ","186","0.086554657017331","0.0746581426047832","0.0984511714298788"
"6 on Scale 1 to 10","1989","Couple + C. LE 16 ","197","0.093840121742769","0.0814852597040349","0.106194983781503"
"6 on Scale 1 to 10","1989","Couple + C. LE and GT 16","82","0.0836946815011988","0.0663653176044204","0.101024045397977"
"6 on Scale 1 to 10","1989","Single parent ","44","0.0905437628374899","0.0646832166566186","0.116404309018361"
"7 on Scale 1 to 10","1989","(Married) couple without C. ","335","0.151142944214775","0.136365697238341","0.16592019119121"
"7 on Scale 1 to 10","1989","1-pers.-HH","123","0.11660107526245","0.0973347361784893","0.13586741434641"
"7 on Scale 1 to 10","1989","Couple + C. GT 16 ","278","0.129978834280878","0.115751142114155","0.144206526447601"
"7 on Scale 1 to 10","1989","Couple + C. LE 16 ","327","0.156252478006898","0.140868773960602","0.171636182053193"
"7 on Scale 1 to 10","1989","Couple + C. LE and GT 16","142","0.14741984272488","0.125234856188649","0.169604829261111"
"7 on Scale 1 to 10","1989","Single parent ","67","0.137927741153044","0.106852452780344","0.169003029525744"
"8 on Scale 1 to 10","1989","(Married) couple without C. ","447","0.192001367635318","0.175751875746077","0.20825085952456"
"8 on Scale 1 to 10","1989","1-pers.-HH","215","0.19145622208","0.16783752148424","0.21507492267576"
"8 on Scale 1 to 10","1989","Couple + C. GT 16 ","519","0.249950023153415","0.231630889810046","0.268269156496785"
"8 on Scale 1 to 10","1989","Couple + C. LE 16 ","537","0.256918560817046","0.238406398422055","0.275430723212036"
"8 on Scale 1 to 10","1989","Couple + C. LE and GT 16","220","0.226020867789639","0.199847929444888","0.252193806134391"
"8 on Scale 1 to 10","1989","Single parent ","89","0.202573834806733","0.166353335216512","0.238794334396955"
"9 on Scale 1 to 10","1989","(Married) couple without C. ","223","0.0891763849923108","0.0774186305978174","0.100934139386804"
"9 on Scale 1 to 10","1989","1-pers.-HH","95","0.0789263920469754","0.0627408300704591","0.0951119540234918"
"9 on Scale 1 to 10","1989","Couple + C. GT 16 ","250","0.108266901247704","0.095120752892425","0.121413049602982"
"9 on Scale 1 to 10","1989","Couple + C. LE 16 ","281","0.123655921809333","0.10970875509584","0.137603088522827"
"9 on Scale 1 to 10","1989","Couple + C. LE and GT 16","141","0.148394799252441","0.126149303936659","0.170640294568224"
"9 on Scale 1 to 10","1989","Single parent ","61","0.126254690108125","0.0963228298104968","0.156186550405753"
"0 Completely dissatisfied","1990","(Married) couple without C. ","108","0.0322071684396563","0.0261522614871885","0.0382620753921241"
"0 Completely dissatisfied","1990","1-pers.-HH","61","0.044654874427285","0.0337337009198166","0.0555760479347534"
"0 Completely dissatisfied","1990","Couple + C. GT 16 ","58","0.0177789664829682","0.0129602409453956","0.0225976920205408"
"0 Completely dissatisfied","1990","Couple + C. LE 16 ","52","0.0130316534862427","0.00930728616440518","0.0167560208080802"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","21","","",""
"0 Completely dissatisfied","1990","Single parent ","12","","",""
"1 on Scale 1 to 10","1990","(Married) couple without C. ","67","0.0211960186627972","0.0162561544516643","0.0261358828739302"
"1 on Scale 1 to 10","1990","1-pers.-HH","35","0.0310546362416959","0.0218825613444863","0.0402267111389055"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","28","","",""
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","9","","",""
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","11","","",""
"1 on Scale 1 to 10","1990","Single parent ","11","","",""
"10 Completely satisfied","1990","(Married) couple without C. ","272","0.07010438846557","0.0613479055937696","0.0788608713373704"
"10 Completely satisfied","1990","1-pers.-HH","149","0.0947287692511458","0.0792447026204502","0.110212835881841"
"10 Completely satisfied","1990","Couple + C. GT 16 ","407","0.116364023010676","0.104671173002575","0.128056873018778"
"10 Completely satisfied","1990","Couple + C. LE 16 ","584","0.139868639775825","0.128478115859274","0.151259163692376"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","216","0.154588398328465","0.134219011475337","0.174957785181593"
