"m11125","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1996","Not Employed","no migration background","65","0.0231329353534395","0.0181225779970941","0.028143292709785","1"
"1 on Scale 1 to 10","1996","Not Employed","direct migration background","26","","","","1"
"1 on Scale 1 to 10","1996","Not Employed","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1996","Employed","no migration background","30","0.00521072082564455","0.00345896465949899","0.0069624769917901","1"
"1 on Scale 1 to 10","1996","Employed","direct migration background","16","","","","1"
"1 on Scale 1 to 10","1996","Employed","indirect migration background","1","","","","1"
"10 Completely satisfied","1996","Not Employed","direct migration background","70","0.0771996755234471","0.0608438721491865","0.0935554788977077","10"
"10 Completely satisfied","1996","Not Employed","no migration background","199","0.0521575018158635","0.0447467532941394","0.0595682503375877","10"
"10 Completely satisfied","1996","Not Employed","indirect migration background","47","0.186737549194162","0.12996479135332","0.243510307035005","10"
"10 Completely satisfied","1996","Employed","no migration background","452","0.0702575785647071","0.0640390574070341","0.0764760997223802","10"
"10 Completely satisfied","1996","Employed","direct migration background","167","0.103181869114202","0.088239122071977","0.118124616156426","10"
"10 Completely satisfied","1996","Employed","indirect migration background","70","0.185846221033216","0.146103804525653","0.22558863754078","10"
"2 on Scale 1 to 10","1996","Not Employed","direct migration background","46","0.0462615861637624","0.0333899080299143","0.0591332642976105","2"
"2 on Scale 1 to 10","1996","Not Employed","no migration background","164","0.0547734495532203","0.0471896193815119","0.0623572797249286","2"
"2 on Scale 1 to 10","1996","Employed","no migration background","118","0.020044964840451","0.0166348820128475","0.0234550476680546","2"
"2 on Scale 1 to 10","1996","Employed","direct migration background","37","0.0183224880613254","0.0117344939211947","0.0249104822014561","2"
"2 on Scale 1 to 10","1996","Not Employed","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1996","Employed","indirect migration background","6","","","","2"
"3 on Scale 1 to 10","1996","Not Employed","no migration background","226","0.0651201277620544","0.0568963545859173","0.0733439009381916","3"
"3 on Scale 1 to 10","1996","Not Employed","indirect migration background","6","","","","3"
"3 on Scale 1 to 10","1996","Employed","no migration background","260","0.0419333113853716","0.0370564922024561","0.0468101305682871","3"
"3 on Scale 1 to 10","1996","Not Employed","direct migration background","80","0.0759743305779231","0.059738080448491","0.0922105807073551","3"
"3 on Scale 1 to 10","1996","Employed","direct migration background","61","0.0379167536020647","0.0285346881480225","0.047298819056107","3"
"3 on Scale 1 to 10","1996","Employed","indirect migration background","9","","","","3"
"4 on Scale 1 to 10","1996","Not Employed","no migration background","266","0.0831783812569839","0.0739742405045399","0.092382522009428","4"
"4 on Scale 1 to 10","1996","Not Employed","indirect migration background","7","","","","4"
"4 on Scale 1 to 10","1996","Employed","no migration background","326","0.0532846696009252","0.0478199227629118","0.0587494164389386","4"
"4 on Scale 1 to 10","1996","Employed","direct migration background","74","0.0528061087518207","0.0418201469042356","0.0637920705994058","4"
"4 on Scale 1 to 10","1996","Employed","indirect migration background","15","","","","4"
"4 on Scale 1 to 10","1996","Not Employed","direct migration background","73","0.0703012003507401","0.054635032351241","0.0859673683502393","4"
"5 on Scale 1 to 10","1996","Not Employed","no migration background","624","0.194955643418161","0.181751403487845","0.208159883348477","5"
"5 on Scale 1 to 10","1996","Not Employed","direct migration background","164","0.175019967834405","0.151734991948467","0.198304943720343","5"
"5 on Scale 1 to 10","1996","Not Employed","indirect migration background","14","","","","5"
"5 on Scale 1 to 10","1996","Employed","no migration background","859","0.133585237491952","0.125307696138253","0.141862778845652","5"
"5 on Scale 1 to 10","1996","Employed","direct migration background","228","0.164512742037601","0.14630121993374","0.182724264141462","5"
"5 on Scale 1 to 10","1996","Employed","indirect migration background","38","0.0997726206854838","0.0691525647121045","0.130392676658863","5"
"6 on Scale 1 to 10","1996","Not Employed","no migration background","418","0.115176123688977","0.104536035141844","0.12581621223611","6"
"6 on Scale 1 to 10","1996","Not Employed","direct migration background","126","0.117181503466275","0.097472007463089","0.136890999469461","6"
"6 on Scale 1 to 10","1996","Not Employed","indirect migration background","14","","","","6"
"6 on Scale 1 to 10","1996","Employed","no migration background","684","0.10137198545943","0.09402839993649","0.10871557098237","6"
"6 on Scale 1 to 10","1996","Employed","direct migration background","162","0.0920519447718877","0.0778507937873837","0.106253095756392","6"
"6 on Scale 1 to 10","1996","Employed","indirect migration background","22","","","","6"
"7 on Scale 1 to 10","1996","Not Employed","no migration background","492","0.13876868656845","0.127246331838607","0.150291041298292","7"
"7 on Scale 1 to 10","1996","Not Employed","indirect migration background","18","","","","7"
"7 on Scale 1 to 10","1996","Employed","no migration background","1222","0.18748855129335","0.177992100436118","0.196985002150582","7"
"7 on Scale 1 to 10","1996","Not Employed","direct migration background","142","0.131326454964514","0.110629107889002","0.152023802040027","7"
"7 on Scale 1 to 10","1996","Employed","direct migration background","249","0.157260143658002","0.139377461389646","0.175142825926359","7"
"7 on Scale 1 to 10","1996","Employed","indirect migration background","38","0.0900458307617002","0.0607998799051801","0.11929178161822","7"
"8 on Scale 1 to 10","1996","Not Employed","no migration background","649","0.179618280543449","0.166823912158559","0.192412648928339","8"
"8 on Scale 1 to 10","1996","Not Employed","direct migration background","193","0.180213242814429","0.156659817511782","0.203766668117077","8"
"8 on Scale 1 to 10","1996","Not Employed","indirect migration background","33","0.154146013702641","0.101541543282114","0.206750484123168","8"
"8 on Scale 1 to 10","1996","Employed","no migration background","1678","0.25544138846988","0.244830438116921","0.26605233882284","8"
"8 on Scale 1 to 10","1996","Employed","direct migration background","401","0.234893914054622","0.214069477004213","0.255718351105031","8"
"8 on Scale 1 to 10","1996","Employed","indirect migration background","85","0.219604004215241","0.177307758030638","0.261900250399844","8"
"9 on Scale 1 to 10","1996","Not Employed","direct migration background","75","0.0489918474425118","0.035764757628849","0.0622189372561745","9"
"9 on Scale 1 to 10","1996","Not Employed","indirect migration background","40","0.232260508274267","0.170742335134592","0.293778681413943","9"
"9 on Scale 1 to 10","1996","Not Employed","no migration background","257","0.0631859022007571","0.0550768069664997","0.0712949974350146","9"
"9 on Scale 1 to 10","1996","Employed","no migration background","812","0.123464533679142","0.11546038659282","0.131468680765463","9"
"9 on Scale 1 to 10","1996","Employed","direct migration background","181","0.121494968469721","0.105446712887181","0.137543224052261","9"
"9 on Scale 1 to 10","1996","Employed","indirect migration background","82","0.213213031102755","0.171366483589927","0.255059578615582","9"
"0 Completely dissatisfied","1997","Not Employed","no migration background","78","0.0284488758547437","0.022955948670093","0.0339418030393943","0"
"0 Completely dissatisfied","1997","Not Employed","direct migration background","23","","","","0"
"0 Completely dissatisfied","1997","Not Employed","indirect migration background","","","","","0"
"0 Completely dissatisfied","1997","Employed","no migration background","30","0.00388619885058451","0.00235031994052209","0.00542207776064693","0"
"0 Completely dissatisfied","1997","Employed","direct migration background","10","","","","0"
"0 Completely dissatisfied","1997","Employed","indirect migration background","2","","","","0"
"1 on Scale 1 to 10","1997","Not Employed","no migration background","80","0.0269492677601529","0.0215989486657667","0.0322995868545391","1"
"1 on Scale 1 to 10","1997","Not Employed","direct migration background","21","","","","1"
"1 on Scale 1 to 10","1997","Not Employed","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","1997","Employed","no migration background","42","0.00649911262975078","0.0045155261012014","0.00848269915830015","1"
"1 on Scale 1 to 10","1997","Employed","direct migration background","6","","","","1"
"1 on Scale 1 to 10","1997","Employed","indirect migration background","2","","","","1"
"10 Completely satisfied","1997","Not Employed","direct migration background","71","0.0834457662072499","0.0664321627151221","0.100459369699378","10"
"10 Completely satisfied","1997","Not Employed","no migration background","181","0.0495525044093577","0.0423822374173078","0.0567227714014075","10"
"10 Completely satisfied","1997","Employed","no migration background","388","0.0629750884929875","0.0569785593243054","0.0689716176616696","10"
"10 Completely satisfied","1997","Not Employed","indirect migration background","58","0.238346308362689","0.179443899922017","0.29724871680336","10"
"10 Completely satisfied","1997","Employed","direct migration background","165","0.105781181902038","0.0900642466255368","0.121498117178539","10"
"10 Completely satisfied","1997","Employed","indirect migration background","75","0.216419518962262","0.174572296341898","0.258266741582627","10"
"2 on Scale 1 to 10","1997","Not Employed","no migration background","162","0.0494290872796624","0.0422672901680347","0.05659088439129","2"
"2 on Scale 1 to 10","1997","Not Employed","direct migration background","45","0.0475936626679037","0.0344957897544872","0.0606915355813202","2"
"2 on Scale 1 to 10","1997","Not Employed","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1997","Employed","no migration background","103","0.0188138744062586","0.0154599381193105","0.0221678106932067","2"
"2 on Scale 1 to 10","1997","Employed","direct migration background","36","0.0284886230550507","0.0199870081394125","0.0369902379706889","2"
