"m11125","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"3 on Scale 1 to 10","1986","in school","East Germany","","","",""
"3 on Scale 1 to 10","1986","inadequately","West Germany","49","0.0541732838798239","0.0383586517305061","0.0699879160291417"
"3 on Scale 1 to 10","1986","inadequately","East Germany","","","",""
"3 on Scale 1 to 10","1986","general elemantary","West Germany","132","0.0506749371556981","0.04271000774073","0.0586398665706663"
"3 on Scale 1 to 10","1986","general elemantary","East Germany","","","",""
"3 on Scale 1 to 10","1986","middle vocational","West Germany","197","0.0426829752753521","0.0370822447924293","0.0482837057582749"
"3 on Scale 1 to 10","1986","middle vocational","East Germany","","","",""
"3 on Scale 1 to 10","1986","vocational + Abi","West Germany","7","","",""
"3 on Scale 1 to 10","1986","vocational + Abi","East Germany","","","",""
"3 on Scale 1 to 10","1986","higher vocational","West Germany","28","","",""
"3 on Scale 1 to 10","1986","higher vocational","East Germany","","","",""
"3 on Scale 1 to 10","1986","higher education","West Germany","22","","",""
"3 on Scale 1 to 10","1986","higher education","East Germany","","","",""
"4 on Scale 1 to 10","1986","in school","West Germany","4","","",""
"4 on Scale 1 to 10","1986","in school","East Germany","","","",""
"4 on Scale 1 to 10","1986","inadequately","West Germany","58","0.0715838585719919","0.0535727842521612","0.0895949328918226"
"4 on Scale 1 to 10","1986","inadequately","East Germany","","","",""
"4 on Scale 1 to 10","1986","general elemantary","West Germany","168","0.0651366526418083","0.0561754843510668","0.0740978209325499"
"4 on Scale 1 to 10","1986","general elemantary","East Germany","","","",""
"4 on Scale 1 to 10","1986","middle vocational","West Germany","238","0.0528629204894883","0.046663209616033","0.0590626313629437"
"4 on Scale 1 to 10","1986","middle vocational","East Germany","","","",""
"4 on Scale 1 to 10","1986","vocational + Abi","West Germany","10","","",""
"4 on Scale 1 to 10","1986","vocational + Abi","East Germany","","","",""
"4 on Scale 1 to 10","1986","higher vocational","West Germany","24","","",""
"4 on Scale 1 to 10","1986","higher vocational","East Germany","","","",""
"4 on Scale 1 to 10","1986","higher education","West Germany","35","0.0503473569646477","0.0346982993907742","0.0659964145385212"
"4 on Scale 1 to 10","1986","higher education","East Germany","","","",""
"5 on Scale 1 to 10","1986","in school","West Germany","8","","",""
"5 on Scale 1 to 10","1986","in school","East Germany","","","",""
"5 on Scale 1 to 10","1986","inadequately","West Germany","124","0.139045721597647","0.114872775465535","0.163218667729758"
"5 on Scale 1 to 10","1986","inadequately","East Germany","","","",""
"5 on Scale 1 to 10","1986","general elemantary","West Germany","487","0.186487755110707","0.172343337953678","0.200632172267735"
"5 on Scale 1 to 10","1986","general elemantary","East Germany","","","",""
"5 on Scale 1 to 10","1986","middle vocational","West Germany","725","0.156187235704585","0.146128688575989","0.166245782833181"
"5 on Scale 1 to 10","1986","middle vocational","East Germany","","","",""
"5 on Scale 1 to 10","1986","vocational + Abi","West Germany","42","0.166044903341606","0.122301778765955","0.209788027917257"
"5 on Scale 1 to 10","1986","vocational + Abi","East Germany","","","",""
"5 on Scale 1 to 10","1986","higher vocational","West Germany","76","0.140445034378752","0.112217261147698","0.168672807609807"
"5 on Scale 1 to 10","1986","higher vocational","East Germany","","","",""
"5 on Scale 1 to 10","1986","higher education","West Germany","72","0.0978631538108385","0.0765982572903851","0.119128050331292"
"5 on Scale 1 to 10","1986","higher education","East Germany","","","",""
"6 on Scale 1 to 10","1986","in school","West Germany","10","","",""
"6 on Scale 1 to 10","1986","in school","East Germany","","","",""
"6 on Scale 1 to 10","1986","inadequately","West Germany","66","0.0740465131981467","0.0557525577584532","0.0923404686378402"
"6 on Scale 1 to 10","1986","inadequately","East Germany","","","",""
"6 on Scale 1 to 10","1986","general elemantary","West Germany","262","0.0958633142670965","0.0851722457171468","0.106554382817046"
"6 on Scale 1 to 10","1986","general elemantary","East Germany","","","",""
"6 on Scale 1 to 10","1986","middle vocational","West Germany","431","0.089660019360404","0.0817442949982239","0.0975757437225842"
"6 on Scale 1 to 10","1986","middle vocational","East Germany","","","",""
"6 on Scale 1 to 10","1986","vocational + Abi","West Germany","25","","",""
"6 on Scale 1 to 10","1986","vocational + Abi","East Germany","","","",""
"6 on Scale 1 to 10","1986","higher vocational","West Germany","45","0.07926947391875","0.0573209227443687","0.101218025093131"
"6 on Scale 1 to 10","1986","higher vocational","East Germany","","","",""
"6 on Scale 1 to 10","1986","higher education","West Germany","55","0.0794538238571021","0.0600986244451325","0.0988090232690717"
"6 on Scale 1 to 10","1986","higher education","East Germany","","","",""
"7 on Scale 1 to 10","1986","in school","West Germany","20","","",""
"7 on Scale 1 to 10","1986","in school","East Germany","","","",""
"7 on Scale 1 to 10","1986","inadequately","West Germany","77","0.106966645980682","0.0853733591390916","0.128559932822273"
"7 on Scale 1 to 10","1986","inadequately","East Germany","","","",""
"7 on Scale 1 to 10","1986","general elemantary","West Germany","352","0.121976109194664","0.110091951572855","0.133860266816473"
"7 on Scale 1 to 10","1986","general elemantary","East Germany","","","",""
"7 on Scale 1 to 10","1986","middle vocational","West Germany","709","0.139145583492655","0.129556237037527","0.148734929947782"
"7 on Scale 1 to 10","1986","middle vocational","East Germany","","","",""
"7 on Scale 1 to 10","1986","vocational + Abi","West Germany","34","0.120397212701526","0.0821431814893414","0.15865124391371"
"7 on Scale 1 to 10","1986","vocational + Abi","East Germany","","","",""
"7 on Scale 1 to 10","1986","higher vocational","West Germany","97","0.155359497268067","0.125929416506812","0.184789578029322"
"7 on Scale 1 to 10","1986","higher vocational","East Germany","","","",""
"7 on Scale 1 to 10","1986","higher education","West Germany","100","0.138629556855689","0.113898631905718","0.163360481805659"
"7 on Scale 1 to 10","1986","higher education","East Germany","","","",""
"8 on Scale 1 to 10","1986","in school","West Germany","44","0.227544442363565","0.167615165989433","0.287473718737697"
"8 on Scale 1 to 10","1986","in school","East Germany","","","",""
"8 on Scale 1 to 10","1986","inadequately","West Germany","133","0.174988032939853","0.148442281502243","0.201533784377464"
"8 on Scale 1 to 10","1986","inadequately","East Germany","","","",""
"8 on Scale 1 to 10","1986","general elemantary","West Germany","536","0.174082640293712","0.16031295931577","0.187852321271653"
"8 on Scale 1 to 10","1986","general elemantary","East Germany","","","",""
"8 on Scale 1 to 10","1986","middle vocational","West Germany","1053","0.204015998796009","0.192850613282006","0.215181384310012"
"8 on Scale 1 to 10","1986","middle vocational","East Germany","","","",""
"8 on Scale 1 to 10","1986","vocational + Abi","West Germany","60","0.217259593856885","0.168783898069046","0.265735289644725"
"8 on Scale 1 to 10","1986","vocational + Abi","East Germany","","","",""
"8 on Scale 1 to 10","1986","higher vocational","West Germany","152","0.259645983235948","0.224025720264805","0.295266246207092"
"8 on Scale 1 to 10","1986","higher vocational","East Germany","","","",""
"8 on Scale 1 to 10","1986","higher education","West Germany","208","0.271061656174154","0.239249222007709","0.3028740903406"
"8 on Scale 1 to 10","1986","higher education","East Germany","","","",""
"9 on Scale 1 to 10","1986","in school","West Germany","42","0.21717391805389","0.158234527189551","0.276113308918229"
"9 on Scale 1 to 10","1986","in school","East Germany","","","",""
"9 on Scale 1 to 10","1986","inadequately","West Germany","85","0.10882465430207","0.0870673064809199","0.130582002123221"
"9 on Scale 1 to 10","1986","inadequately","East Germany","","","",""
"9 on Scale 1 to 10","1986","general elemantary","West Germany","315","0.0961762425498905","0.0854695920024123","0.106882893097369"
"9 on Scale 1 to 10","1986","general elemantary","East Germany","","","",""
"9 on Scale 1 to 10","1986","middle vocational","West Germany","614","0.115955807566196","0.10708480549435","0.124826809638043"
"9 on Scale 1 to 10","1986","middle vocational","East Germany","","","",""
"9 on Scale 1 to 10","1986","vocational + Abi","West Germany","42","0.169316426462405","0.125231202520683","0.213401650404126"
"9 on Scale 1 to 10","1986","vocational + Abi","East Germany","","","",""
"9 on Scale 1 to 10","1986","higher vocational","West Germany","63","0.10274851539225","0.0780806557173853","0.127416375067115"
"9 on Scale 1 to 10","1986","higher vocational","East Germany","","","",""
"9 on Scale 1 to 10","1986","higher education","West Germany","133","0.164206762371875","0.137693546678874","0.190719978064875"
"9 on Scale 1 to 10","1986","higher education","East Germany","","","",""
"10 Completely satisfied","1986","in school","West Germany","56","0.283104331539899","0.218706624853426","0.347502038226373"
"10 Completely satisfied","1986","in school","East Germany","","","",""
"10 Completely satisfied","1986","inadequately","West Germany","114","0.132065156899986","0.108411493499088","0.155718820300884"
"10 Completely satisfied","1986","inadequately","East Germany","","","",""
"10 Completely satisfied","1986","general elemantary","West Germany","490","0.135152191092648","0.122736833326401","0.147567548858895"
"10 Completely satisfied","1986","general elemantary","East Germany","","","",""
"10 Completely satisfied","1986","middle vocational","West Germany","759","0.13747717879069","0.12793626342194","0.147018094159441"
"10 Completely satisfied","1986","middle vocational","East Germany","","","",""
"10 Completely satisfied","1986","vocational + Abi","West Germany","45","0.117026137105448","0.0792392555776815","0.154813018633214"
"10 Completely satisfied","1986","vocational + Abi","East Germany","","","",""
"10 Completely satisfied","1986","higher vocational","West Germany","65","0.102906700781981","0.0782220360790331","0.12759136548493"
"10 Completely satisfied","1986","higher vocational","East Germany","","","",""
"10 Completely satisfied","1986","higher education","West Germany","104","0.1281217379541","0.10420197922079","0.152041496687411"
"10 Completely satisfied","1986","higher education","East Germany","","","",""
"0 Completely dissatisfied","1987","in school","West Germany","2","","",""
"0 Completely dissatisfied","1987","in school","East Germany","","","",""
"0 Completely dissatisfied","1987","inadequately","West Germany","18","","",""
"0 Completely dissatisfied","1987","inadequately","East Germany","","","",""
"0 Completely dissatisfied","1987","general elemantary","West Germany","65","0.0276409292841923","0.0216220543963248","0.0336598041720598"
"0 Completely dissatisfied","1987","general elemantary","East Germany","","","",""
"0 Completely dissatisfied","1987","middle vocational","West Germany","82","0.0207705911909396","0.0168108272140539","0.0247303551678253"
"0 Completely dissatisfied","1987","middle vocational","East Germany","","","",""
"0 Completely dissatisfied","1987","vocational + Abi","West Germany","6","","",""
"0 Completely dissatisfied","1987","vocational + Abi","East Germany","","","",""
"0 Completely dissatisfied","1987","higher vocational","West Germany","5","","",""
"0 Completely dissatisfied","1987","higher vocational","East Germany","","","",""
"0 Completely dissatisfied","1987","higher education","West Germany","4","","",""
"0 Completely dissatisfied","1987","higher education","East Germany","","","",""
"1 on Scale 1 to 10","1987","in school","West Germany","","","",""
"1 on Scale 1 to 10","1987","in school","East Germany","","","",""
"1 on Scale 1 to 10","1987","inadequately","West Germany","17","","",""
"1 on Scale 1 to 10","1987","inadequately","East Germany","","","",""
"1 on Scale 1 to 10","1987","general elemantary","West Germany","47","0.020592991857961","0.0153790403400478","0.0258069433758743"
"1 on Scale 1 to 10","1987","general elemantary","East Germany","","","",""
"1 on Scale 1 to 10","1987","middle vocational","West Germany","65","0.0165507513101912","0.0130084338449305","0.0200930687754519"
"1 on Scale 1 to 10","1987","middle vocational","East Germany","","","",""
"1 on Scale 1 to 10","1987","vocational + Abi","West Germany","2","","",""
"1 on Scale 1 to 10","1987","vocational + Abi","East Germany","","","",""
