"m11125","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"5 on Scale 1 to 10","2003","Employed","higher education","279","0.0782929353999812","0.0692567330439806","0.0873291377559818"
"6 on Scale 1 to 10","2003","Not Employed","in school","29","","",""
"6 on Scale 1 to 10","2003","Not Employed","inadequately","22","","",""
"6 on Scale 1 to 10","2003","Not Employed","general elemantary","172","0.110129824822501","0.094282240384779","0.125977409260223"
"6 on Scale 1 to 10","2003","Not Employed","middle vocational","467","0.111741025505013","0.102205123306353","0.121276927703673"
"6 on Scale 1 to 10","2003","Not Employed","vocational + Abi","29","","",""
"6 on Scale 1 to 10","2003","Not Employed","higher vocational","66","0.120351954722159","0.0914541630694557","0.149249746374863"
"6 on Scale 1 to 10","2003","Not Employed","higher education","106","0.112409758946965","0.0925216051370246","0.132297912756906"
"6 on Scale 1 to 10","2003","Employed","in school","8","","",""
"6 on Scale 1 to 10","2003","Employed","inadequately","8","","",""
"6 on Scale 1 to 10","2003","Employed","general elemantary","103","0.0786099384972847","0.0637674436879084","0.093452433306661"
"6 on Scale 1 to 10","2003","Employed","middle vocational","687","0.0997448240991203","0.0927068655014395","0.106782782696801"
"6 on Scale 1 to 10","2003","Employed","vocational + Abi","61","0.0687587374735661","0.051963548262011","0.0855539266851213"
"6 on Scale 1 to 10","2003","Employed","higher vocational","161","0.113477268835526","0.0955764122853435","0.131378125385709"
"6 on Scale 1 to 10","2003","Employed","higher education","302","0.0919447535435708","0.0822251664825921","0.101664340604549"
"7 on Scale 1 to 10","2003","Not Employed","in school","49","0.141200788563231","0.110677770871421","0.171723806255042"
"7 on Scale 1 to 10","2003","Not Employed","inadequately","20","","",""
"7 on Scale 1 to 10","2003","Not Employed","general elemantary","229","0.138721157790346","0.121223073012429","0.156219242568263"
"7 on Scale 1 to 10","2003","Not Employed","middle vocational","661","0.150707727293648","0.13987888555912","0.161536569028177"
"7 on Scale 1 to 10","2003","Not Employed","vocational + Abi","42","0.0971304700231096","0.0631059631123871","0.131154976933832"
"7 on Scale 1 to 10","2003","Not Employed","higher vocational","83","0.164224712799933","0.131320793703647","0.19712863189622"
"7 on Scale 1 to 10","2003","Not Employed","higher education","153","0.168930595653679","0.145338908184683","0.192522283122675"
"7 on Scale 1 to 10","2003","Employed","in school","24","","",""
"7 on Scale 1 to 10","2003","Employed","inadequately","14","","",""
"7 on Scale 1 to 10","2003","Employed","general elemantary","203","0.165479640565628","0.144985148067768","0.185974133063488"
"7 on Scale 1 to 10","2003","Employed","middle vocational","1260","0.176730759863726","0.167772044740789","0.185689474986662"
"7 on Scale 1 to 10","2003","Employed","vocational + Abi","159","0.189492113744943","0.163480694969704","0.215503532520183"
"7 on Scale 1 to 10","2003","Employed","higher vocational","197","0.152129184888398","0.131859567567727","0.172398802209069"
"7 on Scale 1 to 10","2003","Employed","higher education","641","0.189108280016365","0.175935880116232","0.202280679916499"
"8 on Scale 1 to 10","2003","Not Employed","in school","131","0.236364745738043","0.1991257959578","0.273603695518286"
"8 on Scale 1 to 10","2003","Not Employed","inadequately","29","","",""
"8 on Scale 1 to 10","2003","Not Employed","general elemantary","233","0.148558924119797","0.130554719242055","0.166563128997538"
"8 on Scale 1 to 10","2003","Not Employed","middle vocational","815","0.184441645831872","0.172702333034885","0.196180958628858"
"8 on Scale 1 to 10","2003","Not Employed","vocational + Abi","77","0.23759208014424","0.188691808012639","0.286492352275842"
"8 on Scale 1 to 10","2003","Not Employed","higher vocational","87","0.158321411845645","0.125900399094022","0.190742424597267"
"8 on Scale 1 to 10","2003","Not Employed","higher education","220","0.199796758246857","0.174621115077011","0.224972401416702"
"8 on Scale 1 to 10","2003","Employed","in school","34","0.336437747766939","0.250823044672971","0.422052450860908"
"8 on Scale 1 to 10","2003","Employed","inadequately","18","","",""
"8 on Scale 1 to 10","2003","Employed","general elemantary","333","0.239055122647727","0.215533242006889","0.262577003288566"
"8 on Scale 1 to 10","2003","Employed","middle vocational","1904","0.263308015578541","0.252963891481371","0.27365213967571"
"8 on Scale 1 to 10","2003","Employed","vocational + Abi","250","0.28263334331654","0.252747044124601","0.312519642508478"
"8 on Scale 1 to 10","2003","Employed","higher vocational","338","0.29326603060408","0.26757193706873","0.31896012413943"
"8 on Scale 1 to 10","2003","Employed","higher education","1047","0.29776672102497","0.282384927249562","0.313148514800377"
"9 on Scale 1 to 10","2003","Not Employed","in school","120","0.229860510870588","0.19298144017032","0.266739581570856"
"9 on Scale 1 to 10","2003","Not Employed","inadequately","6","","",""
"9 on Scale 1 to 10","2003","Not Employed","general elemantary","93","0.0601171343458325","0.048083875023865","0.0721503936678001"
"9 on Scale 1 to 10","2003","Not Employed","middle vocational","306","0.0657985933757898","0.0582942236457254","0.0733029631058543"
"9 on Scale 1 to 10","2003","Not Employed","vocational + Abi","35","0.12048719728278","0.0830853432960054","0.157889051269554"
"9 on Scale 1 to 10","2003","Not Employed","higher vocational","30","0.0555432398246602","0.0352013988701441","0.0758850807791763"
"9 on Scale 1 to 10","2003","Not Employed","higher education","88","0.0776755924655973","0.0608228594554146","0.09452832547578"
"9 on Scale 1 to 10","2003","Employed","in school","29","","",""
"9 on Scale 1 to 10","2003","Employed","inadequately","10","","",""
"9 on Scale 1 to 10","2003","Employed","general elemantary","162","0.122884549517414","0.104778511112538","0.140990587922289"
"9 on Scale 1 to 10","2003","Employed","middle vocational","930","0.131838526417765","0.123892680585016","0.139784372250514"
"9 on Scale 1 to 10","2003","Employed","vocational + Abi","147","0.165626150189683","0.140952429487773","0.190299870891594"
"9 on Scale 1 to 10","2003","Employed","higher vocational","166","0.136931811060118","0.117529691877715","0.156333930242521"
"9 on Scale 1 to 10","2003","Employed","higher education","552","0.160196856951584","0.147858880271108","0.172534833632059"
"10 Completely satisfied","2003","Not Employed","in school","128","0.265545859880203","0.226836570572173","0.304255149188232"
"10 Completely satisfied","2003","Not Employed","inadequately","7","","",""
"10 Completely satisfied","2003","Not Employed","general elemantary","74","0.0570228072790259","0.045284048831372","0.0687615657266798"
"10 Completely satisfied","2003","Not Employed","middle vocational","202","0.0445832443088618","0.0383362958761898","0.0508301927415339"
"10 Completely satisfied","2003","Not Employed","vocational + Abi","15","","",""
"10 Completely satisfied","2003","Not Employed","higher vocational","19","","",""
"10 Completely satisfied","2003","Not Employed","higher education","45","0.0450103795918581","0.03195643196525","0.0580643272184662"
"10 Completely satisfied","2003","Employed","in school","7","","",""
"10 Completely satisfied","2003","Employed","inadequately","12","","",""
"10 Completely satisfied","2003","Employed","general elemantary","159","0.131371823656856","0.112741753666626","0.150001893647086"
"10 Completely satisfied","2003","Employed","middle vocational","570","0.0859455079193468","0.0793626217600883","0.0925283940786052"
"10 Completely satisfied","2003","Employed","vocational + Abi","77","0.0791689833143196","0.0612481850025629","0.0970897816260763"
"10 Completely satisfied","2003","Employed","higher vocational","62","0.0528920347634778","0.0402601161463812","0.0655239533805743"
"10 Completely satisfied","2003","Employed","higher education","240","0.0749788569767772","0.0661200867132901","0.0838376272402643"
"0 Completely dissatisfied","2004","Not Employed","in school","1","","",""
"0 Completely dissatisfied","2004","Not Employed","inadequately","10","","",""
"0 Completely dissatisfied","2004","Not Employed","general elemantary","54","0.0440759951377234","0.0334668254675729","0.0546851648078739"
"0 Completely dissatisfied","2004","Not Employed","middle vocational","116","0.0325005113433586","0.0271184265882661","0.037882596098451"
"0 Completely dissatisfied","2004","Not Employed","vocational + Abi","4","","",""
"0 Completely dissatisfied","2004","Not Employed","higher vocational","20","","",""
"0 Completely dissatisfied","2004","Not Employed","higher education","22","","",""
"0 Completely dissatisfied","2004","Employed","in school","1","","",""
"0 Completely dissatisfied","2004","Employed","inadequately","3","","",""
"0 Completely dissatisfied","2004","Employed","general elemantary","8","","",""
"0 Completely dissatisfied","2004","Employed","middle vocational","33","0.00655023805971317","0.0046098068382982","0.00849066928112814"
"0 Completely dissatisfied","2004","Employed","vocational + Abi","2","","",""
"0 Completely dissatisfied","2004","Employed","higher vocational","7","","",""
"0 Completely dissatisfied","2004","Employed","higher education","11","","",""
"1 on Scale 1 to 10","2004","Not Employed","in school","1","","",""
"1 on Scale 1 to 10","2004","Not Employed","inadequately","4","","",""
"1 on Scale 1 to 10","2004","Not Employed","general elemantary","42","0.0307664949849722","0.0218412145888446","0.0396917753810997"
"1 on Scale 1 to 10","2004","Not Employed","middle vocational","93","0.0242262238523477","0.0195596569380574","0.028892790766638"
"1 on Scale 1 to 10","2004","Not Employed","vocational + Abi","4","","",""
"1 on Scale 1 to 10","2004","Not Employed","higher vocational","13","","",""
"1 on Scale 1 to 10","2004","Not Employed","higher education","15","","",""
"1 on Scale 1 to 10","2004","Employed","in school","","","",""
"1 on Scale 1 to 10","2004","Employed","inadequately","2","","",""
"1 on Scale 1 to 10","2004","Employed","general elemantary","11","","",""
"1 on Scale 1 to 10","2004","Employed","middle vocational","40","0.006490843362923","0.00455917192547701","0.00842251480036899"
"1 on Scale 1 to 10","2004","Employed","vocational + Abi","5","","",""
"1 on Scale 1 to 10","2004","Employed","higher vocational","8","","",""
"1 on Scale 1 to 10","2004","Employed","higher education","15","","",""
"2 on Scale 1 to 10","2004","Not Employed","in school","3","","",""
"2 on Scale 1 to 10","2004","Not Employed","inadequately","8","","",""
"2 on Scale 1 to 10","2004","Not Employed","general elemantary","93","0.0702828044459688","0.057070802742539","0.0834948061493986"
"2 on Scale 1 to 10","2004","Not Employed","middle vocational","211","0.0587868705026783","0.0516474292790577","0.0659263117262988"
"2 on Scale 1 to 10","2004","Not Employed","vocational + Abi","9","","",""
"2 on Scale 1 to 10","2004","Not Employed","higher vocational","15","","",""
"2 on Scale 1 to 10","2004","Not Employed","higher education","49","0.057114274018152","0.0426879142074449","0.0715406338288592"
"2 on Scale 1 to 10","2004","Employed","in school","","","",""
"2 on Scale 1 to 10","2004","Employed","inadequately","3","","",""
"2 on Scale 1 to 10","2004","Employed","general elemantary","23","","",""
"2 on Scale 1 to 10","2004","Employed","middle vocational","137","0.0239468623638401","0.0202693190486955","0.0276244056789846"
"2 on Scale 1 to 10","2004","Employed","vocational + Abi","21","","",""
"2 on Scale 1 to 10","2004","Employed","higher vocational","19","","",""
"2 on Scale 1 to 10","2004","Employed","higher education","67","0.0230109051481993","0.0178967810094334","0.0281250292869651"
"3 on Scale 1 to 10","2004","Not Employed","in school","9","","",""
"3 on Scale 1 to 10","2004","Not Employed","inadequately","14","","",""
"3 on Scale 1 to 10","2004","Not Employed","general elemantary","128","0.0943929559349965","0.0792814294334453","0.109504482436548"
"3 on Scale 1 to 10","2004","Not Employed","middle vocational","321","0.0797482765372961","0.0715259629457777","0.0879705901288144"
"3 on Scale 1 to 10","2004","Not Employed","vocational + Abi","18","","",""
"3 on Scale 1 to 10","2004","Not Employed","higher vocational","34","0.0906516735558489","0.0652040805392211","0.116099266572477"
"3 on Scale 1 to 10","2004","Not Employed","higher education","73","0.0867931196932809","0.0692913431046938","0.104294896281868"
"3 on Scale 1 to 10","2004","Employed","in school","","","",""
"3 on Scale 1 to 10","2004","Employed","inadequately","6","","",""
"3 on Scale 1 to 10","2004","Employed","general elemantary","46","0.0485292507755039","0.0361368168253095","0.0609216847256982"
"3 on Scale 1 to 10","2004","Employed","middle vocational","262","0.0408431361829773","0.0360821039972517","0.045604168368703"
"3 on Scale 1 to 10","2004","Employed","vocational + Abi","38","0.0412620755991944","0.0280985026960384","0.0544256485023503"
"3 on Scale 1 to 10","2004","Employed","higher vocational","54","0.0559578485525562","0.0426797274144195","0.069235969690693"
"3 on Scale 1 to 10","2004","Employed","higher education","112","0.0324493190539134","0.026405670357929","0.0384929677498977"
"4 on Scale 1 to 10","2004","Not Employed","in school","6","","",""
