"m11125","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1985","16-34 y.","1-pers.-HH","9","","","","3"
"3 on Scale 1 to 10","1985","16-34 y.","(Married) couple without C. ","9","","","","3"
"3 on Scale 1 to 10","1985","16-34 y.","Couple + C. LE 16 ","26","","","","3"
"3 on Scale 1 to 10","1985","16-34 y.","Couple + C. GT 16 ","11","","","","3"
"3 on Scale 1 to 10","1985","16-34 y.","Couple + C. LE and GT 16","5","","","","3"
"3 on Scale 1 to 10","1985","35-65 y.","1-pers.-HH","15","","","","3"
"3 on Scale 1 to 10","1985","35-65 y.","(Married) couple without C. ","68","0.0472859697472427","0.0359046587046168","0.0586672807898686","3"
"3 on Scale 1 to 10","1985","35-65 y.","Single parent ","9","","","","3"
"3 on Scale 1 to 10","1985","35-65 y.","Couple + C. LE 16 ","41","0.0268761856306119","0.0184971094189249","0.0352552618422989","3"
"3 on Scale 1 to 10","1985","35-65 y.","Couple + C. GT 16 ","53","0.0444875280841674","0.0325296985859647","0.0564453575823701","3"
"3 on Scale 1 to 10","1985","35-65 y.","Couple + C. LE and GT 16","47","0.0487243498713349","0.0343271602143542","0.0631215395283155","3"
"3 on Scale 1 to 10","1985","66 and older","1-pers.-HH","36","0.0935630926582402","0.0651304882598443","0.121995697056636","3"
"3 on Scale 1 to 10","1985","66 and older","(Married) couple without C. ","40","0.0836738111365607","0.0592561286960868","0.108091493577035","3"
"3 on Scale 1 to 10","1985","66 and older","Single parent ","1","","","","3"
"3 on Scale 1 to 10","1985","66 and older","Couple + C. LE 16 ","","","","","3"
"3 on Scale 1 to 10","1985","66 and older","Couple + C. GT 16 ","5","","","","3"
"3 on Scale 1 to 10","1985","66 and older","Couple + C. LE and GT 16","","","","","3"
"4 on Scale 1 to 10","1985","35-65 y.","1-pers.-HH","26","","","","4"
"4 on Scale 1 to 10","1985","16-34 y.","Single parent ","10","","","","4"
"4 on Scale 1 to 10","1985","16-34 y.","Couple + C. LE 16 ","44","0.035209697890693","0.0249553082780564","0.0454640875033297","4"
"4 on Scale 1 to 10","1985","16-34 y.","Couple + C. LE and GT 16","13","","","","4"
"4 on Scale 1 to 10","1985","16-34 y.","1-pers.-HH","14","","","","4"
"4 on Scale 1 to 10","1985","16-34 y.","(Married) couple without C. ","15","","","","4"
"4 on Scale 1 to 10","1985","16-34 y.","Couple + C. GT 16 ","20","","","","4"
"4 on Scale 1 to 10","1985","35-65 y.","(Married) couple without C. ","74","0.0590035007668114","0.0463684277590858","0.071638573774537","4"
"4 on Scale 1 to 10","1985","35-65 y.","Single parent ","20","","","","4"
"4 on Scale 1 to 10","1985","35-65 y.","Couple + C. LE 16 ","58","0.0399105737859884","0.0297684687662479","0.0500526788057289","4"
"4 on Scale 1 to 10","1985","35-65 y.","Couple + C. GT 16 ","68","0.0597368800961366","0.0459913653373923","0.073482394854881","4"
"4 on Scale 1 to 10","1985","35-65 y.","Couple + C. LE and GT 16","39","0.0520283394384379","0.037176878791803","0.0668798000850729","4"
"4 on Scale 1 to 10","1985","66 and older","1-pers.-HH","28","","","","4"
"4 on Scale 1 to 10","1985","66 and older","(Married) couple without C. ","35","0.0731716151168837","0.0502071888222329","0.0961360414115346","4"
"4 on Scale 1 to 10","1985","66 and older","Single parent ","2","","","","4"
"4 on Scale 1 to 10","1985","66 and older","Couple + C. GT 16 ","8","","","","4"
"4 on Scale 1 to 10","1985","66 and older","Couple + C. LE and GT 16","","","","","4"
"4 on Scale 1 to 10","1985","66 and older","Couple + C. LE 16 ","","","","","4"
"5 on Scale 1 to 10","1985","16-34 y.","(Married) couple without C. ","59","0.0945008513937886","0.0708367005955809","0.118165002191996","5"
"5 on Scale 1 to 10","1985","16-34 y.","1-pers.-HH","26","","","","5"
"5 on Scale 1 to 10","1985","16-34 y.","Single parent ","33","0.125354152383479","0.0863605204378279","0.16434778432913","5"
"5 on Scale 1 to 10","1985","16-34 y.","Couple + C. LE 16 ","142","0.112541086643808","0.094958131012712","0.130124042274903","5"
"5 on Scale 1 to 10","1985","16-34 y.","Couple + C. GT 16 ","58","0.0747045749528557","0.0568718110294528","0.0925373388762585","5"
"5 on Scale 1 to 10","1985","16-34 y.","Couple + C. LE and GT 16","45","0.0617721101764695","0.0428680776570177","0.0806761426959214","5"
"5 on Scale 1 to 10","1985","35-65 y.","1-pers.-HH","75","0.176167460077544","0.140890479874392","0.211444440280696","5"
"5 on Scale 1 to 10","1985","35-65 y.","(Married) couple without C. ","298","0.228910913534915","0.206382511415926","0.251439315653904","5"
"5 on Scale 1 to 10","1985","35-65 y.","Single parent ","45","0.185206221351768","0.13564480291734","0.234767639786197","5"
"5 on Scale 1 to 10","1985","35-65 y.","Couple + C. LE 16 ","200","0.137791573081693","0.119933041964441","0.155650104198945","5"
"5 on Scale 1 to 10","1985","35-65 y.","Couple + C. GT 16 ","244","0.222625046932931","0.198497269231771","0.246752824634091","5"
"5 on Scale 1 to 10","1985","35-65 y.","Couple + C. LE and GT 16","136","0.170882772472816","0.145711300120539","0.196054244825093","5"
"5 on Scale 1 to 10","1985","66 and older","1-pers.-HH","84","0.206197061016168","0.166697419455512","0.245696702576824","5"
"5 on Scale 1 to 10","1985","66 and older","(Married) couple without C. ","89","0.171574043309794","0.138328207284219","0.20481987933537","5"
"5 on Scale 1 to 10","1985","66 and older","Single parent ","5","","","","5"
"5 on Scale 1 to 10","1985","66 and older","Couple + C. LE 16 ","","","","","5"
"5 on Scale 1 to 10","1985","66 and older","Couple + C. GT 16 ","8","","","","5"
"5 on Scale 1 to 10","1985","66 and older","Couple + C. LE and GT 16","","","","","5"
"6 on Scale 1 to 10","1985","16-34 y.","(Married) couple without C. ","37","0.0674309397451636","0.0471448123768294","0.0877170671134979","6"
"6 on Scale 1 to 10","1985","16-34 y.","1-pers.-HH","15","","","","6"
"6 on Scale 1 to 10","1985","16-34 y.","Single parent ","16","","","","6"
"6 on Scale 1 to 10","1985","35-65 y.","1-pers.-HH","44","0.106122677981702","0.0776025057404019","0.134642850223002","6"
"6 on Scale 1 to 10","1985","35-65 y.","(Married) couple without C. ","131","0.0969284600876116","0.0810637698643619","0.112793150310861","6"
"6 on Scale 1 to 10","1985","35-65 y.","Couple + C. LE 16 ","125","0.0890681781478377","0.0743100085952977","0.103826347700378","6"
"6 on Scale 1 to 10","1985","35-65 y.","Couple + C. GT 16 ","101","0.0915569884680601","0.074830312920398","0.108283664015722","6"
"6 on Scale 1 to 10","1985","35-65 y.","Couple + C. LE and GT 16","72","0.0808604904109204","0.0626294937300376","0.0990914870918032","6"
"6 on Scale 1 to 10","1985","35-65 y.","Single parent ","23","","","","6"
"6 on Scale 1 to 10","1985","16-34 y.","Couple + C. LE 16 ","81","0.065634700661023","0.0518566649741509","0.0794127363478952","6"
"6 on Scale 1 to 10","1985","16-34 y.","Couple + C. GT 16 ","34","0.0361691723016992","0.0235050660687552","0.0488332785346433","6"
"6 on Scale 1 to 10","1985","16-34 y.","Couple + C. LE and GT 16","22","","","","6"
"6 on Scale 1 to 10","1985","66 and older","Couple + C. LE and GT 16","","","","","6"
"6 on Scale 1 to 10","1985","66 and older","1-pers.-HH","36","0.0863758406142636","0.0589490179113678","0.113802663317159","6"
"6 on Scale 1 to 10","1985","66 and older","(Married) couple without C. ","62","0.124727062227309","0.095590607018556","0.153863517436061","6"
"6 on Scale 1 to 10","1985","66 and older","Single parent ","3","","","","6"
"6 on Scale 1 to 10","1985","66 and older","Couple + C. LE 16 ","","","","","6"
"6 on Scale 1 to 10","1985","66 and older","Couple + C. GT 16 ","10","","","","6"
"7 on Scale 1 to 10","1985","16-34 y.","1-pers.-HH","47","0.149644570948645","0.110802147989922","0.188486993907369","7"
"7 on Scale 1 to 10","1985","16-34 y.","Single parent ","37","0.111812414454","0.0747011656592769","0.148923663248723","7"
"7 on Scale 1 to 10","1985","16-34 y.","(Married) couple without C. ","89","0.159146280654122","0.129553381658367","0.188739179649878","7"
"7 on Scale 1 to 10","1985","16-34 y.","Couple + C. LE 16 ","166","0.142688297934081","0.123229063291431","0.162147532576731","7"
"7 on Scale 1 to 10","1985","16-34 y.","Couple + C. GT 16 ","100","0.130632067113668","0.107774418014154","0.153489716213181","7"
"7 on Scale 1 to 10","1985","16-34 y.","Couple + C. LE and GT 16","47","0.0935072341678502","0.0706455171565237","0.116368951179177","7"
"7 on Scale 1 to 10","1985","35-65 y.","1-pers.-HH","61","0.132814488829238","0.101388582032403","0.164240395626073","7"
"7 on Scale 1 to 10","1985","35-65 y.","(Married) couple without C. ","162","0.123557144702867","0.105911375432105","0.141202913973628","7"
"7 on Scale 1 to 10","1985","35-65 y.","Single parent ","35","0.137315215881022","0.0934037949589073","0.181226636803136","7"
"7 on Scale 1 to 10","1985","35-65 y.","Couple + C. LE 16 ","213","0.153919956031426","0.135222545433651","0.172617366629201","7"
"7 on Scale 1 to 10","1985","35-65 y.","Couple + C. GT 16 ","174","0.154997193646709","0.134007503272881","0.175986884020537","7"
"7 on Scale 1 to 10","1985","35-65 y.","Couple + C. LE and GT 16","125","0.153367390924096","0.129270249874774","0.177464531973419","7"
"7 on Scale 1 to 10","1985","66 and older","1-pers.-HH","48","0.123207519306702","0.0911180464389683","0.155296992174435","7"
"7 on Scale 1 to 10","1985","66 and older","(Married) couple without C. ","62","0.121100995304511","0.0923317837948291","0.149870206814193","7"
"7 on Scale 1 to 10","1985","66 and older","Single parent ","4","","","","7"
"7 on Scale 1 to 10","1985","66 and older","Couple + C. LE 16 ","","","","","7"
"7 on Scale 1 to 10","1985","66 and older","Couple + C. GT 16 ","5","","","","7"
"7 on Scale 1 to 10","1985","66 and older","Couple + C. LE and GT 16","","","","","7"
"8 on Scale 1 to 10","1985","35-65 y.","(Married) couple without C. ","228","0.168641208520738","0.148563184858604","0.188719232182872","8"
"8 on Scale 1 to 10","1985","16-34 y.","1-pers.-HH","76","0.221888058802631","0.17664378818082","0.267132329424443","8"
"8 on Scale 1 to 10","1985","16-34 y.","Single parent ","56","0.21722263627683","0.168662502366518","0.265782770187142","8"
"8 on Scale 1 to 10","1985","35-65 y.","1-pers.-HH","81","0.189127625671768","0.152864701523198","0.225390549820337","8"
"8 on Scale 1 to 10","1985","16-34 y.","(Married) couple without C. ","153","0.255376874479796","0.220100163738597","0.290653585220994","8"
"8 on Scale 1 to 10","1985","16-34 y.","Couple + C. LE 16 ","301","0.248546262843888","0.224501696801283","0.272590828886492","8"
"8 on Scale 1 to 10","1985","16-34 y.","Couple + C. GT 16 ","193","0.236070270647925","0.207266310060559","0.264874231235292","8"
"8 on Scale 1 to 10","1985","16-34 y.","Couple + C. LE and GT 16","132","0.223991379280036","0.191253315334471","0.256729443225602","8"
"8 on Scale 1 to 10","1985","35-65 y.","Single parent ","40","0.175926672988789","0.127348535121087","0.224504810856492","8"
"8 on Scale 1 to 10","1985","35-65 y.","Couple + C. LE 16 ","313","0.225928692401738","0.204261409517302","0.247595975286174","8"
"8 on Scale 1 to 10","1985","35-65 y.","Couple + C. GT 16 ","228","0.190078536355573","0.167322163925756","0.21283490878539","8"
"8 on Scale 1 to 10","1985","35-65 y.","Couple + C. LE and GT 16","202","0.231331931023551","0.20313260549931","0.259531256547793","8"
"8 on Scale 1 to 10","1985","66 and older","1-pers.-HH","53","0.125342190684747","0.0930153474316572","0.157669033937837","8"
"8 on Scale 1 to 10","1985","66 and older","(Married) couple without C. ","61","0.122434088332768","0.0935289092121697","0.151339267453366","8"
"8 on Scale 1 to 10","1985","66 and older","Single parent ","3","","","","8"
"8 on Scale 1 to 10","1985","66 and older","Couple + C. LE 16 ","1","","","","8"
"8 on Scale 1 to 10","1985","66 and older","Couple + C. GT 16 ","5","","","","8"
"8 on Scale 1 to 10","1985","66 and older","Couple + C. LE and GT 16","","","","","8"
"9 on Scale 1 to 10","1985","35-65 y.","(Married) couple without C. ","100","0.0695178864955645","0.0558799973315938","0.0831557756595352","9"
"9 on Scale 1 to 10","1985","35-65 y.","Couple + C. LE and GT 16","68","0.0850482851439373","0.0663937952644361","0.103702775023438","9"
"9 on Scale 1 to 10","1985","35-65 y.","Couple + C. GT 16 ","83","0.0752130016240471","0.0599168437550387","0.0905091594930555","9"
"9 on Scale 1 to 10","1985","16-34 y.","Couple + C. LE 16 ","175","0.153287036660272","0.133243100123114","0.17333097319743","9"
"9 on Scale 1 to 10","1985","35-65 y.","1-pers.-HH","33","0.0626767315682162","0.0402323856442266","0.0851210774922058","9"
"9 on Scale 1 to 10","1985","16-34 y.","(Married) couple without C. ","105","0.190840889941482","0.159051534594383","0.222630245288581","9"
"9 on Scale 1 to 10","1985","16-34 y.","Single parent ","41","0.13898935319921","0.0982510220307555","0.179727684367664","9"
"9 on Scale 1 to 10","1985","35-65 y.","Couple + C. LE 16 ","181","0.128719903185003","0.1113686829186","0.146071123451406","9"
"9 on Scale 1 to 10","1985","16-34 y.","1-pers.-HH","55","0.172503952879846","0.131364541316773","0.213643364442919","9"
"9 on Scale 1 to 10","1985","35-65 y.","Single parent ","13","","","","9"
"9 on Scale 1 to 10","1985","16-34 y.","Couple + C. GT 16 ","141","0.180158877435095","0.154091488248079","0.206226266622111","9"
"9 on Scale 1 to 10","1985","16-34 y.","Couple + C. LE and GT 16","124","0.216476245364115","0.184136598372917","0.248815892355313","9"
"9 on Scale 1 to 10","1985","66 and older","Couple + C. LE and GT 16","","","","","9"
"9 on Scale 1 to 10","1985","66 and older","1-pers.-HH","22","","","","9"
"9 on Scale 1 to 10","1985","66 and older","(Married) couple without C. ","25","","","","9"
"9 on Scale 1 to 10","1985","66 and older","Single parent ","","","","","9"
"9 on Scale 1 to 10","1985","66 and older","Couple + C. LE 16 ","","","","","9"
"9 on Scale 1 to 10","1985","66 and older","Couple + C. GT 16 ","2","","","","9"
"0 Completely dissatisfied","1986","16-34 y.","1-pers.-HH","2","","","","0"
"0 Completely dissatisfied","1986","16-34 y.","(Married) couple without C. ","4","","","","0"
"0 Completely dissatisfied","1986","16-34 y.","Single parent ","3","","","","0"
"0 Completely dissatisfied","1986","16-34 y.","Couple + C. LE 16 ","4","","","","0"
"0 Completely dissatisfied","1986","16-34 y.","Couple + C. GT 16 ","6","","","","0"
"0 Completely dissatisfied","1986","16-34 y.","Couple + C. LE and GT 16","3","","","","0"
"0 Completely dissatisfied","1986","35-65 y.","1-pers.-HH","15","","","","0"
"0 Completely dissatisfied","1986","35-65 y.","(Married) couple without C. ","42","0.0320686683916672","0.0223675339996332","0.0417698027837013","0"
"0 Completely dissatisfied","1986","35-65 y.","Single parent ","10","","","","0"
"0 Completely dissatisfied","1986","35-65 y.","Couple + C. LE 16 ","17","","","","0"
"0 Completely dissatisfied","1986","35-65 y.","Couple + C. GT 16 ","31","0.0266009882513405","0.0174313953503778","0.0357705811523032","0"
"0 Completely dissatisfied","1986","35-65 y.","Couple + C. LE and GT 16","12","","","","0"
"0 Completely dissatisfied","1986","66 and older","1-pers.-HH","19","","","","0"
"0 Completely dissatisfied","1986","66 and older","(Married) couple without C. ","23","","","","0"
"0 Completely dissatisfied","1986","66 and older","Single parent ","5","","","","0"
"0 Completely dissatisfied","1986","66 and older","Couple + C. LE 16 ","","","","","0"
"0 Completely dissatisfied","1986","66 and older","Couple + C. GT 16 ","2","","","","0"
"0 Completely dissatisfied","1986","66 and older","Couple + C. LE and GT 16","","","","","0"
"1 on Scale 1 to 10","1986","16-34 y.","1-pers.-HH","","","","","1"
"1 on Scale 1 to 10","1986","35-65 y.","1-pers.-HH","8","","","","1"
"1 on Scale 1 to 10","1986","16-34 y.","(Married) couple without C. ","5","","","","1"
"1 on Scale 1 to 10","1986","16-34 y.","Single parent ","1","","","","1"
"1 on Scale 1 to 10","1986","16-34 y.","Couple + C. LE 16 ","","","","","1"
"1 on Scale 1 to 10","1986","16-34 y.","Couple + C. GT 16 ","5","","","","1"
"1 on Scale 1 to 10","1986","16-34 y.","Couple + C. LE and GT 16","1","","","","1"
"1 on Scale 1 to 10","1986","35-65 y.","(Married) couple without C. ","20","","","","1"
"1 on Scale 1 to 10","1986","35-65 y.","Single parent ","2","","","","1"
"1 on Scale 1 to 10","1986","35-65 y.","Couple + C. LE 16 ","12","","","","1"
"1 on Scale 1 to 10","1986","35-65 y.","Couple + C. GT 16 ","23","","","","1"
"1 on Scale 1 to 10","1986","35-65 y.","Couple + C. LE and GT 16","7","","","","1"
"1 on Scale 1 to 10","1986","66 and older","1-pers.-HH","13","","","","1"
"1 on Scale 1 to 10","1986","66 and older","(Married) couple without C. ","15","","","","1"
"1 on Scale 1 to 10","1986","66 and older","Single parent ","1","","","","1"
"1 on Scale 1 to 10","1986","66 and older","Couple + C. LE 16 ","","","","","1"
