"m11125","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3 on Scale 1 to 10","1994","Employed","Couple + C. GT 16 ","83","0.0527280689759292","0.0419802203153407","0.0634759176365177"
"3 on Scale 1 to 10","1994","Employed","Couple + C. LE and GT 16","33","0.0392120087587492","0.0261787918780532","0.0522452256394452"
"4 on Scale 1 to 10","1994","Not Employed","1-pers.-HH","53","0.0713579387111833","0.0527096976817147","0.0900061797406519"
"4 on Scale 1 to 10","1994","Not Employed","(Married) couple without C. ","129","0.0777793950203744","0.0642975856677623","0.0912612043729865"
"4 on Scale 1 to 10","1994","Not Employed","Single parent ","25","","",""
"4 on Scale 1 to 10","1994","Not Employed","Couple + C. LE 16 ","36","0.0520838290151555","0.0349759170637804","0.0691917409665306"
"4 on Scale 1 to 10","1994","Not Employed","Couple + C. GT 16 ","56","0.0604951435135443","0.0439022827941222","0.0770880042329664"
"4 on Scale 1 to 10","1994","Not Employed","Couple + C. LE and GT 16","13","","",""
"4 on Scale 1 to 10","1994","Employed","1-pers.-HH","33","0.0555000391668032","0.0383294437161435","0.0726706346174628"
"4 on Scale 1 to 10","1994","Employed","(Married) couple without C. ","105","0.0543990067745254","0.0441467703825124","0.0646512431665383"
"4 on Scale 1 to 10","1994","Employed","Single parent ","28","","",""
"4 on Scale 1 to 10","1994","Employed","Couple + C. LE 16 ","98","0.0411026045385304","0.0331199816381125","0.0490852274389482"
"4 on Scale 1 to 10","1994","Employed","Couple + C. GT 16 ","87","0.0569174070405946","0.045775470189259","0.0680593438919302"
"4 on Scale 1 to 10","1994","Employed","Couple + C. LE and GT 16","37","0.0362426064672672","0.0236932381233369","0.0487919748111974"
"5 on Scale 1 to 10","1994","Not Employed","1-pers.-HH","166","0.216170225873667","0.186350656545334","0.245989795201999"
"5 on Scale 1 to 10","1994","Not Employed","(Married) couple without C. ","313","0.214688716095538","0.194019499389287","0.235357932801789"
"5 on Scale 1 to 10","1994","Not Employed","Single parent ","33","0.197029584467945","0.14204188438076","0.25201728455513"
"5 on Scale 1 to 10","1994","Not Employed","Couple + C. LE 16 ","86","0.125560328009081","0.100047903350498","0.151072752667665"
"5 on Scale 1 to 10","1994","Not Employed","Couple + C. GT 16 ","110","0.140916500025264","0.116700070545303","0.165132929505226"
"5 on Scale 1 to 10","1994","Not Employed","Couple + C. LE and GT 16","34","0.0803766823503666","0.0509091180373329","0.1098442466634"
"5 on Scale 1 to 10","1994","Employed","1-pers.-HH","85","0.131927926493421","0.106548371669996","0.157307481316846"
"5 on Scale 1 to 10","1994","Employed","(Married) couple without C. ","252","0.134883514068471","0.1194421416883","0.150324886448642"
"5 on Scale 1 to 10","1994","Employed","Single parent ","54","0.147770236078764","0.111852885838928","0.183687586318599"
"5 on Scale 1 to 10","1994","Employed","Couple + C. LE 16 ","296","0.123819626531705","0.110575711735256","0.137063541328154"
"5 on Scale 1 to 10","1994","Employed","Couple + C. GT 16 ","212","0.131123031372532","0.114890662322499","0.147355400422565"
"5 on Scale 1 to 10","1994","Employed","Couple + C. LE and GT 16","126","0.127624219427313","0.105219131993867","0.150029306860758"
"6 on Scale 1 to 10","1994","Not Employed","1-pers.-HH","83","0.110938396426317","0.0881874525149929","0.133689340337641"
"6 on Scale 1 to 10","1994","Not Employed","(Married) couple without C. ","208","0.133953244280746","0.116807917056951","0.151098571504541"
"6 on Scale 1 to 10","1994","Not Employed","Single parent ","19","","",""
"6 on Scale 1 to 10","1994","Not Employed","Couple + C. LE 16 ","56","0.100606705986658","0.0774461556115657","0.123767256361751"
"6 on Scale 1 to 10","1994","Not Employed","Couple + C. GT 16 ","77","0.0963848965461039","0.075844551689328","0.11692524140288"
"6 on Scale 1 to 10","1994","Not Employed","Couple + C. LE and GT 16","17","","",""
"6 on Scale 1 to 10","1994","Employed","1-pers.-HH","47","0.060391902189791","0.0425270071418001","0.0782567972377818"
"6 on Scale 1 to 10","1994","Employed","(Married) couple without C. ","195","0.103050872782582","0.0893079562325491","0.116793789332616"
"6 on Scale 1 to 10","1994","Employed","Single parent ","36","0.0771374059234495","0.0501330705047216","0.104141741342177"
"6 on Scale 1 to 10","1994","Employed","Couple + C. LE 16 ","258","0.101177098785475","0.0890515040641331","0.113302693506817"
"6 on Scale 1 to 10","1994","Employed","Couple + C. GT 16 ","188","0.114789190123497","0.0994593676672167","0.130119012579778"
"6 on Scale 1 to 10","1994","Employed","Couple + C. LE and GT 16","83","0.0918707438545561","0.0724757009994597","0.111265786709653"
"7 on Scale 1 to 10","1994","Not Employed","1-pers.-HH","90","0.120278997215214","0.0967144049229749","0.143843589507453"
"7 on Scale 1 to 10","1994","Not Employed","(Married) couple without C. ","233","0.157236561595137","0.138912231665018","0.175560891525255"
"7 on Scale 1 to 10","1994","Not Employed","Single parent ","21","","",""
"7 on Scale 1 to 10","1994","Not Employed","Couple + C. LE 16 ","99","0.16008131332316","0.131848800815026","0.188313825831293"
"7 on Scale 1 to 10","1994","Not Employed","Couple + C. GT 16 ","124","0.158342319589525","0.132933894647129","0.183750744531921"
"7 on Scale 1 to 10","1994","Not Employed","Couple + C. LE and GT 16","41","0.11890309218251","0.0838212308388096","0.15398495352621"
"7 on Scale 1 to 10","1994","Employed","1-pers.-HH","115","0.175766717770285","0.147221646333001","0.204311789207569"
"7 on Scale 1 to 10","1994","Employed","(Married) couple without C. ","296","0.171982712748001","0.154924588795302","0.1890408367007"
"7 on Scale 1 to 10","1994","Employed","Single parent ","52","0.156252929700482","0.119503324267372","0.193002535133592"
"7 on Scale 1 to 10","1994","Employed","Couple + C. LE 16 ","425","0.179393848821568","0.163966331926648","0.194821365716488"
"7 on Scale 1 to 10","1994","Employed","Couple + C. GT 16 ","285","0.179155329766856","0.160713303660556","0.197597355873155"
"7 on Scale 1 to 10","1994","Employed","Couple + C. LE and GT 16","142","0.170507531926774","0.145254920207113","0.195760143646434"
"8 on Scale 1 to 10","1994","Not Employed","1-pers.-HH","95","0.121982763757408","0.0982748518011844","0.145690675713632"
"8 on Scale 1 to 10","1994","Not Employed","(Married) couple without C. ","217","0.140719342744676","0.123215116933439","0.158223568555913"
"8 on Scale 1 to 10","1994","Not Employed","Single parent ","29","","",""
"8 on Scale 1 to 10","1994","Not Employed","Couple + C. LE 16 ","158","0.237445814453892","0.204683226342776","0.270208402565008"
"8 on Scale 1 to 10","1994","Not Employed","Couple + C. GT 16 ","151","0.196819216922923","0.169146493556462","0.224491940289385"
"8 on Scale 1 to 10","1994","Not Employed","Couple + C. LE and GT 16","79","0.248899817697541","0.202036240339638","0.295763395055443"
"8 on Scale 1 to 10","1994","Employed","1-pers.-HH","182","0.253771135961197","0.221135290138205","0.286406981784188"
"8 on Scale 1 to 10","1994","Employed","(Married) couple without C. ","470","0.268782311913333","0.248742536356585","0.288822087470081"
"8 on Scale 1 to 10","1994","Employed","Single parent ","83","0.222190292744556","0.180114561036463","0.264266024452649"
"8 on Scale 1 to 10","1994","Employed","Couple + C. LE 16 ","605","0.253434590109769","0.235944511973709","0.270924668245828"
"8 on Scale 1 to 10","1994","Employed","Couple + C. GT 16 ","388","0.230572305932918","0.210316442831531","0.250828169034304"
"8 on Scale 1 to 10","1994","Employed","Couple + C. LE and GT 16","208","0.271964423456952","0.242085796025569","0.301843050888334"
"9 on Scale 1 to 10","1994","Not Employed","1-pers.-HH","32","0.047762723221581","0.0323133921502699","0.063212054292892"
"9 on Scale 1 to 10","1994","Not Employed","(Married) couple without C. ","67","0.0384046088220653","0.0287310483726411","0.0480781692714896"
"9 on Scale 1 to 10","1994","Not Employed","Single parent ","21","","",""
"9 on Scale 1 to 10","1994","Not Employed","Couple + C. LE 16 ","101","0.142900701858342","0.115954761838107","0.169846641878577"
"9 on Scale 1 to 10","1994","Not Employed","Couple + C. GT 16 ","93","0.111255384303516","0.0893696809775","0.133141087629532"
"9 on Scale 1 to 10","1994","Not Employed","Couple + C. LE and GT 16","59","0.185583030180964","0.143445725479379","0.22772033488255"
"9 on Scale 1 to 10","1994","Employed","1-pers.-HH","83","0.123526756909368","0.0988500279935855","0.14820348582515"
"9 on Scale 1 to 10","1994","Employed","(Married) couple without C. ","217","0.0988868097846147","0.0853932038508873","0.112380415718342"
"9 on Scale 1 to 10","1994","Employed","Single parent ","45","0.121999426773806","0.0888742082515404","0.155124645296072"
"9 on Scale 1 to 10","1994","Employed","Couple + C. LE 16 ","334","0.141610446428712","0.127591520835996","0.155629372021428"
"9 on Scale 1 to 10","1994","Employed","Couple + C. GT 16 ","200","0.114343624933094","0.0990397333839025","0.129647516482286"
"9 on Scale 1 to 10","1994","Employed","Couple + C. LE and GT 16","113","0.137358979916479","0.11424515203378","0.160472807799179"
"10 Completely satisfied","1994","Not Employed","1-pers.-HH","34","0.0490301046057986","0.0333875620627547","0.0646726471488425"
"10 Completely satisfied","1994","Not Employed","(Married) couple without C. ","57","0.0346103972870259","0.0254090146478261","0.0438117799262257"
"10 Completely satisfied","1994","Not Employed","Single parent ","19","","",""
"10 Completely satisfied","1994","Not Employed","Couple + C. LE 16 ","59","0.0913133872442949","0.0691347488792314","0.113492025609358"
"10 Completely satisfied","1994","Not Employed","Couple + C. GT 16 ","66","0.0861080429997013","0.0665835041768176","0.105632581822585"
"10 Completely satisfied","1994","Not Employed","Couple + C. LE and GT 16","57","0.191071149905858","0.148459638795153","0.233682661016564"
"10 Completely satisfied","1994","Employed","1-pers.-HH","62","0.0737749850128734","0.0541707203417109","0.093379249684036"
"10 Completely satisfied","1994","Employed","(Married) couple without C. ","167","0.0734591370640566","0.0616661352224527","0.0852521389056604"
"10 Completely satisfied","1994","Employed","Single parent ","43","0.103871853582749","0.0729926239520042","0.134751083213493"
"10 Completely satisfied","1994","Employed","Couple + C. LE 16 ","197","0.0872918033919082","0.0759422811274758","0.0986413256563407"
"10 Completely satisfied","1994","Employed","Couple + C. GT 16 ","159","0.0890058339770703","0.075311834416184","0.102699833537957"
"10 Completely satisfied","1994","Employed","Couple + C. LE and GT 16","87","0.0978757969670953","0.077923214400959","0.117828379533232"
"0 Completely dissatisfied","1995","Not Employed","1-pers.-HH","35","0.057190401862801","0.0404373674032796","0.0739434363223224"
"0 Completely dissatisfied","1995","Not Employed","(Married) couple without C. ","57","0.0377929485402477","0.0282934152604618","0.0472924818200335"
"0 Completely dissatisfied","1995","Not Employed","Single parent ","3","","",""
"0 Completely dissatisfied","1995","Not Employed","Couple + C. LE 16 ","6","","",""
"0 Completely dissatisfied","1995","Not Employed","Couple + C. GT 16 ","23","","",""
"0 Completely dissatisfied","1995","Not Employed","Couple + C. LE and GT 16","4","","",""
"0 Completely dissatisfied","1995","Employed","1-pers.-HH","5","","",""
"0 Completely dissatisfied","1995","Employed","(Married) couple without C. ","14","","",""
"0 Completely dissatisfied","1995","Employed","Single parent ","","","",""
"0 Completely dissatisfied","1995","Employed","Couple + C. LE 16 ","6","","",""
"0 Completely dissatisfied","1995","Employed","Couple + C. GT 16 ","14","","",""
"0 Completely dissatisfied","1995","Employed","Couple + C. LE and GT 16","6","","",""
"1 on Scale 1 to 10","1995","Not Employed","1-pers.-HH","24","","",""
"1 on Scale 1 to 10","1995","Not Employed","(Married) couple without C. ","29","","",""
"1 on Scale 1 to 10","1995","Not Employed","Single parent ","2","","",""
"1 on Scale 1 to 10","1995","Not Employed","Couple + C. LE 16 ","6","","",""
"1 on Scale 1 to 10","1995","Not Employed","Couple + C. GT 16 ","11","","",""
"1 on Scale 1 to 10","1995","Not Employed","Couple + C. LE and GT 16","2","","",""
"1 on Scale 1 to 10","1995","Employed","1-pers.-HH","4","","",""
"1 on Scale 1 to 10","1995","Employed","(Married) couple without C. ","13","","",""
"1 on Scale 1 to 10","1995","Employed","Single parent ","4","","",""
"1 on Scale 1 to 10","1995","Employed","Couple + C. LE 16 ","6","","",""
"1 on Scale 1 to 10","1995","Employed","Couple + C. GT 16 ","10","","",""
"1 on Scale 1 to 10","1995","Employed","Couple + C. LE and GT 16","7","","",""
"2 on Scale 1 to 10","1995","Not Employed","1-pers.-HH","43","0.0672569082292007","0.0491864410644773","0.085327375393924"
"2 on Scale 1 to 10","1995","Not Employed","(Married) couple without C. ","75","0.0516304278328706","0.0406073142993336","0.0626535413664076"
"2 on Scale 1 to 10","1995","Not Employed","Single parent ","9","","",""
"2 on Scale 1 to 10","1995","Not Employed","Couple + C. LE 16 ","15","","",""
"2 on Scale 1 to 10","1995","Not Employed","Couple + C. GT 16 ","41","0.0512498195577687","0.0361939240748789","0.0663057150406585"
"2 on Scale 1 to 10","1995","Not Employed","Couple + C. LE and GT 16","8","","",""
"2 on Scale 1 to 10","1995","Employed","1-pers.-HH","18","","",""
"2 on Scale 1 to 10","1995","Employed","(Married) couple without C. ","45","0.0210393045857167","0.0146938150551822","0.0273847941162512"
"2 on Scale 1 to 10","1995","Employed","Single parent ","5","","",""
"2 on Scale 1 to 10","1995","Employed","Couple + C. LE 16 ","28","","",""
"2 on Scale 1 to 10","1995","Employed","Couple + C. GT 16 ","32","0.0176390766333022","0.011335106481525","0.0239430467850793"
"2 on Scale 1 to 10","1995","Employed","Couple + C. LE and GT 16","14","","",""
"3 on Scale 1 to 10","1995","Not Employed","1-pers.-HH","62","0.078977269401005","0.059518913547591","0.098435625254419"
"3 on Scale 1 to 10","1995","Not Employed","(Married) couple without C. ","145","0.0987746612610177","0.083911811622431","0.113637510899604"
"3 on Scale 1 to 10","1995","Not Employed","Single parent ","16","","",""
"3 on Scale 1 to 10","1995","Not Employed","Couple + C. LE 16 ","30","0.0557715909566124","0.0391247546439169","0.0724184272693078"
"3 on Scale 1 to 10","1995","Not Employed","Couple + C. GT 16 ","64","0.0638242113386004","0.0471342274937378","0.0805141951834629"
"3 on Scale 1 to 10","1995","Not Employed","Couple + C. LE and GT 16","19","","",""
"3 on Scale 1 to 10","1995","Employed","1-pers.-HH","32","0.052629351453643","0.0362394139384004","0.0690192889688856"
"3 on Scale 1 to 10","1995","Employed","(Married) couple without C. ","83","0.0446711356376065","0.035537224960811","0.0538050463144021"
"3 on Scale 1 to 10","1995","Employed","Single parent ","15","","",""
"3 on Scale 1 to 10","1995","Employed","Couple + C. LE 16 ","82","0.0340909232898853","0.0268581067716323","0.0413237398081384"
"3 on Scale 1 to 10","1995","Employed","Couple + C. GT 16 ","72","0.0477266274751422","0.0375171884646054","0.0579360664856789"
"3 on Scale 1 to 10","1995","Employed","Couple + C. LE and GT 16","36","0.0429312047302355","0.0292721380345961","0.056590271425875"
"4 on Scale 1 to 10","1995","Not Employed","1-pers.-HH","45","0.0661108057168075","0.0481839629104424","0.0840376485231727"
"4 on Scale 1 to 10","1995","Not Employed","(Married) couple without C. ","125","0.0719591611524591","0.0590858815269575","0.0848324407779607"
"4 on Scale 1 to 10","1995","Not Employed","Single parent ","11","","",""
