"m11125","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"10 Completely satisfied","2006","Couple + C. LE 16 ","Female","210","0.100348794161518","0.0872035829952573","0.113494005327778"
"10 Completely satisfied","2006","Couple + C. GT 16 ","Male","178","0.101680626666206","0.0881760788424123","0.11518517449"
"10 Completely satisfied","2006","Couple + C. GT 16 ","Female","154","0.0985299757038644","0.0845466585389576","0.112513292868771"
"10 Completely satisfied","2006","Couple + C. LE and GT 16","Male","94","0.156548709011653","0.130697434941949","0.182399983081358"
"10 Completely satisfied","2006","Couple + C. LE and GT 16","Female","74","0.123144208730095","0.0994042331748738","0.146884184285315"
"0 Completely dissatisfied","2007","1-pers.-HH","Male","19","","",""
"0 Completely dissatisfied","2007","1-pers.-HH","Female","36","0.0204509838939215","0.0139786084340498","0.0269233593537931"
"0 Completely dissatisfied","2007","(Married) couple without C. ","Male","59","0.0175175940127923","0.0132720529381903","0.0217631350873943"
"0 Completely dissatisfied","2007","(Married) couple without C. ","Female","58","0.0167875569371065","0.0126490154211456","0.0209260984530674"
"0 Completely dissatisfied","2007","Single parent ","Male","7","","",""
"0 Completely dissatisfied","2007","Single parent ","Female","2","","",""
"0 Completely dissatisfied","2007","Couple + C. LE 16 ","Male","4","","",""
"0 Completely dissatisfied","2007","Couple + C. LE 16 ","Female","3","","",""
"0 Completely dissatisfied","2007","Couple + C. GT 16 ","Male","15","","",""
"0 Completely dissatisfied","2007","Couple + C. GT 16 ","Female","9","","",""
"0 Completely dissatisfied","2007","Couple + C. LE and GT 16","Male","3","","",""
"0 Completely dissatisfied","2007","Couple + C. LE and GT 16","Female","3","","",""
"1 on Scale 1 to 10","2007","1-pers.-HH","Male","26","","",""
"1 on Scale 1 to 10","2007","1-pers.-HH","Female","37","0.0209393622857724","0.0143917940430544","0.0274869305284903"
"1 on Scale 1 to 10","2007","(Married) couple without C. ","Male","50","0.0138813094805197","0.0100950250021513","0.0176675939588881"
"1 on Scale 1 to 10","2007","(Married) couple without C. ","Female","52","0.0176256010079457","0.0133868259592266","0.0218643760566647"
"1 on Scale 1 to 10","2007","Single parent ","Male","1","","",""
"1 on Scale 1 to 10","2007","Single parent ","Female","11","","",""
"1 on Scale 1 to 10","2007","Couple + C. LE 16 ","Male","13","","",""
"1 on Scale 1 to 10","2007","Couple + C. LE 16 ","Female","12","","",""
"1 on Scale 1 to 10","2007","Couple + C. GT 16 ","Male","16","","",""
"1 on Scale 1 to 10","2007","Couple + C. GT 16 ","Female","14","","",""
"1 on Scale 1 to 10","2007","Couple + C. LE and GT 16","Male","3","","",""
"1 on Scale 1 to 10","2007","Couple + C. LE and GT 16","Female","3","","",""
"2 on Scale 1 to 10","2007","1-pers.-HH","Male","42","0.0315531202661676","0.0221584546034668","0.0409477859288684"
"2 on Scale 1 to 10","2007","1-pers.-HH","Female","84","0.0521298231471566","0.0419647368908153","0.0622949094034978"
"2 on Scale 1 to 10","2007","(Married) couple without C. ","Male","128","0.0328770213821065","0.0271064275044419","0.038647615259771"
"2 on Scale 1 to 10","2007","(Married) couple without C. ","Female","145","0.0450161414086497","0.0383371323491802","0.0516951504681193"
"2 on Scale 1 to 10","2007","Single parent ","Male","8","","",""
"2 on Scale 1 to 10","2007","Single parent ","Female","26","","",""
"2 on Scale 1 to 10","2007","Couple + C. LE 16 ","Male","30","0.0272540228204927","0.0196210730194152","0.0348869726215701"
"2 on Scale 1 to 10","2007","Couple + C. LE 16 ","Female","25","","",""
"2 on Scale 1 to 10","2007","Couple + C. GT 16 ","Male","41","0.0230121806733532","0.0162089415902252","0.0298154197564811"
"2 on Scale 1 to 10","2007","Couple + C. GT 16 ","Female","42","0.0252291884816163","0.0177078912076465","0.032750485755586"
"2 on Scale 1 to 10","2007","Couple + C. LE and GT 16","Male","16","","",""
"2 on Scale 1 to 10","2007","Couple + C. LE and GT 16","Female","12","","",""
"3 on Scale 1 to 10","2007","1-pers.-HH","Male","79","0.0596777662866598","0.0469466377559411","0.0724088948173786"
"3 on Scale 1 to 10","2007","1-pers.-HH","Female","127","0.0670594206766401","0.0556214124832596","0.0784974288700206"
"3 on Scale 1 to 10","2007","(Married) couple without C. ","Male","256","0.0730308137703837","0.0646106769904846","0.0814509505502828"
"3 on Scale 1 to 10","2007","(Married) couple without C. ","Female","229","0.0712334561273143","0.0629478330420744","0.0795190792125543"
"3 on Scale 1 to 10","2007","Single parent ","Male","13","","",""
"3 on Scale 1 to 10","2007","Single parent ","Female","45","0.0583222779234308","0.041907477866244","0.0747370779806176"
"3 on Scale 1 to 10","2007","Couple + C. LE 16 ","Male","60","0.0400320442691112","0.0308421687407898","0.0492219197974327"
"3 on Scale 1 to 10","2007","Couple + C. LE 16 ","Female","60","0.032751812925844","0.0246214893305336","0.0408821365211544"
"3 on Scale 1 to 10","2007","Couple + C. GT 16 ","Male","91","0.0412795098299677","0.0322532975765067","0.0503057220834288"
"3 on Scale 1 to 10","2007","Couple + C. GT 16 ","Female","73","0.0421439833338378","0.0325077399168041","0.0517802267508716"
"3 on Scale 1 to 10","2007","Couple + C. LE and GT 16","Male","23","","",""
"3 on Scale 1 to 10","2007","Couple + C. LE and GT 16","Female","21","","",""
"4 on Scale 1 to 10","2007","1-pers.-HH","Male","78","0.0561532740612358","0.0437806861306485","0.0685258619918231"
"4 on Scale 1 to 10","2007","1-pers.-HH","Female","151","0.0851559007441409","0.0723922641045307","0.097919537383751"
"4 on Scale 1 to 10","2007","(Married) couple without C. ","Male","247","0.0710646609129155","0.0627498378111136","0.0793794840147174"
"4 on Scale 1 to 10","2007","(Married) couple without C. ","Female","268","0.083424845334185","0.074517226409495","0.092332464258875"
"4 on Scale 1 to 10","2007","Single parent ","Male","15","","",""
"4 on Scale 1 to 10","2007","Single parent ","Female","43","0.0496163695797261","0.0344063709269367","0.0648263682325155"
"4 on Scale 1 to 10","2007","Couple + C. LE 16 ","Male","57","0.028905939178718","0.021051746192878","0.036760132164558"
"4 on Scale 1 to 10","2007","Couple + C. LE 16 ","Female","71","0.0377070980456945","0.0290057529515672","0.0464084431398217"
"4 on Scale 1 to 10","2007","Couple + C. GT 16 ","Male","116","0.0659548490178258","0.0546932626560701","0.0772164353795815"
"4 on Scale 1 to 10","2007","Couple + C. GT 16 ","Female","100","0.0743528873227029","0.0617705449082565","0.0869352297371494"
"4 on Scale 1 to 10","2007","Couple + C. LE and GT 16","Male","31","0.0506823027774492","0.0341226166529177","0.0672419889019808"
"4 on Scale 1 to 10","2007","Couple + C. LE and GT 16","Female","23","","",""
"5 on Scale 1 to 10","2007","1-pers.-HH","Male","184","0.142817981403748","0.124013981433982","0.161621981373514"
"5 on Scale 1 to 10","2007","1-pers.-HH","Female","337","0.194282509282729","0.176189876832337","0.212375141733121"
"5 on Scale 1 to 10","2007","(Married) couple without C. ","Male","592","0.171709282238344","0.159504733918625","0.183913830558062"
"5 on Scale 1 to 10","2007","(Married) couple without C. ","Female","589","0.153832200145675","0.14221017644216","0.16545422384919"
"5 on Scale 1 to 10","2007","Single parent ","Male","31","0.0946200078475131","0.0623490774979169","0.126890938197109"
"5 on Scale 1 to 10","2007","Single parent ","Female","104","0.122699392439544","0.0997187253592291","0.145680059519859"
"5 on Scale 1 to 10","2007","Couple + C. LE 16 ","Male","143","0.102217171205411","0.0880159741666073","0.116418368244214"
"5 on Scale 1 to 10","2007","Couple + C. LE 16 ","Female","184","0.11243980646853","0.0980093473241703","0.126870265612889"
"5 on Scale 1 to 10","2007","Couple + C. GT 16 ","Male","210","0.111615214021688","0.0973277705306106","0.125902657512765"
"5 on Scale 1 to 10","2007","Couple + C. GT 16 ","Female","186","0.121471320444747","0.105803640060855","0.137139000828639"
"5 on Scale 1 to 10","2007","Couple + C. LE and GT 16","Male","70","0.113753652417919","0.0897830997713337","0.137724205064504"
"5 on Scale 1 to 10","2007","Couple + C. LE and GT 16","Female","65","0.108374031280241","0.0848187116982156","0.131929350862267"
"6 on Scale 1 to 10","2007","1-pers.-HH","Male","135","0.103794991218739","0.0874036627913833","0.120186319646095"
"6 on Scale 1 to 10","2007","1-pers.-HH","Female","196","0.105172427886028","0.0911438340515371","0.119201021720519"
"6 on Scale 1 to 10","2007","(Married) couple without C. ","Male","462","0.1283350412822","0.117511214122721","0.139158868441678"
"6 on Scale 1 to 10","2007","(Married) couple without C. ","Female","468","0.123441387565236","0.112845172561458","0.134037602569014"
"6 on Scale 1 to 10","2007","Single parent ","Male","22","","",""
"6 on Scale 1 to 10","2007","Single parent ","Female","66","0.101915129335749","0.0807244329010234","0.123105825770475"
"6 on Scale 1 to 10","2007","Couple + C. LE 16 ","Male","166","0.083232339320106","0.070282837235193","0.0961818414050189"
"6 on Scale 1 to 10","2007","Couple + C. LE 16 ","Female","160","0.0815073234420114","0.0690088387777622","0.0940058081062605"
"6 on Scale 1 to 10","2007","Couple + C. GT 16 ","Male","184","0.100397273036342","0.0867615361881297","0.114033009884555"
"6 on Scale 1 to 10","2007","Couple + C. GT 16 ","Female","178","0.116571035014671","0.101179887562224","0.131962182467119"
"6 on Scale 1 to 10","2007","Couple + C. LE and GT 16","Male","68","0.0826415881595596","0.0618548189659768","0.103428357353142"
"6 on Scale 1 to 10","2007","Couple + C. LE and GT 16","Female","70","0.10255438975584","0.0795655936562024","0.125543185855478"
"7 on Scale 1 to 10","2007","1-pers.-HH","Male","236","0.1690206247226","0.148879336501592","0.189161912943609"
"7 on Scale 1 to 10","2007","1-pers.-HH","Female","265","0.130874346480847","0.115451587902548","0.146297105059146"
"7 on Scale 1 to 10","2007","(Married) couple without C. ","Male","627","0.155125852542153","0.143410063884789","0.166841641199516"
"7 on Scale 1 to 10","2007","(Married) couple without C. ","Female","642","0.163281484485415","0.151374876814639","0.175188092156191"
"7 on Scale 1 to 10","2007","Single parent ","Male","48","0.150290799499025","0.11088992079013","0.18969167820792"
"7 on Scale 1 to 10","2007","Single parent ","Female","136","0.179971147024979","0.153063035500633","0.206879258549325"
"7 on Scale 1 to 10","2007","Couple + C. LE 16 ","Male","379","0.22794960922482","0.208283446586114","0.247615771863526"
"7 on Scale 1 to 10","2007","Couple + C. LE 16 ","Female","339","0.1773968171041","0.159947063408701","0.194846570799499"
"7 on Scale 1 to 10","2007","Couple + C. GT 16 ","Male","339","0.168966678247814","0.151964599497249","0.185968756998379"
"7 on Scale 1 to 10","2007","Couple + C. GT 16 ","Female","309","0.176177239241295","0.15790542594928","0.194449052533309"
"7 on Scale 1 to 10","2007","Couple + C. LE and GT 16","Male","128","0.190262259861335","0.160629871369465","0.219894648353205"
"7 on Scale 1 to 10","2007","Couple + C. LE and GT 16","Female","120","0.177384103048978","0.148437944987949","0.206330261110007"
"8 on Scale 1 to 10","2007","1-pers.-HH","Male","293","0.231002670436366","0.208351367590375","0.253653973282358"
"8 on Scale 1 to 10","2007","1-pers.-HH","Female","367","0.192204437328204","0.174185633821713","0.210223240834695"
"8 on Scale 1 to 10","2007","(Married) couple without C. ","Male","801","0.213468858338048","0.200208396423259","0.226729320252838"
"8 on Scale 1 to 10","2007","(Married) couple without C. ","Female","783","0.20682545623136","0.193778287976278","0.219872624486442"
"8 on Scale 1 to 10","2007","Single parent ","Male","90","0.297242937250918","0.246850782236433","0.347635092265403"
"8 on Scale 1 to 10","2007","Single parent ","Female","187","0.232639932414908","0.203045573321622","0.262234291508193"
"8 on Scale 1 to 10","2007","Couple + C. LE 16 ","Male","532","0.267762363202941","0.247004714064399","0.288520012341482"
"8 on Scale 1 to 10","2007","Couple + C. LE 16 ","Female","533","0.285818824975629","0.265180672782997","0.306456977168262"
"8 on Scale 1 to 10","2007","Couple + C. GT 16 ","Male","454","0.247116097915354","0.227545378263197","0.266686817567512"
"8 on Scale 1 to 10","2007","Couple + C. GT 16 ","Female","416","0.226895977854209","0.206808647570884","0.246983308137534"
"8 on Scale 1 to 10","2007","Couple + C. LE and GT 16","Male","185","0.262523236851128","0.229305029753089","0.295741443949167"
"8 on Scale 1 to 10","2007","Couple + C. LE and GT 16","Female","181","0.25566723527286","0.222610790903949","0.288723679641771"
"9 on Scale 1 to 10","2007","1-pers.-HH","Male","159","0.108636402166543","0.0919125082271583","0.125360296105928"
"9 on Scale 1 to 10","2007","1-pers.-HH","Female","152","0.0781300197968137","0.0658573989718349","0.0904026406217925"
"9 on Scale 1 to 10","2007","(Married) couple without C. ","Male","312","0.0858498421757349","0.0767839208199789","0.0949157635314909"
"9 on Scale 1 to 10","2007","(Married) couple without C. ","Female","320","0.0818896966356187","0.0730570278433637","0.0907223654278738"
"9 on Scale 1 to 10","2007","Single parent ","Male","48","0.145898059641066","0.1069770442357","0.184819075046432"
"9 on Scale 1 to 10","2007","Single parent ","Female","100","0.121232934055088","0.0983709243847814","0.144094943725394"
"9 on Scale 1 to 10","2007","Couple + C. LE 16 ","Male","237","0.126017597269328","0.110459935751421","0.141575258787236"
"9 on Scale 1 to 10","2007","Couple + C. LE 16 ","Female","297","0.152468549865929","0.136047941504687","0.16888915822717"
"9 on Scale 1 to 10","2007","Couple + C. GT 16 ","Male","237","0.1209439428708","0.106149704289491","0.13573818145211"
"9 on Scale 1 to 10","2007","Couple + C. GT 16 ","Female","232","0.13550893462458","0.119093436136593","0.151924433112567"
"9 on Scale 1 to 10","2007","Couple + C. LE and GT 16","Male","96","0.138367604703684","0.112300285881823","0.164434923525544"
"9 on Scale 1 to 10","2007","Couple + C. LE and GT 16","Female","115","0.151438195130199","0.124274147430185","0.178602242830212"
"10 Completely satisfied","2007","1-pers.-HH","Male","79","0.057767630624425","0.0452291891251965","0.0703060721236535"
"10 Completely satisfied","2007","1-pers.-HH","Female","85","0.053600768477747","0.0433012668523056","0.0639002701031884"
"10 Completely satisfied","2007","(Married) couple without C. ","Male","134","0.0371397238648033","0.0310199637666685","0.0432594839629381"
"10 Completely satisfied","2007","(Married) couple without C. ","Female","148","0.0366421741214941","0.0305899595651606","0.0426943886778276"
"10 Completely satisfied","2007","Single parent ","Male","33","0.100814617522276","0.0676182226251235","0.134011012419428"
"10 Completely satisfied","2007","Single parent ","Female","63","0.0813799153440421","0.0622288122069297","0.100531018481155"
"10 Completely satisfied","2007","Couple + C. LE 16 ","Male","127","0.0844785727694887","0.0714413550732043","0.0975157904657731"
"10 Completely satisfied","2007","Couple + C. LE 16 ","Female","157","0.0995779927598823","0.0858998878259467","0.113256097693818"
"10 Completely satisfied","2007","Couple + C. GT 16 ","Male","163","0.103843202438364","0.090002016289587","0.117684388587141"
"10 Completely satisfied","2007","Couple + C. GT 16 ","Female","111","0.0669811470956817","0.0549913631969911","0.0789709309943723"
"10 Completely satisfied","2007","Couple + C. LE and GT 16","Male","51","0.0964621730480387","0.074174238024884","0.118750108071193"
"10 Completely satisfied","2007","Couple + C. LE and GT 16","Female","56","0.0890145194106667","0.067436022718078","0.110593016103255"
"0 Completely dissatisfied","2008","1-pers.-HH","Male","18","","",""
