"m11125","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"1 on Scale 1 to 10","1994","inadequately","Male","6","","",""
"1 on Scale 1 to 10","1994","inadequately","Female","4","","",""
"1 on Scale 1 to 10","1994","general elemantary","Male","7","","",""
"1 on Scale 1 to 10","1994","general elemantary","Female","30","0.0215995242085046","0.014587313230478","0.0286117351865311"
"1 on Scale 1 to 10","1994","middle vocational","Male","36","0.0178714040971927","0.0133709668641787","0.0223718413302067"
"1 on Scale 1 to 10","1994","middle vocational","Female","33","0.0147348999952572","0.0105943674227984","0.0188754325677161"
"1 on Scale 1 to 10","1994","vocational + Abi","Male","2","","",""
"1 on Scale 1 to 10","1994","vocational + Abi","Female","1","","",""
"1 on Scale 1 to 10","1994","higher vocational","Male","7","","",""
"1 on Scale 1 to 10","1994","higher vocational","Female","2","","",""
"1 on Scale 1 to 10","1994","higher education","Male","10","","",""
"1 on Scale 1 to 10","1994","higher education","Female","7","","",""
"2 on Scale 1 to 10","1994","in school","Male","","","",""
"2 on Scale 1 to 10","1994","in school","Female","","","",""
"2 on Scale 1 to 10","1994","inadequately","Male","9","","",""
"2 on Scale 1 to 10","1994","inadequately","Female","16","","",""
"2 on Scale 1 to 10","1994","general elemantary","Male","32","0.0554587180104983","0.0401443234485066","0.07077311257249"
"2 on Scale 1 to 10","1994","general elemantary","Female","71","0.051043598311464","0.040427417040028","0.0616597795829001"
"2 on Scale 1 to 10","1994","middle vocational","Male","70","0.0249244142179112","0.0196287210420818","0.0302201073937405"
"2 on Scale 1 to 10","1994","middle vocational","Female","87","0.0334366850511414","0.0272588996146405","0.0396144704876424"
"2 on Scale 1 to 10","1994","vocational + Abi","Male","11","","",""
"2 on Scale 1 to 10","1994","vocational + Abi","Female","1","","",""
"2 on Scale 1 to 10","1994","higher vocational","Male","16","","",""
"2 on Scale 1 to 10","1994","higher vocational","Female","11","","",""
"2 on Scale 1 to 10","1994","higher education","Male","19","","",""
"2 on Scale 1 to 10","1994","higher education","Female","16","","",""
"3 on Scale 1 to 10","1994","in school","Male","1","","",""
"3 on Scale 1 to 10","1994","in school","Female","2","","",""
"3 on Scale 1 to 10","1994","inadequately","Male","15","","",""
"3 on Scale 1 to 10","1994","inadequately","Female","38","0.094535435553627","0.062873007694576","0.126197863412678"
"3 on Scale 1 to 10","1994","general elemantary","Male","43","0.061475976281826","0.04540360851979","0.077548344043862"
"3 on Scale 1 to 10","1994","general elemantary","Female","102","0.074694781590051","0.0620135278936288","0.0873760352864733"
"3 on Scale 1 to 10","1994","middle vocational","Male","150","0.0462545266030927","0.0391196813439017","0.0533893718622837"
"3 on Scale 1 to 10","1994","middle vocational","Female","191","0.0680960540117923","0.0594393492134143","0.0767527588101702"
"3 on Scale 1 to 10","1994","vocational + Abi","Male","6","","",""
"3 on Scale 1 to 10","1994","vocational + Abi","Female","5","","",""
"3 on Scale 1 to 10","1994","higher vocational","Male","36","0.089212294089198","0.0636048903864422","0.114819697791954"
"3 on Scale 1 to 10","1994","higher vocational","Female","24","","",""
"3 on Scale 1 to 10","1994","higher education","Male","44","0.0598323750659153","0.044456290443463","0.0752084596883676"
"3 on Scale 1 to 10","1994","higher education","Female","41","0.0539454177615374","0.0376796576068821","0.0702111779161926"
"4 on Scale 1 to 10","1994","in school","Male","1","","",""
"4 on Scale 1 to 10","1994","in school","Female","5","","",""
"4 on Scale 1 to 10","1994","inadequately","Male","17","","",""
"4 on Scale 1 to 10","1994","inadequately","Female","22","","",""
"4 on Scale 1 to 10","1994","general elemantary","Male","54","0.0671117036989861","0.0503692771859836","0.0838541302119886"
"4 on Scale 1 to 10","1994","general elemantary","Female","104","0.0635989148669051","0.0518274540484984","0.0753703756853118"
"4 on Scale 1 to 10","1994","middle vocational","Male","173","0.0544827734185006","0.046772753148608","0.0621927936883932"
"4 on Scale 1 to 10","1994","middle vocational","Female","218","0.0646844046656278","0.0562319093263631","0.0731369000048925"
"4 on Scale 1 to 10","1994","vocational + Abi","Male","13","","",""
"4 on Scale 1 to 10","1994","vocational + Abi","Female","6","","",""
"4 on Scale 1 to 10","1994","higher vocational","Male","31","0.0637745222230009","0.041823312993513","0.0857257314524889"
"4 on Scale 1 to 10","1994","higher vocational","Female","13","","",""
"4 on Scale 1 to 10","1994","higher education","Male","37","0.0440971788459709","0.0307868965083181","0.0574074611836237"
"4 on Scale 1 to 10","1994","higher education","Female","49","0.0758672919204884","0.0568024394488241","0.0949321443921526"
"5 on Scale 1 to 10","1994","in school","Male","3","","",""
"5 on Scale 1 to 10","1994","in school","Female","4","","",""
"5 on Scale 1 to 10","1994","inadequately","Male","35","0.103288927882452","0.0635231041728573","0.143054751592046"
"5 on Scale 1 to 10","1994","inadequately","Female","53","0.150340038274912","0.111661409052851","0.189018667496974"
"5 on Scale 1 to 10","1994","general elemantary","Male","114","0.136778541050387","0.113786657847906","0.159770424252868"
"5 on Scale 1 to 10","1994","general elemantary","Female","337","0.211553101155704","0.191852908329674","0.231253293981734"
"5 on Scale 1 to 10","1994","middle vocational","Male","477","0.149456251452408","0.137344789628528","0.161567713276289"
"5 on Scale 1 to 10","1994","middle vocational","Female","515","0.172355144976344","0.159376175973156","0.185334113979532"
"5 on Scale 1 to 10","1994","vocational + Abi","Male","18","","",""
"5 on Scale 1 to 10","1994","vocational + Abi","Female","25","","",""
"5 on Scale 1 to 10","1994","higher vocational","Male","63","0.143819051131037","0.112295465934194","0.175342636327881"
"5 on Scale 1 to 10","1994","higher vocational","Female","37","0.132976274835398","0.093275635270351","0.172676914400445"
"5 on Scale 1 to 10","1994","higher education","Male","102","0.106038987521623","0.0860786873232411","0.125999287720005"
"5 on Scale 1 to 10","1994","higher education","Female","100","0.138605082371039","0.113726265852884","0.163483898889194"
"6 on Scale 1 to 10","1994","in school","Male","5","","",""
"6 on Scale 1 to 10","1994","in school","Female","9","","",""
"6 on Scale 1 to 10","1994","inadequately","Male","14","","",""
"6 on Scale 1 to 10","1994","inadequately","Female","39","0.105093057038018","0.0719045955327233","0.138281518543313"
"6 on Scale 1 to 10","1994","general elemantary","Male","84","0.11087927157464","0.0898700482873751","0.131888494861904"
"6 on Scale 1 to 10","1994","general elemantary","Female","185","0.113954559893186","0.0986271629086162","0.129281956877755"
"6 on Scale 1 to 10","1994","middle vocational","Male","355","0.103385082824235","0.0930426403622566","0.113727525286214"
"6 on Scale 1 to 10","1994","middle vocational","Female","348","0.102908921588038","0.0924677113208788","0.113350131855198"
"6 on Scale 1 to 10","1994","vocational + Abi","Male","20","","",""
"6 on Scale 1 to 10","1994","vocational + Abi","Female","12","","",""
"6 on Scale 1 to 10","1994","higher vocational","Male","61","0.121209197974738","0.0918897928277434","0.150528603121732"
"6 on Scale 1 to 10","1994","higher vocational","Female","21","","",""
"6 on Scale 1 to 10","1994","higher education","Male","106","0.106949401309433","0.0869138081199547","0.12698499449891"
"6 on Scale 1 to 10","1994","higher education","Female","76","0.094094925998817","0.0730734388971466","0.115116413100487"
"7 on Scale 1 to 10","1994","in school","Male","15","","",""
"7 on Scale 1 to 10","1994","in school","Female","21","","",""
"7 on Scale 1 to 10","1994","inadequately","Male","29","","",""
"7 on Scale 1 to 10","1994","inadequately","Female","44","0.118955176405564","0.0839201988337267","0.153990153977401"
"7 on Scale 1 to 10","1994","general elemantary","Male","91","0.104664446552364","0.0841812867602933","0.125147606344434"
"7 on Scale 1 to 10","1994","general elemantary","Female","233","0.14274077747072","0.125867297265287","0.159614257676154"
"7 on Scale 1 to 10","1994","middle vocational","Male","569","0.181338976786591","0.168250508324811","0.194427445248371"
"7 on Scale 1 to 10","1994","middle vocational","Female","529","0.156108194675059","0.143635442454897","0.168580946895222"
"7 on Scale 1 to 10","1994","vocational + Abi","Male","28","","",""
"7 on Scale 1 to 10","1994","vocational + Abi","Female","38","0.270931917181216","0.20527116020197","0.336592674160462"
"7 on Scale 1 to 10","1994","higher vocational","Male","92","0.176297786938917","0.142064140470134","0.2105314334077"
"7 on Scale 1 to 10","1994","higher vocational","Female","49","0.212390697996784","0.164569759443239","0.260211636550329"
"7 on Scale 1 to 10","1994","higher education","Male","176","0.176528237144151","0.151810629105123","0.20124584518318"
"7 on Scale 1 to 10","1994","higher education","Female","117","0.160319455557558","0.133902111831121","0.186736799283995"
"8 on Scale 1 to 10","1994","in school","Male","22","","",""
"8 on Scale 1 to 10","1994","in school","Female","24","","",""
"8 on Scale 1 to 10","1994","inadequately","Male","37","0.144281870104779","0.0983696725942046","0.190194067615353"
"8 on Scale 1 to 10","1994","inadequately","Female","59","0.19728207661954","0.154215885378207","0.240348267860872"
"8 on Scale 1 to 10","1994","general elemantary","Male","195","0.198901888646309","0.172192327369552","0.225611449923066"
"8 on Scale 1 to 10","1994","general elemantary","Female","277","0.147002613295088","0.12992170612649","0.164083520463686"
"8 on Scale 1 to 10","1994","middle vocational","Male","765","0.225851347867205","0.211647215271057","0.240055480463354"
"8 on Scale 1 to 10","1994","middle vocational","Female","697","0.208040579213925","0.194091949316766","0.221989209111084"
"8 on Scale 1 to 10","1994","vocational + Abi","Male","65","0.327004085786228","0.264443037280619","0.389565134291837"
"8 on Scale 1 to 10","1994","vocational + Abi","Female","45","0.20513192023969","0.145475675972618","0.264788164506763"
"8 on Scale 1 to 10","1994","higher vocational","Male","96","0.210730985963028","0.174093864796688","0.247368107129369"
"8 on Scale 1 to 10","1994","higher vocational","Female","68","0.21594158082405","0.167831367727396","0.264051793920704"
"8 on Scale 1 to 10","1994","higher education","Male","259","0.298665938617664","0.268995066818076","0.328336810417253"
"8 on Scale 1 to 10","1994","higher education","Female","183","0.23948048204045","0.20875284027731","0.27020812380359"
"9 on Scale 1 to 10","1994","in school","Male","34","0.3069805131052","0.21917469664366","0.39478632956674"
"9 on Scale 1 to 10","1994","in school","Female","30","0.203060998967427","0.134435277200063","0.271686720734791"
"9 on Scale 1 to 10","1994","inadequately","Male","23","","",""
"9 on Scale 1 to 10","1994","inadequately","Female","30","0.0999909346718956","0.0675259707107692","0.132455898633022"
"9 on Scale 1 to 10","1994","general elemantary","Male","108","0.113858176611264","0.092604298941298","0.13511205428123"
"9 on Scale 1 to 10","1994","general elemantary","Female","143","0.0737125726282278","0.0611082873725499","0.0863168578839057"
"9 on Scale 1 to 10","1994","middle vocational","Male","384","0.102673346047976","0.0923624754780108","0.112984216617941"
"9 on Scale 1 to 10","1994","middle vocational","Female","335","0.089654186200376","0.0798368300716321","0.09947154232912"
"9 on Scale 1 to 10","1994","vocational + Abi","Male","33","0.119299927971641","0.0760729054741842","0.162526950469098"
"9 on Scale 1 to 10","1994","vocational + Abi","Female","24","","",""
"9 on Scale 1 to 10","1994","higher vocational","Male","42","0.0784081298294973","0.0542593895994111","0.102556870059584"
"9 on Scale 1 to 10","1994","higher vocational","Female","36","0.0936979887803464","0.0596260742690736","0.127769903291619"
"9 on Scale 1 to 10","1994","higher education","Male","111","0.124607171531449","0.103195626609521","0.146018716453378"
"9 on Scale 1 to 10","1994","higher education","Female","92","0.116624727577","0.0935143560520468","0.139735099101954"
"10 Completely satisfied","1994","in school","Male","25","","",""
"10 Completely satisfied","1994","in school","Female","36","0.292816075299682","0.215186935630511","0.370445214968852"
"10 Completely satisfied","1994","inadequately","Male","28","","",""
"10 Completely satisfied","1994","inadequately","Female","17","","",""
"10 Completely satisfied","1994","general elemantary","Male","120","0.122867355123205","0.100901134598168","0.144833575648242"
"10 Completely satisfied","1994","general elemantary","Female","120","0.0601881189253101","0.0487158213059059","0.0716604165447142"
"10 Completely satisfied","1994","middle vocational","Male","290","0.0733367620724941","0.0644812633196561","0.082192260825332"
"10 Completely satisfied","1994","middle vocational","Female","247","0.071329960123277","0.0624854706896794","0.0801744495568745"
"10 Completely satisfied","1994","vocational + Abi","Male","16","","",""
"10 Completely satisfied","1994","vocational + Abi","Female","18","","",""
"10 Completely satisfied","1994","higher vocational","Male","28","","",""
"10 Completely satisfied","1994","higher vocational","Female","16","","",""
