"m11125","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1995","16-34 y.","Male","58","0.0255712139380499","0.0193066201384053","0.0318358077376946","3"
"3 on Scale 1 to 10","1995","35-65 y.","Female","236","0.0697802353662492","0.0612712942933662","0.0782891764391323","3"
"3 on Scale 1 to 10","1995","35-65 y.","Male","204","0.06352975856091","0.0553117137154693","0.0717478034063506","3"
"3 on Scale 1 to 10","1995","66 and older","Female","99","0.0962976835677032","0.0776367617900178","0.114958605345389","3"
"3 on Scale 1 to 10","1995","66 and older","Male","51","0.0842333697602839","0.0617845288315452","0.106682210689023","3"
"4 on Scale 1 to 10","1995","16-34 y.","Male","79","0.0343809929641012","0.0271498940635834","0.0416120918646191","4"
"4 on Scale 1 to 10","1995","16-34 y.","Female","77","0.0325151847392739","0.025562648226395","0.0394677212521527","4"
"4 on Scale 1 to 10","1995","35-65 y.","Female","253","0.073827428500489","0.0650942698845534","0.0825605871164245","4"
"4 on Scale 1 to 10","1995","35-65 y.","Male","226","0.0669535899163548","0.0585324386027727","0.0753747412299369","4"
"4 on Scale 1 to 10","1995","66 and older","Female","65","0.0741134877936065","0.0575428212046726","0.0906841543825405","4"
"4 on Scale 1 to 10","1995","66 and older","Male","48","0.0672541012376977","0.0470099073214621","0.0874982951539334","4"
"5 on Scale 1 to 10","1995","16-34 y.","Female","237","0.0889826309958111","0.0778218641257118","0.10014339786591","5"
"5 on Scale 1 to 10","1995","16-34 y.","Male","187","0.0705161658413454","0.0603558441988869","0.0806764874838039","5"
"5 on Scale 1 to 10","1995","35-65 y.","Female","618","0.17659570504732","0.163860288565559","0.189331121529081","5"
"5 on Scale 1 to 10","1995","35-65 y.","Male","535","0.154989320664659","0.142796199203805","0.167182442125513","5"
"5 on Scale 1 to 10","1995","66 and older","Female","227","0.240100972189266","0.213080845670757","0.267121098707774","5"
"5 on Scale 1 to 10","1995","66 and older","Male","124","0.232427708980691","0.198287747799741","0.266567670161642","5"
"6 on Scale 1 to 10","1995","16-34 y.","Female","195","0.0742849594254888","0.0640055730132717","0.0845643458377058","6"
"6 on Scale 1 to 10","1995","16-34 y.","Male","187","0.0716819405737385","0.0614444039712512","0.0819194771762258","6"
"6 on Scale 1 to 10","1995","35-65 y.","Male","408","0.120612231675112","0.109639397886665","0.131585065463558","6"
"6 on Scale 1 to 10","1995","35-65 y.","Female","403","0.119560521724624","0.108724741840897","0.13039630160835","6"
"6 on Scale 1 to 10","1995","66 and older","Female","114","0.103782718689114","0.0844905232399485","0.123074914138279","6"
"6 on Scale 1 to 10","1995","66 and older","Male","59","0.112617318597476","0.0870657542843992","0.138168882910552","6"
"7 on Scale 1 to 10","1995","35-65 y.","Female","584","0.174114189381184","0.161449527353817","0.186778851408551","7"
"7 on Scale 1 to 10","1995","16-34 y.","Female","409","0.183025475124394","0.16786760731222","0.198183342936568","7"
"7 on Scale 1 to 10","1995","16-34 y.","Male","354","0.153378844380994","0.139077743184401","0.167679945577587","7"
"7 on Scale 1 to 10","1995","35-65 y.","Male","622","0.183305123862944","0.170268950369807","0.196341297356081","7"
"7 on Scale 1 to 10","1995","66 and older","Female","113","0.112678613172557","0.0926766006093648","0.13268062573575","7"
"7 on Scale 1 to 10","1995","66 and older","Male","79","0.138682796511752","0.110747564409455","0.166618028614048","7"
"8 on Scale 1 to 10","1995","16-34 y.","Female","700","0.271635304445611","0.254199353541729","0.289071255349493","8"
"8 on Scale 1 to 10","1995","16-34 y.","Male","696","0.294824453833943","0.276728871487971","0.312920036179916","8"
"8 on Scale 1 to 10","1995","35-65 y.","Female","700","0.198845351268587","0.18551528159877","0.212175420938405","8"
"8 on Scale 1 to 10","1995","35-65 y.","Male","758","0.224698377358816","0.210635693019581","0.23876106169805","8"
"8 on Scale 1 to 10","1995","66 and older","Female","126","0.13314700152049","0.111656284894073","0.154637718146908","8"
"8 on Scale 1 to 10","1995","66 and older","Male","105","0.162039352557303","0.132255457744096","0.191823247370509","8"
"9 on Scale 1 to 10","1995","16-34 y.","Male","462","0.191941648731402","0.176312037957281","0.207571259505524","9"
"9 on Scale 1 to 10","1995","16-34 y.","Female","459","0.183730883737016","0.168550391597859","0.198911375876172","9"
"9 on Scale 1 to 10","1995","35-65 y.","Female","265","0.0764131829788324","0.0675408153718451","0.0852855505858197","9"
"9 on Scale 1 to 10","1995","35-65 y.","Male","293","0.0888657779967753","0.0792785872760857","0.0984529687174649","9"
"9 on Scale 1 to 10","1995","66 and older","Female","33","0.0316412729358684","0.0205684696782703","0.0427140761934665","9"
"9 on Scale 1 to 10","1995","66 and older","Male","20","","","","9"
"0 Completely dissatisfied","1996","16-34 y.","Female","12","","","","0"
"0 Completely dissatisfied","1996","16-34 y.","Male","8","","","","0"
"0 Completely dissatisfied","1996","66 and older","Female","52","0.049348750461541","0.035711246352163","0.0629862545709189","0"
"0 Completely dissatisfied","1996","35-65 y.","Female","47","0.0121213243103676","0.00845013493462004","0.0157925136861152","0"
"0 Completely dissatisfied","1996","35-65 y.","Male","53","0.0216117283327502","0.0166861669552599","0.0265372897102404","0"
"0 Completely dissatisfied","1996","66 and older","Male","20","","","","0"
"1 on Scale 1 to 10","1996","16-34 y.","Female","7","","","","1"
"1 on Scale 1 to 10","1996","16-34 y.","Male","3","","","","1"
"1 on Scale 1 to 10","1996","35-65 y.","Female","39","0.0115060714750371","0.00792815264555105","0.0150839903045231","1"
"1 on Scale 1 to 10","1996","35-65 y.","Male","44","0.0140115364409144","0.0100301515549479","0.0179929213268809","1"
"1 on Scale 1 to 10","1996","66 and older","Female","33","0.0398019976020519","0.0274931034758562","0.0521108917282476","1"
"1 on Scale 1 to 10","1996","66 and older","Male","13","","","","1"
"10 Completely satisfied","1996","16-34 y.","Male","309","0.114758079431049","0.101887945406254","0.127628213455843","10"
"10 Completely satisfied","1996","16-34 y.","Female","315","0.131736232772665","0.118261540150033","0.145210925395298","10"
"10 Completely satisfied","1996","35-65 y.","Male","162","0.0502181119920133","0.0428203986508522","0.0576158253331743","10"
"10 Completely satisfied","1996","66 and older","Female","35","0.0447612905985171","0.0317418159856928","0.0577807652113413","10"
"10 Completely satisfied","1996","35-65 y.","Female","171","0.0519067240038432","0.0444642506201643","0.0593491973875221","10"
"10 Completely satisfied","1996","66 and older","Male","13","","","","10"
"2 on Scale 1 to 10","1996","16-34 y.","Female","33","0.0128977170709697","0.00840221803235402","0.0173932161095853","2"
"2 on Scale 1 to 10","1996","35-65 y.","Female","110","0.0346512136016243","0.0285152708472906","0.040787156355958","2"
"2 on Scale 1 to 10","1996","35-65 y.","Male","94","0.0282882729011916","0.0226722702400874","0.0339042755622958","2"
"2 on Scale 1 to 10","1996","16-34 y.","Male","30","0.0140014823310516","0.00925703546425334","0.0187459291978499","2"
"2 on Scale 1 to 10","1996","66 and older","Female","67","0.074896254231632","0.0583228596127913","0.0914696488504726","2"
"2 on Scale 1 to 10","1996","66 and older","Male","38","0.0644665758814862","0.0448976332726505","0.0840355184903218","2"
"3 on Scale 1 to 10","1996","16-34 y.","Female","83","0.0399992498729907","0.0321919274026555","0.0478065723433258","3"
"3 on Scale 1 to 10","1996","35-65 y.","Female","189","0.0474896933758433","0.0403543566729779","0.0546250300787088","3"
"3 on Scale 1 to 10","1996","35-65 y.","Male","199","0.0589351341996287","0.0509579010643586","0.0669123673348988","3"
"3 on Scale 1 to 10","1996","66 and older","Female","77","0.0826941606571577","0.0653528985178705","0.100035422796445","3"
"3 on Scale 1 to 10","1996","66 and older","Male","37","0.0605958130673082","0.0415842441581433","0.0796073819764731","3"
"3 on Scale 1 to 10","1996","16-34 y.","Male","57","0.0302121039604141","0.0233003334035944","0.0371238745172339","3"
"4 on Scale 1 to 10","1996","16-34 y.","Female","90","0.0401671781361555","0.0323441684575799","0.0479901878147311","4"
"4 on Scale 1 to 10","1996","16-34 y.","Male","72","0.0311031866106135","0.0240934507263021","0.038112922494925","4"
"4 on Scale 1 to 10","1996","35-65 y.","Female","238","0.0751580752512238","0.0663130001222483","0.0840031503801992","4"
"4 on Scale 1 to 10","1996","35-65 y.","Male","208","0.0652334085317132","0.0568688698612235","0.0735979472022029","4"
"4 on Scale 1 to 10","1996","66 and older","Female","97","0.096725603685944","0.0781147293354935","0.115336478036395","4"
"4 on Scale 1 to 10","1996","66 and older","Male","56","0.0866880662723275","0.0642668262666636","0.109109306277991","4"
"5 on Scale 1 to 10","1996","16-34 y.","Female","217","0.0889468026367801","0.0776051211428215","0.100288484130739","5"
"5 on Scale 1 to 10","1996","16-34 y.","Male","186","0.0858268914621637","0.0745162727966476","0.0971375101276799","5"
"5 on Scale 1 to 10","1996","35-65 y.","Female","657","0.193860402436437","0.180597773197087","0.207123031675787","5"
"5 on Scale 1 to 10","1996","35-65 y.","Male","524","0.154859296108205","0.142604995881259","0.167113596335151","5"
"5 on Scale 1 to 10","1996","66 and older","Female","229","0.242934356484107","0.21593226274568","0.269936450222533","5"
"5 on Scale 1 to 10","1996","66 and older","Male","114","0.202689166088422","0.170656026640793","0.234722305536051","5"
"6 on Scale 1 to 10","1996","16-34 y.","Female","200","0.0828113721837433","0.0718310589547866","0.0937916854127","6"
"6 on Scale 1 to 10","1996","35-65 y.","Female","440","0.121761876806957","0.110790989440856","0.132732764173057","6"
"6 on Scale 1 to 10","1996","35-65 y.","Male","410","0.115433192241538","0.104609235725762","0.126257148757314","6"
"6 on Scale 1 to 10","1996","16-34 y.","Male","185","0.0730843710501508","0.062574610838483","0.0835941312618186","6"
"6 on Scale 1 to 10","1996","66 and older","Female","109","0.0999874234975367","0.081099544999935","0.118875301995138","6"
"6 on Scale 1 to 10","1996","66 and older","Male","82","0.138373284282067","0.1108591339185","0.165887434645633","6"
"7 on Scale 1 to 10","1996","16-34 y.","Female","342","0.14839724294949","0.134233701639025","0.162560784259954","7"
"7 on Scale 1 to 10","1996","16-34 y.","Male","412","0.175299001267467","0.159945818173779","0.190652184361155","7"
"7 on Scale 1 to 10","1996","35-65 y.","Female","552","0.159635616125152","0.147347688004436","0.171923544245869","7"
"7 on Scale 1 to 10","1996","35-65 y.","Male","633","0.185863937274438","0.172687395930195","0.199040478618681","7"
"7 on Scale 1 to 10","1996","66 and older","Female","114","0.116080973679933","0.0959125031568092","0.136249444203057","7"
"7 on Scale 1 to 10","1996","66 and older","Male","108","0.176265824822798","0.14590259235201","0.206629057293586","7"
"8 on Scale 1 to 10","1996","16-34 y.","Male","663","0.288280610492197","0.269990237448035","0.30657098353636","8"
"8 on Scale 1 to 10","1996","35-65 y.","Female","716","0.216450477654226","0.202634155654094","0.230266799654358","8"
"8 on Scale 1 to 10","1996","16-34 y.","Female","676","0.269572364802767","0.251892998657247","0.287251730948288","8"
"8 on Scale 1 to 10","1996","35-65 y.","Male","754","0.220600709258979","0.206555156943916","0.234646261574042","8"
"8 on Scale 1 to 10","1996","66 and older","Female","129","0.126006160636668","0.105111454015738","0.146900867257597","8"
"8 on Scale 1 to 10","1996","66 and older","Male","101","0.171569711110357","0.141528412774185","0.20161100944653","8"
"9 on Scale 1 to 10","1996","16-34 y.","Male","431","0.183296336879774","0.16767315126159","0.198919522497959","9"
"9 on Scale 1 to 10","1996","16-34 y.","Female","445","0.178166979662395","0.16292133440148","0.193412624923309","9"
"9 on Scale 1 to 10","1996","35-65 y.","Female","254","0.0754585249592889","0.0665972277757744","0.0843198221428033","9"
"9 on Scale 1 to 10","1996","35-65 y.","Male","267","0.0849446727186289","0.0755008654148346","0.0943884800224233","9"
"9 on Scale 1 to 10","1996","66 and older","Female","27","","","","9"
"9 on Scale 1 to 10","1996","66 and older","Male","23","","","","9"
"0 Completely dissatisfied","1997","16-34 y.","Female","10","","","","0"
"0 Completely dissatisfied","1997","16-34 y.","Male","7","","","","0"
"0 Completely dissatisfied","1997","35-65 y.","Female","49","0.0165855072158797","0.0122736355991275","0.020897378832632","0"
"0 Completely dissatisfied","1997","35-65 y.","Male","33","0.0113764455939621","0.0077465330925379","0.0150063580953863","0"
"0 Completely dissatisfied","1997","66 and older","Female","26","","","","0"
"0 Completely dissatisfied","1997","66 and older","Male","18","","","","0"
"1 on Scale 1 to 10","1997","16-34 y.","Female","12","","","","1"
"1 on Scale 1 to 10","1997","16-34 y.","Male","11","","","","1"
"1 on Scale 1 to 10","1997","35-65 y.","Female","40","0.0118250854901041","0.00817542725616497","0.0154747437240432","1"
"1 on Scale 1 to 10","1997","35-65 y.","Male","36","0.0118016142803319","0.00810528918498135","0.0154979393756824","1"
"1 on Scale 1 to 10","1997","66 and older","Female","37","0.0448225226960887","0.0317675905479548","0.0578774548442226","1"
"1 on Scale 1 to 10","1997","66 and older","Male","17","","","","1"
"10 Completely satisfied","1997","16-34 y.","Female","243","0.0991919990875547","0.0870494171716459","0.111334581003463","10"
"10 Completely satisfied","1997","16-34 y.","Male","343","0.132103590530623","0.11826853080251","0.145938650258737","10"
"10 Completely satisfied","1997","35-65 y.","Female","158","0.0602418157669308","0.052208585318736","0.0682750462151256","10"
"10 Completely satisfied","1997","35-65 y.","Male","150","0.0442309783574584","0.0371934990546922","0.0512684576602245","10"
"10 Completely satisfied","1997","66 and older","Female","27","","","","10"
"10 Completely satisfied","1997","66 and older","Male","17","","","","10"
"2 on Scale 1 to 10","1997","16-34 y.","Male","18","","","","2"
"2 on Scale 1 to 10","1997","16-34 y.","Female","31","0.0190246241690339","0.0134752539516315","0.0245739943864363","2"
"2 on Scale 1 to 10","1997","35-65 y.","Female","111","0.030961283921955","0.0251132055248636","0.0368093623190464","2"
"2 on Scale 1 to 10","1997","35-65 y.","Male","100","0.0352072172332975","0.0288989474890856","0.0415154869775094","2"
"2 on Scale 1 to 10","1997","66 and older","Female","66","0.0647738174194622","0.0492448524898024","0.080302782349122","2"
"2 on Scale 1 to 10","1997","66 and older","Male","24","","","","2"
"3 on Scale 1 to 10","1997","35-65 y.","Male","214","0.0670234918989892","0.0584644281257509","0.0755825556722275","3"
"3 on Scale 1 to 10","1997","66 and older","Female","101","0.112155782324732","0.0922461310082197","0.132065433641245","3"
"3 on Scale 1 to 10","1997","16-34 y.","Female","62","0.0288163176496414","0.0220207375968872","0.0356118977023956","3"
"3 on Scale 1 to 10","1997","16-34 y.","Male","54","0.0286808454837202","0.0218611225138471","0.0355005684535932","3"
"3 on Scale 1 to 10","1997","35-65 y.","Female","202","0.0576217880129507","0.0497542450341274","0.065489330991774","3"
"3 on Scale 1 to 10","1997","66 and older","Male","67","0.0860008529739898","0.0642627352434166","0.107738970704563","3"
"4 on Scale 1 to 10","1997","16-34 y.","Female","93","0.045185794354616","0.0367482319161633","0.0536233567930688","4"
