"plh0182","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","2003","16-34 y.","direct migration background","193","0.281637338397452","0.247805141862274","0.31546953493263","8"
"8 on Scale 1 to 10","2003","16-34 y.","indirect migration background","216","0.299198515660572","0.263639019514483","0.334758011806661","8"
"8 on Scale 1 to 10","2003","35-65 y.","no migration background","3317","0.290740799736094","0.282233033897487","0.299248565574701","8"
"8 on Scale 1 to 10","2003","35-65 y.","direct migration background","377","0.20504689130923","0.185270375728919","0.224823406889542","8"
"8 on Scale 1 to 10","2003","35-65 y.","indirect migration background","42","0.323390769345471","0.245346446505299","0.401435092185643","8"
"8 on Scale 1 to 10","2003","66 and older","direct migration background","99","0.255518402632074","0.210401534764429","0.300635270499719","8"
"8 on Scale 1 to 10","2003","66 and older","indirect migration background","2","","","","8"
"8 on Scale 1 to 10","2003","66 and older","no migration background","966","0.283125235223584","0.267809829018898","0.29844064142827","8"
"8 on Scale 1 to 10","2003","16-34 y.","no migration background","1418","0.295232155945892","0.281989783453891","0.308474528437892","8"
"9 on Scale 1 to 10","2003","16-34 y.","direct migration background","90","0.106345183140383","0.0831575182163665","0.1295328480644","9"
"9 on Scale 1 to 10","2003","16-34 y.","no migration background","597","0.125943533056396","0.11631148563818","0.135575580474612","9"
"9 on Scale 1 to 10","2003","16-34 y.","indirect migration background","101","0.143465994231815","0.116243672281331","0.170688316182299","9"
"9 on Scale 1 to 10","2003","66 and older","no migration background","301","0.0838954129217778","0.0744708933581389","0.0933199324854167","9"
"9 on Scale 1 to 10","2003","35-65 y.","no migration background","1180","0.0997145559880944","0.0941011113615724","0.105328000614616","9"
"9 on Scale 1 to 10","2003","35-65 y.","direct migration background","144","0.0820223701239981","0.0685812757211425","0.0954634645268536","9"
"9 on Scale 1 to 10","2003","35-65 y.","indirect migration background","16","","","","9"
"9 on Scale 1 to 10","2003","66 and older","direct migration background","33","0.105616342898666","0.0738235737307451","0.137409112066587","9"
"9 on Scale 1 to 10","2003","66 and older","indirect migration background","2","","","","9"
"0 Completely dissatisfied","2004","35-65 y.","no migration background","51","0.00591029993963639","0.00444709845631235","0.00737350142296044","0"
"0 Completely dissatisfied","2004","16-34 y.","no migration background","11","","","","0"
"0 Completely dissatisfied","2004","16-34 y.","direct migration background","1","","","","0"
"0 Completely dissatisfied","2004","16-34 y.","indirect migration background","2","","","","0"
"0 Completely dissatisfied","2004","35-65 y.","direct migration background","7","","","","0"
"0 Completely dissatisfied","2004","35-65 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","2004","66 and older","no migration background","38","0.0106462189266838","0.0072071169069514","0.0140853209464162","0"
"0 Completely dissatisfied","2004","66 and older","direct migration background","1","","","","0"
"0 Completely dissatisfied","2004","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2004","16-34 y.","direct migration background","2","","","","1"
"1 on Scale 1 to 10","2004","16-34 y.","indirect migration background","3","","","","1"
"1 on Scale 1 to 10","2004","35-65 y.","no migration background","41","0.00485968004725835","0.00353218599169962","0.00618717410281707","1"
"1 on Scale 1 to 10","2004","16-34 y.","no migration background","15","","","","1"
"1 on Scale 1 to 10","2004","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2004","66 and older","no migration background","18","","","","1"
"1 on Scale 1 to 10","2004","35-65 y.","direct migration background","17","","","","1"
"1 on Scale 1 to 10","2004","66 and older","direct migration background","2","","","","1"
"1 on Scale 1 to 10","2004","66 and older","indirect migration background","","","","","1"
"10 Completely satisfied","2004","16-34 y.","no migration background","142","0.0300242864639366","0.0249576323667689","0.0350909405611043","10"
"10 Completely satisfied","2004","35-65 y.","no migration background","329","0.0305717040715239","0.0272854264112864","0.0338579817317614","10"
"10 Completely satisfied","2004","35-65 y.","direct migration background","52","0.0406750937266868","0.0308663925144747","0.050483794938899","10"
"10 Completely satisfied","2004","16-34 y.","direct migration background","30","0.043274020445893","0.0273474697924362","0.0592005710993498","10"
"10 Completely satisfied","2004","16-34 y.","indirect migration background","39","0.0672736896406319","0.0479570503787544","0.0865903289025093","10"
"10 Completely satisfied","2004","35-65 y.","indirect migration background","6","","","","10"
"10 Completely satisfied","2004","66 and older","no migration background","216","0.068103152235498","0.0596612740248497","0.0765450304461462","10"
"10 Completely satisfied","2004","66 and older","direct migration background","18","","","","10"
"10 Completely satisfied","2004","66 and older","indirect migration background","1","","","","10"
"2 on Scale 1 to 10","2004","16-34 y.","no migration background","55","0.0143470945332018","0.0108164949855533","0.0178776940808503","2"
"2 on Scale 1 to 10","2004","16-34 y.","indirect migration background","10","","","","2"
"2 on Scale 1 to 10","2004","35-65 y.","no migration background","175","0.0199946394197661","0.0173225093207139","0.0226667695188183","2"
"2 on Scale 1 to 10","2004","16-34 y.","direct migration background","6","","","","2"
"2 on Scale 1 to 10","2004","35-65 y.","direct migration background","21","","","","2"
"2 on Scale 1 to 10","2004","35-65 y.","indirect migration background","5","","","","2"
"2 on Scale 1 to 10","2004","66 and older","no migration background","66","0.0212169412374973","0.0163879528326431","0.0260459296423515","2"
"2 on Scale 1 to 10","2004","66 and older","direct migration background","3","","","","2"
"2 on Scale 1 to 10","2004","66 and older","indirect migration background","","","","","2"
"3 on Scale 1 to 10","2004","16-34 y.","indirect migration background","15","","","","3"
"3 on Scale 1 to 10","2004","35-65 y.","no migration background","378","0.0420705842490171","0.0382384332660166","0.0459027352320175","3"
"3 on Scale 1 to 10","2004","16-34 y.","no migration background","100","0.0267206387982686","0.0219327213557912","0.0315085562407459","3"
"3 on Scale 1 to 10","2004","16-34 y.","direct migration background","16","","","","3"
"3 on Scale 1 to 10","2004","66 and older","direct migration background","14","","","","3"
"3 on Scale 1 to 10","2004","35-65 y.","direct migration background","62","0.0491524209172096","0.0384176625432595","0.0598871792911598","3"
"3 on Scale 1 to 10","2004","35-65 y.","indirect migration background","8","","","","3"
"3 on Scale 1 to 10","2004","66 and older","no migration background","97","0.0354852447622265","0.0292858414006426","0.0416846481238105","3"
"3 on Scale 1 to 10","2004","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2004","16-34 y.","direct migration background","19","","","","4"
"4 on Scale 1 to 10","2004","16-34 y.","indirect migration background","17","","","","4"
"4 on Scale 1 to 10","2004","16-34 y.","no migration background","175","0.0504150822182041","0.0439189983686288","0.0569111660677793","4"
"4 on Scale 1 to 10","2004","35-65 y.","no migration background","487","0.0521491166354829","0.04790507073001","0.0563931625409558","4"
"4 on Scale 1 to 10","2004","35-65 y.","direct migration background","78","0.0638832865488388","0.0517403705873287","0.0760262025103488","4"
"4 on Scale 1 to 10","2004","66 and older","direct migration background","20","","","","4"
"4 on Scale 1 to 10","2004","66 and older","no migration background","149","0.0434095198262614","0.0365809921783571","0.0502380474741656","4"
"4 on Scale 1 to 10","2004","35-65 y.","indirect migration background","9","","","","4"
"4 on Scale 1 to 10","2004","66 and older","indirect migration background","1","","","","4"
"5 on Scale 1 to 10","2004","16-34 y.","no migration background","434","0.122399891991497","0.112669208885194","0.132130575097799","5"
"5 on Scale 1 to 10","2004","16-34 y.","direct migration background","62","0.13135790715553","0.104917820987231","0.157797993323829","5"
"5 on Scale 1 to 10","2004","16-34 y.","indirect migration background","66","0.117507096995582","0.0926746514748371","0.142339542516326","5"
"5 on Scale 1 to 10","2004","35-65 y.","no migration background","1408","0.149835794626555","0.14302267866735","0.156648910585759","5"
"5 on Scale 1 to 10","2004","35-65 y.","direct migration background","250","0.17181021897032","0.153079528212382","0.190540909728259","5"
"5 on Scale 1 to 10","2004","35-65 y.","indirect migration background","24","","","","5"
"5 on Scale 1 to 10","2004","66 and older","no migration background","549","0.165775004126742","0.153313436551859","0.178236571701624","5"
"5 on Scale 1 to 10","2004","66 and older","direct migration background","70","0.171152675532152","0.132406941339031","0.209898409725273","5"
"5 on Scale 1 to 10","2004","66 and older","indirect migration background","2","","","","5"
"6 on Scale 1 to 10","2004","16-34 y.","indirect migration background","72","0.114325492203648","0.089787419762323","0.138863564644973","6"
"6 on Scale 1 to 10","2004","35-65 y.","no migration background","1270","0.125693864327368","0.11936573440056","0.132021994254175","6"
"6 on Scale 1 to 10","2004","66 and older","direct migration background","44","0.114163307270739","0.0814492144139919","0.146877400127487","6"
"6 on Scale 1 to 10","2004","16-34 y.","no migration background","540","0.12141974741873","0.111722692406116","0.131116802431344","6"
"6 on Scale 1 to 10","2004","16-34 y.","direct migration background","85","0.157021742852819","0.128544207225098","0.18549927848054","6"
"6 on Scale 1 to 10","2004","35-65 y.","direct migration background","208","0.135108815785781","0.118134708482668","0.152082923088895","6"
"6 on Scale 1 to 10","2004","35-65 y.","indirect migration background","11","","","","6"
"6 on Scale 1 to 10","2004","66 and older","no migration background","407","0.115006742637389","0.104316115409537","0.125697369865242","6"
"6 on Scale 1 to 10","2004","66 and older","indirect migration background","1","","","","6"
"7 on Scale 1 to 10","2004","16-34 y.","no migration background","1133","0.24481048248866","0.232044699437509","0.257576265539812","7"
"7 on Scale 1 to 10","2004","16-34 y.","direct migration background","166","0.250811090998754","0.216881130113439","0.28474105188407","7"
"7 on Scale 1 to 10","2004","16-34 y.","indirect migration background","161","0.269403143803189","0.235191648130138","0.30361463947624","7"
"7 on Scale 1 to 10","2004","35-65 y.","no migration background","2365","0.220148786501793","0.212239257748508","0.228058315255078","7"
"7 on Scale 1 to 10","2004","66 and older","direct migration background","66","0.174267375066092","0.135244205116032","0.213290545016152","7"
"7 on Scale 1 to 10","2004","35-65 y.","direct migration background","373","0.220955850954321","0.200354383687214","0.241557318221429","7"
"7 on Scale 1 to 10","2004","35-65 y.","indirect migration background","42","0.284173601562795","0.212236102005346","0.356111101120244","7"
"7 on Scale 1 to 10","2004","66 and older","no migration background","627","0.182645482271665","0.169698121342431","0.195592843200899","7"
