"plb0219","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2010","Part Time","(2c_voc) vocational maturity certificate","7","","",""
"Yes, every 3-4 weeks","2010","Part Time","(3a) lower tertiary education","6","","",""
"Yes, every 3-4 weeks","2010","Part Time","(3b) higher tertiary education","27","","",""
"Yes, every 3-4 weeks","2010","Not Working","(0) in school","","","",""
"Yes, every 3-4 weeks","2010","Not Working","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2010","Not Working","(1b) general elementary school","1","","",""
"Yes, every 3-4 weeks","2010","Not Working","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2010","Not Working","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2010","Not Working","(2a) intermediate vocational","5","","",""
"Yes, every 3-4 weeks","2010","Not Working","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2010","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2010","Not Working","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2010","Not Working","(3b) higher tertiary education","1","","",""
"Rarely","2010","Full Time","(0) in school","","","",""
"Rarely","2010","Full Time","(1a) inadequately completed","5","","",""
"Rarely","2010","Full Time","(1b) general elementary school","17","","",""
"Rarely","2010","Full Time","(1c) basic vocational qualification","104","0.198891961782674","0.165004530731953","0.232779392833395"
"Rarely","2010","Full Time","(2b) intermediate general qualification","4","","",""
"Rarely","2010","Full Time","(2a) intermediate vocational","161","0.214831624185672","0.185058808552895","0.244604439818449"
"Rarely","2010","Full Time","(2c_gen) general maturity certificate","12","","",""
"Rarely","2010","Full Time","(2c_voc) vocational maturity certificate","61","0.221515286254315","0.172073933962909","0.270956638545721"
"Rarely","2010","Full Time","(3a) lower tertiary education","68","0.315752018133693","0.253907949396241","0.377596086871145"
"Rarely","2010","Full Time","(3b) higher tertiary education","112","0.243513941608853","0.204916042576345","0.28211184064136"
"Rarely","2010","Part Time","(0) in school","1","","",""
"Rarely","2010","Part Time","(1a) inadequately completed","3","","",""
"Rarely","2010","Part Time","(1b) general elementary school","9","","",""
"Rarely","2010","Part Time","(1c) basic vocational qualification","31","0.12095998619364","0.0805393380381998","0.16138063434908"
"Rarely","2010","Part Time","(2b) intermediate general qualification","6","","",""
"Rarely","2010","Part Time","(2a) intermediate vocational","90","0.146500821522235","0.118324000885106","0.174677642159364"
"Rarely","2010","Part Time","(2c_gen) general maturity certificate","9","","",""
"Rarely","2010","Part Time","(2c_voc) vocational maturity certificate","39","0.17439210729158","0.128358165080428","0.220426049502731"
"Rarely","2010","Part Time","(3a) lower tertiary education","20","","",""
"Rarely","2010","Part Time","(3b) higher tertiary education","70","0.227877607862514","0.179178661988655","0.276576553736373"
"Rarely","2010","Not Working","(0) in school","","","",""
"Rarely","2010","Not Working","(1a) inadequately completed","","","",""
"Rarely","2010","Not Working","(1b) general elementary school","","","",""
"Rarely","2010","Not Working","(1c) basic vocational qualification","3","","",""
"Rarely","2010","Not Working","(2b) intermediate general qualification","2","","",""
"Rarely","2010","Not Working","(2a) intermediate vocational","6","","",""
"Rarely","2010","Not Working","(2c_gen) general maturity certificate","1","","",""
"Rarely","2010","Not Working","(2c_voc) vocational maturity certificate","4","","",""
"Rarely","2010","Not Working","(3a) lower tertiary education","2","","",""
"Rarely","2010","Not Working","(3b) higher tertiary education","8","","",""
"No, never","2011","Full Time","(0) in school","3","","",""
"No, never","2011","Full Time","(1a) inadequately completed","51","0.685717221730079","0.584620190647076","0.786814252813081"
"No, never","2011","Full Time","(1b) general elementary school","289","0.735413853434188","0.692453283587711","0.778374423280664"
"No, never","2011","Full Time","(1c) basic vocational qualification","1192","0.609695562609037","0.587982681817309","0.631408443400765"
"No, never","2011","Full Time","(2b) intermediate general qualification","141","0.668617958275486","0.60655886050756","0.730677056043411"
"No, never","2011","Full Time","(2a) intermediate vocational","1692","0.58453399601273","0.566693258011428","0.602374734014032"
"No, never","2011","Full Time","(2c_gen) general maturity certificate","107","0.552299097054634","0.485204427992586","0.619393766116683"
"No, never","2011","Full Time","(2c_voc) vocational maturity certificate","588","0.557448024213547","0.526663501595891","0.588232546831203"
"No, never","2011","Full Time","(3a) lower tertiary education","593","0.548706883827417","0.519056247406152","0.578357520248683"
"No, never","2011","Full Time","(3b) higher tertiary education","761","0.415339383579942","0.393123138076152","0.437555629083733"
"No, never","2011","Part Time","(0) in school","24","","",""
"No, never","2011","Part Time","(1a) inadequately completed","48","0.686568317359386","0.58087547984835","0.792261154870422"
"No, never","2011","Part Time","(1b) general elementary school","225","0.760290818620398","0.713295925389243","0.807285711851554"
"No, never","2011","Part Time","(1c) basic vocational qualification","790","0.747207997392594","0.721251704847017","0.773164289938171"
"No, never","2011","Part Time","(2b) intermediate general qualification","131","0.695389082361761","0.629246935790522","0.761531228933001"
"No, never","2011","Part Time","(2a) intermediate vocational","1284","0.680550026070105","0.65948462474438","0.70161542739583"
"No, never","2011","Part Time","(2c_gen) general maturity certificate","176","0.580111823830213","0.522199809550514","0.638023838109913"
"No, never","2011","Part Time","(2c_voc) vocational maturity certificate","471","0.615546854423501","0.579914555148342","0.65117915369866"
"No, never","2011","Part Time","(3a) lower tertiary education","308","0.723503885179547","0.681424617147718","0.765583153211377"
"No, never","2011","Part Time","(3b) higher tertiary education","449","0.576707756196466","0.543074502958178","0.610341009434755"
"No, never","2011","Not Working","(0) in school","4","","",""
"No, never","2011","Not Working","(1a) inadequately completed","8","","",""
"No, never","2011","Not Working","(1b) general elementary school","30","0.955008328149206","0.886335692798067","1.02368096350034"
"No, never","2011","Not Working","(1c) basic vocational qualification","46","0.708525372852112","0.594484310359081","0.822566435345143"
"No, never","2011","Not Working","(2b) intermediate general qualification","10","","",""
"No, never","2011","Not Working","(2a) intermediate vocational","75","0.788104023907261","0.710309632858706","0.865898414955815"
"No, never","2011","Not Working","(2c_gen) general maturity certificate","15","","",""
"No, never","2011","Not Working","(2c_voc) vocational maturity certificate","34","0.676218440444083","0.537960108482918","0.814476772405249"
"No, never","2011","Not Working","(3a) lower tertiary education","25","","",""
"No, never","2011","Not Working","(3b) higher tertiary education","45","0.679093002147837","0.568137752199836","0.790048252095838"
"Yes, every week","2011","Full Time","(0) in school","","","",""
"Yes, every week","2011","Full Time","(1a) inadequately completed","9","","",""
"Yes, every week","2011","Full Time","(1b) general elementary school","23","","",""
"Yes, every week","2011","Full Time","(1c) basic vocational qualification","130","0.0661503590909783","0.0550875920391131","0.0772131261428436"
"Yes, every week","2011","Full Time","(2b) intermediate general qualification","16","","",""
"Yes, every week","2011","Full Time","(2a) intermediate vocational","169","0.05385679809967","0.0456846000410552","0.0620289961582849"
"Yes, every week","2011","Full Time","(2c_gen) general maturity certificate","20","","",""
"Yes, every week","2011","Full Time","(2c_voc) vocational maturity certificate","54","0.0716478381074355","0.0556630820516246","0.0876325941632465"
"Yes, every week","2011","Full Time","(3a) lower tertiary education","80","0.0697157391250156","0.0545414723377762","0.084890005912255"
"Yes, every week","2011","Full Time","(3b) higher tertiary education","302","0.151621906798708","0.135452544626235","0.167791268971182"
"Yes, every week","2011","Part Time","(0) in school","7","","",""
"Yes, every week","2011","Part Time","(1a) inadequately completed","10","","",""
"Yes, every week","2011","Part Time","(1b) general elementary school","21","","",""
"Yes, every week","2011","Part Time","(1c) basic vocational qualification","43","0.0480181803168836","0.0352491647701483","0.0607871958636188"
"Yes, every week","2011","Part Time","(2b) intermediate general qualification","17","","",""
"Yes, every week","2011","Part Time","(2a) intermediate vocational","77","0.0421101194449229","0.0330363171840476","0.0511839217057981"
"Yes, every week","2011","Part Time","(2c_gen) general maturity certificate","22","","",""
"Yes, every week","2011","Part Time","(2c_voc) vocational maturity certificate","34","0.0644619661272811","0.0464743306556531","0.082449601598909"
"Yes, every week","2011","Part Time","(3a) lower tertiary education","11","","",""
"Yes, every week","2011","Part Time","(3b) higher tertiary education","92","0.0835892936291923","0.064748845410029","0.102429741848356"
"Yes, every week","2011","Not Working","(0) in school","","","",""
"Yes, every week","2011","Not Working","(1a) inadequately completed","1","","",""
"Yes, every week","2011","Not Working","(1b) general elementary school","3","","",""
"Yes, every week","2011","Not Working","(1c) basic vocational qualification","7","","",""
"Yes, every week","2011","Not Working","(2b) intermediate general qualification","1","","",""
"Yes, every week","2011","Not Working","(2a) intermediate vocational","3","","",""
"Yes, every week","2011","Not Working","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2011","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every week","2011","Not Working","(3a) lower tertiary education","1","","",""
"Yes, every week","2011","Not Working","(3b) higher tertiary education","7","","",""
"Yes, every 2 weeks","2011","Full Time","(0) in school","2","","",""
"Yes, every 2 weeks","2011","Full Time","(1a) inadequately completed","5","","",""
"Yes, every 2 weeks","2011","Full Time","(1b) general elementary school","42","0.120983746447916","0.089223596318311","0.152743896577522"
"Yes, every 2 weeks","2011","Full Time","(1c) basic vocational qualification","188","0.0998502924861973","0.0865061328276922","0.113194452144702"
"Yes, every 2 weeks","2011","Full Time","(2b) intermediate general qualification","28","","",""
"Yes, every 2 weeks","2011","Full Time","(2a) intermediate vocational","321","0.0979815910693755","0.0872189185498423","0.108744263588909"
"Yes, every 2 weeks","2011","Full Time","(2c_gen) general maturity certificate","30","0.128241601218275","0.083126763507004","0.173356438929546"
"Yes, every 2 weeks","2011","Full Time","(2c_voc) vocational maturity certificate","102","0.0959878137700255","0.0777302307727901","0.114245396767261"
"Yes, every 2 weeks","2011","Full Time","(3a) lower tertiary education","82","0.0684396053779594","0.0533945525475123","0.0834846582084065"
"Yes, every 2 weeks","2011","Full Time","(3b) higher tertiary education","191","0.111426634531285","0.0972406872563385","0.125612581806231"
"Yes, every 2 weeks","2011","Part Time","(0) in school","5","","",""
"Yes, every 2 weeks","2011","Part Time","(1a) inadequately completed","6","","",""
"Yes, every 2 weeks","2011","Part Time","(1b) general elementary school","30","0.0667132837366662","0.0392449597602004","0.0941816077131321"
"Yes, every 2 weeks","2011","Part Time","(1c) basic vocational qualification","91","0.0753904988434236","0.0596224584510692","0.091158539235778"
"Yes, every 2 weeks","2011","Part Time","(2b) intermediate general qualification","16","","",""
