"pli0096_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2017","(Married) couple without C. ","Female","398","0.0917958682459987","0.0830069232651491","0.100584813226848","2"
"Min 1x per week","2017","1-pers.-HH","Female","228","0.0999426910722312","0.0874552395849707","0.112430142559492","2"
"Min 1x per week","2017","Single parent ","Male","53","0.0768541993760663","0.0547140959263877","0.0989943028257449","2"
"Min 1x per week","2017","Couple + C. LE 16 ","Male","351","0.13316273572101","0.120573934478572","0.145751536963449","2"
"Min 1x per week","2017","Single parent ","Female","135","0.0794662411280348","0.0665330812720271","0.0923994009840425","2"
"Min 1x per week","2017","Couple + C. LE 16 ","Female","308","0.102049321904075","0.0914629919524531","0.112635651855696","2"
"Min 1x per week","2017","Couple + C. LE and GT 16","Female","173","0.153329853082207","0.132451051738893","0.174208654425522","2"
"Min 1x per week","2017","Couple + C. GT 16 ","Female","192","0.11639199629996","0.100633877138462","0.132150115461458","2"
"Min 1x per week","2017","Couple + C. LE and GT 16","Male","185","0.16723747647253","0.145173863339205","0.189301089605855","2"
"Min 1x per week","2017","Couple + C. GT 16 ","Male","240","0.147525898714323","0.130491935561646","0.164559861867","2"
"Never","2017","1-pers.-HH","Male","1189","0.698914749083598","0.677279656117765","0.720549842049431","5"
"Never","2017","1-pers.-HH","Female","1581","0.718537007599908","0.699813016165237","0.73726099903458","5"
"Never","2017","(Married) couple without C. ","Male","2664","0.6627995171808","0.648280872673441","0.67731816168816","5"
"Never","2017","(Married) couple without C. ","Female","2920","0.714843308980968","0.701100337235358","0.728586280726577","5"
"Never","2017","Single parent ","Male","417","0.7595912644709","0.724071032109707","0.795111496832093","5"
"Never","2017","Single parent ","Female","1198","0.722571249575485","0.701161601836419","0.743980897314551","5"
"Never","2017","Couple + C. LE 16 ","Male","1829","0.637504549877464","0.619692366391249","0.655316733363679","5"
"Never","2017","Couple + C. LE 16 ","Female","2058","0.671744231177256","0.655322373680352","0.688166088674161","5"
"Never","2017","Couple + C. GT 16 ","Male","1026","0.623731668123639","0.600462079615532","0.647001256631746","5"
"Never","2017","Couple + C. GT 16 ","Female","963","0.605587712290274","0.581573035451037","0.629602389129511","5"
"Never","2017","Couple + C. LE and GT 16","Male","628","0.60922013691193","0.580373017123977","0.638067256699882","5"
"Never","2017","Couple + C. LE and GT 16","Female","628","0.614107700927632","0.585898524538479","0.642316877316784","5"
"Rarely","2017","1-pers.-HH","Male","168","0.097267058122004","0.0832916513341146","0.111242464909893","4"
"Rarely","2017","(Married) couple without C. ","Male","462","0.11447067795437","0.104692915398477","0.124248440510264","4"
"Rarely","2017","1-pers.-HH","Female","227","0.103212169069199","0.0905451764130699","0.115879161725329","4"
"Rarely","2017","(Married) couple without C. ","Female","457","0.116537802645018","0.106770810459511","0.126304794830525","4"
"Rarely","2017","Single parent ","Male","55","0.0987376385956516","0.0739418639497946","0.123533413241509","4"
"Rarely","2017","Single parent ","Female","226","0.136405747012903","0.119993628057718","0.152817865968088","4"
"Rarely","2017","Couple + C. LE 16 ","Male","338","0.133842859399267","0.121226902863509","0.146458815935026","4"
"Rarely","2017","Couple + C. LE 16 ","Female","428","0.129304450427353","0.117570235961846","0.141038664892859","4"
"Rarely","2017","Couple + C. LE and GT 16","Female","189","0.118450933008773","0.0997256855031418","0.137176180514405","4"
"Rarely","2017","Couple + C. LE and GT 16","Male","145","0.0940182682033407","0.0767632632303557","0.111273273176326","4"
"Rarely","2017","Couple + C. GT 16 ","Male","209","0.12462423277423","0.108759254528223","0.140489211020238","4"
"Rarely","2017","Couple + C. GT 16 ","Female","264","0.165006930048138","0.146767740828071","0.183246119268205","4"
