"pgoeffd","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence","value"
"Yes","1990","Bavaria","Employed","193","0.226088217353136","0.199992201420849","0.252184233285423","1"
"Yes","1990","Berlin","Not Employed","","","","","1"
"Yes","1990","Berlin","Employed","70","0.407962681925265","0.338627414191167","0.477297949659363","1"
"Yes","1990","Brandenburg","Not Employed","","","","","1"
"Yes","1990","Schleswig-Holstein","Not Employed","","","","","1"
"Yes","1990","Schleswig-Holstein","Employed","46","0.2987733646273","0.227850177981199","0.369696551273401","1"
"Yes","1990","Brandenburg","Employed","","","","","1"
"Yes","1990","Mecklenburg-Western Pomerania","Not Employed","","","","","1"
"Yes","1990","Mecklenburg-Western Pomerania","Employed","","","","","1"
"Yes","1990","Hamburg","Not Employed","","","","","1"
"Yes","1990","Hamburg","Employed","17","","","","1"
"Yes","1990","Lower Saxony","Not Employed","","","","","1"
"Yes","1990","Lower Saxony","Employed","137","0.282731123200376","0.244784139474002","0.320678106926749","1"
"Yes","1990","Bremen","Not Employed","","","","","1"
"Yes","1990","Bremen","Employed","6","","","","1"
"Yes","1990","North Rhine-Westphalia","Not Employed","7","","","","1"
"Yes","1990","North Rhine-Westphalia","Employed","347","0.271067970159529","0.248093195165545","0.294042745153512","1"
"Yes","1990","Saxony","Not Employed","","","","","1"
"Yes","1990","Saxony","Employed","","","","","1"
"Yes","1990","Saxony-Anhalt","Not Employed","","","","","1"
"Yes","1990","Saxony-Anhalt","Employed","","","","","1"
"Yes","1990","Thuringia","Not Employed","","","","","1"
"Yes","1990","Thuringia","Employed","","","","","1"
"No","1991","Schleswig-Holstein","Not Employed","5","","","","2"
"No","1991","Schleswig-Holstein","Employed","125","0.720573376342036","0.653900918664302","0.787245834019771","2"
"No","1991","Hamburg","Not Employed","4","","","","2"
"No","1991","Hamburg","Employed","74","0.825094693095372","0.747887101190897","0.902302284999847","2"
"No","1991","Lower Saxony","Not Employed","12","","","","2"
"No","1991","Lower Saxony","Employed","420","0.728219926013889","0.691340659704428","0.765099192323349","2"
"No","1991","Bavaria","Employed","802","0.754968825306751","0.728521825169169","0.781415825444333","2"
"No","1991","Bavaria","Not Employed","13","","","","2"
"No","1991","Bremen","Employed","33","0.738299490083555","0.605363671407478","0.871235308759631","2"
"No","1991","Bremen","Not Employed","1","","","","2"
"No","1991","North Rhine-Westphalia","Not Employed","31","0.763176439148085","0.636107678584536","0.890245199711634","2"
"No","1991","Hesse","Not Employed","8","","","","2"
"No","1991","North Rhine-Westphalia","Employed","1130","0.745181035346398","0.72285948666467","0.767502584028126","2"
"No","1991","Hesse","Employed","462","0.716086735375805","0.68000826452651","0.752165206225101","2"
"No","1991","Rhineland-Palatinate,Saarland","Not Employed","9","","","","2"
"No","1991","Rhineland-Palatinate,Saarland","Employed","293","0.746905585436955","0.702723037721168","0.791088133152741","2"
"No","1991","Berlin","Employed","129","0.625360374079676","0.558445587485077","0.692275160674275","2"
"No","1991","Berlin","Not Employed","4","","","","2"
"No","1991","Brandenburg","Not Employed","","","","","2"
"No","1991","Brandenburg","Employed","","","","","2"
"No","1991","Baden-Württemberg","Not Employed","22","","","","2"
"No","1991","Baden-Württemberg","Employed","958","0.774279974283084","0.750386544822863","0.798173403743305","2"
"No","1991","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"No","1991","Mecklenburg-Western Pomerania","Employed","","","","","2"
"No","1991","Saxony","Not Employed","","","","","2"
"No","1991","Saxony","Employed","","","","","2"
"No","1991","Saxony-Anhalt","Not Employed","","","","","2"
"No","1991","Saxony-Anhalt","Employed","","","","","2"
"No","1991","Thuringia","Not Employed","","","","","2"
"No","1991","Thuringia","Employed","","","","","2"
"Yes","1991","Schleswig-Holstein","Not Employed","2","","","","1"
"Yes","1991","Schleswig-Holstein","Employed","49","0.279426623657964","0.212754165980229","0.346099081335698","1"
"Yes","1991","Hamburg","Not Employed","","","","","1"
"Yes","1991","Hamburg","Employed","19","","","","1"
"Yes","1991","Hesse","Not Employed","2","","","","1"
"Yes","1991","Hesse","Employed","138","0.283913264624195","0.247834793774899","0.31999173547349","1"
"Yes","1991","Rhineland-Palatinate,Saarland","Not Employed","2","","","","1"
"Yes","1991","Rhineland-Palatinate,Saarland","Employed","79","0.253094414563045","0.208911866847259","0.297276962278832","1"
"Yes","1991","Baden-Württemberg","Not Employed","4","","","","1"
"Yes","1991","Baden-Württemberg","Employed","218","0.225720025716916","0.201826596256695","0.249613455177137","1"
"Yes","1991","Bavaria","Not Employed","","","","","1"
"Yes","1991","Bavaria","Employed","214","0.245031174693249","0.218584174555667","0.271478174830832","1"
"Yes","1991","Berlin","Not Employed","","","","","1"
"Yes","1991","Berlin","Employed","72","0.374639625920324","0.307724839325725","0.441554412514923","1"
"Yes","1991","Brandenburg","Not Employed","","","","","1"
"Yes","1991","Brandenburg","Employed","","","","","1"
"Yes","1991","Mecklenburg-Western Pomerania","Not Employed","","","","","1"
"Yes","1991","Mecklenburg-Western Pomerania","Employed","","","","","1"
"Yes","1991","Saxony","Not Employed","","","","","1"
"Yes","1991","Saxony","Employed","","","","","1"
"Yes","1991","Lower Saxony","Not Employed","","","","","1"
"Yes","1991","Lower Saxony","Employed","139","0.271780073986111","0.234900807676651","0.308659340295571","1"
"Yes","1991","Bremen","Not Employed","1","","","","1"
"Yes","1991","Bremen","Employed","9","","","","1"
"Yes","1991","North Rhine-Westphalia","Not Employed","12","","","","1"
"Yes","1991","North Rhine-Westphalia","Employed","334","0.254818964653602","0.232497415971873","0.27714051333533","1"
"Yes","1991","Saxony-Anhalt","Not Employed","","","","","1"
"Yes","1991","Saxony-Anhalt","Employed","","","","","1"
"Yes","1991","Thuringia","Not Employed","","","","","1"
"Yes","1991","Thuringia","Employed","","","","","1"
"No","1992","Schleswig-Holstein","Employed","116","0.702947439678818","0.632362307924318","0.773532571433317","2"
"No","1992","Schleswig-Holstein","Not Employed","","","","","2"
"No","1992","Hamburg","Not Employed","","","","","2"
"No","1992","Hamburg","Employed","70","0.837739850073262","0.759817975975059","0.915661724171466","2"
"No","1992","Lower Saxony","Not Employed","5","","","","2"
"No","1992","Lower Saxony","Employed","402","0.725024355514656","0.687399670678516","0.762649040350796","2"
"No","1992","Bremen","Not Employed","1","","","","2"
"No","1992","Bavaria","Not Employed","15","","","","2"
"No","1992","Bremen","Employed","27","","","","2"
"No","1992","Bavaria","Employed","795","0.749398688502934","0.722712195648522","0.776085181357346","2"
"No","1992","North Rhine-Westphalia","Not Employed","15","","","","2"
"No","1992","North Rhine-Westphalia","Employed","1110","0.73507073954373","0.712403588695565","0.757737890391894","2"
"No","1992","Hesse","Not Employed","1","","","","2"
"No","1992","Hesse","Employed","428","0.708962706631933","0.671770084585984","0.746155328677882","2"
"No","1992","Rhineland-Palatinate,Saarland","Not Employed","5","","","","2"
"No","1992","Rhineland-Palatinate,Saarland","Employed","276","0.755146454452687","0.710289526159878","0.800003382745495","2"
"No","1992","Berlin","Not Employed","2","","","","2"
"No","1992","Berlin","Employed","236","0.625421301911815","0.576036560904382","0.674806042919247","2"
"No","1992","Brandenburg","Not Employed","1","","","","2"
"No","1992","Brandenburg","Employed","258","0.640054956882749","0.593192797239338","0.686917116526161","2"
"No","1992","Baden-Württemberg","Not Employed","19","","","","2"
"No","1992","Baden-Württemberg","Employed","908","0.769194060848072","0.744440256158317","0.793947865537826","2"
"No","1992","Mecklenburg-Western Pomerania","Not Employed","5","","","","2"
"No","1992","Mecklenburg-Western Pomerania","Employed","142","0.601843287689941","0.540671768131418","0.663014807248465","2"
"No","1992","Saxony","Not Employed","3","","","","2"
"No","1992","Saxony","Employed","442","0.662593843406403","0.626950786614391","0.698236900198415","2"
"No","1992","Saxony-Anhalt","Not Employed","10","","","","2"
"No","1992","Saxony-Anhalt","Employed","296","0.632221529858705","0.588627506387463","0.675815553329947","2"
"No","1992","Thuringia","Not Employed","7","","","","2"
"No","1992","Thuringia","Employed","274","0.649430968025294","0.602787768211564","0.696074167839023","2"
"Yes","1992","Schleswig-Holstein","Not Employed","1","","","","1"
"Yes","1992","Schleswig-Holstein","Employed","45","0.297052560321182","0.226467428566683","0.367637692075682","1"
"Yes","1992","Hamburg","Not Employed","","","","","1"
"Yes","1992","Hamburg","Employed","16","","","","1"
"Yes","1992","Hesse","Not Employed","","","","","1"
"Yes","1992","Hesse","Employed","145","0.291037293368067","0.253844671322118","0.328229915414016","1"
"Yes","1992","Rhineland-Palatinate,Saarland","Not Employed","1","","","","1"
"Yes","1992","Rhineland-Palatinate,Saarland","Employed","77","0.244853545547313","0.199996617254505","0.289710473840122","1"
"Yes","1992","Baden-Württemberg","Not Employed","1","","","","1"
"Yes","1992","Baden-Württemberg","Employed","205","0.230805939151928","0.206052134462174","0.255559743841683","1"
"Yes","1992","Bavaria","Not Employed","3","","","","1"
"Yes","1992","Bavaria","Employed","218","0.250601311497066","0.223914818642653","0.277287804351478","1"
"Yes","1992","Berlin","Not Employed","3","","","","1"
"Yes","1992","Berlin","Employed","133","0.374578698088186","0.325193957080753","0.423963439095618","1"
"Yes","1992","Brandenburg","Not Employed","2","","","","1"
"Yes","1992","Brandenburg","Employed","145","0.359945043117251","0.313082883473839","0.406807202760662","1"
"Yes","1992","Mecklenburg-Western Pomerania","Not Employed","4","","","","1"
"Yes","1992","Mecklenburg-Western Pomerania","Employed","104","0.398156712310059","0.336985192751535","0.459328231868582","1"
"Yes","1992","Lower Saxony","Not Employed","2","","","","1"
"Yes","1992","Lower Saxony","Employed","139","0.274975644485344","0.237350959649204","0.312600329321484","1"
"Yes","1992","Saxony","Not Employed","3","","","","1"
"Yes","1992","Saxony","Employed","234","0.337406156593597","0.301763099801585","0.373049213385609","1"
"Yes","1992","Saxony-Anhalt","Not Employed","","","","","1"
"Yes","1992","Bremen","Not Employed","","","","","1"
"Yes","1992","Bremen","Employed","13","","","","1"
"Yes","1992","North Rhine-Westphalia","Not Employed","10","","","","1"
"Yes","1992","North Rhine-Westphalia","Employed","346","0.26492926045627","0.242262109608106","0.287596411304435","1"
"Yes","1992","Saxony-Anhalt","Employed","174","0.367778470141295","0.324184446670053","0.411372493612537","1"
"Yes","1992","Thuringia","Not Employed","3","","","","1"
"Yes","1992","Thuringia","Employed","128","0.350569031974706","0.303925832160977","0.397212231788436","1"
"No","1993","Schleswig-Holstein","Not Employed","5","","","","2"
"No","1993","Schleswig-Holstein","Employed","118","0.692536343290968","0.621913638651306","0.763159047930629","2"
"No","1993","Hamburg","Not Employed","1","","","","2"
"No","1993","Hamburg","Employed","63","0.764615597304085","0.672227505142576","0.857003689465595","2"
"No","1993","Lower Saxony","Not Employed","5","","","","2"
"No","1993","Lower Saxony","Employed","428","0.736637640347914","0.700383269976268","0.77289201071956","2"
"No","1993","Bremen","Not Employed","","","","","2"
"No","1993","Bremen","Employed","31","0.724140095913679","0.587332015045122","0.860948176782237","2"
"No","1993","Bavaria","Employed","798","0.747033777087817","0.720395160826502","0.773672393349132","2"
"No","1993","Bavaria","Not Employed","11","","","","2"
"No","1993","North Rhine-Westphalia","Not Employed","32","0.777178460663476","0.644867672756414","0.909489248570538","2"
"No","1993","North Rhine-Westphalia","Employed","1096","0.736701436185639","0.713953769904108","0.759449102467171","2"
"No","1993","Hesse","Not Employed","7","","","","2"
"No","1993","Hesse","Employed","432","0.717574194354663","0.680649608661014","0.754498780048312","2"
"No","1993","Rhineland-Palatinate,Saarland","Not Employed","3","","","","2"
"No","1993","Rhineland-Palatinate,Saarland","Employed","267","0.749334605708501","0.703602244082544","0.795066967334457","2"
"No","1993","Berlin","Not Employed","6","","","","2"
"No","1993","Berlin","Employed","233","0.659918428939372","0.610287689432437","0.709549168446307","2"
"No","1993","Baden-Württemberg","Not Employed","24","","","","2"
"No","1993","Baden-Württemberg","Employed","920","0.802172674269915","0.778727180156167","0.825618168383663","2"
"No","1993","Brandenburg","Not Employed","9","","","","2"
"No","1993","Brandenburg","Employed","228","0.621376737015813","0.571410695116863","0.671342778914763","2"
"No","1993","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"No","1993","Mecklenburg-Western Pomerania","Employed","133","0.647388413117074","0.584538836781449","0.710237989452699","2"
"No","1993","Saxony","Not Employed","13","","","","2"
"No","1993","Saxony","Employed","396","0.647702997711183","0.610283034875918","0.685122960546448","2"
"No","1993","Saxony-Anhalt","Not Employed","6","","","","2"
"No","1993","Saxony-Anhalt","Employed","277","0.659353632076241","0.614243277005372","0.70446398714711","2"
"No","1993","Thuringia","Not Employed","6","","","","2"
"No","1993","Thuringia","Employed","262","0.691965233900703","0.645175099229905","0.738755368571501","2"
"Yes","1993","Schleswig-Holstein","Not Employed","","","","","1"
"Yes","1993","Schleswig-Holstein","Employed","46","0.307463656709032","0.236840952069371","0.378086361348694","1"
"Yes","1993","Hamburg","Not Employed","","","","","1"
"Yes","1993","Hamburg","Employed","18","","","","1"
"Yes","1993","Hesse","Not Employed","1","","","","1"
"Yes","1993","Hesse","Employed","139","0.282425805645337","0.245501219951688","0.319350391338986","1"
"Yes","1993","Rhineland-Palatinate,Saarland","Not Employed","1","","","","1"
"Yes","1993","Rhineland-Palatinate,Saarland","Employed","78","0.250665394291499","0.204933032665543","0.296397755917456","1"
"Yes","1993","Baden-Württemberg","Not Employed","6","","","","1"
"Yes","1993","Baden-Württemberg","Employed","189","0.197827325730085","0.174381831616337","0.221272819843833","1"
"Yes","1993","Bavaria","Not Employed","2","","","","1"
"Yes","1993","Bavaria","Employed","225","0.252966222912183","0.226327606650868","0.279604839173498","1"
"Yes","1993","Berlin","Not Employed","2","","","","1"
"Yes","1993","Berlin","Employed","117","0.340081571060628","0.290450831553693","0.389712310567563","1"
"Yes","1993","Brandenburg","Not Employed","2","","","","1"
"Yes","1993","Brandenburg","Employed","134","0.378623262984187","0.328657221085237","0.428589304883137","1"
"Yes","1993","Mecklenburg-Western Pomerania","Not Employed","4","","","","1"
"Yes","1993","Mecklenburg-Western Pomerania","Employed","89","0.352611586882926","0.289762010547301","0.415461163218551","1"
