"pgoeffd","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2015","(2a) intermediate vocational","Female","591","0.270134850295714","0.251795855820415","0.288473844771013"
"Yes","2015","(2c_gen) general maturity certificate","Male","54","0.150632501264892","0.114763145820193","0.186501856709591"
"Yes","2015","(2c_gen) general maturity certificate","Female","86","0.268013865748211","0.226294835811372","0.30973289568505"
"Yes","2015","(2c_voc) vocational maturity certificate","Male","147","0.207612777925386","0.179365196334437","0.235860359516334"
"Yes","2015","(2c_voc) vocational maturity certificate","Female","308","0.307379238799958","0.279536825289452","0.335221652310465"
"Yes","2015","(3a) lower tertiary education","Male","147","0.251172383510967","0.215755224682287","0.286589542339647"
"Yes","2015","(3a) lower tertiary education","Female","268","0.480025100896356","0.440507818646734","0.519542383145978"
"Yes","2015","(3b) higher tertiary education","Male","454","0.345185522647628","0.320263692715069","0.370107352580188"
"Yes","2015","(3b) higher tertiary education","Female","627","0.477928076849708","0.452020283249246","0.503835870450169"
"No","2015","(0) in school","Male","21","","",""
"No","2015","(0) in school","Female","26","","",""
"No","2015","(1a) inadequately completed","Male","117","0.825064030441168","0.758990180038629","0.891137880843706"
"No","2015","(1a) inadequately completed","Female","83","0.819750988505673","0.743254826828834","0.896247150182511"
"No","2015","(1b) general elementary school","Male","480","0.920676398517727","0.897129834115108","0.944222962920347"
"No","2015","(1b) general elementary school","Female","367","0.806766026571928","0.769403607460088","0.844128445683767"
"No","2015","(1c) basic vocational qualification","Male","1348","0.856281731901325","0.83884010827091","0.87372335553174"
"No","2015","(1c) basic vocational qualification","Female","826","0.774873160487833","0.749513515007609","0.800232805968057"
"No","2015","(2b) intermediate general qualification","Male","188","0.882411889954973","0.839553524395212","0.925270255514733"
"No","2015","(2b) intermediate general qualification","Female","188","0.865248769253712","0.820829436777755","0.909668101729669"
"No","2015","(2a) intermediate vocational","Male","1328","0.831170751197557","0.812844250711372","0.849497251683742"
"No","2015","(2a) intermediate vocational","Female","1661","0.729865149704286","0.711526155228987","0.748204144179584"
"No","2015","(2c_gen) general maturity certificate","Male","328","0.849367498735108","0.813498143290409","0.885236854179807"
"No","2015","(2c_gen) general maturity certificate","Female","347","0.731986134251789","0.69026710431495","0.773705164188628"
"No","2015","(2c_voc) vocational maturity certificate","Male","645","0.792387222074614","0.764139640483666","0.820634803665563"
"No","2015","(2c_voc) vocational maturity certificate","Female","747","0.692620761200041","0.664778347689535","0.720463174710548"
"No","2015","(3a) lower tertiary education","Male","429","0.748827616489033","0.713410457660353","0.784244775317713"
"No","2015","(3a) lower tertiary education","Female","346","0.519974899103644","0.480457616854022","0.559492181353266"
"No","2015","(3b) higher tertiary education","Male","944","0.654814477352372","0.629892647419813","0.679736307284931"
"No","2015","(3b) higher tertiary education","Female","801","0.522071923150292","0.496164129549831","0.547979716750754"
"Yes","2016","(0) in school","Male","3","","",""
"Yes","2016","(0) in school","Female","4","","",""
"Yes","2016","(1a) inadequately completed","Male","17","","",""
"Yes","2016","(1a) inadequately completed","Female","8","","",""
"Yes","2016","(1b) general elementary school","Male","35","0.0867702316586673","0.0619217395343913","0.111618723782943"
"Yes","2016","(1b) general elementary school","Female","62","0.179693767270531","0.142162815592222","0.21722471894884"
"Yes","2016","(1c) basic vocational qualification","Male","182","0.141147254719303","0.122941633578504","0.159352875860101"
"Yes","2016","(1c) basic vocational qualification","Female","196","0.222659896365903","0.196705194003631","0.248614598728175"
"Yes","2016","(2b) intermediate general qualification","Male","31","0.156522482301417","0.105127278126566","0.207917686476267"
"Yes","2016","(2b) intermediate general qualification","Female","42","0.139998886202735","0.0919099809640912","0.188087791441379"
"Yes","2016","(2a) intermediate vocational","Male","261","0.187812698967185","0.167689158113458","0.207936239820912"
"Yes","2016","(2a) intermediate vocational","Female","553","0.279860267836266","0.260650400827072","0.299070134845459"
"Yes","2016","(2c_gen) general maturity certificate","Male","70","0.169174844595086","0.131529756740276","0.206819932449896"
"Yes","2016","(2c_gen) general maturity certificate","Female","75","0.225336547257286","0.183493716732717","0.267179377781854"
"Yes","2016","(2c_voc) vocational maturity certificate","Male","151","0.231774037645589","0.201694990348298","0.261853084942881"
"Yes","2016","(2c_voc) vocational maturity certificate","Female","298","0.277634900609173","0.250298950984889","0.304970850233457"
"Yes","2016","(3a) lower tertiary education","Male","143","0.264773650066364","0.227246226987776","0.302301073144952"
"Yes","2016","(3a) lower tertiary education","Female","248","0.453618355117616","0.413102271889951","0.494134438345282"
"Yes","2016","(3b) higher tertiary education","Male","430","0.348711659408635","0.323022360651557","0.374400958165713"
"Yes","2016","(3b) higher tertiary education","Female","611","0.477960247002865","0.451195218481853","0.504725275523878"
"No","2016","(0) in school","Male","20","","",""
"No","2016","(0) in school","Female","28","","",""
"No","2016","(1a) inadequately completed","Male","204","0.855951731132957","0.809657101585847","0.902246360680067"
"No","2016","(1a) inadequately completed","Female","96","0.902115321243556","0.845004315183436","0.959226327303676"
"No","2016","(1b) general elementary school","Male","458","0.913229768341333","0.888381276217057","0.938078260465609"
"No","2016","(1b) general elementary school","Female","340","0.820306232729469","0.78277528105116","0.857837184407778"
"No","2016","(1c) basic vocational qualification","Male","1223","0.858852745280697","0.840647124139899","0.877058366421496"
"No","2016","(1c) basic vocational qualification","Female","791","0.777340103634097","0.751385401271825","0.803294805996369"
"No","2016","(2b) intermediate general qualification","Male","161","0.843477517698583","0.792082313523733","0.894872721873433"
"No","2016","(2b) intermediate general qualification","Female","158","0.860001113797265","0.811912208558621","0.908090019035909"
"No","2016","(2a) intermediate vocational","Male","1186","0.812187301032815","0.792063760179088","0.832310841886542"
"No","2016","(2a) intermediate vocational","Female","1545","0.720139732163734","0.700929865154541","0.739349599172928"
"No","2016","(2c_gen) general maturity certificate","Male","311","0.830825155404914","0.793180067550104","0.868470243259724"
"No","2016","(2c_gen) general maturity certificate","Female","308","0.774663452742714","0.732820622218146","0.816506283267283"
"No","2016","(2c_voc) vocational maturity certificate","Male","605","0.768225962354411","0.738146915057119","0.798305009651702"
"No","2016","(2c_voc) vocational maturity certificate","Female","733","0.722365099390827","0.695029149766543","0.749701049015111"
"No","2016","(3a) lower tertiary education","Male","388","0.735226349933636","0.697698926855048","0.772753773012224"
"No","2016","(3a) lower tertiary education","Female","332","0.546381644882384","0.505865561654718","0.58689772811005"
"No","2016","(3b) higher tertiary education","Male","892","0.651288340591365","0.625599041834286","0.676977639348443"
"No","2016","(3b) higher tertiary education","Female","727","0.522039752997135","0.495274724476122","0.548804781518147"
"Yes","2017","(0) in school","Male","1","","",""
"Yes","2017","(0) in school","Female","4","","",""
"Yes","2017","(1a) inadequately completed","Male","22","","",""
"Yes","2017","(1a) inadequately completed","Female","19","","",""
"Yes","2017","(1b) general elementary school","Male","45","0.110935518259102","0.0861350618418012","0.135735974676403"
"Yes","2017","(1b) general elementary school","Female","73","0.170235545549245","0.135852504563866","0.204618586534623"
"Yes","2017","(1c) basic vocational qualification","Male","198","0.134086849785791","0.116808468491181","0.151365231080402"
"Yes","2017","(1c) basic vocational qualification","Female","194","0.180945880502367","0.157343636669366","0.204548124335369"
"Yes","2017","(2b) intermediate general qualification","Male","31","0.153417550372675","0.103471029069441","0.203364071675908"
"Yes","2017","(2b) intermediate general qualification","Female","56","0.242253467002165","0.188822062042208","0.295684871962123"
"Yes","2017","(2a) intermediate vocational","Male","308","0.17680844800928","0.158923843728184","0.194693052290376"
"Yes","2017","(2a) intermediate vocational","Female","663","0.274712027395792","0.256949826915189","0.292474227876396"
"Yes","2017","(2c_gen) general maturity certificate","Male","90","0.187548251209037","0.154125842485269","0.220970659932805"
"Yes","2017","(2c_gen) general maturity certificate","Female","109","0.23598488953077","0.196489202062007","0.275480576999532"
"Yes","2017","(2c_voc) vocational maturity certificate","Male","172","0.232175886334099","0.203416980932926","0.260934791735272"
"Yes","2017","(2c_voc) vocational maturity certificate","Female","331","0.304258515604795","0.277620546983907","0.330896484225684"
"Yes","2017","(3a) lower tertiary education","Male","175","0.282921216935613","0.247323124350847","0.318519309520379"
"Yes","2017","(3a) lower tertiary education","Female","285","0.436103644884026","0.398184380103454","0.474022909664597"
"Yes","2017","(3b) higher tertiary education","Male","485","0.340457542490663","0.316912680250615","0.36400240473071"
"Yes","2017","(3b) higher tertiary education","Female","684","0.492045452617285","0.466728745236747","0.517362159997823"
"No","2017","(0) in school","Male","27","","",""
"No","2017","(0) in school","Female","39","0.849214887918975","0.742259690303475","0.956170085534475"
"No","2017","(1a) inadequately completed","Male","290","0.93428345621174","0.906788851473227","0.961778060950253"
"No","2017","(1a) inadequately completed","Female","102","0.834918722625291","0.768769245417699","0.901068199832884"
"No","2017","(1b) general elementary school","Male","571","0.889064481740898","0.864264025323597","0.913864938158199"
"No","2017","(1b) general elementary school","Female","386","0.829764454450755","0.795381413465377","0.864147495436134"
"No","2017","(1c) basic vocational qualification","Male","1296","0.865913150214209","0.848634768919598","0.883191531508819"
"No","2017","(1c) basic vocational qualification","Female","828","0.819054119497633","0.795451875664631","0.842656363330634"
"No","2017","(2b) intermediate general qualification","Male","169","0.846582449627325","0.796635928324092","0.896528970930559"
"No","2017","(2b) intermediate general qualification","Female","191","0.757746532997835","0.704315128037877","0.811177937957792"
"No","2017","(2a) intermediate vocational","Male","1440","0.82319155199072","0.805306947709624","0.841076156271816"
"No","2017","(2a) intermediate vocational","Female","1763","0.725287972604208","0.707525772123604","0.743050173084811"
"No","2017","(2c_gen) general maturity certificate","Male","434","0.812451748790963","0.779029340067195","0.845874157514731"
"No","2017","(2c_gen) general maturity certificate","Female","335","0.764015110469231","0.724519423000468","0.803510797937993"
"No","2017","(2c_voc) vocational maturity certificate","Male","656","0.767824113665901","0.739065208264728","0.796583019067074"
"No","2017","(2c_voc) vocational maturity certificate","Female","815","0.695741484395205","0.669103515774316","0.722379453016093"
"No","2017","(3a) lower tertiary education","Male","440","0.717078783064387","0.681480690479621","0.752676875649153"
"No","2017","(3a) lower tertiary education","Female","372","0.563896355115974","0.525977090335403","0.601815619896546"
"No","2017","(3b) higher tertiary education","Male","1071","0.659542457509337","0.63599759526929","0.683087319749385"
"No","2017","(3b) higher tertiary education","Female","814","0.507954547382715","0.482637840002177","0.533271254763253"
"Yes","2018","(0) in school","Male","","","",""
"Yes","2018","(0) in school","Female","","","",""
"Yes","2018","(1a) inadequately completed","Male","25","","",""
"Yes","2018","(1a) inadequately completed","Female","17","","",""
"Yes","2018","(1b) general elementary school","Male","52","0.140742407951275","0.113800255974513","0.167684559928037"
"Yes","2018","(1b) general elementary school","Female","72","0.188917241804938","0.151658040115076","0.226176443494801"
"Yes","2018","(1c) basic vocational qualification","Male","165","0.143211046836329","0.12419146028385","0.162230633388808"
"Yes","2018","(1c) basic vocational qualification","Female","190","0.221897107974167","0.195390361172338","0.248403854775996"
"Yes","2018","(2b) intermediate general qualification","Male","21","","",""
"Yes","2018","(2b) intermediate general qualification","Female","43","0.178096674431501","0.129793258586527","0.226400090276475"
"Yes","2018","(2a) intermediate vocational","Male","295","0.18944434006458","0.170134570544774","0.208754109584385"
"Yes","2018","(2a) intermediate vocational","Female","603","0.269599884584699","0.251215109656751","0.287984659512647"
"Yes","2018","(2c_gen) general maturity certificate","Male","83","0.191116256838088","0.15761106383613","0.224621449840047"
"Yes","2018","(2c_gen) general maturity certificate","Female","105","0.228416544709073","0.189714482581054","0.267118606837093"
"Yes","2018","(2c_voc) vocational maturity certificate","Male","172","0.229537288819971","0.199987068131001","0.25908750950894"
"Yes","2018","(2c_voc) vocational maturity certificate","Female","311","0.289728463221363","0.262560245894321","0.316896680548406"
"Yes","2018","(3a) lower tertiary education","Male","180","0.320893276357239","0.283446861074087","0.35833969164039"
"Yes","2018","(3a) lower tertiary education","Female","268","0.439197932804629","0.399814087210835","0.478581778398422"
"Yes","2018","(3b) higher tertiary education","Male","481","0.351421614462937","0.327057672779216","0.375785556146658"
"Yes","2018","(3b) higher tertiary education","Female","676","0.508293390925946","0.4824452114082","0.534141570443693"
"No","2018","(0) in school","Male","20","","",""
"No","2018","(0) in school","Female","26","","",""
"No","2018","(1a) inadequately completed","Male","340","0.910804127040365","0.881563509938505","0.940044744142225"
"No","2018","(1a) inadequately completed","Female","116","0.887148111145233","0.833373812736097","0.940922409554369"
"No","2018","(1b) general elementary school","Male","588","0.859257592048725","0.832315440071963","0.886199744025487"
"No","2018","(1b) general elementary school","Female","352","0.811082758195062","0.773823556505199","0.848341959884924"
"No","2018","(1c) basic vocational qualification","Male","1138","0.856788953163671","0.837769366611192","0.87580853971615"
"No","2018","(1c) basic vocational qualification","Female","754","0.778102892025833","0.751596145224004","0.804609638827662"
"No","2018","(2b) intermediate general qualification","Male","191","0.916964649986961","0.879820710116579","0.954108589857344"
"No","2018","(2b) intermediate general qualification","Female","198","0.821903325568499","0.773599909723525","0.870206741413473"
"No","2018","(2a) intermediate vocational","Male","1287","0.81055565993542","0.791245890415615","0.829865429455226"
"No","2018","(2a) intermediate vocational","Female","1635","0.730400115415301","0.712015340487353","0.748784890343248"
"No","2018","(2c_gen) general maturity certificate","Male","446","0.808883743161911","0.775378550159953","0.84238893616387"
"No","2018","(2c_gen) general maturity certificate","Female","347","0.771583455290927","0.732881393162907","0.810285517418946"
"No","2018","(2c_voc) vocational maturity certificate","Male","606","0.770462711180029","0.74091249049106","0.800012931868999"
"No","2018","(2c_voc) vocational maturity certificate","Female","760","0.710271536778637","0.683103319451595","0.737439754105679"
"No","2018","(3a) lower tertiary education","Male","417","0.679106723642761","0.64166030835961","0.716553138925913"
"No","2018","(3a) lower tertiary education","Female","342","0.560802067195371","0.521418221601578","0.600185912789165"
"No","2018","(3b) higher tertiary education","Male","994","0.648578385537063","0.624214443853342","0.672942327220784"
"No","2018","(3b) higher tertiary education","Female","761","0.491706609074054","0.465858429556307","0.5175547885918"
"Yes","2019","(0) in school","Male","","","",""
"Yes","2019","(0) in school","Female","2","","",""
"Yes","2019","(1a) inadequately completed","Male","16","","",""
"Yes","2019","(1a) inadequately completed","Female","20","","",""
"Yes","2019","(1b) general elementary school","Male","44","0.12595806646505","0.0991393150253153","0.152776817904784"
"Yes","2019","(1b) general elementary school","Female","56","0.185851182396381","0.146215915093347","0.225486449699414"
"Yes","2019","(1c) basic vocational qualification","Male","151","0.133443751681986","0.113983583660853","0.152903919703118"
"Yes","2019","(1c) basic vocational qualification","Female","170","0.217878572076155","0.189777998917335","0.245979145234976"
"Yes","2019","(2b) intermediate general qualification","Male","26","","",""
"Yes","2019","(2b) intermediate general qualification","Female","41","0.171336928302768","0.123764639052911","0.218909217552624"
"Yes","2019","(2a) intermediate vocational","Male","284","0.200856934011622","0.180615768161705","0.221098099861538"
"Yes","2019","(2a) intermediate vocational","Female","604","0.280576081098933","0.26167720672267","0.299474955475196"
"Yes","2019","(2c_gen) general maturity certificate","Male","64","0.169148933434182","0.136090608867269","0.202207258001095"
"Yes","2019","(2c_gen) general maturity certificate","Female","96","0.189633445503554","0.153494365221693","0.225772525785416"
"Yes","2019","(2c_voc) vocational maturity certificate","Male","184","0.276757996648605","0.244631611322374","0.308884381974836"
"Yes","2019","(2c_voc) vocational maturity certificate","Female","315","0.319205518305069","0.291403301734889","0.347007734875249"
"Yes","2019","(3a) lower tertiary education","Male","162","0.275629612113099","0.239043685317481","0.312215538908717"
"Yes","2019","(3a) lower tertiary education","Female","262","0.42524687904351","0.386764253164825","0.463729504922195"
"Yes","2019","(3b) higher tertiary education","Male","463","0.33089534226051","0.307059552596675","0.354731131924346"
"Yes","2019","(3b) higher tertiary education","Female","651","0.484034738664373","0.458249959120522","0.509819518208225"
"No","2019","(0) in school","Male","32","1","1","1"
"No","2019","(0) in school","Female","33","0.96754592199461","0.908839650310842","1.02625219367838"
"No","2019","(1a) inadequately completed","Male","396","0.911780000236691","0.884394035788274","0.939165964685108"
"No","2019","(1a) inadequately completed","Female","115","0.732844232832887","0.658204629804009","0.807483835861765"
"No","2019","(1b) general elementary school","Male","544","0.87404193353495","0.847223182095216","0.900860684974685"
"No","2019","(1b) general elementary school","Female","314","0.814148817603619","0.774513550300586","0.853784084906653"
"No","2019","(1c) basic vocational qualification","Male","1022","0.866556248318014","0.847096080296882","0.886016416339147"
"No","2019","(1c) basic vocational qualification","Female","659","0.782121427923845","0.754020854765024","0.810222001082665"
"No","2019","(2b) intermediate general qualification","Male","182","0.823661636455482","0.771869449969875","0.875453822941089"
"No","2019","(2b) intermediate general qualification","Female","200","0.828663071697232","0.781090782447376","0.876235360947089"
"No","2019","(2a) intermediate vocational","Male","1221","0.799143065988378","0.778901900138462","0.819384231838295"
"No","2019","(2a) intermediate vocational","Female","1567","0.719423918901067","0.700525044524804","0.73832279327733"
"No","2019","(2c_gen) general maturity certificate","Male","430","0.830851066565818","0.797792741998905","0.863909391132731"
"No","2019","(2c_gen) general maturity certificate","Female","356","0.810366554496446","0.774227474214584","0.846505634778307"
"No","2019","(2c_voc) vocational maturity certificate","Male","561","0.723242003351396","0.691115618025165","0.755368388677627"
"No","2019","(2c_voc) vocational maturity certificate","Female","765","0.680794481694931","0.652992265124751","0.708596698265111"
"No","2019","(3a) lower tertiary education","Male","411","0.724370387886901","0.687784461091283","0.760956314682519"
"No","2019","(3a) lower tertiary education","Female","372","0.57475312095649","0.536270495077805","0.613235746835175"
"No","2019","(3b) higher tertiary education","Male","1034","0.66910465773949","0.645268868075654","0.692940447403325"
"No","2019","(3b) higher tertiary education","Female","792","0.515965261335627","0.490180481791775","0.541750040879478"
