"pgoeffd","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","1997","secondary school degree","Couple + C. GT 16 ","351","0.743269127333464","0.704067779700337","0.78247047496659"
"No","1997","secondary school degree","Couple + C. LE and GT 16","202","0.686239771154326","0.633378314785614","0.739101227523037"
"No","1997","college entrance qualification","1-pers.-HH","111","0.683003723147026","0.613465677009543","0.752541769284508"
"No","1997","college entrance qualification","(Married) couple without C. ","224","0.589715351153516","0.539253229145679","0.640177473161352"
"No","1997","college entrance qualification","Single parent ","34","0.522981899818562","0.405130619757537","0.640833179879587"
"No","1997","college entrance qualification","Couple + C. LE 16 ","253","0.67177914649853","0.624126171450864","0.719432121546196"
"No","1997","college entrance qualification","Couple + C. GT 16 ","135","0.583405449613113","0.519830776749102","0.646980122477123"
"No","1997","college entrance qualification","Couple + C. LE and GT 16","68","0.592454603031264","0.501855394343371","0.683053811719156"
"No","1997","Other degree","1-pers.-HH","23","","",""
"No","1997","Other degree","(Married) couple without C. ","94","0.790710059835515","0.716681055996577","0.864739063674452"
"No","1997","Other degree","Single parent ","20","","",""
"No","1997","Other degree","Couple + C. LE 16 ","138","0.873291156838188","0.820753496945703","0.925828816730674"
"No","1997","Other degree","Couple + C. GT 16 ","113","0.797003312003466","0.72677093656085","0.867235687446082"
"No","1997","Other degree","Couple + C. LE and GT 16","83","0.844221322921319","0.771678468746806","0.916764177095831"
"No","1997","no degree/no degree yet","1-pers.-HH","8","","",""
"No","1997","no degree/no degree yet","(Married) couple without C. ","28","","",""
"No","1997","no degree/no degree yet","Single parent ","7","","",""
"No","1997","no degree/no degree yet","Couple + C. LE 16 ","41","0.864224973690997","0.765234699085366","0.963215248296628"
"No","1997","no degree/no degree yet","Couple + C. GT 16 ","46","0.806152272189521","0.701678892353289","0.910625652025753"
"No","1997","no degree/no degree yet","Couple + C. LE and GT 16","36","0.907067104705843","0.819260357650396","0.99487385176129"
"Yes","1998","lower secondary degree","1-pers.-HH","45","0.241638388329552","0.182311136839189","0.300965639819915"
"Yes","1998","lower secondary degree","(Married) couple without C. ","156","0.220012819817557","0.189498816567209","0.250526823067905"
"Yes","1998","lower secondary degree","Single parent ","26","","",""
"Yes","1998","lower secondary degree","Couple + C. LE 16 ","95","0.157520446775488","0.129622284686225","0.185418608864752"
"Yes","1998","lower secondary degree","Couple + C. GT 16 ","93","0.190199467266598","0.157005846698015","0.22339308783518"
"Yes","1998","lower secondary degree","Couple + C. LE and GT 16","29","","",""
"Yes","1998","secondary school degree","1-pers.-HH","87","0.332725511225764","0.274779100039271","0.390671922412257"
"Yes","1998","secondary school degree","(Married) couple without C. ","187","0.297156851219087","0.260920073860968","0.333393628577205"
"Yes","1998","secondary school degree","Single parent ","48","0.361480688034617","0.28132430416658","0.441637071902654"
"Yes","1998","secondary school degree","Couple + C. LE 16 ","240","0.295322095543613","0.263983524754043","0.326660666333183"
"Yes","1998","secondary school degree","Couple + C. GT 16 ","141","0.267503707792204","0.229602760405973","0.305404655178436"
"Yes","1998","secondary school degree","Couple + C. LE and GT 16","91","0.2927798032397","0.239950662659491","0.34560894381991"
"Yes","1998","college entrance qualification","1-pers.-HH","76","0.361177689737336","0.296670401601549","0.425684977873122"
"Yes","1998","college entrance qualification","(Married) couple without C. ","153","0.362729629294737","0.317652032773763","0.407807225815711"
"Yes","1998","college entrance qualification","Single parent ","32","0.468065109299541","0.346761482465773","0.58936873613331"
"Yes","1998","college entrance qualification","Couple + C. LE 16 ","119","0.304662129287361","0.260272630289714","0.349051628285009"
"Yes","1998","college entrance qualification","Couple + C. GT 16 ","97","0.415125618105402","0.352786086131014","0.47746515007979"
"Yes","1998","college entrance qualification","Couple + C. LE and GT 16","57","0.471483227950088","0.381794653468842","0.561171802431334"
"Yes","1998","Other degree","1-pers.-HH","7","","",""
"Yes","1998","Other degree","(Married) couple without C. ","22","","",""
"Yes","1998","Other degree","Single parent ","5","","",""
"Yes","1998","Other degree","Couple + C. LE 16 ","16","","",""
"Yes","1998","Other degree","Couple + C. GT 16 ","22","","",""
"Yes","1998","Other degree","Couple + C. LE and GT 16","13","","",""
"Yes","1998","no degree/no degree yet","1-pers.-HH","3","","",""
"Yes","1998","no degree/no degree yet","(Married) couple without C. ","6","","",""
"Yes","1998","no degree/no degree yet","Single parent ","3","","",""
"Yes","1998","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Yes","1998","no degree/no degree yet","Couple + C. GT 16 ","12","","",""
"Yes","1998","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"No","1998","lower secondary degree","1-pers.-HH","155","0.758361611670448","0.699034360180085","0.817688863160811"
"No","1998","lower secondary degree","(Married) couple without C. ","552","0.779987180182443","0.749473176932095","0.810501183432791"
"No","1998","lower secondary degree","Single parent ","118","0.764652523413104","0.695365216540717","0.833939830285491"
"No","1998","lower secondary degree","Couple + C. LE 16 ","560","0.842479553224512","0.814581391135248","0.870377715313776"
"No","1998","lower secondary degree","Couple + C. GT 16 ","444","0.809800532733402","0.77660691216482","0.842994153301985"
"No","1998","lower secondary degree","Couple + C. LE and GT 16","203","0.859706266231287","0.8150175085702","0.904395023892374"
"No","1998","secondary school degree","1-pers.-HH","167","0.667274488774236","0.609328077587743","0.725220899960729"
"No","1998","secondary school degree","(Married) couple without C. ","424","0.702843148780913","0.666606371422795","0.739079926139032"
"No","1998","secondary school degree","Single parent ","90","0.638519311965383","0.558362928097346","0.71867569583342"
"No","1998","secondary school degree","Couple + C. LE 16 ","574","0.704677904456387","0.673339333666817","0.736016475245957"
"No","1998","secondary school degree","Couple + C. GT 16 ","383","0.732496292207796","0.694595344821564","0.770397239594027"
"No","1998","secondary school degree","Couple + C. LE and GT 16","194","0.7072201967603","0.65439105618009","0.760049337340509"
"No","1998","college entrance qualification","1-pers.-HH","137","0.638822310262664","0.574315022126878","0.703329598398451"
"No","1998","college entrance qualification","(Married) couple without C. ","284","0.637270370705263","0.592192774184289","0.682347967226237"
"No","1998","college entrance qualification","Single parent ","33","0.531934890700459","0.41063126386669","0.653238517534227"
"No","1998","college entrance qualification","Couple + C. LE 16 ","294","0.695337870712639","0.650948371714992","0.739727369710286"
"No","1998","college entrance qualification","Couple + C. GT 16 ","143","0.584874381894598","0.52253484992021","0.647213913868986"
"No","1998","college entrance qualification","Couple + C. LE and GT 16","62","0.528516772049912","0.438828197568666","0.618205346531158"
"No","1998","Other degree","1-pers.-HH","25","","",""
"No","1998","Other degree","(Married) couple without C. ","92","0.826803896006987","0.757338905327851","0.896268886686124"
"No","1998","Other degree","Single parent ","14","","",""
"No","1998","Other degree","Couple + C. LE 16 ","139","0.89350531688215","0.8449435169581","0.942067116806199"
"No","1998","Other degree","Couple + C. GT 16 ","116","0.7798955396578","0.710769577727186","0.849021501588414"
"No","1998","Other degree","Couple + C. LE and GT 16","68","0.773490507627058","0.682336392581332","0.864644622672784"
"No","1998","no degree/no degree yet","1-pers.-HH","9","","",""
"No","1998","no degree/no degree yet","(Married) couple without C. ","27","","",""
"No","1998","no degree/no degree yet","Single parent ","7","","",""
"No","1998","no degree/no degree yet","Couple + C. LE 16 ","36","0.972657836585745","0.921476423783119","1.02383924938837"
"No","1998","no degree/no degree yet","Couple + C. GT 16 ","44","0.764120473385759","0.652926789368577","0.875314157402941"
"No","1998","no degree/no degree yet","Couple + C. LE and GT 16","42","0.974606137254037","0.928122435325109","1.02108983918296"
"Yes","1999","lower secondary degree","1-pers.-HH","40","0.211499285474211","0.155460526982095","0.267538043966328"
"Yes","1999","lower secondary degree","(Married) couple without C. ","144","0.207907120283865","0.177017393785562","0.238796846782167"
"Yes","1999","lower secondary degree","Single parent ","26","","",""
"Yes","1999","lower secondary degree","Couple + C. LE 16 ","89","0.162000659497475","0.133275014991018","0.190726304003933"
"Yes","1999","lower secondary degree","Couple + C. GT 16 ","80","0.175793477093014","0.142294877283016","0.209292076903012"
"Yes","1999","lower secondary degree","Couple + C. LE and GT 16","32","0.151946696113478","0.10292687898862","0.200966513238336"
"Yes","1999","secondary school degree","1-pers.-HH","76","0.33650492648552","0.278165469121258","0.394844383849781"
"Yes","1999","secondary school degree","(Married) couple without C. ","184","0.289137411402134","0.253364813360141","0.324910009444127"
"Yes","1999","secondary school degree","Single parent ","46","0.344947292568796","0.26563818899333","0.424256396144263"
"Yes","1999","secondary school degree","Couple + C. LE 16 ","216","0.271408966050615","0.240181742758152","0.302636189343078"
"Yes","1999","secondary school degree","Couple + C. GT 16 ","135","0.293598772277801","0.253068449538896","0.334129095016705"
"Yes","1999","secondary school degree","Couple + C. LE and GT 16","80","0.283428421382587","0.230357125188902","0.336499717576273"
"Yes","1999","college entrance qualification","1-pers.-HH","77","0.344787207214524","0.280957177698111","0.408617236730937"
"Yes","1999","college entrance qualification","(Married) couple without C. ","168","0.386822895773986","0.341264871481856","0.432380920066117"
"Yes","1999","college entrance qualification","Single parent ","27","","",""
"Yes","1999","college entrance qualification","Couple + C. LE 16 ","113","0.301183868409411","0.256722405161975","0.345645331656847"
"Yes","1999","college entrance qualification","Couple + C. GT 16 ","94","0.406291763512715","0.344917529692064","0.467665997333367"
"Yes","1999","college entrance qualification","Couple + C. LE and GT 16","50","0.444354418667658","0.353930613151606","0.53477822418371"
"Yes","1999","Other degree","1-pers.-HH","7","","",""
"Yes","1999","Other degree","(Married) couple without C. ","18","","",""
"Yes","1999","Other degree","Single parent ","4","","",""
"Yes","1999","Other degree","Couple + C. LE 16 ","15","","",""
"Yes","1999","Other degree","Couple + C. GT 16 ","22","","",""
"Yes","1999","Other degree","Couple + C. LE and GT 16","10","","",""
"Yes","1999","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","1999","no degree/no degree yet","(Married) couple without C. ","7","","",""
"Yes","1999","no degree/no degree yet","Single parent ","4","","",""
"Yes","1999","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"Yes","1999","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Yes","1999","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"No","1999","lower secondary degree","1-pers.-HH","164","0.788500714525789","0.732461956033672","0.844539473017905"
"No","1999","lower secondary degree","(Married) couple without C. ","519","0.792092879716135","0.761203153217833","0.822982606214438"
"No","1999","lower secondary degree","Single parent ","110","0.764942124129641","0.693676461230879","0.836207787028403"
"No","1999","lower secondary degree","Couple + C. LE 16 ","543","0.837999340502525","0.809273695996067","0.866724985008982"
"No","1999","lower secondary degree","Couple + C. GT 16 ","416","0.824206522906986","0.790707923096988","0.857705122716984"
