"pgoeffd","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","2012","Lower Saxony","Couple + C. GT 16 ","133","0.78795263901025","0.727563581694125","0.848341696326376","2"
"No","2012","Lower Saxony","Couple + C. LE and GT 16","121","0.89591908208891","0.845515838560015","0.946322325617805","2"
"No","2012","Bremen","1-pers.-HH","9","","","","2"
"No","2012","Bremen","(Married) couple without C. ","15","","","","2"
"No","2012","Bremen","Single parent ","20","","","","2"
"No","2012","Bremen","Couple + C. LE 16 ","25","","","","2"
"No","2012","Bremen","Couple + C. GT 16 ","5","","","","2"
"No","2012","Berlin","Single parent ","63","0.746250237837788","0.652064264975818","0.840436210699757","2"
"No","2012","Berlin","Couple + C. LE 16 ","127","0.729572346445405","0.660747091032569","0.798397601858241","2"
"No","2012","Berlin","Couple + C. GT 16 ","32","0.666328653496118","0.534304390262458","0.798352916729779","2"
"No","2012","Bremen","Couple + C. LE and GT 16","4","","","","2"
"No","2012","North Rhine-Westphalia","1-pers.-HH","189","0.685926398549668","0.631945091366923","0.739907705732414","2"
"No","2012","North Rhine-Westphalia","(Married) couple without C. ","439","0.73167380474169","0.697505603074785","0.765842006408594","2"
"No","2012","North Rhine-Westphalia","Single parent ","246","0.777785983137919","0.734293889548713","0.821278076727124","2"
"No","2012","North Rhine-Westphalia","Couple + C. LE 16 ","856","0.754056986449851","0.728824945728092","0.77928902717161","2"
"No","2012","Bavaria","Couple + C. LE and GT 16","236","0.831033400341819","0.787979622237429","0.874087178446208","2"
"No","2012","Berlin","1-pers.-HH","84","0.720240707289227","0.64058823353675","0.799893181041705","2"
"No","2012","Berlin","(Married) couple without C. ","84","0.618180296030594","0.53561281831118","0.700747773750008","2"
"No","2012","North Rhine-Westphalia","Couple + C. GT 16 ","341","0.760866235972136","0.721367455212953","0.800365016731319","2"
"No","2012","North Rhine-Westphalia","Couple + C. LE and GT 16","211","0.772514417483226","0.721850303491417","0.823178531475036","2"
"No","2012","Hesse","1-pers.-HH","75","0.796090983846206","0.714642363636231","0.877539604056182","2"
"No","2012","Hesse","(Married) couple without C. ","196","0.815959824037584","0.768114607069481","0.863805041005687","2"
"No","2012","Hesse","Single parent ","100","0.873154635717732","0.817222485046664","0.929086786388801","2"
"No","2012","Bavaria","Single parent ","241","0.815639828415711","0.772542469101717","0.858737187729706","2"
"No","2012","Bavaria","Couple + C. LE 16 ","728","0.799608733384823","0.77368613605397","0.825531330715677","2"
"No","2012","Bavaria","Couple + C. GT 16 ","250","0.833655121022117","0.792531557309701","0.874778684734534","2"
"No","2012","Hesse","Couple + C. LE 16 ","297","0.792999271580189","0.752737245909657","0.833261297250722","2"
"No","2012","Hesse","Couple + C. GT 16 ","85","0.720260268911058","0.641571112320429","0.798949425501686","2"
"No","2012","Hesse","Couple + C. LE and GT 16","87","0.751904069445485","0.669682417820884","0.834125721070087","2"
"No","2012","Rhineland-Palatinate,Saarland","1-pers.-HH","65","0.733211070105536","0.64427361512554","0.822148525085533","2"
"No","2012","Rhineland-Palatinate,Saarland","(Married) couple without C. ","113","0.749577256603841","0.683268443866904","0.815886069340778","2"
"No","2012","Rhineland-Palatinate,Saarland","Single parent ","78","0.782162799417389","0.700438791898147","0.863886806936631","2"
"No","2012","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","230","0.775706273725117","0.729570215978373","0.82184233147186","2"
"No","2012","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","84","0.760551671835957","0.683225692799869","0.837877650872045","2"
"No","2012","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","49","0.715795381877461","0.609372857328663","0.82221790642626","2"
"No","2012","Baden-Württemberg","1-pers.-HH","119","0.718441642647652","0.650832786187354","0.78605049910795","2"
"No","2012","Baden-Württemberg","(Married) couple without C. ","290","0.771799413353748","0.729933069212773","0.813665757494723","2"
"No","2012","Baden-Württemberg","Single parent ","157","0.759487147410903","0.701264455999005","0.817709838822801","2"
"No","2012","Baden-Württemberg","Couple + C. LE 16 ","582","0.807814711248145","0.779406635254329","0.83622278724196","2"
"No","2012","Baden-Württemberg","Couple + C. GT 16 ","192","0.801101056360134","0.75142099299439","0.850781119725879","2"
"No","2012","Baden-Württemberg","Couple + C. LE and GT 16","188","0.810713992093716","0.760735266279476","0.860692717907956","2"
"No","2012","Bavaria","1-pers.-HH","176","0.745662697519503","0.691353191374626","0.799972203664381","2"
"No","2012","Bavaria","(Married) couple without C. ","370","0.754445322065341","0.71641293969766","0.792477704433022","2"
"No","2012","Saxony","Couple + C. LE and GT 16","56","0.861628864428493","0.778326180252188","0.944931548604799","2"
"No","2012","Saxony-Anhalt","1-pers.-HH","44","0.866146228350202","0.77851780252295","0.953774654177453","2"
"No","2012","Saxony-Anhalt","(Married) couple without C. ","90","0.749663734569832","0.675761722797345","0.823565746342319","2"
"No","2012","Saxony-Anhalt","Single parent ","68","0.891255352269815","0.82260550644626","0.959905198093369","2"
"No","2012","Saxony-Anhalt","Couple + C. LE 16 ","132","0.825217069461078","0.767788624075286","0.88264551484687","2"
"No","2012","Saxony-Anhalt","Couple + C. GT 16 ","53","0.647255534961849","0.538387540736672","0.756123529187025","2"
"No","2012","Saxony-Anhalt","Couple + C. LE and GT 16","29","","","","2"
"No","2012","Thuringia","1-pers.-HH","40","0.622505038434457","0.498810905577691","0.746199171291222","2"
"No","2012","Thuringia","(Married) couple without C. ","93","0.692008721749589","0.612031171125682","0.771986272373497","2"
"No","2012","Thuringia","Single parent ","43","0.860910295205731","0.76774876794917","0.954071822462293","2"
"No","2012","Thuringia","Couple + C. LE 16 ","160","0.802573010974638","0.746846020209421","0.858300001739854","2"
"No","2012","Thuringia","Couple + C. GT 16 ","85","0.792716623772995","0.715910221612783","0.869523025933207","2"
"No","2012","Thuringia","Couple + C. LE and GT 16","27","","","","2"
"Yes","2012","Schleswig-Holstein","1-pers.-HH","17","","","","1"
"Yes","2012","Schleswig-Holstein","(Married) couple without C. ","27","","","","1"
"Yes","2012","Schleswig-Holstein","Single parent ","17","","","","1"
"Yes","2012","Schleswig-Holstein","Couple + C. LE 16 ","37","0.135800059273836","0.0891319706278293","0.182468147919842","1"
"Yes","2012","Schleswig-Holstein","Couple + C. GT 16 ","14","","","","1"
"Yes","2012","Schleswig-Holstein","Couple + C. LE and GT 16","10","","","","1"
"Yes","2012","Hamburg","1-pers.-HH","5","","","","1"
"Yes","2012","Hamburg","(Married) couple without C. ","10","","","","1"
"Yes","2012","Hamburg","Single parent ","5","","","","1"
"Yes","2012","Hamburg","Couple + C. LE 16 ","11","","","","1"
"Yes","2012","Hamburg","Couple + C. GT 16 ","7","","","","1"
"Yes","2012","Hamburg","Couple + C. LE and GT 16","5","","","","1"
"Yes","2012","Lower Saxony","1-pers.-HH","52","0.378813991310047","0.296985405620868","0.460642576999225","1"
"Yes","2012","Bremen","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","North Rhine-Westphalia","1-pers.-HH","95","0.314073601450332","0.260092294267586","0.368054908633077","1"
"Yes","2012","North Rhine-Westphalia","(Married) couple without C. ","207","0.26832619525831","0.234157993591405","0.302494396925215","1"
"Yes","2012","Bremen","Single parent ","5","","","","1"
"Yes","2012","Bremen","Couple + C. LE 16 ","12","","","","1"
"Yes","2012","Bremen","Couple + C. GT 16 ","3","","","","1"
"Yes","2012","Lower Saxony","Couple + C. LE and GT 16","20","","","","1"
"Yes","2012","Bremen","1-pers.-HH","3","","","","1"
"Yes","2012","Bremen","(Married) couple without C. ","6","","","","1"
"Yes","2012","Lower Saxony","Single parent ","55","0.396311116458679","0.319800274460966","0.472821958456393","1"
"Yes","2012","Lower Saxony","Couple + C. LE 16 ","123","0.222085470680587","0.186222252758485","0.25794868860269","1"
"Yes","2012","Lower Saxony","Couple + C. GT 16 ","43","0.21204736098975","0.151658303673624","0.272436418305875","1"
"Yes","2012","Lower Saxony","(Married) couple without C. ","91","0.257561099259924","0.20832345442916","0.306798744090688","1"
"Yes","2012","North Rhine-Westphalia","Single parent ","105","0.222214016862081","0.178721923272876","0.265706110451287","1"
"Yes","2012","North Rhine-Westphalia","Couple + C. LE 16 ","263","0.245943013550149","0.22071097282839","0.271175054271908","1"
"Yes","2012","North Rhine-Westphalia","Couple + C. GT 16 ","107","0.239133764027864","0.199634983268681","0.278632544787047","1"
"Yes","2012","North Rhine-Westphalia","Couple + C. LE and GT 16","52","0.227485582516774","0.176821468524964","0.278149696508583","1"
"Yes","2012","Hesse","1-pers.-HH","19","","","","1"
"Yes","2012","Hesse","(Married) couple without C. ","56","0.184040175962416","0.136194958994313","0.231885392930519","1"
"Yes","2012","Hesse","Single parent ","36","0.126845364282268","0.0709132136111994","0.182777514953336","1"
"Yes","2012","Hesse","Couple + C. LE 16 ","92","0.207000728419811","0.166738702749278","0.247262754090344","1"
"Yes","2012","Hesse","Couple + C. GT 16 ","40","0.279739731088942","0.201050574498314","0.358428887679571","1"
"Yes","2012","Hesse","Couple + C. LE and GT 16","19","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","1-pers.-HH","30","0.266788929894464","0.177851474914467","0.35572638487446","1"
"Yes","2012","Rhineland-Palatinate,Saarland","(Married) couple without C. ","51","0.250422743396159","0.184113930659222","0.316731556133096","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Single parent ","20","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","11","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","4","","","","1"
"Yes","2012","Baden-Württemberg","Couple + C. LE and GT 16","48","0.189286007906284","0.139307282092044","0.239264733720524","1"
"Yes","2012","Bavaria","1-pers.-HH","71","0.254337302480496","0.200027796335619","0.308646808625374","1"
"Yes","2012","Bavaria","Single parent ","70","0.184360171584289","0.141262812270294","0.227457530898283","1"
"Yes","2012","Bavaria","Couple + C. LE 16 ","188","0.200391266615177","0.174468669284323","0.22631386394603","1"
"Yes","2012","Brandenburg","(Married) couple without C. ","50","0.269715777343307","0.20300088873225","0.336430665954363","1"
"Yes","2012","Brandenburg","Couple + C. GT 16 ","22","","","","1"
"Yes","2012","Brandenburg","Couple + C. LE and GT 16","8","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","1-pers.-HH","14","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","(Married) couple without C. ","24","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","Single parent ","8","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","16","","","","1"
"Yes","2012","Saxony","1-pers.-HH","26","","","","1"
"Yes","2012","Saxony","(Married) couple without C. ","65","0.222963203271825","0.16963247030265","0.276293936241","1"
"Yes","2012","Saxony","Single parent ","21","","","","1"
"Yes","2012","Saxony","Couple + C. LE 16 ","80","0.229255224945338","0.185953148576366","0.27255730131431","1"
"Yes","2012","Saxony","Couple + C. GT 16 ","32","0.176200022329672","0.116980705036453","0.235419339622891","1"
"Yes","2012","Saxony","Couple + C. LE and GT 16","10","","","","1"
"Yes","2012","Saxony-Anhalt","1-pers.-HH","14","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","84","0.224293726274883","0.17815766852814","0.270429784021627","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","33","0.239448328164043","0.162122349127955","0.316774307200131","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","20","","","","1"
"Yes","2012","Baden-Württemberg","Single parent ","50","0.240512852589098","0.182290161177199","0.298735544000996","1"
"Yes","2012","Baden-Württemberg","Couple + C. LE 16 ","157","0.192185288751856","0.16377721275804","0.220593364745671","1"
"Yes","2012","Baden-Württemberg","Couple + C. GT 16 ","56","0.198898943639866","0.149218880274121","0.24857900700561","1"
"Yes","2012","Bavaria","(Married) couple without C. ","122","0.245554677934659","0.207522295566978","0.28358706030234","1"
"Yes","2012","Berlin","Couple + C. GT 16 ","17","","","","1"
"Yes","2012","Berlin","Couple + C. LE and GT 16","2","","","","1"
"Yes","2012","Brandenburg","1-pers.-HH","13","","","","1"
"Yes","2012","Brandenburg","Single parent ","15","","","","1"
"Yes","2012","Brandenburg","Couple + C. LE 16 ","33","0.257790084081246","0.189149294272879","0.326430873889614","1"
"Yes","2012","Saxony-Anhalt","(Married) couple without C. ","42","0.250336265430168","0.176434253657681","0.324238277202655","1"
"Yes","2012","Saxony-Anhalt","Single parent ","11","","","","1"
"Yes","2012","Saxony-Anhalt","Couple + C. LE 16 ","36","0.174782930538922","0.11735448515313","0.232211375924714","1"
"Yes","2012","Saxony-Anhalt","Couple + C. GT 16 ","21","","","","1"
"Yes","2012","Saxony-Anhalt","Couple + C. LE and GT 16","3","","","","1"
"Yes","2012","Baden-Württemberg","1-pers.-HH","51","0.281558357352348","0.21394950089205","0.349167213812646","1"
"Yes","2012","Baden-Württemberg","(Married) couple without C. ","96","0.228200586646252","0.186334242505277","0.270066930787227","1"
"Yes","2012","Bavaria","Couple + C. GT 16 ","65","0.166344878977883","0.125221315265466","0.207468442690299","1"
"Yes","2012","Bavaria","Couple + C. LE and GT 16","55","0.168966599658181","0.125912821553792","0.212020377762571","1"
"Yes","2012","Berlin","1-pers.-HH","38","0.279759292710773","0.200106818958295","0.35941176646325","1"
"Yes","2012","Berlin","(Married) couple without C. ","49","0.381819703969406","0.299252226249992","0.46438718168882","1"
"Yes","2012","Berlin","Single parent ","19","","","","1"
"Yes","2012","Berlin","Couple + C. LE 16 ","33","0.270427653554595","0.201602398141759","0.339252908967431","1"
"Yes","2012","Thuringia","1-pers.-HH","19","","","","1"
"Yes","2012","Thuringia","(Married) couple without C. ","35","0.307991278250411","0.228013727626503","0.387968828874318","1"
"Yes","2012","Thuringia","Single parent ","10","","","","1"
"Yes","2012","Thuringia","Couple + C. LE 16 ","36","0.197426989025362","0.141699998260146","0.253153979790579","1"
"Yes","2012","Thuringia","Couple + C. GT 16 ","22","","","","1"
"Yes","2012","Thuringia","Couple + C. LE and GT 16","10","","","","1"
"No","2013","Schleswig-Holstein","1-pers.-HH","57","0.763523579100756","0.669224828588842","0.85782232961267","2"
"No","2013","Schleswig-Holstein","(Married) couple without C. ","64","0.681549705300796","0.58583096166846","0.777268448933133","2"
"No","2013","Schleswig-Holstein","Single parent ","55","0.741514537935114","0.643727650079211","0.839301425791017","2"
"No","2013","Schleswig-Holstein","Couple + C. LE 16 ","173","0.853865932806512","0.806427659982104","0.901304205630921","2"
"No","2013","Schleswig-Holstein","Couple + C. GT 16 ","39","0.709944839555234","0.591092788964791","0.828796890145678","2"
"No","2013","Schleswig-Holstein","Couple + C. LE and GT 16","49","0.83251135576795","0.736411693614596","0.928611017921304","2"
"No","2013","Hamburg","1-pers.-HH","27","","","","2"
"No","2013","Hamburg","(Married) couple without C. ","56","0.667234298260237","0.558393854802716","0.776074741717758","2"
"No","2013","Hamburg","Single parent ","35","0.836014773500691","0.724036753537152","0.947992793464229","2"
"No","2013","Hamburg","Couple + C. LE 16 ","96","0.86852119916164","0.804492558608413","0.932549839714866","2"
"No","2013","Hamburg","Couple + C. GT 16 ","19","","","","2"
"No","2013","Hamburg","Couple + C. LE and GT 16","19","","","","2"
