"pgoeffd","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No","1999","Lower Saxony","Female","192","0.659535628088155","0.603932278353727","0.715138977822584","2"
"No","1999","Hamburg","Female","32","0.801781447119454","0.678238417491687","0.925324476747221","2"
"No","1999","Bremen","Female","12","","","","2"
"No","1999","Bremen","Male","15","","","","2"
"No","1999","North Rhine-Westphalia","Male","699","0.789167667015636","0.76207871134469","0.816256622686581","2"
"No","1999","North Rhine-Westphalia","Female","419","0.677752021769401","0.640726354717723","0.714777688821078","2"
"No","1999","Hesse","Male","223","0.7891439716062","0.741106588670498","0.837181354541903","2"
"No","1999","Hesse","Female","160","0.700324109322287","0.638656714502943","0.76199150414163","2"
"No","1999","Rhineland-Palatinate,Saarland","Male","191","0.772457310761322","0.719193982623091","0.825720638899553","2"
"No","1999","Rhineland-Palatinate,Saarland","Female","103","0.648041548298828","0.574040951124958","0.722042145472698","2"
"No","1999","Berlin","Male","106","0.728577603255573","0.656196559938556","0.800958646572591","2"
"No","1999","Berlin","Female","80","0.577322912717313","0.49305254762821","0.661593277806416","2"
"No","1999","Baden-Württemberg","Male","501","0.84460489694523","0.814785282526236","0.874424511364223","2"
"No","1999","Baden-Württemberg","Female","299","0.707050675750328","0.662225498126302","0.751875853374353","2"
"No","1999","Brandenburg","Male","137","0.798479556394355","0.739047532139819","0.857911580648892","2"
"No","1999","Brandenburg","Female","79","0.504734344639873","0.422208672612561","0.587260016667185","2"
"No","1999","Bavaria","Male","462","0.811623740650153","0.779296369558155","0.843951111742151","2"
"No","1999","Bavaria","Female","312","0.707644301829227","0.66514468239036","0.750143921268094","2"
"No","1999","Mecklenburg-Western Pomerania","Male","95","0.79863087509063","0.727470592337668","0.869791157843593","2"
"No","1999","Mecklenburg-Western Pomerania","Female","64","0.59266803986634","0.500428985977371","0.68490709375531","2"
"No","1999","Saxony","Male","258","0.78041167161004","0.735949314900597","0.824874028319482","2"
"No","1999","Saxony","Female","150","0.536215605213238","0.477488851219551","0.594942359206925","2"
"No","1999","Thuringia","Male","182","0.799156782298959","0.745354231108192","0.852959333489726","2"
"No","1999","Thuringia","Female","122","0.683757086682095","0.616384399834836","0.751129773529354","2"
"No","1999","Saxony-Anhalt","Male","150","0.801377298293234","0.743255135868723","0.859499460717745","2"
"No","1999","Saxony-Anhalt","Female","98","0.579266762088299","0.506945783887936","0.651587740288661","2"
"Yes","1999","Schleswig-Holstein","Male","27","","","","1"
"Yes","1999","Schleswig-Holstein","Female","25","","","","1"
"Yes","1999","Hamburg","Male","3","","","","1"
"Yes","1999","Hamburg","Female","8","","","","1"
"Yes","1999","Lower Saxony","Male","82","0.25808384966245","0.214087755857901","0.302079943467","1"
"Yes","1999","Lower Saxony","Female","87","0.340464371911845","0.284861022177416","0.396067721646273","1"
"Yes","1999","Bremen","Male","6","","","","1"
"Yes","1999","Bremen","Female","4","","","","1"
"Yes","1999","Hesse","Male","54","0.2108560283938","0.162818645458097","0.258893411329502","1"
"Yes","1999","Hesse","Female","52","0.299675890677713","0.23800849585837","0.361343285497057","1"
"Yes","1999","Rhineland-Palatinate,Saarland","Male","47","0.227542689238678","0.174279361100447","0.280806017376909","1"
"Yes","1999","Rhineland-Palatinate,Saarland","Female","57","0.351958451701172","0.277957854527303","0.425959048875042","1"
"Yes","1999","Baden-Württemberg","Male","66","0.15539510305477","0.125575488635777","0.185214717473764","1"
"Yes","1999","Baden-Württemberg","Female","97","0.292949324249672","0.248124146625647","0.337774501873698","1"
"Yes","1999","Bavaria","Male","100","0.188376259349847","0.156048888257849","0.220703630441845","1"
"Yes","1999","Bavaria","Female","128","0.292355698170773","0.249856078731906","0.33485531760964","1"
"Yes","1999","Berlin","Male","39","0.271422396744427","0.199041353427409","0.343803440061445","1"
"Yes","1999","Berlin","Female","52","0.422677087282687","0.338406722193584","0.50694745237179","1"
"Yes","1999","Brandenburg","Male","38","0.201520443605645","0.142088419351108","0.260952467860181","1"
"Yes","1999","Brandenburg","Female","62","0.495265655360127","0.412739983332815","0.577791327387439","1"
"Yes","1999","Mecklenburg-Western Pomerania","Male","27","","","","1"
"Yes","1999","Mecklenburg-Western Pomerania","Female","45","0.40733196013366","0.31509290624469","0.499571014022629","1"
"Yes","1999","Saxony","Male","75","0.21958832838996","0.175125971680518","0.264050685099403","1"
"Yes","1999","Saxony","Female","127","0.463784394786762","0.405057640793075","0.522511148780449","1"
"Yes","1999","Saxony-Anhalt","Male","31","0.198622701706766","0.140500539282255","0.256744864131277","1"
"Yes","1999","Saxony-Anhalt","Female","81","0.420733237911701","0.348412259711339","0.493054216112064","1"
"Yes","1999","North Rhine-Westphalia","Male","172","0.210832332984364","0.183743377313419","0.23792128865531","1"
"Yes","1999","Thuringia","Female","61","0.316242913317905","0.248870226470646","0.383615600165164","1"
"Yes","1999","North Rhine-Westphalia","Female","193","0.322247978230599","0.285222311178922","0.359273645282277","1"
"Yes","1999","Thuringia","Male","31","0.200843217701041","0.147040666510274","0.254645768891808","1"
"No","2000","Schleswig-Holstein","Male","175","0.771499598391254","0.717472028404282","0.825527168378227","2"
"No","2000","Schleswig-Holstein","Female","152","0.773896211424944","0.715033196033143","0.832759226816746","2"
"No","2000","Hamburg","Male","75","0.827429028599242","0.749360483698013","0.905497573500472","2"
"No","2000","Hamburg","Female","51","0.613762823027668","0.509017082549126","0.71850856350621","2"
"No","2000","Lower Saxony","Male","523","0.770101063495689","0.738335213155752","0.801866913835625","2"
"No","2000","Lower Saxony","Female","351","0.688707506259104","0.648081928469506","0.729333084048703","2"
"No","2000","Bremen","Male","40","0.756281915757405","0.64069840228468","0.87186542923013","2"
"No","2000","Bremen","Female","38","0.728812254491679","0.603044202028939","0.854580306954419","2"
"No","2000","North Rhine-Westphalia","Female","887","0.708956031627033","0.683983402450925","0.733928660803141","2"
"No","2000","North Rhine-Westphalia","Male","1323","0.798106023488765","0.778813282149868","0.817398764827662","2"
"No","2000","Hesse","Male","449","0.811176188963007","0.778497978313446","0.843854399612568","2"
"No","2000","Hesse","Female","314","0.731464675854061","0.689129201203092","0.77380015050503","2"
"No","2000","Rhineland-Palatinate,Saarland","Male","373","0.819972528027951","0.784938010114032","0.85500704594187","2"
"No","2000","Berlin","Male","178","0.746034277587508","0.691305985233672","0.800762569941344","2"
"No","2000","Rhineland-Palatinate,Saarland","Female","220","0.708763528772934","0.659216183415975","0.758310874129892","2"
"No","2000","Baden-Württemberg","Male","856","0.838889941580566","0.816172316818865","0.861607566342266","2"
"No","2000","Berlin","Female","136","0.640369424473233","0.575922545961332","0.704816302985135","2"
"No","2000","Brandenburg","Male","227","0.80235812829036","0.75676095836542","0.847955298215299","2"
"No","2000","Brandenburg","Female","154","0.584272363164099","0.523899714623805","0.644645011704393","2"
"No","2000","Baden-Württemberg","Female","557","0.749490723910974","0.718186407764584","0.780795040057364","2"
"No","2000","Bavaria","Male","909","0.811836350200927","0.788967002717852","0.834705697684002","2"
"No","2000","Bavaria","Female","690","0.757437145079143","0.729918592808383","0.784955697349903","2"
"No","2000","Mecklenburg-Western Pomerania","Male","128","0.792054727051112","0.729942330235576","0.854167123866649","2"
"No","2000","Mecklenburg-Western Pomerania","Female","104","0.65565123041614","0.583800835719133","0.727501625113147","2"
"No","2000","Saxony","Male","435","0.806052257816267","0.772517017258635","0.8395874983739","2"
"No","2000","Saxony","Female","286","0.658567164992709","0.61455899184935","0.702575338136068","2"
"No","2000","Saxony-Anhalt","Male","242","0.842026182131873","0.799757332404909","0.884295031858837","2"
"No","2000","Saxony-Anhalt","Female","165","0.634771320149024","0.577655311262362","0.691887329035687","2"
"No","2000","Thuringia","Male","265","0.816682792226933","0.774088953794653","0.859276630659213","2"
"No","2000","Thuringia","Female","178","0.703592851085024","0.647760415259838","0.759425286910211","2"
"Yes","2000","Schleswig-Holstein","Male","57","0.228500401608746","0.174472831621773","0.282527971595718","1"
"Yes","2000","Schleswig-Holstein","Female","42","0.226103788575056","0.167240773183255","0.284966803966857","1"
"Yes","2000","Hamburg","Male","15","","","","1"
"Yes","2000","Hamburg","Female","32","0.386237176972332","0.28149143649379","0.490982917450874","1"
"Yes","2000","Lower Saxony","Male","151","0.229898936504311","0.198133086164375","0.261664786844248","1"
"Yes","2000","Lower Saxony","Female","148","0.311292493740896","0.270666915951297","0.351918071530494","1"
"Yes","2000","Bremen","Male","13","","","","1"
"Yes","2000","Bremen","Female","10","","","","1"
"Yes","2000","Hesse","Male","102","0.188823811036993","0.156145600387432","0.221502021686554","1"
"Yes","2000","Hesse","Female","107","0.268535324145939","0.22619984949497","0.310870798796908","1"
"Yes","2000","Rhineland-Palatinate,Saarland","Male","89","0.180027471972049","0.14499295405813","0.215061989885968","1"
"Yes","2000","Rhineland-Palatinate,Saarland","Female","103","0.291236471227066","0.241689125870108","0.340783816584025","1"
"Yes","2000","Baden-Württemberg","Male","150","0.161110058419434","0.138392433657734","0.183827683181135","1"
"Yes","2000","Baden-Württemberg","Female","179","0.250509276089026","0.219204959942636","0.281813592235416","1"
"Yes","2000","Bavaria","Male","213","0.188163649799073","0.165294302315998","0.211032997282148","1"
"Yes","2000","Bavaria","Female","242","0.242562854920857","0.215044302650097","0.270081407191617","1"
"Yes","2000","Berlin","Male","65","0.253965722412492","0.199237430058656","0.308694014766328","1"
"Yes","2000","Berlin","Female","77","0.359630575526767","0.295183697014865","0.424077454038668","1"
"Yes","2000","Brandenburg","Male","66","0.19764187170964","0.1520447017847","0.24323904163458","1"
"Yes","2000","Brandenburg","Female","102","0.415727636835901","0.355354988295607","0.476100285376195","1"
"Yes","2000","Mecklenburg-Western Pomerania","Male","36","0.207945272948888","0.145832876133351","0.270057669764424","1"
"Yes","2000","Mecklenburg-Western Pomerania","Female","64","0.34434876958386","0.272498374886853","0.416199164280867","1"
"Yes","2000","Saxony","Male","99","0.193947742183733","0.160412501626101","0.227482982741365","1"
"Yes","2000","Saxony","Female","160","0.341432835007291","0.297424661863932","0.38544100815065","1"
"Yes","2000","Saxony-Anhalt","Male","44","0.157973817868127","0.115704968141163","0.200242667595091","1"
"Yes","2000","Thuringia","Male","52","0.183317207773067","0.140723369340787","0.225911046205347","1"
"Yes","2000","Saxony-Anhalt","Female","108","0.365228679850975","0.308112670964313","0.422344688737638","1"
"Yes","2000","North Rhine-Westphalia","Male","340","0.201893976511235","0.182601235172338","0.221186717850132","1"
"Yes","2000","North Rhine-Westphalia","Female","384","0.291043968372967","0.266071339196859","0.316016597549075","1"
"Yes","2000","Thuringia","Female","79","0.296407148914976","0.240574713089789","0.352239584740162","1"
"No","2001","Schleswig-Holstein","Male","150","0.768096833975199","0.708707486656567","0.827486181293832","2"
"No","2001","Brandenburg","Female","138","0.577385429524496","0.513958268401903","0.640812590647088","2"
"No","2001","Brandenburg","Male","195","0.784739787830627","0.734685310900804","0.83479426476045","2"
"No","2001","Schleswig-Holstein","Female","128","0.781471979863429","0.718607646006564","0.844336313720294","2"
"No","2001","Hamburg","Male","65","0.843546570463638","0.762403805142581","0.924689335784695","2"
"No","2001","Hamburg","Female","49","0.673733686960757","0.566182078443369","0.781285295478144","2"
"No","2001","Lower Saxony","Male","431","0.766145481156173","0.731119108354737","0.80117185395761","2"
"No","2001","Lower Saxony","Female","293","0.689531182948312","0.645228805935473","0.733833559961151","2"
"No","2001","North Rhine-Westphalia","Male","1111","0.789592119183676","0.76830950372538","0.810874734641972","2"
"No","2001","Bremen","Male","29","","","","2"
"No","2001","Bremen","Female","31","0.740946635625479","0.605175897518366","0.876717373732592","2"
"No","2001","North Rhine-Westphalia","Female","767","0.715196792597616","0.688477310807215","0.741916274388017","2"
"No","2001","Hesse","Male","372","0.812805382279582","0.777042710639389","0.848568053919775","2"
"No","2001","Hesse","Female","263","0.716869296956661","0.670004430018646","0.763734163894675","2"
"No","2001","Rhineland-Palatinate,Saarland","Male","327","0.825616596663487","0.788524887447908","0.862708305879065","2"
"No","2001","Rhineland-Palatinate,Saarland","Female","190","0.709848063101744","0.656879404516861","0.762816721686626","2"
"No","2001","Baden-Württemberg","Male","719","0.836841748909886","0.811942336446514","0.861741161373259","2"
"No","2001","Baden-Württemberg","Female","460","0.724660097166521","0.689752133147262","0.759568061185781","2"
"No","2001","Bavaria","Male","773","0.81086939435413","0.785914319104988","0.835824469603272","2"
"No","2001","Bavaria","Female","612","0.76178569589073","0.732664278628612","0.790907113152848","2"
"No","2001","Berlin","Male","164","0.737000331238078","0.679473788512588","0.794526873963567","2"
"No","2001","Berlin","Female","138","0.67953986452103","0.614209582804739","0.744870146237321","2"
"No","2001","Mecklenburg-Western Pomerania","Male","102","0.778079908747291","0.70772310466769","0.848436712826892","2"
"No","2001","Mecklenburg-Western Pomerania","Female","95","0.670723056053989","0.596013083657087","0.745433028450891","2"
"No","2001","Saxony","Male","381","0.830599778451199","0.796358456681933","0.864841100220465","2"
"No","2001","Saxony","Female","261","0.676307996389906","0.630166912754677","0.722449080025136","2"
