"pgoeffd","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"No","1988","Brandenburg","Part Time","","","","","2"
"No","1988","Brandenburg","Not Working","","","","","2"
"No","1988","Saxony","Full Time","","","","","2"
"No","1988","Mecklenburg-Western Pomerania","Full Time","","","","","2"
"No","1988","Mecklenburg-Western Pomerania","Part Time","","","","","2"
"No","1988","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"No","1988","Saxony","Part Time","","","","","2"
"No","1988","Saxony","Not Working","","","","","2"
"No","1988","Saxony-Anhalt","Full Time","","","","","2"
"No","1988","Saxony-Anhalt","Part Time","","","","","2"
"No","1988","Saxony-Anhalt","Not Working","","","","","2"
"No","1988","Thuringia","Full Time","","","","","2"
"No","1988","Thuringia","Part Time","","","","","2"
"No","1988","Thuringia","Not Working","","","","","2"
"Yes","1988","Hesse","Not Working","2","","","","1"
"Yes","1988","Rhineland-Palatinate,Saarland","Full Time","52","0.20936812342002","0.16348139870897","0.255254848131069","1"
"Yes","1988","Rhineland-Palatinate,Saarland","Part Time","14","","","","1"
"Yes","1988","Rhineland-Palatinate,Saarland","Not Working","2","","","","1"
"Yes","1988","Baden-Württemberg","Full Time","141","0.209603596071301","0.183172769499085","0.236034422643517","1"
"Yes","1988","Baden-Württemberg","Part Time","59","0.275191886312766","0.220589595328493","0.32979417729704","1"
"Yes","1988","Baden-Württemberg","Not Working","4","","","","1"
"Yes","1988","Bavaria","Full Time","162","0.241066632504448","0.210776297218992","0.271356967789903","1"
"Yes","1988","Bavaria","Part Time","39","0.17464947378986","0.125899657043566","0.223399290536154","1"
"Yes","1988","Bavaria","Not Working","4","","","","1"
"Yes","1988","Berlin","Full Time","59","0.41355696910115","0.337954692155534","0.489159246046765","1"
"Yes","1988","Berlin","Part Time","16","","","","1"
"Yes","1988","Berlin","Not Working","2","","","","1"
"Yes","1988","Schleswig-Holstein","Full Time","32","0.281742300908156","0.204708980714078","0.358775621102233","1"
"Yes","1988","Schleswig-Holstein","Part Time","13","","","","1"
"Yes","1988","Schleswig-Holstein","Not Working","2","","","","1"
"Yes","1988","Hamburg","Full Time","20","","","","1"
"Yes","1988","Hamburg","Part Time","8","","","","1"
"Yes","1988","Hamburg","Not Working","","","","","1"
"Yes","1988","Lower Saxony","Full Time","104","0.290985057900667","0.246911201977133","0.335058913824202","1"
"Yes","1988","Lower Saxony","Part Time","31","0.254911050915961","0.181395435094928","0.328426666736994","1"
"Yes","1988","Lower Saxony","Not Working","5","","","","1"
"Yes","1988","Bremen","Full Time","5","","","","1"
"Yes","1988","Bremen","Part Time","3","","","","1"
"Yes","1988","Bremen","Not Working","1","","","","1"
"Yes","1988","North Rhine-Westphalia","Full Time","267","0.27952295775338","0.253217491483092","0.305828424023668","1"
"Yes","1988","North Rhine-Westphalia","Part Time","88","0.28336612405327","0.234746258574223","0.331985989532316","1"
"Yes","1988","North Rhine-Westphalia","Not Working","2","","","","1"
"Yes","1988","Hesse","Full Time","89","0.259950211508481","0.21873296083562","0.301167462181342","1"
"Yes","1988","Hesse","Part Time","30","0.246087138064679","0.172044574148262","0.320129701981095","1"
"Yes","1988","Brandenburg","Full Time","","","","","1"
"Yes","1988","Brandenburg","Part Time","","","","","1"
"Yes","1988","Brandenburg","Not Working","","","","","1"
"Yes","1988","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"Yes","1988","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"Yes","1988","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Yes","1988","Saxony","Full Time","","","","","1"
"Yes","1988","Saxony","Part Time","","","","","1"
"Yes","1988","Saxony","Not Working","","","","","1"
"Yes","1988","Saxony-Anhalt","Full Time","","","","","1"
"Yes","1988","Saxony-Anhalt","Part Time","","","","","1"
"Yes","1988","Saxony-Anhalt","Not Working","","","","","1"
"Yes","1988","Thuringia","Full Time","","","","","1"
"Yes","1988","Thuringia","Part Time","","","","","1"
"Yes","1988","Thuringia","Not Working","","","","","1"
"No","1989","Schleswig-Holstein","Full Time","96","0.710351696157836","0.632377910376434","0.788325481939238","2"
"No","1989","Schleswig-Holstein","Part Time","29","","","","2"
"No","1989","Schleswig-Holstein","Not Working","1","","","","2"
"No","1989","Hamburg","Full Time","77","0.866694051785155","0.797237718967654","0.936150384602656","2"
"No","1989","Hamburg","Part Time","18","","","","2"
"No","1989","North Rhine-Westphalia","Part Time","235","0.713769380473249","0.665002146549498","0.762536614396999","2"
"No","1989","North Rhine-Westphalia","Not Working","22","","","","2"
"No","1989","Hesse","Part Time","110","0.764721887388474","0.694458902204082","0.834984872572866","2"
"No","1989","Rhineland-Palatinate,Saarland","Full Time","257","0.803730258246314","0.759659286274396","0.847801230218233","2"
"No","1989","Hamburg","Not Working","2","","","","2"
"No","1989","Lower Saxony","Full Time","319","0.721794081831901","0.679240792915348","0.764347370748453","2"
"No","1989","Lower Saxony","Part Time","87","0.682747223931929","0.600830997948785","0.764663449915073","2"
"No","1989","Lower Saxony","Not Working","11","","","","2"
"No","1989","Bremen","Full Time","32","0.789540809168566","0.659934085546461","0.91914753279067","2"
"No","1989","Bremen","Part Time","6","","","","2"
"No","1989","Bremen","Not Working","1","","","","2"
"No","1989","North Rhine-Westphalia","Full Time","886","0.743981731129173","0.71859149298716","0.769371969271185","2"
"No","1989","Hesse","Full Time","353","0.729208227633562","0.687921392030855","0.770495063236268","2"
"No","1989","Hesse","Not Working","9","","","","2"
"No","1989","Rhineland-Palatinate,Saarland","Part Time","63","0.828402907411724","0.743637810142565","0.913168004680882","2"
"No","1989","Rhineland-Palatinate,Saarland","Not Working","8","","","","2"
"No","1989","Baden-Württemberg","Full Time","756","0.779902566014602","0.75281961966279","0.806985512366415","2"
"No","1989","Baden-Württemberg","Part Time","218","0.789787465832978","0.74145363809431","0.838121293571646","2"
"No","1989","Baden-Württemberg","Not Working","19","","","","2"
"No","1989","Bavaria","Full Time","629","0.766996376463884","0.737442475640345","0.796550277287423","2"
"No","1989","Bavaria","Part Time","179","0.763118306201336","0.708290131631452","0.817946480771219","2"
"No","1989","Bavaria","Not Working","16","","","","2"
"No","1989","Berlin","Full Time","101","0.5624816578906","0.484883648652557","0.640079667128642","2"
"No","1989","Berlin","Part Time","36","0.688434430439916","0.562555675184767","0.814313185695066","2"
"No","1989","Berlin","Not Working","7","","","","2"
"No","1989","Brandenburg","Full Time","","","","","2"
"No","1989","Brandenburg","Part Time","","","","","2"
"No","1989","Brandenburg","Not Working","","","","","2"
"No","1989","Saxony","Full Time","","","","","2"
"No","1989","Mecklenburg-Western Pomerania","Full Time","","","","","2"
"No","1989","Mecklenburg-Western Pomerania","Part Time","","","","","2"
"No","1989","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"No","1989","Saxony","Part Time","","","","","2"
"No","1989","Saxony","Not Working","","","","","2"
"No","1989","Saxony-Anhalt","Full Time","","","","","2"
"No","1989","Saxony-Anhalt","Part Time","","","","","2"
"No","1989","Saxony-Anhalt","Not Working","","","","","2"
"No","1989","Thuringia","Full Time","","","","","2"
"No","1989","Thuringia","Part Time","","","","","2"
"No","1989","Thuringia","Not Working","","","","","2"
"Yes","1989","Schleswig-Holstein","Full Time","34","0.289648303842164","0.211674518060762","0.367622089623566","1"
"Yes","1989","Schleswig-Holstein","Part Time","13","","","","1"
"Yes","1989","Schleswig-Holstein","Not Working","1","","","","1"
"Yes","1989","Hamburg","Full Time","15","","","","1"
"Yes","1989","Hesse","Not Working","4","","","","1"
"Yes","1989","Rhineland-Palatinate,Saarland","Full Time","55","0.196269741753686","0.152198769781767","0.240340713725604","1"
"Yes","1989","Rhineland-Palatinate,Saarland","Part Time","13","","","","1"
"Yes","1989","Rhineland-Palatinate,Saarland","Not Working","","","","","1"
"Yes","1989","Baden-Württemberg","Full Time","143","0.220097433985398","0.193014487633585","0.24718038033721","1"
"Yes","1989","Baden-Württemberg","Part Time","55","0.210212534167022","0.161878706428354","0.25854636190569","1"
"Yes","1989","Baden-Württemberg","Not Working","4","","","","1"
"Yes","1989","Bavaria","Full Time","157","0.233003623536116","0.203449722712577","0.262557524359655","1"
"Yes","1989","Bavaria","Part Time","52","0.236881693798664","0.18205351922878","0.291709868368548","1"
"Yes","1989","Bavaria","Not Working","5","","","","1"
"Yes","1989","Berlin","Full Time","56","0.4375183421094","0.359920332871358","0.515116351347443","1"
"Yes","1989","Berlin","Part Time","16","","","","1"
"Yes","1989","Berlin","Not Working","1","","","","1"
"Yes","1989","Hamburg","Part Time","6","","","","1"
"Yes","1989","Hamburg","Not Working","","","","","1"
"Yes","1989","Lower Saxony","Full Time","107","0.278205918168099","0.235652629251547","0.320759207084652","1"
"Yes","1989","Lower Saxony","Part Time","37","0.317252776068071","0.235336550084927","0.399169002051215","1"
"Yes","1989","Lower Saxony","Not Working","1","","","","1"
"Yes","1989","Bremen","Full Time","6","","","","1"
"Yes","1989","Bremen","Part Time","3","","","","1"
"Yes","1989","Bremen","Not Working","","","","","1"
"Yes","1989","North Rhine-Westphalia","Full Time","249","0.256018268870827","0.230628030728815","0.28140850701284","1"
"Yes","1989","North Rhine-Westphalia","Part Time","95","0.286230619526751","0.237463385603","0.334997853450502","1"
"Yes","1989","North Rhine-Westphalia","Not Working","8","","","","1"
"Yes","1989","Hesse","Full Time","92","0.270791772366438","0.229504936763732","0.312078607969145","1"
"Yes","1989","Hesse","Part Time","30","0.235278112611526","0.165015127427134","0.305541097795918","1"
"Yes","1989","Brandenburg","Full Time","","","","","1"
"Yes","1989","Brandenburg","Part Time","","","","","1"
"Yes","1989","Brandenburg","Not Working","","","","","1"
"Yes","1989","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"Yes","1989","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"Yes","1989","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Yes","1989","Saxony","Full Time","","","","","1"
"Yes","1989","Saxony","Part Time","","","","","1"
"Yes","1989","Saxony","Not Working","","","","","1"
"Yes","1989","Saxony-Anhalt","Full Time","","","","","1"
"Yes","1989","Saxony-Anhalt","Part Time","","","","","1"
"Yes","1989","Saxony-Anhalt","Not Working","","","","","1"
"Yes","1989","Thuringia","Full Time","","","","","1"
"Yes","1989","Thuringia","Part Time","","","","","1"
"Yes","1989","Thuringia","Not Working","","","","","1"
"No","1990","Schleswig-Holstein","Full Time","80","0.655774194015062","0.569313648705117","0.742234739325007","2"
"No","1990","Schleswig-Holstein","Part Time","34","0.814116648528437","0.699172910127615","0.92906038692926","2"
"No","1990","Schleswig-Holstein","Not Working","3","","","","2"
"No","1990","Hamburg","Full Time","61","0.854909055034458","0.773558231089103","0.936259878979814","2"
"No","1990","North Rhine-Westphalia","Part Time","235","0.698304629700205","0.648631908466776","0.747977350933635","2"
"No","1990","Hesse","Part Time","103","0.703845730255774","0.629275654488873","0.778415806022674","2"
"No","1990","Hamburg","Part Time","19","","","","2"
"No","1990","Hamburg","Not Working","","","","","2"
"No","1990","Lower Saxony","Full Time","307","0.716874422682976","0.673319396887024","0.760429448478927","2"
"No","1990","Lower Saxony","Part Time","97","0.718447871219246","0.641134706012896","0.795761036425597","2"
"No","1990","Lower Saxony","Not Working","4","","","","2"
"No","1990","Bremen","Part Time","5","","","","2"
"No","1990","Bremen","Not Working","2","","","","2"
"No","1990","North Rhine-Westphalia","Full Time","856","0.737690638235898","0.711812642735951","0.763568633735844","2"
"No","1990","North Rhine-Westphalia","Not Working","19","","","","2"
"No","1990","Hesse","Full Time","352","0.746999696074254","0.70647146110506","0.787527931043449","2"
"No","1990","Hesse","Not Working","4","","","","2"
"No","1990","Rhineland-Palatinate,Saarland","Full Time","235","0.80314336989362","0.756980029873347","0.849306709913893","2"
"No","1990","Rhineland-Palatinate,Saarland","Part Time","56","0.764129574736001","0.664676246734858","0.863582902737144","2"
"No","1990","Rhineland-Palatinate,Saarland","Not Working","5","","","","2"
"No","1990","Baden-Württemberg","Full Time","760","0.791075130036599","0.764440877744006","0.817709382329191","2"
"No","1990","Bremen","Full Time","30","0.794244840877627","0.660318304605125","0.928171377150129","2"
"No","1990","Baden-Württemberg","Part Time","198","0.757615509679558","0.705426981292247","0.80980403806687","2"
"No","1990","Baden-Württemberg","Not Working","14","","","","2"
"No","1990","Bavaria","Full Time","621","0.76601607224538","0.736113077613561","0.7959190668772","2"
"No","1990","Bavaria","Part Time","173","0.801072579469679","0.747959499941777","0.854185658997581","2"
"No","1990","Bavaria","Not Working","9","","","","2"
"No","1990","Berlin","Full Time","94","0.58086133802081","0.500825082896788","0.660897593144832","2"
"No","1990","Berlin","Part Time","29","","","","2"
"No","1990","Berlin","Not Working","3","","","","2"
"No","1990","Brandenburg","Full Time","","","","","2"
"No","1990","Brandenburg","Part Time","","","","","2"
"No","1990","Brandenburg","Not Working","","","","","2"
"No","1990","Saxony","Full Time","","","","","2"
"No","1990","Mecklenburg-Western Pomerania","Full Time","","","","","2"
"No","1990","Mecklenburg-Western Pomerania","Part Time","","","","","2"
"No","1990","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"No","1990","Saxony","Part Time","","","","","2"
"No","1990","Saxony","Not Working","","","","","2"
"No","1990","Saxony-Anhalt","Full Time","","","","","2"
"No","1990","Saxony-Anhalt","Part Time","","","","","2"
"No","1990","Saxony-Anhalt","Not Working","","","","","2"
"No","1990","Thuringia","Full Time","","","","","2"
"No","1990","Thuringia","Part Time","","","","","2"
"No","1990","Thuringia","Not Working","","","","","2"
"Yes","1990","Schleswig-Holstein","Full Time","36","0.344225805984938","0.257765260674993","0.430686351294883","1"
"Yes","1990","Schleswig-Holstein","Part Time","10","","","","1"
"Yes","1990","Schleswig-Holstein","Not Working","","","","","1"
"Yes","1990","Hamburg","Full Time","11","","","","1"
"Yes","1990","Hamburg","Part Time","6","","","","1"
"Yes","1990","Hamburg","Not Working","","","","","1"
"Yes","1990","Lower Saxony","Full Time","104","0.283125577317024","0.239570551521073","0.326680603112976","1"
"Yes","1990","Hesse","Not Working","3","","","","1"
"Yes","1990","Rhineland-Palatinate,Saarland","Full Time","50","0.19685663010638","0.150693290086107","0.243019970126653","1"
