"ple0004","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Not at all","2018","Schleswig-Holstein","Rural Area","438","0.620642032756562","0.583623319378548","0.657660746134575"
"Not at all","2018","Hamburg","Urban Area","377","0.647739548063842","0.608421793029942","0.687057303097742"
"Not at all","2018","Hamburg","Rural Area","","","",""
"Not at all","2018","Lower Saxony","Urban Area","898","0.601283019492669","0.574869093240367","0.627696945744971"
"Not at all","2018","Lower Saxony","Rural Area","1086","0.528715698566835","0.505434500213623","0.551996896920046"
"Not at all","2018","Bremen","Urban Area","178","0.485823996679807","0.429077985106602","0.542570008253012"
"Not at all","2018","Bremen","Rural Area","","","",""
"Not at all","2018","North Rhine-Westphalia","Urban Area","3843","0.562469195985442","0.550170423399176","0.574767968571708"
"Not at all","2018","North Rhine-Westphalia","Rural Area","83","0.523949086688426","0.439388704533643","0.608509468843208"
"Not at all","2018","Hesse","Urban Area","1088","0.581899547802744","0.558972584217723","0.604826511387766"
"Not at all","2018","Hesse","Rural Area","268","0.512643668959982","0.465992782403421","0.559294555516543"
"Not at all","2018","Rhineland-Palatinate,Saarland","Urban Area","791","0.559211187526832","0.532284699687664","0.586137675365999"
"Not at all","2018","Rhineland-Palatinate,Saarland","Rural Area","261","0.492364802725301","0.44527536488549","0.539454240565112"
"Not at all","2018","Baden-Württemberg","Urban Area","1833","0.600484984371186","0.582670739638409","0.618299229103964"
"Not at all","2018","Baden-Württemberg","Rural Area","229","0.535285184293846","0.483835778787493","0.586734589800199"
"Not at all","2018","Bavaria","Urban Area","1274","0.609676333936512","0.588134777026622","0.631217890846401"
"Not at all","2018","Bavaria","Rural Area","1596","0.587483340623902","0.56827038968221","0.606696291565594"
"Not at all","2018","Berlin","Urban Area","645","0.538188801234889","0.509695420021428","0.56668218244835"
"Not at all","2018","Berlin","Rural Area","","","",""
"Not at all","2018","Brandenburg","Urban Area","65","0.749535791325731","0.666263513159778","0.832808069491684"
"Not at all","2018","Brandenburg","Rural Area","504","0.470714615069783","0.440623769641618","0.500805460497948"
"Not at all","2018","Mecklenburg-Western Pomerania","Urban Area","76","0.755937536714464","0.672986287762116","0.838888785666813"
"Not at all","2018","Mecklenburg-Western Pomerania","Rural Area","313","0.504099897125493","0.462352664184353","0.545847130066634"
"Not at all","2018","Saxony","Urban Area","558","0.542161878006863","0.510937116649506","0.573386639364221"
"Not at all","2018","Saxony","Rural Area","446","0.551044283582767","0.516404074570919","0.585684492594616"
"Not at all","2018","Saxony-Anhalt","Urban Area","117","0.429002992365354","0.364900129356416","0.493105855374292"
"Not at all","2018","Saxony-Anhalt","Rural Area","385","0.431762999144083","0.397002319813539","0.466523678474627"
"Not at all","2018","Thuringia","Urban Area","222","0.705030172696641","0.656909555138342","0.753150790254939"
"Not at all","2018","Thuringia","Rural Area","394","0.526653264488844","0.489797483717983","0.563509045259706"
"Strong","2019","Schleswig-Holstein","Urban Area","1","","",""
"Strong","2019","Schleswig-Holstein","Rural Area","","","",""
"Strong","2019","Hamburg","Urban Area","2","","",""
"Strong","2019","Hamburg","Rural Area","","","",""
"Strong","2019","Lower Saxony","Urban Area","4","","",""
"Strong","2019","Lower Saxony","Rural Area","7","","",""
"Strong","2019","Bremen","Urban Area","","","",""
"Strong","2019","Bremen","Rural Area","","","",""
"Strong","2019","North Rhine-Westphalia","Urban Area","13","","",""
"Strong","2019","North Rhine-Westphalia","Rural Area","","","",""
"Strong","2019","Hesse","Urban Area","1","","",""
"Strong","2019","Hesse","Rural Area","1","","",""
"Strong","2019","Rhineland-Palatinate,Saarland","Urban Area","2","","",""
"Strong","2019","Rhineland-Palatinate,Saarland","Rural Area","1","","",""
"Strong","2019","Baden-Württemberg","Urban Area","1","","",""
"Strong","2019","Baden-Württemberg","Rural Area","","","",""
"Strong","2019","Bavaria","Urban Area","2","","",""
"Strong","2019","Bavaria","Rural Area","3","","",""
"Strong","2019","Berlin","Urban Area","","","",""
"Strong","2019","Berlin","Rural Area","","","",""
"Strong","2019","Brandenburg","Urban Area","","","",""
"Strong","2019","Brandenburg","Rural Area","1","","",""
"Strong","2019","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Strong","2019","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Strong","2019","Saxony","Urban Area","","","",""
"Strong","2019","Saxony","Rural Area","","","",""
"Strong","2019","Saxony-Anhalt","Urban Area","","","",""
"Strong","2019","Saxony-Anhalt","Rural Area","","","",""
"Strong","2019","Thuringia","Urban Area","","","",""
"Strong","2019","Thuringia","Rural Area","","","",""
"A little","2019","Schleswig-Holstein","Urban Area","7","","",""
"A little","2019","Schleswig-Holstein","Rural Area","","","",""
"A little","2019","Hamburg","Urban Area","1","","",""
"A little","2019","Hamburg","Rural Area","","","",""
"A little","2019","Lower Saxony","Urban Area","4","","",""
"A little","2019","Lower Saxony","Rural Area","4","","",""
"A little","2019","Bremen","Urban Area","2","","",""
"A little","2019","Bremen","Rural Area","","","",""
"A little","2019","North Rhine-Westphalia","Urban Area","14","","",""
"A little","2019","North Rhine-Westphalia","Rural Area","1","","",""
"A little","2019","Hesse","Urban Area","2","","",""
"A little","2019","Hesse","Rural Area","","","",""
"A little","2019","Rhineland-Palatinate,Saarland","Urban Area","2","","",""
"A little","2019","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"A little","2019","Baden-Württemberg","Urban Area","5","","",""
"A little","2019","Baden-Württemberg","Rural Area","1","","",""
"A little","2019","Bavaria","Urban Area","3","","",""
"A little","2019","Bavaria","Rural Area","4","","",""
"A little","2019","Berlin","Urban Area","","","",""
"A little","2019","Berlin","Rural Area","","","",""
"A little","2019","Brandenburg","Urban Area","","","",""
"A little","2019","Brandenburg","Rural Area","8","","",""
"A little","2019","Mecklenburg-Western Pomerania","Urban Area","","","",""
"A little","2019","Mecklenburg-Western Pomerania","Rural Area","","","",""
"A little","2019","Saxony","Urban Area","","","",""
"A little","2019","Saxony","Rural Area","","","",""
"A little","2019","Saxony-Anhalt","Urban Area","","","",""
"A little","2019","Saxony-Anhalt","Rural Area","","","",""
"A little","2019","Thuringia","Urban Area","","","",""
"A little","2019","Thuringia","Rural Area","","","",""
"Not at all","2019","Schleswig-Holstein","Urban Area","9","","",""
"Not at all","2019","Schleswig-Holstein","Rural Area","4","","",""
"Not at all","2019","Hamburg","Urban Area","1","","",""
"Not at all","2019","Hamburg","Rural Area","","","",""
"Not at all","2019","Lower Saxony","Urban Area","12","","",""
"Not at all","2019","Lower Saxony","Rural Area","40","0.71873563078781","0.595338531719821","0.842132729855799"
"Not at all","2019","Bremen","Urban Area","4","","",""
"Not at all","2019","Bremen","Rural Area","","","",""
"Not at all","2019","North Rhine-Westphalia","Urban Area","35","0.550122143770844","0.426291218469311","0.673953069072377"
"Not at all","2019","North Rhine-Westphalia","Rural Area","5","","",""
"Not at all","2019","Hesse","Urban Area","6","","",""
"Not at all","2019","Hesse","Rural Area","3","","",""
"Not at all","2019","Rhineland-Palatinate,Saarland","Urban Area","9","","",""
"Not at all","2019","Rhineland-Palatinate,Saarland","Rural Area","2","","",""
"Not at all","2019","Baden-Württemberg","Urban Area","17","","",""
"Not at all","2019","Baden-Württemberg","Rural Area","3","","",""
"Not at all","2019","Bavaria","Urban Area","12","","",""
"Not at all","2019","Bavaria","Rural Area","4","","",""
"Not at all","2019","Berlin","Urban Area","","","",""
"Not at all","2019","Berlin","Rural Area","","","",""
"Not at all","2019","Brandenburg","Urban Area","","","",""
"Not at all","2019","Brandenburg","Rural Area","4","","",""
"Not at all","2019","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Not at all","2019","Mecklenburg-Western Pomerania","Rural Area","3","","",""
"Not at all","2019","Saxony","Urban Area","","","",""
"Not at all","2019","Saxony","Rural Area","","","",""
"Not at all","2019","Saxony-Anhalt","Urban Area","3","","",""
"Not at all","2019","Saxony-Anhalt","Rural Area","","","",""
"Not at all","2019","Thuringia","Urban Area","","","",""
"Not at all","2019","Thuringia","Rural Area","2","","",""
